id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,counterpress,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,out,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_outswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,off_camera,clearance_right_foot,interception_outcome_id,interception_outcome_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_aerial_won,foul_committed_advantage,foul_won_advantage,clearance_left_foot,pass_switch,pass_through_ball,shot_first_time,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_one_on_one,foul_committed_type_id,foul_committed_type_name,foul_committed_penalty,foul_won_penalty,ball_recovery_recovery_failure,dribble_nutmeg,pass_no_touch,foul_won_defensive,bad_behaviour_card_id,bad_behaviour_card_name,goalkeeper_punched_out,pass_inswinging,shot_aerial_won,foul_committed_offensive,block_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,50_50_outcome_id,50_50_outcome_name,clearance_other,shot_redirect,pass_goal_assist,timestamp_seconds
5080d40d-a6fa-459c-b48d-779d88ab05a4,658,1,00:16:38.458,16,38,34,1.657204,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['f0573004-155a-45ab-a4e9-48b4ce325f31'],"[77.2, 6.1]",7105.0,Fabián Ariel Orellana Valenzuela,15.0,Left Center Midfield,6804.0,Sergi Gómez Solà,21.17404,2.8885958,1.0,Ground Pass,"[56.7, 11.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.458
f0573004-155a-45ab-a4e9-48b4ce325f31,659,1,00:16:40.115,16,40,34,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['5080d40d-a6fa-459c-b48d-779d88ab05a4'],"[56.7, 11.4]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.115
d8e9b834-c8b0-450b-9cc1-7a441063b67e,660,1,00:16:40.115,16,40,34,1.090013,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['f0573004-155a-45ab-a4e9-48b4ce325f31', 'ffc79069-aa6a-407b-a0be-763c5dbbc320']","[56.7, 11.4]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,"[56.6, 11.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.115
ffc79069-aa6a-407b-a0be-763c5dbbc320,661,1,00:16:41.206,16,41,34,2.318703,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['b75e2126-2e16-457f-a64b-865cfe987ceb'],"[56.6, 11.6]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,6794.0,Gustavo Daniel Cabral Cáceres,32.125378,1.9536148,1.0,Ground Pass,"[44.6, 41.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.206
b75e2126-2e16-457f-a64b-865cfe987ceb,662,1,00:16:43.524,16,43,34,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['ffc79069-aa6a-407b-a0be-763c5dbbc320'],"[44.6, 41.4]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.524
f9e0840b-966d-4c88-ac6e-e2ee8d54e6c9,663,1,00:16:43.524,16,43,34,1.1338,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['b75e2126-2e16-457f-a64b-865cfe987ceb', 'f306ac42-04ac-4d26-bc27-43dc99b600fd']","[44.6, 41.4]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,"[43.2, 45.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.524
f306ac42-04ac-4d26-bc27-43dc99b600fd,664,1,00:16:44.658,16,44,34,1.101073,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['78746cda-0bad-4301-ad91-b62da9426c68'],"[43.2, 45.9]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,6801.0,Pedro Pablo Hernández,21.100948,0.6880636,1.0,Ground Pass,"[59.5, 59.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.658
78746cda-0bad-4301-ad91-b62da9426c68,665,1,00:16:45.759,16,45,34,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['f306ac42-04ac-4d26-bc27-43dc99b600fd'],"[59.5, 59.3]",6801.0,Pedro Pablo Hernández,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.759
ae043c95-26b3-48ea-a744-3203e2464951,666,1,00:16:45.759,16,45,34,1.124491,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['78746cda-0bad-4301-ad91-b62da9426c68', '79a4816f-4f36-4ebd-a516-15f1a9815ae5']","[59.5, 59.3]",6801.0,Pedro Pablo Hernández,13.0,Right Center Midfield,,,,,,,,,,,,"[53.8, 60.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.759
79a4816f-4f36-4ebd-a516-15f1a9815ae5,667,1,00:16:46.884,16,46,34,1.031516,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['ca5466bc-6891-4e97-9876-4cdbc1222fbe'],"[53.8, 60.1]",6801.0,Pedro Pablo Hernández,13.0,Right Center Midfield,6794.0,Gustavo Daniel Cabral Cáceres,19.485893,-2.091852,1.0,Ground Pass,"[44.1, 43.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.884
ca5466bc-6891-4e97-9876-4cdbc1222fbe,668,1,00:16:47.915,16,47,34,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['79a4816f-4f36-4ebd-a516-15f1a9815ae5'],"[44.1, 43.2]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.915
ebc2ef56-87d8-4c81-aeac-79c5779f9c2d,669,1,00:16:47.915,16,47,34,0.861731,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['ca5466bc-6891-4e97-9876-4cdbc1222fbe', 'dbe75d11-c43f-4ff1-9a94-dabd05fe38ca']","[44.1, 43.2]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,"[44.2, 43.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.915
dbe75d11-c43f-4ff1-9a94-dabd05fe38ca,670,1,00:16:48.777,16,48,34,1.659476,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['d24582cc-57e6-44e3-8552-291815efbdbf'],"[44.2, 43.0]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,6804.0,Sergi Gómez Solà,29.830353,-1.4464413,2.0,Low Pass,"[47.9, 13.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.777
d24582cc-57e6-44e3-8552-291815efbdbf,671,1,00:16:50.436,16,50,34,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['dbe75d11-c43f-4ff1-9a94-dabd05fe38ca'],"[47.9, 13.4]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.436
0d941bb2-8d58-4f37-a736-f1d3666a7eaf,672,1,00:16:50.436,16,50,34,2.729106,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['232c49f2-e069-4261-8df5-1e894247f180', 'd24582cc-57e6-44e3-8552-291815efbdbf']","[47.9, 13.4]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,"[48.1, 4.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.436
232c49f2-e069-4261-8df5-1e894247f180,673,1,00:16:53.165,16,53,34,0.998434,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['05084c98-6fde-4796-8cda-f2a141aa434b'],"[48.1, 4.3]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,27341.0,Marcelo Alfonso Díaz Rojas,19.223423,1.1700029,1.0,Ground Pass,"[55.6, 22.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.165
05084c98-6fde-4796-8cda-f2a141aa434b,674,1,00:16:54.164,16,54,34,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['232c49f2-e069-4261-8df5-1e894247f180'],"[55.6, 22.0]",27341.0,Marcelo Alfonso Díaz Rojas,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.164
38a58a69-3be1-468a-b130-ff0e54e9a5f0,675,1,00:16:54.164,16,54,34,1.508947,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['05084c98-6fde-4796-8cda-f2a141aa434b', 'beb9f08b-07e6-44f5-bc98-f206e7f467c4']","[55.6, 22.0]",27341.0,Marcelo Alfonso Díaz Rojas,10.0,Center Defensive Midfield,,,,,,,,,,,,"[56.7, 26.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.164
beb9f08b-07e6-44f5-bc98-f206e7f467c4,676,1,00:16:55.673,16,55,34,3.069046,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['fcbb089e-38c4-46d2-ad57-c1476dfda1fc'],"[56.7, 26.0]",27341.0,Marcelo Alfonso Díaz Rojas,10.0,Center Defensive Midfield,5217.0,Iago Aspas Juncal,63.28507,0.7384528,3.0,High Pass,"[103.5, 68.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.673
fcbb089e-38c4-46d2-ad57-c1476dfda1fc,677,1,00:16:58.742,16,58,34,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['beb9f08b-07e6-44f5-bc98-f206e7f467c4'],"[103.5, 68.6]",5217.0,Iago Aspas Juncal,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.742
a0595a46-b7e8-4775-bc9a-9c2c8479552a,678,1,00:16:58.742,16,58,34,3.464471,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['87ef7f26-099b-4721-8078-1f67888f8667', 'fcbb089e-38c4-46d2-ad57-c1476dfda1fc']","[103.5, 68.6]",5217.0,Iago Aspas Juncal,17.0,Right Wing,,,,,,,,,,,,"[111.9, 55.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.742
87ef7f26-099b-4721-8078-1f67888f8667,679,1,00:17:02.206,17,2,34,0.837968,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['c2efcbcf-eac2-44bc-8a33-115fd0e5cd37'],"[111.9, 55.4]",5217.0,Iago Aspas Juncal,17.0,Right Wing,6724.0,Manuel Agudo Durán,13.544003,-1.8551811,1.0,Ground Pass,"[108.1, 42.4]",38.0,Left Foot,,,,,,,,,,,,,,,,True,,e807eee6-4b78-4c37-8280-3c75573d5960,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.206
72594f78-bbbe-45a1-b92b-a7d30f494f88,680,1,00:17:02.751,17,2,34,0.339111,17,Pressure,209,Celta Vigo,1,Regular Play,1049,Granada,,,"['c2efcbcf-eac2-44bc-8a33-115fd0e5cd37', 'e807eee6-4b78-4c37-8280-3c75573d5960']","[14.9, 39.3]",3160.0,Rene Krhin,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.751
c2efcbcf-eac2-44bc-8a33-115fd0e5cd37,681,1,00:17:03.044,17,3,34,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['72594f78-bbbe-45a1-b92b-a7d30f494f88', '87ef7f26-099b-4721-8078-1f67888f8667']","[108.1, 42.4]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.044
e807eee6-4b78-4c37-8280-3c75573d5960,682,1,00:17:03.044,17,3,34,0.760994,16,Shot,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['2237fe9a-3487-4c01-98bd-2b62f2e4cc44', '72594f78-bbbe-45a1-b92b-a7d30f494f88']","[104.9, 43.9]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,0.06972091,"[120.0, 41.5, 5.8]",87ef7f26-099b-4721-8078-1f67888f8667,91.0,Half Volley,40.0,Right Foot,87.0,Open Play,98.0,Off T,"[{'location': [114.2, 54.5], 'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.6, 42.4], 'player': {'id': 8697, 'name': 'Andrés Eduardo Fernández Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.7, 43.1], 'player': {'id': 3160, 'name': 'Rene Krhin'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.4, 39.9], 'player': {'id': 20064, 'name': 'Hugo Miguel Almeida Costa Lopes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.9, 50.3], 'player': {'id': 3292, 'name': 'Abdoulaye Doucouré'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.3, 43.1], 'player': {'id': 6702, 'name': 'David Rodríguez Lombán'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.7, 47.0], 'player': {'id': 4498, 'name': 'Jean-Sylvain Claude Babin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.3, 52.5], 'player': {'id': 7158, 'name': 'Cristiano Biraghi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.4, 52.3], 'player': {'id': 26776, 'name': 'Juan Isaac Cuenca López'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.9, 56.0], 'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [109.3, 45.3], 'player': {'id': 6038, 'name': 'John Guidetti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.044
2237fe9a-3487-4c01-98bd-2b62f2e4cc44,683,1,00:17:03.805,17,3,34,0.0,23,Goal Keeper,209,Celta Vigo,1,Regular Play,1049,Granada,,,['e807eee6-4b78-4c37-8280-3c75573d5960'],"[2.5, 37.7]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2.5, 37.7]",44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.805
e5caed14-7b3d-4739-bcbc-2ce689014d0e,684,1,00:17:28.925,17,28,35,3.601275,30,Pass,1049,Granada,7,From Goal Kick,1049,Granada,,,['63ead7b3-4197-467b-a6ab-e8aa9221343a'],"[7.0, 36.1]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,69.66046,-0.19795862,3.0,High Pass,"[75.3, 22.4]",40.0,Right Foot,63.0,Goal Kick,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.925
9dd9aa9a-8839-4579-992c-630f11fb9dbf,685,1,00:17:32.526,17,32,35,0.0,4,Duel,1049,Granada,7,From Goal Kick,1049,Granada,,,['63ead7b3-4197-467b-a6ab-e8aa9221343a'],"[75.3, 22.4]",6847.0,Adalberto Peñaranda Maestre,22.0,Right Center Forward,,,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.526
63ead7b3-4197-467b-a6ab-e8aa9221343a,686,1,00:17:32.526,17,32,36,1.738934,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['9dd9aa9a-8839-4579-992c-630f11fb9dbf', 'b755de6b-1340-4943-aa39-db18d7ca8bd0', 'e5caed14-7b3d-4739-bcbc-2ce689014d0e']","[44.8, 57.7]",6801.0,Pedro Pablo Hernández,13.0,Right Center Midfield,5217.0,Iago Aspas Juncal,16.709278,0.83620185,3.0,High Pass,"[56.0, 70.1]",,,66.0,Recovery,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.526
b755de6b-1340-4943-aa39-db18d7ca8bd0,687,1,00:17:34.265,17,34,36,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['63ead7b3-4197-467b-a6ab-e8aa9221343a'],"[56.0, 70.1]",5217.0,Iago Aspas Juncal,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.265
b9bc52d4-e34e-405e-bf90-a293787e552f,688,1,00:17:34.265,17,34,36,1.251232,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['e1bd2599-8425-4b6b-9e0a-d3a4d80f1ef9'],"[56.0, 69.9]",5217.0,Iago Aspas Juncal,17.0,Right Wing,6805.0,Hugo Mallo Novegil,7.9511003,-3.0281577,3.0,High Pass,"[48.1, 69.0]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.265
e1bd2599-8425-4b6b-9e0a-d3a4d80f1ef9,689,1,00:17:35.516,17,35,36,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['b9bc52d4-e34e-405e-bf90-a293787e552f'],"[48.1, 69.0]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.516
721a637e-d9ee-4b22-af84-01429818017b,690,1,00:17:35.516,17,35,36,1.431934,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['1cdeb415-2245-4239-ab1d-3850b7b79e3f'],"[48.1, 68.8]",6805.0,Hugo Mallo Novegil,2.0,Right Back,6038.0,John Guidetti,16.536627,0.066568166,3.0,High Pass,"[64.6, 69.9]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.516
1cdeb415-2245-4239-ab1d-3850b7b79e3f,691,1,00:17:36.948,17,36,36,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['721a637e-d9ee-4b22-af84-01429818017b'],"[64.6, 69.9]",6038.0,John Guidetti,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.948
3c02f5cf-bea7-4cf9-8878-79d4bf754b16,692,1,00:17:36.948,17,36,36,0.0,38,Miscontrol,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,,"[66.0, 69.3]",6038.0,John Guidetti,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.948
682946d2-2fdc-434d-a40e-699737f033e5,693,1,00:17:36.949,17,36,36,0.198968,17,Pressure,209,Celta Vigo,1,Regular Play,1049,Granada,,,,"[57.4, 10.4]",4498.0,Jean-Sylvain Claude Babin,5.0,Left Center Back,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.949
d1a2218f-1dd0-4a4b-9bb5-a71c5319b464,694,1,00:17:37.500,17,37,36,0.0,2,Ball Recovery,209,Celta Vigo,1,Regular Play,1049,Granada,,,,"[56.4, 11.0]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,1057.5
690f5961-858a-464a-97e4-749ec24b9111,695,1,00:17:38.454,17,38,36,0.828747,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['b03805be-5503-4396-9085-397b5838251a'],"[61.9, 72.1]",5217.0,Iago Aspas Juncal,17.0,Right Wing,6038.0,John Guidetti,4.8259716,-0.97704667,1.0,Ground Pass,"[64.6, 68.1]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.454
b03805be-5503-4396-9085-397b5838251a,696,1,00:17:39.283,17,39,36,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['690f5961-858a-464a-97e4-749ec24b9111'],"[64.6, 68.1]",6038.0,John Guidetti,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.283
c00cf2ab-8cd7-48f5-b1df-8088316fd7b7,697,1,00:17:39.283,17,39,36,2.210022,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['44b2d036-60d5-400e-ae46-a7b8572d7a1b', '7e92d203-2c37-4809-be09-887e2fe3d01a']","[64.6, 67.9]",6038.0,John Guidetti,23.0,Center Forward,5217.0,Iago Aspas Juncal,23.362364,0.36778846,1.0,Ground Pass,"[86.4, 76.3]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.283
44b2d036-60d5-400e-ae46-a7b8572d7a1b,698,1,00:17:41.493,17,41,36,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['c00cf2ab-8cd7-48f5-b1df-8088316fd7b7'],"[85.8, 76.8]",5217.0,Iago Aspas Juncal,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.493
7e92d203-2c37-4809-be09-887e2fe3d01a,699,1,00:17:41.493,17,41,36,0.0,10,Interception,209,Celta Vigo,1,Regular Play,1049,Granada,,,['c00cf2ab-8cd7-48f5-b1df-8088316fd7b7'],"[33.7, 3.8]",4498.0,Jean-Sylvain Claude Babin,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.493
