id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_switch,pass_cross,pass_outcome_id,pass_outcome_name,interception_outcome_id,interception_outcome_name,pass_inswinging,pass_technique_id,pass_technique_name,counterpress,duel_type_id,duel_type_name,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,out,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_outcome_id,duel_outcome_name,pass_cut_back,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_through_ball,dribble_outcome_id,dribble_outcome_name,pass_outswinging,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,ball_recovery_recovery_failure,pass_goal_assist,clearance_left_foot,injury_stoppage_in_chain,shot_one_on_one,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_aerial_won,miscontrol_aerial_won,pass_no_touch,shot_deflected,block_deflection,timestamp_seconds
9af6a77d-43f4-4940-8824-92fa10d4d25b,943,1,00:25:20.451,25,20,57,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['ab6c9cdd-10d5-4e43-9795-bd46151b7b64'],"[69.8, 77.0]",6783.0,Samuel García Sánchez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.451
60e723b4-e9eb-494f-8995-7a3227e0877d,944,1,00:25:20.451,25,20,57,0.599385,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['9af6a77d-43f4-4940-8824-92fa10d4d25b', 'a406a969-2baa-4576-b41a-4891d417ffdc']","[69.8, 77.0]",6783.0,Samuel García Sánchez,12.0,Right Midfield,,,,,,,,,,,,"[72.6, 77.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.451
a406a969-2baa-4576-b41a-4891d417ffdc,945,1,00:25:21.050,25,21,57,1.904748,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['ce54e3af-8867-4f8a-96ef-7153ef176dd3'],"[72.6, 77.6]",6783.0,Samuel García Sánchez,12.0,Right Midfield,6735.0,Adrián López Álvarez,26.404734,-0.01893713,1.0,Ground Pass,"[99.0, 77.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521.05
ce54e3af-8867-4f8a-96ef-7153ef176dd3,946,1,00:25:22.955,25,22,57,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['a406a969-2baa-4576-b41a-4891d417ffdc'],"[99.0, 77.1]",6735.0,Adrián López Álvarez,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.955
0f23061e-013f-44c6-9421-5085f5c1ceea,947,1,00:25:22.955,25,22,57,1.981641,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['2f01f6cb-2e9a-4eaa-8613-996796058b98', 'ce54e3af-8867-4f8a-96ef-7153ef176dd3']","[99.0, 77.1]",6735.0,Adrián López Álvarez,22.0,Right Center Forward,,,,,,,,,,,,"[98.7, 76.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.955
2f01f6cb-2e9a-4eaa-8613-996796058b98,948,1,00:25:24.937,25,24,57,0.741346,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['2b607ac7-a2e2-484f-9da0-0017858fd2ff'],"[98.7, 76.3]",6735.0,Adrián López Álvarez,22.0,Right Center Forward,6783.0,Samuel García Sánchez,5.6753855,-1.8200485,1.0,Ground Pass,"[97.3, 70.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524.937
2b607ac7-a2e2-484f-9da0-0017858fd2ff,949,1,00:25:25.678,25,25,57,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['2f01f6cb-2e9a-4eaa-8613-996796058b98'],"[97.3, 70.8]",6783.0,Samuel García Sánchez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525.678
d10e3141-c5c5-4136-af7f-a3dee5ddd4bd,950,1,00:25:25.678,25,25,57,1.830119,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['2b607ac7-a2e2-484f-9da0-0017858fd2ff', '51e46849-d27b-435c-83e0-02615a52219c', '8c9d1cb2-020e-4085-8773-e6c4fd690511']","[97.3, 70.8]",6783.0,Samuel García Sánchez,12.0,Right Midfield,,,,,,,,,,,,"[99.9, 69.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525.678
51e46849-d27b-435c-83e0-02615a52219c,951,1,00:25:26.968,25,26,57,0.460424,17,Pressure,222,Villarreal,4,From Throw In,219,RC Deportivo La Coruña,,,['d10e3141-c5c5-4136-af7f-a3dee5ddd4bd'],"[20.2, 9.3]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526.968
18dd9bec-015e-4d9f-9ae1-bd996e2e683f,952,1,00:25:27.508,25,27,57,0.0,39,Dribbled Past,222,Villarreal,4,From Throw In,219,RC Deportivo La Coruña,,,"['8c9d1cb2-020e-4085-8773-e6c4fd690511', '9a1e6cce-fb51-400c-a6f2-eaccadae7cdd']","[20.2, 10.7]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.508
8c9d1cb2-020e-4085-8773-e6c4fd690511,953,1,00:25:27.508,25,27,57,0.0,14,Dribble,222,Villarreal,4,From Throw In,222,Villarreal,,,['18dd9bec-015e-4d9f-9ae1-bd996e2e683f'],"[99.9, 69.4]",6783.0,Samuel García Sánchez,12.0,Right Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,1527.508
9a1e6cce-fb51-400c-a6f2-eaccadae7cdd,954,1,00:25:27.508,25,27,57,0.486066,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['18dd9bec-015e-4d9f-9ae1-bd996e2e683f', '8c9d1cb2-020e-4085-8773-e6c4fd690511', 'c6e4c129-95db-4818-9c40-f6e1a7a3905f']","[99.9, 69.4]",6783.0,Samuel García Sánchez,12.0,Right Midfield,,,,,,,,,,,,"[101.4, 70.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.508
c6e4c129-95db-4818-9c40-f6e1a7a3905f,955,1,00:25:27.994,25,27,57,0.736595,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['132e3c34-042f-4ef0-aec8-c84c21dc2ac2'],"[101.4, 70.4]",6783.0,Samuel García Sánchez,12.0,Right Midfield,6772.0,Mario Gaspar Pérez Martínez,7.648529,2.300696,1.0,Ground Pass,"[96.3, 76.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.994
132e3c34-042f-4ef0-aec8-c84c21dc2ac2,956,1,00:25:28.731,25,28,57,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['c6e4c129-95db-4818-9c40-f6e1a7a3905f'],"[96.3, 76.1]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528.731
97f749bf-bc96-426e-af75-a788cdb515dc,957,1,00:25:28.731,25,28,57,0.588298,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['132e3c34-042f-4ef0-aec8-c84c21dc2ac2', '6309989c-e893-45f9-a09b-1a02bff68c1c']","[96.3, 76.1]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,"[96.2, 75.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528.731
6309989c-e893-45f9-a09b-1a02bff68c1c,958,1,00:25:29.319,25,29,57,1.097456,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['26d59210-9dec-44aa-a054-5f4079884788'],"[96.2, 75.2]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,6771.0,Manuel Trigueros Muñoz,15.709869,-2.1199493,1.0,Ground Pass,"[88.0, 61.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529.319
26d59210-9dec-44aa-a054-5f4079884788,959,1,00:25:30.416,25,30,57,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['6309989c-e893-45f9-a09b-1a02bff68c1c'],"[88.0, 61.8]",6771.0,Manuel Trigueros Muñoz,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530.416
d830621c-cb31-49ba-99f9-ff9357db1f93,960,1,00:25:30.416,25,30,57,1.909748,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['caa11a69-1aa0-442a-ac7f-d45aaf33bc41'],"[87.6, 61.8]",6771.0,Manuel Trigueros Muñoz,11.0,Left Defensive Midfield,,,29.732138,-0.58427125,3.0,High Pass,"[112.4, 45.4]",40.0,Right Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530.416
caa11a69-1aa0-442a-ac7f-d45aaf33bc41,961,1,00:25:32.326,25,32,57,0.0,2,Ball Recovery,222,Villarreal,4,From Throw In,219,RC Deportivo La Coruña,,,['d830621c-cb31-49ba-99f9-ff9357db1f93'],"[7.7, 34.7]",27457.0,Manuel Fernández Muñíz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.326
02508926-67f6-4ecc-a662-890db1edb672,962,1,00:25:32.326,25,32,57,11.190912,43,Carry,222,Villarreal,4,From Throw In,219,RC Deportivo La Coruña,,,"['a62d5f11-7990-421e-9177-380150cdd507', 'caa11a69-1aa0-442a-ac7f-d45aaf33bc41']","[7.7, 34.7]",27457.0,Manuel Fernández Muñíz,1.0,Goalkeeper,,,,,,,,,,,,"[8.5, 44.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.326
a62d5f11-7990-421e-9177-380150cdd507,963,1,00:25:43.517,25,43,57,3.337682,30,Pass,222,Villarreal,4,From Throw In,219,RC Deportivo La Coruña,,,['b27eead9-2abf-4cdb-b088-cea617585e39'],"[8.5, 44.0]",27457.0,Manuel Fernández Muñíz,1.0,Goalkeeper,,,66.912254,-0.50375986,3.0,High Pass,"[67.1, 11.7]",40.0,Right Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.517
4d3c142c-d8e3-45ad-ab4a-0f67cb252c87,964,1,00:25:46.855,25,46,57,0.0,4,Duel,222,Villarreal,4,From Throw In,219,RC Deportivo La Coruña,,,['b27eead9-2abf-4cdb-b088-cea617585e39'],"[67.1, 11.7]",7782.0,Luis Alberto Romero Alconchel,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546.855
b27eead9-2abf-4cdb-b088-cea617585e39,965,1,00:25:46.855,25,46,57,1.481021,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,"['4d3c142c-d8e3-45ad-ab4a-0f67cb252c87', 'a62d5f11-7990-421e-9177-380150cdd507', 'b38dd184-7860-4942-94f0-3458463760b8']","[53.0, 68.4]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,6735.0,Adrián López Álvarez,1.6155494,-2.7610862,3.0,High Pass,"[51.5, 67.8]",,,66.0,Recovery,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546.855
b38dd184-7860-4942-94f0-3458463760b8,966,1,00:25:48.336,25,48,57,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['b27eead9-2abf-4cdb-b088-cea617585e39'],"[51.5, 67.8]",6735.0,Adrián López Álvarez,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.336
484110f7-cc4a-4948-bb09-06a8c35e979d,967,1,00:25:48.336,25,48,57,1.470359,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['251edb9c-06f4-4137-942d-effff8dfc35b', 'b38dd184-7860-4942-94f0-3458463760b8']","[51.5, 67.8]",6735.0,Adrián López Álvarez,22.0,Right Center Forward,,,,,,,,,,,,"[85.3, 68.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.336
251edb9c-06f4-4137-942d-effff8dfc35b,968,1,00:25:49.806,25,49,57,2.453527,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['7dc11c2b-db5b-410b-b02f-cfee0eeaf6c8'],"[85.3, 68.4]",6735.0,Adrián López Álvarez,22.0,Right Center Forward,6761.0,Leonardo Carrilho Baptistão,39.268562,-0.9481786,3.0,High Pass,"[108.2, 36.5]",40.0,Right Foot,,,,,,True,,,,,,,,,,,,8518ae08-ac2f-4753-b775-5058f0b78234,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549.806
3a146ad4-5cd3-4832-baf3-898157902c8e,969,1,00:25:51.742,25,51,57,0.467927,17,Pressure,222,Villarreal,4,From Throw In,219,RC Deportivo La Coruña,,,,"[13.2, 41.9]",6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551.742
7dc11c2b-db5b-410b-b02f-cfee0eeaf6c8,970,1,00:25:52.260,25,52,57,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['251edb9c-06f4-4137-942d-effff8dfc35b'],"[108.2, 36.5]",6761.0,Leonardo Carrilho Baptistão,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552.26
8518ae08-ac2f-4753-b775-5058f0b78234,971,1,00:25:52.268,25,52,57,0.855931,16,Shot,222,Villarreal,4,From Throw In,222,Villarreal,,,['6b1b9d1c-3791-4415-ac29-41252d5075b7'],"[105.6, 37.1]",6761.0,Leonardo Carrilho Baptistão,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10200115,"[120.0, 45.1, 0.9]",251edb9c-06f4-4137-942d-effff8dfc35b,87.0,Open Play,98.0,Off T,True,95.0,Volley,38.0,Left Foot,"[{'location': [105.9, 37.8], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.5, 30.4], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.0, 39.0], 'player': {'id': 27457, 'name': 'Manuel Fernández Muñíz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.1, 26.8], 'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552.268
6b1b9d1c-3791-4415-ac29-41252d5075b7,972,1,00:25:53.124,25,53,57,0.0,23,Goal Keeper,222,Villarreal,4,From Throw In,219,RC Deportivo La Coruña,,,['8518ae08-ac2f-4753-b775-5058f0b78234'],"[5.1, 41.1]",27457.0,Manuel Fernández Muñíz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5.1, 41.1]",44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1553.124
3501ef72-e0a3-420a-a042-2f422dfe4e82,973,1,00:26:23.880,26,23,58,3.454621,30,Pass,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,,"[6.0, 36.0]",27457.0,Manuel Fernández Muñíz,1.0,Goalkeeper,,,66.868904,0.54734427,3.0,High Pass,"[63.1, 70.8]",40.0,Right Foot,63.0,Goal Kick,,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583.88
11d53c6e-9f62-403a-93f5-69c016a86f19,974,1,00:26:27.416,26,27,58,0.0,22,Foul Committed,219,RC Deportivo La Coruña,7,From Goal Kick,222,Villarreal,,,['5764881e-3ea7-40c4-a63a-be1501417ca3'],"[57.0, 9.3]",5588.0,Antonio Rukavina,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.416
5764881e-3ea7-40c4-a63a-be1501417ca3,975,1,00:26:27.416,26,27,58,0.0,21,Foul Won,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,['11d53c6e-9f62-403a-93f5-69c016a86f19'],"[63.1, 70.8]",6728.0,Federico Nicolás Cartabia,12.0,Right Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.416
1ac96a8d-68c1-4296-bdd3-e05ad125dc95,976,1,00:27:09.861,27,9,59,1.627827,30,Pass,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['a3f48af4-b6d5-49c5-bdf3-b9f440f4b400'],"[56.6, 71.3]",6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,6733.0,Pedro Mosquera Parada,20.308865,-2.3178856,1.0,Ground Pass,"[42.8, 56.4]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.861
a3f48af4-b6d5-49c5-bdf3-b9f440f4b400,977,1,00:27:11.489,27,11,59,,42,Ball Receipt*,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['1ac96a8d-68c1-4296-bdd3-e05ad125dc95'],"[42.8, 56.4]",6733.0,Pedro Mosquera Parada,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631.489
9d3b1fe5-a7d2-4fcd-9f9a-51238124d9bb,978,1,00:27:11.489,27,11,59,1.67124,43,Carry,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,"['a3f48af4-b6d5-49c5-bdf3-b9f440f4b400', 'd17818ee-ca7c-473f-a750-139396a62a13']","[42.8, 56.4]",6733.0,Pedro Mosquera Parada,10.0,Center Defensive Midfield,,,,,,,,,,,,"[43.6, 56.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631.489
d17818ee-ca7c-473f-a750-139396a62a13,979,1,00:27:13.161,27,13,59,2.848858,30,Pass,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['5ed4c210-6718-4515-a7e4-266be01f52d7'],"[43.6, 56.4]",6733.0,Pedro Mosquera Parada,10.0,Center Defensive Midfield,6777.0,Sidnei Rechel da Silva Júnior,39.768456,-1.4015137,2.0,Low Pass,"[50.3, 17.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633.161
5ed4c210-6718-4515-a7e4-266be01f52d7,980,1,00:27:16.009,27,16,59,,42,Ball Receipt*,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['d17818ee-ca7c-473f-a750-139396a62a13'],"[50.3, 17.2]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636.009
cdba4869-b2dc-4aff-b95e-986b5760d98d,981,1,00:27:16.009,27,16,59,3.54151,43,Carry,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,"['55b50496-b66d-4cb1-883c-45a4ce98955b', '5ed4c210-6718-4515-a7e4-266be01f52d7']","[50.3, 17.2]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,"[64.5, 15.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636.009
55b50496-b66d-4cb1-883c-45a4ce98955b,982,1,00:27:19.551,27,19,59,1.832457,30,Pass,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,"['8a23ea22-6db2-4c13-ac99-aa7a425a0f53', '9a6d09c6-27c7-4a5a-b94c-89349c7b229d']","[64.5, 15.1]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,6732.0,Lucas Pérez Martínez,31.264196,0.23566939,1.0,Ground Pass,"[94.9, 22.4]",38.0,Left Foot,,,,,,,9.0,Incomplete,,,,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,1639.551
9a6d09c6-27c7-4a5a-b94c-89349c7b229d,983,1,00:27:21.383,27,21,59,,42,Ball Receipt*,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['55b50496-b66d-4cb1-883c-45a4ce98955b'],"[99.9, 25.0]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641.383
8a23ea22-6db2-4c13-ac99-aa7a425a0f53,984,1,00:27:21.383,27,21,59,1.247554,30,Pass,219,RC Deportivo La Coruña,3,From Free Kick,222,Villarreal,,,"['55b50496-b66d-4cb1-883c-45a4ce98955b', 'a97c9653-d69e-4b5e-be87-86cfef272d14', 'b814fc08-3798-4092-91e7-4612bd835cf8']","[25.2, 57.7]",6827.0,Daniele Bonera,3.0,Right Center Back,6771.0,Manuel Trigueros Muñoz,8.0,0.6435011,2.0,Low Pass,"[31.6, 62.5]",37.0,Head,66.0,Recovery,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641.383
b814fc08-3798-4092-91e7-4612bd835cf8,985,1,00:27:22.631,27,22,59,,42,Ball Receipt*,219,RC Deportivo La Coruña,3,From Free Kick,222,Villarreal,,,['8a23ea22-6db2-4c13-ac99-aa7a425a0f53'],"[33.4, 60.1]",6771.0,Manuel Trigueros Muñoz,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.631
a97c9653-d69e-4b5e-be87-86cfef272d14,986,1,00:27:22.631,27,22,59,0.0,10,Interception,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['8a23ea22-6db2-4c13-ac99-aa7a425a0f53'],"[88.5, 17.6]",7782.0,Luis Alberto Romero Alconchel,16.0,Left Midfield,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.631
d8321ab7-c42e-4d6d-9f51-6a11b8a6e3f1,987,1,00:27:22.631,27,22,59,1.11269,43,Carry,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,"['71b2b0d3-25aa-480a-a0e1-1623906abc58', 'a97c9653-d69e-4b5e-be87-86cfef272d14', 'b268b261-1da8-412b-affe-8c8d9522398a']","[88.5, 17.6]",7782.0,Luis Alberto Romero Alconchel,16.0,Left Midfield,,,,,,,,,,,,"[85.3, 18.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.631
