id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,under_pressure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,out,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_aerial_won,counterpress,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,dribble_outcome_id,dribble_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_aerial_won,pass_technique_id,pass_technique_name,pass_inswinging,pass_cross,pass_goal_assist,clearance_left_foot,duel_outcome_id,duel_outcome_name,foul_committed_penalty,foul_won_defensive,foul_won_penalty,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,shot_deflected,block_deflection,shot_first_time,pass_through_ball,clearance_right_foot,foul_committed_card_id,foul_committed_card_name,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,shot_saved_off_target,goalkeeper_shot_saved_off_target,shot_aerial_won,ball_recovery_recovery_failure,pass_miscommunication,goalkeeper_punched_out,timestamp_seconds
3b2fd28a-5e4f-4ad7-90c1-8663ca0401e5,638,1,00:14:16.337,14,16,24,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['ee084591-e6ab-4dc7-b033-d8211b403a93'],"[29.5, 75.8]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.337
ba4aa332-b204-404b-9184-41c3be4b7d65,639,1,00:14:16.337,14,16,24,1.624844,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['3b2fd28a-5e4f-4ad7-90c1-8663ca0401e5', '601da26c-ef0e-4e8e-b750-e6181acf8a96']","[29.5, 75.8]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,"[30.3, 75.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.337
601da26c-ef0e-4e8e-b750-e6181acf8a96,640,1,00:14:17.962,14,17,24,0.0,14,Dribble,214,Espanyol,1,Regular Play,214,Espanyol,,,['835f70d6-66a2-455f-863b-a25d2e92effb'],"[30.3, 75.8]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.962
835f70d6-66a2-455f-863b-a25d2e92effb,641,1,00:14:17.962,14,17,24,0.0,4,Duel,214,Espanyol,1,Regular Play,220,Real Madrid,,,['601da26c-ef0e-4e8e-b750-e6181acf8a96'],"[89.8, 4.3]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.962
9b9f4884-7439-4d58-be55-e3620c3b4840,642,1,00:14:19.617,14,19,24,0.0,2,Ball Recovery,214,Espanyol,1,Regular Play,220,Real Madrid,,,,"[97.6, 4.1]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.617
61c16bf8-74fe-40ae-a1c0-011be6088a9b,643,1,00:14:19.617,14,19,24,1.124526,43,Carry,214,Espanyol,1,Regular Play,220,Real Madrid,,,"['5f9fd5a0-de0c-48de-af2c-a54111a75010', '74e759f2-b53d-4647-bd36-5495d93ae3b6', '9b9f4884-7439-4d58-be55-e3620c3b4840']","[97.6, 4.1]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,"[103.6, 8.0]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.617
74e759f2-b53d-4647-bd36-5495d93ae3b6,644,1,00:14:20.348,14,20,24,0.393434,17,Pressure,214,Espanyol,1,Regular Play,214,Espanyol,,,['61c16bf8-74fe-40ae-a1c0-011be6088a9b'],"[18.3, 75.2]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.348
5f9fd5a0-de0c-48de-af2c-a54111a75010,645,1,00:14:20.741,14,20,24,0.0,14,Dribble,214,Espanyol,1,Regular Play,220,Real Madrid,,,['dae892b6-46e5-4d98-aa44-305d312efafe'],"[103.6, 8.0]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.741
dae892b6-46e5-4d98-aa44-305d312efafe,646,1,00:14:20.741,14,20,24,0.0,4,Duel,214,Espanyol,1,Regular Play,214,Espanyol,,,['5f9fd5a0-de0c-48de-af2c-a54111a75010'],"[16.5, 72.1]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,True,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.741
1ad4e84f-2921-41cd-a75f-1a87987ce0a1,647,1,00:14:20.741,14,20,24,2.917394,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['93fcdb6d-a4ee-452f-bc6b-934408c1d761', 'cb22cdb8-5daa-45c7-9906-f7a3ec3b1553', 'dae892b6-46e5-4d98-aa44-305d312efafe']","[16.5, 72.1]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,"[24.3, 74.6]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.741
93fcdb6d-a4ee-452f-bc6b-934408c1d761,648,1,00:14:22.403,14,22,24,1.292346,17,Pressure,214,Espanyol,1,Regular Play,220,Real Madrid,,,"['1ad4e84f-2921-41cd-a75f-1a87987ce0a1', 'cb22cdb8-5daa-45c7-9906-f7a3ec3b1553']","[99.6, 5.9]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.403
cb22cdb8-5daa-45c7-9906-f7a3ec3b1553,649,1,00:14:23.659,14,23,24,6.186093,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['330c3922-71d8-4f1b-a5f4-89dcab24ff21', '60545ce7-7356-4927-9a32-d84aa0be390d', '93fcdb6d-a4ee-452f-bc6b-934408c1d761']","[24.3, 74.6]",6791.0,Javier López Rodríguez,2.0,Right Back,23924.0,Mamadou Sylla Diallo,77.12652,-0.17857784,3.0,High Pass,"[100.2, 60.9]",40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.659
330c3922-71d8-4f1b-a5f4-89dcab24ff21,650,1,00:14:29.845,14,29,24,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['cb22cdb8-5daa-45c7-9906-f7a3ec3b1553'],"[104.9, 52.5]",23924.0,Mamadou Sylla Diallo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.845
60545ce7-7356-4927-9a32-d84aa0be390d,651,1,00:14:29.845,14,29,25,0.0,2,Ball Recovery,220,Real Madrid,6,From Counter,220,Real Madrid,,,['cb22cdb8-5daa-45c7-9906-f7a3ec3b1553'],"[19.9, 19.2]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.845
6b7346b5-1d1e-444d-8b8d-3f7f31837b45,652,1,00:14:29.845,14,29,25,1.16793,43,Carry,220,Real Madrid,6,From Counter,220,Real Madrid,,,"['60545ce7-7356-4927-9a32-d84aa0be390d', '796f0484-5852-4dca-b4a4-e45f8c8908eb']","[19.9, 19.2]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,"[24.3, 19.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.845
796f0484-5852-4dca-b4a4-e45f8c8908eb,653,1,00:14:31.013,14,31,25,1.718314,30,Pass,220,Real Madrid,6,From Counter,220,Real Madrid,,,['8f621ba6-31e5-4d89-9ecc-731caebfbed5'],"[24.3, 19.0]",5485.0,Raphaël Varane,3.0,Right Center Back,5574.0,Toni Kroos,25.255692,-0.111094475,1.0,Ground Pass,"[49.4, 16.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.013
8f621ba6-31e5-4d89-9ecc-731caebfbed5,654,1,00:14:32.731,14,32,25,,42,Ball Receipt*,220,Real Madrid,6,From Counter,220,Real Madrid,,,['796f0484-5852-4dca-b4a4-e45f8c8908eb'],"[49.4, 16.2]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.731
8ed565ea-7fcc-4e10-a823-0f894e2ed79c,655,1,00:14:32.731,14,32,25,3.187388,43,Carry,220,Real Madrid,6,From Counter,220,Real Madrid,,,"['8f621ba6-31e5-4d89-9ecc-731caebfbed5', 'dd5a6eff-1989-40e8-a6bd-72970a942e0f']","[49.4, 16.2]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[50.4, 16.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.731
dd5a6eff-1989-40e8-a6bd-72970a942e0f,656,1,00:14:35.918,14,35,25,1.383094,30,Pass,220,Real Madrid,6,From Counter,220,Real Madrid,,,['d6cf56e1-592f-4c0b-addd-ef236e75aab1'],"[50.4, 16.0]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,4926.0,Francisco Román Alarcón Suárez,23.21422,-0.58919734,3.0,High Pass,"[69.7, 3.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.918
d6cf56e1-592f-4c0b-addd-ef236e75aab1,657,1,00:14:37.301,14,37,25,,42,Ball Receipt*,220,Real Madrid,6,From Counter,220,Real Madrid,,,['dd5a6eff-1989-40e8-a6bd-72970a942e0f'],"[69.7, 3.1]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.301
a4573433-2a49-456d-a569-a10fc3213d8a,658,1,00:14:37.301,14,37,25,4.676216,43,Carry,220,Real Madrid,6,From Counter,220,Real Madrid,,,"['d05c91a5-0fc7-4625-85b4-fd798305d2ce', 'd6cf56e1-592f-4c0b-addd-ef236e75aab1', 'ea8d41f4-e0ff-4bfe-8ec3-b6eab7cd46df']","[69.7, 3.1]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,"[76.1, 3.7]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.301
d05c91a5-0fc7-4625-85b4-fd798305d2ce,659,1,00:14:38.633,14,38,25,3.14877,17,Pressure,220,Real Madrid,6,From Counter,214,Espanyol,,,['a4573433-2a49-456d-a569-a10fc3213d8a'],"[48.2, 77.0]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.633
ea8d41f4-e0ff-4bfe-8ec3-b6eab7cd46df,660,1,00:14:41.978,14,41,25,0.135422,30,Pass,220,Real Madrid,6,From Counter,220,Real Madrid,,,"['96b5235d-dce9-4855-b00d-1feaf1f87df5', 'a87074f8-c307-4081-9799-20bf8181b982']","[76.1, 3.7]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,5552.0,Marcelo Vieira da Silva Júnior,2.505993,-2.642246,1.0,Ground Pass,"[73.9, 2.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.978
96b5235d-dce9-4855-b00d-1feaf1f87df5,661,1,00:14:42.113,14,42,25,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['ea8d41f4-e0ff-4bfe-8ec3-b6eab7cd46df'],"[66.3, 3.3]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.113
a87074f8-c307-4081-9799-20bf8181b982,662,1,00:14:42.113,14,42,25,0.0,6,Block,220,Real Madrid,1,Regular Play,214,Espanyol,,,['ea8d41f4-e0ff-4bfe-8ec3-b6eab7cd46df'],"[46.2, 77.6]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.113
fa5614b4-4c1b-4866-90c6-89c2447b328b,663,1,00:14:48.454,14,48,26,2.188072,30,Pass,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['8c50316e-3291-49e9-ac6b-e9fb203d3a21'],"[74.3, 0.1]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,5574.0,Toni Kroos,17.267889,2.3971553,2.0,Low Pass,"[61.6, 11.8]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.454
8c50316e-3291-49e9-ac6b-e9fb203d3a21,664,1,00:14:50.642,14,50,26,,42,Ball Receipt*,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['fa5614b4-4c1b-4866-90c6-89c2447b328b'],"[61.6, 11.8]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.642
c24be20f-98f1-4b5a-b9c8-5337d7982729,665,1,00:14:50.775,14,50,26,5.3153,30,Pass,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['5a50cf06-4a80-418b-97d3-2c62d6b1f060'],"[64.5, 4.3]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,5721.0,Daniel Carvajal Ramos,69.205925,1.8715262,3.0,High Pass,"[44.0, 70.4]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.775
5a50cf06-4a80-418b-97d3-2c62d6b1f060,666,1,00:14:56.090,14,56,26,,42,Ball Receipt*,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['c24be20f-98f1-4b5a-b9c8-5337d7982729'],"[44.0, 70.4]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.09
d844ed3e-b0a6-4594-868a-6eb39545ac90,667,1,00:14:56.090,14,56,26,1.190923,43,Carry,220,Real Madrid,4,From Throw In,220,Real Madrid,,,"['5a50cf06-4a80-418b-97d3-2c62d6b1f060', 'ecca6b85-0192-481b-83a6-54ae20bae62d']","[44.0, 70.4]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,"[40.2, 69.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.09
ecca6b85-0192-481b-83a6-54ae20bae62d,668,1,00:14:57.281,14,57,26,1.462641,30,Pass,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['60e4b060-68c0-44b1-aa9a-5326496856a1'],"[40.2, 69.4]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,5485.0,Raphaël Varane,21.969524,-1.9386238,1.0,Ground Pass,"[32.3, 48.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.281
60e4b060-68c0-44b1-aa9a-5326496856a1,669,1,00:14:58.743,14,58,26,,42,Ball Receipt*,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['ecca6b85-0192-481b-83a6-54ae20bae62d'],"[32.3, 48.9]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.743
c429861d-ae13-4363-92e7-8879a0a382e1,670,1,00:14:58.743,14,58,26,0.809715,43,Carry,220,Real Madrid,4,From Throw In,220,Real Madrid,,,"['60e4b060-68c0-44b1-aa9a-5326496856a1', 'ff095e8b-865d-4128-9d85-69a588802af5']","[32.3, 48.9]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,"[33.7, 49.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.743
ff095e8b-865d-4128-9d85-69a588802af5,671,1,00:14:59.553,14,59,26,2.32239,30,Pass,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['429a1645-2101-4ca1-8bd1-bd6bf6962b3d'],"[33.7, 49.3]",5485.0,Raphaël Varane,3.0,Right Center Back,5201.0,Sergio Ramos García,34.786922,-1.738308,1.0,Ground Pass,"[27.9, 15.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.553
429a1645-2101-4ca1-8bd1-bd6bf6962b3d,672,1,00:15:01.876,15,1,26,,42,Ball Receipt*,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['ff095e8b-865d-4128-9d85-69a588802af5'],"[27.9, 15.0]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.876
0ee1d931-2c39-447e-8c69-1b95a07ecb00,673,1,00:15:01.876,15,1,26,1.525385,43,Carry,220,Real Madrid,4,From Throw In,220,Real Madrid,,,"['429a1645-2101-4ca1-8bd1-bd6bf6962b3d', 'ab5ab03b-ea7e-4db8-aa9f-5369a1c0e05f']","[27.9, 15.0]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,"[27.9, 15.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.876
ab5ab03b-ea7e-4db8-aa9f-5369a1c0e05f,674,1,00:15:03.401,15,3,26,1.601331,30,Pass,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['22fc519b-e6e7-4b39-886e-1cf5c436caec'],"[27.9, 15.0]",5201.0,Sergio Ramos García,5.0,Left Center Back,5552.0,Marcelo Vieira da Silva Júnior,20.75235,-0.5305025,1.0,Ground Pass,"[45.8, 4.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.401
22fc519b-e6e7-4b39-886e-1cf5c436caec,675,1,00:15:05.002,15,5,26,,42,Ball Receipt*,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['ab5ab03b-ea7e-4db8-aa9f-5369a1c0e05f'],"[45.8, 4.5]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.002
7009f43d-8a65-48da-8ebf-c4fb6840af33,676,1,00:15:05.002,15,5,26,1.600054,43,Carry,220,Real Madrid,4,From Throw In,220,Real Madrid,,,"['22fc519b-e6e7-4b39-886e-1cf5c436caec', '66caa718-e4b0-44f7-89cc-4ec7a7cc91d3']","[45.8, 4.5]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,"[45.8, 4.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.002
66caa718-e4b0-44f7-89cc-4ec7a7cc91d3,677,1,00:15:06.602,15,6,26,0.583956,30,Pass,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['d8c353b7-b472-4243-88ff-aa8702c31145'],"[45.8, 4.5]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,5207.0,Cristiano Ronaldo dos Santos Aveiro,11.692733,-0.22423474,1.0,Ground Pass,"[57.2, 1.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.602
f07c4c86-4c35-4e30-a7f6-48bb972128ff,678,1,00:15:06.969,15,6,26,0.305419,17,Pressure,220,Real Madrid,4,From Throw In,214,Espanyol,,,"['d8c353b7-b472-4243-88ff-aa8702c31145', 'f96027e4-c311-4afe-85a0-3b19baa1753b']","[61.9, 77.4]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.969
d8c353b7-b472-4243-88ff-aa8702c31145,679,1,00:15:07.186,15,7,26,,42,Ball Receipt*,220,Real Madrid,4,From Throw In,220,Real Madrid,,,"['66caa718-e4b0-44f7-89cc-4ec7a7cc91d3', 'f07c4c86-4c35-4e30-a7f6-48bb972128ff']","[57.2, 1.9]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.186
f96027e4-c311-4afe-85a0-3b19baa1753b,680,1,00:15:07.186,15,7,26,0.102566004,43,Carry,220,Real Madrid,4,From Throw In,220,Real Madrid,,,"['a551f405-31cf-4720-adca-d75236706f86', 'd8c353b7-b472-4243-88ff-aa8702c31145', 'f07c4c86-4c35-4e30-a7f6-48bb972128ff']","[57.2, 1.9]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,"[56.6, 2.7]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.186
a551f405-31cf-4720-adca-d75236706f86,681,1,00:15:07.289,15,7,26,0.734329,30,Pass,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['693f1f5e-2f9f-45ab-a6fb-2f8d27002049'],"[56.6, 2.7]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,5552.0,Marcelo Vieira da Silva Júnior,7.6843996,2.1804562,1.0,Ground Pass,"[52.2, 9.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.289
693f1f5e-2f9f-45ab-a6fb-2f8d27002049,682,1,00:15:07.606,15,7,26,,42,Ball Receipt*,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['a551f405-31cf-4720-adca-d75236706f86'],"[52.2, 9.0]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.606
