id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,counterpress,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,clearance_head,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,pass_switch,off_camera,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,foul_committed_card_id,foul_committed_card_name,pass_aerial_won,pass_inswinging,pass_technique_id,pass_technique_name,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_through_ball,goalkeeper_end_location,clearance_left_foot,foul_committed_advantage,foul_won_advantage,pass_cut_back,shot_first_time,foul_committed_penalty,foul_won_penalty,block_offensive,dribble_overrun,bad_behaviour_card_id,bad_behaviour_card_name,clearance_aerial_won,pass_miscommunication,pass_outswinging,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,pass_goal_assist,foul_committed_type_id,foul_committed_type_name,timestamp_seconds
49d39442-364b-45b2-8f3a-f13be59d64e2,1322,2,00:00:17.572,45,17,110,3.598334,30,Pass,1049,Granada,9,From Kick Off,216,Getafe,,,['1970a222-6a9c-46e1-be38-7a51f929eac7'],"[19.1, 21.4]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,54.808212,-0.39914197,3.0,High Pass,"[69.6, 0.1]",38.0,Left Foot,66.0,Recovery,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.572
f9f4d36e-e7e5-492a-9cd9-9f4e7de01822,1323,2,00:00:27.913,45,27,111,0.97069,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['fcc0d81b-a725-4e1d-b52e-3ab5558b6b3a'],"[62.4, 80.0]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,3160.0,Rene Krhin,5.661272,-1.8757887,2.0,Low Pass,"[60.7, 74.6]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.913
fcc0d81b-a725-4e1d-b52e-3ab5558b6b3a,1324,2,00:00:28.884,45,28,111,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['f9f4d36e-e7e5-492a-9cd9-9f4e7de01822'],"[60.7, 74.6]",3160.0,Rene Krhin,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.884
956c0d85-4951-4333-901c-1fffb0eb944d,1325,2,00:00:28.884,45,28,111,3.451904,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,"['46690e17-2328-48b0-a94e-df54718e037f', 'fefd4712-0335-41fd-9c5d-36eb67b92726']","[60.3, 74.6]",3160.0,Rene Krhin,9.0,Right Defensive Midfield,27109.0,Youssef El-Arabi,46.630997,-0.036464516,3.0,High Pass,"[106.9, 72.9]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.884
fe4a7d1c-a051-4523-a94e-f9b181d13b76,1326,2,00:00:31.419,45,31,111,1.01123,17,Pressure,1049,Granada,4,From Throw In,1049,Granada,,,['46690e17-2328-48b0-a94e-df54718e037f'],"[103.2, 73.1]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.419
fefd4712-0335-41fd-9c5d-36eb67b92726,1327,2,00:00:32.336,45,32,111,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['956c0d85-4951-4333-901c-1fffb0eb944d'],"[103.6, 73.1]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.336
46690e17-2328-48b0-a94e-df54718e037f,1328,2,00:00:32.336,45,32,111,0.0,10,Interception,1049,Granada,4,From Throw In,216,Getafe,,,"['956c0d85-4951-4333-901c-1fffb0eb944d', 'fe4a7d1c-a051-4523-a94e-f9b181d13b76']","[13.2, 7.2]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.336
1b068d0c-b1a8-452d-afd0-a7b91e85cb7b,1329,2,00:00:33.778,45,33,112,1.559982,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['f1ebb6cd-f937-425b-9794-205671cf5c73'],"[30.8, 4.8]",11813.0,Emiliano Buendía,21.0,Left Wing,15893.0,Víctor Rodríguez Romero,15.360013,0.64219904,3.0,High Pass,"[43.1, 14.0]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.778
f1ebb6cd-f937-425b-9794-205671cf5c73,1330,2,00:00:35.338,45,35,112,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['1b068d0c-b1a8-452d-afd0-a7b91e85cb7b'],"[43.1, 14.0]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.338
bea71335-a510-485d-b17c-9e8732b1a702,1331,2,00:00:35.338,45,35,112,0.119999,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['6f22a910-bb7f-4b72-b558-37e53281fc16', 'f1ebb6cd-f937-425b-9794-205671cf5c73']","[43.1, 14.0]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[43.7, 14.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.338
6f22a910-bb7f-4b72-b558-37e53281fc16,1332,2,00:00:35.458,45,35,112,1.449582,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,"['6d286ba5-a2f7-4664-bff1-0a6b9aeefe69', '83d4908b-2a37-4f36-9a37-eea9684c25d1']","[43.7, 14.0]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,6907.0,Pedro León Sánchez Gil,15.371727,0.84523445,1.0,Ground Pass,"[53.9, 25.5]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.458
83d4908b-2a37-4f36-9a37-eea9684c25d1,1333,2,00:00:36.908,45,36,112,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['6f22a910-bb7f-4b72-b558-37e53281fc16'],"[51.3, 26.9]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.908
6d286ba5-a2f7-4664-bff1-0a6b9aeefe69,1334,2,00:00:36.908,45,36,112,3.445458,30,Pass,216,Getafe,1,Regular Play,1049,Granada,,,"['4ed2c88d-719a-4b70-b604-7888c42666d1', '6f22a910-bb7f-4b72-b558-37e53281fc16']","[66.2, 54.6]",6702.0,David Rodríguez Lombán,5.0,Left Center Back,,,54.017868,-0.42555502,3.0,High Pass,"[115.4, 32.3]",38.0,Left Foot,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.908
4ed2c88d-719a-4b70-b604-7888c42666d1,1335,2,00:00:40.353,45,40,112,0.0,2,Ball Recovery,216,Getafe,1,Regular Play,216,Getafe,,,['6d286ba5-a2f7-4664-bff1-0a6b9aeefe69'],"[4.7, 47.8]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.353
b8bac5ae-801e-4f7b-9e5b-aabddb5e1f4f,1336,2,00:00:40.353,45,40,112,8.233432,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['4ed2c88d-719a-4b70-b604-7888c42666d1', '98333a26-7653-4336-b52f-9ea37984251f']","[4.7, 47.8]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,"[21.5, 54.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.353
98333a26-7653-4336-b52f-9ea37984251f,1337,2,00:00:48.587,45,48,112,3.340637,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,"['a0c4a0f1-dd03-4f5f-8aba-b89e9b095d05', 'd3cce4c2-ed6e-49a1-83ca-c3c16ad98b60']","[21.5, 54.7]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,6907.0,Pedro León Sánchez Gil,59.37845,0.07754689,3.0,High Pass,"[80.7, 59.3]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.587
a0c4a0f1-dd03-4f5f-8aba-b89e9b095d05,1338,2,00:00:51.927,45,51,112,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['98333a26-7653-4336-b52f-9ea37984251f'],"[81.6, 59.3]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.927
e3b2140e-7520-4f67-bcd3-5379f9222df2,1339,2,00:00:51.927,45,51,112,0.0,4,Duel,216,Getafe,1,Regular Play,216,Getafe,,,['d3cce4c2-ed6e-49a1-83ca-c3c16ad98b60'],"[80.7, 59.3]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.927
d3cce4c2-ed6e-49a1-83ca-c3c16ad98b60,1340,2,00:00:51.927,45,51,112,0.0,9,Clearance,216,Getafe,1,Regular Play,1049,Granada,,,"['98333a26-7653-4336-b52f-9ea37984251f', 'e3b2140e-7520-4f67-bcd3-5379f9222df2']","[39.4, 20.8]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,37.0,Head,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,51.927
28bde328-01c6-4566-9704-fa323a8bcb9b,1341,2,00:00:55.019,45,55,112,0.0,9,Clearance,216,Getafe,1,Regular Play,1049,Granada,,,,"[14.1, 3.8]",6702.0,David Rodríguez Lombán,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,55.019
6e37b00c-80c4-476d-a41e-4aeefc38d532,1342,2,00:01:03.880,46,3,113,1.531347,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['accdec06-9326-4690-982a-ca3a8b6437bb'],"[91.0, 80.0]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,15893.0,Víctor Rodríguez Romero,9.108787,-1.614724,2.0,Low Pass,"[90.6, 70.9]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.88
accdec06-9326-4690-982a-ca3a8b6437bb,1343,2,00:01:05.411,46,5,113,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['6e37b00c-80c4-476d-a41e-4aeefc38d532'],"[90.6, 70.9]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.411
6d4bd1fb-e197-4aa8-ac63-0ff70c3e50d8,1344,2,00:01:05.457,46,5,113,0.606666,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['08a0e959-3b39-40da-93c0-f997033941df'],"[90.8, 70.9]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,6907.0,Pedro León Sánchez Gil,5.8309517,1.1839206,1.0,Ground Pass,"[93.0, 76.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.457
08a0e959-3b39-40da-93c0-f997033941df,1345,2,00:01:06.064,46,6,113,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['6d4bd1fb-e197-4aa8-ac63-0ff70c3e50d8'],"[93.0, 76.3]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.064
243108f5-8f81-4c15-b8ab-356c13f76b34,1346,2,00:01:06.553,46,6,113,0.788756,17,Pressure,216,Getafe,4,From Throw In,1049,Granada,,,,"[27.6, 3.8]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.553
54d254a9-3f7a-465d-b477-014a5140dacf,1347,2,00:01:06.703,46,6,113,0.674512,17,Pressure,216,Getafe,4,From Throw In,1049,Granada,,,,"[28.9, 4.2]",6680.0,Rubén Rochina Naixes,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.703
cc5ce24e-74a7-4257-bb03-01d9974f10e5,1348,2,00:01:07.525,46,7,113,0.0,22,Foul Committed,216,Getafe,4,From Throw In,1049,Granada,,,['8ad37422-c926-458d-9fe8-69db3d291a27'],"[28.7, 7.0]",6680.0,Rubén Rochina Naixes,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.525
8ad37422-c926-458d-9fe8-69db3d291a27,1349,2,00:01:07.525,46,7,113,0.0,21,Foul Won,216,Getafe,4,From Throw In,216,Getafe,,,['cc5ce24e-74a7-4257-bb03-01d9974f10e5'],"[91.4, 73.1]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.525
e42ec0d7-cd86-499b-b89e-c029e7caa05c,1350,2,00:01:45.801,46,45,114,1.231308,30,Pass,216,Getafe,3,From Free Kick,216,Getafe,,,['ea4512d1-de65-440b-8212-1e77e915403d'],"[92.1, 73.5]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,34.539833,-1.0293838,3.0,High Pass,"[109.9, 43.9]",40.0,Right Foot,62.0,Free Kick,,9.0,Incomplete,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.801
ea4512d1-de65-440b-8212-1e77e915403d,1351,2,00:01:47.032,46,47,114,0.0,9,Clearance,216,Getafe,3,From Free Kick,1049,Granada,,,['e42ec0d7-cd86-499b-b89e-c029e7caa05c'],"[10.2, 36.2]",3160.0,Rene Krhin,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,37.0,Head,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.032
5b192e61-5a25-4acf-9da7-b9667c048702,1352,2,00:01:48.335,46,48,114,0.0,2,Ball Recovery,216,Getafe,3,From Free Kick,216,Getafe,,,,"[103.4, 36.5]",11813.0,Emiliano Buendía,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.33500000000001
22acdee8-cfde-4bb9-9548-2b6143ae5677,1353,2,00:01:48.489,46,48,114,1.112222,16,Shot,216,Getafe,3,From Free Kick,216,Getafe,,,['c945d211-d475-4d3f-8b4f-59484d2a0079'],"[101.8, 34.6]",11813.0,Emiliano Buendía,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036841817,"[120.0, 33.7, 3.8]",,91.0,Half Volley,98.0,Off T,87.0,Open Play,38.0,Left Foot,"[{'location': [96.3, 71.9], 'player': {'id': 6907, 'name': 'Pedro León Sánchez Gil'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.4, 48.4], 'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.6, 39.8], 'player': {'id': 17054, 'name': 'Emiliano Daniel Velázquez Maldonado'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.1, 45.1], 'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.2, 46.0], 'player': {'id': 6856, 'name': 'Carlos Martín Vigaray'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [116.1, 49.5], 'player': {'id': 6736, 'name': 'Álvaro Medrán Just'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.6, 61.0], 'player': {'id': 6680, 'name': 'Rubén Rochina Naixes'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.3, 39.3], 'player': {'id': 8697, 'name': 'Andrés Eduardo Fernández Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.8, 45.1], 'player': {'id': 6599, 'name': 'Rubén Salvador Pérez Del Mármol'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.9, 44.4], 'player': {'id': 3160, 'name': 'Rene Krhin'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.9, 39.8], 'player': {'id': 4498, 'name': 'Jean-Sylvain Claude Babin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.5, 45.1], 'player': {'id': 6702, 'name': 'David Rodríguez Lombán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.7, 43.1], 'player': {'id': 7158, 'name': 'Cristiano Biraghi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.2, 45.4], 'player': {'id': 20064, 'name': 'Hugo Miguel Almeida Costa Lopes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.6, 35.3], 'player': {'id': 24783, 'name': 'Javier Márquez Moreno'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.6, 38.9], 'player': {'id': 27109, 'name': 'Youssef El-Arabi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}]",,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,108.489
c945d211-d475-4d3f-8b4f-59484d2a0079,1354,2,00:01:49.601,46,49,114,0.0,23,Goal Keeper,216,Getafe,3,From Free Kick,1049,Granada,,,['22acdee8-cfde-4bb9-9548-2b6143ae5677'],"[1.8, 40.8]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,,,,"[1.8, 40.8]",,,,,,,,,,,,,,,,,,,,,,,,109.601
45a0fd70-0fd9-43c3-bee8-e74bf21d7af2,1355,2,00:02:10.890,47,10,115,3.316878,30,Pass,1049,Granada,7,From Goal Kick,1049,Granada,,,"['0ed835c6-72d0-4e1f-ad3b-058c325eb62b', 'cc6e0ad9-dee8-41f2-b123-bf3a2080c0a9']","[7.0, 36.1]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,6918.0,Isaac Ajayi Success,71.847404,0.5540257,3.0,High Pass,"[68.1, 73.9]",40.0,Right Foot,63.0,Goal Kick,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.89
cc6e0ad9-dee8-41f2-b123-bf3a2080c0a9,1356,2,00:02:14.207,47,14,115,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,1049,Granada,,,['45a0fd70-0fd9-43c3-bee8-e74bf21d7af2'],"[71.0, 74.0]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.207
0ed835c6-72d0-4e1f-ad3b-058c325eb62b,1357,2,00:02:14.207,47,14,115,0.0,9,Clearance,1049,Granada,7,From Goal Kick,216,Getafe,,,['45a0fd70-0fd9-43c3-bee8-e74bf21d7af2'],"[52.0, 6.2]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,37.0,Head,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.207
aced48de-b29d-41f5-a322-7e855f990425,1358,2,00:02:16.716,47,16,115,0.0,2,Ball Recovery,1049,Granada,7,From Goal Kick,216,Getafe,,,,"[33.2, 0.5]",6856.0,Carlos Martín Vigaray,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.716
69cedebf-3b33-47f6-a2cd-965f02e708b9,1359,2,00:02:27.205,47,27,116,2.246753,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['22484a8a-96aa-48a5-88ba-e95825e2ed25'],"[86.0, 80.0]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,11.560277,-2.6160088,2.0,Low Pass,"[76.0, 74.2]",,,67.0,Throw-in,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.20499999999998
22484a8a-96aa-48a5-88ba-e95825e2ed25,1360,2,00:02:29.452,47,29,117,0.0,2,Ball Recovery,216,Getafe,1,Regular Play,216,Getafe,,,['69cedebf-3b33-47f6-a2cd-965f02e708b9'],"[44.1, 5.9]",11813.0,Emiliano Buendía,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.452
7a1f9fa2-58f3-4645-9462-c6e2d6adec7d,1361,2,00:02:30.131,47,30,117,1.573307,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['e4b0cf6e-7da8-4a12-8100-4992e6e47af2'],"[50.2, 7.0]",11813.0,Emiliano Buendía,21.0,Left Wing,24035.0,Álvaro Vázquez García,15.277761,-0.29898018,1.0,Ground Pass,"[64.8, 2.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.131
9bbcace6-73db-4c7d-9067-1af430178cae,1362,2,00:02:31.634,47,31,117,0.70862,17,Pressure,216,Getafe,1,Regular Play,1049,Granada,,,"['7f982983-6fcd-401a-9cd2-019538041217', 'e4b0cf6e-7da8-4a12-8100-4992e6e47af2']","[54.2, 77.9]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.63400000000001
e4b0cf6e-7da8-4a12-8100-4992e6e47af2,1363,2,00:02:31.704,47,31,117,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,"['7a1f9fa2-58f3-4645-9462-c6e2d6adec7d', '9bbcace6-73db-4c7d-9067-1af430178cae']","[64.8, 2.5]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.704
