id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry_end_location,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,clearance_head,pass_cross,pass_assisted_shot_id,pass_goal_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_left_foot,pass_shot_assist,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_aerial_won,counterpress,foul_won_defensive,out,clearance_aerial_won,goalkeeper_end_location,dribble_outcome_id,dribble_outcome_name,50_50_outcome_id,50_50_outcome_name,pass_inswinging,foul_committed_type_id,foul_committed_type_name,pass_outswinging,shot_aerial_won,foul_committed_card_id,foul_committed_card_name,pass_no_touch,foul_committed_advantage,foul_won_advantage,goalkeeper_punched_out,pass_cut_back,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_penalty,foul_won_penalty,block_save_block,block_offensive,pass_straight,timestamp_seconds
fab935e5-9313-4d45-98e9-a254f5448286,1012,1,00:24:14.579,24,14,51,0.807035,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['ef0efb48-5445-4ca4-9ddd-2a8b30658a87'],,"[48.7, 11.5]",6865.0,Francisco José Molinero Calderón,6.0,Left Back,24162.0,Xavier Torres Buigues,12.571794,2.005982,1.0,Ground Pass,"[43.4, 22.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454.579
ef0efb48-5445-4ca4-9ddd-2a8b30658a87,1013,1,00:24:15.386,24,15,51,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['fab935e5-9313-4d45-98e9-a254f5448286'],,"[43.4, 22.9]",24162.0,Xavier Torres Buigues,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.386
8cbdd319-6d84-4d0d-9402-32ca643a9c60,1014,1,00:24:15.386,24,15,51,2.396376,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['43559e57-4ff3-41e1-8021-e719425fb26d', 'ef0efb48-5445-4ca4-9ddd-2a8b30658a87']",,"[43.4, 22.9]",24162.0,Xavier Torres Buigues,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[43.4, 25.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.386
43559e57-4ff3-41e1-8021-e719425fb26d,1015,1,00:24:17.783,24,17,51,2.420826,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['88e086fb-9b91-4f8f-907f-f5f27c34b274'],,"[43.4, 25.4]",24162.0,Xavier Torres Buigues,9.0,Right Defensive Midfield,11634.0,Cristiano Piccini,48.95753,1.3020362,3.0,High Pass,"[56.4, 72.6]",,,40.0,Right Foot,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1457.783
88e086fb-9b91-4f8f-907f-f5f27c34b274,1016,1,00:24:20.204,24,20,51,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['43559e57-4ff3-41e1-8021-e719425fb26d'],,"[56.4, 72.6]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.204
7237373b-f53d-49fa-a6bd-9aa6474061ce,1017,1,00:24:20.204,24,20,51,5.466805,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['88e086fb-9b91-4f8f-907f-f5f27c34b274', 'a89f74f8-15be-4a27-bec6-78bd49884a5f']",,"[56.4, 72.6]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,"[76.4, 71.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.204
a89f74f8-15be-4a27-bec6-78bd49884a5f,1018,1,00:24:25.670,24,25,51,0.693921,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['7be96dd3-6ae3-4f24-a1d1-86575a81c673'],,"[76.4, 71.0]",11634.0,Cristiano Piccini,2.0,Right Back,26723.0,Álvaro Cejudo Carmona,14.455449,-1.3191063,1.0,Ground Pass,"[80.0, 57.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465.67
7be96dd3-6ae3-4f24-a1d1-86575a81c673,1019,1,00:24:26.364,24,26,51,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['a89f74f8-15be-4a27-bec6-78bd49884a5f'],,"[80.0, 57.0]",26723.0,Álvaro Cejudo Carmona,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466.364
16b4256a-3b68-438b-9d43-5d6297e637bb,1020,1,00:24:26.364,24,26,51,0.216713,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['7be96dd3-6ae3-4f24-a1d1-86575a81c673', 'f0fa4d40-106f-44df-95e3-f37d1182e87a']",,"[80.0, 57.0]",26723.0,Álvaro Cejudo Carmona,12.0,Right Midfield,,,,,,,,,,,,,"[80.0, 57.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466.364
f0fa4d40-106f-44df-95e3-f37d1182e87a,1021,1,00:24:26.581,24,26,51,0.644903,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['8f68170c-92d8-41d7-9317-11992d48668b'],,"[80.0, 57.0]",26723.0,Álvaro Cejudo Carmona,12.0,Right Midfield,6697.0,Daniel Ceballos Fernández,7.8409185,-3.039386,1.0,Ground Pass,"[72.2, 56.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466.581
8f68170c-92d8-41d7-9317-11992d48668b,1022,1,00:24:27.226,24,27,51,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['f0fa4d40-106f-44df-95e3-f37d1182e87a'],,"[72.2, 56.2]",6697.0,Daniel Ceballos Fernández,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.226
4269a32c-0dde-4c9b-a434-7abd34b19bca,1023,1,00:24:27.226,24,27,51,1.423993,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['07c50b59-42ad-400e-a506-140122c80077', '8f68170c-92d8-41d7-9317-11992d48668b']",,"[72.2, 56.2]",6697.0,Daniel Ceballos Fernández,22.0,Right Center Forward,,,,,,,,,,,,,"[71.9, 52.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.226
07c50b59-42ad-400e-a506-140122c80077,1024,1,00:24:28.650,24,28,51,2.028028,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['e799e6ba-d304-4994-9445-209150e8e3f6'],,"[71.9, 52.9]",6697.0,Daniel Ceballos Fernández,22.0,Right Center Forward,6865.0,Francisco José Molinero Calderón,29.84845,-1.5138111,1.0,Ground Pass,"[73.6, 23.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468.65
e799e6ba-d304-4994-9445-209150e8e3f6,1025,1,00:24:30.678,24,30,51,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['07c50b59-42ad-400e-a506-140122c80077'],,"[73.6, 23.1]",6865.0,Francisco José Molinero Calderón,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470.678
cd2d4024-eb68-4399-a520-a1f712c1da4e,1026,1,00:24:30.678,24,30,51,0.740584,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['4f14074f-0b49-416f-93eb-948fda2d8d9b', 'e799e6ba-d304-4994-9445-209150e8e3f6']",,"[73.6, 23.1]",6865.0,Francisco José Molinero Calderón,6.0,Left Back,,,,,,,,,,,,,"[76.9, 15.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470.678
4f14074f-0b49-416f-93eb-948fda2d8d9b,1027,1,00:24:31.418,24,31,51,1.239674,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['6b831c8e-053e-4d3c-a1ed-9b9b9270112c'],,"[76.9, 15.9]",6865.0,Francisco José Molinero Calderón,6.0,Left Back,27347.0,Juan Manuel Vargas Risco,18.047161,-0.5157097,1.0,Ground Pass,"[92.6, 7.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471.418
6b831c8e-053e-4d3c-a1ed-9b9b9270112c,1028,1,00:24:32.658,24,32,51,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['4f14074f-0b49-416f-93eb-948fda2d8d9b'],,"[92.6, 7.0]",27347.0,Juan Manuel Vargas Risco,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472.658
c9a87d26-1123-443d-b89d-8e05d131534d,1029,1,00:24:32.658,24,32,51,2.139804,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['5b1ed8cb-4627-4e43-875d-61120239f5b4', '6b831c8e-053e-4d3c-a1ed-9b9b9270112c']",,"[92.6, 7.0]",27347.0,Juan Manuel Vargas Risco,16.0,Left Midfield,,,,,,,,,,,,,"[98.9, 7.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472.658
5b1ed8cb-4627-4e43-875d-61120239f5b4,1030,1,00:24:34.798,24,34,51,0.974663,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['6a9985b6-c68c-4739-b2d2-5624b434dcd2'],,"[98.9, 7.3]",27347.0,Juan Manuel Vargas Risco,16.0,Left Midfield,6697.0,Daniel Ceballos Fernández,13.813037,2.1708465,1.0,Ground Pass,"[91.1, 18.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474.798
6a9985b6-c68c-4739-b2d2-5624b434dcd2,1031,1,00:24:35.773,24,35,51,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['5b1ed8cb-4627-4e43-875d-61120239f5b4'],,"[91.1, 18.7]",6697.0,Daniel Ceballos Fernández,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.773
b135f7dd-2cca-4018-84cf-7c8bb017d608,1032,1,00:24:35.773,24,35,51,2.904713,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['6a9985b6-c68c-4739-b2d2-5624b434dcd2', '980ec3e7-b50a-4f41-8937-c2a6d1109353']",,"[91.1, 18.7]",6697.0,Daniel Ceballos Fernández,22.0,Right Center Forward,,,,,,,,,,,,,"[97.0, 16.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.773
980ec3e7-b50a-4f41-8937-c2a6d1109353,1033,1,00:24:38.677,24,38,51,0.923288,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['7f60d79d-819b-4981-ade6-90a80cbdf917'],,"[97.0, 16.8]",6697.0,Daniel Ceballos Fernández,22.0,Right Center Forward,27347.0,Juan Manuel Vargas Risco,11.086027,-1.191965,1.0,Ground Pass,"[101.1, 6.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478.677
7f60d79d-819b-4981-ade6-90a80cbdf917,1034,1,00:24:39.601,24,39,51,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['980ec3e7-b50a-4f41-8937-c2a6d1109353'],,"[101.1, 6.5]",27347.0,Juan Manuel Vargas Risco,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.601
e027aa23-38fa-4bdc-aefd-0cdafdacd241,1035,1,00:24:39.601,24,39,51,0.778291,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['4eeb2617-28ba-4972-a600-1dfd47f97947', '7f60d79d-819b-4981-ade6-90a80cbdf917']",,"[101.1, 6.5]",27347.0,Juan Manuel Vargas Risco,16.0,Left Midfield,,,,,,,,,,,,,"[100.8, 5.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.601
4eeb2617-28ba-4972-a600-1dfd47f97947,1036,1,00:24:40.379,24,40,51,1.107368,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['15457bca-b872-467e-aaae-45ccf1df68c6'],,"[100.8, 5.7]",27347.0,Juan Manuel Vargas Risco,16.0,Left Midfield,6697.0,Daniel Ceballos Fernández,15.78005,2.825854,1.0,Ground Pass,"[85.8, 10.6]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480.379
15457bca-b872-467e-aaae-45ccf1df68c6,1037,1,00:24:41.486,24,41,51,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['4eeb2617-28ba-4972-a600-1dfd47f97947'],,"[85.8, 10.6]",6697.0,Daniel Ceballos Fernández,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481.486
c6a2d3ef-dc1d-47d2-b999-109f3ea7eea0,1038,1,00:24:41.486,24,41,51,3.66609,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['15457bca-b872-467e-aaae-45ccf1df68c6', '741decd2-3cdd-490d-aa80-d2a8e44bc1d1']",,"[85.8, 10.6]",6697.0,Daniel Ceballos Fernández,22.0,Right Center Forward,,,,,,,,,,,,,"[80.3, 15.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481.486
741decd2-3cdd-490d-aa80-d2a8e44bc1d1,1039,1,00:24:45.152,24,45,51,0.727975,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['69a6aaa4-f56d-4861-bd0d-6b59708f1734'],,"[80.3, 15.2]",6697.0,Daniel Ceballos Fernández,22.0,Right Center Forward,24162.0,Xavier Torres Buigues,9.507892,-2.753274,1.0,Ground Pass,"[71.5, 11.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.152
69a6aaa4-f56d-4861-bd0d-6b59708f1734,1040,1,00:24:45.880,24,45,51,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['741decd2-3cdd-490d-aa80-d2a8e44bc1d1'],,"[71.5, 11.6]",24162.0,Xavier Torres Buigues,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.88
3fae2bc9-7faa-47b4-9245-7bf1704b9b36,1041,1,00:24:45.880,24,45,51,0.971545,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['69a6aaa4-f56d-4861-bd0d-6b59708f1734', '796fb576-8691-4555-a655-cf1618e6eb8e']",,"[71.5, 11.6]",24162.0,Xavier Torres Buigues,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[70.3, 13.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.88
796fb576-8691-4555-a655-cf1618e6eb8e,1042,1,00:24:46.852,24,46,51,0.980676,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['2aad7ecf-fbf4-45df-8e33-bbef68d2915e'],,"[70.3, 13.1]",24162.0,Xavier Torres Buigues,9.0,Right Defensive Midfield,6872.0,Bruno González Cabrera,19.535864,2.6160975,1.0,Ground Pass,"[53.4, 22.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1486.852
2aad7ecf-fbf4-45df-8e33-bbef68d2915e,1043,1,00:24:47.833,24,47,51,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['796fb576-8691-4555-a655-cf1618e6eb8e'],,"[53.4, 22.9]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1487.833
c42fb4ed-9bfe-4c45-b4ae-37c72a24de3d,1044,1,00:24:47.833,24,47,51,1.163711,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['2aad7ecf-fbf4-45df-8e33-bbef68d2915e', 'e3e21bcd-5a3c-4162-949a-1294862c9f14']",,"[53.4, 22.9]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,"[49.8, 29.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1487.833
e3e21bcd-5a3c-4162-949a-1294862c9f14,1045,1,00:24:48.996,24,48,51,1.769863,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['2f806008-d67c-4e3e-9006-15950a7ea46a'],,"[49.8, 29.1]",6872.0,Bruno González Cabrera,5.0,Left Center Back,7161.0,Germán Alejandro Pezzella,24.407375,1.5953815,1.0,Ground Pass,"[49.2, 53.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488.996
2f806008-d67c-4e3e-9006-15950a7ea46a,1046,1,00:24:50.766,24,50,51,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['e3e21bcd-5a3c-4162-949a-1294862c9f14'],,"[49.2, 53.5]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.766
a9f02db9-8abf-49f7-be2a-7c692b5a603c,1047,1,00:24:50.766,24,50,51,4.02228,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['2f806008-d67c-4e3e-9006-15950a7ea46a', '4ea052fd-674b-4d9b-98d4-4f82b14840e1']",,"[49.2, 53.5]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,"[63.1, 59.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.766
4ea052fd-674b-4d9b-98d4-4f82b14840e1,1048,1,00:24:54.788,24,54,51,2.770815,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['caa3c600-8316-4423-9b40-02515cdb10a9'],,"[63.1, 59.0]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,27347.0,Juan Manuel Vargas Risco,63.09818,-0.9885079,3.0,High Pass,"[97.8, 6.3]",,,40.0,Right Foot,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494.788
caa3c600-8316-4423-9b40-02515cdb10a9,1049,1,00:24:57.559,24,57,51,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['4ea052fd-674b-4d9b-98d4-4f82b14840e1'],,"[97.8, 6.3]",27347.0,Juan Manuel Vargas Risco,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.559
8c2514a8-3054-4a59-a9f6-9e2f227a17b3,1050,1,00:24:57.559,24,57,51,2.047999,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['a13f3021-aa42-4861-8a2e-6e2040a992e7', 'caa3c600-8316-4423-9b40-02515cdb10a9']",,"[97.8, 6.3]",27347.0,Juan Manuel Vargas Risco,16.0,Left Midfield,,,,,,,,,,,,,"[106.1, 7.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.559
a13f3021-aa42-4861-8a2e-6e2040a992e7,1051,1,00:24:59.607,24,59,51,1.084535,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['8ce6c1eb-fe69-4c13-a7aa-774ab38d457f', 'bd2d22cc-600b-4d43-b7b7-2dd9969f373e']",,"[106.1, 7.1]",27347.0,Juan Manuel Vargas Risco,16.0,Left Midfield,6832.0,Rubén Castro Martín,31.140007,1.2876445,3.0,High Pass,"[114.8, 37.0]",,,38.0,Left Foot,,,,,,,,,,,,9.0,Incomplete,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.607
bd2d22cc-600b-4d43-b7b7-2dd9969f373e,1052,1,00:25:00.692,25,0,51,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['a13f3021-aa42-4861-8a2e-6e2040a992e7'],,"[114.8, 41.6]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.692
8ce6c1eb-fe69-4c13-a7aa-774ab38d457f,1053,1,00:25:00.692,25,0,51,0.0,9,Clearance,218,Real Betis,1,Regular Play,220,Real Madrid,,,['a13f3021-aa42-4861-8a2e-6e2040a992e7'],,"[5.3, 43.1]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,True,,,,,,,37.0,Head,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.692
82aaf33c-e19b-452b-9a36-3c07712f436e,1054,1,00:25:26.743,25,26,52,1.165322,30,Pass,218,Real Betis,2,From Corner,218,Real Betis,,,['9a4caf34-25ed-48f7-8c3b-9652240e5b1e'],,"[120.0, 0.1]",27347.0,Juan Manuel Vargas Risco,16.0,Left Midfield,,,33.849815,1.7340024,3.0,High Pass,"[114.5, 33.5]",61.0,Corner,38.0,Left Foot,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,105.0,Outswinging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,1526.743
9a4caf34-25ed-48f7-8c3b-9652240e5b1e,1055,1,00:25:27.908,25,27,52,0.0,9,Clearance,218,Real Betis,2,From Corner,220,Real Madrid,,,['82aaf33c-e19b-452b-9a36-3c07712f436e'],,"[5.6, 46.6]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,True,,,,,,,37.0,Head,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.908
2512399a-fd58-445b-9b9b-242b7435bce1,1056,1,00:25:33.824,25,33,53,2.518119,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['372fb874-51ca-4f5c-998b-6793dcdc758e'],,"[98.3, 0.1]",27347.0,Juan Manuel Vargas Risco,16.0,Left Midfield,6697.0,Daniel Ceballos Fernández,29.290955,2.322391,2.0,Low Pass,"[78.3, 21.5]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533.824
