id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,out,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,pass_cross,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,pass_straight,pass_technique_id,pass_technique_name,foul_committed_offensive,foul_won_defensive,pass_aerial_won,clearance_left_foot,counterpress,interception_outcome_id,interception_outcome_name,block_offensive,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,clearance_right_foot,duel_outcome_id,duel_outcome_name,pass_goal_assist,shot_aerial_won,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,dribble_overrun,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_cut_back,pass_miscommunication,pass_through_ball,foul_committed_advantage,foul_won_advantage,clearance_other,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,miscontrol_aerial_won,pass_inswinging,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,goalkeeper_punched_out,shot_open_goal,pass_outswinging,dribble_nutmeg,timestamp_seconds
dba3e64b-5afd-4cd5-a81a-f64853eed607,381,1,00:12:56.808,12,56,27,0.456091,17,Pressure,322,Eibar,1,Regular Play,213,Sevilla,,,"['117ff106-a1f0-48dd-8beb-06e7aed7493f', 'd876b2e1-cf35-4c1f-9508-38d7ede2e085']",,"[92.9, 29.4]",6841.0,Víctor Machín Pérez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.808
117ff106-a1f0-48dd-8beb-06e7aed7493f,382,1,00:12:57.061,12,57,27,2.025562,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,"['dba3e64b-5afd-4cd5-a81a-f64853eed607', 'ea7637e5-334b-430f-8fdd-1718bee82666']",,"[25.6, 50.7]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,6699.0,Ander Capa Rodríguez,24.274471,1.2086506,2.0,Low Pass,"[34.2, 73.4]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.061
ea7637e5-334b-430f-8fdd-1718bee82666,383,1,00:12:59.087,12,59,27,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['117ff106-a1f0-48dd-8beb-06e7aed7493f'],,"[34.2, 73.4]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.087
3dfba395-4361-409b-9b5e-986f70b3b53c,384,1,00:12:59.087,12,59,27,3.650247,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['9dc41c63-5d24-457b-b34c-9e569ef0322a', 'ea7637e5-334b-430f-8fdd-1718bee82666']",,"[34.2, 73.4]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,"[44.2, 75.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.087
9dc41c63-5d24-457b-b34c-9e569ef0322a,385,1,00:13:02.737,13,2,27,1.118848,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['3bf13ed1-7c0c-4cb1-ad16-8fd32f02d007'],,"[44.2, 75.6]",6699.0,Ander Capa Rodríguez,2.0,Right Back,6712.0,Gonzalo Escalante,10.049875,-2.313966,1.0,Ground Pass,"[37.4, 68.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.737
3bf13ed1-7c0c-4cb1-ad16-8fd32f02d007,386,1,00:13:03.856,13,3,27,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['9dc41c63-5d24-457b-b34c-9e569ef0322a'],,"[37.4, 68.2]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.856
ddfbb133-27c9-4182-9752-4b441f259b8e,387,1,00:13:03.856,13,3,27,0.911363,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['3bf13ed1-7c0c-4cb1-ad16-8fd32f02d007', 'bd184245-1aa0-4c35-a3d4-b52aa8b22983', 'de022529-ad74-401c-a8be-e934b65376ef']",,"[37.4, 68.2]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,True,"[42.6, 68.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.856
bd184245-1aa0-4c35-a3d4-b52aa8b22983,388,1,00:13:04.537,13,4,27,0.33859,17,Pressure,322,Eibar,1,Regular Play,213,Sevilla,,,"['ddfbb133-27c9-4182-9752-4b441f259b8e', 'de022529-ad74-401c-a8be-e934b65376ef']",,"[80.0, 12.6]",3497.0,Vicente Iborra De La Fuente,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.537
de022529-ad74-401c-a8be-e934b65376ef,389,1,00:13:04.768,13,4,27,1.069026,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,"['4f1e0aef-4e57-48c6-9b31-37ff3f5edf46', 'bd184245-1aa0-4c35-a3d4-b52aa8b22983']",,"[42.6, 68.9]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,24070.0,Saúl Berjón Pérez,17.41838,0.376242,1.0,Ground Pass,"[58.8, 75.3]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.768
4f1e0aef-4e57-48c6-9b31-37ff3f5edf46,390,1,00:13:05.837,13,5,27,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['de022529-ad74-401c-a8be-e934b65376ef'],,"[58.8, 75.3]",24070.0,Saúl Berjón Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.837
68ef78ed-f955-43da-a591-b73220cc8764,391,1,00:13:05.837,13,5,27,1.39759,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['1fada5fa-ed7c-4617-900d-a649322ec7d1', '3eb38371-b9ea-40be-9226-0b3c6c172c96', '4f1e0aef-4e57-48c6-9b31-37ff3f5edf46']",,"[58.8, 75.3]",24070.0,Saúl Berjón Pérez,17.0,Right Wing,,,,,,,,,,,,True,"[56.8, 74.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.837
3eb38371-b9ea-40be-9226-0b3c6c172c96,392,1,00:13:06.981,13,6,27,0.204611,17,Pressure,322,Eibar,1,Regular Play,213,Sevilla,,,['68ef78ed-f955-43da-a591-b73220cc8764'],,"[62.4, 4.8]",3497.0,Vicente Iborra De La Fuente,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.981
1fada5fa-ed7c-4617-900d-a649322ec7d1,393,1,00:13:07.234,13,7,27,0.0,3,Dispossessed,322,Eibar,1,Regular Play,322,Eibar,,,['1be61dc4-3998-4a86-a04d-a3904a1e358f'],,"[56.8, 74.5]",24070.0,Saúl Berjón Pérez,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.234
1be61dc4-3998-4a86-a04d-a3904a1e358f,394,1,00:13:07.234,13,7,28,0.0,4,Duel,213,Sevilla,1,Regular Play,213,Sevilla,,,['1fada5fa-ed7c-4617-900d-a649322ec7d1'],,"[63.3, 5.6]",3497.0,Vicente Iborra De La Fuente,19.0,Center Attacking Midfield,,,,,,,,,,,,True,,,,11.0,Tackle,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.234
618252ab-5b4e-4a5c-bac3-e25db2bc4cc8,395,1,00:13:08.861,13,8,28,0.461585,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['009357c0-b8ab-43a3-a864-e9073a3e75ce'],,"[55.7, 5.6]",27483.0,Benoît Trémoulinas,6.0,Left Back,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,6.519202,1.6475682,1.0,Ground Pass,"[55.2, 12.1]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.861
009357c0-b8ab-43a3-a864-e9073a3e75ce,396,1,00:13:09.322,13,9,28,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['618252ab-5b4e-4a5c-bac3-e25db2bc4cc8'],,"[55.2, 12.1]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.322
8659fc84-58f8-4afb-bded-8b42c5753344,397,1,00:13:09.322,13,9,28,2.876623,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['009357c0-b8ab-43a3-a864-e9073a3e75ce', 'c108af9f-9dd9-4ccb-8b42-22320831c7a8']",,"[55.2, 12.1]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[55.9, 16.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.322
c108af9f-9dd9-4ccb-8b42-22320831c7a8,398,1,00:13:12.199,13,12,28,1.138648,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['15709cd2-f977-4a3d-8160-a1d01fe6c541'],,"[55.9, 16.0]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,10476.0,Timothée Kolodziejczak,18.413311,3.1035676,1.0,Ground Pass,"[37.5, 16.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.199
15709cd2-f977-4a3d-8160-a1d01fe6c541,399,1,00:13:13.338,13,13,28,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['c108af9f-9dd9-4ccb-8b42-22320831c7a8'],,"[37.5, 16.7]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.338
2bd72644-f67c-43af-b305-c1b0b2e2fa5c,400,1,00:13:13.338,13,13,28,3.411534,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['15709cd2-f977-4a3d-8160-a1d01fe6c541', 'ea4fdbcf-85ab-41ef-acba-552a4b2ce6df']",,"[37.5, 16.7]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,"[50.9, 18.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.338
ea4fdbcf-85ab-41ef-acba-552a4b2ce6df,401,1,00:13:16.749,13,16,28,1.0748,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['71377bdb-52b8-4e79-b991-b3f0884dc69e'],,"[50.9, 18.5]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,22.673773,0.55252177,1.0,Ground Pass,"[70.2, 30.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.749
71377bdb-52b8-4e79-b991-b3f0884dc69e,402,1,00:13:17.824,13,17,28,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['ea4fdbcf-85ab-41ef-acba-552a4b2ce6df'],,"[70.2, 30.4]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.824
e1373af3-0176-43a2-9218-1f217ddce7ae,403,1,00:13:17.824,13,17,28,0.219482,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['2bbaebb9-00fe-46c5-9302-fca14b36e8b3', '71377bdb-52b8-4e79-b991-b3f0884dc69e']",,"[70.2, 30.4]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[70.0, 30.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.824
2bbaebb9-00fe-46c5-9302-fca14b36e8b3,404,1,00:13:18.044,13,18,28,1.13205,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['fe6c9f5e-5d79-4f27-a249-6c1c536318ee'],,"[70.0, 30.4]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,6841.0,Víctor Machín Pérez,11.458621,-1.404213,1.0,Ground Pass,"[71.9, 19.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.044
fe6c9f5e-5d79-4f27-a249-6c1c536318ee,405,1,00:13:19.176,13,19,28,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['2bbaebb9-00fe-46c5-9302-fca14b36e8b3'],,"[71.9, 19.1]",6841.0,Víctor Machín Pérez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.176
2efaef37-55b3-49d9-918f-cbf5b69f84e9,406,1,00:13:19.176,13,19,28,0.267663,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['a78ac49e-cbd6-4079-9821-83fdccc9521d', 'fe6c9f5e-5d79-4f27-a249-6c1c536318ee']",,"[71.9, 19.1]",6841.0,Víctor Machín Pérez,21.0,Left Wing,,,,,,,,,,,,,"[72.2, 17.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.176
a78ac49e-cbd6-4079-9821-83fdccc9521d,407,1,00:13:19.443,13,19,28,1.33036,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['fcc07bc6-b223-4bd9-a664-c8127bacd281'],,"[72.2, 17.9]",6841.0,Víctor Machín Pérez,21.0,Left Wing,27483.0,Benoît Trémoulinas,16.671532,-0.9644929,1.0,Ground Pass,"[81.7, 4.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.443
fcc07bc6-b223-4bd9-a664-c8127bacd281,408,1,00:13:20.774,13,20,28,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['a78ac49e-cbd6-4079-9821-83fdccc9521d'],,"[81.7, 4.2]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.774
23894ec1-32f5-4bc1-b671-d9b380837562,409,1,00:13:20.774,13,20,28,0.079999,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['aade9769-1320-4279-bde4-b011fa5619e3', 'fcc07bc6-b223-4bd9-a664-c8127bacd281']",,"[81.7, 4.2]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,"[82.6, 4.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.774
aade9769-1320-4279-bde4-b011fa5619e3,410,1,00:13:20.854,13,20,28,3.892027,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['13ccc82e-1771-4ee6-8a55-3802374dba84'],,"[82.6, 4.8]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,21.243822,0.47417355,3.0,High Pass,"[101.5, 14.5]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.854
13ccc82e-1771-4ee6-8a55-3802374dba84,411,1,00:13:24.746,13,24,28,0.098511,30,Pass,213,Sevilla,1,Regular Play,322,Eibar,,,"['28d18a87-6756-4769-83b7-2c0643cf08e3', '81fe2ee8-2a1d-4b14-9c1b-9283921cd549', 'aade9769-1320-4279-bde4-b011fa5619e3']",,"[18.6, 65.6]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,24070.0,Saúl Berjón Pérez,7.5591006,1.0893991,3.0,High Pass,"[22.1, 72.3]",40.0,Right Foot,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.746
28d18a87-6756-4769-83b7-2c0643cf08e3,412,1,00:13:24.844,13,24,28,,42,Ball Receipt*,213,Sevilla,1,Regular Play,322,Eibar,,,['13ccc82e-1771-4ee6-8a55-3802374dba84'],,"[39.6, 76.6]",24070.0,Saúl Berjón Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.844
81fe2ee8-2a1d-4b14-9c1b-9283921cd549,413,1,00:13:24.844,13,24,28,0.0,6,Block,213,Sevilla,1,Regular Play,213,Sevilla,,,['13ccc82e-1771-4ee6-8a55-3802374dba84'],,"[98.0, 7.8]",3497.0,Vicente Iborra De La Fuente,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.844
e43f2675-9a14-4e57-94c2-81c92c54703f,414,1,00:13:48.546,13,48,29,1.860844,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['44ab4f0a-9221-48fa-891e-e8f48f03aaf1'],,"[38.5, 80.0]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,28.935791,-0.09691763,3.0,High Pass,"[67.3, 77.2]",,,67.0,Throw-in,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.546
00814269-a8bf-4661-bc7d-f7ccf0e4b0ee,415,1,00:13:50.406,13,50,29,0.0,4,Duel,322,Eibar,4,From Throw In,322,Eibar,,,['44ab4f0a-9221-48fa-891e-e8f48f03aaf1'],,"[67.3, 77.2]",24070.0,Saúl Berjón Pérez,17.0,Right Wing,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.406
44ab4f0a-9221-48fa-891e-e8f48f03aaf1,416,1,00:13:50.406,13,50,29,2.594714,30,Pass,322,Eibar,4,From Throw In,213,Sevilla,,,"['00814269-a8bf-4661-bc7d-f7ccf0e4b0ee', 'cc07ffef-2294-48dd-b259-fbdc6cf296e9', 'e43f2675-9a14-4e57-94c2-81c92c54703f']",,"[52.8, 2.9]",27483.0,Benoît Trémoulinas,6.0,Left Back,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,15.380507,1.3478961,2.0,Low Pass,"[56.2, 17.9]",,,66.0,Recovery,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.406
cc07ffef-2294-48dd-b259-fbdc6cf296e9,417,1,00:13:53.001,13,53,29,,42,Ball Receipt*,322,Eibar,4,From Throw In,213,Sevilla,,,['44ab4f0a-9221-48fa-891e-e8f48f03aaf1'],,"[56.2, 17.9]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.001
6a7e5c4b-0788-4f91-a6ef-8315a8db4df9,418,1,00:13:53.001,13,53,29,0.759563,43,Carry,322,Eibar,4,From Throw In,213,Sevilla,,,"['b44172d2-f29b-4626-a8d4-759614c722fd', 'cc07ffef-2294-48dd-b259-fbdc6cf296e9']",,"[56.2, 17.9]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[52.5, 24.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.001
b44172d2-f29b-4626-a8d4-759614c722fd,419,1,00:13:53.761,13,53,29,5.030667,30,Pass,322,Eibar,4,From Throw In,213,Sevilla,,,,,"[52.5, 24.8]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,56.846546,-0.44948646,3.0,High Pass,"[103.7, 0.1]",40.0,Right Foot,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.761
f99d95b9-658d-40aa-9725-59d2945d04dd,420,1,00:13:57.453,13,57,29,0.980253,17,Pressure,322,Eibar,4,From Throw In,213,Sevilla,,,,,"[102.1, 2.6]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.453
864f5c98-edb6-4f53-a143-076b59d5854b,421,1,00:13:59.088,13,59,29,0.0,28,Shield,322,Eibar,4,From Throw In,322,Eibar,,,,,"[17.1, 78.1]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.088
911a43f4-d5fe-4326-98f3-3f5ae160787b,422,1,00:14:17.096,14,17,30,2.166894,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['911c78ee-a9ce-41d6-a141-1bfc5e5c828e'],,"[16.7, 80.0]",6699.0,Ander Capa Rodríguez,2.0,Right Back,24070.0,Saúl Berjón Pérez,30.040306,-0.09668754,3.0,High Pass,"[46.6, 77.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.096
911c78ee-a9ce-41d6-a141-1bfc5e5c828e,423,1,00:14:19.262,14,19,30,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['911a43f4-d5fe-4326-98f3-3f5ae160787b'],,"[46.6, 77.1]",24070.0,Saúl Berjón Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.262
19563d8f-36f2-46ce-b68c-a1a6d4bc4778,424,1,00:14:19.262,14,19,30,0.964971,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['71752886-ed55-42cd-b7b0-8501623b75b3', '806c5d64-5673-4464-ba12-a45301aededa', '911c78ee-a9ce-41d6-a141-1bfc5e5c828e']",,"[46.6, 77.1]",24070.0,Saúl Berjón Pérez,17.0,Right Wing,,,,,,,,,,,,True,"[46.4, 74.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.262
71752886-ed55-42cd-b7b0-8501623b75b3,425,1,00:14:19.352,14,19,30,0.439167,17,Pressure,322,Eibar,4,From Throw In,213,Sevilla,,,['19563d8f-36f2-46ce-b68c-a1a6d4bc4778'],,"[73.2, 3.0]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.352
