id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,pass_switch,out,under_pressure,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,duel_type_id,duel_type_name,clearance_head,clearance_aerial_won,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,clearance_right_foot,ball_recovery_recovery_failure,foul_won_defensive,pass_cross,foul_committed_card_id,foul_committed_card_name,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble_nutmeg,pass_cut_back,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_advantage,foul_won_advantage,pass_technique_id,pass_technique_name,pass_inswinging,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_outswinging,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,shot_one_on_one,goalkeeper_lost_in_play,dribble_overrun,ball_recovery_offensive,pass_goal_assist,timestamp_seconds
39d1880e-ba65-47f6-80a4-7fff46e6e4e8,1908,2,00:05:41.530,50,41,110,0.924596,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['8d907f3c-cbf1-4447-a20b-b4ae77a87fe5', 'aa8dc4e6-38ec-4eb3-b89b-72b9cf5e3f37']",,"[100.7, 57.0]",10755.0,Jonathan Viera Ramos,16.0,Left Midfield,,,,,,,,,,,,"[100.5, 58.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.53
aa8dc4e6-38ec-4eb3-b89b-72b9cf5e3f37,1909,2,00:05:42.455,50,42,110,0.657486,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['d26506ab-1cdf-4a98-bf02-939f6667a860'],,"[100.5, 58.1]",10755.0,Jonathan Viera Ramos,16.0,Left Midfield,8167.0,Sergio Ezequiel Araújo,7.932213,-2.158799,1.0,Ground Pass,"[96.1, 51.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.455
d26506ab-1cdf-4a98-bf02-939f6667a860,1910,2,00:05:43.112,50,43,110,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['aa8dc4e6-38ec-4eb3-b89b-72b9cf5e3f37'],,"[96.1, 51.5]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.112
48592b66-2143-46b8-ae78-9b7e17e70239,1911,2,00:05:43.112,50,43,110,0.91398,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['3d7aebc3-a37b-48ae-9005-da8584ab58b0', 'd26506ab-1cdf-4a98-bf02-939f6667a860', 'efe1f0f4-68ae-4bbf-89ac-73a44bfe99a6']",,"[96.1, 51.5]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,"[95.9, 50.2]",,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.112
3d7aebc3-a37b-48ae-9005-da8584ab58b0,1912,2,00:05:43.824,50,43,110,0.199108,17,Pressure,208,Las Palmas,1,Regular Play,219,RC Deportivo La Coruña,,,['48592b66-2143-46b8-ae78-9b7e17e70239'],,"[24.4, 27.3]",23806.0,Alejandro Bergantiños García,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.824
efe1f0f4-68ae-4bbf-89ac-73a44bfe99a6,1913,2,00:05:44.026,50,44,110,1.675199,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['22dbf404-f35a-43c7-803f-1366ac0da55b', '52f4c0de-0fef-4358-98f6-c50e330f762d']",,"[95.9, 50.2]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,10755.0,Jonathan Viera Ramos,18.493782,-0.5144513,1.0,Ground Pass,"[112.0, 41.1]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.026
22dbf404-f35a-43c7-803f-1366ac0da55b,1914,2,00:05:45.701,50,45,110,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['efe1f0f4-68ae-4bbf-89ac-73a44bfe99a6'],,"[109.4, 42.8]",10755.0,Jonathan Viera Ramos,16.0,Left Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.701
52f4c0de-0fef-4358-98f6-c50e330f762d,1915,2,00:05:45.701,50,45,110,0.0,2,Ball Recovery,208,Las Palmas,1,Regular Play,219,RC Deportivo La Coruña,,,['efe1f0f4-68ae-4bbf-89ac-73a44bfe99a6'],,"[8.1, 39.0]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.701
796395f5-9fd6-44a7-a80f-3b8aeff65101,1916,2,00:05:45.701,50,45,110,9.655888,43,Carry,208,Las Palmas,1,Regular Play,219,RC Deportivo La Coruña,,,"['52f4c0de-0fef-4358-98f6-c50e330f762d', '8b8b4cef-6a09-4091-8db0-b906724b74ac']",,"[8.1, 39.0]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,,,,,,,,,,"[12.1, 40.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.701
8b8b4cef-6a09-4091-8db0-b906724b74ac,1917,2,00:05:55.357,50,55,110,4.217927,30,Pass,208,Las Palmas,1,Regular Play,219,RC Deportivo La Coruña,,,['e217b3a9-b31b-4031-b409-785f6e86087d'],,"[12.1, 40.3]",27305.0,Germán Darío Lux,1.0,Goalkeeper,6732.0,Lucas Pérez Martínez,75.6747,-0.524555,3.0,High Pass,"[77.6, 2.4]",,,68.0,Drop Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.35699999999997
e217b3a9-b31b-4031-b409-785f6e86087d,1918,2,00:05:59.575,50,59,110,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,219,RC Deportivo La Coruña,,,['8b8b4cef-6a09-4091-8db0-b906724b74ac'],,"[77.6, 2.4]",6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.575
8275c9dc-ea1b-496d-8b1d-e0f5a1c9e2b2,1919,2,00:05:59.575,50,59,110,0.16,43,Carry,208,Las Palmas,1,Regular Play,219,RC Deportivo La Coruña,,,"['e217b3a9-b31b-4031-b409-785f6e86087d', 'ef12174b-a262-4c5a-b3d4-548353a76bba']",,"[77.6, 2.4]",6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,,,,,,,,,,,,"[78.9, 0.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.575
ef12174b-a262-4c5a-b3d4-548353a76bba,1920,2,00:05:59.735,50,59,110,0.0,38,Miscontrol,208,Las Palmas,1,Regular Play,219,RC Deportivo La Coruña,,,,,"[78.9, 0.7]",6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.735
41cbb14c-e0d4-4e14-9645-ff4b6ffd384f,1921,2,00:06:07.961,51,7,111,2.122258,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['4c414c8a-4ef6-4e88-8638-ce63628a6505'],True,"[41.2, 80.0]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,8440.0,Aythami Artiles Oliva,19.498205,-2.5607023,2.0,Low Pass,"[24.9, 69.3]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.961
4c414c8a-4ef6-4e88-8638-ce63628a6505,1922,2,00:06:10.083,51,10,111,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['41cbb14c-e0d4-4e14-9645-ff4b6ffd384f'],,"[24.9, 69.3]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.083
c0deeb19-75c6-4d4c-b46e-427f091708b1,1923,2,00:06:10.083,51,10,111,2.875582,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['da2a52e3-efe1-400d-90fa-2d9f553509f4'],,"[20.6, 68.0]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,26753.0,Javier Varas Herrera,23.89477,-2.068139,1.0,Ground Pass,"[9.2, 47.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.083
da2a52e3-efe1-400d-90fa-2d9f553509f4,1924,2,00:06:12.959,51,12,111,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['c0deeb19-75c6-4d4c-b46e-427f091708b1'],,"[9.2, 47.0]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.959
ab6e5cbb-a8ac-4453-9e05-8f6b6c892f9a,1925,2,00:06:12.959,51,12,111,0.869125,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['510029a1-60e7-4f97-9cb5-25f1f912e9e2', 'da2a52e3-efe1-400d-90fa-2d9f553509f4']",,"[9.2, 47.0]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,"[9.4, 43.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.959
510029a1-60e7-4f97-9cb5-25f1f912e9e2,1926,2,00:06:13.828,51,13,111,1.599997,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['b1f2d2d4-34a7-4997-86f1-09bc5924c62e'],,"[9.4, 43.6]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,7907.0,Pedro Bigas Rigo,29.592567,-1.3110646,1.0,Ground Pass,"[17.0, 15.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.828
b1f2d2d4-34a7-4997-86f1-09bc5924c62e,1927,2,00:06:15.428,51,15,111,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['510029a1-60e7-4f97-9cb5-25f1f912e9e2'],,"[17.0, 15.0]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.428
463827e0-9872-449e-8d47-2e0ff95d2102,1928,2,00:06:15.428,51,15,111,1.943795,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['283a3b4c-3ce1-4af2-9927-a4ee9252f8ed', 'b1f2d2d4-34a7-4997-86f1-09bc5924c62e']",,"[17.0, 15.0]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,"[21.5, 4.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.428
283a3b4c-3ce1-4af2-9927-a4ee9252f8ed,1929,2,00:06:17.372,51,17,111,1.996694,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['31948098-73af-4168-9ff6-f7461047f988', '63c4964b-f3a2-4bd0-9a64-1383ec2712c9']",,"[21.5, 4.0]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,10755.0,Jonathan Viera Ramos,29.805536,0.16514868,3.0,High Pass,"[50.9, 8.9]",,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.372
63c4964b-f3a2-4bd0-9a64-1383ec2712c9,1930,2,00:06:19.368,51,19,111,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['283a3b4c-3ce1-4af2-9927-a4ee9252f8ed'],,"[53.5, 9.9]",10755.0,Jonathan Viera Ramos,16.0,Left Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.368
31948098-73af-4168-9ff6-f7461047f988,1931,2,00:06:19.368,51,19,111,1.631129,30,Pass,208,Las Palmas,4,From Throw In,219,RC Deportivo La Coruña,,,"['283a3b4c-3ce1-4af2-9927-a4ee9252f8ed', 'a9945f93-7f4f-4acb-89ae-8231c09b522b']",,"[69.2, 71.2]",23806.0,Alejandro Bergantiños García,9.0,Right Defensive Midfield,6732.0,Lucas Pérez Martínez,17.847408,0.48369506,3.0,High Pass,"[85.0, 79.5]",66.0,Recovery,37.0,Head,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.368
a9945f93-7f4f-4acb-89ae-8231c09b522b,1932,2,00:06:20.999,51,20,111,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,219,RC Deportivo La Coruña,,,['31948098-73af-4168-9ff6-f7461047f988'],,"[75.3, 73.8]",6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.999
12a7878c-7ae4-435e-b4e5-f2c1a6c9dbb9,1933,2,00:06:23.227,51,23,112,1.139867,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['1a436a7d-06f7-4b99-a700-36d4b0006e98'],,"[39.7, 0.1]",6932.0,Dani Castellano Betancor,6.0,Left Back,6929.0,José Vicente Gómez Umpiérrez,8.868484,1.4464413,2.0,Low Pass,"[40.8, 8.9]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.227
1a436a7d-06f7-4b99-a700-36d4b0006e98,1934,2,00:06:24.367,51,24,112,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['12a7878c-7ae4-435e-b4e5-f2c1a6c9dbb9'],,"[40.8, 8.9]",6929.0,José Vicente Gómez Umpiérrez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.367
b2cf8957-5781-4e7a-bf95-c3ce624eb2b4,1935,2,00:06:24.367,51,24,112,0.764175,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['f7c4ab95-b7c2-4b42-87d5-6d6be9bca9db'],,"[40.8, 8.9]",6929.0,José Vicente Gómez Umpiérrez,15.0,Left Center Midfield,6932.0,Dani Castellano Betancor,4.7,-1.5707964,1.0,Ground Pass,"[40.8, 4.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.367
f7c4ab95-b7c2-4b42-87d5-6d6be9bca9db,1936,2,00:06:25.131,51,25,112,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['b2cf8957-5781-4e7a-bf95-c3ce624eb2b4'],,"[40.8, 4.2]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.131
6e8cc974-56d6-4610-a05b-2259ff5bb7b6,1937,2,00:06:25.131,51,25,112,0.610563,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['75ce8e8a-706f-4bd6-aed5-df5b7f5e7c81', 'f7c4ab95-b7c2-4b42-87d5-6d6be9bca9db']",,"[40.8, 4.2]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,"[40.8, 4.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.131
75ce8e8a-706f-4bd6-aed5-df5b7f5e7c81,1938,2,00:06:25.742,51,25,112,1.599998,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['5e297687-fae6-4a9f-9e2a-cf7548ee701a'],,"[40.8, 4.2]",6932.0,Dani Castellano Betancor,6.0,Left Back,7907.0,Pedro Bigas Rigo,15.086749,2.8387077,1.0,Ground Pass,"[26.4, 8.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.742
5e297687-fae6-4a9f-9e2a-cf7548ee701a,1939,2,00:06:27.342,51,27,112,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['75ce8e8a-706f-4bd6-aed5-df5b7f5e7c81'],,"[26.4, 8.7]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.342
b0151bab-217e-4db5-8de7-0c5281dfcf8f,1940,2,00:06:27.342,51,27,112,1.091685,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['5e297687-fae6-4a9f-9e2a-cf7548ee701a', 'ac41dbad-04be-4894-b80d-3e155afe4283']",,"[26.4, 8.7]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,"[21.7, 11.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.342
ac41dbad-04be-4894-b80d-3e155afe4283,1941,2,00:06:28.434,51,28,112,1.599998,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['38ee3934-82ed-4222-896e-a08f8eeb215f'],,"[21.7, 11.6]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,8440.0,Aythami Artiles Oliva,48.482265,1.484058,1.0,Ground Pass,"[25.9, 59.9]",,,40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.434
38ee3934-82ed-4222-896e-a08f8eeb215f,1942,2,00:06:30.034,51,30,112,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['ac41dbad-04be-4894-b80d-3e155afe4283'],,"[25.9, 59.9]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.034
7e14f0f7-48ad-405f-b782-ba6fc8d59781,1943,2,00:06:30.034,51,30,112,1.753211,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['181c1bf9-954a-4842-afba-20746ceea593', '38ee3934-82ed-4222-896e-a08f8eeb215f']",,"[25.9, 59.9]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,"[37.4, 68.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.034
181c1bf9-954a-4842-afba-20746ceea593,1944,2,00:06:31.787,51,31,112,1.581093,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['83dd441e-1ed6-4a21-8064-8bfd92a12161'],,"[37.4, 68.0]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,6934.0,Jerónimo Figueroa Cabrera,25.241434,0.1872949,1.0,Ground Pass,"[62.2, 72.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.787
83dd441e-1ed6-4a21-8064-8bfd92a12161,1945,2,00:06:33.368,51,33,112,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['181c1bf9-954a-4842-afba-20746ceea593'],,"[62.2, 72.7]",6934.0,Jerónimo Figueroa Cabrera,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.368
0a9b7779-8eb8-4620-b4db-eb0ade18127b,1946,2,00:06:33.368,51,33,112,0.12,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['83dd441e-1ed6-4a21-8064-8bfd92a12161', 'd64958a3-1266-4fa5-b758-b413b1950453']",,"[62.2, 72.7]",6934.0,Jerónimo Figueroa Cabrera,12.0,Right Midfield,,,,,,,,,,,,"[61.1, 72.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.368
d64958a3-1266-4fa5-b758-b413b1950453,1947,2,00:06:33.488,51,33,112,1.353171,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['d78f2a25-1c13-4416-acab-689e7dd1ef43'],,"[61.1, 72.7]",6934.0,Jerónimo Figueroa Cabrera,12.0,Right Midfield,6928.0,Pedro Taunausú Domínguez Placeres,14.229898,-1.0725713,1.0,Ground Pass,"[67.9, 60.2]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.488
1c5fd7f3-e979-4c01-b07d-94fdf13f86f7,1948,2,00:06:34.575,51,34,112,0.28,17,Pressure,208,Las Palmas,4,From Throw In,219,RC Deportivo La Coruña,,,"['66088de5-a388-4c30-a0e6-93c26306b139', 'd78f2a25-1c13-4416-acab-689e7dd1ef43']",,"[51.4, 20.1]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.575
d78f2a25-1c13-4416-acab-689e7dd1ef43,1949,2,00:06:34.841,51,34,112,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['1c5fd7f3-e979-4c01-b07d-94fdf13f86f7', 'd64958a3-1266-4fa5-b758-b413b1950453']",,"[67.9, 60.2]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.841
66088de5-a388-4c30-a0e6-93c26306b139,1950,2,00:06:34.841,51,34,112,0.901742,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['1910b8f2-e8d3-426b-a89f-f3ed5584369c', '1c5fd7f3-e979-4c01-b07d-94fdf13f86f7']",,"[67.7, 59.9]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,6934.0,Jerónimo Figueroa Cabrera,4.4922156,2.8480036,1.0,Ground Pass,"[63.4, 61.2]",,,40.0,Right Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.841
1910b8f2-e8d3-426b-a89f-f3ed5584369c,1951,2,00:06:35.743,51,35,112,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['66088de5-a388-4c30-a0e6-93c26306b139'],,"[63.4, 61.2]",6934.0,Jerónimo Figueroa Cabrera,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.743
2f978d79-7c60-487a-b2c2-e028ea678b5f,1952,2,00:06:35.743,51,35,112,1.92145,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['1910b8f2-e8d3-426b-a89f-f3ed5584369c', '561e770f-60fa-4be1-9e60-b63d1cc37c29']",,"[63.4, 61.2]",6934.0,Jerónimo Figueroa Cabrera,12.0,Right Midfield,,,,,,,,,,,,"[61.1, 53.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.743
