id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,counterpress,pass_switch,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,duel_outcome_id,duel_outcome_name,pass_inswinging,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,out,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,pass_cross,clearance_right_foot,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,dribble_overrun,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,ball_recovery_recovery_failure,pass_miscommunication,foul_won_defensive,pass_outswinging,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,pass_goal_assist,shot_one_on_one,block_deflection,shot_deflected,foul_committed_penalty,foul_won_penalty,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,timestamp_seconds
3fbbd82f-fa42-4de4-bd02-b99de080cd09,180,1,00:02:52.560,2,52,9,0.703087,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['b3f3b630-c89f-4850-9b0f-afb8a303be83'],,"[87.3, 66.8]",7068.0,Marc Bartra Aregall,3.0,Right Center Back,6616.0,Munir El Haddadi Mohamed,14.516542,0.731791,1.0,Ground Pass,"[98.1, 76.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.56
b3f3b630-c89f-4850-9b0f-afb8a303be83,181,1,00:02:53.263,2,53,9,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['3fbbd82f-fa42-4de4-bd02-b99de080cd09'],,"[98.1, 76.5]",6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.263
509014f8-ab0c-4640-a855-e45d45244f7d,182,1,00:02:53.263,2,53,9,2.539989,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['19e5aa0c-dafc-4245-a48e-6958d10b6c2d', 'b3f3b630-c89f-4850-9b0f-afb8a303be83']",,"[98.1, 76.5]",6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,,,,,,,,,,,,,,,,"[94.2, 71.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.263
19e5aa0c-dafc-4245-a48e-6958d10b6c2d,183,1,00:02:55.803,2,55,9,1.905325,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['e046a2d7-012d-4a8a-8c00-7c92b7970f6a'],,"[94.2, 71.9]",6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,5470.0,Ivan Rakitić,23.467424,-2.6245606,1.0,Ground Pass,"[73.8, 60.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.803
e046a2d7-012d-4a8a-8c00-7c92b7970f6a,184,1,00:02:57.708,2,57,9,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['19e5aa0c-dafc-4245-a48e-6958d10b6c2d'],,"[73.8, 60.3]",5470.0,Ivan Rakitić,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.708
4371c910-b018-441f-9791-67f8648a6551,185,1,00:02:57.708,2,57,9,0.818599,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['09100c74-ea13-476e-b138-8cc423bd7d8b', 'e046a2d7-012d-4a8a-8c00-7c92b7970f6a']",,"[73.8, 60.3]",5470.0,Ivan Rakitić,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,"[71.3, 57.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.708
09100c74-ea13-476e-b138-8cc423bd7d8b,186,1,00:02:58.527,2,58,9,1.693878,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['385b307c-6982-40fd-a017-576c78554afd'],,"[71.3, 57.0]",5470.0,Ivan Rakitić,9.0,Right Defensive Midfield,5506.0,Javier Alejandro Mascherano,24.229734,-1.9160413,1.0,Ground Pass,"[63.1, 34.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.527
385b307c-6982-40fd-a017-576c78554afd,187,1,00:03:00.221,3,0,9,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['09100c74-ea13-476e-b138-8cc423bd7d8b'],,"[63.1, 34.2]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.221
db372ad3-5fcc-472b-9da1-1a297a3a00a9,188,1,00:03:00.221,3,0,9,1.284622,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['385b307c-6982-40fd-a017-576c78554afd', 'd8cea2e2-b80f-4097-a5ad-d55600a2a826']",,"[63.1, 34.2]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,"[63.2, 34.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.221
d8cea2e2-b80f-4097-a5ad-d55600a2a826,189,1,00:03:01.505,3,1,9,1.23295,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['6a81596c-8539-48bb-82eb-76d5970272b1'],,"[63.2, 34.2]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,4320.0,Neymar da Silva Santos Junior,25.250742,-0.86388826,1.0,Ground Pass,"[79.6, 15.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.505
6a81596c-8539-48bb-82eb-76d5970272b1,190,1,00:03:02.738,3,2,9,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['d8cea2e2-b80f-4097-a5ad-d55600a2a826'],,"[79.6, 15.0]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.738
fa7d8362-4294-408d-a5d3-79f9c595ee01,191,1,00:03:02.738,3,2,9,6.217889,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['6a81596c-8539-48bb-82eb-76d5970272b1', 'bef9d34d-ae88-495b-9bba-833a64a5f509']",,"[79.6, 15.0]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,"[81.0, 15.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.738
bef9d34d-ae88-495b-9bba-833a64a5f509,192,1,00:03:08.956,3,8,9,1.352183,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['0df68dd1-7331-49be-8193-34617f785841'],,"[81.0, 15.2]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,22102.0,Adriano Correia Claro,18.383144,-0.6619974,1.0,Ground Pass,"[95.5, 3.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.956
0df68dd1-7331-49be-8193-34617f785841,193,1,00:03:10.308,3,10,9,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['bef9d34d-ae88-495b-9bba-833a64a5f509'],,"[95.5, 3.9]",22102.0,Adriano Correia Claro,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.308
73d8de5e-f60b-4fc5-a479-d979b96c2a4f,194,1,00:03:10.308,3,10,9,0.582278,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['0df68dd1-7331-49be-8193-34617f785841', '43a99399-0e30-444a-b2f0-aacb8d2c5897']",,"[95.5, 3.9]",22102.0,Adriano Correia Claro,6.0,Left Back,,,,,,,,,,,,,,,,"[95.4, 4.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.308
43a99399-0e30-444a-b2f0-aacb8d2c5897,195,1,00:03:10.891,3,10,9,1.926093,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['52343c8a-f599-4bb8-9d29-e96ab474c229'],,"[95.4, 4.1]",22102.0,Adriano Correia Claro,6.0,Left Back,3508.0,Sandro Ramírez Castillo,14.392359,0.39211875,1.0,Ground Pass,"[108.7, 9.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.891
52343c8a-f599-4bb8-9d29-e96ab474c229,196,1,00:03:12.817,3,12,9,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['43a99399-0e30-444a-b2f0-aacb8d2c5897'],,"[108.7, 9.6]",3508.0,Sandro Ramírez Castillo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.817
085a08f3-1c94-4966-8492-fb496bece074,197,1,00:03:12.817,3,12,9,2.747507,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['17808751-5b39-48c3-8f61-5808b8bd9776', '52343c8a-f599-4bb8-9d29-e96ab474c229', '698fb6ee-bff1-4d2a-a015-3f88b6f3ca12']",,"[108.7, 9.6]",3508.0,Sandro Ramírez Castillo,23.0,Center Forward,,,,,,,,,,,,True,,,,"[111.8, 5.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.817
698fb6ee-bff1-4d2a-a015-3f88b6f3ca12,198,1,00:03:13.625,3,13,9,1.293296,17,Pressure,217,Barcelona,1,Regular Play,221,Levante UD,,,['085a08f3-1c94-4966-8492-fb496bece074'],,"[14.7, 75.0]",8801.0,Iván López Mendoza,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.625
c7433c12-bcce-48c5-8653-605e26cfffec,199,1,00:03:14.802,3,14,9,0.223324,17,Pressure,217,Barcelona,1,Regular Play,221,Levante UD,,,,,"[9.7, 73.1]",25824.0,Ángel Trujillo Canorea,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.802
17808751-5b39-48c3-8f61-5808b8bd9776,200,1,00:03:15.564,3,15,9,0.0,14,Dribble,217,Barcelona,1,Regular Play,217,Barcelona,,,['ea400fb8-5366-4366-82e4-3c2fa4d9c98a'],,"[111.8, 5.5]",3508.0,Sandro Ramírez Castillo,23.0,Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.564
ea400fb8-5366-4366-82e4-3c2fa4d9c98a,201,1,00:03:15.564,3,15,9,0.0,4,Duel,217,Barcelona,1,Regular Play,221,Levante UD,,,['17808751-5b39-48c3-8f61-5808b8bd9776'],,"[8.3, 74.6]",25824.0,Ángel Trujillo Canorea,3.0,Right Center Back,,,,,,,,,,,,True,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.564
66f88c47-1d8e-49d4-979c-2e6485fb658c,202,1,00:03:42.890,3,42,10,1.175,30,Pass,217,Barcelona,2,From Corner,217,Barcelona,,,"['582e0452-b9b5-4e14-a678-65d8b669edb1', '6c488fc8-a79d-4233-82e9-18d0c295e019']",,"[120.0, 0.1]",5470.0,Ivan Rakitić,9.0,Right Defensive Midfield,3508.0,Sandro Ramírez Castillo,33.970577,1.754336,3.0,High Pass,"[113.8, 33.5]",40.0,Right Foot,61.0,Corner,,,,,,9.0,Incomplete,,,,,,,,,,,,104.0,Inswinging,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.89
582e0452-b9b5-4e14-a678-65d8b669edb1,203,1,00:03:44.065,3,44,10,,42,Ball Receipt*,217,Barcelona,2,From Corner,217,Barcelona,,,['66f88c47-1d8e-49d4-979c-2e6485fb658c'],,"[112.3, 31.8]",3508.0,Sandro Ramírez Castillo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.065
17e36634-369c-4581-be5a-258ab44d40ed,204,1,00:03:44.065,3,44,10,0.0,4,Duel,217,Barcelona,2,From Corner,217,Barcelona,,,['6c488fc8-a79d-4233-82e9-18d0c295e019'],,"[113.8, 33.5]",3508.0,Sandro Ramírez Castillo,23.0,Center Forward,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.065
6c488fc8-a79d-4233-82e9-18d0c295e019,205,1,00:03:44.065,3,44,10,0.0,9,Clearance,217,Barcelona,2,From Corner,221,Levante UD,,,"['17e36634-369c-4581-be5a-258ab44d40ed', '66f88c47-1d8e-49d4-979c-2e6485fb658c']",,"[6.3, 46.6]",26023.0,Juan Francisco García García,5.0,Left Center Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.065
3fe86626-8d09-430e-9452-5e6319ec8ba6,206,1,00:03:45.100,3,45,10,0.0,9,Clearance,217,Barcelona,2,From Corner,221,Levante UD,,,,,"[21.2, 42.0]",6684.0,Roger Martí Salvador,24.0,Left Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.1
c9456853-6785-419c-b775-1b54c5dfbb46,207,1,00:03:47.042,3,47,10,1.042695,17,Pressure,217,Barcelona,2,From Corner,221,Levante UD,,,"['a9805c72-b8c3-42c4-83fd-8df10d957156', 'c166274f-b96a-46a7-8990-f986aa493185']",,"[36.9, 42.4]",6684.0,Roger Martí Salvador,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.042
a9805c72-b8c3-42c4-83fd-8df10d957156,208,1,00:03:47.219,3,47,10,0.0,2,Ball Recovery,217,Barcelona,2,From Corner,217,Barcelona,,,['c9456853-6785-419c-b775-1b54c5dfbb46'],,"[74.9, 36.2]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.219
c166274f-b96a-46a7-8990-f986aa493185,209,1,00:03:47.219,3,47,10,1.125999,43,Carry,217,Barcelona,2,From Corner,217,Barcelona,,,"['02cb7a98-4bec-47dd-b954-1b032e623483', '73c5dff0-6f96-467b-8d89-67257fddd383', 'a9805c72-b8c3-42c4-83fd-8df10d957156', 'c9456853-6785-419c-b775-1b54c5dfbb46']",,"[74.9, 36.2]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,True,,,,"[75.9, 37.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.219
02cb7a98-4bec-47dd-b954-1b032e623483,210,1,00:03:48.345,3,48,10,0.0,39,Dribbled Past,217,Barcelona,2,From Corner,221,Levante UD,,,"['73c5dff0-6f96-467b-8d89-67257fddd383', 'c166274f-b96a-46a7-8990-f986aa493185', 'e285cf32-9155-48d6-ab6d-c38ddf30732d']",,"[44.2, 42.4]",6684.0,Roger Martí Salvador,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.345
73c5dff0-6f96-467b-8d89-67257fddd383,211,1,00:03:48.345,3,48,10,0.0,14,Dribble,217,Barcelona,2,From Corner,217,Barcelona,,,['02cb7a98-4bec-47dd-b954-1b032e623483'],,"[75.9, 37.7]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.345
e285cf32-9155-48d6-ab6d-c38ddf30732d,212,1,00:03:48.345,3,48,10,2.47727,43,Carry,217,Barcelona,2,From Corner,217,Barcelona,,,"['02ae50cc-ca61-4c22-b8f1-333a4f6223b4', '02cb7a98-4bec-47dd-b954-1b032e623483', '73c5dff0-6f96-467b-8d89-67257fddd383']",,"[75.9, 37.7]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,True,,,,"[82.0, 40.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.345
02ae50cc-ca61-4c22-b8f1-333a4f6223b4,213,1,00:03:50.822,3,50,10,1.404491,30,Pass,217,Barcelona,2,From Corner,217,Barcelona,,,['582fa266-8e36-4f91-99ee-a76cc628e8d4'],,"[82.0, 40.1]",4324.0,Daniel Alves da Silva,2.0,Right Back,4320.0,Neymar da Silva Santos Junior,25.174591,0.79663366,1.0,Ground Pass,"[99.6, 58.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.822
582fa266-8e36-4f91-99ee-a76cc628e8d4,214,1,00:03:52.227,3,52,10,,42,Ball Receipt*,217,Barcelona,2,From Corner,217,Barcelona,,,['02ae50cc-ca61-4c22-b8f1-333a4f6223b4'],,"[99.6, 58.1]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.227
621f6a13-780f-465c-bc4a-3f292dbcbbeb,215,1,00:03:52.227,3,52,10,5.084228,43,Carry,217,Barcelona,2,From Corner,217,Barcelona,,,"['1bc86fd4-6440-4618-8748-5d30fa8d2e64', '5210634d-bd53-4057-bcc9-fbda5ca68d6b', '582fa266-8e36-4f91-99ee-a76cc628e8d4']",,"[99.6, 58.1]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,True,,,,"[92.1, 75.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.227
5210634d-bd53-4057-bcc9-fbda5ca68d6b,216,1,00:03:53.879,3,53,10,3.569586,17,Pressure,217,Barcelona,2,From Corner,221,Levante UD,,,"['1bc86fd4-6440-4618-8748-5d30fa8d2e64', '621f6a13-780f-465c-bc4a-3f292dbcbbeb']",,"[22.0, 15.5]",6784.0,Antonio García Aranda,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.879
1bc86fd4-6440-4618-8748-5d30fa8d2e64,217,1,00:03:57.311,3,57,10,0.996325,30,Pass,217,Barcelona,2,From Corner,217,Barcelona,,,"['5210634d-bd53-4057-bcc9-fbda5ca68d6b', '62f6b260-e6d7-48cf-9b60-66d57a47ed67']",,"[92.1, 75.2]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,6616.0,Munir El Haddadi Mohamed,15.001333,-2.3184764,1.0,Ground Pass,"[81.9, 64.2]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.311
cc367088-08a9-4fbc-9fb3-10526fa189b3,218,1,00:03:57.911,3,57,10,1.491794,17,Pressure,217,Barcelona,2,From Corner,221,Levante UD,,,"['41d3e909-e8da-4970-9f67-fc97bb0c34ac', '62f6b260-e6d7-48cf-9b60-66d57a47ed67']",,"[37.4, 15.5]",5678.0,Jefferson Andrés Lerma Solís,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.911
62f6b260-e6d7-48cf-9b60-66d57a47ed67,219,1,00:03:58.307,3,58,10,,42,Ball Receipt*,217,Barcelona,2,From Corner,217,Barcelona,,,"['1bc86fd4-6440-4618-8748-5d30fa8d2e64', 'cc367088-08a9-4fbc-9fb3-10526fa189b3']",,"[81.9, 64.2]",6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.30700000000002
41d3e909-e8da-4970-9f67-fc97bb0c34ac,220,1,00:03:58.307,3,58,10,1.097056,43,Carry,217,Barcelona,2,From Corner,217,Barcelona,,,"['5f590c14-8759-482f-9dc4-6621b71d78b5', '62f6b260-e6d7-48cf-9b60-66d57a47ed67', 'cc367088-08a9-4fbc-9fb3-10526fa189b3']",,"[81.9, 64.2]",6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,,,,,,,,,,,,True,,,,"[77.6, 69.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.30700000000002
5f590c14-8759-482f-9dc4-6621b71d78b5,221,1,00:03:59.404,3,59,10,3.065406,30,Pass,217,Barcelona,2,From Corner,217,Barcelona,,,['9e262494-0a36-49bc-9e1a-e185b2c9c89a'],,"[77.6, 69.5]",6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,5203.0,Sergio Busquets i Burgos,28.233667,-2.436424,1.0,Ground Pass,"[56.1, 51.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.404
6384afdd-a9cf-45e7-987d-53cdc3df53cc,222,1,00:04:00.895,4,0,10,2.263832,17,Pressure,217,Barcelona,2,From Corner,221,Levante UD,,,"['01c4e019-8288-4b5b-9b90-0912db95d8eb', '9e262494-0a36-49bc-9e1a-e185b2c9c89a', 'e195bb60-2dfa-45e0-b7db-9c3dab33ac1f']",,"[54.3, 25.1]",6684.0,Roger Martí Salvador,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.895
9e262494-0a36-49bc-9e1a-e185b2c9c89a,223,1,00:04:02.470,4,2,10,,42,Ball Receipt*,217,Barcelona,2,From Corner,217,Barcelona,,,"['5f590c14-8759-482f-9dc4-6621b71d78b5', '6384afdd-a9cf-45e7-987d-53cdc3df53cc']",,"[56.1, 51.2]",5203.0,Sergio Busquets i Burgos,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.47
01c4e019-8288-4b5b-9b90-0912db95d8eb,224,1,00:04:02.470,4,2,10,0.387394,43,Carry,217,Barcelona,2,From Corner,217,Barcelona,,,"['6384afdd-a9cf-45e7-987d-53cdc3df53cc', '9e262494-0a36-49bc-9e1a-e185b2c9c89a', 'e195bb60-2dfa-45e0-b7db-9c3dab33ac1f']",,"[56.1, 51.2]",5203.0,Sergio Busquets i Burgos,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,"[49.2, 46.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.47
e195bb60-2dfa-45e0-b7db-9c3dab33ac1f,225,1,00:04:02.857,4,2,10,1.900368,30,Pass,217,Barcelona,2,From Corner,217,Barcelona,,,"['6384afdd-a9cf-45e7-987d-53cdc3df53cc', '96d0794c-0453-4870-86e9-953e34b4e73f']",,"[49.2, 46.8]",5203.0,Sergio Busquets i Burgos,11.0,Left Defensive Midfield,22102.0,Adriano Correia Claro,39.500126,-1.1785369,1.0,Ground Pass,"[64.3, 10.3]",38.0,Left Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.857
