id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,duel_type_id,duel_type_name,pass_aerial_won,pass_switch,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,out,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_cross,duel_outcome_id,duel_outcome_name,clearance_right_foot,pass_cut_back,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_outcome_id,goalkeeper_outcome_name,shot_deflected,block_deflection,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,miscontrol_aerial_won,clearance_other,pass_outswinging,pass_technique_id,pass_technique_name,pass_deflected,ball_recovery_recovery_failure,dribble_overrun,ball_recovery_offensive,clearance_left_foot,goalkeeper_punched_out,pass_inswinging,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_miscommunication,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,timestamp_seconds
27b4864c-f4e4-452e-962f-b9750ff293b3,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,442.0,"[{'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 5259, 'name': 'José María Giménez de Vargas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 20669, 'name': 'Tiago Cardoso Mendes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 12021, 'name': 'Óliver Torres Muñoz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 10}, {'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 6}, {'player': {'id': 17622, 'name': 'Jackson Arley Martínez Valencia'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 11}, {'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
02e692a0-4109-4de7-8c50-0f339a4631cc,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,212,Atlético Madrid,1,Regular Play,208,Las Palmas,343.0,"[{'player': {'id': 7905, 'name': 'Raúl Lizoáin Cruz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 27522, 'name': 'Antolín Alcáraz Viveros'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 8440, 'name': 'Aythami Artiles Oliva'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 16}, {'player': {'id': 7907, 'name': 'Pedro Bigas Rigo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 7906, 'name': 'David Simón Rodríguez Santana'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 2}, {'player': {'id': 6932, 'name': 'Dani Castellano Betancor'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 23}, {'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 7904, 'name': 'Javi Castellano Betancor'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 3610, 'name': 'Roque Mesa Quevedo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 15}, {'player': {'id': 10755, 'name': 'Jonathan Viera Ramos'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 8167, 'name': 'Sergio Ezequiel Araújo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1efc544f-8f64-47d3-a447-2499d32b7332,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,212,Atlético Madrid,1,Regular Play,208,Las Palmas,,,['d0f6cb26-4de3-4e72-9f64-cae0a2ff0914'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
d0f6cb26-4de3-4e72-9f64-cae0a2ff0914,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['1efc544f-8f64-47d3-a447-2499d32b7332'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
16332c59-0283-40f7-bc76-1a4e9487c966,5,1,00:00:01.131,0,1,2,2.609248,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['b289ef8f-c78e-4ebb-9247-8bfe71077b61'],True,"[61.0, 40.1]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,8440.0,Aythami Artiles Oliva,28.503508,3.0220244,1.0,Ground Pass,"[32.7, 43.5]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.131
b289ef8f-c78e-4ebb-9247-8bfe71077b61,6,1,00:00:03.741,0,3,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['16332c59-0283-40f7-bc76-1a4e9487c966'],,"[32.7, 43.5]",8440.0,Aythami Artiles Oliva,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.741
048c17b5-3bed-491d-95b7-bafa3af2e8e6,7,1,00:00:05.148,0,5,2,1.376254,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['c65c8f1d-b9cb-4d28-9308-4e7183d6f92b'],,"[32.4, 43.8]",8440.0,Aythami Artiles Oliva,4.0,Center Back,27522.0,Antolín Alcáraz Viveros,21.019278,1.5279654,1.0,Ground Pass,"[33.3, 64.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.148
c65c8f1d-b9cb-4d28-9308-4e7183d6f92b,8,1,00:00:06.524,0,6,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['048c17b5-3bed-491d-95b7-bafa3af2e8e6'],,"[33.3, 64.8]",27522.0,Antolín Alcáraz Viveros,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.524
f1f878eb-cc97-46fa-a690-c39c29e93b6f,9,1,00:00:06.524,0,6,2,3.851775,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['262c8f26-be43-4ce9-9364-82e92af43e98', '8be4922b-8686-4e7a-b49f-cfc6b11a2b75', 'c65c8f1d-b9cb-4d28-9308-4e7183d6f92b']",,"[33.3, 64.8]",27522.0,Antolín Alcáraz Viveros,3.0,Right Center Back,,,,,,,,,,,,True,"[50.8, 74.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.524
262c8f26-be43-4ce9-9364-82e92af43e98,10,1,00:00:08.886,0,8,2,1.674979,17,Pressure,208,Las Palmas,9,From Kick Off,212,Atlético Madrid,,,"['8be4922b-8686-4e7a-b49f-cfc6b11a2b75', 'f1f878eb-cc97-46fa-a690-c39c29e93b6f']",,"[79.0, 9.0]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.886
8be4922b-8686-4e7a-b49f-cfc6b11a2b75,11,1,00:00:10.376,0,10,2,2.531814,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['262c8f26-be43-4ce9-9364-82e92af43e98', '8837b5ee-ac10-484e-bd9d-729c82fd06c7']",,"[50.8, 74.6]",27522.0,Antolín Alcáraz Viveros,3.0,Right Center Back,8167.0,Sergio Ezequiel Araújo,45.892265,-0.36310628,3.0,High Pass,"[93.7, 58.3]",,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.376
8837b5ee-ac10-484e-bd9d-729c82fd06c7,12,1,00:00:12.907,0,12,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['8be4922b-8686-4e7a-b49f-cfc6b11a2b75'],,"[93.7, 58.3]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.907
7913641b-1912-4ad3-887f-2436549cfd0f,13,1,00:00:12.947,0,12,2,1.80009,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['c75eda1d-bc86-46c9-8610-d5fed142e6e0', 'f4a3a12f-fca3-4828-a24a-02855e71b08d']",,"[93.7, 58.3]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,10755.0,Jonathan Viera Ramos,11.970798,-1.4619842,3.0,High Pass,"[95.0, 46.4]",,,37.0,Head,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.947
c75eda1d-bc86-46c9-8610-d5fed142e6e0,14,1,00:00:14.747,0,14,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['7913641b-1912-4ad3-887f-2436549cfd0f'],,"[96.2, 42.4]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.747
f4a3a12f-fca3-4828-a24a-02855e71b08d,15,1,00:00:14.747,0,14,3,0.975984,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['7913641b-1912-4ad3-887f-2436549cfd0f', '82e26d12-dbc5-4da3-95b1-be528c17637c']",,"[25.1, 33.7]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,20669.0,Tiago Cardoso Mendes,6.3007936,-0.6276294,3.0,High Pass,"[30.2, 30.0]",66.0,Recovery,70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.747
2243920d-ce33-4e7d-9a88-38ac86398e12,16,1,00:00:15.391,0,15,3,0.463575,17,Pressure,212,Atlético Madrid,1,Regular Play,208,Las Palmas,,,"['457be0f0-579e-4ad4-8283-d2e5ce28237f', '67f6e7ee-f3f1-40c6-a22f-215021101d46', '82e26d12-dbc5-4da3-95b1-be528c17637c']",,"[86.1, 47.7]",15805.0,Hernán Daniel Santana Trujillo,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.391
82e26d12-dbc5-4da3-95b1-be528c17637c,17,1,00:00:15.723,0,15,3,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['2243920d-ce33-4e7d-9a88-38ac86398e12', 'f4a3a12f-fca3-4828-a24a-02855e71b08d']",,"[30.2, 30.0]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.723
67f6e7ee-f3f1-40c6-a22f-215021101d46,18,1,00:00:15.723,0,15,3,0.064806,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['2243920d-ce33-4e7d-9a88-38ac86398e12', '457be0f0-579e-4ad4-8283-d2e5ce28237f', '82e26d12-dbc5-4da3-95b1-be528c17637c']",,"[30.2, 30.0]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,,,,,,,,,,,,True,"[30.6, 30.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.723
457be0f0-579e-4ad4-8283-d2e5ce28237f,19,1,00:00:15.788,0,15,3,2.136971,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['2243920d-ce33-4e7d-9a88-38ac86398e12', '95a62710-1ec7-4ada-a52b-a8318e6ea0b6']",,"[30.6, 30.6]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,,,34.13532,0.26984915,3.0,High Pass,"[63.5, 39.7]",,,40.0,Right Foot,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.788
95a62710-1ec7-4ada-a52b-a8318e6ea0b6,20,1,00:00:17.925,0,17,3,2.003103,30,Pass,212,Atlético Madrid,1,Regular Play,208,Las Palmas,,,"['457be0f0-579e-4ad4-8283-d2e5ce28237f', '50541213-2284-4a70-b35c-09edfa393214', 'ca8971e4-8bbb-4ad3-a2e6-67527241e480']",,"[56.6, 40.4]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,10755.0,Jonathan Viera Ramos,32.390278,-0.2719384,3.0,High Pass,"[87.8, 31.7]",66.0,Recovery,37.0,Head,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.925
ca8971e4-8bbb-4ad3-a2e6-67527241e480,21,1,00:00:19.928,0,19,3,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,208,Las Palmas,,,['95a62710-1ec7-4ada-a52b-a8318e6ea0b6'],,"[87.6, 30.7]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.928
19b038a8-7807-4528-b0d2-dd0c809fe704,22,1,00:00:19.928,0,19,3,0.0,4,Duel,212,Atlético Madrid,1,Regular Play,208,Las Palmas,,,['50541213-2284-4a70-b35c-09edfa393214'],,"[87.8, 31.7]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.928
50541213-2284-4a70-b35c-09edfa393214,23,1,00:00:19.928,0,19,3,2.632385,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['19b038a8-7807-4528-b0d2-dd0c809fe704', '8be7b1e0-baa0-4b2a-a4f7-739b54d1e70f', '95a62710-1ec7-4ada-a52b-a8318e6ea0b6']",,"[32.3, 48.4]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,6375.0,Juan Francisco Torres Belén,20.945883,2.1349623,3.0,High Pass,"[21.1, 66.1]",66.0,Recovery,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.928
c7e23a2a-b357-4ba0-be36-f1318e3ceac5,24,1,00:00:21.385,0,21,3,1.200678,17,Pressure,212,Atlético Madrid,1,Regular Play,208,Las Palmas,,,"['3bb51743-9770-4f9f-9373-a7d5701f726f', '3f9a7443-8cfa-4303-bfd8-a208827327aa', '8be7b1e0-baa0-4b2a-a4f7-739b54d1e70f']",,"[97.8, 22.9]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.385
8be7b1e0-baa0-4b2a-a4f7-739b54d1e70f,25,1,00:00:22.561,0,22,3,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['50541213-2284-4a70-b35c-09edfa393214', 'c7e23a2a-b357-4ba0-be36-f1318e3ceac5']",,"[21.1, 66.1]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.561
3f9a7443-8cfa-4303-bfd8-a208827327aa,26,1,00:00:22.561,0,22,3,0.004222,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['3bb51743-9770-4f9f-9373-a7d5701f726f', '8be7b1e0-baa0-4b2a-a4f7-739b54d1e70f', 'c7e23a2a-b357-4ba0-be36-f1318e3ceac5']",,"[21.1, 66.1]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,True,"[21.3, 65.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.561
3bb51743-9770-4f9f-9373-a7d5701f726f,27,1,00:00:22.565,0,22,3,5.08775,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['75909e8b-e3c5-44da-bb91-b141850a1632', 'c7e23a2a-b357-4ba0-be36-f1318e3ceac5', 'f7b26d68-9739-4af4-ad79-33ed7f0c2e3f']",,"[21.3, 65.5]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,17622.0,Jackson Arley Martínez Valencia,42.695786,-0.20520431,3.0,High Pass,"[63.1, 56.8]",,,40.0,Right Foot,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.565
f7b26d68-9739-4af4-ad79-33ed7f0c2e3f,28,1,00:00:27.653,0,27,3,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['3bb51743-9770-4f9f-9373-a7d5701f726f'],,"[57.3, 58.1]",17622.0,Jackson Arley Martínez Valencia,22.0,Right Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.653
75909e8b-e3c5-44da-bb91-b141850a1632,29,1,00:00:27.653,0,27,3,1.637888,30,Pass,212,Atlético Madrid,1,Regular Play,208,Las Palmas,,,"['3bb51743-9770-4f9f-9373-a7d5701f726f', '48e60171-4f25-4aa0-983a-863bc88daf42', 'fd883a8c-9501-43a9-8013-3f09e7ce4cf2']",,"[57.0, 23.3]",7904.0,Javi Castellano Betancor,15.0,Left Center Midfield,15805.0,Hernán Daniel Santana Trujillo,9.625487,0.5707133,3.0,High Pass,"[65.1, 28.5]",66.0,Recovery,37.0,Head,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.653
48e60171-4f25-4aa0-983a-863bc88daf42,30,1,00:00:29.291,0,29,3,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,208,Las Palmas,,,['75909e8b-e3c5-44da-bb91-b141850a1632'],,"[64.7, 25.9]",15805.0,Hernán Daniel Santana Trujillo,13.0,Right Center Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.291
fd883a8c-9501-43a9-8013-3f09e7ce4cf2,31,1,00:00:29.291,0,29,3,0.0,2,Ball Recovery,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['75909e8b-e3c5-44da-bb91-b141850a1632'],,"[55.0, 51.6]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.291
a9e00a72-413e-419c-99ff-f8288824b329,32,1,00:00:29.291,0,29,3,1.130071,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['3eead551-cda8-41de-a465-1a15d667be1c', 'cc3c1c5a-c61a-4212-b8dc-007722f2a004', 'fd883a8c-9501-43a9-8013-3f09e7ce4cf2']",,"[55.0, 51.6]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,,,,,,,,,,,,True,"[60.3, 46.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.291
cc3c1c5a-c61a-4212-b8dc-007722f2a004,33,1,00:00:29.998,0,29,3,0.614426,17,Pressure,212,Atlético Madrid,1,Regular Play,208,Las Palmas,,,"['3eead551-cda8-41de-a465-1a15d667be1c', 'a9e00a72-413e-419c-99ff-f8288824b329']",,"[55.4, 31.1]",7904.0,Javi Castellano Betancor,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.998
3eead551-cda8-41de-a465-1a15d667be1c,34,1,00:00:30.421,0,30,3,0.231985,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['0c302aa9-ec08-4989-a03b-e1b0a5438012', 'cc3c1c5a-c61a-4212-b8dc-007722f2a004']",,"[60.3, 46.6]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,,,3.2526913,-0.7853982,1.0,Ground Pass,"[62.6, 44.3]",,,38.0,Left Foot,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.421
0c302aa9-ec08-4989-a03b-e1b0a5438012,35,1,00:00:30.653,0,30,3,0.0,6,Block,212,Atlético Madrid,1,Regular Play,208,Las Palmas,,,['3eead551-cda8-41de-a465-1a15d667be1c'],,"[57.5, 35.8]",7904.0,Javi Castellano Betancor,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.653
457145c6-2dab-41cb-923c-5c13e875e203,36,1,00:00:32.180,0,32,3,0.640364,17,Pressure,212,Atlético Madrid,1,Regular Play,208,Las Palmas,,,['6aa5b000-cf16-4b41-8284-22a781e8b444'],,"[61.6, 37.7]",7904.0,Javi Castellano Betancor,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.18
6aa5b000-cf16-4b41-8284-22a781e8b444,37,1,00:00:32.797,0,32,3,1.446125,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['457145c6-2dab-41cb-923c-5c13e875e203', '81978f62-118a-4e1b-b83f-2ff185827a5f']",,"[55.4, 43.4]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,5249.0,Diego Roberto Godín Leal,20.842505,-2.6629248,3.0,High Pass,"[36.9, 33.8]",66.0,Recovery,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.797
81978f62-118a-4e1b-b83f-2ff185827a5f,38,1,00:00:34.243,0,34,3,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['6aa5b000-cf16-4b41-8284-22a781e8b444'],,"[36.9, 33.8]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.243
3bf060ad-8884-42c7-83ca-86fef70fc498,39,1,00:00:34.243,0,34,3,1.816767,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['81978f62-118a-4e1b-b83f-2ff185827a5f', '85eda711-f161-4089-a104-53743ad6e98f']",,"[36.9, 33.8]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,"[35.9, 31.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.243
