id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,out,ball_recovery_recovery_failure,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_aerial_won,pass_switch,foul_committed_advantage,foul_won_advantage,clearance_aerial_won,clearance_head,interception_outcome_id,interception_outcome_name,clearance_left_foot,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_cut_back,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_one_on_one,shot_aerial_won,foul_committed_card_id,foul_committed_card_name,pass_technique_id,pass_technique_name,pass_outswinging,shot_first_time,foul_won_defensive,block_offensive,pass_deflected,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_open_goal,shot_redirect,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
96fa0b7a-bf36-4c2a-a920-2ed933cf5173,395,1,00:08:34.160,8,34,17,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['6f28dc40-d87b-4549-804c-015a172b050f'],"[51.2, 51.7]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.16
4e4a147d-8a93-432a-a72f-df2327e9b239,396,1,00:08:34.160,8,34,17,2.151386,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['2b090e70-435f-4134-b171-839e62adf8d5'],"[51.2, 51.7]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,6752.0,Víctor Ruíz Torre,18.2011,-1.7811222,1.0,Ground Pass,"[47.4, 33.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.16
2b090e70-435f-4134-b171-839e62adf8d5,397,1,00:08:36.311,8,36,17,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['4e4a147d-8a93-432a-a72f-df2327e9b239'],"[47.4, 33.9]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.311
1e547dca-95cf-42d6-b288-84d863705fa2,398,1,00:08:36.311,8,36,17,3.5735,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['2b090e70-435f-4134-b171-839e62adf8d5', 'f3f2e970-ee9a-47ba-8898-07afbbaeded4']","[47.4, 33.9]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,"[54.6, 42.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.311
f3f2e970-ee9a-47ba-8898-07afbbaeded4,399,1,00:08:39.884,8,39,17,1.521401,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['2153effc-e8b3-4aef-a8f2-5fa30e693734'],"[54.6, 42.5]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,6772.0,Mario Gaspar Pérez Martínez,30.153772,1.5110668,1.0,Ground Pass,"[56.4, 72.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.884
2153effc-e8b3-4aef-a8f2-5fa30e693734,400,1,00:08:41.406,8,41,17,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['f3f2e970-ee9a-47ba-8898-07afbbaeded4'],"[56.4, 72.6]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.406
cef56d8d-d2df-4958-953c-71692e8f7277,401,1,00:08:41.406,8,41,17,2.703832,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['2153effc-e8b3-4aef-a8f2-5fa30e693734', '41237ec4-b881-4d9e-8828-0ef238ee1fc9']","[56.4, 72.6]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,"[64.3, 74.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.406
41237ec4-b881-4d9e-8828-0ef238ee1fc9,402,1,00:08:44.110,8,44,17,5.447691,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,,"[64.3, 74.1]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,56.737377,-0.19151938,3.0,High Pass,"[120.0, 63.3]",40.0,Right Foot,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.11
827ef05e-1830-4a1c-983a-f06722feec7c,403,1,00:09:06.851,9,6,18,6.140012,30,Pass,216,Getafe,7,From Goal Kick,216,Getafe,,,"['7ebd3737-0561-4004-a7f2-cd00d4459c55', 'e9df88c7-2768-4919-958f-3a4c8161e30d']","[6.0, 36.0]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,26647.0,Henok Goitom,82.59055,-0.13847241,3.0,High Pass,"[87.8, 24.6]",40.0,Right Foot,63.0,Goal Kick,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.851
73652eda-6cc1-4406-a538-2508d785fadc,404,1,00:09:12.243,9,12,18,0.782294,17,Pressure,216,Getafe,7,From Goal Kick,216,Getafe,,,['e9df88c7-2768-4919-958f-3a4c8161e30d'],"[82.8, 26.2]",11813.0,Emiliano Buendía,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.243
7ebd3737-0561-4004-a7f2-cd00d4459c55,405,1,00:09:12.991,9,12,18,,42,Ball Receipt*,216,Getafe,7,From Goal Kick,216,Getafe,,,['827ef05e-1830-4a1c-983a-f06722feec7c'],"[72.3, 25.3]",26647.0,Henok Goitom,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.991
e9df88c7-2768-4919-958f-3a4c8161e30d,406,1,00:09:12.991,9,12,19,0.952148,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['43dd8c84-a2ee-43a0-b03f-5317747565a4', '73652eda-6cc1-4406-a538-2508d785fadc', '827ef05e-1830-4a1c-983a-f06722feec7c']","[32.3, 55.5]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,6622.0,Tomás Pina Isla,9.762172,0.11291966,3.0,High Pass,"[42.0, 56.6]",37.0,Head,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.991
43dd8c84-a2ee-43a0-b03f-5317747565a4,407,1,00:09:13.943,9,13,19,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['e9df88c7-2768-4919-958f-3a4c8161e30d'],"[42.0, 56.6]",6622.0,Tomás Pina Isla,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.943
3a4f1404-76d9-4d09-b50c-346c6213f569,408,1,00:09:13.943,9,13,19,1.25058,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['43dd8c84-a2ee-43a0-b03f-5317747565a4', 'ce064227-9b98-4d53-9260-3ac936e2e3fc']","[42.0, 56.6]",6622.0,Tomás Pina Isla,9.0,Right Defensive Midfield,,,,,,,,,,,,"[42.0, 56.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.943
ce064227-9b98-4d53-9260-3ac936e2e3fc,409,1,00:09:15.193,9,15,19,1.35287,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['f7beea6e-17db-4029-a43c-eccf06ac2373'],"[42.0, 56.6]",6622.0,Tomás Pina Isla,9.0,Right Defensive Midfield,6772.0,Mario Gaspar Pérez Martínez,13.37535,1.7740569,1.0,Ground Pass,"[39.3, 69.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.193
f7beea6e-17db-4029-a43c-eccf06ac2373,410,1,00:09:16.546,9,16,19,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['ce064227-9b98-4d53-9260-3ac936e2e3fc'],"[39.3, 69.7]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.546
5d151de5-4232-42b1-85f6-c7f47a951326,411,1,00:09:16.546,9,16,19,1.053367,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['da53b303-1208-4c8f-909f-8f297f9bd0dc', 'f7beea6e-17db-4029-a43c-eccf06ac2373']","[39.3, 69.7]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,"[42.2, 68.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.546
da53b303-1208-4c8f-909f-8f297f9bd0dc,412,1,00:09:17.600,9,17,19,0.993107,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['443a15ba-95e7-4f7f-9efa-c04b14aa84a0'],"[42.2, 68.9]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,6622.0,Tomás Pina Isla,8.026207,-1.0346503,1.0,Ground Pass,"[46.3, 62.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.6
443a15ba-95e7-4f7f-9efa-c04b14aa84a0,413,1,00:09:18.593,9,18,19,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['da53b303-1208-4c8f-909f-8f297f9bd0dc'],"[46.3, 62.0]",6622.0,Tomás Pina Isla,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.593
5581bbbb-365c-4772-b211-ba3e12af2155,414,1,00:09:18.593,9,18,19,1.408549,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['0ec8eb2a-fa08-49f3-9adc-25a61f0c6840'],"[46.3, 62.0]",6622.0,Tomás Pina Isla,9.0,Right Defensive Midfield,6772.0,Mario Gaspar Pérez Martínez,10.826818,1.9392964,1.0,Ground Pass,"[42.4, 72.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.593
0ec8eb2a-fa08-49f3-9adc-25a61f0c6840,415,1,00:09:20.001,9,20,19,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['5581bbbb-365c-4772-b211-ba3e12af2155'],"[42.4, 72.1]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.001
5837b084-1f3c-4151-a8cc-dd552a1b939c,416,1,00:09:20.001,9,20,19,1.660041,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['91c33dc4-0685-4eb8-b2ed-5dce9638c5f9'],"[42.4, 72.1]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,3324.0,Eric Bertrand Bailly,19.66647,-2.4462032,1.0,Ground Pass,"[27.3, 59.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.001
91c33dc4-0685-4eb8-b2ed-5dce9638c5f9,417,1,00:09:21.661,9,21,19,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['5837b084-1f3c-4151-a8cc-dd552a1b939c'],"[27.3, 59.5]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.6610000000001
63ee4264-7e35-4e23-b5ae-bbf41edd9bcc,418,1,00:09:21.661,9,21,19,1.044031,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['91c33dc4-0685-4eb8-b2ed-5dce9638c5f9', 'c83a9446-e368-4d23-af50-cdd1c64e7800']","[27.3, 59.5]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,"[26.0, 57.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.6610000000001
c83a9446-e368-4d23-af50-cdd1c64e7800,419,1,00:09:22.705,9,22,19,1.434341,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['1aa3c9ad-56e8-4cbf-bd0a-0fad43497609'],"[26.0, 57.8]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,6752.0,Víctor Ruíz Torre,30.608006,-1.5479245,1.0,Ground Pass,"[26.7, 27.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.705
1aa3c9ad-56e8-4cbf-bd0a-0fad43497609,420,1,00:09:24.140,9,24,19,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['c83a9446-e368-4d23-af50-cdd1c64e7800'],"[26.7, 27.2]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.14
94a93809-26fb-44aa-a684-cc41739fb948,421,1,00:09:24.140,9,24,19,6.61363,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['1aa3c9ad-56e8-4cbf-bd0a-0fad43497609', '599b8801-f8bd-45ff-afcd-ed253e27cdc2', '6f9d9bfa-2644-424f-b1c1-b726ebe13dd6']","[26.7, 27.2]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,"[49.2, 9.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.14
6f9d9bfa-2644-424f-b1c1-b726ebe13dd6,422,1,00:09:30.448,9,30,19,0.42392,17,Pressure,222,Villarreal,1,Regular Play,216,Getafe,,,"['599b8801-f8bd-45ff-afcd-ed253e27cdc2', '94a93809-26fb-44aa-a684-cc41739fb948']","[70.2, 64.8]",26647.0,Henok Goitom,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.448
599b8801-f8bd-45ff-afcd-ed253e27cdc2,423,1,00:09:30.753,9,30,19,1.393463,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['4e141a71-9ecf-4749-a3a5-407f7f5f2051', '6f9d9bfa-2644-424f-b1c1-b726ebe13dd6']","[49.2, 9.9]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,6761.0,Leonardo Carrilho Baptistão,32.728275,0.72486615,1.0,Ground Pass,"[73.7, 31.6]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.753
4e141a71-9ecf-4749-a3a5-407f7f5f2051,424,1,00:09:32.147,9,32,19,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['599b8801-f8bd-45ff-afcd-ed253e27cdc2'],"[73.7, 31.6]",6761.0,Leonardo Carrilho Baptistão,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.147
9c49c301-1bf3-4a2a-a255-0f09ab84c8b9,425,1,00:09:32.147,9,32,19,0.057663,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['2319953f-5068-4494-9479-e000e196cf21', '4e141a71-9ecf-4749-a3a5-407f7f5f2051']","[73.7, 31.6]",6761.0,Leonardo Carrilho Baptistão,22.0,Right Center Forward,,,,,,,,,,,,"[73.7, 31.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.147
2319953f-5068-4494-9479-e000e196cf21,426,1,00:09:32.204,9,32,19,1.403726,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['d9abf9bc-5a58-49b5-aab9-9b58c01a41d4'],"[73.7, 31.6]",6761.0,Leonardo Carrilho Baptistão,22.0,Right Center Forward,6735.0,Adrián López Álvarez,13.541787,-0.9110485,1.0,Ground Pass,"[82.0, 20.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.204
d9abf9bc-5a58-49b5-aab9-9b58c01a41d4,427,1,00:09:33.608,9,33,19,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['2319953f-5068-4494-9479-e000e196cf21'],"[82.0, 20.9]",6735.0,Adrián López Álvarez,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.608
5a81c490-2afb-459c-8bed-1e2552ca893e,428,1,00:09:33.608,9,33,19,3.762569,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['2fbaff61-b5ee-4347-be4e-fd62c119050b', '416fe0fb-8ae4-4d32-89f0-a2e32f7b2f84', 'd9abf9bc-5a58-49b5-aab9-9b58c01a41d4']","[82.0, 20.9]",6735.0,Adrián López Álvarez,24.0,Left Center Forward,,,,,,,,,,,,"[92.4, 23.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.608
2fbaff61-b5ee-4347-be4e-fd62c119050b,429,1,00:09:33.922,9,33,19,0.722608,17,Pressure,222,Villarreal,1,Regular Play,216,Getafe,,,['5a81c490-2afb-459c-8bed-1e2552ca893e'],"[34.0, 65.5]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.922
416fe0fb-8ae4-4d32-89f0-a2e32f7b2f84,430,1,00:09:37.371,9,37,19,1.10169,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['f3f33db7-32ff-4f14-b9d2-e85bba79a8f0'],"[92.4, 23.8]",6735.0,Adrián López Álvarez,24.0,Left Center Forward,6829.0,Samuel Castillejo Azuaga,15.762297,-0.55456436,1.0,Ground Pass,"[105.8, 15.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.371
f3f33db7-32ff-4f14-b9d2-e85bba79a8f0,431,1,00:09:38.472,9,38,19,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['416fe0fb-8ae4-4d32-89f0-a2e32f7b2f84'],"[105.8, 15.5]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.472
3a50cd54-1ec7-4810-af78-95709ac8b71c,432,1,00:09:38.472,9,38,19,0.293836,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['7866b20a-2ca8-4cd0-a72d-bb767ae6127b', 'f3f33db7-32ff-4f14-b9d2-e85bba79a8f0']","[105.8, 15.5]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,,,,,,,,,,"[107.4, 19.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.472
7866b20a-2ca8-4cd0-a72d-bb767ae6127b,433,1,00:09:38.766,9,38,19,3.208054,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,,"[107.4, 19.7]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,60.467678,1.4963075,3.0,High Pass,"[111.9, 80.0]",38.0,Left Foot,,,,,75.0,Out,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.766
0397002e-76c6-4470-b8f0-c619ff0adebe,434,1,00:10:07.420,10,7,20,1.471588,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['cf79942c-b386-45c6-8d08-24c7e33f7782'],"[6.8, 0.1]",27402.0,Álvaro Daniel Pereira Barragán,6.0,Left Back,6907.0,Pedro León Sánchez Gil,16.63881,0.2551824,3.0,High Pass,"[22.9, 4.3]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.42
cf79942c-b386-45c6-8d08-24c7e33f7782,435,1,00:10:08.892,10,8,20,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['0397002e-76c6-4470-b8f0-c619ff0adebe'],"[22.9, 4.3]",6907.0,Pedro León Sánchez Gil,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.892
bdf5f9ca-7123-410b-bfe5-8d8a5b3ff154,436,1,00:10:08.892,10,8,20,0.0,4,Duel,216,Getafe,4,From Throw In,222,Villarreal,,,['34d3b6f7-5d45-412a-9ceb-730f4814ce3e'],"[97.2, 75.8]",6609.0,Denis Suárez Fernández,12.0,Right Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.892
34d3b6f7-5d45-412a-9ceb-730f4814ce3e,437,1,00:10:08.892,10,8,20,1.368502,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,"['bc80e134-74b6-490b-b3bf-c86e02e56c93', 'bdf5f9ca-7123-410b-bfe5-8d8a5b3ff154']","[22.9, 4.3]",6907.0,Pedro León Sánchez Gil,16.0,Left Midfield,11813.0,Emiliano Buendía,8.402381,-0.023805026,3.0,High Pass,"[31.3, 4.1]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.892
bc80e134-74b6-490b-b3bf-c86e02e56c93,438,1,00:10:10.261,10,10,20,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['34d3b6f7-5d45-412a-9ceb-730f4814ce3e'],"[31.3, 4.1]",11813.0,Emiliano Buendía,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.261
edc166ce-a8b4-4b8e-a959-da9800b5809a,439,1,00:10:10.261,10,10,20,1.822289,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['508773aa-4e09-4e60-b8b0-999258e53930'],"[31.3, 4.1]",11813.0,Emiliano Buendía,24.0,Left Center Forward,,,14.605478,-0.02739041,2.0,Low Pass,"[45.9, 3.7]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.261
508773aa-4e09-4e60-b8b0-999258e53930,440,1,00:10:12.083,10,12,20,0.0,2,Ball Recovery,216,Getafe,4,From Throw In,222,Villarreal,,,['edc166ce-a8b4-4b8e-a959-da9800b5809a'],"[74.2, 76.4]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.083
