id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,under_pressure,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,off_camera,pass_through_ball,pass_technique_id,pass_technique_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,out,ball_recovery_recovery_failure,pass_switch,pass_cross,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_inswinging,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,foul_won_advantage,clearance_aerial_won,clearance_head,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_goal_assist,pass_outswinging,shot_aerial_won,foul_committed_card_id,foul_committed_card_name,shot_first_time,pass_deflected,shot_one_on_one,clearance_right_foot,foul_committed_offensive,foul_won_defensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,bad_behaviour_card_id,bad_behaviour_card_name,dribble_overrun,timestamp_seconds
87c70d29-3800-4062-b898-fbfcdf92cde6,408,1,00:09:42.569,9,42,24,2.506172,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['38daa56f-5930-4fd0-a77e-1437aef2237f'],"[26.7, 47.4]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,6671.0,Asier Illarramendi Andonegi,59.63975,-0.40136912,3.0,High Pass,"[81.6, 24.1]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.569
38daa56f-5930-4fd0-a77e-1437aef2237f,409,1,00:09:45.076,9,45,24,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['87c70d29-3800-4062-b898-fbfcdf92cde6'],"[81.6, 24.1]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.076
a984a04c-2ee7-4936-a3f9-c150c4928043,410,1,00:09:45.076,9,45,24,2.398195,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,,"[81.6, 24.5]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,29.32064,-0.96482027,2.0,Low Pass,"[98.3, 0.4]",37.0,Head,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.076
a78c57a0-3bec-4219-8efe-9389d31a69be,411,1,00:10:00.627,10,0,25,1.474388,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['06ba00b5-97e4-425c-9d9d-09adec31ecbd', '12c6b0ce-98c0-49d6-9207-1d5c46d03c50']","[21.3, 80.0]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,11542.0,Javier Guerra Rodríguez,35.543915,-0.15821077,3.0,High Pass,"[56.4, 74.4]",,,67.0,Throw-in,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.627
12c6b0ce-98c0-49d6-9207-1d5c46d03c50,412,1,00:10:02.102,10,2,25,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['a78c57a0-3bec-4219-8efe-9389d31a69be'],"[53.9, 75.1]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.102
f046cf1b-544f-4d36-81a7-78e8044e71b4,413,1,00:10:02.102,10,2,25,0.0,4,Duel,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['06ba00b5-97e4-425c-9d9d-09adec31ecbd'],"[56.4, 74.4]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,True,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.102
06ba00b5-97e4-425c-9d9d-09adec31ecbd,414,1,00:10:02.102,10,2,26,1.534637,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['a78c57a0-3bec-4219-8efe-9389d31a69be', 'f046cf1b-544f-4d36-81a7-78e8044e71b4', 'f20de581-eb73-45ef-8128-ff49faf225fd']","[63.7, 5.7]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,6633.0,Markel Bergara Larrañaga,15.49516,1.2490457,3.0,High Pass,"[68.6, 20.4]",,,66.0,Recovery,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.102
f20de581-eb73-45ef-8128-ff49faf225fd,415,1,00:10:02.330,10,2,26,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['06ba00b5-97e4-425c-9d9d-09adec31ecbd'],"[68.6, 20.4]",6633.0,Markel Bergara Larrañaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.33
9fd94754-3b97-4dee-bfec-3eb158060f86,416,1,00:10:02.330,10,2,26,1.536897,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['983fd3c1-2e53-4a97-89f2-3c931da10297', 'd427415b-ee2b-4563-a2c5-8f2af06a2ebd', 'f20de581-eb73-45ef-8128-ff49faf225fd']","[68.6, 20.4]",6633.0,Markel Bergara Larrañaga,11.0,Left Defensive Midfield,,,,,,,,,,,,"[68.6, 20.4]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.33
d427415b-ee2b-4563-a2c5-8f2af06a2ebd,417,1,00:10:02.330,10,2,26,0.0,6,Block,210,Real Sociedad,1,Regular Play,360,Rayo Vallecano,,,['9fd94754-3b97-4dee-bfec-3eb158060f86'],"[52.5, 72.6]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.33
b3696dcb-e218-411f-8155-8183f4e5b91c,418,1,00:10:03.462,10,3,26,0.579637,17,Pressure,210,Real Sociedad,1,Regular Play,360,Rayo Vallecano,,,['983fd3c1-2e53-4a97-89f2-3c931da10297'],"[53.9, 56.9]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.462
983fd3c1-2e53-4a97-89f2-3c931da10297,419,1,00:10:03.866,10,3,26,1.731747,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['3c610f40-3c5f-4f6e-ab31-cfc7df46b602', 'b3696dcb-e218-411f-8155-8183f4e5b91c']","[68.6, 20.4]",6633.0,Markel Bergara Larrañaga,11.0,Left Defensive Midfield,8724.0,Carlos Martínez Díez,21.349005,2.2433426,1.0,Ground Pass,"[55.3, 37.1]",40.0,Right Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.866
3c610f40-3c5f-4f6e-ab31-cfc7df46b602,420,1,00:10:05.598,10,5,26,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['983fd3c1-2e53-4a97-89f2-3c931da10297'],"[55.3, 37.1]",8724.0,Carlos Martínez Díez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.598
8d92ff8b-1db0-4617-8166-8a0caf3fd735,421,1,00:10:05.598,10,5,26,3.44678,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['3c610f40-3c5f-4f6e-ab31-cfc7df46b602', '98fa27cf-9017-49be-a3b9-32f6571e4294']","[55.3, 37.1]",8724.0,Carlos Martínez Díez,2.0,Right Back,,,,,,,,,,,,"[49.5, 58.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.598
98fa27cf-9017-49be-a3b9-32f6571e4294,422,1,00:10:09.045,10,9,26,1.487649,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['6b0c0947-4148-4aec-92c5-17f664907c27'],"[49.5, 58.7]",8724.0,Carlos Martínez Díez,2.0,Right Back,6679.0,Aritz Elustondo Irribaria,11.987077,-1.9110144,1.0,Ground Pass,"[45.5, 47.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.045
6b0c0947-4148-4aec-92c5-17f664907c27,423,1,00:10:10.533,10,10,26,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['98fa27cf-9017-49be-a3b9-32f6571e4294'],"[45.5, 47.4]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.533
889e2b17-7047-4a9d-bd3a-1b285d718372,424,1,00:10:10.533,10,10,26,1.241648,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['653966fc-e314-4233-be82-15f86e7c43f0', '6b0c0947-4148-4aec-92c5-17f664907c27', 'b12e7668-deef-462c-9bf0-97b82d828c74']","[45.5, 47.4]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,,,,,,,,,,,,"[42.9, 47.4]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.533
653966fc-e314-4233-be82-15f86e7c43f0,425,1,00:10:10.848,10,10,26,1.056627,17,Pressure,210,Real Sociedad,1,Regular Play,360,Rayo Vallecano,,,"['889e2b17-7047-4a9d-bd3a-1b285d718372', 'b12e7668-deef-462c-9bf0-97b82d828c74']","[70.6, 33.5]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.848
b12e7668-deef-462c-9bf0-97b82d828c74,426,1,00:10:11.774,10,11,26,2.414507,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['653966fc-e314-4233-be82-15f86e7c43f0', 'd1fe5cb1-205a-42e2-879b-299275580c6b']","[42.9, 47.4]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,6694.0,Gerónimo Rulli,26.941603,-3.0075696,1.0,Ground Pass,"[16.2, 43.8]",40.0,Right Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.774
d1fe5cb1-205a-42e2-879b-299275580c6b,427,1,00:10:14.189,10,14,26,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['b12e7668-deef-462c-9bf0-97b82d828c74'],"[16.2, 43.8]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.189
0447a080-4438-4c84-b307-b7605323693f,428,1,00:10:14.189,10,14,26,1.345483,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['249a2472-1b36-4947-92ef-e78f405e1eba', 'd1fe5cb1-205a-42e2-879b-299275580c6b']","[16.2, 43.8]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,"[16.2, 41.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.189
249a2472-1b36-4947-92ef-e78f405e1eba,429,1,00:10:15.534,10,15,26,2.442977,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['5d66a269-f354-4973-870f-5dd607f7abe7'],"[16.2, 41.7]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,60.83231,-0.5328076,3.0,High Pass,"[68.6, 10.8]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.534
5d66a269-f354-4973-870f-5dd607f7abe7,430,1,00:10:17.977,10,17,27,2.396282,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['249a2472-1b36-4947-92ef-e78f405e1eba', 'cf2c7bd9-aef8-426f-b6a0-df21af9168ba']","[51.5, 69.3]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,23761.0,Alhassane Bangoura,8.049845,1.1071488,3.0,High Pass,"[55.1, 76.5]",37.0,Head,64.0,Interception,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.977
cf2c7bd9-aef8-426f-b6a0-df21af9168ba,431,1,00:10:20.374,10,20,27,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['5d66a269-f354-4973-870f-5dd607f7abe7'],"[55.1, 76.5]",23761.0,Alhassane Bangoura,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.374
6cb5eeb8-f339-4f13-bd9b-d5821dff9f18,432,1,00:10:20.374,10,20,27,2.179961,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['06d99e10-e3b7-4d81-8e8d-653c05ea797d'],"[55.1, 78.1]",23761.0,Alhassane Bangoura,17.0,Right Wing,11542.0,Javier Guerra Rodríguez,11.139569,-0.70278406,3.0,High Pass,"[63.6, 70.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.374
d2d71267-a584-4b9d-946a-ebea0a6b449d,433,1,00:10:22.380,10,22,27,0.250814,17,Pressure,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,,,"['06d99e10-e3b7-4d81-8e8d-653c05ea797d', 'e563ff6c-e1ab-4cc5-8283-2eadd1a0d264']","[57.9, 10.3]",6899.0,Rubén Pardo Gutiérrez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.38
06d99e10-e3b7-4d81-8e8d-653c05ea797d,434,1,00:10:22.553,10,22,27,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['6cb5eeb8-f339-4f13-bd9b-d5821dff9f18', 'd2d71267-a584-4b9d-946a-ebea0a6b449d']","[63.6, 70.9]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.553
755ab287-9493-4957-ad80-e89f1a450144,435,1,00:10:22.621,10,22,27,0.0,4,Duel,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,,,['e563ff6c-e1ab-4cc5-8283-2eadd1a0d264'],"[56.7, 9.2]",6899.0,Rubén Pardo Gutiérrez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,True,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.621
e563ff6c-e1ab-4cc5-8283-2eadd1a0d264,436,1,00:10:22.621,10,22,27,1.382457,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['17c41b92-1dde-4cf1-af86-c8b460f7f12d', '755ab287-9493-4957-ad80-e89f1a450144', 'd2d71267-a584-4b9d-946a-ebea0a6b449d']","[63.4, 70.9]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,26607.0,José Raúl Baena Urdiales,10.818965,-2.3496587,2.0,Low Pass,"[55.8, 63.2]",,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.621
17c41b92-1dde-4cf1-af86-c8b460f7f12d,437,1,00:10:24.003,10,24,27,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['e563ff6c-e1ab-4cc5-8283-2eadd1a0d264'],"[55.8, 63.2]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.003
e4b9c180-39b4-4988-8acd-f22720518208,438,1,00:10:24.003,10,24,27,1.373829,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['17c41b92-1dde-4cf1-af86-c8b460f7f12d', '6a9b697f-9add-414a-8e39-33d5243c96c5']","[55.8, 63.2]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,,,,,,,,,,,,"[56.0, 59.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.003
6a9b697f-9add-414a-8e39-33d5243c96c5,439,1,00:10:25.377,10,25,27,3.312958,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['a7f5518d-7934-47c6-bb46-de3bec52fe64', 'f686fee4-43b3-4d0c-8369-3965964c1c6d']","[56.0, 59.8]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,6852.0,Jozabed Sánchez Ruiz,53.388855,-0.42678252,3.0,High Pass,"[104.6, 37.7]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.377
f686fee4-43b3-4d0c-8369-3965964c1c6d,440,1,00:10:28.690,10,28,27,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['6a9b697f-9add-414a-8e39-33d5243c96c5'],"[75.8, 43.5]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.69
a7f5518d-7934-47c6-bb46-de3bec52fe64,441,1,00:10:28.690,10,28,27,0.0,2,Ball Recovery,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,,,['6a9b697f-9add-414a-8e39-33d5243c96c5'],"[15.5, 42.4]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.69
424d4070-a4ea-4580-9e8b-7dc00661a680,442,1,00:10:28.690,10,28,27,10.970518,43,Carry,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,,,"['18d5db58-daaf-48b6-842d-c78e58003069', 'a7f5518d-7934-47c6-bb46-de3bec52fe64']","[15.5, 42.4]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,"[20.1, 41.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.69
18d5db58-daaf-48b6-842d-c78e58003069,443,1,00:10:39.660,10,39,27,2.792582,30,Pass,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,,,['4c52fa83-49b4-44e6-aa24-5f27ee901b1e'],"[20.1, 41.7]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,8584.0,Jonathas Cristian de Jesus,53.842083,-0.09486366,3.0,High Pass,"[73.7, 36.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.66
4c52fa83-49b4-44e6-aa24-5f27ee901b1e,444,1,00:10:42.453,10,42,27,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,,,['18d5db58-daaf-48b6-842d-c78e58003069'],"[73.7, 36.6]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.453
1dfc9a06-2463-445b-ac72-4badb5b3ebd9,445,1,00:10:42.453,10,42,27,1.553376,30,Pass,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,,,"['43832675-e488-4906-bad4-df6c4dced9e2', '5546e0b6-9712-40ee-9992-41922c3ccfd9']","[74.1, 36.6]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,18.923265,0.39031962,2.0,Low Pass,"[91.6, 43.8]",,,,,,9.0,Incomplete,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.453
5546e0b6-9712-40ee-9992-41922c3ccfd9,446,1,00:10:42.453,10,42,27,0.0,4,Duel,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['1dfc9a06-2463-445b-ac72-4badb5b3ebd9'],"[46.0, 43.5]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,True,True,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.453
43832675-e488-4906-bad4-df6c4dced9e2,447,1,00:10:44.006,10,44,27,0.0,2,Ball Recovery,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['1dfc9a06-2463-445b-ac72-4badb5b3ebd9'],"[28.5, 36.3]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.006
0a526383-e47d-4c5f-a9bf-3cec50970e85,448,1,00:10:44.006,10,44,27,2.144761,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['43832675-e488-4906-bad4-df6c4dced9e2', '781e5676-b4f3-419d-8d85-cbbdca5b140e']","[28.5, 36.3]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,"[22.2, 47.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.006
781e5676-b4f3-419d-8d85-cbbdca5b140e,449,1,00:10:46.151,10,46,27,3.118324,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['fe563271-e0e6-4300-870d-f333c39d01f2'],"[22.2, 47.7]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,23761.0,Alhassane Bangoura,57.68882,0.5880026,3.0,High Pass,"[70.2, 79.7]",40.0,Right Foot,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.151
fe563271-e0e6-4300-870d-f333c39d01f2,450,1,00:10:49.269,10,49,27,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['781e5676-b4f3-419d-8d85-cbbdca5b140e'],"[56.4, 72.1]",23761.0,Alhassane Bangoura,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.269
3df7273b-6ad6-46e6-abac-7128e5182aad,451,1,00:10:53.572,10,53,28,0.728101,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['38464da8-6890-4466-8174-bbcac3d98d3e', '5e017a89-86ea-4842-988a-28730683e6e8']","[54.3, 0.1]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,8522.0,Armindo Tué Na Bangna,14.882204,0.71883,2.0,Low Pass,"[65.5, 9.9]",,,67.0,Throw-in,,9.0,Incomplete,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.572
38464da8-6890-4466-8174-bbcac3d98d3e,452,1,00:10:54.300,10,54,28,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['3df7273b-6ad6-46e6-abac-7128e5182aad'],"[75.5, 16.2]",8522.0,Armindo Tué Na Bangna,21.0,Left Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.3
