id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,ball_receipt_outcome_id,ball_receipt_outcome_name,carry_end_location,out,counterpress,foul_won_defensive,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_switch,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,shot_aerial_won,goalkeeper_end_location,interception_outcome_id,interception_outcome_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_outswinging,clearance_left_foot,ball_recovery_recovery_failure,pass_inswinging,dribble_overrun,foul_committed_card_id,foul_committed_card_name,shot_first_time,block_offensive,pass_miscommunication,foul_committed_advantage,foul_won_advantage,miscontrol_aerial_won,50_50_outcome_id,50_50_outcome_name,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_through_ball,pass_straight,shot_saved_off_target,goalkeeper_shot_saved_off_target,pass_cut_back,pass_goal_assist,shot_one_on_one,dribble_nutmeg,timestamp_seconds
aa565d12-4474-4913-a2ce-c3e2935dd209,1701,1,00:39:40.040,39,40,68,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['2466edae-a137-4bd6-848d-72f71d750623'],,"[2.6, 36.6]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380.04
d4af50d5-3513-4701-8030-03c841a17d1c,1702,1,00:39:40.040,39,40,68,1.541415,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['27d05ace-e3b8-4282-9c3b-273c46ff78d1', '4b0d3258-bcff-4a5a-8742-86dd261d2012', 'aa565d12-4474-4913-a2ce-c3e2935dd209']",,"[2.6, 36.6]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,,,True,,,,,,"[6.5, 33.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380.04
27d05ace-e3b8-4282-9c3b-273c46ff78d1,1703,1,00:39:40.204,39,40,68,1.483173,17,Pressure,218,Real Betis,1,Regular Play,208,Las Palmas,,,"['4b0d3258-bcff-4a5a-8742-86dd261d2012', 'd4af50d5-3513-4701-8030-03c841a17d1c']",,"[110.5, 39.8]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380.204
4b0d3258-bcff-4a5a-8742-86dd261d2012,1704,1,00:39:41.581,39,41,68,3.333174,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['27d05ace-e3b8-4282-9c3b-273c46ff78d1', '2926ce7e-8b77-43d8-aa95-35c9a464c45b', 'e8d2c324-cbcb-4b02-8cec-5e79b79e9419']",,"[6.5, 33.7]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,24132.0,Francisco Miguel Varela Martín,55.193115,-0.59202266,3.0,High Pass,"[52.3, 2.9]",,,38.0,Left Foot,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2381.581
2926ce7e-8b77-43d8-aa95-35c9a464c45b,1705,1,00:39:44.914,39,44,68,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['4b0d3258-bcff-4a5a-8742-86dd261d2012'],,"[50.8, 2.9]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2384.914
837d5eec-f82f-4299-8672-90867a26e21d,1706,1,00:39:44.914,39,44,68,0.0,4,Duel,218,Real Betis,1,Regular Play,218,Real Betis,,,['e8d2c324-cbcb-4b02-8cec-5e79b79e9419'],,"[52.3, 2.9]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2384.914
e8d2c324-cbcb-4b02-8cec-5e79b79e9419,1707,1,00:39:44.914,39,44,68,3.106525,30,Pass,218,Real Betis,1,Regular Play,208,Las Palmas,,,"['11fa7924-4ad6-4e0b-bbb4-d6fe681b67fb', '4b0d3258-bcff-4a5a-8742-86dd261d2012', '837d5eec-f82f-4299-8672-90867a26e21d']",,"[67.8, 77.2]",6927.0,David García Santana,2.0,Right Back,6929.0,José Vicente Gómez Umpiérrez,25.274492,-0.6957514,3.0,High Pass,"[87.2, 61.0]",66.0,Recovery,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2384.914
11fa7924-4ad6-4e0b-bbb4-d6fe681b67fb,1708,1,00:39:48.021,39,48,68,,42,Ball Receipt*,218,Real Betis,1,Regular Play,208,Las Palmas,,,['e8d2c324-cbcb-4b02-8cec-5e79b79e9419'],,"[87.2, 61.0]",6929.0,José Vicente Gómez Umpiérrez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2388.021
2d3d412c-f8f3-48bf-8b58-1d5e95bdbfad,1709,1,00:39:48.161,39,48,68,0.0,4,Duel,218,Real Betis,1,Regular Play,218,Real Betis,,,['04d55891-18cd-466e-a970-d306dbd3c52b'],,"[32.9, 19.1]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2388.161
04d55891-18cd-466e-a970-d306dbd3c52b,1710,1,00:39:48.161,39,48,68,0.0,38,Miscontrol,218,Real Betis,1,Regular Play,208,Las Palmas,,,['2d3d412c-f8f3-48bf-8b58-1d5e95bdbfad'],,"[87.2, 61.0]",6929.0,José Vicente Gómez Umpiérrez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,2388.161
f6eded70-111e-488e-87fd-7f2a09df2209,1711,1,00:39:50.418,39,50,68,0.0,9,Clearance,218,Real Betis,1,Regular Play,218,Real Betis,,,,,"[19.5, 17.1]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,True,,,,,,,True,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2390.418
9cfd3a3b-dede-4b64-85da-ac3772d9c6a9,1712,1,00:40:21.174,40,21,69,1.329647,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['2e9047e0-0573-4f0a-a059-e32f80393fe6'],,"[91.9, 80.0]",6927.0,David García Santana,2.0,Right Back,6928.0,Pedro Taunausú Domínguez Placeres,20.5762,-0.7028277,3.0,High Pass,"[107.6, 66.7]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2421.174
058f2b56-bcc7-49dd-bc32-461f98ce1e10,1713,1,00:40:22.395,40,22,69,0.821233,17,Pressure,208,Las Palmas,4,From Throw In,218,Real Betis,,,"['2e9047e0-0573-4f0a-a059-e32f80393fe6', '95f4d2ce-453b-4319-b606-b21bb65360c3']",,"[13.9, 13.9]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2422.395
2e9047e0-0573-4f0a-a059-e32f80393fe6,1714,1,00:40:22.503,40,22,69,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['058f2b56-bcc7-49dd-bc32-461f98ce1e10', '9cfd3a3b-dede-4b64-85da-ac3772d9c6a9']",,"[107.6, 66.7]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2422.503
95f4d2ce-453b-4319-b606-b21bb65360c3,1715,1,00:40:22.503,40,22,69,0.828075,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['058f2b56-bcc7-49dd-bc32-461f98ce1e10', '2e9047e0-0573-4f0a-a059-e32f80393fe6', '39f75844-2db9-4019-9001-337ef6e6cc2e']",,"[107.6, 66.7]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,,True,,,,,,"[109.5, 64.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2422.503
39f75844-2db9-4019-9001-337ef6e6cc2e,1716,1,00:40:23.332,40,23,69,2.341008,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['ccd23048-7716-4dd0-a597-98b85693f7bc'],,"[109.5, 64.2]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,35.70658,-2.067014,2.0,Low Pass,"[92.5, 32.8]",,,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2423.332
ccd23048-7716-4dd0-a597-98b85693f7bc,1717,1,00:40:25.673,40,25,70,0.0,2,Ball Recovery,218,Real Betis,6,From Counter,218,Real Betis,,,['39f75844-2db9-4019-9001-337ef6e6cc2e'],,"[27.6, 47.3]",186264.0,Foued Kadir,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425.673
12fb71d0-5546-4486-a519-9e5ca596f84d,1718,1,00:40:25.673,40,25,70,0.859559,43,Carry,218,Real Betis,6,From Counter,218,Real Betis,,,"['2ef29d55-45b7-487d-af47-6c885cc47590', 'ccd23048-7716-4dd0-a597-98b85693f7bc']",,"[27.6, 47.3]",186264.0,Foued Kadir,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,"[29.9, 52.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425.673
2ef29d55-45b7-487d-af47-6c885cc47590,1719,1,00:40:26.532,40,26,70,2.068533,30,Pass,218,Real Betis,6,From Counter,218,Real Betis,,,['98b374aa-fded-4c27-a652-bc36143cb913'],,"[29.9, 52.8]",186264.0,Foued Kadir,17.0,Right Wing,6832.0,Rubén Castro Martín,39.641518,-0.5200848,3.0,High Pass,"[64.3, 33.1]",,,40.0,Right Foot,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2426.532
98b374aa-fded-4c27-a652-bc36143cb913,1720,1,00:40:28.601,40,28,70,,42,Ball Receipt*,218,Real Betis,6,From Counter,218,Real Betis,,,['2ef29d55-45b7-487d-af47-6c885cc47590'],,"[70.9, 29.9]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2428.601
7ba710ce-4bd5-4c8a-8bab-2a4846436882,1721,1,00:40:28.601,40,28,70,0.0,22,Foul Committed,218,Real Betis,6,From Counter,208,Las Palmas,,,['bf08894b-46de-4643-b304-84ed6bd02f41'],,"[48.6, 53.4]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Second Yellow,,,,,,,,,,,,,,,,,,,,,,2428.601
bf08894b-46de-4643-b304-84ed6bd02f41,1722,1,00:40:28.601,40,28,70,0.0,21,Foul Won,218,Real Betis,6,From Counter,218,Real Betis,,,['7ba710ce-4bd5-4c8a-8bab-2a4846436882'],,"[71.5, 26.7]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2428.601
d1d0576d-687e-43e0-93cb-39ef906bd31f,1723,1,00:41:16.840,41,16,70,0.0,36,Tactical Shift,218,Real Betis,1,Regular Play,208,Las Palmas,433.0,"[{'player': {'id': 7905, 'name': 'Raúl Lizoáin Cruz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 27251, 'name': 'Francisco José Perdomo Borges'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 29}, {'player': {'id': 6927, 'name': 'David García Santana'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 7907, 'name': 'Pedro Bigas Rigo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 26448, 'name': 'Javier Garrido Behovide'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 22}, {'player': {'id': 6929, 'name': 'José Vicente Gómez Umpiérrez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6928, 'name': 'Pedro Taunausú Domínguez Placeres'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 24}, {'player': {'id': 24144, 'name': 'Ángel Montoro Sánchez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 8440, 'name': 'Aythami Artiles Oliva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 16}, {'player': {'id': 6934, 'name': 'Jerónimo Figueroa Cabrera'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 6721, 'name': 'Willian José da Silva'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 8}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2476.84
924f5240-06cf-4c41-9081-83b0908507f6,1724,1,00:42:50.864,42,50,71,2.89666,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['07bf5caa-65ac-4195-b6ce-916d39f96df7'],,"[70.9, 27.8]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,7161.0,Germán Alejandro Pezzella,50.25734,0.5957287,3.0,High Pass,"[112.5, 56.0]",62.0,Free Kick,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.864
07bf5caa-65ac-4195-b6ce-916d39f96df7,1725,1,00:42:53.761,42,53,71,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['924f5240-06cf-4c41-9081-83b0908507f6'],,"[112.5, 56.0]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2573.761
deba405e-8986-4ee8-88d8-312e91279fff,1726,1,00:42:53.761,42,53,71,0.0,4,Duel,218,Real Betis,3,From Free Kick,208,Las Palmas,,,['cba7609b-069d-4ec4-b87a-a16164ab558f'],,"[7.6, 24.1]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2573.761
cba7609b-069d-4ec4-b87a-a16164ab558f,1727,1,00:42:53.761,42,53,71,1.626544,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['6ee9f02c-8924-4ab9-8d04-2fd6a93ac946', 'deba405e-8986-4ee8-88d8-312e91279fff']",,"[112.5, 56.0]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,6872.0,Bruno González Cabrera,12.119819,-2.0418239,3.0,High Pass,"[107.0, 45.2]",,,,,,,True,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2573.761
6ee9f02c-8924-4ab9-8d04-2fd6a93ac946,1728,1,00:42:55.387,42,55,71,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['cba7609b-069d-4ec4-b87a-a16164ab558f'],,"[107.0, 45.2]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2575.387
a599170e-6eeb-4957-a825-ee1af1bace27,1729,1,00:42:55.387,42,55,71,0.761079,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['41e28b89-6107-483e-9ee3-254f954e50d9', '64aabebc-59c8-41ee-a95d-fb4becf8dcfe']",,"[107.0, 45.2]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,4.3737855,-0.18394345,3.0,High Pass,"[111.3, 44.4]",,,,,9.0,Incomplete,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2575.387
64aabebc-59c8-41ee-a95d-fb4becf8dcfe,1730,1,00:42:55.387,42,55,71,0.0,4,Duel,218,Real Betis,3,From Free Kick,208,Las Palmas,,,['a599170e-6eeb-4957-a825-ee1af1bace27'],,"[13.1, 34.9]",6927.0,David García Santana,3.0,Right Center Back,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2575.387
41e28b89-6107-483e-9ee3-254f954e50d9,1731,1,00:42:56.149,42,56,71,0.0,9,Clearance,218,Real Betis,3,From Free Kick,208,Las Palmas,,,['a599170e-6eeb-4957-a825-ee1af1bace27'],,"[8.8, 35.7]",27251.0,Francisco José Perdomo Borges,2.0,Right Back,,,,,,,,,,,,,,True,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2576.149
11a04eed-81a9-4e6a-97ed-4232a0f33140,1732,1,00:42:57.713,42,57,71,1.439994,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['9919e0e3-6dad-44c4-9a0e-63f2d0cc0105'],,"[96.8, 47.9]",6651.0,Joaquín Sánchez Rodríguez,19.0,Center Attacking Midfield,,,14.509652,-0.82927245,3.0,High Pass,"[106.6, 37.2]",66.0,Recovery,37.0,Head,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2577.713
9919e0e3-6dad-44c4-9a0e-63f2d0cc0105,1733,1,00:42:59.153,42,59,71,0.0,9,Clearance,218,Real Betis,3,From Free Kick,208,Las Palmas,,,['11a04eed-81a9-4e6a-97ed-4232a0f33140'],,"[13.5, 42.9]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,True,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2579.153
a3915135-aba5-4a61-8b32-dc371f229752,1734,1,00:43:01.422,43,1,71,0.0,4,Duel,218,Real Betis,3,From Free Kick,208,Las Palmas,,,['7757ee8e-17b7-4f6f-933b-c4a972d5f3c3'],,"[18.1, 31.0]",6929.0,José Vicente Gómez Umpiérrez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2581.422
7757ee8e-17b7-4f6f-933b-c4a972d5f3c3,1735,1,00:43:01.422,43,1,71,1.483873,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['85f134a3-6ff8-4d73-a839-c32a5305ec8d', 'a3915135-aba5-4a61-8b32-dc371f229752']",,"[102.0, 49.1]",6872.0,Bruno González Cabrera,5.0,Left Center Back,186264.0,Foued Kadir,17.410341,1.6052654,2.0,Low Pass,"[101.4, 66.5]",66.0,Recovery,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2581.422
85f134a3-6ff8-4d73-a839-c32a5305ec8d,1736,1,00:43:02.906,43,2,71,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['7757ee8e-17b7-4f6f-933b-c4a972d5f3c3'],,"[101.4, 66.5]",186264.0,Foued Kadir,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2582.906
ed61d0d2-e330-41b7-99db-2dde018dc2c8,1737,1,00:43:02.906,43,2,71,2.161438,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['85f134a3-6ff8-4d73-a839-c32a5305ec8d', '9949e971-94e2-49b8-80b5-7294b86380aa']",,"[101.4, 66.5]",186264.0,Foued Kadir,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,"[104.6, 67.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2582.906
9949e971-94e2-49b8-80b5-7294b86380aa,1738,1,00:43:05.067,43,5,71,1.099297,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['cf1a36af-55b7-41e1-9c22-d823e16b6e29'],,"[104.6, 67.1]",186264.0,Foued Kadir,17.0,Right Wing,6651.0,Joaquín Sánchez Rodríguez,8.127115,2.539939,1.0,Ground Pass,"[97.9, 71.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585.067
cf1a36af-55b7-41e1-9c22-d823e16b6e29,1739,1,00:43:06.167,43,6,71,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['9949e971-94e2-49b8-80b5-7294b86380aa'],,"[97.9, 71.7]",6651.0,Joaquín Sánchez Rodríguez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2586.167
8a09f49f-21d2-453e-9ed6-d40785ecb36e,1740,1,00:43:06.167,43,6,71,2.817542,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['3b4c27ae-333a-4d2a-8688-b4ade628d518', 'cf1a36af-55b7-41e1-9c22-d823e16b6e29']",,"[97.9, 71.7]",6651.0,Joaquín Sánchez Rodríguez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,"[100.2, 70.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2586.167
3b4c27ae-333a-4d2a-8688-b4ade628d518,1741,1,00:43:08.984,43,8,71,1.677089,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['d68565ea-09d0-446c-810c-0aae850a4fa4'],,"[100.2, 70.8]",6651.0,Joaquín Sánchez Rodríguez,19.0,Center Attacking Midfield,186264.0,Foued Kadir,13.251792,0.33845544,1.0,Ground Pass,"[112.7, 75.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2588.984
d68565ea-09d0-446c-810c-0aae850a4fa4,1742,1,00:43:10.661,43,10,71,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['3b4c27ae-333a-4d2a-8688-b4ade628d518'],,"[112.7, 75.2]",186264.0,Foued Kadir,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2590.661
e34d59bf-3f69-41bd-a26d-2ad02c49922e,1743,1,00:43:10.661,43,10,71,0.350827,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['93249a56-1904-41ca-afc3-da769566dca9', 'd68565ea-09d0-446c-810c-0aae850a4fa4', 'd9a1f03d-8b62-48d5-9152-09a68111ff9f']",,"[112.7, 75.2]",186264.0,Foued Kadir,17.0,Right Wing,,,,,,,,,,,,,,True,,,,,,"[111.9, 71.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2590.661
