id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,off_camera,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,duel_type_id,duel_type_name,pass_aerial_won,counterpress,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,foul_committed_advantage,foul_won_advantage,pass_technique_id,pass_technique_name,pass_through_ball,pass_cross,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,clearance_right_foot,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,out,clearance_head,pass_no_touch,dribble_nutmeg,pass_outswinging,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,block_offensive,block_deflection,shot_first_time,pass_inswinging,shot_one_on_one,dribble_overrun,clearance_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_deflected,miscontrol_aerial_won,timestamp_seconds
2ffaa33f-285e-4910-8829-0bc1b902b13c,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,223,Málaga,1,Regular Play,223,Málaga,442.0,"[{'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 27184, 'name': 'Marcos Alberto Angeleri'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 27335, 'name': 'Arthur Etienne Boka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 19431, 'name': 'Fernando Damián Tissone'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 25859, 'name': 'Sérgio Paulo Barbosa Valente'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 17}, {'player': {'id': 6559, 'name': 'Juan Carlos Pérez López'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 7}, {'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 8264, 'name': 'Adnane Tighadouini'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 22}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
362b1f3c-5601-4911-9baf-d4c6ff4f0c41,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,223,Málaga,1,Regular Play,218,Real Betis,4231.0,"[{'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 11634, 'name': 'Cristiano Piccini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 12}, {'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 24132, 'name': 'Francisco Miguel Varela Martín'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 33}, {'player': {'id': 27345, 'name': 'Didier Digard'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 27346, 'name': 'Petros Matheus dos Santos Araújo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 25}, {'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 16}, {'player': {'id': 19724, 'name': 'Rafael van der Vaart'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 23}, {'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
d8b65733-6f1e-48ba-a7fe-e55a1c8967e2,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,223,Málaga,1,Regular Play,223,Málaga,,,['e3e3015f-2423-4dcb-a954-9a37122a076d'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
e3e3015f-2423-4dcb-a954-9a37122a076d,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,223,Málaga,1,Regular Play,218,Real Betis,,,['d8b65733-6f1e-48ba-a7fe-e55a1c8967e2'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
b0d32521-5c0a-4b67-be0d-6ba527bd66d0,5,1,00:00:00.262,0,0,2,0.165746,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['8dbf3be9-a9ac-4062-b906-de3104a57479'],"[61.0, 40.1]",19724.0,Rafael van der Vaart,19.0,Center Attacking Midfield,6832.0,Rubén Castro Martín,4.031129,2.0899425,1.0,Ground Pass,"[59.0, 43.6]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.262
8dbf3be9-a9ac-4062-b906-de3104a57479,6,1,00:00:00.428,0,0,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['b0d32521-5c0a-4b67-be0d-6ba527bd66d0'],"[59.0, 43.6]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428
59d1715b-926a-4360-8a03-71824e9fb6c2,7,1,00:00:00.428,0,0,2,1.316288,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['5ea3aefc-4e5e-43af-9e09-e2453e871de2', '8dbf3be9-a9ac-4062-b906-de3104a57479']","[59.0, 43.6]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,"[65.3, 41.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428
5ea3aefc-4e5e-43af-9e09-e2453e871de2,8,1,00:00:01.744,0,1,2,2.270461,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['dc28df42-170d-4a22-a776-f077db39ba8c'],"[65.3, 41.3]",6832.0,Rubén Castro Martín,23.0,Center Forward,6651.0,Joaquín Sánchez Rodríguez,34.320984,-1.5358251,2.0,Low Pass,"[66.5, 7.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.744
dc28df42-170d-4a22-a776-f077db39ba8c,9,1,00:00:04.015,0,4,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['5ea3aefc-4e5e-43af-9e09-e2453e871de2'],"[66.5, 7.0]",6651.0,Joaquín Sánchez Rodríguez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.015
fcb140e5-1ff2-4c01-bdec-f86d8823de0c,10,1,00:00:04.015,0,4,2,4.48231,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['56253023-44b3-49a6-ab94-140790da2095', 'dc28df42-170d-4a22-a776-f077db39ba8c', 'e258377b-f2e1-487b-9407-dfbb33142379']","[66.5, 7.0]",6651.0,Joaquín Sánchez Rodríguez,21.0,Left Wing,,,,,,,,,,,,"[63.6, 7.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.015
56253023-44b3-49a6-ab94-140790da2095,11,1,00:00:07.328,0,7,2,1.04639,17,Pressure,218,Real Betis,9,From Kick Off,223,Málaga,,,['fcb140e5-1ff2-4c01-bdec-f86d8823de0c'],"[51.1, 70.9]",25859.0,Sérgio Paulo Barbosa Valente,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.328
e258377b-f2e1-487b-9407-dfbb33142379,12,1,00:00:08.497,0,8,2,2.908552,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['4f3bebeb-ec2e-47a7-82e8-da18e0ef2b38'],"[63.6, 7.5]",6651.0,Joaquín Sánchez Rodríguez,21.0,Left Wing,6872.0,Bruno González Cabrera,48.78627,2.1548195,3.0,High Pass,"[36.7, 48.2]",,,40.0,Right Foot,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.497
4f3bebeb-ec2e-47a7-82e8-da18e0ef2b38,13,1,00:00:11.405,0,11,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['e258377b-f2e1-487b-9407-dfbb33142379'],"[36.7, 48.2]",6872.0,Bruno González Cabrera,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.405
a641a7f7-d5a8-4f75-ad1a-b876e81d6853,14,1,00:00:11.794,0,11,2,0.978378,17,Pressure,218,Real Betis,9,From Kick Off,223,Málaga,,,['949b7908-0a02-4915-918f-f6164614ee0a'],"[82.0, 33.3]",8264.0,Adnane Tighadouini,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.794
949b7908-0a02-4915-918f-f6164614ee0a,15,1,00:00:12.511,0,12,2,1.851096,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['6912afca-1438-4ab5-b023-29bc198a626a', 'a641a7f7-d5a8-4f75-ad1a-b876e81d6853']","[36.7, 51.6]",6872.0,Bruno González Cabrera,3.0,Right Center Back,11634.0,Cristiano Piccini,25.040966,1.2957879,1.0,Ground Pass,"[43.5, 75.7]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.511
6912afca-1438-4ab5-b023-29bc198a626a,16,1,00:00:14.362,0,14,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['949b7908-0a02-4915-918f-f6164614ee0a'],"[43.5, 75.7]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.362
4e8cfbd7-c9af-4f1c-a7e0-4120d5126a51,17,1,00:00:14.362,0,14,2,2.833579,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['1d73402d-2f3b-4764-a557-53bec68a5c69', '6912afca-1438-4ab5-b023-29bc198a626a', '6e76ff38-c906-4568-a54b-787fed4d96b9']","[43.5, 75.7]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,"[35.0, 72.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.362
1d73402d-2f3b-4764-a557-53bec68a5c69,18,1,00:00:15.753,0,15,2,1.573741,17,Pressure,218,Real Betis,9,From Kick Off,223,Málaga,,,"['4e8cfbd7-c9af-4f1c-a7e0-4120d5126a51', '6e76ff38-c906-4568-a54b-787fed4d96b9']","[78.8, 7.8]",6559.0,Juan Carlos Pérez López,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.753
6e76ff38-c906-4568-a54b-787fed4d96b9,19,1,00:00:17.196,0,17,2,1.100781,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['1d73402d-2f3b-4764-a557-53bec68a5c69', 'c8b7fe04-0e52-4f09-9a9c-f23a6da9b03e']","[35.0, 72.0]",11634.0,Cristiano Piccini,2.0,Right Back,27346.0,Petros Matheus dos Santos Araújo,18.36355,-1.4011714,1.0,Ground Pass,"[38.1, 53.9]",,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.196
c8b7fe04-0e52-4f09-9a9c-f23a6da9b03e,20,1,00:00:18.296,0,18,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['6e76ff38-c906-4568-a54b-787fed4d96b9'],"[38.1, 53.9]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.296
109bdbd0-c6cf-4484-a6c1-d7b47df6182d,21,1,00:00:18.296,0,18,2,4.986148,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['1b286d1b-f591-4a9b-975c-b3cd70a9a1ac', '70f1b4ca-228d-4c37-9135-b1805d2cbd19']","[38.4, 55.9]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,26723.0,Álvaro Cejudo Carmona,51.411476,0.4314568,3.0,High Pass,"[85.1, 77.4]",,,40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.296
1b286d1b-f591-4a9b-975c-b3cd70a9a1ac,22,1,00:00:23.283,0,23,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['109bdbd0-c6cf-4484-a6c1-d7b47df6182d'],"[72.8, 78.0]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.283
70f1b4ca-228d-4c37-9135-b1805d2cbd19,23,1,00:00:23.283,0,23,2,0.0,9,Clearance,218,Real Betis,9,From Kick Off,223,Málaga,,,['109bdbd0-c6cf-4484-a6c1-d7b47df6182d'],"[35.0, 2.7]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,38.0,Left Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.283
9164bae6-0986-4793-9dac-81a7ac5c134a,24,1,00:00:24.116,0,24,2,0.0,2,Ball Recovery,218,Real Betis,9,From Kick Off,218,Real Betis,,,,"[75.9, 74.6]",19724.0,Rafael van der Vaart,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.116
5a475500-1850-483b-82e1-eaa031bf89a4,25,1,00:00:24.116,0,24,2,0.945769,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['7f3fbcec-c5ca-4fc6-b86e-a9bf5d5b9673', '9164bae6-0986-4793-9dac-81a7ac5c134a']","[75.9, 74.6]",19724.0,Rafael van der Vaart,19.0,Center Attacking Midfield,,,,,,,,,,,,"[76.2, 71.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.116
7f3fbcec-c5ca-4fc6-b86e-a9bf5d5b9673,26,1,00:00:25.062,0,25,2,2.15573,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['cc795f23-c569-48cb-8e49-dac26ecb1acd'],"[76.2, 71.1]",19724.0,Rafael van der Vaart,19.0,Center Attacking Midfield,26723.0,Álvaro Cejudo Carmona,29.062174,-0.32936737,1.0,Ground Pass,"[103.7, 61.7]",,,38.0,Left Foot,,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.062
cc795f23-c569-48cb-8e49-dac26ecb1acd,27,1,00:00:27.218,0,27,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['7f3fbcec-c5ca-4fc6-b86e-a9bf5d5b9673'],"[103.7, 61.7]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.218
2bb91c05-6dc6-4e8a-a5fb-5c1f9701ac80,28,1,00:00:54.200,0,54,3,3.586972,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,"['6a1cc5a7-9cef-40cc-8b32-65ede787eb9b', 'e47967fd-0a39-4c85-b8b7-e44e3d9b7af0']","[36.2, 15.8]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,6707.0,Charles Días Barbosa de Oliveira,59.31214,0.020233326,3.0,High Pass,"[95.5, 17.0]",62.0,Free Kick,38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.2
6a1cc5a7-9cef-40cc-8b32-65ede787eb9b,29,1,00:00:57.787,0,57,3,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,['2bb91c05-6dc6-4e8a-a5fb-5c1f9701ac80'],"[93.5, 20.7]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.787
775e5a2b-af8a-4a2b-9a21-68acc8e3ac95,30,1,00:00:57.787,0,57,3,0.0,4,Duel,223,Málaga,3,From Free Kick,223,Málaga,,,['e47967fd-0a39-4c85-b8b7-e44e3d9b7af0'],"[95.5, 17.0]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,True,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.787
e47967fd-0a39-4c85-b8b7-e44e3d9b7af0,31,1,00:00:57.787,0,57,4,1.142338,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['2bb91c05-6dc6-4e8a-a5fb-5c1f9701ac80', '65d6cc58-47aa-4e9e-95a7-edb440a81bf8', '775e5a2b-af8a-4a2b-9a21-68acc8e3ac95']","[24.6, 63.1]",6872.0,Bruno González Cabrera,3.0,Right Center Back,27345.0,Didier Digard,6.6910386,-0.16514868,2.0,Low Pass,"[31.2, 62.0]",66.0,Recovery,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.787
db5b7536-3317-481d-b4bc-a3a8dfb233cf,32,1,00:00:58.772,0,58,4,0.322737,17,Pressure,218,Real Betis,1,Regular Play,223,Málaga,,,"['65d6cc58-47aa-4e9e-95a7-edb440a81bf8', '95a66944-401a-41d1-ac24-55bf0af6dd3f', 'eb45783a-eb2c-4ce8-8c4c-c280fa49fdd0']","[85.7, 18.1]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.772
65d6cc58-47aa-4e9e-95a7-edb440a81bf8,33,1,00:00:58.930,0,58,4,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,"['db5b7536-3317-481d-b4bc-a3a8dfb233cf', 'e47967fd-0a39-4c85-b8b7-e44e3d9b7af0']","[31.2, 62.0]",27345.0,Didier Digard,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.93
eb45783a-eb2c-4ce8-8c4c-c280fa49fdd0,34,1,00:00:58.930,0,58,4,0.073672,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['65d6cc58-47aa-4e9e-95a7-edb440a81bf8', '95a66944-401a-41d1-ac24-55bf0af6dd3f', 'db5b7536-3317-481d-b4bc-a3a8dfb233cf']","[31.2, 62.0]",27345.0,Didier Digard,9.0,Right Defensive Midfield,,,,,,,,,,,,"[30.4, 60.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.93
95a66944-401a-41d1-ac24-55bf0af6dd3f,35,1,00:00:59.003,0,59,4,2.954088,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['9e818b1a-4852-4f71-b743-e52090e74f9a', 'db5b7536-3317-481d-b4bc-a3a8dfb233cf']","[30.4, 60.8]",27345.0,Didier Digard,9.0,Right Defensive Midfield,19724.0,Rafael van der Vaart,27.390509,-0.5028432,3.0,High Pass,"[54.4, 47.6]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.003
4a82734a-ff59-4b50-bc77-41e6770dc166,36,1,00:01:01.077,1,1,4,0.870308,17,Pressure,218,Real Betis,1,Regular Play,223,Málaga,,,,"[70.2, 33.3]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.077
9e818b1a-4852-4f71-b743-e52090e74f9a,37,1,00:01:01.957,1,1,4,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['95a66944-401a-41d1-ac24-55bf0af6dd3f'],"[54.4, 47.6]",19724.0,Rafael van der Vaart,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.957
cb0c865b-abf0-40bc-b429-32800b3a6109,38,1,00:01:01.957,1,1,4,1.490139,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['0063ebd1-94d7-4618-a754-0c2309bcd471'],"[54.4, 47.1]",19724.0,Rafael van der Vaart,19.0,Center Attacking Midfield,6651.0,Joaquín Sánchez Rodríguez,7.0035706,-1.3986055,2.0,Low Pass,"[55.6, 40.2]",,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.957
6128cdf3-89d5-4563-8715-8e836518fb59,39,1,00:01:03.228,1,3,4,0.43768,17,Pressure,218,Real Betis,1,Regular Play,223,Málaga,,,"['0063ebd1-94d7-4618-a754-0c2309bcd471', 'd7bfae52-b008-41f3-92ed-4022d3b2c218']","[68.5, 39.9]",25859.0,Sérgio Paulo Barbosa Valente,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.228
0063ebd1-94d7-4618-a754-0c2309bcd471,40,1,00:01:03.447,1,3,4,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,"['6128cdf3-89d5-4563-8715-8e836518fb59', 'cb0c865b-abf0-40bc-b429-32800b3a6109']","[55.6, 40.2]",6651.0,Joaquín Sánchez Rodríguez,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.447
d7bfae52-b008-41f3-92ed-4022d3b2c218,41,1,00:01:03.447,1,3,4,0.220688,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['0063ebd1-94d7-4618-a754-0c2309bcd471', '6128cdf3-89d5-4563-8715-8e836518fb59', 'caadf9a9-7028-4035-a87c-aad754487ee4']","[55.6, 40.2]",6651.0,Joaquín Sánchez Rodríguez,21.0,Left Wing,,,,,,,,,,,,"[56.7, 40.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.447
