id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,counterpress,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_cross,out,clearance_head,pass_technique_id,pass_technique_name,pass_inswinging,foul_won_defensive,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_offensive,foul_committed_advantage,foul_won_advantage,pass_switch,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_end_location,clearance_aerial_won,clearance_right_foot,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,pass_miscommunication,pass_outswinging,shot_aerial_won,pass_no_touch,dribble_overrun,pass_deflected,block_deflection,foul_committed_card_id,foul_committed_card_name,ball_recovery_recovery_failure,50_50_outcome_id,50_50_outcome_name,dribble_no_touch,foul_committed_type_id,foul_committed_type_name,shot_deflected,timestamp_seconds
a3d12ba5-e383-4360-b3f9-60611fe2a96f,981,1,00:26:51.977,26,51,47,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['ffb1f60f-3aa4-49a2-80d4-21a9ecd51e2e'],,"[82.6, 42.2]",10868.0,Ricardo Jorge Luz Horta,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.977
dd1da84b-9c1c-4a96-8ef5-a76f26967be0,982,1,00:26:51.977,26,51,47,0.0743,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['9c30fbac-853c-4f97-a411-bd41a05f13ac', 'a3d12ba5-e383-4360-b3f9-60611fe2a96f']",,"[82.6, 42.2]",10868.0,Ricardo Jorge Luz Horta,12.0,Right Midfield,,,,,,,,,,,,"[84.0, 40.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.977
9c30fbac-853c-4f97-a411-bd41a05f13ac,983,1,00:26:52.051,26,52,47,1.7602,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['f848a4ae-1283-4972-bfad-03f85b20ca2f'],,"[84.0, 40.3]",10868.0,Ricardo Jorge Luz Horta,12.0,Right Midfield,8419.0,Duje Čop,16.308586,0.1601084,3.0,High Pass,"[100.1, 42.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1612.051
f848a4ae-1283-4972-bfad-03f85b20ca2f,984,1,00:26:53.812,26,53,47,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['9c30fbac-853c-4f97-a411-bd41a05f13ac'],,"[100.1, 42.9]",8419.0,Duje Čop,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613.812
f707b06c-558b-4e4f-9f6a-417a842fb5ae,985,1,00:26:53.812,26,53,47,2.5185,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['3530c1b5-ef02-4b96-a159-63f20495edb2', '647b3d3c-b2d6-4197-9f22-e67877b5a8af', 'f848a4ae-1283-4972-bfad-03f85b20ca2f']",,"[100.1, 42.9]",8419.0,Duje Čop,22.0,Right Center Forward,,,,,,,,,,,,"[108.1, 59.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613.812
647b3d3c-b2d6-4197-9f22-e67877b5a8af,986,1,00:26:54.435,26,54,47,1.893005,17,Pressure,223,Málaga,4,From Throw In,217,Barcelona,,,['f707b06c-558b-4e4f-9f6a-417a842fb5ae'],,"[15.4, 34.0]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.435
3530c1b5-ef02-4b96-a159-63f20495edb2,987,1,00:26:56.330,26,56,47,0.0,3,Dispossessed,223,Málaga,4,From Throw In,223,Málaga,,,['eb99c8ff-a6cc-4ac3-bb5d-4a56fb6c639a'],,"[108.1, 59.8]",8419.0,Duje Čop,22.0,Right Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.33
eb99c8ff-a6cc-4ac3-bb5d-4a56fb6c639a,988,1,00:26:56.330,26,56,47,0.0,4,Duel,223,Málaga,4,From Throw In,217,Barcelona,,,['3530c1b5-ef02-4b96-a159-63f20495edb2'],,"[12.0, 20.3]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,11.0,Tackle,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.33
e16b7643-3a64-46f2-a977-8601914be2d7,989,1,00:26:56.330,26,56,47,1.744173,43,Carry,223,Málaga,4,From Throw In,217,Barcelona,,,"['4b912956-55f3-4a2d-b15c-3f6ccc9ac6b4', 'eb99c8ff-a6cc-4ac3-bb5d-4a56fb6c639a', 'f497d9f6-d48d-4700-aebe-2200c8985ac2']",,"[12.0, 20.3]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[14.1, 10.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.33
4b912956-55f3-4a2d-b15c-3f6ccc9ac6b4,990,1,00:26:57.633,26,57,47,0.8441,17,Pressure,223,Málaga,4,From Throw In,223,Málaga,,,"['e16b7643-3a64-46f2-a977-8601914be2d7', 'f497d9f6-d48d-4700-aebe-2200c8985ac2']",,"[106.9, 64.7]",3302.0,Nordin Amrabat,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.633
f497d9f6-d48d-4700-aebe-2200c8985ac2,991,1,00:26:58.074,26,58,47,0.0,38,Miscontrol,223,Málaga,4,From Throw In,217,Barcelona,,,['4b912956-55f3-4a2d-b15c-3f6ccc9ac6b4'],,"[14.1, 10.4]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618.074
1363f44c-b747-4160-be99-ea4bd4df5a4e,992,1,00:27:17.885,27,17,48,0.864459,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['4bfbe8d1-bdfd-4f58-b0a1-350bf12489e5'],,"[105.2, 80.0]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,10868.0,Ricardo Jorge Luz Horta,11.9,-1.5707964,2.0,Low Pass,"[105.2, 68.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.885
4bfbe8d1-bdfd-4f58-b0a1-350bf12489e5,993,1,00:27:18.749,27,18,48,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['1363f44c-b747-4160-be99-ea4bd4df5a4e'],,"[105.2, 68.1]",10868.0,Ricardo Jorge Luz Horta,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.749
eafec84a-96f7-4f7a-8c0d-f814f345e3df,994,1,00:27:18.749,27,18,48,0.040000003,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['4bfbe8d1-bdfd-4f58-b0a1-350bf12489e5', 'd20e9a97-ef9a-438e-aea1-71d0382127be']",,"[105.2, 68.1]",10868.0,Ricardo Jorge Luz Horta,12.0,Right Midfield,,,,,,,,,,,,"[105.2, 68.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.749
d20e9a97-ef9a-438e-aea1-71d0382127be,995,1,00:27:18.789,27,18,48,0.822617,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['04157aa5-2ee3-492e-b1c6-d6a71600707d'],,"[105.2, 68.1]",10868.0,Ricardo Jorge Luz Horta,12.0,Right Midfield,6569.0,Roberto José Rosales Altuve,8.7,1.5707964,2.0,Low Pass,"[105.2, 76.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.789
04157aa5-2ee3-492e-b1c6-d6a71600707d,996,1,00:27:19.612,27,19,48,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['d20e9a97-ef9a-438e-aea1-71d0382127be'],,"[105.2, 76.8]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.612
37566561-d512-46d0-825c-6bdf70758e9e,997,1,00:27:19.612,27,19,48,0.940683,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['04157aa5-2ee3-492e-b1c6-d6a71600707d', '406ca648-bd65-4edd-8dbe-19d9ddd2c849', 'd8cc5c61-1cb9-4180-be8b-7c1bea5aaa62']",,"[105.2, 76.8]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,"[104.5, 77.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.612
d8cc5c61-1cb9-4180-be8b-7c1bea5aaa62,998,1,00:27:20.359,27,20,48,0.502046,17,Pressure,223,Málaga,4,From Throw In,217,Barcelona,,,"['37566561-d512-46d0-825c-6bdf70758e9e', '406ca648-bd65-4edd-8dbe-19d9ddd2c849']",,"[13.9, 4.3]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640.359
406ca648-bd65-4edd-8dbe-19d9ddd2c849,999,1,00:27:20.552,27,20,48,0.9504,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,"['d54868e3-2b41-4806-9db0-5a29f1606a7e', 'd8cc5c61-1cb9-4180-be8b-7c1bea5aaa62']",,"[104.5, 77.2]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,8419.0,Duje Čop,9.80816,-1.2167989,1.0,Ground Pass,"[107.9, 68.0]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640.552
ee555aa5-aaf5-4268-a008-bb1f63cf269f,1000,1,00:27:20.640,27,20,48,0.811005,17,Pressure,223,Málaga,4,From Throw In,217,Barcelona,,,,,"[11.8, 14.2]",6332.0,Thomas Vermaelen,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640.64
d54868e3-2b41-4806-9db0-5a29f1606a7e,1001,1,00:27:21.503,27,21,48,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['406ca648-bd65-4edd-8dbe-19d9ddd2c849'],,"[107.9, 68.0]",8419.0,Duje Čop,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641.503
e2c05ad9-30f4-41a3-81f0-ce1c210d633a,1002,1,00:27:21.503,27,21,48,0.0099,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['986c7ebf-ed52-49be-b0d1-2ca83b32f247', 'd54868e3-2b41-4806-9db0-5a29f1606a7e']",,"[107.9, 68.0]",8419.0,Duje Čop,22.0,Right Center Forward,,,,,,,,,,,,"[107.7, 68.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641.503
986c7ebf-ed52-49be-b0d1-2ca83b32f247,1003,1,00:27:21.513,27,21,48,0.6778,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['ca86591f-311e-44be-8425-6a3ef23fb465'],,"[107.7, 68.8]",8419.0,Duje Čop,22.0,Right Center Forward,6569.0,Roberto José Rosales Altuve,7.984986,1.9559538,1.0,Ground Pass,"[104.7, 76.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641.513
ca86591f-311e-44be-8425-6a3ef23fb465,1004,1,00:27:22.190,27,22,48,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['986c7ebf-ed52-49be-b0d1-2ca83b32f247'],,"[104.7, 76.2]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.19
96a2d46d-52b8-4569-980e-984ced01f5aa,1005,1,00:27:22.190,27,22,48,0.7403,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['ca86591f-311e-44be-8425-6a3ef23fb465', 'fd525c88-2471-479e-96d0-e2c06693f85c']",,"[104.7, 76.2]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,"[105.9, 77.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.19
fd525c88-2471-479e-96d0-e2c06693f85c,1006,1,00:27:22.931,27,22,48,1.5758,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['ac203c7f-5031-4a98-bc89-2fb6cf6dfd89'],,"[105.9, 77.7]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,3302.0,Nordin Amrabat,21.396496,-1.3779837,3.0,High Pass,"[110.0, 56.7]",40.0,Right Foot,,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.931
ac203c7f-5031-4a98-bc89-2fb6cf6dfd89,1007,1,00:27:24.507,27,24,48,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['fd525c88-2471-479e-96d0-e2c06693f85c'],,"[108.6, 55.8]",3302.0,Nordin Amrabat,24.0,Left Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1644.507
3400f7b0-29ba-45a6-bb64-ce395ec6b59b,1008,1,00:27:25.500,27,25,48,0.0,22,Foul Committed,223,Málaga,4,From Throw In,223,Málaga,,,['ec531f57-bbe0-457c-a1b3-b1d1f78c9fcd'],,"[109.3, 55.8]",3302.0,Nordin Amrabat,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645.5
ec531f57-bbe0-457c-a1b3-b1d1f78c9fcd,1009,1,00:27:25.500,27,25,48,0.0,21,Foul Won,223,Málaga,4,From Throw In,217,Barcelona,,,['3400f7b0-29ba-45a6-bb64-ce395ec6b59b'],,"[10.8, 24.3]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645.5
91b9de74-194b-4daf-9775-210bd0e534bb,1010,1,00:27:46.786,27,46,49,2.055163,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,['e9a5dd6d-33ef-4dc2-836c-4f434c101c2d'],True,"[25.3, 17.4]",6332.0,Thomas Vermaelen,5.0,Left Center Back,5211.0,Jordi Alba Ramos,22.47354,-0.67821556,1.0,Ground Pass,"[42.8, 3.3]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666.786
e9a5dd6d-33ef-4dc2-836c-4f434c101c2d,1011,1,00:27:48.841,27,48,49,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,['91b9de74-194b-4daf-9775-210bd0e534bb'],,"[42.8, 3.3]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668.841
32c56a91-dfea-4acf-b251-778eaa7443c7,1012,1,00:27:51.567,27,51,49,1.5636,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,['06027d4a-8d41-4293-8935-f27db76c9ec4'],,"[54.4, 7.9]",5211.0,Jordi Alba Ramos,6.0,Left Back,5203.0,Sergio Busquets i Burgos,25.026386,1.7556534,1.0,Ground Pass,"[49.8, 32.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671.567
06027d4a-8d41-4293-8935-f27db76c9ec4,1013,1,00:27:53.131,27,53,49,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,['32c56a91-dfea-4acf-b251-778eaa7443c7'],,"[49.8, 32.5]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.131
3454ae19-a9b5-4ff8-a047-c497c968a9bf,1014,1,00:27:53.131,27,53,49,2.1655,43,Carry,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['06027d4a-8d41-4293-8935-f27db76c9ec4', 'b3b7cd62-79f7-4ec0-83c9-0ba6b61f4bad']",,"[49.8, 32.5]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[52.8, 40.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.131
b3b7cd62-79f7-4ec0-83c9-0ba6b61f4bad,1015,1,00:27:55.296,27,55,49,2.5313,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['bfeb3b3a-a592-47f2-a081-07672ad8bd70', 'da2e72cd-7f88-4ece-aa00-c5399efb42da']",,"[52.8, 40.8]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5503.0,Lionel Andrés Messi Cuccittini,45.055187,0.8089417,3.0,High Pass,"[83.9, 73.4]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675.296
da2e72cd-7f88-4ece-aa00-c5399efb42da,1016,1,00:27:57.828,27,57,49,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,['b3b7cd62-79f7-4ec0-83c9-0ba6b61f4bad'],,"[86.1, 76.2]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677.828
bfeb3b3a-a592-47f2-a081-07672ad8bd70,1017,1,00:27:57.828,27,57,49,0.0,9,Clearance,217,Barcelona,3,From Free Kick,223,Málaga,,,['b3b7cd62-79f7-4ec0-83c9-0ba6b61f4bad'],,"[36.2, 6.7]",6559.0,Juan Carlos Pérez López,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,37.0,Head,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677.828
352f8804-614f-49d8-9794-91407221ba4c,1018,1,00:28:02.848,28,2,50,1.354099,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['c005e3f3-407b-4c97-a0a4-44911a2f53f0'],True,"[77.4, 80.0]",6379.0,Sergi Roberto Carnicer,2.0,Right Back,5503.0,Lionel Andrés Messi Cuccittini,10.874742,-0.4266275,2.0,Low Pass,"[87.3, 75.5]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1682.848
c005e3f3-407b-4c97-a0a4-44911a2f53f0,1019,1,00:28:04.202,28,4,50,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['352f8804-614f-49d8-9794-91407221ba4c'],,"[87.3, 75.5]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1684.202
26e35726-cc49-4de8-a02b-46ab5a08dc1d,1020,1,00:28:06.267,28,6,50,0.394606,17,Pressure,217,Barcelona,4,From Throw In,223,Málaga,,,['4df02952-9297-486b-9d8e-147b3b5ac20f'],,"[28.7, 14.7]",6580.0,José Luis García del Pozo,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1686.267
4df02952-9297-486b-9d8e-147b3b5ac20f,1021,1,00:28:06.613,28,6,50,0.6927,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,"['26e35726-cc49-4de8-a02b-46ab5a08dc1d', 'e7953a6b-2c50-4277-ae74-bd2d7ecd63f8']",,"[91.8, 71.1]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5246.0,Luis Alberto Suárez Díaz,19.61734,-1.1618885,2.0,Low Pass,"[99.6, 53.1]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1686.613
e7953a6b-2c50-4277-ae74-bd2d7ecd63f8,1022,1,00:28:07.306,28,7,50,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['4df02952-9297-486b-9d8e-147b3b5ac20f'],,"[99.6, 53.1]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.306
13d17262-727c-4070-adf7-77fb890f0b50,1023,1,00:28:07.306,28,7,50,1.506125,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['4f80f50e-2830-454d-b6f5-2a06f84bf6b9', 'a0290a11-a0c0-47d1-9190-0a2a1cfd9ccb', 'e7953a6b-2c50-4277-ae74-bd2d7ecd63f8']",,"[99.6, 53.1]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,"[109.2, 59.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.306
a0290a11-a0c0-47d1-9190-0a2a1cfd9ccb,1024,1,00:28:07.858,28,7,50,0.8683,17,Pressure,217,Barcelona,4,From Throw In,223,Málaga,,,['13d17262-727c-4070-adf7-77fb890f0b50'],,"[11.8, 18.4]",6878.0,Miguel Torres Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.858
5b294e7b-eed1-45b6-bb16-36da56fb2183,1025,1,00:28:08.812,28,8,50,0.0,39,Dribbled Past,217,Barcelona,4,From Throw In,223,Málaga,,,"['26775d94-80d4-4b3f-ab6c-b42b387e7df9', '4f80f50e-2830-454d-b6f5-2a06f84bf6b9']",,"[10.9, 20.7]",6878.0,Miguel Torres Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688.812
4f80f50e-2830-454d-b6f5-2a06f84bf6b9,1026,1,00:28:08.812,28,8,50,0.0,14,Dribble,217,Barcelona,4,From Throw In,217,Barcelona,,,['5b294e7b-eed1-45b6-bb16-36da56fb2183'],,"[109.2, 59.4]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688.812
