id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,duel_type_id,duel_type_name,pass_aerial_won,pass_outcome_id,pass_outcome_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_cross,foul_won_defensive,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,goalkeeper_end_location,interception_outcome_id,interception_outcome_name,out,dribble_overrun,pass_switch,pass_outswinging,pass_technique_id,pass_technique_name,clearance_right_foot,clearance_left_foot,foul_committed_advantage,foul_won_advantage,block_deflection,foul_committed_card_id,foul_committed_card_name,pass_inswinging,dribble_nutmeg,pass_no_touch,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,miscontrol_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,shot_aerial_won,ball_recovery_recovery_failure,timestamp_seconds
c4e7499c-1264-4f3b-8a1f-f77fa70c5242,490,1,00:12:00.962,12,0,33,1.290235,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['981f86e1-fa0d-4b1c-996f-4453c12d3990'],,"[41.4, 55.7]",6386.0,Eneko Bóveda Altube,3.0,Right Center Back,6389.0,Mikel San José Domínguez,17.11432,-1.6117091,1.0,Ground Pass,"[40.7, 38.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.962
981f86e1-fa0d-4b1c-996f-4453c12d3990,491,1,00:12:02.252,12,2,33,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['c4e7499c-1264-4f3b-8a1f-f77fa70c5242'],,"[40.7, 38.6]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.252
7c726445-d97e-4377-9395-14ff2a922b23,492,1,00:12:02.252,12,2,33,2.191134,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['91985736-9eb2-4ad3-a9c6-4731a6ac0cb5', '981f86e1-fa0d-4b1c-996f-4453c12d3990']",,"[40.7, 38.6]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[44.4, 36.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.252
91985736-9eb2-4ad3-a9c6-4731a6ac0cb5,493,1,00:12:04.443,12,4,33,1.401059,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['b18250bd-c428-40e3-9aef-0ff5075c1783'],,"[44.4, 36.4]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,4353.0,Aymeric Laporte,22.826519,-1.4654608,1.0,Ground Pass,"[46.8, 13.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.443
b18250bd-c428-40e3-9aef-0ff5075c1783,494,1,00:12:05.844,12,5,33,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['91985736-9eb2-4ad3-a9c6-4731a6ac0cb5'],,"[46.8, 13.7]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.844
924af7d1-ed2d-4f20-8623-c8d8a832b5bb,495,1,00:12:05.844,12,5,33,3.281446,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['33e02f45-3ee5-49bd-b317-0b85368427bc', '69370254-61b9-4906-a06f-47d57e549f14', 'b18250bd-c428-40e3-9aef-0ff5075c1783']",,"[46.8, 13.7]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,True,"[45.1, 12.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.844
69370254-61b9-4906-a06f-47d57e549f14,496,1,00:12:07.958,12,7,33,1.382841,17,Pressure,215,Athletic Club,4,From Throw In,222,Villarreal,,,"['33e02f45-3ee5-49bd-b317-0b85368427bc', '924af7d1-ed2d-4f20-8623-c8d8a832b5bb']",,"[69.8, 64.4]",6862.0,Cédric Bakambu,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.958
33e02f45-3ee5-49bd-b317-0b85368427bc,497,1,00:12:09.126,12,9,33,2.399999,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['69370254-61b9-4906-a06f-47d57e549f14', 'f6cd88ba-65ee-4a57-af70-523e51329433']",,"[45.1, 12.5]",4353.0,Aymeric Laporte,5.0,Left Center Back,6576.0,Gorka Iraizoz Moreno,36.84196,2.346598,1.0,Ground Pass,"[19.3, 38.8]",38.0,Left Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.126
f6cd88ba-65ee-4a57-af70-523e51329433,498,1,00:12:11.526,12,11,33,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['33e02f45-3ee5-49bd-b317-0b85368427bc'],,"[19.3, 38.8]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.526
74ed6481-023e-4dc8-ac16-888a8442a1a4,499,1,00:12:11.526,12,11,33,1.189552,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['2c4f28e5-dbc3-44d3-a128-ef0812d2f531', 'f6cd88ba-65ee-4a57-af70-523e51329433']",,"[19.3, 38.8]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,"[20.7, 38.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.526
2c4f28e5-dbc3-44d3-a128-ef0812d2f531,500,1,00:12:12.715,12,12,33,1.747432,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['4dfceb4e-6c7e-41ac-bb2d-44842d2e7f6b'],,"[20.7, 38.0]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,6386.0,Eneko Bóveda Altube,25.131056,0.8332489,1.0,Ground Pass,"[37.6, 56.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.715
4dfceb4e-6c7e-41ac-bb2d-44842d2e7f6b,501,1,00:12:14.463,12,14,33,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['2c4f28e5-dbc3-44d3-a128-ef0812d2f531'],,"[37.6, 56.6]",6386.0,Eneko Bóveda Altube,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.463
2b80ec48-7720-4f87-872c-fe6585927ef3,502,1,00:12:14.463,12,14,33,3.31455,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['31daef5d-4b71-4f7c-b250-abf4ee8ecb8d', '4dfceb4e-6c7e-41ac-bb2d-44842d2e7f6b']",,"[37.6, 56.6]",6386.0,Eneko Bóveda Altube,3.0,Right Center Back,,,,,,,,,,,,,"[53.4, 61.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.463
31daef5d-4b71-4f7c-b250-abf4ee8ecb8d,503,1,00:12:17.777,12,17,33,1.025574,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['6662d074-0e6d-4a64-a0c8-7614dc9f88c5'],,"[53.4, 61.8]",6386.0,Eneko Bóveda Altube,3.0,Right Center Back,6392.0,Íñigo Lekue Martínez,19.31968,0.7451269,1.0,Ground Pass,"[67.6, 74.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.777
6662d074-0e6d-4a64-a0c8-7614dc9f88c5,504,1,00:12:18.803,12,18,33,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['31daef5d-4b71-4f7c-b250-abf4ee8ecb8d'],,"[67.6, 74.9]",6392.0,Íñigo Lekue Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.803
1981ec78-9351-4b24-b59e-4d7b35dc7157,505,1,00:12:18.803,12,18,33,2.075252,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['6662d074-0e6d-4a64-a0c8-7614dc9f88c5', 'b0b275bd-4fe4-4a34-bcf5-8318b4902fc3']",,"[67.6, 74.9]",6392.0,Íñigo Lekue Martínez,2.0,Right Back,,,,,,,,,,,,,"[62.7, 67.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.803
b0b275bd-4fe4-4a34-bcf5-8318b4902fc3,506,1,00:12:20.878,12,20,33,1.110686,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['bab7727a-ee7f-4811-b640-06c412d62f30'],,"[62.7, 67.2]",6392.0,Íñigo Lekue Martínez,2.0,Right Back,6396.0,Beñat Etxebarria Urkiaga,14.641379,-1.9855533,1.0,Ground Pass,"[56.8, 53.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.878
bab7727a-ee7f-4811-b640-06c412d62f30,507,1,00:12:21.989,12,21,33,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['b0b275bd-4fe4-4a34-bcf5-8318b4902fc3'],,"[56.8, 53.8]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.989
c03b05a8-f279-487c-a325-490b0fa249c4,508,1,00:12:21.989,12,21,33,2.176337,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['4fcf67b6-7dbb-4c76-a58b-b46bbc171e47', 'bab7727a-ee7f-4811-b640-06c412d62f30']",,"[56.8, 53.8]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,"[64.1, 55.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.989
4fcf67b6-7dbb-4c76-a58b-b46bbc171e47,509,1,00:12:24.165,12,24,33,0.677967,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['3f9f222d-8f8f-4023-b158-ee7e124cde93'],,"[64.1, 55.2]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,6606.0,Javier Eraso Goñi,18.973665,-0.6055447,1.0,Ground Pass,"[79.7, 44.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.165
3f9f222d-8f8f-4023-b158-ee7e124cde93,510,1,00:12:24.843,12,24,33,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['4fcf67b6-7dbb-4c76-a58b-b46bbc171e47'],,"[79.7, 44.4]",6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.843
b9f44b82-b1b3-4e39-8860-ad1e6e0359fd,511,1,00:12:24.843,12,24,33,0.498474,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['3f9f222d-8f8f-4023-b158-ee7e124cde93', '5bed5007-c61a-42da-9ca7-1d8e9d28bda1', 'df955255-0cea-4278-bb1c-3593ea2981be']",,"[79.7, 44.4]",6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,True,"[79.5, 43.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.843
df955255-0cea-4278-bb1c-3593ea2981be,512,1,00:12:25.238,12,25,33,1.064322,17,Pressure,215,Athletic Club,4,From Throw In,222,Villarreal,,,"['5bed5007-c61a-42da-9ca7-1d8e9d28bda1', 'b9f44b82-b1b3-4e39-8860-ad1e6e0359fd']",,"[34.2, 36.2]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.238
5bed5007-c61a-42da-9ca7-1d8e9d28bda1,513,1,00:12:25.341,12,25,33,0.0,38,Miscontrol,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['df955255-0cea-4278-bb1c-3593ea2981be'],,"[79.5, 43.4]",6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.341
c32bceea-40d2-4260-882d-23d412c5394f,514,1,00:12:26.302,12,26,34,0.0,2,Ball Recovery,222,Villarreal,1,Regular Play,222,Villarreal,,,,,"[36.2, 38.9]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.302
3e16313b-d2f1-49b6-bc68-833a6ab59312,515,1,00:12:26.302,12,26,34,0.289055,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['0584dcbb-c0b5-454b-8f4b-5b4dd614e9c7', '2f883a40-d07a-42d6-bb09-ee3e81e91f5c', 'c32bceea-40d2-4260-882d-23d412c5394f']",,"[36.2, 38.9]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,True,"[35.5, 39.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.302
0584dcbb-c0b5-454b-8f4b-5b4dd614e9c7,516,1,00:12:26.495,12,26,34,0.401921,17,Pressure,222,Villarreal,1,Regular Play,215,Athletic Club,,,"['2f883a40-d07a-42d6-bb09-ee3e81e91f5c', '3e16313b-d2f1-49b6-bc68-833a6ab59312']",,"[83.5, 43.0]",6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.495
2f883a40-d07a-42d6-bb09-ee3e81e91f5c,517,1,00:12:26.591,12,26,34,1.296134,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['0584dcbb-c0b5-454b-8f4b-5b4dd614e9c7', 'de78d824-39a7-46e5-a3ab-f65c5eca8670']",,"[35.5, 39.9]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,6357.0,Jonathan dos Santos Ramírez,17.310402,1.2106735,1.0,Ground Pass,"[41.6, 56.1]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.591
de78d824-39a7-46e5-a3ab-f65c5eca8670,518,1,00:12:27.887,12,27,34,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['2f883a40-d07a-42d6-bb09-ee3e81e91f5c'],,"[41.6, 56.1]",6357.0,Jonathan dos Santos Ramírez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.887
6c1c52aa-117c-4d6d-b22b-17038ad3ac7c,519,1,00:12:27.887,12,27,34,0.479999,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['6e2d2d07-4ee3-49ff-bd97-db06eb972886', 'de78d824-39a7-46e5-a3ab-f65c5eca8670']",,"[41.6, 56.1]",6357.0,Jonathan dos Santos Ramírez,12.0,Right Midfield,,,,,,,,,,,,,"[45.3, 46.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.887
6e2d2d07-4ee3-49ff-bd97-db06eb972886,520,1,00:12:28.367,12,28,34,1.454387,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['21d72551-53b0-498f-928a-42a8ffd1adef'],,"[45.3, 46.7]",6357.0,Jonathan dos Santos Ramírez,12.0,Right Midfield,6609.0,Denis Suárez Fernández,15.970284,-1.2391452,1.0,Ground Pass,"[50.5, 31.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.367
21d72551-53b0-498f-928a-42a8ffd1adef,521,1,00:12:29.821,12,29,34,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['6e2d2d07-4ee3-49ff-bd97-db06eb972886'],,"[50.5, 31.6]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.821
541eeb3a-4607-4d94-b13e-f3be9adc0038,522,1,00:12:29.821,12,29,34,0.057683,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['21d72551-53b0-498f-928a-42a8ffd1adef', '39b3af58-2511-477a-a408-126397d5021c']",,"[50.5, 31.6]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,"[50.5, 31.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.821
39b3af58-2511-477a-a408-126397d5021c,523,1,00:12:29.879,12,29,34,0.0,38,Miscontrol,222,Villarreal,1,Regular Play,222,Villarreal,,,,,"[50.5, 31.6]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.879
a4eadad1-6d10-4bf3-9f1c-46c9405824a8,524,1,00:12:30.947,12,30,35,0.0,2,Ball Recovery,215,Athletic Club,1,Regular Play,215,Athletic Club,,,,,"[61.6, 56.4]",6392.0,Íñigo Lekue Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.947
32463b59-6f15-4ece-8136-f3cebb1f9ff3,525,1,00:12:30.947,12,30,35,1.651084,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['634da1cc-699e-4797-8cfd-980b90f8946b', 'a4eadad1-6d10-4bf3-9f1c-46c9405824a8']",,"[61.6, 56.4]",6392.0,Íñigo Lekue Martínez,2.0,Right Back,,,,,,,,,,,,,"[52.5, 50.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.947
634da1cc-699e-4797-8cfd-980b90f8946b,526,1,00:12:32.598,12,32,35,0.832549,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['827c7e08-8a1f-4d13-b7b8-a5fd8d3b7f1b'],,"[52.5, 50.6]",6392.0,Íñigo Lekue Martínez,2.0,Right Back,6386.0,Eneko Bóveda Altube,10.151355,2.1669955,1.0,Ground Pass,"[46.8, 59.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.598
827c7e08-8a1f-4d13-b7b8-a5fd8d3b7f1b,527,1,00:12:33.431,12,33,35,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['634da1cc-699e-4797-8cfd-980b90f8946b'],,"[46.8, 59.0]",6386.0,Eneko Bóveda Altube,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.431
9124f3ef-121d-4c65-9d18-dbcf7da50c53,528,1,00:12:33.431,12,33,35,1.26015,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['047b8a37-da55-4b95-8e0a-97e7c07db8bb', '827c7e08-8a1f-4d13-b7b8-a5fd8d3b7f1b']",,"[46.8, 59.0]",6386.0,Eneko Bóveda Altube,3.0,Right Center Back,,,,,,,,,,,,,"[46.8, 55.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.431
047b8a37-da55-4b95-8e0a-97e7c07db8bb,529,1,00:12:34.691,12,34,35,3.087837,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['111c5761-0d92-48e7-8387-514690f31f2b'],,"[46.8, 55.1]",6386.0,Eneko Bóveda Altube,3.0,Right Center Back,6576.0,Gorka Iraizoz Moreno,31.848705,-2.993479,1.0,Ground Pass,"[15.3, 50.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.691
111c5761-0d92-48e7-8387-514690f31f2b,530,1,00:12:37.779,12,37,35,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['047b8a37-da55-4b95-8e0a-97e7c07db8bb'],,"[15.3, 50.4]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.779
9031ca8b-196c-431f-b44d-81060a248c72,531,1,00:12:37.779,12,37,35,0.219305,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['111c5761-0d92-48e7-8387-514690f31f2b', '43018b77-4cdb-4b8d-978e-88398d58b4da']",,"[15.3, 50.4]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,"[15.3, 50.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.779
43018b77-4cdb-4b8d-978e-88398d58b4da,532,1,00:12:37.998,12,37,35,1.474535,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['1292a556-c23c-44f1-b5ed-fd514fc7d268'],,"[15.3, 50.4]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,6389.0,Mikel San José Domínguez,16.233606,-0.35877067,1.0,Ground Pass,"[30.5, 44.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.998
1292a556-c23c-44f1-b5ed-fd514fc7d268,533,1,00:12:39.472,12,39,35,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['43018b77-4cdb-4b8d-978e-88398d58b4da'],,"[30.5, 44.7]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.472
5e2e2115-73d0-497d-ab2b-c481f7a46cfc,534,1,00:12:39.472,12,39,35,3.950724,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['1292a556-c23c-44f1-b5ed-fd514fc7d268', 'a983d00f-61e4-4b1d-aa42-4bb0fec55444']",,"[30.5, 44.7]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[43.8, 47.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.472
a983d00f-61e4-4b1d-aa42-4bb0fec55444,535,1,00:12:43.423,12,43,35,1.414062,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['43fb8fb4-00c6-4e6c-9758-5139076842e1'],,"[43.8, 47.5]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,6386.0,Eneko Bóveda Altube,20.784851,1.2779571,1.0,Ground Pass,"[49.8, 67.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.423
