id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,counterpress,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,foul_committed_type_id,foul_committed_type_name,duel_outcome_id,duel_outcome_name,off_camera,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,foul_won_defensive,pass_cross,interception_outcome_id,interception_outcome_name,shot_first_time,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,out,clearance_head,pass_miscommunication,pass_cut_back,ball_recovery_recovery_failure,shot_aerial_won,dribble_overrun,foul_committed_card_id,foul_committed_card_name,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_offensive,clearance_aerial_won,dribble_no_touch,pass_through_ball,pass_technique_id,pass_technique_name,pass_goal_assist,pass_deflected,clearance_left_foot,pass_outswinging,pass_inswinging,foul_committed_advantage,foul_won_advantage,shot_one_on_one,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,clearance_other,timestamp_seconds
908fc49f-9708-4109-b908-2ddf3baa1ade,602,1,00:16:26.304,16,26,33,0.261762,17,Pressure,213,Sevilla,3,From Free Kick,213,Sevilla,,,['5cef6f91-ddb7-40a4-88a8-155a95f0ff26'],"[105.7, 73.5]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.304
b1c5dd9b-a301-42e4-9e86-ba0a726ecf1d,603,1,00:16:26.942,16,26,33,0.0,22,Foul Committed,213,Sevilla,3,From Free Kick,360,Rayo Vallecano,,,['42319b97-1ddc-49cc-a2f8-63e14a3cd3bd'],"[12.9, 6.8]",10727.0,Răzvan Dincă Raț,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,986.942
42319b97-1ddc-49cc-a2f8-63e14a3cd3bd,604,1,00:16:26.942,16,26,33,0.0,21,Foul Won,213,Sevilla,3,From Free Kick,213,Sevilla,,,['b1c5dd9b-a301-42e4-9e86-ba0a726ecf1d'],"[107.2, 73.3]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.942
f0399ff4-8c86-4e61-8dcc-b99881acd4dd,605,1,00:17:37.254,17,37,34,1.255758,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['884971b6-c50e-4342-94b9-7e1e52e26226'],"[112.9, 75.8]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,30.436985,-1.5214942,3.0,High Pass,"[114.4, 45.4]",62.0,Free Kick,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.254
410a10e1-ca89-4816-bb68-06aae4cbdbcb,606,1,00:17:38.510,17,38,34,0.0,4,Duel,213,Sevilla,3,From Free Kick,213,Sevilla,,,['884971b6-c50e-4342-94b9-7e1e52e26226'],"[114.4, 45.4]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.51
884971b6-c50e-4342-94b9-7e1e52e26226,607,1,00:17:38.510,17,38,34,0.0,9,Clearance,213,Sevilla,3,From Free Kick,360,Rayo Vallecano,,,"['410a10e1-ca89-4816-bb68-06aae4cbdbcb', 'f0399ff4-8c86-4e61-8dcc-b99881acd4dd']","[5.7, 34.7]",27144.0,Antonio Amaya Carazo,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,1058.51
1efc215c-48bb-4c8b-8788-69eff3f83d00,608,1,00:17:39.929,17,39,34,1.164128,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['ddf20a3a-52b6-4ba4-ab95-42ceb7e5bf68'],"[110.4, 35.8]",7948.0,Marco Andreolli,3.0,Right Center Back,6672.0,Jorge Andújar Moreno,10.55462,1.3994172,3.0,High Pass,"[112.2, 46.2]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,c6e83be6-626e-4d55-9db7-55ee4cd36b51,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.929
ddf20a3a-52b6-4ba4-ab95-42ceb7e5bf68,609,1,00:17:41.093,17,41,34,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['1efc215c-48bb-4c8b-8788-69eff3f83d00'],"[112.2, 46.2]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.093
209d73de-f77f-4cdc-a780-5bda8d76ee13,610,1,00:17:41.173,17,41,34,0.0,4,Duel,213,Sevilla,3,From Free Kick,360,Rayo Vallecano,,,['c6e83be6-626e-4d55-9db7-55ee4cd36b51'],"[3.5, 33.5]",10727.0,Răzvan Dincă Raț,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.173
c6e83be6-626e-4d55-9db7-55ee4cd36b51,611,1,00:17:41.173,17,41,34,0.118618,16,Shot,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['0c858d9a-540f-45cb-8ecc-117a4194a244', '209d73de-f77f-4cdc-a780-5bda8d76ee13']","[116.6, 46.6]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.07749713,"[120.0, 41.5, 4.8]",1efc215c-48bb-4c8b-8788-69eff3f83d00,98.0,Off T,93.0,Normal,37.0,Head,87.0,Open Play,"[{'location': [109.2, 35.1], 'player': {'id': 7948, 'name': 'Marco Andreolli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [115.2, 45.2], 'player': {'id': 3497, 'name': 'Vicente Iborra De La Fuente'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.1, 41.1], 'player': {'id': 10476, 'name': 'Timothée Kolodziejczak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [97.0, 30.1], 'player': {'id': 6356, 'name': 'Michael Krohn-Dehli'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [116.3, 37.7], 'player': {'id': 7900, 'name': 'Tiago Manuel Dias Correia'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.6, 36.7], 'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.6, 41.6], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.5, 34.6], 'player': {'id': 11298, 'name': 'José Ignacio Martínez García'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.1, 43.8], 'player': {'id': 27144, 'name': 'Antonio Amaya Carazo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.1, 46.1], 'player': {'id': 11539, 'name': 'Adrián Embarba Blázquez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [116.2, 46.7], 'player': {'id': 10727, 'name': 'Răzvan Dincă Raț'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.7, 51.1], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.2, 39.2], 'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [116.0, 35.8], 'player': {'id': 6401, 'name': 'Kevin Gameiro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.6, 38.8], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [119.4, 40.7], 'player': {'id': 26070, 'name': 'Antonio Rodríguez Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,1061.173
0c858d9a-540f-45cb-8ecc-117a4194a244,612,1,00:17:41.292,17,41,34,0.0,23,Goal Keeper,213,Sevilla,3,From Free Kick,360,Rayo Vallecano,,,['c6e83be6-626e-4d55-9db7-55ee4cd36b51'],"[0.7, 39.4]",26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7, 39.4]",44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.292
0ecaf309-780f-4b66-8e8f-7e3102e26b3c,613,1,00:18:05.014,18,5,35,2.000983,30,Pass,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['ec5b044c-d58b-47d7-8dc3-d6d13de6924d'],"[6.0, 44.0]",26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,26848.0,Roberto Trashorras Gayoso,44.146122,0.7533578,1.0,Ground Pass,"[38.2, 74.2]",63.0,Goal Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.014
ec5b044c-d58b-47d7-8dc3-d6d13de6924d,614,1,00:18:07.015,18,7,35,,42,Ball Receipt*,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['0ecaf309-780f-4b66-8e8f-7e3102e26b3c'],"[38.2, 74.2]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.015
d9b8437f-a01b-43c3-b3b8-bda0598de7f1,615,1,00:18:07.639,18,7,35,0.448761,17,Pressure,360,Rayo Vallecano,7,From Goal Kick,213,Sevilla,,,['4c9e8889-5ae8-4060-aee6-e84356d2099d'],"[86.0, 8.7]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.639
4c9e8889-5ae8-4060-aee6-e84356d2099d,616,1,00:18:07.912,18,7,35,0.684198,30,Pass,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,"['5e525137-b50b-43be-8950-50eddd92cd60', 'd9b8437f-a01b-43c3-b3b8-bda0598de7f1']","[31.3, 71.7]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,6852.0,Jozabed Sánchez Ruiz,6.4132676,-1.7590178,1.0,Ground Pass,"[30.1, 65.4]",,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.912
5e525137-b50b-43be-8950-50eddd92cd60,617,1,00:18:08.596,18,8,35,,42,Ball Receipt*,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['4c9e8889-5ae8-4060-aee6-e84356d2099d'],"[30.1, 65.4]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.596
0915fdd5-a4b2-4b38-8957-d366b103b391,618,1,00:18:08.596,18,8,35,0.079999,43,Carry,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,"['380068ad-1db1-4bfd-85de-7c760d229dcb', '5dc94583-2e87-42a2-bf5a-5e1c5e89c441', '5e525137-b50b-43be-8950-50eddd92cd60']","[30.1, 65.4]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,"[32.0, 64.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.596
380068ad-1db1-4bfd-85de-7c760d229dcb,619,1,00:18:08.652,18,8,35,0.143966,17,Pressure,360,Rayo Vallecano,7,From Goal Kick,213,Sevilla,,,"['0915fdd5-a4b2-4b38-8957-d366b103b391', '5dc94583-2e87-42a2-bf5a-5e1c5e89c441']","[88.1, 15.9]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.652
5dc94583-2e87-42a2-bf5a-5e1c5e89c441,620,1,00:18:08.676,18,8,35,0.998345,30,Pass,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,"['22199a03-519d-4f2d-9908-2c1e9f2b8eb8', '380068ad-1db1-4bfd-85de-7c760d229dcb']","[32.0, 64.2]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,11298.0,José Ignacio Martínez García,4.9477267,0.24497867,1.0,Ground Pass,"[36.8, 65.4]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.676
22199a03-519d-4f2d-9908-2c1e9f2b8eb8,621,1,00:18:09.675,18,9,35,,42,Ball Receipt*,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['5dc94583-2e87-42a2-bf5a-5e1c5e89c441'],"[36.8, 65.4]",11298.0,José Ignacio Martínez García,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089.675
563ba11f-cf0d-469f-ac12-41cba5b21199,622,1,00:18:09.675,18,9,35,0.84666,30,Pass,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['41a5caae-22e4-4cbd-ad1a-c0d1d4b6d8dc'],"[37.2, 65.4]",11298.0,José Ignacio Martínez García,2.0,Right Back,6852.0,Jozabed Sánchez Ruiz,8.4,-1.5707964,1.0,Ground Pass,"[37.2, 57.0]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089.675
41a5caae-22e4-4cbd-ad1a-c0d1d4b6d8dc,623,1,00:18:10.521,18,10,35,,42,Ball Receipt*,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['563ba11f-cf0d-469f-ac12-41cba5b21199'],"[37.2, 57.0]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.521
f9d35b5c-af6c-4334-adab-9638d1651605,624,1,00:18:10.521,18,10,35,1.09107,30,Pass,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['85bd03da-832e-4fb8-9bef-7facf450766f'],"[37.8, 58.5]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,11542.0,Javier Guerra Rodríguez,12.700394,-0.65137494,1.0,Ground Pass,"[47.9, 50.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.521
85bd03da-832e-4fb8-9bef-7facf450766f,625,1,00:18:11.613,18,11,35,,42,Ball Receipt*,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['f9d35b5c-af6c-4334-adab-9638d1651605'],"[47.9, 50.8]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.613
7e894e29-28b5-4a42-8a47-c2aa96fbcb8c,626,1,00:18:11.613,18,11,35,0.874347,43,Carry,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,"['27ce1451-0e76-487c-a430-4a6e3174a193', '85bd03da-832e-4fb8-9bef-7facf450766f', 'a18da9b9-c51b-4b8e-b525-a00fe2d309bf']","[47.9, 50.8]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,"[44.9, 48.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.613
27ce1451-0e76-487c-a430-4a6e3174a193,627,1,00:18:12.283,18,12,35,0.357845,17,Pressure,360,Rayo Vallecano,7,From Goal Kick,213,Sevilla,,,"['7e894e29-28b5-4a42-8a47-c2aa96fbcb8c', '91d19551-aa6f-4969-84ee-c52a163711b0', 'a18da9b9-c51b-4b8e-b525-a00fe2d309bf']","[74.7, 33.4]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.283
7186dd62-c6f7-4123-98e5-7f4a926293c9,628,1,00:18:12.487,18,12,35,0.0,39,Dribbled Past,360,Rayo Vallecano,7,From Goal Kick,213,Sevilla,,,"['91d19551-aa6f-4969-84ee-c52a163711b0', 'a18da9b9-c51b-4b8e-b525-a00fe2d309bf']","[75.2, 32.0]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.487
a18da9b9-c51b-4b8e-b525-a00fe2d309bf,629,1,00:18:12.487,18,12,35,0.0,14,Dribble,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,"['27ce1451-0e76-487c-a430-4a6e3174a193', '7186dd62-c6f7-4123-98e5-7f4a926293c9']","[44.9, 48.1]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.487
91d19551-aa6f-4969-84ee-c52a163711b0,630,1,00:18:12.487,18,12,35,0.683863,43,Carry,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,"['27ce1451-0e76-487c-a430-4a6e3174a193', '7186dd62-c6f7-4123-98e5-7f4a926293c9', 'a18da9b9-c51b-4b8e-b525-a00fe2d309bf', 'dc48f57b-1d3e-495a-bcfb-bd1c1a668d60']","[44.9, 48.1]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,"[44.4, 46.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.487
dc48f57b-1d3e-495a-bcfb-bd1c1a668d60,631,1,00:18:13.171,18,13,35,1.767715,30,Pass,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['52272383-33eb-451c-bd09-c67b77af0f22'],"[44.4, 46.7]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,6713.0,Diego Javier Llorente Ríos,33.19036,-1.7894653,1.0,Ground Pass,"[37.2, 14.3]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.171
52272383-33eb-451c-bd09-c67b77af0f22,632,1,00:18:14.938,18,14,35,,42,Ball Receipt*,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['dc48f57b-1d3e-495a-bcfb-bd1c1a668d60'],"[37.2, 14.3]",6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.938
23e72e07-d820-4bf9-8d2c-1b77362912ec,633,1,00:18:14.938,18,14,35,0.12,43,Carry,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,"['52272383-33eb-451c-bd09-c67b77af0f22', 'caf68ce6-855c-460c-bef4-31c4c420b7ba']","[37.2, 14.3]",6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,,,,,,,,,,,,"[37.4, 13.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.938
caf68ce6-855c-460c-bef4-31c4c420b7ba,634,1,00:18:15.058,18,15,35,2.584656,30,Pass,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['c4eda17e-db51-4861-8fec-2ed65f3013d7'],"[37.4, 13.6]",6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,10727.0,Răzvan Dincă Raț,22.784424,-0.42045248,1.0,Ground Pass,"[58.2, 4.3]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095.058
c4eda17e-db51-4861-8fec-2ed65f3013d7,635,1,00:18:17.643,18,17,35,,42,Ball Receipt*,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['caf68ce6-855c-460c-bef4-31c4c420b7ba'],"[58.2, 4.3]",10727.0,Răzvan Dincă Raț,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.643
073c4e67-1f32-4d11-bf8d-b2fedac4909b,636,1,00:18:17.643,18,17,35,3.09936,43,Carry,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,"['c4eda17e-db51-4861-8fec-2ed65f3013d7', 'de40217d-cdc0-4b42-b097-03b319735c08']","[58.2, 4.3]",10727.0,Răzvan Dincă Raț,6.0,Left Back,,,,,,,,,,,,"[75.4, 7.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.643
de40217d-cdc0-4b42-b097-03b319735c08,637,1,00:18:20.743,18,20,35,1.009421,30,Pass,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['96d7bed1-10cc-4c2f-81da-8d70bc66dbfa'],"[75.4, 7.8]",10727.0,Răzvan Dincă Raț,6.0,Left Back,11539.0,Adrián Embarba Blázquez,13.502963,-0.32409248,1.0,Ground Pass,"[88.2, 3.5]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.743
edea7e81-f6e0-47cc-bad3-8a21f1b11c8f,638,1,00:18:21.749,18,21,35,0.163093,17,Pressure,360,Rayo Vallecano,7,From Goal Kick,213,Sevilla,,,"['1b9801a3-e9c2-4e47-9ecc-3062c4b9b2f0', '96d7bed1-10cc-4c2f-81da-8d70bc66dbfa']","[31.9, 75.4]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.749
96d7bed1-10cc-4c2f-81da-8d70bc66dbfa,639,1,00:18:21.752,18,21,35,,42,Ball Receipt*,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,"['de40217d-cdc0-4b42-b097-03b319735c08', 'edea7e81-f6e0-47cc-bad3-8a21f1b11c8f']","[88.2, 3.5]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.752
1b9801a3-e9c2-4e47-9ecc-3062c4b9b2f0,640,1,00:18:21.752,18,21,35,0.552139,43,Carry,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,"['96d7bed1-10cc-4c2f-81da-8d70bc66dbfa', 'eae7cb92-bf6f-4cdc-8f9b-8c63c8ee48fe', 'edea7e81-f6e0-47cc-bad3-8a21f1b11c8f']","[88.2, 3.5]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,"[86.7, 5.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.752
