id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,foul_committed_advantage,foul_won_advantage,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_technique_id,pass_technique_name,pass_inswinging,clearance_left_foot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,out,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_aerial_won,goalkeeper_end_location,pass_cut_back,clearance_right_foot,ball_recovery_recovery_failure,pass_switch,shot_first_time,pass_goal_assist,pass_through_ball,miscontrol_aerial_won,pass_outswinging,shot_deflected,block_deflection,foul_committed_card_id,foul_committed_card_name,dribble_nutmeg,dribble_overrun,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,timestamp_seconds
dba9f666-f384-4b9f-a00a-6b53d9d59093,440,1,00:11:24.256,11,24,29,1.927585,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['6bdc1770-5956-4e09-9bdf-2835b1679352', 'b112fcaa-afbd-4b99-9f77-1ecae1d405a8']","[53.0, 40.6]",6388.0,Ander Iturraspe Derteano,11.0,Left Defensive Midfield,,,,,,,,,,,,"[53.0, 40.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.256
b112fcaa-afbd-4b99-9f77-1ecae1d405a8,441,1,00:11:26.184,11,26,29,0.955976,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['e5215a59-0529-4006-a021-ff5c212ca191'],"[53.0, 40.6]",6388.0,Ander Iturraspe Derteano,11.0,Left Defensive Midfield,6396.0,Beñat Etxebarria Urkiaga,10.007997,0.039978687,1.0,Ground Pass,"[63.0, 41.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.184
e5215a59-0529-4006-a021-ff5c212ca191,442,1,00:11:27.140,11,27,29,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['b112fcaa-afbd-4b99-9f77-1ecae1d405a8'],"[63.0, 41.0]",6396.0,Beñat Etxebarria Urkiaga,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.14
0e64e462-b4e2-445f-980a-f55818b5bb9d,443,1,00:11:27.140,11,27,29,1.781086,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['eb5277e1-a3fc-4771-8976-e3c4d8ce2b4a'],"[63.0, 41.0]",6396.0,Beñat Etxebarria Urkiaga,9.0,Right Defensive Midfield,6389.0,Mikel San José Domínguez,25.04496,2.0255156,1.0,Ground Pass,"[52.0, 63.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.14
eb5277e1-a3fc-4771-8976-e3c4d8ce2b4a,444,1,00:11:28.921,11,28,29,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['0e64e462-b4e2-445f-980a-f55818b5bb9d'],"[52.0, 63.5]",6389.0,Mikel San José Domínguez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.921
abdbe924-109e-428e-a4d8-cd3816ae932f,445,1,00:11:28.921,11,28,29,1.773957,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['ea5fcc67-51c7-42f7-9cd5-7c41df32796b', 'eb5277e1-a3fc-4771-8976-e3c4d8ce2b4a']","[52.0, 63.5]",6389.0,Mikel San José Domínguez,3.0,Right Center Back,,,,,,,,,,,,"[54.7, 48.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.921
ea5fcc67-51c7-42f7-9cd5-7c41df32796b,446,1,00:11:30.695,11,30,29,1.724056,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['d08bd5c6-d2d6-4eaf-9598-1463c78ecc59'],"[54.7, 48.7]",6389.0,Mikel San José Domínguez,3.0,Right Center Back,6789.0,Mikel Balenziaga Oruesagasti,33.746853,-1.2668508,2.0,Low Pass,"[64.8, 16.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.695
d08bd5c6-d2d6-4eaf-9598-1463c78ecc59,447,1,00:11:32.419,11,32,29,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['ea5fcc67-51c7-42f7-9cd5-7c41df32796b'],"[64.8, 16.5]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.419
5609cf01-b83f-4c8d-bfbc-32c26dbf2520,448,1,00:11:32.419,11,32,29,0.023349,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['0c71c6f6-cca2-41cb-b83c-2d327ad893b7', 'd08bd5c6-d2d6-4eaf-9598-1463c78ecc59']","[64.8, 16.5]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,"[64.8, 16.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.419
0c71c6f6-cca2-41cb-b83c-2d327ad893b7,449,1,00:11:32.442,11,32,29,1.735673,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['6878d232-0ec4-4602-8fe0-793080ebd20b'],"[64.8, 16.5]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,6842.0,Iker Muniain Goñi,13.384319,-0.6689067,2.0,Low Pass,"[75.3, 8.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.442
6878d232-0ec4-4602-8fe0-793080ebd20b,450,1,00:11:34.178,11,34,29,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['0c71c6f6-cca2-41cb-b83c-2d327ad893b7'],"[75.3, 8.2]",6842.0,Iker Muniain Goñi,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.178
d07bce01-772b-455c-ad1a-cd084d2a407f,451,1,00:11:34.178,11,34,29,2.819197,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['2d1060a5-7a4a-44e1-9f21-913bd45563ea', '6878d232-0ec4-4602-8fe0-793080ebd20b', 'a94fbec3-602a-4716-9f7b-c6721f767cd6']","[75.3, 8.2]",6842.0,Iker Muniain Goñi,21.0,Left Wing,,,,,,,,,,,,"[78.8, 14.0]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.178
2d1060a5-7a4a-44e1-9f21-913bd45563ea,452,1,00:11:34.551,11,34,29,0.567934,17,Pressure,215,Athletic Club,4,From Throw In,221,Levante UD,,,['d07bce01-772b-455c-ad1a-cd084d2a407f'],"[40.8, 72.2]",27463.0,Mauricio Andrés Cuero Castillo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.551
a94fbec3-602a-4716-9f7b-c6721f767cd6,453,1,00:11:36.997,11,36,29,0.645346,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['efccf64d-f322-4a5c-8ebf-d0a0fdaa34f5'],"[78.8, 14.0]",6842.0,Iker Muniain Goñi,21.0,Left Wing,6391.0,Raúl García Escudero,6.351378,2.557957,1.0,Ground Pass,"[73.5, 17.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.997
efccf64d-f322-4a5c-8ebf-d0a0fdaa34f5,454,1,00:11:37.643,11,37,29,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['a94fbec3-602a-4716-9f7b-c6721f767cd6'],"[73.5, 17.5]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.643
a02733f7-a867-4597-844c-9a559d514c40,455,1,00:11:37.643,11,37,29,3.216488,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['41d69da7-499e-4231-9521-6188b997b313', '6cdc1024-20f6-43c2-8ec8-05c1f8e2a592', 'efccf64d-f322-4a5c-8ebf-d0a0fdaa34f5']","[73.5, 17.5]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[70.5, 17.0]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.643
41d69da7-499e-4231-9521-6188b997b313,456,1,00:11:39.082,11,39,29,0.511488,17,Pressure,215,Athletic Club,4,From Throw In,221,Levante UD,,,['a02733f7-a867-4597-844c-9a559d514c40'],"[48.0, 62.2]",5678.0,Jefferson Andrés Lerma Solís,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.082
35bfb640-a33d-4b3e-bb96-a5416b0a1f71,457,1,00:11:40.859,11,40,29,0.0,22,Foul Committed,215,Athletic Club,4,From Throw In,221,Levante UD,,,['6cdc1024-20f6-43c2-8ec8-05c1f8e2a592'],"[49.6, 63.1]",5678.0,Jefferson Andrés Lerma Solís,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.859
6cdc1024-20f6-43c2-8ec8-05c1f8e2a592,458,1,00:11:40.859,11,40,29,0.0,21,Foul Won,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['35bfb640-a33d-4b3e-bb96-a5416b0a1f71'],"[70.5, 17.0]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.859
7c6b58c8-e31f-4e8d-b99a-87c2c9ed01f2,459,1,00:11:46.419,11,46,30,1.051005,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['cc710116-6544-4b3a-9e7e-7747694a0f2b'],"[70.5, 17.0]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,6388.0,Ander Iturraspe Derteano,12.924783,2.0275235,1.0,Ground Pass,"[64.8, 28.6]",38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.419
cc710116-6544-4b3a-9e7e-7747694a0f2b,460,1,00:11:47.470,11,47,30,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['7c6b58c8-e31f-4e8d-b99a-87c2c9ed01f2'],"[64.8, 28.6]",6388.0,Ander Iturraspe Derteano,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.47
a78c2797-e031-4934-a2a3-31fca834385a,461,1,00:11:47.470,11,47,30,4.232108,43,Carry,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['2db27864-fe7f-4011-a94c-00165c4c47f6', 'a2a10a05-66a9-4b0e-8d9f-4def41b2dd80', 'cc710116-6544-4b3a-9e7e-7747694a0f2b']","[64.8, 28.6]",6388.0,Ander Iturraspe Derteano,11.0,Left Defensive Midfield,,,,,,,,,,,,"[69.2, 34.8]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.47
a2a10a05-66a9-4b0e-8d9f-4def41b2dd80,462,1,00:11:48.242,11,48,30,0.687318,17,Pressure,215,Athletic Club,3,From Free Kick,221,Levante UD,,,['a78c2797-e031-4934-a2a3-31fca834385a'],"[53.6, 51.8]",7141.0,Giuseppe Rossi,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.242
2db27864-fe7f-4011-a94c-00165c4c47f6,463,1,00:11:51.702,11,51,30,0.84762,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['a57a5ae8-4109-4754-8add-5eee236eb64a'],"[69.2, 34.8]",6388.0,Ander Iturraspe Derteano,11.0,Left Defensive Midfield,6396.0,Beñat Etxebarria Urkiaga,12.529964,0.14415438,1.0,Ground Pass,"[81.6, 36.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.702
c58fd3d9-1a0b-4e12-9914-51ac3e6ae935,464,1,00:11:52.388,11,52,30,0.38093,17,Pressure,215,Athletic Club,3,From Free Kick,221,Levante UD,,,"['6e07224c-35a0-426a-b52c-e2461ea7534a', 'a57a5ae8-4109-4754-8add-5eee236eb64a']","[38.8, 40.2]",27656.0,Carl Medjani,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.388
a57a5ae8-4109-4754-8add-5eee236eb64a,465,1,00:11:52.550,11,52,30,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['2db27864-fe7f-4011-a94c-00165c4c47f6', 'c58fd3d9-1a0b-4e12-9914-51ac3e6ae935']","[81.6, 36.6]",6396.0,Beñat Etxebarria Urkiaga,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.55
6e07224c-35a0-426a-b52c-e2461ea7534a,466,1,00:11:52.550,11,52,30,0.298478,43,Carry,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['3b8fd89f-13a9-4136-a4c5-6880c8d95e2a', 'a57a5ae8-4109-4754-8add-5eee236eb64a', 'b6f7950f-d634-45e4-9349-8708b17bfd51', 'c58fd3d9-1a0b-4e12-9914-51ac3e6ae935']","[81.6, 36.6]",6396.0,Beñat Etxebarria Urkiaga,9.0,Right Defensive Midfield,,,,,,,,,,,,"[81.3, 40.9]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.55
3b8fd89f-13a9-4136-a4c5-6880c8d95e2a,467,1,00:11:52.848,11,52,30,0.0,22,Foul Committed,215,Athletic Club,3,From Free Kick,221,Levante UD,,,"['13ece3fa-3429-4b5c-8669-940f3bfa7035', '6e07224c-35a0-426a-b52c-e2461ea7534a', 'b6f7950f-d634-45e4-9349-8708b17bfd51']","[38.8, 39.2]",27656.0,Carl Medjani,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.848
b6f7950f-d634-45e4-9349-8708b17bfd51,468,1,00:11:52.848,11,52,30,0.0,21,Foul Won,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['3b8fd89f-13a9-4136-a4c5-6880c8d95e2a'],"[81.3, 40.9]",6396.0,Beñat Etxebarria Urkiaga,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.848
13ece3fa-3429-4b5c-8669-940f3bfa7035,469,1,00:11:52.848,11,52,30,0.122499,43,Carry,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['3b8fd89f-13a9-4136-a4c5-6880c8d95e2a', 'b6f7950f-d634-45e4-9349-8708b17bfd51', 'ecbbcbdd-f037-4b33-9fe1-05400bbf2452']","[81.3, 40.9]",6396.0,Beñat Etxebarria Urkiaga,9.0,Right Defensive Midfield,,,,,,,,,,,,"[81.0, 43.6]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.848
ecbbcbdd-f037-4b33-9fe1-05400bbf2452,470,1,00:11:52.971,11,52,30,0.670616,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['2d3918ec-040a-42e1-8686-a9894f9c5e64'],"[81.0, 43.6]",6396.0,Beñat Etxebarria Urkiaga,9.0,Right Defensive Midfield,6393.0,Iñaki Williams Arthuer,10.1965685,1.1027628,1.0,Ground Pass,"[85.6, 52.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.971
457612c3-faf0-4a18-b2a1-c9aed74939c5,471,1,00:11:53.336,11,53,30,0.404924,17,Pressure,215,Athletic Club,3,From Free Kick,221,Levante UD,,,"['2d3918ec-040a-42e1-8686-a9894f9c5e64', '943aa020-941c-4b54-a85a-367ce45af02f', 'e0922650-d56f-4372-9db0-a63c1ee6b619']","[32.7, 27.1]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.336
2d3918ec-040a-42e1-8686-a9894f9c5e64,472,1,00:11:53.641,11,53,30,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['457612c3-faf0-4a18-b2a1-c9aed74939c5', 'ecbbcbdd-f037-4b33-9fe1-05400bbf2452']","[85.6, 52.7]",6393.0,Iñaki Williams Arthuer,17.0,Right Wing,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.641
943aa020-941c-4b54-a85a-367ce45af02f,473,1,00:11:53.641,11,53,30,0.080937,43,Carry,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['2d3918ec-040a-42e1-8686-a9894f9c5e64', '457612c3-faf0-4a18-b2a1-c9aed74939c5', 'e0922650-d56f-4372-9db0-a63c1ee6b619']","[85.6, 52.7]",6393.0,Iñaki Williams Arthuer,17.0,Right Wing,,,,,,,,,,,,"[84.7, 52.3]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.641
e0922650-d56f-4372-9db0-a63c1ee6b619,474,1,00:11:53.722,11,53,30,0.988785,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['457612c3-faf0-4a18-b2a1-c9aed74939c5', 'b3dca071-a28e-4278-b8d7-67420639a533']","[84.7, 52.3]",6393.0,Iñaki Williams Arthuer,17.0,Right Wing,23833.0,Borja Viguera Manzanares,4.215448,2.752276,1.0,Ground Pass,"[80.8, 53.9]",40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.722
b3dca071-a28e-4278-b8d7-67420639a533,475,1,00:11:54.711,11,54,30,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['e0922650-d56f-4372-9db0-a63c1ee6b619'],"[80.8, 53.9]",23833.0,Borja Viguera Manzanares,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.711
8137e793-cfd9-42ff-a936-2fbf7a00d152,476,1,00:11:54.711,11,54,30,2.807451,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['ea559544-4d10-4c0a-86f1-4f7b2914b6df'],"[80.8, 53.9]",23833.0,Borja Viguera Manzanares,23.0,Center Forward,6386.0,Eneko Bóveda Altube,24.517748,0.98279375,2.0,Low Pass,"[94.4, 74.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.711
ea559544-4d10-4c0a-86f1-4f7b2914b6df,477,1,00:11:57.519,11,57,30,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['8137e793-cfd9-42ff-a936-2fbf7a00d152'],"[94.4, 74.3]",6386.0,Eneko Bóveda Altube,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.519
a6f0a818-0107-4b2b-885b-eac0ea685c0e,478,1,00:11:57.519,11,57,30,0.8412,43,Carry,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['b05242ee-d4e6-47e8-913c-6236110b8704', 'ea559544-4d10-4c0a-86f1-4f7b2914b6df']","[94.4, 74.3]",6386.0,Eneko Bóveda Altube,2.0,Right Back,,,,,,,,,,,,"[96.9, 72.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.519
b05242ee-d4e6-47e8-913c-6236110b8704,479,1,00:11:58.360,11,58,30,2.057529,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['0baf4727-131f-4608-af36-a4fbe3d26d4f'],"[96.9, 72.6]",6386.0,Eneko Bóveda Altube,2.0,Right Back,6391.0,Raúl García Escudero,43.419006,-1.2424909,3.0,High Pass,"[110.9, 31.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,f3b5edae-41cf-4bac-a96b-2cb2355ef3cd,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,718.36
0baf4727-131f-4608-af36-a4fbe3d26d4f,480,1,00:12:00.400,12,0,30,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['b05242ee-d4e6-47e8-913c-6236110b8704'],"[110.9, 31.5]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.4
f3b5edae-41cf-4bac-a96b-2cb2355ef3cd,481,1,00:12:00.400,12,0,30,0.035259,16,Shot,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['30bb87da-44d0-422d-997c-ba54c46211cc'],"[110.4, 30.2]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05070991,"[120.0, 31.1, 5.4]",b05242ee-d4e6-47e8-913c-6236110b8704,87.0,Open Play,98.0,Off T,94.0,Overhead Kick,40.0,Right Foot,"[{'location': [111.0, 32.3], 'player': {'id': 6787, 'name': 'Pedro López Muñoz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.2, 33.1], 'player': {'id': 6842, 'name': 'Iker Muniain Goñi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.5, 41.5], 'player': {'id': 27656, 'name': 'Carl Medjani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.8, 43.0], 'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.6, 39.2], 'player': {'id': 23843, 'name': 'Diego Mariño Villar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.9, 19.1], 'player': {'id': 6789, 'name': 'Mikel Balenziaga Oruesagasti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [98.1, 22.6], 'player': {'id': 27463, 'name': 'Mauricio Andrés Cuero Castillo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.6, 45.8], 'player': {'id': 6659, 'name': 'Víctor Camarasa Ferrando'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.2, 41.2], 'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.0, 45.8], 'player': {'id': 23833, 'name': 'Borja Viguera Manzanares'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.2, 43.8], 'player': {'id': 6393, 'name': 'Iñaki Williams Arthuer'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,,,,,,,,,,,True,,,,,,,,,,,,,,,,720.4
