id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,under_pressure,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,counterpress,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_no_touch,out,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_key_pass_id,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_outswinging,interception_outcome_id,interception_outcome_name,clearance_right_foot,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_cross,clearance_head,foul_won_defensive,shot_first_time,ball_recovery_recovery_failure,foul_committed_offensive,pass_cut_back,dribble_overrun,shot_aerial_won,shot_one_on_one,clearance_aerial_won,dribble_nutmeg,pass_miscommunication,foul_committed_advantage,foul_won_advantage,block_deflection,foul_committed_card_id,foul_committed_card_name,pass_inswinging,pass_goal_assist,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,miscontrol_aerial_won,timestamp_seconds
050e4fb9-11c5-46ee-9539-2b0409371b87,2074,2,00:10:54.671,55,54,131,3.353642,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['5b62cbe9-554d-4a2e-a1d2-015d87d47148', 'ff4fa7b9-ddf6-4567-b2aa-c010c793ef09']",,"[49.3, 10.5]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,"[48.7, 13.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.671
ff4fa7b9-ddf6-4567-b2aa-c010c793ef09,2075,2,00:10:58.025,55,58,131,2.059505,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['3c096603-79ed-4baf-8be7-093c599bdca1'],,"[48.7, 13.4]",6647.0,Zouhair Feddal,5.0,Left Center Back,26012.0,David Navarro Pedrós,41.50771,1.9848622,3.0,High Pass,"[32.0, 51.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.025
3c096603-79ed-4baf-8be7-093c599bdca1,2076,2,00:11:00.084,56,0,131,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['ff4fa7b9-ddf6-4567-b2aa-c010c793ef09'],,"[32.0, 51.4]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.084
250e062c-d88c-4cd8-998f-f424062d2f5e,2077,2,00:11:00.084,56,0,131,1.884098,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['352a2c91-c388-4fdc-bcfd-1317ed28e5bf', '3c096603-79ed-4baf-8be7-093c599bdca1']",,"[32.0, 51.4]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,"[27.7, 57.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.084
352a2c91-c388-4fdc-bcfd-1317ed28e5bf,2078,2,00:11:01.968,56,1,131,1.695241,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['c8aad709-c5ba-4a8c-9e7b-c163d720cf6f'],,"[27.7, 57.0]",26012.0,David Navarro Pedrós,3.0,Right Center Back,6787.0,Pedro López Muñoz,25.19623,0.55607516,1.0,Ground Pass,"[49.1, 70.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.968
2181c79b-a45b-495d-9f98-2c9fc07faf12,2079,2,00:11:03.336,56,3,131,0.43987,17,Pressure,221,Levante UD,1,Regular Play,215,Athletic Club,,,"['7f22e3e3-068d-4974-8aa1-af2c0c5b3625', 'c8aad709-c5ba-4a8c-9e7b-c163d720cf6f']",,"[69.5, 13.7]",6390.0,Markel Susaeta Laskurain,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.336
c8aad709-c5ba-4a8c-9e7b-c163d720cf6f,2080,2,00:11:03.664,56,3,131,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,"['2181c79b-a45b-495d-9f98-2c9fc07faf12', '352a2c91-c388-4fdc-bcfd-1317ed28e5bf']",,"[49.1, 70.3]",6787.0,Pedro López Muñoz,2.0,Right Back,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.664
7f22e3e3-068d-4974-8aa1-af2c0c5b3625,2081,2,00:11:03.664,56,3,131,0.892115,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['2181c79b-a45b-495d-9f98-2c9fc07faf12', '885609fe-7d8c-497d-b891-0bff7e7fe048']",,"[49.3, 68.6]",6787.0,Pedro López Muñoz,2.0,Right Back,5678.0,Jefferson Andrés Lerma Solís,15.005332,-1.5974567,2.0,Low Pass,"[48.9, 53.6]",40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.664
885609fe-7d8c-497d-b891-0bff7e7fe048,2082,2,00:11:04.556,56,4,131,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['7f22e3e3-068d-4974-8aa1-af2c0c5b3625'],,"[48.9, 53.6]",5678.0,Jefferson Andrés Lerma Solís,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.556
bfae9c12-afe8-4934-a596-cd28226aa74c,2083,2,00:11:04.556,56,4,131,1.05167,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['3b959c4b-38d0-43c8-9d46-5a8247bcc930', '51b1a1ec-f671-4623-83ec-144a34ea3121', '885609fe-7d8c-497d-b891-0bff7e7fe048']",,"[48.9, 53.6]",5678.0,Jefferson Andrés Lerma Solís,13.0,Right Center Midfield,,,,,,,,,,,,"[50.3, 51.1]",,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.556
51b1a1ec-f671-4623-83ec-144a34ea3121,2084,2,00:11:04.899,56,4,131,0.388793,17,Pressure,221,Levante UD,1,Regular Play,215,Athletic Club,,,['bfae9c12-afe8-4934-a596-cd28226aa74c'],,"[68.5, 27.9]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.899
3b959c4b-38d0-43c8-9d46-5a8247bcc930,2085,2,00:11:05.607,56,5,131,0.0,14,Dribble,221,Levante UD,1,Regular Play,221,Levante UD,,,['8be2a83c-753b-4d6d-a031-9826632921cb'],,"[50.3, 51.1]",5678.0,Jefferson Andrés Lerma Solís,13.0,Right Center Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.607
8be2a83c-753b-4d6d-a031-9826632921cb,2086,2,00:11:05.607,56,5,131,0.0,4,Duel,221,Levante UD,1,Regular Play,215,Athletic Club,,,['3b959c4b-38d0-43c8-9d46-5a8247bcc930'],,"[69.8, 29.0]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,True,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,665.607
cf9c2861-332b-4da0-ab9b-9df623517687,2087,2,00:11:06.642,56,6,131,1.385584,30,Pass,221,Levante UD,1,Regular Play,215,Athletic Club,,,"['082a9a28-131f-406c-87c4-a3096c7882e3', '8f3dc284-d807-4c85-967a-178f71a31d69']",,"[76.2, 23.1]",6390.0,Markel Susaeta Laskurain,21.0,Left Wing,6394.0,Aritz Aduriz Zubeldia,19.769926,1.2250503,1.0,Ground Pass,"[82.9, 41.7]",38.0,Left Foot,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.642
8f3dc284-d807-4c85-967a-178f71a31d69,2088,2,00:11:08.027,56,8,131,,42,Ball Receipt*,221,Levante UD,1,Regular Play,215,Athletic Club,,,['cf9c2861-332b-4da0-ab9b-9df623517687'],,"[82.9, 36.9]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.027
082a9a28-131f-406c-87c4-a3096c7882e3,2089,2,00:11:08.027,56,8,131,0.0,2,Ball Recovery,221,Levante UD,1,Regular Play,221,Levante UD,,,['cf9c2861-332b-4da0-ab9b-9df623517687'],,"[37.2, 38.4]",27122.0,Simão Mate,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.027
f6665550-0152-43ad-b519-60b9cf79afef,2090,2,00:11:08.027,56,8,131,0.620094,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['063d4296-62f4-46b7-880f-e66d94864a5f', '082a9a28-131f-406c-87c4-a3096c7882e3', '3f1ff04c-f18f-4bf5-817f-42f5d6ccea48']",,"[37.2, 38.4]",27122.0,Simão Mate,10.0,Center Defensive Midfield,,,,,,,,,,,,"[35.8, 33.9]",,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.027
3f1ff04c-f18f-4bf5-817f-42f5d6ccea48,2091,2,00:11:08.108,56,8,131,0.601812,17,Pressure,221,Levante UD,1,Regular Play,215,Athletic Club,,,"['063d4296-62f4-46b7-880f-e66d94864a5f', 'f6665550-0152-43ad-b519-60b9cf79afef']",,"[84.1, 41.2]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.108
063d4296-62f4-46b7-880f-e66d94864a5f,2092,2,00:11:08.647,56,8,131,2.25745,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['3f1ff04c-f18f-4bf5-817f-42f5d6ccea48', '6b0e06a5-c00c-44c4-a2b0-046b8961e84d']",,"[35.8, 33.9]",27122.0,Simão Mate,10.0,Center Defensive Midfield,23843.0,Diego Mariño Villar,26.148996,3.0803666,1.0,Ground Pass,"[9.7, 35.5]",40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.647
6b0e06a5-c00c-44c4-a2b0-046b8961e84d,2093,2,00:11:10.905,56,10,131,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['063d4296-62f4-46b7-880f-e66d94864a5f'],,"[9.7, 35.5]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.905
76aa7c58-a895-4b3b-9ecd-88f232e0aaed,2094,2,00:11:10.905,56,10,131,0.780544,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['6b0e06a5-c00c-44c4-a2b0-046b8961e84d', '7c81a7ab-f884-4741-909e-07f8a4648c76']",,"[9.7, 35.5]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,"[9.1, 35.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.905
7c81a7ab-f884-4741-909e-07f8a4648c76,2095,2,00:11:11.685,56,11,131,1.455459,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['1d30e96d-5689-469b-a8b2-a2de16cd9661'],,"[9.1, 35.5]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,26012.0,David Navarro Pedrós,21.855206,0.98406273,1.0,Ground Pass,"[21.2, 53.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.685
1d30e96d-5689-469b-a8b2-a2de16cd9661,2096,2,00:11:13.141,56,13,131,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['7c81a7ab-f884-4741-909e-07f8a4648c76'],,"[21.2, 53.7]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.141
02f307d5-3b1e-4450-a188-b1877fa62260,2097,2,00:11:13.141,56,13,131,0.74128,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['1d30e96d-5689-469b-a8b2-a2de16cd9661', 'cbd336a1-ab4e-4b3c-8bb5-563e926d04b8']",,"[21.2, 53.7]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,"[22.2, 54.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.141
cbd336a1-ab4e-4b3c-8bb5-563e926d04b8,2098,2,00:11:13.882,56,13,131,1.078691,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['e6f70d89-9335-4345-8d45-55c98f7a71d1'],,"[22.2, 54.5]",26012.0,David Navarro Pedrós,3.0,Right Center Back,5678.0,Jefferson Andrés Lerma Solís,19.416489,-0.041213762,2.0,Low Pass,"[41.6, 53.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.882
e6f70d89-9335-4345-8d45-55c98f7a71d1,2099,2,00:11:14.961,56,14,131,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['cbd336a1-ab4e-4b3c-8bb5-563e926d04b8'],,"[41.6, 53.7]",5678.0,Jefferson Andrés Lerma Solís,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.961
5ed542ec-5d4e-419f-b7b3-ea3c23686e06,2100,2,00:11:14.961,56,14,131,0.042260002,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['88989e98-4e8a-48c4-8ad4-c53f2983ae72', 'e6f70d89-9335-4345-8d45-55c98f7a71d1']",,"[41.6, 53.7]",5678.0,Jefferson Andrés Lerma Solís,13.0,Right Center Midfield,,,,,,,,,,,,"[42.9, 51.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.961
88989e98-4e8a-48c4-8ad4-c53f2983ae72,2101,2,00:11:15.003,56,15,131,1.657212,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['9733f7d9-f082-45fd-979d-17c663d063ca', 'bb7c53f7-8dc3-4b27-8b09-01cb46d9c438']",,"[42.9, 51.8]",5678.0,Jefferson Andrés Lerma Solís,13.0,Right Center Midfield,6787.0,Pedro López Muñoz,16.044937,1.4959365,3.0,High Pass,"[44.1, 67.8]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.003
9733f7d9-f082-45fd-979d-17c663d063ca,2102,2,00:11:16.660,56,16,131,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['88989e98-4e8a-48c4-8ad4-c53f2983ae72'],,"[39.5, 69.3]",6787.0,Pedro López Muñoz,2.0,Right Back,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.66
bb7c53f7-8dc3-4b27-8b09-01cb46d9c438,2103,2,00:11:16.660,56,16,132,0.965502,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['88989e98-4e8a-48c4-8ad4-c53f2983ae72', '9a08712c-7cf6-44bc-9850-62797a48e0e2']",,"[76.0, 12.3]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,6390.0,Markel Susaeta Laskurain,10.495713,0.5404195,2.0,Low Pass,"[85.0, 17.7]",70.0,Other,64.0,Interception,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.66
9a08712c-7cf6-44bc-9850-62797a48e0e2,2104,2,00:11:17.626,56,17,132,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['bb7c53f7-8dc3-4b27-8b09-01cb46d9c438'],,"[85.0, 17.7]",6390.0,Markel Susaeta Laskurain,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.626
85257bf2-8263-40d2-bafd-26e197b5e2dd,2105,2,00:11:17.626,56,17,132,0.079998,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['6c8c5d6b-1bd1-4cad-8c7b-0549e2cecb95', '9a08712c-7cf6-44bc-9850-62797a48e0e2']",,"[85.0, 17.7]",6390.0,Markel Susaeta Laskurain,21.0,Left Wing,,,,,,,,,,,,"[84.5, 18.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.626
6c8c5d6b-1bd1-4cad-8c7b-0549e2cecb95,2106,2,00:11:17.706,56,17,132,1.234945,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['f2b9a64a-bf88-4217-93c5-8eca8d0d251f'],,"[84.5, 18.3]",6390.0,Markel Susaeta Laskurain,21.0,Left Wing,6396.0,Beñat Etxebarria Urkiaga,7.1021123,-2.9718144,1.0,Ground Pass,"[77.5, 17.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.706
f2b9a64a-bf88-4217-93c5-8eca8d0d251f,2107,2,00:11:18.941,56,18,132,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['6c8c5d6b-1bd1-4cad-8c7b-0549e2cecb95'],,"[77.5, 17.1]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.941
12f2496b-b5af-4c51-a7df-4ab3f04b13cb,2108,2,00:11:18.941,56,18,132,1.334405,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['554430ff-3ba0-41c9-bc15-151cb8336a50', 'f2b9a64a-bf88-4217-93c5-8eca8d0d251f']",,"[77.5, 17.1]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,"[80.6, 20.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.941
554430ff-3ba0-41c9-bc15-151cb8336a50,2109,2,00:11:20.275,56,20,132,1.221064,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['9bad6e0d-05c4-44d5-93f8-7a2dfc8ae545'],,"[80.6, 20.4]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,6391.0,Raúl García Escudero,17.118704,1.5240468,1.0,Ground Pass,"[81.4, 37.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.275
b1c96101-78be-4d81-aed2-0f3c4002d004,2110,2,00:11:21.263,56,21,132,0.260166,17,Pressure,215,Athletic Club,1,Regular Play,221,Levante UD,,,"['9bad6e0d-05c4-44d5-93f8-7a2dfc8ae545', 'ce264461-c908-4b78-a5c3-6f11ef9381af']",,"[41.4, 43.7]",6659.0,Víctor Camarasa Ferrando,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.263
9bad6e0d-05c4-44d5-93f8-7a2dfc8ae545,2111,2,00:11:21.496,56,21,132,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['554430ff-3ba0-41c9-bc15-151cb8336a50', 'b1c96101-78be-4d81-aed2-0f3c4002d004']",,"[81.4, 37.5]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.496
ce264461-c908-4b78-a5c3-6f11ef9381af,2112,2,00:11:21.496,56,21,132,1.35783,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['7129a94b-2054-4633-99de-66cdfbed548a', 'b1c96101-78be-4d81-aed2-0f3c4002d004']",,"[81.8, 36.5]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,6396.0,Beñat Etxebarria Urkiaga,22.090721,-2.1236374,1.0,Ground Pass,"[70.2, 17.7]",40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.496
7129a94b-2054-4633-99de-66cdfbed548a,2113,2,00:11:22.854,56,22,132,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['ce264461-c908-4b78-a5c3-6f11ef9381af'],,"[70.2, 17.7]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.854
5655295d-67bb-481e-8f51-5f9c095d264f,2114,2,00:11:22.854,56,22,132,1.159999,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['7129a94b-2054-4633-99de-66cdfbed548a', 'd7cf81c0-4d0f-43b4-af90-ff43b472788f']",,"[70.2, 17.7]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,"[67.3, 21.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.854
d7cf81c0-4d0f-43b4-af90-ff43b472788f,2115,2,00:11:24.014,56,24,132,1.646717,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['f8a7e7b4-ff80-4fe5-bcf1-5cda9141ef05'],,"[67.3, 21.5]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,6788.0,Xabier Etxeita Gorritxategi,28.943565,2.0097194,1.0,Ground Pass,"[55.0, 47.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.014
f8a7e7b4-ff80-4fe5-bcf1-5cda9141ef05,2116,2,00:11:25.661,56,25,132,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['d7cf81c0-4d0f-43b4-af90-ff43b472788f'],,"[55.0, 47.7]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.6610000000001
1a7752e5-d8fc-44d1-97de-7e24d02a87ab,2117,2,00:11:25.661,56,25,132,2.679998,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['eca4778d-ddd3-43d5-aad9-53e8ce4b670f', 'f8a7e7b4-ff80-4fe5-bcf1-5cda9141ef05']",,"[55.0, 47.7]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,"[58.9, 51.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.6610000000001
eca4778d-ddd3-43d5-aad9-53e8ce4b670f,2118,2,00:11:28.341,56,28,132,1.115849,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['51c89e3f-7b98-4754-b440-651454f5a3eb'],,"[58.9, 51.9]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,6389.0,Mikel San José Domínguez,10.151355,-1.2397002,1.0,Ground Pass,"[62.2, 42.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.341
