id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,under_pressure,duel_type_id,duel_type_name,out,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,clearance_right_foot,pass_cross,pass_switch,counterpress,dribble_outcome_id,dribble_outcome_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,miscontrol_aerial_won,pass_goal_assist,shot_open_goal,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_left_foot,ball_recovery_recovery_failure,pass_through_ball,pass_technique_id,pass_technique_name,pass_deflected,pass_cut_back,foul_committed_type_id,foul_committed_type_name,shot_one_on_one,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_aerial_won,foul_won_defensive,foul_committed_card_id,foul_committed_card_name,pass_no_touch,dribble_nutmeg,foul_committed_advantage,foul_won_advantage,pass_straight,pass_miscommunication,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,foul_committed_offensive,pass_outswinging,timestamp_seconds
352957c4-f11a-477e-8ef6-6a907031374c,985,1,00:23:45.189,23,45,49,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['31a1e01d-f0ff-4edb-8e3f-9757ecb27c4d'],,"[27.9, 55.7]",8440.0,Aythami Artiles Oliva,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.189
da79687c-5f2e-4068-b269-e8e420baf649,986,1,00:23:45.189,23,45,49,0.922381,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['352957c4-f11a-477e-8ef6-6a907031374c', 'ada16517-7548-45a2-9a66-cbbb66fc8604']",,"[27.9, 55.7]",8440.0,Aythami Artiles Oliva,4.0,Center Back,,,,,,,,,,,,"[29.0, 56.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.189
ada16517-7548-45a2-9a66-cbbb66fc8604,987,1,00:23:46.111,23,46,49,0.882835,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['0454bb24-a106-432e-8a8c-dede6c3161ea', 'e6506d02-b889-45fb-9cec-da28ad0e5caa']",,"[29.0, 56.1]",8440.0,Aythami Artiles Oliva,4.0,Center Back,3610.0,Roque Mesa Quevedo,24.513058,0.032641463,2.0,Low Pass,"[53.5, 56.9]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426.111
0454bb24-a106-432e-8a8c-dede6c3161ea,988,1,00:23:46.994,23,46,49,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['ada16517-7548-45a2-9a66-cbbb66fc8604'],,"[59.8, 55.7]",3610.0,Roque Mesa Quevedo,13.0,Right Center Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426.994
e6506d02-b889-45fb-9cec-da28ad0e5caa,989,1,00:23:46.994,23,46,50,1.533253,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,"['0e8e96a5-d7b1-4e69-aab1-e209da18f623', 'ada16517-7548-45a2-9a66-cbbb66fc8604']",,"[66.6, 23.2]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,6557.0,Adrián González Morales,13.72953,-0.34939328,2.0,Low Pass,"[79.5, 18.5]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426.994
0e8e96a5-d7b1-4e69-aab1-e209da18f623,990,1,00:23:48.527,23,48,50,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['e6506d02-b889-45fb-9cec-da28ad0e5caa'],,"[79.5, 18.5]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428.527
0fa04b52-7b13-4dd2-9c68-4ffefdda7370,991,1,00:23:48.527,23,48,50,0.541603,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['0e8e96a5-d7b1-4e69-aab1-e209da18f623', 'c90860ae-03cf-47ff-8c7a-2ae82a8f4f83']",,"[79.5, 18.5]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,"[80.2, 16.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428.527
c90860ae-03cf-47ff-8c7a-2ae82a8f4f83,992,1,00:23:49.069,23,49,50,1.76556,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['e8047ae9-40d1-4eff-98c2-379353ef80ef'],,"[80.2, 16.3]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,6776.0,David Juncà Reñé,14.402778,-2.0158126,1.0,Ground Pass,"[74.0, 3.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.069
fbd1515f-e708-49ea-af59-449dabb5264c,993,1,00:23:49.173,23,49,50,0.21639,17,Pressure,322,Eibar,1,Regular Play,208,Las Palmas,,,,,"[39.1, 67.9]",7906.0,David Simón Rodríguez Santana,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.173
e8047ae9-40d1-4eff-98c2-379353ef80ef,994,1,00:23:50.835,23,50,50,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['c90860ae-03cf-47ff-8c7a-2ae82a8f4f83'],,"[74.0, 3.3]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430.835
56e00557-747d-45b1-895f-d3fb3b3fc3ae,995,1,00:23:50.835,23,50,50,0.021096,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['cb542f37-33e9-41eb-b1da-71689d9501b6', 'e8047ae9-40d1-4eff-98c2-379353ef80ef']",,"[74.0, 3.3]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,"[76.8, 5.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430.835
cb542f37-33e9-41eb-b1da-71689d9501b6,996,1,00:23:50.856,23,50,50,1.117325,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['77ec02c0-b360-4bd1-8c37-6ab585540790'],,"[76.8, 5.5]",6776.0,David Juncà Reñé,6.0,Left Back,6557.0,Adrián González Morales,16.690416,0.18682016,1.0,Ground Pass,"[93.2, 8.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430.856
77ec02c0-b360-4bd1-8c37-6ab585540790,997,1,00:23:51.973,23,51,50,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['cb542f37-33e9-41eb-b1da-71689d9501b6'],,"[93.2, 8.6]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.973
92c9480c-9949-4506-9e13-f287c191da8a,998,1,00:23:51.973,23,51,50,2.534876,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['03a701ee-00cc-44ee-ac21-989c91dcfdf3', '77ec02c0-b360-4bd1-8c37-6ab585540790', '9fb73cb7-7730-4742-919c-eac5ebbfe011']",,"[93.2, 8.6]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,"[105.3, 3.8]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.973
9fb73cb7-7730-4742-919c-eac5ebbfe011,999,1,00:23:53.323,23,53,50,1.117839,17,Pressure,322,Eibar,1,Regular Play,208,Las Palmas,,,['92c9480c-9949-4506-9e13-f287c191da8a'],,"[24.4, 74.3]",7906.0,David Simón Rodríguez Santana,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433.323
03a701ee-00cc-44ee-ac21-989c91dcfdf3,1000,1,00:23:54.508,23,54,50,0.494383,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['45c154eb-878f-405b-bb59-3c6ac40a9140'],,"[105.3, 3.8]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,16.252077,1.490721,2.0,Low Pass,"[106.6, 20.0]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1434.508
45c154eb-878f-405b-bb59-3c6ac40a9140,1001,1,00:23:55.002,23,55,50,0.0,2,Ball Recovery,322,Eibar,1,Regular Play,208,Las Palmas,,,['03a701ee-00cc-44ee-ac21-989c91dcfdf3'],,"[13.5, 60.1]",8440.0,Aythami Artiles Oliva,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435.002
51a558ab-70ab-48c1-af3d-022d87712ad5,1002,1,00:23:55.002,23,55,50,1.717864,43,Carry,322,Eibar,1,Regular Play,208,Las Palmas,,,"['45c154eb-878f-405b-bb59-3c6ac40a9140', '5ec8d781-02ad-4e01-a68a-9bdac5abff7b']",,"[13.5, 60.1]",8440.0,Aythami Artiles Oliva,4.0,Center Back,,,,,,,,,,,,"[11.5, 60.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435.002
5ec8d781-02ad-4e01-a68a-9bdac5abff7b,1003,1,00:23:56.720,23,56,50,1.610526,30,Pass,322,Eibar,1,Regular Play,208,Las Palmas,,,"['8abefca7-3938-4ca6-8aac-c2f958caa930', 'cc56b0d6-8c72-4cc0-ae0c-f9a8aed0d02c']",,"[11.5, 60.6]",8440.0,Aythami Artiles Oliva,4.0,Center Back,8167.0,Sergio Ezequiel Araújo,33.81479,0.029577171,3.0,High Pass,"[45.3, 61.6]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436.72
8abefca7-3938-4ca6-8aac-c2f958caa930,1004,1,00:23:58.331,23,58,50,,42,Ball Receipt*,322,Eibar,1,Regular Play,208,Las Palmas,,,['5ec8d781-02ad-4e01-a68a-9bdac5abff7b'],,"[56.5, 56.9]",8167.0,Sergio Ezequiel Araújo,22.0,Right Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438.331
cc56b0d6-8c72-4cc0-ae0c-f9a8aed0d02c,1005,1,00:23:58.331,23,58,50,2.054511,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,"['5ec8d781-02ad-4e01-a68a-9bdac5abff7b', 'b106cd84-2490-4740-8710-f1f5131baee2']",,"[74.8, 18.5]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,6776.0,David Juncà Reñé,20.218061,-1.0872399,3.0,High Pass,"[84.2, 0.6]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438.331
b106cd84-2490-4740-8710-f1f5131baee2,1006,1,00:24:00.385,24,0,50,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['cc56b0d6-8c72-4cc0-ae0c-f9a8aed0d02c'],,"[84.2, 0.6]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.385
b07a3785-04f4-4200-94cb-a3524513d311,1007,1,00:24:00.385,24,0,50,1.1884,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['8b5e60ea-dbb7-404f-a0b8-e5e69c447f7e', 'b106cd84-2490-4740-8710-f1f5131baee2']",,"[84.2, 0.6]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,"[85.9, 3.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.385
8b5e60ea-dbb7-404f-a0b8-e5e69c447f7e,1008,1,00:24:01.574,24,1,50,0.773336,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['7bc2015c-45fc-46da-8669-ac56c1d79a09'],,"[85.9, 3.3]",6776.0,David Juncà Reñé,6.0,Left Back,6557.0,Adrián González Morales,11.954079,0.9758333,1.0,Ground Pass,"[92.6, 13.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441.574
7bc2015c-45fc-46da-8669-ac56c1d79a09,1009,1,00:24:02.347,24,2,50,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['8b5e60ea-dbb7-404f-a0b8-e5e69c447f7e'],,"[92.6, 13.2]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442.347
a304252e-6561-48cc-a9c7-3502188244f9,1010,1,00:24:02.347,24,2,50,0.416709,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['13cd2de8-15e5-406b-b835-e6fbedaf9a44', '7bc2015c-45fc-46da-8669-ac56c1d79a09', 'af53c736-2e1c-4ea7-9419-07e3cb934c28']",,"[92.6, 13.2]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,"[93.1, 11.3]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442.347
13cd2de8-15e5-406b-b835-e6fbedaf9a44,1011,1,00:24:02.418,24,2,50,0.345988,17,Pressure,322,Eibar,1,Regular Play,208,Las Palmas,,,"['a304252e-6561-48cc-a9c7-3502188244f9', 'af53c736-2e1c-4ea7-9419-07e3cb934c28']",,"[27.2, 66.3]",6626.0,Mubarak Wakaso,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442.418
af53c736-2e1c-4ea7-9419-07e3cb934c28,1012,1,00:24:02.764,24,2,50,0.0,3,Dispossessed,322,Eibar,1,Regular Play,322,Eibar,,,"['13cd2de8-15e5-406b-b835-e6fbedaf9a44', '340aa852-4c47-42e2-8e53-e68d2fcca5e1']",,"[93.1, 11.3]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442.764
340aa852-4c47-42e2-8e53-e68d2fcca5e1,1013,1,00:24:02.764,24,2,50,0.0,4,Duel,322,Eibar,1,Regular Play,208,Las Palmas,,,['af53c736-2e1c-4ea7-9419-07e3cb934c28'],,"[27.0, 68.8]",6626.0,Mubarak Wakaso,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,True,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442.764
d19f1741-9134-48b0-916e-3fc899f05241,1014,1,00:24:07.761,24,7,51,0.976085,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['f945a942-21c8-47b1-8d59-9a296e0f5caa'],True,"[98.1, 0.1]",6776.0,David Juncà Reñé,6.0,Left Back,5687.0,Takashi Inui,6.9,1.5707964,2.0,Low Pass,"[98.1, 7.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.761
f945a942-21c8-47b1-8d59-9a296e0f5caa,1015,1,00:24:08.737,24,8,51,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['d19f1741-9134-48b0-916e-3fc899f05241'],,"[98.1, 7.0]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448.737
1004701c-bebf-434b-8974-70096e95db37,1016,1,00:24:10.184,24,10,51,0.33864,17,Pressure,322,Eibar,4,From Throw In,208,Las Palmas,,,['1b9914c3-d6cc-40f1-a2ad-a6eef11a83ea'],,"[21.8, 69.0]",7906.0,David Simón Rodríguez Santana,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.184
1b9914c3-d6cc-40f1-a2ad-a6eef11a83ea,1017,1,00:24:10.518,24,10,51,0.737991,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['1004701c-bebf-434b-8974-70096e95db37', 'f3aa1b2b-3ca4-4d3b-8003-995072401869']",,"[96.4, 14.8]",5687.0,Takashi Inui,21.0,Left Wing,24070.0,Saúl Berjón Pérez,21.181124,1.380808,1.0,Ground Pass,"[100.4, 35.6]",40.0,Right Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.518
f3aa1b2b-3ca4-4d3b-8003-995072401869,1018,1,00:24:11.256,24,11,51,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['1b9914c3-d6cc-40f1-a2ad-a6eef11a83ea'],,"[100.4, 35.6]",24070.0,Saúl Berjón Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.256
8208dcee-5353-489f-8fac-1ce9b030f0ca,1019,1,00:24:11.256,24,11,51,0.170879,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['1e9c4d0a-49ba-4ce0-967d-a0a95ab3a99a', 'f3aa1b2b-3ca4-4d3b-8003-995072401869']",,"[100.4, 35.6]",24070.0,Saúl Berjón Pérez,17.0,Right Wing,,,,,,,,,,,,"[101.8, 35.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.256
1e9c4d0a-49ba-4ce0-967d-a0a95ab3a99a,1020,1,00:24:11.427,24,11,51,0.0,38,Miscontrol,322,Eibar,4,From Throw In,322,Eibar,,,,,"[101.8, 35.4]",24070.0,Saúl Berjón Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.427
197e20c3-6019-4cca-8512-f1faf98f18c5,1021,1,00:24:12.868,24,12,51,0.0,9,Clearance,322,Eibar,4,From Throw In,208,Las Palmas,,,,,"[19.0, 34.0]",6932.0,Dani Castellano Betancor,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,True,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.868
f79607d5-b9a0-4add-8b50-63803b776ea0,1022,1,00:24:14.819,24,14,51,0.0,2,Ball Recovery,322,Eibar,4,From Throw In,208,Las Palmas,,,,,"[22.2, 37.6]",27521.0,Juan Emmanuel Culio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454.819
7896c124-2bbd-4a38-a180-a0b3b6ea94a6,1023,1,00:24:14.819,24,14,51,0.332841,43,Carry,322,Eibar,4,From Throw In,208,Las Palmas,,,"['3c537826-10b6-4522-a4fb-8ac61ccb1ce1', 'f79607d5-b9a0-4add-8b50-63803b776ea0']",,"[22.2, 37.6]",27521.0,Juan Emmanuel Culio,15.0,Left Center Midfield,,,,,,,,,,,,"[21.0, 35.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454.819
3c537826-10b6-4522-a4fb-8ac61ccb1ce1,1024,1,00:24:15.152,24,15,51,3.224229,30,Pass,322,Eibar,4,From Throw In,208,Las Palmas,,,"['7a5de2dd-3597-42fb-a77b-1ae1dee51cd6', 'e30c1c29-e81e-4816-a737-51636cf77b2b']",,"[21.0, 35.8]",27521.0,Juan Emmanuel Culio,15.0,Left Center Midfield,8167.0,Sergio Ezequiel Araújo,45.61239,0.070214055,3.0,High Pass,"[66.5, 39.0]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.152
e30c1c29-e81e-4816-a737-51636cf77b2b,1025,1,00:24:18.376,24,18,51,,42,Ball Receipt*,322,Eibar,4,From Throw In,208,Las Palmas,,,['3c537826-10b6-4522-a4fb-8ac61ccb1ce1'],,"[59.2, 36.3]",8167.0,Sergio Ezequiel Araújo,22.0,Right Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458.376
7a5de2dd-3597-42fb-a77b-1ae1dee51cd6,1026,1,00:24:18.376,24,18,51,2.361367,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['3c537826-10b6-4522-a4fb-8ac61ccb1ce1', 'd1caca13-9f62-4c41-968a-d9c0acf047df']",,"[53.6, 41.1]",27239.0,Aleksandar Pantić,5.0,Left Center Back,24070.0,Saúl Berjón Pérez,38.64091,0.4729066,3.0,High Pass,"[88.0, 58.7]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458.376
d1caca13-9f62-4c41-968a-d9c0acf047df,1027,1,00:24:20.738,24,20,51,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['7a5de2dd-3597-42fb-a77b-1ae1dee51cd6'],,"[88.0, 58.7]",24070.0,Saúl Berjón Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.738
25506d36-0414-41c1-abf9-0dae0ccd6ae4,1028,1,00:24:20.738,24,20,51,0.0,4,Duel,322,Eibar,4,From Throw In,208,Las Palmas,,,['a4384447-3471-400f-a749-466e0f37b5e5'],,"[31.6, 20.4]",6932.0,Dani Castellano Betancor,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.738
a4384447-3471-400f-a749-466e0f37b5e5,1029,1,00:24:20.738,24,20,51,1.78367,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['25506d36-0414-41c1-abf9-0dae0ccd6ae4', '6ef2dfe9-2341-496e-91f5-aedd7749ea66', '7842762f-8338-47f6-8688-dbf3ef014e7c']",,"[88.5, 59.7]",24070.0,Saúl Berjón Pérez,17.0,Right Wing,6566.0,Borja González Tomás,11.525623,-0.8960554,2.0,Low Pass,"[95.7, 50.7]",,,,,,9.0,Incomplete,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.738
6ef2dfe9-2341-496e-91f5-aedd7749ea66,1030,1,00:24:22.521,24,22,51,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['a4384447-3471-400f-a749-466e0f37b5e5'],,"[97.4, 48.5]",6566.0,Borja González Tomás,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462.521
