id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,counterpress,out,off_camera,interception_outcome_id,interception_outcome_name,pass_switch,duel_type_id,duel_type_name,pass_aerial_won,miscontrol_aerial_won,duel_outcome_id,duel_outcome_name,dribble_overrun,dribble_outcome_id,dribble_outcome_name,ball_recovery_offensive,pass_no_touch,pass_cross,pass_technique_id,pass_technique_name,pass_outswinging,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_inswinging,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,50_50_outcome_id,50_50_outcome_name,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_first_time,goalkeeper_end_location,goalkeeper_punched_out,shot_aerial_won,foul_won_defensive,block_offensive,foul_committed_card_id,foul_committed_card_name,clearance_left_foot,clearance_aerial_won,pass_deflected,block_deflection,foul_won_advantage,pass_through_ball,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_other,pass_goal_assist,shot_deflected,dribble_nutmeg,timestamp_seconds
e335e044-3c08-4fe3-a0a7-088c1250dd39,583,1,00:15:08.269,15,8,37,1.006348,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['48b33d83-041d-4cdb-b625-26cac04c7ffd'],"[62.5, 65.8]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,6381.0,Saúl Ñíguez Esclapez,8.845903,-1.4688779,1.0,Ground Pass,"[63.4, 57.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.269
48b33d83-041d-4cdb-b625-26cac04c7ffd,584,1,00:15:09.276,15,9,37,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['e335e044-3c08-4fe3-a0a7-088c1250dd39'],"[63.4, 57.0]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.276
d4041a6b-4fcf-44cd-9084-549a56110e76,585,1,00:15:09.276,15,9,37,1.458696,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['48b33d83-041d-4cdb-b625-26cac04c7ffd', '53a54ba1-f72f-4f22-898f-47559908c400', '9212e9ee-dd50-4742-ab5a-bf6e265c7050']","[63.4, 57.0]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,,,,,,,,,,,,"[66.6, 60.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.276
9212e9ee-dd50-4742-ab5a-bf6e265c7050,586,1,00:15:09.890,15,9,37,0.842541,17,Pressure,212,Atlético Madrid,1,Regular Play,223,Málaga,,,['d4041a6b-4fcf-44cd-9084-549a56110e76'],"[55.9, 16.6]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.89
53a54ba1-f72f-4f22-898f-47559908c400,587,1,00:15:10.734,15,10,37,1.195371,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['3b382256-1f08-4ce4-993b-4daa1edee6e8'],"[66.6, 60.0]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,6375.0,Juan Francisco Torres Belén,17.029387,0.986051,1.0,Ground Pass,"[76.0, 74.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.734
3b382256-1f08-4ce4-993b-4daa1edee6e8,588,1,00:15:11.930,15,11,37,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['53a54ba1-f72f-4f22-898f-47559908c400'],"[76.0, 74.2]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.93
b068effc-3d85-49fa-8566-c656d6ce8069,589,1,00:15:11.930,15,11,37,0.088937,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['3b382256-1f08-4ce4-993b-4daa1edee6e8', '4e8ab1af-9270-48fb-84ba-54ab429efa8c']","[76.0, 74.2]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,"[75.8, 74.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.93
4e8ab1af-9270-48fb-84ba-54ab429efa8c,590,1,00:15:12.019,15,12,37,5.012767,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['1d43ddad-63a9-4b91-bd26-29c1d381dbb2'],"[75.8, 74.4]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,5633.0,Yannick Ferreira Carrasco,45.282337,-0.23855133,1.0,Ground Pass,"[119.8, 63.7]",40.0,Right Foot,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.019
1d43ddad-63a9-4b91-bd26-29c1d381dbb2,591,1,00:15:17.031,15,17,37,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['4e8ab1af-9270-48fb-84ba-54ab429efa8c'],"[98.7, 65.8]",5633.0,Yannick Ferreira Carrasco,16.0,Left Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.031
6470c32d-6413-49b0-ae4e-9f01627c9262,592,1,00:15:46.393,15,46,38,3.778351,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,['564e8d9c-ede2-49fb-bf9c-4ee83203b0ca'],"[7.0, 36.1]",5577.0,Francisco Guillermo Ochoa Magaña,1.0,Goalkeeper,6878.0,Miguel Torres Gómez,64.16634,-0.49710792,3.0,High Pass,"[63.4, 5.5]",40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.393
564e8d9c-ede2-49fb-bf9c-4ee83203b0ca,593,1,00:15:50.171,15,50,38,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['6470c32d-6413-49b0-ae4e-9f01627c9262'],"[63.4, 5.5]",6878.0,Miguel Torres Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.171
cf723ec1-05ba-4300-943a-b8721da336f3,594,1,00:15:50.309,15,50,38,0.872531,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,['5bf97526-f7b7-46a7-b4ec-8e74d8ce5ccf'],"[63.4, 6.4]",6878.0,Miguel Torres Gómez,6.0,Left Back,10868.0,Ricardo Jorge Luz Horta,11.573245,0.21773174,2.0,Low Pass,"[74.7, 8.9]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.309
5bf97526-f7b7-46a7-b4ec-8e74d8ce5ccf,595,1,00:15:51.181,15,51,38,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['cf723ec1-05ba-4300-943a-b8721da336f3'],"[74.7, 8.9]",10868.0,Ricardo Jorge Luz Horta,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.181
6b15c85e-af30-4554-99f1-3e161c56a20a,596,1,00:15:51.181,15,51,38,4.840841,43,Carry,223,Málaga,7,From Goal Kick,223,Málaga,,,"['0b6f82ec-58c1-46bc-9a78-7d2452a18bda', '5bf97526-f7b7-46a7-b4ec-8e74d8ce5ccf', 'eae7649a-89e5-4028-a1d0-1e09ed617133']","[74.7, 8.9]",10868.0,Ricardo Jorge Luz Horta,16.0,Left Midfield,,,,,,,,,,,,"[76.0, 26.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.181
0b6f82ec-58c1-46bc-9a78-7d2452a18bda,597,1,00:15:53.990,15,53,38,1.091359,17,Pressure,223,Málaga,7,From Goal Kick,212,Atlético Madrid,,,['6b15c85e-af30-4554-99f1-3e161c56a20a'],"[39.4, 60.3]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.99
eae7649a-89e5-4028-a1d0-1e09ed617133,598,1,00:15:56.022,15,56,38,2.100103,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,['4660cad7-b297-4acf-a0cc-e62451c50617'],"[76.0, 26.3]",10868.0,Ricardo Jorge Luz Horta,16.0,Left Midfield,6569.0,Roberto José Rosales Altuve,38.536865,1.7666652,1.0,Ground Pass,"[68.5, 64.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.022
4660cad7-b297-4acf-a0cc-e62451c50617,599,1,00:15:58.122,15,58,38,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['eae7649a-89e5-4028-a1d0-1e09ed617133'],"[68.5, 64.1]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.122
c037dd21-77f3-4d9a-94af-c8d41ea33275,600,1,00:15:58.122,15,58,38,1.683409,43,Carry,223,Málaga,7,From Goal Kick,223,Málaga,,,"['4660cad7-b297-4acf-a0cc-e62451c50617', 'a39bfaf0-c576-4e92-8db0-934c11cdb071']","[68.5, 64.1]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,"[69.8, 63.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.122
a39bfaf0-c576-4e92-8db0-934c11cdb071,601,1,00:15:59.805,15,59,38,0.513752,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,"['1a3eb01e-f126-4a0d-ae7b-a21ca52c2d2b', '39b5472b-45de-441b-8ffa-aba7410a8301']","[69.8, 63.7]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,8234.0,Ignacio Camacho Barnola,10.139033,-1.1866269,1.0,Ground Pass,"[73.6, 54.3]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.805
39b5472b-45de-441b-8ffa-aba7410a8301,602,1,00:16:00.319,16,0,38,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['a39bfaf0-c576-4e92-8db0-934c11cdb071'],"[74.9, 51.9]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.319
1a3eb01e-f126-4a0d-ae7b-a21ca52c2d2b,603,1,00:16:00.319,16,0,38,0.0,10,Interception,223,Málaga,7,From Goal Kick,212,Atlético Madrid,,,['a39bfaf0-c576-4e92-8db0-934c11cdb071'],"[46.5, 25.8]",5199.0,Jorge Resurrección Merodio,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.319
8c3f72bc-d039-4df2-8921-9fb2bd18f593,604,1,00:16:01.215,16,1,38,0.527686,17,Pressure,223,Málaga,7,From Goal Kick,212,Atlético Madrid,,,['34c56690-04d4-401b-a807-3259dacbe5ae'],"[52.7, 27.3]",5199.0,Jorge Resurrección Merodio,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.215
34c56690-04d4-401b-a807-3259dacbe5ae,605,1,00:16:01.449,16,1,38,1.941727,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,"['8c3f72bc-d039-4df2-8921-9fb2bd18f593', '8ead7426-5ede-487f-b242-523db088325b']","[64.4, 54.1]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,10868.0,Ricardo Jorge Luz Horta,25.147764,-1.0733538,2.0,Low Pass,"[76.4, 32.0]",38.0,Left Foot,66.0,Recovery,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.449
8ead7426-5ede-487f-b242-523db088325b,606,1,00:16:03.390,16,3,38,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['34c56690-04d4-401b-a807-3259dacbe5ae'],"[76.4, 32.0]",10868.0,Ricardo Jorge Luz Horta,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.39
ed88d8be-536d-466e-8734-4c23beb3368f,607,1,00:16:03.390,16,3,38,0.170041,43,Carry,223,Málaga,7,From Goal Kick,223,Málaga,,,"['8ead7426-5ede-487f-b242-523db088325b', 'b0e8134f-edcf-4f48-8044-4b03e3fb000d']","[76.4, 32.0]",10868.0,Ricardo Jorge Luz Horta,16.0,Left Midfield,,,,,,,,,,,,"[76.0, 31.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.39
b0e8134f-edcf-4f48-8044-4b03e3fb000d,608,1,00:16:03.560,16,3,38,0.582138,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,['4cfe4dfa-a6a2-4183-9c28-a43a128bb244'],"[76.0, 31.8]",10868.0,Ricardo Jorge Luz Horta,16.0,Left Midfield,6580.0,José Luis García del Pozo,8.850988,-2.5817957,1.0,Ground Pass,"[68.5, 27.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.56
4cfe4dfa-a6a2-4183-9c28-a43a128bb244,609,1,00:16:04.142,16,4,38,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['b0e8134f-edcf-4f48-8044-4b03e3fb000d'],"[68.5, 27.1]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.142
5156be06-4b6e-4210-9451-42a18151f5b8,610,1,00:16:04.142,16,4,38,3.683329,43,Carry,223,Málaga,7,From Goal Kick,223,Málaga,,,"['325ed2d0-e876-49a4-ab6c-8c1fefcf2e5d', '4cfe4dfa-a6a2-4183-9c28-a43a128bb244']","[68.5, 27.1]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[82.4, 18.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.142
325ed2d0-e876-49a4-ab6c-8c1fefcf2e5d,611,1,00:16:07.826,16,7,38,1.376721,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,['43352783-c57a-4142-b876-5531875fa9f1'],"[82.4, 18.8]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,6878.0,Miguel Torres Gómez,13.85388,-0.68826884,1.0,Ground Pass,"[93.1, 10.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.826
43352783-c57a-4142-b876-5531875fa9f1,612,1,00:16:09.203,16,9,38,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['325ed2d0-e876-49a4-ab6c-8c1fefcf2e5d'],"[93.1, 10.0]",6878.0,Miguel Torres Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.203
a64ce3bf-b7a5-4efb-93da-8bd655325b4c,613,1,00:16:09.203,16,9,38,1.939029,43,Carry,223,Málaga,7,From Goal Kick,223,Málaga,,,"['43352783-c57a-4142-b876-5531875fa9f1', '8990a72d-e1e1-495c-acdc-38b17d8c465c']","[93.1, 10.0]",6878.0,Miguel Torres Gómez,6.0,Left Back,,,,,,,,,,,,"[97.4, 7.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.203
8990a72d-e1e1-495c-acdc-38b17d8c465c,614,1,00:16:11.142,16,11,38,1.020019,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,['8ab78226-9eab-46b7-887f-68e4ab19df51'],"[97.4, 7.9]",6878.0,Miguel Torres Gómez,6.0,Left Back,6580.0,José Luis García del Pozo,10.261579,2.8753407,1.0,Ground Pass,"[87.5, 10.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.142
8ab78226-9eab-46b7-887f-68e4ab19df51,615,1,00:16:12.162,16,12,38,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['8990a72d-e1e1-495c-acdc-38b17d8c465c'],"[87.5, 10.6]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.162
6999ea73-9744-4684-88a4-f66f095846c9,616,1,00:16:12.162,16,12,38,1.275264,43,Carry,223,Málaga,7,From Goal Kick,223,Málaga,,,"['46a79041-a22c-4cf8-98bf-7f7378d09583', '8ab78226-9eab-46b7-887f-68e4ab19df51']","[87.5, 10.6]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[87.1, 11.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.162
46a79041-a22c-4cf8-98bf-7f7378d09583,617,1,00:16:13.437,16,13,38,2.668709,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,"['720793a1-3235-4daf-9495-40c12078a1b5', 'ece12dcc-1458-4937-b86f-66bdfed70f1d']","[87.1, 11.9]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,6764.0,Pablo Fornals Malla,38.25768,0.69841963,3.0,High Pass,"[116.4, 36.5]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.437
ece12dcc-1458-4937-b86f-66bdfed70f1d,618,1,00:16:16.106,16,16,38,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['46a79041-a22c-4cf8-98bf-7f7378d09583'],"[110.0, 35.0]",6764.0,Pablo Fornals Malla,12.0,Right Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.106
720793a1-3235-4daf-9495-40c12078a1b5,619,1,00:16:16.106,16,16,39,0.0,2,Ball Recovery,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['46a79041-a22c-4cf8-98bf-7f7378d09583'],"[3.7, 43.6]",6378.0,Jan Oblak,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.106
ef2b5090-a05b-4d07-856f-3ec496fce332,620,1,00:16:16.106,16,16,39,8.811802,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['720793a1-3235-4daf-9495-40c12078a1b5', 'b85b7ac8-4904-45a4-a3a4-362f40586493']","[3.7, 43.6]",6378.0,Jan Oblak,1.0,Goalkeeper,,,,,,,,,,,,"[11.6, 32.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.106
b85b7ac8-4904-45a4-a3a4-362f40586493,621,1,00:16:24.917,16,24,39,1.784602,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['2e8c888a-b572-4c33-b18a-9d8c153126bc'],"[11.6, 32.7]",6378.0,Jan Oblak,1.0,Goalkeeper,6320.0,Filipe Luís Kasmirski,31.1713,-1.1014099,2.0,Low Pass,"[25.7, 4.9]",69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.917
2e8c888a-b572-4c33-b18a-9d8c153126bc,622,1,00:16:26.702,16,26,39,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['b85b7ac8-4904-45a4-a3a4-362f40586493'],"[25.7, 4.9]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.702
3b31d57a-eba0-4d7f-b334-d3b5460b1a3e,623,1,00:16:26.702,16,26,39,2.557025,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['2e8c888a-b572-4c33-b18a-9d8c153126bc', '519a684e-b9e3-4fdd-be3c-98d0ea5e5df5']","[25.7, 4.9]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,"[32.1, 6.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.702
519a684e-b9e3-4fdd-be3c-98d0ea5e5df5,624,1,00:16:29.259,16,29,39,1.284921,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['1eb245e0-eb62-4b04-9301-69760ca36490'],"[32.1, 6.8]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,6384.0,Gabriel Fernández Arenas,8.884255,1.3667784,1.0,Ground Pass,"[33.9, 15.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.259
1eb245e0-eb62-4b04-9301-69760ca36490,625,1,00:16:30.544,16,30,39,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['519a684e-b9e3-4fdd-be3c-98d0ea5e5df5'],"[33.9, 15.5]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.544
a1797bab-a91f-4a89-be1c-c2fcebac45bf,626,1,00:16:30.544,16,30,39,2.201683,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['1eb245e0-eb62-4b04-9301-69760ca36490', 'c2010611-4bc7-4584-9196-8bfbeef84d8c']","[33.9, 15.5]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,"[38.6, 19.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.544
c2010611-4bc7-4584-9196-8bfbeef84d8c,627,1,00:16:32.746,16,32,39,5.038797,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['eaca71b6-f75a-4fb4-95a9-2900bbe587fa'],"[38.6, 19.4]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,6382.0,Fernando José Torres Sanz,69.48798,-0.25161034,3.0,High Pass,"[105.9, 2.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.746
