id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_switch,miscontrol_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,dribble_outcome_id,dribble_outcome_name,out,pass_technique_id,pass_technique_name,pass_outswinging,pass_assisted_shot_id,pass_goal_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_right_foot,pass_cross,clearance_aerial_won,pass_deflected,pass_straight,interception_outcome_id,interception_outcome_name,pass_no_touch,block_deflection,foul_won_defensive,pass_through_ball,50_50_outcome_id,50_50_outcome_name,clearance_left_foot,pass_shot_assist,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,goalkeeper_end_location,shot_first_time,foul_committed_card_id,foul_committed_card_name,clearance_other,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,injury_stoppage_in_chain,pass_cut_back,dribble_nutmeg,shot_open_goal,dribble_overrun,timestamp_seconds
1731f3a7-2031-417c-80a7-d26d172b7207,1868,2,00:01:55.952,46,55,108,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,322,Eibar,,,['8c39861a-381e-49dc-bbdf-a2795e81247b'],,"[54.6, 21.8]",6566.0,Borja González Tomás,22.0,Right Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.952
1c2a4dd4-0dcb-4102-a175-f9e57f0d93a3,1869,2,00:01:55.952,46,55,108,0.919698,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['8c39861a-381e-49dc-bbdf-a2795e81247b', 'b0cb175a-8ef8-4ae1-930b-c3a8d4a33029']",,"[65.4, 54.2]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,19668.0,Augusto Matías Fernández,8.509406,-0.347767,1.0,Ground Pass,"[73.4, 51.3]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.952
b0cb175a-8ef8-4ae1-930b-c3a8d4a33029,1870,2,00:01:56.872,46,56,108,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['1c2a4dd4-0dcb-4102-a175-f9e57f0d93a3'],,"[73.4, 51.3]",19668.0,Augusto Matías Fernández,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.872
8d452ea3-36b7-49df-871d-25b9ec819174,1871,2,00:01:56.872,46,56,108,1.306145,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['b0cb175a-8ef8-4ae1-930b-c3a8d4a33029', 'db34cba1-b747-462f-ba2a-ed65c0c50da7']",,"[73.4, 51.3]",19668.0,Augusto Matías Fernández,13.0,Right Center Midfield,,,,,,,,,,,,"[72.9, 50.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.872
db34cba1-b747-462f-ba2a-ed65c0c50da7,1872,2,00:01:58.178,46,58,108,1.417888,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['805617a5-b5f9-4ac0-98c3-98c0a168d527'],,"[72.9, 50.6]",19668.0,Augusto Matías Fernández,13.0,Right Center Midfield,7105.0,Fabián Ariel Orellana Valenzuela,21.141901,-1.3659798,1.0,Ground Pass,"[77.2, 29.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.178
805617a5-b5f9-4ac0-98c3-98c0a168d527,1873,2,00:01:59.596,46,59,108,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['db34cba1-b747-462f-ba2a-ed65c0c50da7'],,"[77.2, 29.9]",7105.0,Fabián Ariel Orellana Valenzuela,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.596
947cb421-eb96-4b05-8503-fc49d4de0abc,1874,2,00:01:59.596,46,59,108,2.076096,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['805617a5-b5f9-4ac0-98c3-98c0a168d527', '8412a035-4c67-4137-8ebf-0a49761b5c86']",,"[77.2, 29.9]",7105.0,Fabián Ariel Orellana Valenzuela,23.0,Center Forward,,,,,,,,,,,,"[80.0, 30.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.596
8412a035-4c67-4137-8ebf-0a49761b5c86,1875,2,00:02:01.672,47,1,108,1.848053,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['93aa660f-544e-475a-a5ab-18950376fc8c'],,"[80.0, 30.4]",7105.0,Fabián Ariel Orellana Valenzuela,23.0,Center Forward,6724.0,Manuel Agudo Durán,32.44457,-0.8748742,1.0,Ground Pass,"[100.8, 5.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.672
93aa660f-544e-475a-a5ab-18950376fc8c,1876,2,00:02:03.520,47,3,108,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['8412a035-4c67-4137-8ebf-0a49761b5c86'],,"[100.8, 5.5]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.52
55083b8a-0866-4050-b0e6-83e714295bc5,1877,2,00:02:03.520,47,3,108,2.819277,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['93aa660f-544e-475a-a5ab-18950376fc8c', 'bb13aded-14bc-413c-8628-88c619c53fba']",,"[100.8, 5.5]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,"[110.2, 21.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.52
bb13aded-14bc-413c-8628-88c619c53fba,1878,2,00:02:06.339,47,6,108,0.80652,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['4fe408cb-d412-44a2-b9b3-345059b75dd0'],,"[110.2, 21.8]",6724.0,Manuel Agudo Durán,21.0,Left Wing,7577.0,Carles Planas Antolínez,7.8517513,1.4559197,1.0,Ground Pass,"[111.1, 29.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.339
5f628c64-61e2-4051-b2d9-c840fd9d092e,1879,2,00:02:07.077,47,7,108,1.192492,17,Pressure,209,Celta Vigo,1,Regular Play,322,Eibar,,,"['48a50d13-1652-4b5e-9d8e-096171456fcf', '4fe408cb-d412-44a2-b9b3-345059b75dd0', 'ae81fbce-8e24-40bc-9982-8f13f2a05d4b', 'af78d8c8-3acb-435f-889d-a4c5354760fd']",,"[9.0, 48.9]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.077
4fe408cb-d412-44a2-b9b3-345059b75dd0,1880,2,00:02:07.146,47,7,108,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['5f628c64-61e2-4051-b2d9-c840fd9d092e', 'bb13aded-14bc-413c-8628-88c619c53fba']",,"[111.1, 29.6]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.146
af78d8c8-3acb-435f-889d-a4c5354760fd,1881,2,00:02:07.146,47,7,108,0.943319,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['48a50d13-1652-4b5e-9d8e-096171456fcf', '4fe408cb-d412-44a2-b9b3-345059b75dd0', '5f628c64-61e2-4051-b2d9-c840fd9d092e']",,"[111.1, 29.6]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,"[115.4, 28.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.146
48a50d13-1652-4b5e-9d8e-096171456fcf,1882,2,00:02:08.089,47,8,108,0.180916,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['5f628c64-61e2-4051-b2d9-c840fd9d092e', 'ae81fbce-8e24-40bc-9982-8f13f2a05d4b', 'd22bf5f9-34fd-47dd-8392-705f83b23fe9']",,"[115.4, 28.3]",7577.0,Carles Planas Antolínez,6.0,Left Back,6724.0,Manuel Agudo Durán,1.2,3.1415927,1.0,Ground Pass,"[114.2, 28.3]",38.0,Left Foot,,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.089
ae81fbce-8e24-40bc-9982-8f13f2a05d4b,1883,2,00:02:08.270,47,8,108,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['48a50d13-1652-4b5e-9d8e-096171456fcf', '5f628c64-61e2-4051-b2d9-c840fd9d092e']",,"[112.0, 27.8]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.27
d22bf5f9-34fd-47dd-8392-705f83b23fe9,1884,2,00:02:08.270,47,8,108,0.0,6,Block,209,Celta Vigo,1,Regular Play,322,Eibar,,,['48a50d13-1652-4b5e-9d8e-096171456fcf'],,"[5.9, 51.8]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.27
c85773bd-7529-4845-b81b-3f09f05b71a5,1885,2,00:02:09.257,47,9,108,0.0,2,Ball Recovery,209,Celta Vigo,1,Regular Play,322,Eibar,,,,,"[2.2, 54.0]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.257
0e99c39b-c147-49d3-bb58-195a3042689c,1886,2,00:02:09.257,47,9,108,1.249048,43,Carry,209,Celta Vigo,1,Regular Play,322,Eibar,,,"['0df54836-a863-4b4c-b92e-a32142f28035', 'c85773bd-7529-4845-b81b-3f09f05b71a5', 'ff1e55de-26fd-4f03-b7bd-f89a41e8f3d3']",,"[2.2, 54.0]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,"[7.9, 60.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.257
0df54836-a863-4b4c-b92e-a32142f28035,1887,2,00:02:09.625,47,9,108,0.921961,17,Pressure,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['0e99c39b-c147-49d3-bb58-195a3042689c', 'ff1e55de-26fd-4f03-b7bd-f89a41e8f3d3']",,"[119.2, 24.1]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.625
ff1e55de-26fd-4f03-b7bd-f89a41e8f3d3,1888,2,00:02:10.506,47,10,108,1.090508,30,Pass,209,Celta Vigo,1,Regular Play,322,Eibar,,,"['0df54836-a863-4b4c-b92e-a32142f28035', '94f2c4cb-743a-41f6-b4cf-4f2fe0c0ce7f']",,"[7.9, 60.0]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,24070.0,Saúl Berjón Pérez,23.664742,0.48821732,1.0,Ground Pass,"[28.8, 71.1]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.506
94f2c4cb-743a-41f6-b4cf-4f2fe0c0ce7f,1889,2,00:02:11.597,47,11,108,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,322,Eibar,,,['ff1e55de-26fd-4f03-b7bd-f89a41e8f3d3'],,"[28.8, 71.1]",24070.0,Saúl Berjón Pérez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.597
df322411-06b4-4ba5-9e57-f0d6c169ae5d,1890,2,00:02:11.597,47,11,108,5.397081,43,Carry,209,Celta Vigo,1,Regular Play,322,Eibar,,,"['06dc1a64-7aa3-466b-80b8-0fe8f17cd8a6', '94f2c4cb-743a-41f6-b4cf-4f2fe0c0ce7f']",,"[28.8, 71.1]",24070.0,Saúl Berjón Pérez,12.0,Right Midfield,,,,,,,,,,,,"[69.4, 69.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.597
06dc1a64-7aa3-466b-80b8-0fe8f17cd8a6,1891,2,00:02:16.994,47,16,108,1.171424,30,Pass,209,Celta Vigo,1,Regular Play,322,Eibar,,,"['20fd2217-e544-49ee-a359-fbb6f7f33251', '467cfa9a-7e57-4723-a07f-8274d62fd2cc']",,"[69.4, 69.4]",24070.0,Saúl Berjón Pérez,12.0,Right Midfield,6566.0,Borja González Tomás,27.963547,-0.699317,2.0,Low Pass,"[90.8, 51.4]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.994
20fd2217-e544-49ee-a359-fbb6f7f33251,1892,2,00:02:18.165,47,18,108,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,322,Eibar,,,['06dc1a64-7aa3-466b-80b8-0fe8f17cd8a6'],,"[91.7, 31.0]",6566.0,Borja González Tomás,22.0,Right Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.165
467cfa9a-7e57-4723-a07f-8274d62fd2cc,1893,2,00:02:18.165,47,18,108,0.0,2,Ball Recovery,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['06dc1a64-7aa3-466b-80b8-0fe8f17cd8a6'],,"[29.3, 28.7]",19668.0,Augusto Matías Fernández,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.165
3b3c9aad-ba65-46cc-85ee-33f05bd1a726,1894,2,00:02:18.165,47,18,108,4.151418,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['467cfa9a-7e57-4723-a07f-8274d62fd2cc', '51094455-2671-4595-93bd-0b3546cb0008']",,"[29.3, 28.7]",19668.0,Augusto Matías Fernández,13.0,Right Center Midfield,,,,,,,,,,,,"[41.8, 35.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.165
51094455-2671-4595-93bd-0b3546cb0008,1895,2,00:02:22.317,47,22,108,1.316042,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['0a6a322d-de02-4890-824f-3cd1ff4dcd22'],,"[41.8, 35.9]",19668.0,Augusto Matías Fernández,13.0,Right Center Midfield,5217.0,Iago Aspas Juncal,21.612265,0.10197067,1.0,Ground Pass,"[63.3, 38.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.317
0a6a322d-de02-4890-824f-3cd1ff4dcd22,1896,2,00:02:23.633,47,23,108,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['51094455-2671-4595-93bd-0b3546cb0008'],,"[63.3, 38.1]",5217.0,Iago Aspas Juncal,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.633
7447ac2a-6959-4cee-924f-cd889df0a138,1897,2,00:02:23.633,47,23,108,2.822136,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['0a6a322d-de02-4890-824f-3cd1ff4dcd22', 'c7288a6d-1647-4f6d-abb3-e1f2b51d2f77']",,"[63.3, 38.1]",5217.0,Iago Aspas Juncal,15.0,Left Center Midfield,,,,,,,,,,,,"[55.3, 47.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.633
c7288a6d-1647-4f6d-abb3-e1f2b51d2f77,1898,2,00:02:26.455,47,26,108,1.418381,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['039bb56f-76d5-4047-8c92-ab273b882449'],,"[55.3, 47.4]",5217.0,Iago Aspas Juncal,15.0,Left Center Midfield,7105.0,Fabián Ariel Orellana Valenzuela,16.492422,0.39852244,1.0,Ground Pass,"[70.5, 53.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.45499999999998
039bb56f-76d5-4047-8c92-ab273b882449,1899,2,00:02:27.873,47,27,108,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['c7288a6d-1647-4f6d-abb3-e1f2b51d2f77'],,"[70.5, 53.8]",7105.0,Fabián Ariel Orellana Valenzuela,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.873
916ac44a-5f1e-49fb-82fb-0a8d305f9317,1900,2,00:02:27.873,47,27,108,6.494391,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['039bb56f-76d5-4047-8c92-ab273b882449', '4b0de5d3-2fa3-4ea7-83a8-a6ae86ca14cd', 'd4222332-e664-497b-9f7f-6ea9bee9451f']",,"[70.5, 53.8]",7105.0,Fabián Ariel Orellana Valenzuela,23.0,Center Forward,,,,,,,,,,,,"[82.4, 45.8]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.873
d4222332-e664-497b-9f7f-6ea9bee9451f,1901,2,00:02:27.978,47,27,108,0.806981,17,Pressure,209,Celta Vigo,1,Regular Play,322,Eibar,,,['916ac44a-5f1e-49fb-82fb-0a8d305f9317'],,"[52.3, 27.8]",5687.0,Takashi Inui,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.978
4b0de5d3-2fa3-4ea7-83a8-a6ae86ca14cd,1902,2,00:02:34.368,47,34,108,2.055669,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['ba951579-65b6-4c7b-9acd-3c9a975c7424'],,"[82.4, 45.8]",7105.0,Fabián Ariel Orellana Valenzuela,23.0,Center Forward,23785.0,Théo Bongonda Mbul''Ofeko Batombo,31.141611,1.4225415,1.0,Ground Pass,"[87.0, 76.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.368
ba951579-65b6-4c7b-9acd-3c9a975c7424,1903,2,00:02:36.423,47,36,108,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['4b0de5d3-2fa3-4ea7-83a8-a6ae86ca14cd'],,"[87.0, 76.6]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.423
aa397077-ce2c-44eb-bb00-f85dca30f8c6,1904,2,00:02:36.423,47,36,108,3.538102,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['ba951579-65b6-4c7b-9acd-3c9a975c7424', 'bbad7a47-507d-4d5c-920c-4028998d4677']",,"[87.0, 76.6]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,17.0,Right Wing,,,,,,,,,,,,"[96.6, 68.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.423
bbad7a47-507d-4d5c-920c-4028998d4677,1905,2,00:02:39.961,47,39,108,1.130009,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['9dcf7310-b7c4-445f-aab1-5b429deab88e'],,"[96.6, 68.2]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,17.0,Right Wing,6796.0,Nemanja Radoja,13.283448,-2.6644778,1.0,Ground Pass,"[84.8, 62.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.961
9dcf7310-b7c4-445f-aab1-5b429deab88e,1906,2,00:02:41.091,47,41,108,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['bbad7a47-507d-4d5c-920c-4028998d4677'],,"[84.8, 62.1]",6796.0,Nemanja Radoja,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.091
610d9bf1-236e-472d-abb7-ba89c3f55261,1907,2,00:02:41.091,47,41,108,4.037963,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['07cc976c-f523-4315-8e86-e64aca79efce', '9dcf7310-b7c4-445f-aab1-5b429deab88e', 'bb2df4f1-b6cf-4e44-986a-a4c1c411e367']",,"[84.8, 62.1]",6796.0,Nemanja Radoja,10.0,Center Defensive Midfield,,,,,,,,,,,,"[101.4, 60.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.091
07cc976c-f523-4315-8e86-e64aca79efce,1908,2,00:02:42.752,47,42,108,0.848403,17,Pressure,209,Celta Vigo,1,Regular Play,322,Eibar,,,['610d9bf1-236e-472d-abb7-ba89c3f55261'],,"[32.3, 17.0]",6700.0,Sergio Enrich Ametller,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.752
bb2df4f1-b6cf-4e44-986a-a4c1c411e367,1909,2,00:02:45.129,47,45,108,1.175795,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['822ff9fd-019f-441e-84e3-da311f220aba'],,"[101.4, 60.1]",6796.0,Nemanja Radoja,10.0,Center Defensive Midfield,6802.0,Jonathan Castro Otto,10.406248,0.7378151,1.0,Ground Pass,"[109.1, 67.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.129
822ff9fd-019f-441e-84e3-da311f220aba,1910,2,00:02:46.305,47,46,108,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['bb2df4f1-b6cf-4e44-986a-a4c1c411e367'],,"[109.1, 67.1]",6802.0,Jonathan Castro Otto,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.305
066edacb-e02f-4d39-b314-d39bc9710426,1911,2,00:02:46.305,47,46,108,0.85297,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['3728598a-10dc-4214-8335-d1cad43a12fd', '822ff9fd-019f-441e-84e3-da311f220aba', 'e15e19a2-428b-456c-a7fc-0aa02b58e2e4']",,"[109.1, 67.1]",6802.0,Jonathan Castro Otto,2.0,Right Back,,,,,,,,,,,,"[113.0, 64.8]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.305
