id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_aerial_won,pass_cross,clearance_head,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,out,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_technique_id,pass_technique_name,pass_outswinging,clearance_right_foot,pass_switch,goalkeeper_outcome_id,goalkeeper_outcome_name,counterpress,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,interception_outcome_id,interception_outcome_name,shot_deflected,block_deflection,block_offensive,off_camera,clearance_aerial_won,dribble_outcome_id,dribble_outcome_name,pass_through_ball,pass_deflected,pass_goal_assist,ball_recovery_recovery_failure,50_50_outcome_id,50_50_outcome_name,miscontrol_aerial_won,dribble_no_touch,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_open_goal,dribble_overrun,dribble_nutmeg,pass_inswinging,pass_no_touch,pass_straight,timestamp_seconds
fa6018b3-1a09-4b04-8e12-f8b67ac69b36,1311,1,00:39:55.206,39,55,85,0.0,4,Duel,222,Villarreal,1,Regular Play,216,Getafe,,,['8093eb15-fd4b-4490-b0bf-dd44d6e8449d'],"[34.9, 38.7]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,,,,,,True,13.0,Lost In Play,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2395.206
2faca26e-612f-4d19-9ec9-e50a068e47b9,1312,1,00:39:56.775,39,56,85,0.57216,17,Pressure,222,Villarreal,1,Regular Play,222,Villarreal,,,['50efff6d-5a9b-49e9-99e3-46086627be17'],"[80.5, 37.4]",18867.0,Matías Nahuel Leiva Esquivel,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2396.775
50efff6d-5a9b-49e9-99e3-46086627be17,1313,1,00:39:57.098,39,57,85,0.556744,17,Pressure,222,Villarreal,1,Regular Play,216,Getafe,,,"['2547e6bd-06f0-4b68-9081-e6bda572b3ba', '2faca26e-612f-4d19-9ec9-e50a068e47b9']","[37.0, 44.4]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2397.098
12464d02-a3a7-4537-9e9d-4d7a0389ded0,1314,1,00:39:57.348,39,57,85,0.0,22,Foul Committed,222,Villarreal,1,Regular Play,216,Getafe,,,['2547e6bd-06f0-4b68-9081-e6bda572b3ba'],"[39.0, 44.4]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2397.348
2547e6bd-06f0-4b68-9081-e6bda572b3ba,1315,1,00:39:57.348,39,57,85,0.0,21,Foul Won,222,Villarreal,1,Regular Play,222,Villarreal,,,"['12464d02-a3a7-4537-9e9d-4d7a0389ded0', '50efff6d-5a9b-49e9-99e3-46086627be17']","[81.1, 35.7]",18867.0,Matías Nahuel Leiva Esquivel,17.0,Right Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2397.348
0df8d83c-e825-48b9-a8e0-7707c957c2fe,1316,1,00:40:02.805,40,2,86,1.079873,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['1e75b0f8-1438-41bb-a595-35fd339d0f1c'],"[81.1, 35.7]",6829.0,Samuel Castillejo Azuaga,21.0,Left Wing,6771.0,Manuel Trigueros Muñoz,10.640489,0.8652282,1.0,Ground Pass,"[88.0, 43.8]",62.0,Free Kick,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402.805
1e75b0f8-1438-41bb-a595-35fd339d0f1c,1317,1,00:40:03.885,40,3,86,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['0df8d83c-e825-48b9-a8e0-7707c957c2fe'],"[88.0, 43.8]",6771.0,Manuel Trigueros Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2403.885
d066d6ae-7e7d-437f-be6e-122df7347e41,1318,1,00:40:03.885,40,3,86,1.509061,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['1aa9abbb-d5f8-43f6-86e2-12e96f48d466', '1e75b0f8-1438-41bb-a595-35fd339d0f1c', '861e9ca3-2d43-45da-ac94-ceccd77963bc']","[88.0, 43.8]",6771.0,Manuel Trigueros Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,"[87.5, 40.4]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2403.885
1aa9abbb-d5f8-43f6-86e2-12e96f48d466,1319,1,00:40:04.113,40,4,86,1.061542,17,Pressure,222,Villarreal,3,From Free Kick,216,Getafe,,,['d066d6ae-7e7d-437f-be6e-122df7347e41'],"[30.6, 35.2]",26020.0,Ángel Lafita Castillo,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2404.113
bca3f088-a3c3-4928-9377-bc690651e7c9,1320,1,00:40:04.974,40,4,86,0.572744,17,Pressure,222,Villarreal,3,From Free Kick,216,Getafe,,,['861e9ca3-2d43-45da-ac94-ceccd77963bc'],"[32.6, 40.8]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2404.974
861e9ca3-2d43-45da-ac94-ceccd77963bc,1321,1,00:40:05.394,40,5,86,3.519697,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['9f2feccc-510e-4d2f-bcc3-7f5830797c55', 'bca3f088-a3c3-4928-9377-bc690651e7c9']","[87.5, 40.4]",6771.0,Manuel Trigueros Muñoz,13.0,Right Center Midfield,6357.0,Jonathan dos Santos Ramírez,34.43269,0.51302224,3.0,High Pass,"[117.5, 57.3]",,,38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405.394
9f2feccc-510e-4d2f-bcc3-7f5830797c55,1322,1,00:40:08.913,40,8,86,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['861e9ca3-2d43-45da-ac94-ceccd77963bc'],"[117.5, 57.3]",6357.0,Jonathan dos Santos Ramírez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2408.913
b7223233-e019-45ae-8973-ccaa7a0ad20a,1323,1,00:40:08.913,40,8,86,0.12,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['2f58ced5-d395-4f39-b86a-be4407bd06e8', '9f2feccc-510e-4d2f-bcc3-7f5830797c55']","[117.5, 57.3]",6357.0,Jonathan dos Santos Ramírez,15.0,Left Center Midfield,,,,,,,,,,,,"[117.5, 57.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2408.913
2f58ced5-d395-4f39-b86a-be4407bd06e8,1324,1,00:40:09.033,40,9,86,0.0,38,Miscontrol,222,Villarreal,3,From Free Kick,222,Villarreal,,,,"[117.5, 57.3]",6357.0,Jonathan dos Santos Ramírez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2409.033
167e5cba-7ac0-4038-a777-fd70759f0e33,1325,1,00:40:11.656,40,11,86,2.470458,30,Pass,222,Villarreal,3,From Free Kick,216,Getafe,,,['9368f06c-83fa-4636-8d85-34af8b897ad1'],"[6.0, 9.4]",27054.0,Roberto Lago Soto,6.0,Left Back,26020.0,Ángel Lafita Castillo,29.110994,0.027484486,2.0,Low Pass,"[35.1, 10.2]",66.0,Recovery,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2411.656
9368f06c-83fa-4636-8d85-34af8b897ad1,1326,1,00:40:14.126,40,14,86,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,216,Getafe,,,['167e5cba-7ac0-4038-a777-fd70759f0e33'],"[35.1, 10.2]",26020.0,Ángel Lafita Castillo,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2414.126
85ecb464-61d3-487d-b307-e7fd3adfacbd,1327,1,00:40:14.126,40,14,86,3.40604,43,Carry,222,Villarreal,3,From Free Kick,216,Getafe,,,"['196dfa1d-4c69-4b69-8160-56b1e69459b6', '60ef6a1f-0ca5-4c8d-99b5-0656f3bdc0dc', '9368f06c-83fa-4636-8d85-34af8b897ad1']","[35.1, 10.2]",26020.0,Ángel Lafita Castillo,16.0,Left Midfield,,,,,,,,,,,,"[39.2, 7.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2414.126
196dfa1d-4c69-4b69-8160-56b1e69459b6,1328,1,00:40:14.632,40,14,86,1.554564,17,Pressure,222,Villarreal,3,From Free Kick,222,Villarreal,,,['85ecb464-61d3-487d-b307-e7fd3adfacbd'],"[80.9, 64.7]",18867.0,Matías Nahuel Leiva Esquivel,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2414.632
3a2c2bd6-5756-4d25-bf86-2f9238fe8e38,1329,1,00:40:16.375,40,16,86,0.4671,17,Pressure,222,Villarreal,3,From Free Kick,222,Villarreal,,,,"[79.4, 70.7]",6771.0,Manuel Trigueros Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2416.375
60ef6a1f-0ca5-4c8d-99b5-0656f3bdc0dc,1330,1,00:40:17.532,40,17,86,0.0,3,Dispossessed,222,Villarreal,3,From Free Kick,216,Getafe,,,['0637004d-321f-4180-8037-b8d5efbe81dc'],"[39.2, 7.0]",26020.0,Ángel Lafita Castillo,16.0,Left Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.532
0637004d-321f-4180-8037-b8d5efbe81dc,1331,1,00:40:17.532,40,17,86,0.0,4,Duel,222,Villarreal,3,From Free Kick,222,Villarreal,,,['60ef6a1f-0ca5-4c8d-99b5-0656f3bdc0dc'],"[80.9, 73.1]",6771.0,Manuel Trigueros Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,True,17.0,Success Out,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.532
d978fd5b-5341-470c-8e40-770cda8dbb20,1332,1,00:40:31.009,40,31,87,0.971717,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['84eac580-0cc3-4c8a-9345-2c6fef60ccb1'],"[86.7, 80.0]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,6771.0,Manuel Trigueros Muñoz,10.683165,-2.323094,2.0,Low Pass,"[79.4, 72.2]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2431.009
84eac580-0cc3-4c8a-9345-2c6fef60ccb1,1333,1,00:40:31.981,40,31,87,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['d978fd5b-5341-470c-8e40-770cda8dbb20'],"[79.4, 72.2]",6771.0,Manuel Trigueros Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2431.981
f8073f86-c8d4-4382-a6b3-e3925dd86e52,1334,1,00:40:31.981,40,31,87,1.144791,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['84eac580-0cc3-4c8a-9345-2c6fef60ccb1', '97580137-aa31-4b15-9638-6e916d166337', 'c5d85975-f81d-4a47-9113-ca92e6097de3']","[79.4, 72.2]",6771.0,Manuel Trigueros Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,"[79.2, 72.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2431.981
97580137-aa31-4b15-9638-6e916d166337,1335,1,00:40:32.013,40,32,87,0.720063,17,Pressure,222,Villarreal,4,From Throw In,216,Getafe,,,['f8073f86-c8d4-4382-a6b3-e3925dd86e52'],"[39.8, 9.6]",23416.0,Stefan Šćepović,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.013
14bf865b-6292-4f7b-a056-54a750dcb0a7,1336,1,00:40:33.125,40,33,87,0.0,39,Dribbled Past,222,Villarreal,4,From Throw In,216,Getafe,,,"['85895daf-6e2d-4694-94a6-f8a6246c41e9', 'c5d85975-f81d-4a47-9113-ca92e6097de3']","[40.9, 7.4]",23416.0,Stefan Šćepović,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2433.125
c5d85975-f81d-4a47-9113-ca92e6097de3,1337,1,00:40:33.125,40,33,87,0.0,14,Dribble,222,Villarreal,4,From Throw In,222,Villarreal,,,['14bf865b-6292-4f7b-a056-54a750dcb0a7'],"[79.2, 72.7]",6771.0,Manuel Trigueros Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,2433.125
85895daf-6e2d-4694-94a6-f8a6246c41e9,1338,1,00:40:33.125,40,33,87,2.050878,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['14bf865b-6292-4f7b-a056-54a750dcb0a7', '88e89db0-ebea-45ae-8482-75425f02cd07', 'c5d85975-f81d-4a47-9113-ca92e6097de3']","[79.2, 72.7]",6771.0,Manuel Trigueros Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,"[74.9, 64.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2433.125
88e89db0-ebea-45ae-8482-75425f02cd07,1339,1,00:40:35.176,40,35,87,1.474862,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['93d9b65b-b9ec-4aff-a59d-1de6de204f7b'],"[74.9, 64.3]",6771.0,Manuel Trigueros Muñoz,13.0,Right Center Midfield,3324.0,Eric Bertrand Bailly,13.086252,3.026716,1.0,Ground Pass,"[61.9, 65.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2435.176
93d9b65b-b9ec-4aff-a59d-1de6de204f7b,1340,1,00:40:36.651,40,36,87,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['88e89db0-ebea-45ae-8482-75425f02cd07'],"[61.9, 65.8]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2436.651
30fbda94-f5a0-464b-90cb-adad87cfe0b6,1341,1,00:40:36.651,40,36,87,1.877516,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['19c183f3-b51d-44f8-83e1-b4520147a9db', '93d9b65b-b9ec-4aff-a59d-1de6de204f7b']","[61.9, 65.8]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,"[64.0, 62.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2436.651
19c183f3-b51d-44f8-83e1-b4520147a9db,1342,1,00:40:38.529,40,38,87,1.061072,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['63fb4c28-6141-4a42-a497-4f63581291be'],"[64.0, 62.0]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,6622.0,Tomás Pina Isla,16.055218,-0.807421,1.0,Ground Pass,"[75.1, 50.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2438.529
63fb4c28-6141-4a42-a497-4f63581291be,1343,1,00:40:39.590,40,39,87,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['19c183f3-b51d-44f8-83e1-b4520147a9db'],"[75.1, 50.4]",6622.0,Tomás Pina Isla,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2439.59
32879ee8-3691-45d6-8f63-585aaac81dab,1344,1,00:40:39.590,40,39,87,0.983097,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['63fb4c28-6141-4a42-a497-4f63581291be', 'a73f8f6e-95a6-4710-9df7-fb5fc2c16f91', 'ebfa5257-5b98-4d6b-9406-dc05905d7095']","[75.1, 50.4]",6622.0,Tomás Pina Isla,10.0,Center Defensive Midfield,,,,,,,,,,,,"[68.3, 50.2]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2439.59
a73f8f6e-95a6-4710-9df7-fb5fc2c16f91,1345,1,00:40:39.961,40,39,87,0.899823,17,Pressure,222,Villarreal,4,From Throw In,216,Getafe,,,"['32879ee8-3691-45d6-8f63-585aaac81dab', 'ebfa5257-5b98-4d6b-9406-dc05905d7095']","[44.1, 27.8]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2439.961
ebfa5257-5b98-4d6b-9406-dc05905d7095,1346,1,00:40:40.573,40,40,87,1.729872,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,"['a73f8f6e-95a6-4710-9df7-fb5fc2c16f91', 'f5eef851-6bb1-43ce-83e9-16b1f2e8b6ab']","[68.3, 50.2]",6622.0,Tomás Pina Isla,10.0,Center Defensive Midfield,6752.0,Víctor Ruíz Torre,18.60672,-2.0512693,1.0,Ground Pass,"[59.7, 33.7]",,,38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440.573
f5eef851-6bb1-43ce-83e9-16b1f2e8b6ab,1347,1,00:40:42.303,40,42,87,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['ebfa5257-5b98-4d6b-9406-dc05905d7095'],"[59.7, 33.7]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442.303
c39b0b5f-8b1c-40fb-9ac5-1f21d2bcd7e7,1348,1,00:40:42.303,40,42,87,3.114014,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['e1acba8e-73a2-4558-965e-881b165421be', 'e9048800-9def-4e3a-83bc-6754e7d702fe', 'f5eef851-6bb1-43ce-83e9-16b1f2e8b6ab']","[59.7, 33.7]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,"[73.0, 29.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442.303
e1acba8e-73a2-4558-965e-881b165421be,1349,1,00:40:44.780,40,44,87,0.851474,17,Pressure,222,Villarreal,4,From Throw In,216,Getafe,,,"['c39b0b5f-8b1c-40fb-9ac5-1f21d2bcd7e7', 'e9048800-9def-4e3a-83bc-6754e7d702fe']","[47.3, 47.0]",24035.0,Álvaro Vázquez García,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2444.78
e9048800-9def-4e3a-83bc-6754e7d702fe,1350,1,00:40:45.417,40,45,87,2.654495,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,"['ae9556a9-d79f-45fb-be06-6c412571f6cc', 'e1acba8e-73a2-4558-965e-881b165421be']","[73.0, 29.0]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,18867.0,Matías Nahuel Leiva Esquivel,50.084827,0.8461437,3.0,High Pass,"[106.2, 66.5]",,,38.0,Left Foot,,76.0,Pass Offside,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2445.417
ae9556a9-d79f-45fb-be06-6c412571f6cc,1351,1,00:40:48.071,40,48,87,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['e9048800-9def-4e3a-83bc-6754e7d702fe'],"[106.2, 66.5]",18867.0,Matías Nahuel Leiva Esquivel,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448.071
12309b91-24e1-4f18-9719-f6b7e891e54f,1352,1,00:41:16.952,41,16,88,3.911784,30,Pass,216,Getafe,3,From Free Kick,216,Getafe,,,"['513d9816-1a97-4b7f-a255-8ccab1c8810f', '7be61103-c135-422d-a059-36ece92e5cb8']","[13.9, 12.6]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,23416.0,Stefan Šćepović,78.3023,0.007662685,3.0,High Pass,"[92.2, 13.2]",62.0,Free Kick,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2476.952
513d9816-1a97-4b7f-a255-8ccab1c8810f,1353,1,00:41:20.864,41,20,88,,42,Ball Receipt*,216,Getafe,3,From Free Kick,216,Getafe,,,['12309b91-24e1-4f18-9719-f6b7e891e54f'],"[94.6, 13.4]",23416.0,Stefan Šćepović,22.0,Right Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2480.864
babd0282-7026-4ac7-9b3f-8fd4c5437c93,1354,1,00:41:20.864,41,20,88,0.0,4,Duel,216,Getafe,3,From Free Kick,216,Getafe,,,['7be61103-c135-422d-a059-36ece92e5cb8'],"[92.2, 13.2]",23416.0,Stefan Šćepović,22.0,Right Center Forward,,,,,,,,,,,,,,,,,True,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2480.864
7be61103-c135-422d-a059-36ece92e5cb8,1355,1,00:41:20.864,41,20,89,1.495729,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['12309b91-24e1-4f18-9719-f6b7e891e54f', '66a00cac-b6e9-445e-a5e9-16a5f78e78fa', 'babd0282-7026-4ac7-9b3f-8fd4c5437c93']","[27.9, 66.9]",6622.0,Tomás Pina Isla,10.0,Center Defensive Midfield,6771.0,Manuel Trigueros Muñoz,10.983624,-0.9928944,3.0,High Pass,"[33.9, 57.7]",66.0,Recovery,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2480.864
