id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,out,pass_straight,pass_technique_id,pass_technique_name,clearance_head,clearance_body_part_id,clearance_body_part_name,foul_won_defensive,pass_switch,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,counterpress,off_camera,dribble_overrun,ball_recovery_offensive,pass_cross,pass_goal_assist,clearance_aerial_won,goalkeeper_end_location,pass_aerial_won,interception_outcome_id,interception_outcome_name,clearance_right_foot,foul_committed_advantage,foul_won_advantage,pass_outswinging,pass_inswinging,foul_committed_card_id,foul_committed_card_name,pass_through_ball,shot_deflected,block_deflection,pass_no_touch,shot_aerial_won,pass_deflected,clearance_left_foot,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,miscontrol_aerial_won,foul_committed_offensive,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
01079aa6-064e-42ce-b222-5662f96a8f14,1898,1,00:44:22.072,44,22,89,1.6759,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['b9adea8c-5091-4f8d-aec3-1b8948d149a8'],"[21.5, 32.9]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,4691.0,Claudio Andrés Bravo Muñoz,17.63661,2.9186187,1.0,Ground Pass,"[4.3, 36.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2662.072
b9adea8c-5091-4f8d-aec3-1b8948d149a8,1899,1,00:44:23.748,44,23,89,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['01079aa6-064e-42ce-b222-5662f96a8f14'],"[4.3, 36.8]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2663.748
446098ba-ddc0-4ca3-8ce5-524eef331567,1900,1,00:44:23.748,44,23,89,1.531588,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['d48ff403-0790-49be-8d03-07c13a703105'],"[4.3, 36.8]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,5213.0,Gerard Piqué Bernabéu,17.901117,1.581969,1.0,Ground Pass,"[4.1, 54.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2663.748
d48ff403-0790-49be-8d03-07c13a703105,1901,1,00:44:25.280,44,25,89,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['446098ba-ddc0-4ca3-8ce5-524eef331567'],"[4.1, 54.7]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2665.28
b53ccd5c-b467-4e88-9400-2f028a797b3d,1902,1,00:44:25.280,44,25,89,1.338,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['076b12f6-4a49-4531-912b-b25779f43a3b', 'd1fb735f-a667-4b22-882c-87fb434f17a8', 'd48ff403-0790-49be-8d03-07c13a703105']","[4.1, 54.7]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[5.0, 56.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2665.28
d1fb735f-a667-4b22-882c-87fb434f17a8,1903,1,00:44:25.845,44,25,89,1.104501,17,Pressure,217,Barcelona,1,Regular Play,210,Real Sociedad,,,"['076b12f6-4a49-4531-912b-b25779f43a3b', 'b53ccd5c-b467-4e88-9400-2f028a797b3d']","[107.8, 22.9]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2665.845
076b12f6-4a49-4531-912b-b25779f43a3b,1904,1,00:44:26.618,44,26,89,2.5598,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['54d98f7f-7faa-4eeb-9c2d-0598f2ca00f5', 'd1fb735f-a667-4b22-882c-87fb434f17a8']","[5.0, 56.9]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,4324.0,Daniel Alves da Silva,28.52718,0.86977446,2.0,Low Pass,"[23.4, 78.7]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2666.618
54d98f7f-7faa-4eeb-9c2d-0598f2ca00f5,1905,1,00:44:29.177,44,29,89,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['076b12f6-4a49-4531-912b-b25779f43a3b'],"[23.4, 78.7]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2669.177
f758eef4-9842-481c-afef-18fc63a53260,1906,1,00:44:29.177,44,29,89,4.9842,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['54d98f7f-7faa-4eeb-9c2d-0598f2ca00f5', '5ba9db35-58b8-4231-890b-413c05a690a8', '8db31058-c9ec-49ec-b759-bcc5afb52fba']","[23.4, 78.7]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,"[42.3, 66.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2669.177
5ba9db35-58b8-4231-890b-413c05a690a8,1907,1,00:44:32.545,44,32,89,1.513277,17,Pressure,217,Barcelona,1,Regular Play,210,Real Sociedad,,,['f758eef4-9842-481c-afef-18fc63a53260'],"[81.9, 5.1]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2672.545
8db31058-c9ec-49ec-b759-bcc5afb52fba,1908,1,00:44:34.162,44,34,89,0.724,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['fe851bae-12ee-430c-8bf4-4f2955261c25'],"[42.3, 66.8]",4324.0,Daniel Alves da Silva,2.0,Right Back,6998.0,Rafael Alcântara do Nascimento,12.369317,0.88847977,1.0,Ground Pass,"[50.1, 76.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2674.162
fe851bae-12ee-430c-8bf4-4f2955261c25,1909,1,00:44:34.886,44,34,89,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['8db31058-c9ec-49ec-b759-bcc5afb52fba'],"[50.1, 76.4]",6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2674.886
042423fa-ca2e-4d37-afd2-23855603beef,1910,1,00:44:34.886,44,34,89,1.9887,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['e597ef79-ec98-4207-8ba1-c8ccf33bbb47', 'fe851bae-12ee-430c-8bf4-4f2955261c25']","[50.1, 76.4]",6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,,,,,,,,,,,,"[48.0, 64.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2674.886
e597ef79-ec98-4207-8ba1-c8ccf33bbb47,1911,1,00:44:36.874,44,36,89,1.4067,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['f3260764-e764-402e-b0d3-7067e60de2c2'],"[48.0, 64.3]",6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,5203.0,Sergio Busquets i Burgos,12.267437,-2.2811909,1.0,Ground Pass,"[40.0, 55.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2676.874
f3260764-e764-402e-b0d3-7067e60de2c2,1912,1,00:44:38.281,44,38,89,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['e597ef79-ec98-4207-8ba1-c8ccf33bbb47'],"[40.0, 55.0]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2678.281
a4138011-b3a6-4375-9d8e-1808f754a8a6,1913,1,00:44:38.281,44,38,89,1.1587,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['893ad4ce-e009-4b70-9857-d6ad4c5f71a5', 'f3260764-e764-402e-b0d3-7067e60de2c2']","[40.0, 55.0]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[42.7, 51.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2678.281
893ad4ce-e009-4b70-9857-d6ad4c5f71a5,1914,1,00:44:39.440,44,39,89,1.0506,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['85c4aa87-b48c-4910-9de1-3bdf9b7aff37'],"[42.7, 51.4]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5503.0,Lionel Andrés Messi Cuccittini,10.707474,-1.5334306,1.0,Ground Pass,"[43.1, 40.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2679.44
85c4aa87-b48c-4910-9de1-3bdf9b7aff37,1915,1,00:44:40.490,44,40,89,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['893ad4ce-e009-4b70-9857-d6ad4c5f71a5'],"[43.1, 40.7]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2680.49
a3a412d7-02d6-4553-a291-2faecc450e02,1916,1,00:44:40.490,44,40,89,3.4867,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['57374151-f77f-4f64-b713-e4b0b6b32431', '85c4aa87-b48c-4910-9de1-3bdf9b7aff37']","[43.1, 40.7]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[55.6, 35.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2680.49
57374151-f77f-4f64-b713-e4b0b6b32431,1917,1,00:44:43.977,44,43,89,2.7212,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['4956f028-d71b-4071-8182-781184c29494', 'f084b048-5012-4d71-84eb-8ffbee009ad2']","[55.6, 35.6]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,6616.0,Munir El Haddadi Mohamed,43.200462,0.0046295966,3.0,High Pass,"[98.8, 35.8]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2683.977
4956f028-d71b-4071-8182-781184c29494,1918,1,00:44:46.698,44,46,89,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['57374151-f77f-4f64-b713-e4b0b6b32431'],"[99.2, 40.7]",6616.0,Munir El Haddadi Mohamed,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2686.698
f084b048-5012-4d71-84eb-8ffbee009ad2,1919,1,00:44:46.698,44,46,89,0.0,9,Clearance,217,Barcelona,1,Regular Play,210,Real Sociedad,,,['57374151-f77f-4f64-b713-e4b0b6b32431'],"[21.3, 44.3]",16539.0,Diego Antonio Reyes Rosales,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2686.698
93a61932-3a4d-4ee2-965e-59eb28534de4,1920,1,00:44:49.609,44,49,90,1.0559,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['41d26f32-25ff-4774-9b76-9c6628924b75'],"[28.4, 22.5]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,6674.0,Alberto De La Bella Madureño,8.300602,2.5101392,1.0,Ground Pass,"[21.7, 27.4]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2689.609
41d26f32-25ff-4774-9b76-9c6628924b75,1921,1,00:44:50.665,44,50,90,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['93a61932-3a4d-4ee2-965e-59eb28534de4'],"[21.7, 27.4]",6674.0,Alberto De La Bella Madureño,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2690.665
49041669-cba4-4443-938b-19e2036a2c4f,1922,1,00:44:50.665,44,50,90,0.16,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['41d26f32-25ff-4774-9b76-9c6628924b75', 'bf1880a1-144a-40e9-b872-3e2c8c3cbe7d']","[21.7, 27.4]",6674.0,Alberto De La Bella Madureño,6.0,Left Back,,,,,,,,,,,,"[21.7, 27.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2690.665
bf1880a1-144a-40e9-b872-3e2c8c3cbe7d,1923,1,00:44:50.825,44,50,90,1.1775,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['60dfb63d-0dbe-4edd-88b5-143d91b9ba1d'],"[21.7, 27.4]",6674.0,Alberto De La Bella Madureño,6.0,Left Back,6669.0,David Zurutuza Veillet,16.985289,-0.18353963,1.0,Ground Pass,"[38.4, 24.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2690.825
60dfb63d-0dbe-4edd-88b5-143d91b9ba1d,1924,1,00:44:52.003,44,52,90,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['bf1880a1-144a-40e9-b872-3e2c8c3cbe7d'],"[38.4, 24.3]",6669.0,David Zurutuza Veillet,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2692.003
98b745ca-8b28-4044-99da-23805e5ead8d,1925,1,00:44:52.003,44,52,90,0.12,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['60dfb63d-0dbe-4edd-88b5-143d91b9ba1d', '7d23d4d6-1926-4109-91f5-194e2417289b']","[38.4, 24.3]",6669.0,David Zurutuza Veillet,15.0,Left Center Midfield,,,,,,,,,,,,"[39.4, 24.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2692.003
7d23d4d6-1926-4109-91f5-194e2417289b,1926,1,00:44:52.123,44,52,90,1.4284,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['166f18cb-b4f0-46a5-8cc9-d83fe63b3afa'],"[39.4, 24.3]",6669.0,David Zurutuza Veillet,15.0,Left Center Midfield,6685.0,Mikel Oyarzabal Ugarte,18.089224,-1.903036,1.0,Ground Pass,"[33.5, 7.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2692.123
166f18cb-b4f0-46a5-8cc9-d83fe63b3afa,1927,1,00:44:53.551,44,53,90,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['7d23d4d6-1926-4109-91f5-194e2417289b'],"[33.5, 7.2]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2693.551
3b76cfac-c5a8-4154-ae94-0884ddd417cf,1928,1,00:44:53.551,44,53,90,0.9984,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['166f18cb-b4f0-46a5-8cc9-d83fe63b3afa', 'd790d197-f243-4f2c-90dd-2ef51a0b3da4', 'f2bad106-1b86-4c27-9d77-08cef23455fd']","[33.5, 7.2]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,"[38.1, 3.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2693.551
f2bad106-1b86-4c27-9d77-08cef23455fd,1929,1,00:44:54.025,44,54,90,0.504209,17,Pressure,210,Real Sociedad,1,Regular Play,217,Barcelona,,,['3b76cfac-c5a8-4154-ae94-0884ddd417cf'],"[78.7, 74.8]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2694.025
d790d197-f243-4f2c-90dd-2ef51a0b3da4,1930,1,00:44:54.549,44,54,90,5.148304,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['d7a93abe-7ffe-49a4-a35b-ccf4f7ce8a8d'],"[38.1, 3.9]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,52.04815,0.24451268,3.0,High Pass,"[88.6, 16.5]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2694.549
d7a93abe-7ffe-49a4-a35b-ccf4f7ce8a8d,1931,1,00:44:59.698,44,59,90,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,217,Barcelona,,,['d790d197-f243-4f2c-90dd-2ef51a0b3da4'],"[31.5, 63.6]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2699.698
adaa9736-d995-45a5-9293-2340ed7b959d,1932,1,00:45:05.883,45,5,90,0.0,34,Half End,210,Real Sociedad,1,Regular Play,217,Barcelona,,,['6802a94a-41be-450f-8c98-bc690bcbda86'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2705.883
6802a94a-41be-450f-8c98-bc690bcbda86,1933,1,00:45:05.883,45,5,90,0.0,34,Half End,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['adaa9736-d995-45a5-9293-2340ed7b959d'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2705.883
f753cec1-1a7c-4a99-bc03-f261d3222bf5,1934,2,00:00:00.000,45,0,90,0.0,18,Half Start,210,Real Sociedad,1,Regular Play,217,Barcelona,,,['78f33cd1-bc04-4072-b037-492bb82f9446'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
78f33cd1-bc04-4072-b037-492bb82f9446,1935,2,00:00:00.000,45,0,90,0.0,18,Half Start,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['f753cec1-1a7c-4a99-bc03-f261d3222bf5'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
61862493-3f1b-416c-9bbd-c43228a7ceeb,1936,2,00:00:00.000,45,0,90,0.0,19,Substitution,210,Real Sociedad,1,Regular Play,217,Barcelona,,,,,6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,5216.0,Andrés Iniesta Luján,,,,,,0.0
88cad2e5-783f-44f3-8950-eebd279f2bf2,1937,2,00:00:00.876,45,0,91,0.272238,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['3ddbc57e-3a41-4373-af6d-c199898c4700'],"[60.0, 40.0]",6690.0,Xabier Prieto Argarate,17.0,Right Wing,5560.0,Carlos Alberto Vela Garrido,2.0615528,1.815775,1.0,Ground Pass,"[59.5, 42.0]",38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.876
3ddbc57e-3a41-4373-af6d-c199898c4700,1938,2,00:00:01.148,45,1,91,,42,Ball Receipt*,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['88cad2e5-783f-44f3-8950-eebd279f2bf2'],"[59.5, 42.0]",5560.0,Carlos Alberto Vela Garrido,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.148
8146f875-3bb5-4ca4-a727-60f0201ca2ff,1939,2,00:00:01.148,45,1,91,0.351062,43,Carry,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,"['3ddbc57e-3a41-4373-af6d-c199898c4700', '67fa6cbd-b656-459b-b3e7-718949cc692a']","[59.5, 42.0]",5560.0,Carlos Alberto Vela Garrido,23.0,Center Forward,,,,,,,,,,,,"[55.5, 41.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.148
67fa6cbd-b656-459b-b3e7-718949cc692a,1940,2,00:00:01.500,45,1,91,1.4618,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['23f9d395-b7bb-490d-a265-f43c882b8d35'],"[55.5, 41.7]",5560.0,Carlos Alberto Vela Garrido,23.0,Center Forward,6770.0,Esteban Félix Granero Molina,10.400481,-2.390195,1.0,Ground Pass,"[47.9, 34.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5
23f9d395-b7bb-490d-a265-f43c882b8d35,1941,2,00:00:02.961,45,2,91,,42,Ball Receipt*,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['67fa6cbd-b656-459b-b3e7-718949cc692a'],"[47.9, 34.6]",6770.0,Esteban Félix Granero Molina,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.961
29513ebe-ff8c-4d95-8b4b-8fe87b261e53,1942,2,00:00:02.961,45,2,91,0.2781,43,Carry,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,"['23f9d395-b7bb-490d-a265-f43c882b8d35', '8a6d0049-af82-48ca-a599-bfc2f5a86bb3']","[47.9, 34.6]",6770.0,Esteban Félix Granero Molina,10.0,Center Defensive Midfield,,,,,,,,,,,,"[45.1, 34.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.961
8a6d0049-af82-48ca-a599-bfc2f5a86bb3,1943,2,00:00:03.239,45,3,91,3.2696,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,"['1488fb5a-9ab0-4f1b-99dd-797f7a6a372f', 'ce8753fa-bac6-40ad-8f18-70ab051ee592']","[45.1, 34.9]",6770.0,Esteban Félix Granero Molina,10.0,Center Defensive Midfield,6690.0,Xabier Prieto Argarate,49.812145,0.589673,3.0,High Pass,"[86.5, 62.6]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.239
