id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,foul_committed_advantage,foul_won_advantage,pass_switch,pass_cross,counterpress,out,off_camera,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,interception_outcome_id,interception_outcome_name,foul_won_defensive,clearance_head,clearance_body_part_id,clearance_body_part_name,foul_committed_offensive,dribble_overrun,shot_first_time,goalkeeper_end_location,clearance_aerial_won,ball_recovery_recovery_failure,clearance_left_foot,clearance_right_foot,pass_inswinging,pass_technique_id,pass_technique_name,pass_through_ball,pass_deflected,shot_open_goal,foul_committed_card_id,foul_committed_card_name,clearance_other,pass_outswinging,foul_committed_penalty,foul_won_penalty,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,pass_cut_back,pass_goal_assist,timestamp_seconds
7a9c9d23-a35d-45b3-938b-ebf35f7a7390,820,1,00:19:02.257,19,2,46,0.0,23,Goal Keeper,210,Real Sociedad,4,From Throw In,214,Espanyol,,,['e7a1244c-1d86-4f35-a5d9-1a37f1ac57a5'],"[4.0, 43.3]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,Goal Conceded,55.0,No Touch,,,,,,,,,,,,,,,,,,,46.0,Standing,42.0,Moving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142.257
a4912fb1-44b4-46b5-9d72-57df763a44ec,821,1,00:20:06.892,20,6,47,0.716659,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['7b82dab2-3916-47b3-8cac-1b5f48fcc4f3'],"[60.0, 40.0]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,6758.0,Víctor Sánchez Mata,11.130589,2.9882603,1.0,Ground Pass,"[49.0, 41.7]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.892
7b82dab2-3916-47b3-8cac-1b5f48fcc4f3,822,1,00:20:07.609,20,7,47,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['a4912fb1-44b4-46b5-9d72-57df763a44ec'],"[49.0, 41.7]",6758.0,Víctor Sánchez Mata,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207.609
e5751098-8aa9-4a95-bab5-f78bb8c65115,823,1,00:20:10.036,20,10,47,1.364901,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['6d9ad8f8-834a-4b84-b07b-42ab9cb1654e'],"[45.5, 67.4]",6758.0,Víctor Sánchez Mata,11.0,Left Defensive Midfield,6762.0,Álvaro González Soberón,19.140795,-2.6756086,1.0,Ground Pass,"[28.4, 58.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210.036
6d9ad8f8-834a-4b84-b07b-42ab9cb1654e,824,1,00:20:11.401,20,11,47,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['e5751098-8aa9-4a95-bab5-f78bb8c65115'],"[28.4, 58.8]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.401
15310185-10fa-4a8e-89dc-199e574b041f,825,1,00:20:11.401,20,11,47,3.187438,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['6d9ad8f8-834a-4b84-b07b-42ab9cb1654e', 'd9d07725-4e2d-460c-8330-cee398008f37', 'dad9741e-8dd1-4fb4-9a1f-5e08b2ab87e4']","[28.4, 58.8]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,"[32.3, 59.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.401
dad9741e-8dd1-4fb4-9a1f-5e08b2ab87e4,826,1,00:20:14.145,20,14,47,0.6438,17,Pressure,214,Espanyol,9,From Kick Off,210,Real Sociedad,,,"['15310185-10fa-4a8e-89dc-199e574b041f', 'd9d07725-4e2d-460c-8330-cee398008f37']","[87.5, 24.2]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.145
d9d07725-4e2d-460c-8330-cee398008f37,827,1,00:20:14.589,20,14,47,1.218244,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['dad9741e-8dd1-4fb4-9a1f-5e08b2ab87e4', 'f3c9a69a-34a9-456e-b29d-e2d9cb274064']","[32.3, 59.4]",6762.0,Álvaro González Soberón,3.0,Right Center Back,23974.0,Roberto Antonio Correa Silva,15.524175,1.1878976,1.0,Ground Pass,"[38.1, 73.8]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.589
f3c9a69a-34a9-456e-b29d-e2d9cb274064,828,1,00:20:15.807,20,15,47,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['d9d07725-4e2d-460c-8330-cee398008f37'],"[38.1, 73.8]",23974.0,Roberto Antonio Correa Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215.807
2065e825-b7b3-4be7-b81b-ecd3f6cfffe9,829,1,00:20:15.807,20,15,47,1.286971,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['6bec338d-bd7e-444a-9791-de70d1810079', 'f3c9a69a-34a9-456e-b29d-e2d9cb274064']","[38.1, 73.8]",23974.0,Roberto Antonio Correa Silva,2.0,Right Back,,,,,,,,,,,,"[42.2, 75.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215.807
6bec338d-bd7e-444a-9791-de70d1810079,830,1,00:20:17.094,20,17,47,4.554326,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['96d33999-057a-44a1-b49a-3184a19c0976', 'c18788b6-ca1e-495a-ab57-ac6c01c38563']","[42.2, 75.4]",23974.0,Roberto Antonio Correa Silva,2.0,Right Back,6766.0,Gerard Moreno Balaguero,68.09552,-0.40450615,3.0,High Pass,"[104.8, 48.6]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217.094
96d33999-057a-44a1-b49a-3184a19c0976,831,1,00:20:21.648,20,21,47,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['6bec338d-bd7e-444a-9791-de70d1810079'],"[74.2, 67.5]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.648
c18788b6-ca1e-495a-ab57-ac6c01c38563,832,1,00:20:21.648,20,21,48,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['6bec338d-bd7e-444a-9791-de70d1810079'],"[15.3, 31.5]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.648
97c8722c-dc2d-447c-8096-f3101f7b8fc1,833,1,00:20:24.434,20,24,48,2.746034,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['18232612-3e85-4e16-b7ef-72a1b501b645'],"[14.7, 31.0]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,16539.0,Diego Antonio Reyes Rosales,15.976545,0.5758504,1.0,Ground Pass,"[28.1, 39.7]",,,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224.434
18232612-3e85-4e16-b7ef-72a1b501b645,834,1,00:20:27.180,20,27,48,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['97c8722c-dc2d-447c-8096-f3101f7b8fc1'],"[28.1, 39.7]",16539.0,Diego Antonio Reyes Rosales,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227.18
1bccfcce-7ec7-45de-b05c-8873e7505bdd,835,1,00:20:30.433,20,30,48,0.894104,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['d9a5f51f-197e-4fd7-b06e-d416bbdb4f31'],"[37.1, 59.0]",16539.0,Diego Antonio Reyes Rosales,3.0,Right Center Back,6671.0,Asier Illarramendi Andonegi,11.260995,-0.8419416,1.0,Ground Pass,"[44.6, 50.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230.433
d9a5f51f-197e-4fd7-b06e-d416bbdb4f31,836,1,00:20:31.327,20,31,48,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['1bccfcce-7ec7-45de-b05c-8873e7505bdd'],"[44.6, 50.6]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231.327
57f9db1f-570d-439b-b0fa-29d87a57342e,837,1,00:20:31.327,20,31,48,1.448084,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['adbe57ee-0677-4d77-9eea-345c7964c1e3', 'd9a5f51f-197e-4fd7-b06e-d416bbdb4f31']","[44.6, 50.6]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,,,,,,,,,,,,"[43.1, 53.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231.327
adbe57ee-0677-4d77-9eea-345c7964c1e3,838,1,00:20:32.775,20,32,48,1.37466,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['81563c9c-2184-4b13-b83d-4dd4dd44d234'],"[43.1, 53.8]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,16539.0,Diego Antonio Reyes Rosales,15.01466,2.2996511,1.0,Ground Pass,"[33.1, 65.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.775
81563c9c-2184-4b13-b83d-4dd4dd44d234,839,1,00:20:34.150,20,34,48,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['adbe57ee-0677-4d77-9eea-345c7964c1e3'],"[33.1, 65.0]",16539.0,Diego Antonio Reyes Rosales,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.15
4fa4a316-6145-4fe5-8ac9-dcd130311a3a,840,1,00:20:34.150,20,34,48,0.375934,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['81563c9c-2184-4b13-b83d-4dd4dd44d234', 'b0b72704-203d-48fb-84ad-c64b5955bdf4']","[33.1, 65.0]",16539.0,Diego Antonio Reyes Rosales,3.0,Right Center Back,,,,,,,,,,,,"[33.1, 65.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.15
b0b72704-203d-48fb-84ad-c64b5955bdf4,841,1,00:20:34.526,20,34,48,1.013391,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['68190f58-ec43-487a-9a44-34df8c5edfe1'],"[33.1, 65.0]",16539.0,Diego Antonio Reyes Rosales,3.0,Right Center Back,6671.0,Asier Illarramendi Andonegi,8.521151,-1.6412677,1.0,Ground Pass,"[32.5, 56.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.526
68190f58-ec43-487a-9a44-34df8c5edfe1,842,1,00:20:35.539,20,35,48,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['b0b72704-203d-48fb-84ad-c64b5955bdf4'],"[32.5, 56.5]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.539
1eb2afe1-7ebf-455d-8830-a6a9e325ad81,843,1,00:20:35.539,20,35,48,1.673036,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['88418628-c4ea-46e3-a3be-20cc360cda9c'],"[30.3, 55.6]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,6694.0,Gerónimo Rulli,22.584286,-2.6779451,1.0,Ground Pass,"[10.1, 45.5]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.539
88418628-c4ea-46e3-a3be-20cc360cda9c,844,1,00:20:37.212,20,37,48,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['1eb2afe1-7ebf-455d-8830-a6a9e325ad81'],"[10.1, 45.5]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237.212
c39b7a5f-f167-4c65-9d72-77891e5c132f,845,1,00:20:37.212,20,37,48,1.880126,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['549fa258-c210-485b-8c95-16d70b295b07'],"[10.1, 45.5]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,16622.0,Mikel González de Martín Martínez,27.0,-0.9272952,1.0,Ground Pass,"[26.3, 23.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237.212
549fa258-c210-485b-8c95-16d70b295b07,846,1,00:20:39.092,20,39,48,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['c39b7a5f-f167-4c65-9d72-77891e5c132f'],"[26.3, 23.9]",16622.0,Mikel González de Martín Martínez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239.092
feadf431-95cb-403e-a3b3-5490fc0ea0d4,847,1,00:20:39.092,20,39,48,3.092138,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['44df4b83-e932-4841-a5d1-2d019b9fda3f', '549fa258-c210-485b-8c95-16d70b295b07']","[26.3, 23.9]",16622.0,Mikel González de Martín Martínez,5.0,Left Center Back,,,,,,,,,,,,"[45.1, 17.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239.092
44df4b83-e932-4841-a5d1-2d019b9fda3f,848,1,00:20:42.184,20,42,48,1.29306,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['b8dc61e2-b8be-4ced-a4b7-e7037197429e'],"[45.1, 17.1]",16622.0,Mikel González de Martín Martínez,5.0,Left Center Back,6673.0,Sergio Canales Madrazo,30.125072,-0.18697926,1.0,Ground Pass,"[74.7, 11.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.184
b8dc61e2-b8be-4ced-a4b7-e7037197429e,849,1,00:20:43.477,20,43,48,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['44df4b83-e932-4841-a5d1-2d019b9fda3f'],"[74.7, 11.5]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.477
e8bbdeef-41ae-4238-af48-176b99038fd7,850,1,00:20:43.477,20,43,48,3.094118,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['661d3447-7f70-4036-8c81-15ad4672f727', 'b8dc61e2-b8be-4ced-a4b7-e7037197429e']","[74.7, 11.5]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,,,,,,,,,,,,"[84.9, 2.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.477
661d3447-7f70-4036-8c81-15ad4672f727,851,1,00:20:46.571,20,46,48,0.586236,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['e5f54f8b-c55f-4837-a275-25bbe9948c44'],"[84.9, 2.8]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,5560.0,Carlos Alberto Vela Garrido,6.4195013,3.063626,1.0,Ground Pass,"[78.5, 3.3]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.571
e5f54f8b-c55f-4837-a275-25bbe9948c44,852,1,00:20:47.158,20,47,48,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['661d3447-7f70-4036-8c81-15ad4672f727'],"[78.5, 3.3]",5560.0,Carlos Alberto Vela Garrido,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.158
30c7a481-b8fc-41ff-b1c1-bf41a9de3443,853,1,00:20:47.158,20,47,48,1.317431,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['6ae5e117-5ff4-41a5-be7a-19622155c64e', '7ed3bf6d-38fb-4a67-8d10-07dee188eb2d', 'e5f54f8b-c55f-4837-a275-25bbe9948c44']","[78.5, 3.3]",5560.0,Carlos Alberto Vela Garrido,21.0,Left Wing,,,,,,,,,,,,"[76.1, 8.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.158
6ae5e117-5ff4-41a5-be7a-19622155c64e,854,1,00:20:48.030,20,48,48,0.445221,17,Pressure,210,Real Sociedad,1,Regular Play,214,Espanyol,,,['30c7a481-b8fc-41ff-b1c1-bf41a9de3443'],"[44.1, 68.6]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.03
7ed3bf6d-38fb-4a67-8d10-07dee188eb2d,855,1,00:20:48.475,20,48,48,0.0,14,Dribble,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['47cf8aba-c099-47ff-b29f-27000d75c5e1'],"[76.1, 8.9]",5560.0,Carlos Alberto Vela Garrido,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.475
47cf8aba-c099-47ff-b29f-27000d75c5e1,856,1,00:20:48.475,20,48,48,0.0,4,Duel,210,Real Sociedad,1,Regular Play,214,Espanyol,,,['7ed3bf6d-38fb-4a67-8d10-07dee188eb2d'],"[44.0, 71.2]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,,,,,,,,,,,,,True,,,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.475
e3aab536-7ac1-4a16-9ed6-11387331e367,857,1,00:20:49.424,20,49,48,1.352126,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['f77d722f-b7da-4aec-8390-c502de328ff0'],"[86.7, 7.4]",6674.0,Alberto De La Bella Madureño,6.0,Left Back,6673.0,Sergio Canales Madrazo,6.0440054,-0.6799089,1.0,Ground Pass,"[91.4, 3.6]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.424
f77d722f-b7da-4aec-8390-c502de328ff0,858,1,00:20:50.776,20,50,48,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['e3aab536-7ac1-4a16-9ed6-11387331e367'],"[91.4, 3.6]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.776
f3452f61-5377-4c0a-8799-eed778ef9ac0,859,1,00:20:50.776,20,50,48,0.950134,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['50c76002-fe8d-4d6c-9a53-4256fcb9428b', 'f77d722f-b7da-4aec-8390-c502de328ff0']","[91.4, 3.6]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,,,,,,,,,,,,"[96.5, 3.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.776
50c76002-fe8d-4d6c-9a53-4256fcb9428b,860,1,00:20:51.726,20,51,48,2.06914,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['0434d0c9-9e77-4e0e-9c32-d6ed592901c7'],"[96.5, 3.6]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,6674.0,Alberto De La Bella Madureño,19.944424,0.6645612,1.0,Ground Pass,"[112.2, 15.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251.726
61070ce4-6aef-4882-8227-5a28b00e14ba,861,1,00:20:53.388,20,53,48,0.724579,17,Pressure,210,Real Sociedad,1,Regular Play,214,Espanyol,,,"['0434d0c9-9e77-4e0e-9c32-d6ed592901c7', '2a4950b7-dcc9-4b8e-b941-c9ff8e370fda']","[7.3, 62.4]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253.388
0434d0c9-9e77-4e0e-9c32-d6ed592901c7,862,1,00:20:53.795,20,53,48,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['50c76002-fe8d-4d6c-9a53-4256fcb9428b', '61070ce4-6aef-4882-8227-5a28b00e14ba']","[112.2, 15.9]",6674.0,Alberto De La Bella Madureño,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253.795
2a4950b7-dcc9-4b8e-b941-c9ff8e370fda,863,1,00:20:53.795,20,53,48,1.322664,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['1210b46d-4498-4e31-85bd-992b135fc0e9', '61070ce4-6aef-4882-8227-5a28b00e14ba', 'e4387b57-603a-4d6a-906e-7f51787acc94']","[115.4, 16.7]",6674.0,Alberto De La Bella Madureño,6.0,Left Back,6677.0,Imanol Agirretxe Arruti,22.372528,1.4902534,1.0,Ground Pass,"[117.2, 39.0]",,,38.0,Left Foot,,True,9.0,Incomplete,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253.795
1210b46d-4498-4e31-85bd-992b135fc0e9,864,1,00:20:55.118,20,55,48,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['2a4950b7-dcc9-4b8e-b941-c9ff8e370fda'],"[115.8, 37.0]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.118
