id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,counterpress,pass_aerial_won,duel_type_id,duel_type_name,foul_won_defensive,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_cross,clearance_left_foot,pass_switch,foul_committed_advantage,foul_won_advantage,pass_no_touch,miscontrol_aerial_won,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_success_in_play,pass_technique_id,pass_technique_name,pass_outswinging,clearance_head,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,dribble_overrun,dribble_no_touch,ball_recovery_recovery_failure,dribble_nutmeg,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_aerial_won,block_deflection,clearance_aerial_won,shot_first_time,pass_cut_back,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,ball_recovery_offensive,shot_one_on_one,50_50_outcome_id,50_50_outcome_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_inswinging,foul_committed_offensive,timestamp_seconds
91c7e4bb-06f3-4490-b502-cd59d8e84eaa,735,1,00:19:24.210,19,24,42,0.505029,17,Pressure,213,Sevilla,4,From Throw In,216,Getafe,,,"['0f23d053-16e5-4f98-83f2-192ad0301f67', '349b4a5f-f0e0-4370-a386-fb37e1b0cfd0']","[64.7, 14.7]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1164.21
349b4a5f-f0e0-4370-a386-fb37e1b0cfd0,736,1,00:19:24.502,19,24,42,0.688383,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,"['7031f6f3-0d07-45b3-87ab-7260a5740f19', '91c7e4bb-06f3-4490-b502-cd59d8e84eaa']","[54.6, 68.1]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,6672.0,Jorge Andújar Moreno,8.458132,1.9974238,1.0,Ground Pass,"[51.1, 75.8]",,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1164.502
7031f6f3-0d07-45b3-87ab-7260a5740f19,737,1,00:19:25.191,19,25,42,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['349b4a5f-f0e0-4370-a386-fb37e1b0cfd0'],"[51.1, 75.8]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.191
95a274bb-4403-4593-8097-8cc1a4cbdd5b,738,1,00:19:25.191,19,25,42,0.855738,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['1e830fef-49e3-48d4-8339-954d9e350f8a', '7031f6f3-0d07-45b3-87ab-7260a5740f19', 'f03042fd-b633-4209-b0a2-c38ea994e033']","[51.1, 75.8]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,True,"[51.6, 77.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.191
f03042fd-b633-4209-b0a2-c38ea994e033,739,1,00:19:25.476,19,25,42,0.524939,17,Pressure,213,Sevilla,4,From Throw In,216,Getafe,,,['95a274bb-4403-4593-8097-8cc1a4cbdd5b'],"[69.0, 5.1]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.476
72ba1ca3-25b6-4ef8-8a4e-230477aba190,740,1,00:19:26.046,19,26,42,0.0,39,Dribbled Past,213,Sevilla,4,From Throw In,216,Getafe,,,"['0943e7c2-1946-4b56-91a0-cc12f18293c3', '1e830fef-49e3-48d4-8339-954d9e350f8a']","[68.5, 3.1]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166.046
1e830fef-49e3-48d4-8339-954d9e350f8a,741,1,00:19:26.046,19,26,42,0.0,14,Dribble,213,Sevilla,4,From Throw In,213,Sevilla,,,['72ba1ca3-25b6-4ef8-8a4e-230477aba190'],"[51.6, 77.0]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166.046
0943e7c2-1946-4b56-91a0-cc12f18293c3,742,1,00:19:26.046,19,26,42,0.442784,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['1e830fef-49e3-48d4-8339-954d9e350f8a', '72ba1ca3-25b6-4ef8-8a4e-230477aba190', 'b7d62a35-2f0a-4377-8f15-c127bf86b826']","[51.6, 77.0]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,True,"[52.5, 77.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166.046
b7d62a35-2f0a-4377-8f15-c127bf86b826,743,1,00:19:26.489,19,26,42,0.823834,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['e96b814e-55ae-4d9b-bcf3-89217873efac'],"[52.5, 77.0]",6672.0,Jorge Andújar Moreno,2.0,Right Back,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,10.656922,-1.4673929,1.0,Ground Pass,"[53.6, 66.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166.489
e96b814e-55ae-4d9b-bcf3-89217873efac,744,1,00:19:27.313,19,27,42,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['b7d62a35-2f0a-4377-8f15-c127bf86b826'],"[53.6, 66.4]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167.313
ef1ed9b0-25c7-40fc-98a8-c626ca345cb0,745,1,00:19:27.313,19,27,42,0.750376,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['e9537352-5dc1-436f-9d0c-3c99a2463d67', 'e96b814e-55ae-4d9b-bcf3-89217873efac']","[53.6, 66.4]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[53.6, 66.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167.313
e9537352-5dc1-436f-9d0c-3c99a2463d67,746,1,00:19:28.063,19,28,42,0.777034,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['188c39e1-b348-4e87-ad60-418e905821da'],"[53.6, 66.4]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,6825.0,Daniel Filipe Martins Carriço,11.763078,0.44843966,1.0,Ground Pass,"[64.2, 71.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.063
188c39e1-b348-4e87-ad60-418e905821da,747,1,00:19:28.840,19,28,42,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['e9537352-5dc1-436f-9d0c-3c99a2463d67'],"[64.2, 71.5]",6825.0,Daniel Filipe Martins Carriço,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.84
bfeae01e-b7ea-4e08-aa51-635328080f43,748,1,00:19:28.840,19,28,42,1.385552,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['9a5952f0-0bc5-4252-b6a6-4e4c98e9f1bf'],"[64.4, 71.5]",6825.0,Daniel Filipe Martins Carriço,11.0,Left Defensive Midfield,6672.0,Jorge Andújar Moreno,8.065978,0.75032485,1.0,Ground Pass,"[70.3, 77.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.84
d218ef32-a360-4dcc-a566-852137786780,749,1,00:19:29.835,19,29,42,0.345609,17,Pressure,213,Sevilla,4,From Throw In,216,Getafe,,,,"[47.8, 3.1]",27092.0,Abdoul Karim Yoda,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169.835
9a5952f0-0bc5-4252-b6a6-4e4c98e9f1bf,750,1,00:19:30.226,19,30,42,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['bfeae01e-b7ea-4e08-aa51-635328080f43'],"[70.3, 77.0]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.226
93d2d885-2e14-4867-a396-58080ec83850,751,1,00:19:30.226,19,30,42,0.234752,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['9a5952f0-0bc5-4252-b6a6-4e4c98e9f1bf', 'fa719f35-1b35-416e-9313-9cb5b509402b']","[70.3, 77.0]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,,"[73.2, 77.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.226
fa719f35-1b35-416e-9313-9cb5b509402b,752,1,00:19:30.461,19,30,42,0.0,38,Miscontrol,213,Sevilla,4,From Throw In,213,Sevilla,,,,"[73.2, 77.4]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.461
52619dca-6b15-4148-8918-4e36a439b233,753,1,00:19:30.939,19,30,43,0.0,2,Ball Recovery,216,Getafe,1,Regular Play,216,Getafe,,,,"[41.3, 2.7]",27092.0,Abdoul Karim Yoda,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.939
577d6d4b-164d-4a44-8e15-9489124b1a46,754,1,00:19:30.939,19,30,43,1.463458,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['52619dca-6b15-4148-8918-4e36a439b233', 'aae339d0-da67-4248-b828-392e9a63ad10']","[41.3, 2.7]",27092.0,Abdoul Karim Yoda,6.0,Left Back,,,,,,,,,,,,,"[40.5, 3.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.939
aae339d0-da67-4248-b828-392e9a63ad10,755,1,00:19:32.402,19,32,43,1.2,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['9288be09-985d-420c-8c2c-b1e349c44c3d'],"[40.5, 3.1]",27092.0,Abdoul Karim Yoda,6.0,Left Back,6861.0,Juan Torres Ruiz,14.431216,2.7803888,1.0,Ground Pass,"[27.0, 8.2]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172.402
9288be09-985d-420c-8c2c-b1e349c44c3d,756,1,00:19:33.602,19,33,43,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['aae339d0-da67-4248-b828-392e9a63ad10'],"[27.0, 8.2]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.602
124c192d-ed3a-402a-b187-9a41f3bb1989,757,1,00:19:33.602,19,33,43,0.869205,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['9288be09-985d-420c-8c2c-b1e349c44c3d', 'a40dce5a-386f-4f66-8c32-d25b6e3201c8', 'b57faac7-5267-43df-8f78-a86b05938448']","[27.0, 8.2]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,True,"[27.6, 5.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.602
b57faac7-5267-43df-8f78-a86b05938448,758,1,00:19:34.167,19,34,43,0.334967,17,Pressure,216,Getafe,1,Regular Play,213,Sevilla,,,"['124c192d-ed3a-402a-b187-9a41f3bb1989', 'a40dce5a-386f-4f66-8c32-d25b6e3201c8']","[91.9, 71.0]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174.167
a40dce5a-386f-4f66-8c32-d25b6e3201c8,759,1,00:19:34.471,19,34,43,2.446067,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,"['b57faac7-5267-43df-8f78-a86b05938448', 'b867c7d6-f5f0-4714-90b6-f17add2a22c3', 'dd1b838d-44cd-498b-81c5-a83e5b3699e7']","[27.6, 5.7]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,24035.0,Álvaro Vázquez García,45.543167,0.103382856,3.0,High Pass,"[72.9, 10.4]",,,38.0,Left Foot,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174.471
dd1b838d-44cd-498b-81c5-a83e5b3699e7,760,1,00:19:36.917,19,36,43,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['a40dce5a-386f-4f66-8c32-d25b6e3201c8'],"[71.0, 10.0]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.917
b867c7d6-f5f0-4714-90b6-f17add2a22c3,761,1,00:19:36.917,19,36,43,1.063086,30,Pass,216,Getafe,1,Regular Play,213,Sevilla,,,"['230adf4e-867b-4453-9be2-8ccbb73ecd99', 'a40dce5a-386f-4f66-8c32-d25b6e3201c8']","[47.2, 69.7]",3253.0,Adil Rami,3.0,Right Center Back,,,9.518929,-0.06307412,2.0,Low Pass,"[56.7, 69.1]",66.0,Recovery,37.0,Head,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.917
230adf4e-867b-4453-9be2-8ccbb73ecd99,762,1,00:19:37.981,19,37,43,0.0,2,Ball Recovery,216,Getafe,1,Regular Play,216,Getafe,,,['b867c7d6-f5f0-4714-90b6-f17add2a22c3'],"[63.4, 11.0]",15893.0,Víctor Rodríguez Romero,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.981
75d6f851-6d08-4eac-8c79-8445b5a8f542,763,1,00:19:37.981,19,37,43,2.423397,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['00ef645f-2294-42b7-9915-bcdee22eb184', '1d36ec3d-0cfe-41ae-95ce-4da81a523616', '230adf4e-867b-4453-9be2-8ccbb73ecd99']","[63.4, 11.0]",15893.0,Víctor Rodríguez Romero,21.0,Left Wing,,,,,,,,,,,,True,"[73.8, 11.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.981
1d36ec3d-0cfe-41ae-95ce-4da81a523616,764,1,00:19:38.664,19,38,43,1.385261,17,Pressure,216,Getafe,1,Regular Play,213,Sevilla,,,['75d6f851-6d08-4eac-8c79-8445b5a8f542'],"[53.8, 69.3]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.664
00ef645f-2294-42b7-9915-bcdee22eb184,765,1,00:19:40.404,19,40,43,0.0,3,Dispossessed,216,Getafe,1,Regular Play,216,Getafe,,,['b954ddaf-c0ef-414a-bba6-3991dc8727b1'],"[73.8, 11.3]",15893.0,Víctor Rodríguez Romero,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.404
b954ddaf-c0ef-414a-bba6-3991dc8727b1,766,1,00:19:40.404,19,40,43,0.0,4,Duel,216,Getafe,1,Regular Play,213,Sevilla,,,['00ef645f-2294-42b7-9915-bcdee22eb184'],"[46.3, 68.8]",6825.0,Daniel Filipe Martins Carriço,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,11.0,Tackle,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.404
a51a217c-57a1-4913-88d4-7db81f229dc5,767,1,00:19:41.982,19,41,43,1.086001,17,Pressure,216,Getafe,1,Regular Play,213,Sevilla,,,"['4ea4fcb8-c4a6-4c1e-b5ef-0150dc7fff0e', '884b1660-e9ae-44ad-9b31-c41c1bdb6a9d']","[49.5, 69.5]",6825.0,Daniel Filipe Martins Carriço,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181.982
884b1660-e9ae-44ad-9b31-c41c1bdb6a9d,768,1,00:19:42.491,19,42,43,0.0,2,Ball Recovery,216,Getafe,1,Regular Play,216,Getafe,,,['a51a217c-57a1-4913-88d4-7db81f229dc5'],"[68.0, 10.0]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.491
4ea4fcb8-c4a6-4c1e-b5ef-0150dc7fff0e,769,1,00:19:42.491,19,42,43,1.6,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['5a839198-5598-450b-9991-43fe79b71157', '74a42bfd-5494-4254-a212-02c2ede27d31', '884b1660-e9ae-44ad-9b31-c41c1bdb6a9d', 'a51a217c-57a1-4913-88d4-7db81f229dc5']","[68.0, 10.0]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,True,"[66.3, 7.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.491
74a42bfd-5494-4254-a212-02c2ede27d31,770,1,00:19:43.881,19,43,43,0.345367,17,Pressure,216,Getafe,1,Regular Play,213,Sevilla,,,"['4ea4fcb8-c4a6-4c1e-b5ef-0150dc7fff0e', '5a839198-5598-450b-9991-43fe79b71157']","[52.7, 70.1]",10881.0,Diogo José Rosário Gomes Figueiras,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183.881
5a839198-5598-450b-9991-43fe79b71157,771,1,00:19:44.091,19,44,43,1.05509,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,"['2420c0e1-9838-4e07-bcb7-654f3da675a6', '74a42bfd-5494-4254-a212-02c2ede27d31', 'fb2bf307-3f38-45c0-bad2-32619f70dc96']","[66.3, 7.8]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,27092.0,Abdoul Karim Yoda,9.749872,-2.7744188,1.0,Ground Pass,"[57.2, 4.3]",,,38.0,Left Foot,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.091
0ae17ea2-a850-49db-8891-2d6dff438010,772,1,00:19:44.334,19,44,43,0.71727,17,Pressure,216,Getafe,1,Regular Play,213,Sevilla,,,,"[62.0, 74.1]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.334
fb2bf307-3f38-45c0-bad2-32619f70dc96,773,1,00:19:45.146,19,45,43,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['5a839198-5598-450b-9991-43fe79b71157'],"[56.4, 3.5]",27092.0,Abdoul Karim Yoda,6.0,Left Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185.146
2420c0e1-9838-4e07-bcb7-654f3da675a6,774,1,00:19:45.146,19,45,43,0.0,10,Interception,216,Getafe,1,Regular Play,213,Sevilla,,,['5a839198-5598-450b-9991-43fe79b71157'],"[62.9, 75.8]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185.146
4aadb9d9-fcd1-45e3-962e-3f813d21afca,775,1,00:19:46.337,19,46,43,0.327713,17,Pressure,216,Getafe,1,Regular Play,216,Getafe,,,,"[62.3, 8.2]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186.337
ceed165b-413b-4190-b81e-f583b2adabed,776,1,00:19:46.889,19,46,43,0.0,22,Foul Committed,216,Getafe,1,Regular Play,216,Getafe,,,['30cd1bae-27b4-4c08-9071-8b5c3b5ce76e'],"[64.9, 9.6]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186.889
30cd1bae-27b4-4c08-9071-8b5c3b5ce76e,777,1,00:19:46.889,19,46,43,0.0,21,Foul Won,216,Getafe,1,Regular Play,213,Sevilla,,,['ceed165b-413b-4190-b81e-f583b2adabed'],"[55.2, 70.5]",10881.0,Diogo José Rosário Gomes Figueiras,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186.889
538dee43-f1ae-4629-93bb-0e83399485be,778,1,00:20:12.856,20,12,44,2.166376,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['94809322-eddf-4fb0-86f5-512b03c15ade'],"[55.4, 67.2]",3253.0,Adil Rami,3.0,Right Center Back,,,55.605755,-0.9129077,3.0,High Pass,"[89.4, 23.2]",62.0,Free Kick,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212.856
94809322-eddf-4fb0-86f5-512b03c15ade,779,1,00:20:15.022,20,15,44,0.0,2,Ball Recovery,213,Sevilla,3,From Free Kick,216,Getafe,,,['538dee43-f1ae-4629-93bb-0e83399485be'],"[30.7, 56.9]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215.022
8d46285b-efc5-4b50-b4c7-5cd5be0d8c7e,780,1,00:20:15.022,20,15,44,1.498037,43,Carry,213,Sevilla,3,From Free Kick,216,Getafe,,,"['4d07423d-7b2c-4acf-a579-3b886d76d5d3', '7c98ae12-a8bd-43b5-bcf7-1fd2824e3aa2', '94809322-eddf-4fb0-86f5-512b03c15ade']","[30.7, 56.9]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,True,"[30.1, 59.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215.022
