id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,under_pressure,off_camera,pass_switch,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,foul_won_defensive,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,out,pass_aerial_won,clearance_other,clearance_right_foot,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,dribble_outcome_id,dribble_outcome_name,shot_first_time,goalkeeper_end_location,block_deflection,foul_committed_advantage,foul_won_advantage,clearance_left_foot,pass_no_touch,ball_recovery_recovery_failure,pass_goal_assist,pass_technique_id,pass_technique_name,pass_inswinging,pass_through_ball,block_offensive,50_50_outcome_id,50_50_outcome_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outswinging,dribble_overrun,foul_committed_card_id,foul_committed_card_name,pass_cut_back,injury_stoppage_in_chain,miscontrol_aerial_won,shot_one_on_one,pass_deflected,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,timestamp_seconds
199f6099-4197-4f06-a578-c563a64f0aba,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1049,Granada,1,Regular Play,1049,Granada,4231.0,"[{'player': {'id': 8697, 'name': 'Andrés Eduardo Fernández Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 20064, 'name': 'Hugo Miguel Almeida Costa Lopes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 25}, {'player': {'id': 6702, 'name': 'David Rodríguez Lombán'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 4418, 'name': 'Matheus Dória Macedo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 7158, 'name': 'Cristiano Biraghi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 3160, 'name': 'Rene Krhin'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 25707, 'name': 'Francisco Manuel Rico Castro'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 18721, 'name': 'Robert Ibáñez Castro'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 24783, 'name': 'Javier Márquez Moreno'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 6680, 'name': 'Rubén Rochina Naixes'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 27109, 'name': 'Youssef El-Arabi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8ec116d4-bca8-49d9-877b-451c042d4c68,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1049,Granada,1,Regular Play,219,RC Deportivo La Coruña,442.0,"[{'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 6777, 'name': 'Sidnei Rechel da Silva Júnior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5724, 'name': 'Fayçal Fajr'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 19}, {'player': {'id': 7782, 'name': 'Luis Alberto Romero Alconchel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 21}, {'player': {'id': 26288, 'name': 'Jonathan Javier Rodríguez Portillo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 20}, {'player': {'id': 6732, 'name': 'Lucas Pérez Martínez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
7b066a3f-b7f5-4990-8a87-bdeee1626fa0,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,1049,Granada,1,Regular Play,1049,Granada,,,['53c9473c-dae4-4560-be0f-0f2af228ff8e'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
53c9473c-dae4-4560-be0f-0f2af228ff8e,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,1049,Granada,1,Regular Play,219,RC Deportivo La Coruña,,,['7b066a3f-b7f5-4990-8a87-bdeee1626fa0'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
33287292-90de-45e2-b05b-1c1814a5e087,5,1,00:00:00.357,0,0,2,0.453415,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['d9aa580b-5b44-4c83-91bf-72122bf0fb1b'],"[61.0, 40.1]",6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,26288.0,Jonathan Javier Rodríguez Portillo,3.6496575,1.735945,1.0,Ground Pass,"[60.4, 43.7]",38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.357
d9aa580b-5b44-4c83-91bf-72122bf0fb1b,6,1,00:00:00.810,0,0,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['33287292-90de-45e2-b05b-1c1814a5e087'],"[60.4, 43.7]",26288.0,Jonathan Javier Rodríguez Portillo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81
08426db3-a9b4-4bcb-a483-37097b2f3146,7,1,00:00:00.810,0,0,2,0.924885,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['d74355e6-77b3-466d-ad52-f79dfe8c511b'],"[60.4, 44.4]",26288.0,Jonathan Javier Rodríguez Portillo,22.0,Right Center Forward,6733.0,Pedro Mosquera Parada,12.55906,-2.7921414,1.0,Ground Pass,"[48.6, 40.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81
d74355e6-77b3-466d-ad52-f79dfe8c511b,8,1,00:00:01.735,0,1,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['08426db3-a9b4-4bcb-a483-37097b2f3146'],"[48.6, 40.1]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.735
fbac3813-1890-489f-bf33-49016d367351,9,1,00:00:01.735,0,1,2,1.067973,43,Carry,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['d74355e6-77b3-466d-ad52-f79dfe8c511b', 'e7c2f1ad-d7e2-487a-93ec-fbf7e2920a90']","[48.6, 40.1]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,"[47.0, 39.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.735
e7c2f1ad-d7e2-487a-93ec-fbf7e2920a90,10,1,00:00:02.803,0,2,2,1.057461,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['25685084-1a01-428a-a42e-df46c39bd66a'],"[47.0, 39.9]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,6777.0,Sidnei Rechel da Silva Júnior,17.030855,-2.74364,1.0,Ground Pass,"[31.3, 33.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.803
25685084-1a01-428a-a42e-df46c39bd66a,11,1,00:00:03.860,0,3,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['e7c2f1ad-d7e2-487a-93ec-fbf7e2920a90'],"[31.3, 33.3]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86
b94bd51a-538b-447a-bfe2-b359c89618da,12,1,00:00:03.860,0,3,2,1.198747,43,Carry,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['25685084-1a01-428a-a42e-df46c39bd66a', '6ce40205-2b2d-4ea7-904c-8f9ab405faf3']","[31.3, 33.3]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,"[30.4, 32.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86
6ce40205-2b2d-4ea7-904c-8f9ab405faf3,13,1,00:00:05.059,0,5,2,2.586378,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['eb68dc7d-d5ec-40c4-ad9a-dba2311d5e99'],"[30.4, 32.4]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,27305.0,Germán Darío Lux,26.2728,2.5293076,1.0,Ground Pass,"[8.9, 47.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.059
eb68dc7d-d5ec-40c4-ad9a-dba2311d5e99,14,1,00:00:07.645,0,7,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['6ce40205-2b2d-4ea7-904c-8f9ab405faf3'],"[8.9, 47.5]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.645
cb0576f6-cc7a-47f2-8ea6-415572fd62ca,15,1,00:00:07.645,0,7,2,0.027581,43,Carry,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['a0beb7c5-5ad0-4e42-b728-89cf24fa6ea6', 'eb68dc7d-d5ec-40c4-ad9a-dba2311d5e99']","[8.9, 47.5]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,,,,,,,,,,"[11.0, 48.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.645
a0beb7c5-5ad0-4e42-b728-89cf24fa6ea6,16,1,00:00:07.673,0,7,2,3.620124,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['acaa5540-a5bb-4d4c-8ba5-70f2b9794ba6', 'cc8225fd-be2c-46fd-86d2-3ff66c188f2f']","[11.0, 48.7]",27305.0,Germán Darío Lux,1.0,Goalkeeper,7782.0,Luis Alberto Romero Alconchel,71.78663,-0.42501348,3.0,High Pass,"[76.4, 19.1]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.673
cc8225fd-be2c-46fd-86d2-3ff66c188f2f,17,1,00:00:11.293,0,11,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['a0beb7c5-5ad0-4e42-b728-89cf24fa6ea6'],"[76.4, 19.1]",7782.0,Luis Alberto Romero Alconchel,16.0,Left Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.293
acaa5540-a5bb-4d4c-8ba5-70f2b9794ba6,18,1,00:00:11.293,0,11,3,1.15784,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['a0beb7c5-5ad0-4e42-b728-89cf24fa6ea6', 'ab5518ff-b82c-4beb-a1ba-bd5479d3bc2b']","[43.7, 61.0]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,24783.0,Javier Márquez Moreno,17.017637,-0.41106454,2.0,Low Pass,"[59.3, 54.2]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.293
c88daead-8fbc-4008-8c4c-71e3ca117f9c,19,1,00:00:12.084,0,12,3,0.567546,17,Pressure,1049,Granada,1,Regular Play,219,RC Deportivo La Coruña,,,"['10683a08-4f7e-4e2e-ba06-d0ec81cb6274', '577f0725-cce2-4084-a5ee-1568488267aa', 'ab5518ff-b82c-4beb-a1ba-bd5479d3bc2b']","[58.8, 25.9]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.084
ab5518ff-b82c-4beb-a1ba-bd5479d3bc2b,20,1,00:00:12.451,0,12,3,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,"['acaa5540-a5bb-4d4c-8ba5-70f2b9794ba6', 'c88daead-8fbc-4008-8c4c-71e3ca117f9c']","[59.3, 54.2]",24783.0,Javier Márquez Moreno,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.451
10683a08-4f7e-4e2e-ba06-d0ec81cb6274,21,1,00:00:12.451,0,12,3,0.054523,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['577f0725-cce2-4084-a5ee-1568488267aa', 'ab5518ff-b82c-4beb-a1ba-bd5479d3bc2b', 'c88daead-8fbc-4008-8c4c-71e3ca117f9c']","[59.3, 54.2]",24783.0,Javier Márquez Moreno,19.0,Center Attacking Midfield,,,,,,,,,,,,"[59.7, 52.4]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.451
577f0725-cce2-4084-a5ee-1568488267aa,22,1,00:00:12.506,0,12,3,1.745981,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['44f406ce-1cf3-4815-b9a1-67efe564774b', 'c88daead-8fbc-4008-8c4c-71e3ca117f9c']","[59.7, 52.4]",24783.0,Javier Márquez Moreno,19.0,Center Attacking Midfield,3160.0,Rene Krhin,9.708244,-1.8958042,3.0,High Pass,"[56.6, 43.2]",38.0,Left Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.506
44f406ce-1cf3-4815-b9a1-67efe564774b,23,1,00:00:14.252,0,14,3,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['577f0725-cce2-4084-a5ee-1568488267aa'],"[56.6, 43.2]",3160.0,Rene Krhin,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.252
2343ddbc-173b-4b4c-b43b-16d26a6c3841,24,1,00:00:14.252,0,14,3,1.970442,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['7f85a123-1e07-448e-8ff5-ccf3a5e5ef54'],"[56.4, 42.7]",3160.0,Rene Krhin,9.0,Right Defensive Midfield,27109.0,Youssef El-Arabi,27.510906,-0.8033911,3.0,High Pass,"[75.5, 22.9]",40.0,Right Foot,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.252
7f85a123-1e07-448e-8ff5-ccf3a5e5ef54,25,1,00:00:16.222,0,16,3,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['2343ddbc-173b-4b4c-b43b-16d26a6c3841'],"[75.5, 22.9]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.222
71ade704-2a79-4ef2-af8d-3a00cb6977ef,26,1,00:00:31.559,0,31,4,3.277805,30,Pass,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,,"[36.2, 43.9]",6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,,,64.98692,-0.73750454,3.0,High Pass,"[84.3, 0.2]",40.0,Right Foot,62.0,Free Kick,,75.0,Out,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.559
24d6fa87-7db4-4c98-bb16-17f968d1b645,27,1,00:00:40.485,0,40,5,1.796123,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['f943c515-6192-4f52-ae51-ec374e029f0f'],"[34.3, 80.0]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,6702.0,David Rodríguez Lombán,18.747267,-2.6469288,2.0,Low Pass,"[17.8, 71.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.485
f943c515-6192-4f52-ae51-ec374e029f0f,28,1,00:00:42.281,0,42,5,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['24d6fa87-7db4-4c98-bb16-17f968d1b645'],"[17.8, 71.1]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.281
7a10f1f0-0fa2-40ff-a59e-3634764d0c42,29,1,00:00:42.281,0,42,5,1.206111,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['3628651b-5405-4193-a68c-90ae5eee600b', 'f943c515-6192-4f52-ae51-ec374e029f0f']","[17.8, 71.1]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,,,,,,,,,,,,"[16.4, 68.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.281
3628651b-5405-4193-a68c-90ae5eee600b,30,1,00:00:43.487,0,43,5,2.411716,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['119e6ed2-73a2-4208-ba9c-0a1e848d334d'],"[16.4, 68.2]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,4418.0,Matheus Dória Macedo,41.501926,-1.5804346,1.0,Ground Pass,"[16.0, 26.7]",40.0,Right Foot,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.487
119e6ed2-73a2-4208-ba9c-0a1e848d334d,31,1,00:00:45.898,0,45,5,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['3628651b-5405-4193-a68c-90ae5eee600b'],"[16.0, 26.7]",4418.0,Matheus Dória Macedo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.898
3d09b262-636e-4f55-8dfc-6e0250fb2607,32,1,00:00:45.898,0,45,5,4.018493,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['119e6ed2-73a2-4208-ba9c-0a1e848d334d', '3a94c15f-709c-4f6f-8943-ff6c741071fc']","[16.0, 26.7]",4418.0,Matheus Dória Macedo,5.0,Left Center Back,,,,,,,,,,,,"[22.5, 20.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.898
3a94c15f-709c-4f6f-8943-ff6c741071fc,33,1,00:00:49.917,0,49,5,1.635572,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['27029171-30eb-4033-a4c6-9873d2bf9fea'],"[22.5, 20.4]",4418.0,Matheus Dória Macedo,5.0,Left Center Back,6702.0,David Rodríguez Lombán,32.749504,1.6257867,1.0,Ground Pass,"[20.7, 53.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.917
27029171-30eb-4033-a4c6-9873d2bf9fea,34,1,00:00:51.553,0,51,5,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['3a94c15f-709c-4f6f-8943-ff6c741071fc'],"[20.7, 53.1]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.553
ab7472b4-c298-4c5e-b7a7-0ddfa1a327dc,35,1,00:00:51.553,0,51,5,4.328762,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['27029171-30eb-4033-a4c6-9873d2bf9fea', '4625fdc7-f9f1-410e-911c-a93e0b0ac0b8']","[20.7, 53.1]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,,,,,,,,,,,,"[23.9, 54.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.553
4625fdc7-f9f1-410e-911c-a93e0b0ac0b8,36,1,00:00:55.881,0,55,5,2.256344,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['a004408d-4d98-4cb8-84fb-04842d91d262'],"[23.9, 54.2]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,4418.0,Matheus Dória Macedo,34.707058,-1.5506262,1.0,Ground Pass,"[24.6, 19.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.881
a004408d-4d98-4cb8-84fb-04842d91d262,37,1,00:00:58.138,0,58,5,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['4625fdc7-f9f1-410e-911c-a93e0b0ac0b8'],"[24.6, 19.5]",4418.0,Matheus Dória Macedo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.138
b86118e0-f653-4a51-8269-7642047b03e5,38,1,00:00:58.138,0,58,5,3.332885,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['4aefc070-bf3c-4b2a-beaa-6046d29feb69', 'a004408d-4d98-4cb8-84fb-04842d91d262']","[24.6, 19.5]",4418.0,Matheus Dória Macedo,5.0,Left Center Back,,,,,,,,,,,,"[33.4, 5.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.138
4aefc070-bf3c-4b2a-beaa-6046d29feb69,39,1,00:01:01.471,1,1,5,3.096816,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['65927f2d-d83d-4ed6-8d13-0e5d2ea6c534'],"[33.4, 5.0]",4418.0,Matheus Dória Macedo,5.0,Left Center Back,7158.0,Cristiano Biraghi,64.1873,-0.07641342,3.0,High Pass,"[97.4, 0.1]",38.0,Left Foot,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.471000000000004
