id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,dribble_outcome_id,dribble_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,pass_cross,pass_switch,foul_committed_type_id,foul_committed_type_name,off_camera,clearance_head,clearance_body_part_id,clearance_body_part_name,dribble_nutmeg,ball_recovery_recovery_failure,clearance_aerial_won,out,goalkeeper_punched_out,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,pass_inswinging,pass_technique_id,pass_technique_name,foul_committed_offensive,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_outswinging,goalkeeper_end_location,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time,foul_won_defensive,pass_goal_assist,shot_aerial_won,pass_cut_back,clearance_left_foot,50_50_outcome_id,50_50_outcome_name,dribble_overrun,foul_committed_card_id,foul_committed_card_name,miscontrol_aerial_won,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_advantage,foul_won_advantage,pass_straight,shot_one_on_one,shot_open_goal,goalkeeper_success_in_play,timestamp_seconds
9ef74ba7-6137-4d1b-94d2-0d226c3aa91a,127,1,00:03:06.541,3,6,8,1.988551,43,Carry,360,Rayo Vallecano,4,From Throw In,218,Real Betis,,,"['1aa1b14c-fcb9-4b6a-b9ed-c705e90df8b9', '9ff0afc3-7718-43bf-8ae4-292870d6d716', 'd66817ac-c8e6-456a-941d-19b4b4360817']","[14.2, 57.5]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,"[27.4, 55.8]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.541
d66817ac-c8e6-456a-941d-19b4b4360817,128,1,00:03:07.339,3,7,8,1.351464,17,Pressure,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['1aa1b14c-fcb9-4b6a-b9ed-c705e90df8b9', '9ef74ba7-6137-4d1b-94d2-0d226c3aa91a']","[94.0, 23.2]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.339
1aa1b14c-fcb9-4b6a-b9ed-c705e90df8b9,129,1,00:03:08.529,3,8,8,0.735929,30,Pass,360,Rayo Vallecano,4,From Throw In,218,Real Betis,,,"['4e465c83-3fe7-4142-9647-5ab073d3c255', 'd66817ac-c8e6-456a-941d-19b4b4360817']","[27.4, 55.8]",11634.0,Cristiano Piccini,2.0,Right Back,6873.0,Francisco Portillo Soler,20.130821,-1.1782979,1.0,Ground Pass,"[35.1, 37.2]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.529
b984fe7d-922c-4132-af2a-9c6a81e61018,130,1,00:03:09.172,3,9,8,0.301521,17,Pressure,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['16d3ee9d-d792-4ddf-8166-7c6cf8c84823', '4e465c83-3fe7-4142-9647-5ab073d3c255']","[82.2, 43.8]",26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.172
4e465c83-3fe7-4142-9647-5ab073d3c255,131,1,00:03:09.265,3,9,8,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,218,Real Betis,,,"['1aa1b14c-fcb9-4b6a-b9ed-c705e90df8b9', 'b984fe7d-922c-4132-af2a-9c6a81e61018']","[35.1, 37.2]",6873.0,Francisco Portillo Soler,16.0,Left Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.265
16d3ee9d-d792-4ddf-8166-7c6cf8c84823,132,1,00:03:09.265,3,9,8,1.570214,30,Pass,360,Rayo Vallecano,4,From Throw In,218,Real Betis,,,"['160f6f17-3c66-4195-a113-e747c9c7ea54', 'adc4945e-f031-4e2e-8496-5cab724ae913', 'b984fe7d-922c-4132-af2a-9c6a81e61018']","[35.1, 38.5]",6873.0,Francisco Portillo Soler,16.0,Left Midfield,11634.0,Cristiano Piccini,20.365658,0.90372396,1.0,Ground Pass,"[47.7, 54.5]",40.0,Right Foot,,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.265
adc4945e-f031-4e2e-8496-5cab724ae913,133,1,00:03:10.835,3,10,8,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,218,Real Betis,,,['16d3ee9d-d792-4ddf-8166-7c6cf8c84823'],"[47.7, 50.4]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.835
160f6f17-3c66-4195-a113-e747c9c7ea54,134,1,00:03:10.835,3,10,8,0.0,2,Ball Recovery,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['16d3ee9d-d792-4ddf-8166-7c6cf8c84823'],"[72.4, 25.6]",10727.0,Răzvan Dincă Raț,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.835
8d838ef4-98cb-4d88-8862-642a7f2ce5fc,135,1,00:03:12.817,3,12,8,2.469604,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['b11bf28d-ab6b-4200-8a84-173ad20d076d'],"[70.4, 24.1]",6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,26070.0,Antonio Rodríguez Martínez,44.64303,2.8694468,1.0,Ground Pass,"[27.4, 36.1]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.817
b11bf28d-ab6b-4200-8a84-173ad20d076d,136,1,00:03:15.286,3,15,8,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['8d838ef4-98cb-4d88-8862-642a7f2ce5fc'],"[27.4, 36.1]",26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.286
1e42ef59-6621-4203-b690-288b5c339c19,137,1,00:03:15.286,3,15,8,1.435576,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['3f16fe78-b0a7-4dfc-ad21-d821685c3ffe', 'b11bf28d-ab6b-4200-8a84-173ad20d076d']","[27.4, 36.1]",26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,,,,,,,,,,,,"[27.4, 36.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.286
3f16fe78-b0a7-4dfc-ad21-d821685c3ffe,138,1,00:03:16.722,3,16,8,0.716441,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['f3ef2d6d-1143-43f6-98e2-55a1cc5ec08f'],"[27.4, 36.1]",26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,26222.0,José Eduardo Rosa Vale de Castro,10.748954,0.77224106,1.0,Ground Pass,"[35.1, 43.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.722
f3ef2d6d-1143-43f6-98e2-55a1cc5ec08f,139,1,00:03:17.438,3,17,8,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['3f16fe78-b0a7-4dfc-ad21-d821685c3ffe'],"[35.1, 43.6]",26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.438
9f124892-54a4-4d1f-b8a6-a5339ae58915,140,1,00:03:17.438,3,17,8,1.795499,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['2c0bc777-aec1-46a4-b84c-a289a5ae8df6', 'f3ef2d6d-1143-43f6-98e2-55a1cc5ec08f']","[35.1, 43.6]",26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,,,,,,,,,,,,"[37.1, 38.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.438
2c0bc777-aec1-46a4-b84c-a289a5ae8df6,141,1,00:03:19.234,3,19,8,1.477209,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['8239b84c-906f-455c-a26e-d29beb3ec4e5'],"[37.1, 38.2]",26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,26607.0,José Raúl Baena Urdiales,29.784727,-1.1116532,1.0,Ground Pass,"[50.3, 11.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.234
8239b84c-906f-455c-a26e-d29beb3ec4e5,142,1,00:03:20.711,3,20,8,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['2c0bc777-aec1-46a4-b84c-a289a5ae8df6'],"[50.3, 11.5]",26607.0,José Raúl Baena Urdiales,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.711
d61e3ede-a96c-4fa6-a08e-368260f47782,143,1,00:03:20.711,3,20,8,4.407774,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['5eec7894-d4f0-4826-a439-20e8ed67d692', '8239b84c-906f-455c-a26e-d29beb3ec4e5']","[50.3, 11.5]",26607.0,José Raúl Baena Urdiales,13.0,Right Center Midfield,,,,,,,,,,,,"[70.6, 13.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.711
5eec7894-d4f0-4826-a439-20e8ed67d692,144,1,00:03:25.119,3,25,8,1.387545,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['9401c03e-b209-451a-a115-7e20566390c6'],"[70.6, 13.4]",26607.0,José Raúl Baena Urdiales,13.0,Right Center Midfield,10727.0,Răzvan Dincă Raț,13.624243,-2.1893394,1.0,Ground Pass,"[62.7, 2.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.119
9401c03e-b209-451a-a115-7e20566390c6,145,1,00:03:26.506,3,26,8,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['5eec7894-d4f0-4826-a439-20e8ed67d692'],"[62.7, 2.3]",10727.0,Răzvan Dincă Raț,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.506
c31f7061-b459-46e4-ae16-32283c53cf40,146,1,00:03:26.506,3,26,8,0.716562,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['5094cf2d-8bf4-4940-ace7-29691db42834', '9401c03e-b209-451a-a115-7e20566390c6']","[62.7, 2.3]",10727.0,Răzvan Dincă Raț,6.0,Left Back,,,,,,,,,,,,"[62.5, 2.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.506
5094cf2d-8bf4-4940-ace7-29691db42834,147,1,00:03:27.223,3,27,8,1.923717,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['85566ef4-d5f5-46d7-af26-045fd49d2520'],"[62.5, 2.9]",10727.0,Răzvan Dincă Raț,6.0,Left Back,11542.0,Javier Guerra Rodríguez,33.700592,0.86731964,3.0,High Pass,"[84.3, 28.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.223
85566ef4-d5f5-46d7-af26-045fd49d2520,148,1,00:03:29.146,3,29,8,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['5094cf2d-8bf4-4940-ace7-29691db42834'],"[84.3, 28.6]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.14600000000002
c26e5862-111d-47cf-8460-0d076e5e6dd9,149,1,00:03:29.146,3,29,8,0.0,4,Duel,360,Rayo Vallecano,4,From Throw In,218,Real Betis,,,['c83ff6af-7b20-445d-883a-d02c35062ffe'],"[35.8, 51.5]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.14600000000002
c83ff6af-7b20-445d-883a-d02c35062ffe,150,1,00:03:29.146,3,29,8,1.141673,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['98364d81-ff5d-4b1d-9217-5639e76c8523', 'c26e5862-111d-47cf-8460-0d076e5e6dd9']","[84.3, 28.6]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,6852.0,Jozabed Sánchez Ruiz,15.580115,1.9453433,3.0,High Pass,"[78.6, 43.1]",,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.14600000000002
98364d81-ff5d-4b1d-9217-5639e76c8523,151,1,00:03:30.288,3,30,8,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['c83ff6af-7b20-445d-883a-d02c35062ffe'],"[78.6, 43.1]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.288
81fcf068-d553-44c6-8614-ccc6df58d885,152,1,00:03:30.288,3,30,8,0.586928,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['42b72d43-5660-43e0-8e1a-8b1d32443c8d', '88341d22-9c77-4b1f-9f0a-45e3acf8f8ca', '98364d81-ff5d-4b1d-9217-5639e76c8523']","[78.6, 43.1]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,"[79.0, 43.6]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.288
88341d22-9c77-4b1f-9f0a-45e3acf8f8ca,153,1,00:03:30.458,3,30,8,0.330192,17,Pressure,360,Rayo Vallecano,4,From Throw In,218,Real Betis,,,['81fcf068-d553-44c6-8614-ccc6df58d885'],"[41.3, 34.6]",6873.0,Francisco Portillo Soler,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.458
42b72d43-5660-43e0-8e1a-8b1d32443c8d,154,1,00:03:30.875,3,30,8,0.0,3,Dispossessed,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['6ec22850-c17c-482c-9c16-0dd53396221c'],"[79.0, 43.6]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.875
6ec22850-c17c-482c-9c16-0dd53396221c,155,1,00:03:30.875,3,30,9,0.0,4,Duel,218,Real Betis,1,Regular Play,218,Real Betis,,,['42b72d43-5660-43e0-8e1a-8b1d32443c8d'],"[41.1, 36.5]",6873.0,Francisco Portillo Soler,16.0,Left Midfield,,,,,,,,,,,,,,,,,True,,,True,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.875
6d9b052b-56a5-493b-ab12-0ef7814bfb23,156,1,00:03:31.462,3,31,9,0.0,2,Ball Recovery,218,Real Betis,1,Regular Play,218,Real Betis,,,,"[34.5, 37.0]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.462
5827b2ee-5fcf-433a-ab93-649b489e7b92,157,1,00:03:31.462,3,31,9,0.888733,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['6d9b052b-56a5-493b-ab12-0ef7814bfb23', '6f02f0af-dd51-4439-8e71-0a0f3f8770a6', 'a37989cc-e7cb-442d-a4fc-43ec1fc09645']","[34.5, 37.0]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,"[32.1, 39.5]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.462
6f02f0af-dd51-4439-8e71-0a0f3f8770a6,158,1,00:03:31.644,3,31,9,0.827386,17,Pressure,218,Real Betis,1,Regular Play,360,Rayo Vallecano,,,"['5827b2ee-5fcf-433a-ab93-649b489e7b92', 'a37989cc-e7cb-442d-a4fc-43ec1fc09645']","[84.8, 39.7]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.644
a37989cc-e7cb-442d-a4fc-43ec1fc09645,159,1,00:03:32.351,3,32,9,1.014866,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['6f02f0af-dd51-4439-8e71-0a0f3f8770a6', 'd6d2c75f-2a1b-4121-8fdb-2a4bb1096074']","[32.1, 39.5]",27349.0,Heiko Westermann,5.0,Left Center Back,24132.0,Francisco Miguel Varela Martín,13.694525,-1.7395464,1.0,Ground Pass,"[29.8, 26.0]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.351
d6d2c75f-2a1b-4121-8fdb-2a4bb1096074,160,1,00:03:33.366,3,33,9,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['a37989cc-e7cb-442d-a4fc-43ec1fc09645'],"[29.8, 26.0]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.36599999999999
f9d6d822-6d67-4f28-a09d-f2b2a3208c90,161,1,00:03:33.366,3,33,9,0.958171,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['849651b0-d8e7-47fc-89a6-ee0d94adbfd6'],"[29.8, 26.0]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,6873.0,Francisco Portillo Soler,14.384019,0.26015458,1.0,Ground Pass,"[43.7, 29.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.36599999999999
849651b0-d8e7-47fc-89a6-ee0d94adbfd6,162,1,00:03:34.324,3,34,9,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['f9d6d822-6d67-4f28-a09d-f2b2a3208c90'],"[43.7, 29.7]",6873.0,Francisco Portillo Soler,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.324
4fc5d298-2985-4e4f-9905-8bc4d22decb6,163,1,00:03:34.324,3,34,9,0.039999,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['66a7e779-6bb6-4b22-9174-5899bb742704', '849651b0-d8e7-47fc-89a6-ee0d94adbfd6']","[43.7, 29.7]",6873.0,Francisco Portillo Soler,16.0,Left Midfield,,,,,,,,,,,,"[42.2, 29.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.324
66a7e779-6bb6-4b22-9174-5899bb742704,164,1,00:03:34.364,3,34,9,2.94114,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['e55d51ce-24a0-4e46-9130-2ce939621910'],"[42.2, 29.5]",6873.0,Francisco Portillo Soler,16.0,Left Midfield,24132.0,Francisco Miguel Varela Martín,27.234169,-2.114994,1.0,Ground Pass,"[28.1, 6.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.364
e55d51ce-24a0-4e46-9130-2ce939621910,165,1,00:03:37.305,3,37,9,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['66a7e779-6bb6-4b22-9174-5899bb742704'],"[28.1, 6.2]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.305
a2b1f364-8a0e-408e-bd61-4eefb3cc859c,166,1,00:03:37.305,3,37,9,1.715615,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['3d5e684e-22dc-4265-9a48-8bae633eaacb', 'e55d51ce-24a0-4e46-9130-2ce939621910']","[28.1, 6.2]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,,,,,,,,,,,,"[29.6, 6.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.305
3d5e684e-22dc-4265-9a48-8bae633eaacb,167,1,00:03:39.021,3,39,9,0.977458,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['5db9ebbc-6ee2-4e9e-a86a-23c3cfe983bb'],"[29.6, 6.2]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,6832.0,Rubén Castro Martín,24.113274,0.033182837,1.0,Ground Pass,"[53.7, 7.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.02100000000002
0645113f-4179-4752-b6c1-34b12d560da4,168,1,00:03:39.865,3,39,9,2.608434,17,Pressure,218,Real Betis,1,Regular Play,360,Rayo Vallecano,,,"['51973b30-e1d3-4bdf-a17d-16e1f72555f6', '5db9ebbc-6ee2-4e9e-a86a-23c3cfe983bb', 'd097f137-3157-4a98-a0be-a9634f4db0be']","[62.9, 72.0]",11298.0,José Ignacio Martínez García,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.865
5db9ebbc-6ee2-4e9e-a86a-23c3cfe983bb,169,1,00:03:39.998,3,39,9,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,"['0645113f-4179-4752-b6c1-34b12d560da4', '3d5e684e-22dc-4265-9a48-8bae633eaacb']","[53.7, 7.0]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.998
d097f137-3157-4a98-a0be-a9634f4db0be,170,1,00:03:39.998,3,39,9,2.387465,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['0645113f-4179-4752-b6c1-34b12d560da4', '51973b30-e1d3-4bdf-a17d-16e1f72555f6', '5db9ebbc-6ee2-4e9e-a86a-23c3cfe983bb']","[53.7, 7.0]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,"[43.0, 19.2]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.998
