id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,out,interception_outcome_id,interception_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_technique_id,pass_technique_name,pass_inswinging,clearance_right_foot,pass_cross,clearance_other,goalkeeper_end_location,foul_committed_advantage,foul_won_advantage,pass_cut_back,pass_aerial_won,foul_committed_type_id,foul_committed_type_name,counterpress,off_camera,pass_goal_assist,pass_switch,clearance_aerial_won,clearance_head,ball_recovery_recovery_failure,foul_committed_offensive,foul_won_defensive,foul_committed_card_id,foul_committed_card_name,pass_no_touch,shot_deflected,block_deflection,miscontrol_aerial_won,pass_outswinging,bad_behaviour_card_id,bad_behaviour_card_name,dribble_overrun,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,pass_deflected,shot_aerial_won,pass_through_ball,timestamp_seconds
ee0e9fae-06dc-4851-837d-3683358a7fc0,405,1,00:12:53.067,12,53,28,0.0,9,Clearance,214,Espanyol,1,Regular Play,223,Málaga,,,['defdc342-fdc3-4845-99e7-018f0346f287'],"[64.6, 36.1]",27184.0,Marcos Alberto Angeleri,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.067
aa9c3184-bf3d-40ec-9f3e-a3ce9833e806,406,1,00:12:53.976,12,53,28,2.100823,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['a44198d5-1ec0-4060-a774-66a3ffec0583'],"[37.5, 34.2]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,6762.0,Álvaro González Soberón,6.129437,2.158799,3.0,High Pass,"[34.1, 39.3]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.976
a44198d5-1ec0-4060-a774-66a3ffec0583,407,1,00:12:56.077,12,56,28,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['aa9c3184-bf3d-40ec-9f3e-a3ce9833e806'],"[34.1, 39.3]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.077
07b431e4-b3cd-48fc-b9b2-352757c451de,408,1,00:12:56.077,12,56,28,0.199999,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['86441424-f052-49cf-abae-29524d974560', 'a44198d5-1ec0-4060-a774-66a3ffec0583']","[34.1, 39.3]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,"[35.4, 40.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.077
86441424-f052-49cf-abae-29524d974560,409,1,00:12:56.277,12,56,28,3.571061,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['12e7ff92-451b-4a44-8157-dc6997015931'],"[35.4, 40.1]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,44.41464,-0.2619077,3.0,High Pass,"[78.3, 28.6]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.277
12e7ff92-451b-4a44-8157-dc6997015931,410,1,00:12:59.848,12,59,28,0.0,9,Clearance,214,Espanyol,1,Regular Play,223,Málaga,,,['86441424-f052-49cf-abae-29524d974560'],"[41.8, 51.5]",27184.0,Marcos Alberto Angeleri,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,779.848
48ba8736-aedb-4728-8129-224f98e53f2c,411,1,00:13:02.217,13,2,28,0.574384,17,Pressure,214,Espanyol,1,Regular Play,223,Málaga,,,"['1e0ea149-98c5-4e6b-ab39-36c6822e25d4', '223a30c4-08a2-40d3-b9fd-5ec5ad537973', '6275df6a-8001-4fbd-a284-384a6a233968', '840483e7-c481-428e-8dbc-319acd1a3041']","[49.5, 21.6]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.217
6275df6a-8001-4fbd-a284-384a6a233968,412,1,00:13:02.578,13,2,28,0.0,2,Ball Recovery,214,Espanyol,1,Regular Play,214,Espanyol,,,['48ba8736-aedb-4728-8129-224f98e53f2c'],"[69.6, 60.5]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.578
223a30c4-08a2-40d3-b9fd-5ec5ad537973,413,1,00:13:02.578,13,2,28,0.077503,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['26ce1164-71b9-4d8f-94aa-0f7cf8bb97c2', '48ba8736-aedb-4728-8129-224f98e53f2c', '6275df6a-8001-4fbd-a284-384a6a233968', '840483e7-c481-428e-8dbc-319acd1a3041']","[69.6, 60.5]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,"[68.1, 62.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.578
26ce1164-71b9-4d8f-94aa-0f7cf8bb97c2,414,1,00:13:02.655,13,2,28,0.0,39,Dribbled Past,214,Espanyol,1,Regular Play,223,Málaga,,,"['1e0ea149-98c5-4e6b-ab39-36c6822e25d4', '223a30c4-08a2-40d3-b9fd-5ec5ad537973', '840483e7-c481-428e-8dbc-319acd1a3041']","[52.0, 17.5]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.655
840483e7-c481-428e-8dbc-319acd1a3041,415,1,00:13:02.655,13,2,28,0.0,14,Dribble,214,Espanyol,1,Regular Play,214,Espanyol,,,"['26ce1164-71b9-4d8f-94aa-0f7cf8bb97c2', '48ba8736-aedb-4728-8129-224f98e53f2c']","[68.1, 62.6]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.655
1e0ea149-98c5-4e6b-ab39-36c6822e25d4,416,1,00:13:02.655,13,2,28,3.978473,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['26ce1164-71b9-4d8f-94aa-0f7cf8bb97c2', '40dbb393-6e6b-4cf3-912d-c322136df02c', '48ba8736-aedb-4728-8129-224f98e53f2c', '840483e7-c481-428e-8dbc-319acd1a3041', 'b9582277-1b72-43eb-8407-7b99616524d4']","[68.1, 62.6]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,"[68.9, 52.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.655
b9582277-1b72-43eb-8407-7b99616524d4,417,1,00:13:05.998,13,5,28,0.717158,17,Pressure,214,Espanyol,1,Regular Play,223,Málaga,,,"['1e0ea149-98c5-4e6b-ab39-36c6822e25d4', '40dbb393-6e6b-4cf3-912d-c322136df02c']","[52.4, 23.3]",6559.0,Juan Carlos Pérez López,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.998
40dbb393-6e6b-4cf3-912d-c322136df02c,418,1,00:13:06.634,13,6,28,1.599999,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['518a7652-a0b9-4968-b47d-e4818213f1c8', 'b9582277-1b72-43eb-8407-7b99616524d4']","[68.9, 52.1]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,6758.0,Víctor Sánchez Mata,13.535878,0.3077328,1.0,Ground Pass,"[81.8, 56.2]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.634
518a7652-a0b9-4968-b47d-e4818213f1c8,419,1,00:13:08.234,13,8,28,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['40dbb393-6e6b-4cf3-912d-c322136df02c'],"[81.8, 56.2]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.234
3dedbd4b-6221-424c-921c-99d3390b4c38,420,1,00:13:08.234,13,8,28,0.903435,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['0fcaea7c-3aac-4364-a650-301609ca8455'],"[78.8, 63.7]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,6838.0,Hernán Arsenio Pérez González,12.580143,1.1533791,1.0,Ground Pass,"[83.9, 75.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.234
0fcaea7c-3aac-4364-a650-301609ca8455,421,1,00:13:09.137,13,9,28,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['3dedbd4b-6221-424c-921c-99d3390b4c38'],"[83.9, 75.2]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.137
5ad03f9e-7404-423a-aa94-7a14d550c245,422,1,00:13:09.137,13,9,28,1.839998,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['0fcaea7c-3aac-4364-a650-301609ca8455', '3f81460c-97ab-4161-b5b8-b0a2778192ba']","[83.9, 75.2]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,"[80.3, 71.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.137
3f81460c-97ab-4161-b5b8-b0a2778192ba,423,1,00:13:10.977,13,10,28,1.599999,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['24df5848-9783-4099-8fd8-5bce09b6c92b'],"[80.3, 71.4]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,6867.0,Papa Kouly Diop,18.478365,-2.3064272,1.0,Ground Pass,"[67.9, 57.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.977
24df5848-9783-4099-8fd8-5bce09b6c92b,424,1,00:13:12.577,13,12,28,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['3f81460c-97ab-4161-b5b8-b0a2778192ba'],"[67.9, 57.7]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.577
ba96f7bd-40ee-4ca0-a674-5753575e70fb,425,1,00:13:12.577,13,12,28,1.08734,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['11c3e3e1-494a-486d-9d06-ae404af21950', '24df5848-9783-4099-8fd8-5bce09b6c92b']","[67.9, 57.7]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,,,,,,,,,,,,"[73.0, 53.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.577
11c3e3e1-494a-486d-9d06-ae404af21950,426,1,00:13:13.665,13,13,28,4.961171,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['9915661c-39bb-49b2-8faa-35ac2c91f056'],"[73.0, 53.6]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,4741.0,Juan Rafael Fuentes Hernández,64.17484,-0.9057898,3.0,High Pass,"[112.6, 3.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,793.665
9915661c-39bb-49b2-8faa-35ac2c91f056,427,1,00:13:18.626,13,18,28,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['11c3e3e1-494a-486d-9d06-ae404af21950'],"[112.6, 3.1]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.626
38a689cc-8b6a-464f-b5ab-bba3e92647d6,428,1,00:13:18.626,13,18,28,1.145521,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['971870a1-dc48-4cb9-8b72-ecf2ef4f17ce', '9915661c-39bb-49b2-8faa-35ac2c91f056']","[112.6, 3.1]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,,,,,,,,,,,,"[114.7, 2.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.626
971870a1-dc48-4cb9-8b72-ecf2ef4f17ce,429,1,00:13:19.771,13,19,28,1.651748,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['37cab46a-5ae8-482c-91b7-562e3eaba71c'],"[114.7, 2.5]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,,,33.57261,1.4693494,2.0,Low Pass,"[118.1, 35.9]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.771
37cab46a-5ae8-482c-91b7-562e3eaba71c,430,1,00:13:21.423,13,21,29,0.0,23,Goal Keeper,223,Málaga,8,From Keeper,223,Málaga,,,['971870a1-dc48-4cb9-8b72-ecf2ef4f17ce'],"[2.0, 44.2]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,Keeper Sweeper,47.0,Claim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.423
ef5369d9-49fd-4640-87be-6f6407495ff7,431,1,00:13:24.777,13,24,29,3.877331,30,Pass,223,Málaga,8,From Keeper,223,Málaga,,,['4f73982e-1f90-4cfe-bf2a-427245c7274f'],"[15.4, 45.3]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,,,48.24987,-0.72233945,3.0,High Pass,"[51.6, 13.4]",69.0,Keeper Arm,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,804.777
fb2e575f-914f-436d-9f06-ecf6a6aaa8ac,432,1,00:13:27.987,13,27,29,0.707907,17,Pressure,223,Málaga,8,From Keeper,223,Málaga,,,['4f73982e-1f90-4cfe-bf2a-427245c7274f'],"[49.7, 12.6]",6559.0,Juan Carlos Pérez López,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.987
4f73982e-1f90-4cfe-bf2a-427245c7274f,433,1,00:13:28.655,13,28,30,0.604417,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['e6140e70-addf-4823-8c5a-a2012568df89', 'ef5369d9-49fd-4640-87be-6f6407495ff7', 'fb2e575f-914f-436d-9f06-ecf6a6aaa8ac']","[68.5, 66.7]",6791.0,Javier López Rodríguez,2.0,Right Back,6838.0,Hernán Arsenio Pérez González,7.782673,-1.0899091,1.0,Ground Pass,"[72.1, 59.8]",40.0,Right Foot,64.0,Interception,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.655
e6140e70-addf-4823-8c5a-a2012568df89,434,1,00:13:29.259,13,29,30,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['4f73982e-1f90-4cfe-bf2a-427245c7274f'],"[72.1, 59.8]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.259
d849a7f3-7096-44d5-bf89-6c56a7b7f2cb,435,1,00:13:29.259,13,29,30,4.581158,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['7802b767-781a-4c73-8c13-6e2fa7a54e76', 'e6140e70-addf-4823-8c5a-a2012568df89']","[72.1, 59.8]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,"[88.4, 56.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.259
7802b767-781a-4c73-8c13-6e2fa7a54e76,436,1,00:13:33.840,13,33,30,1.199999,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['c96eaecc-b458-4897-9ccf-3816592c82f2'],"[88.4, 56.4]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,6791.0,Javier López Rodríguez,19.657314,1.1572207,1.0,Ground Pass,"[96.3, 74.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.84
c96eaecc-b458-4897-9ccf-3816592c82f2,437,1,00:13:35.040,13,35,30,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['7802b767-781a-4c73-8c13-6e2fa7a54e76'],"[96.3, 74.4]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.04
3dadd8d5-3c35-4315-a092-b0487d324742,438,1,00:13:35.040,13,35,30,3.2,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['c96eaecc-b458-4897-9ccf-3816592c82f2', 'e8184591-9eec-408a-bb7c-28260c6924d4']","[96.3, 74.4]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,"[99.3, 66.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.04
e8184591-9eec-408a-bb7c-28260c6924d4,439,1,00:13:38.240,13,38,30,1.2,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['23fc03d3-bbde-4280-8c4d-85a78a72e8be'],"[99.3, 66.7]",6791.0,Javier López Rodríguez,2.0,Right Back,6838.0,Hernán Arsenio Pérez González,8.464632,2.4650066,1.0,Ground Pass,"[92.7, 72.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.24
23fc03d3-bbde-4280-8c4d-85a78a72e8be,440,1,00:13:39.440,13,39,30,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['e8184591-9eec-408a-bb7c-28260c6924d4'],"[92.7, 72.0]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.44
94e687c8-b4ba-44f0-b5ec-2f5175fc3361,441,1,00:13:39.440,13,39,30,0.479999,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['1f3b5b06-65a6-4563-a412-7a21e5ac5fcb', '23fc03d3-bbde-4280-8c4d-85a78a72e8be']","[92.7, 72.0]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,"[91.4, 71.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.44
1f3b5b06-65a6-4563-a412-7a21e5ac5fcb,442,1,00:13:39.920,13,39,30,1.6,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['64870197-fbc6-45e5-aa7f-0bb3f8097f90'],"[91.4, 71.4]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,6867.0,Papa Kouly Diop,22.04382,-1.9083275,1.0,Ground Pass,"[84.1, 50.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.92
64870197-fbc6-45e5-aa7f-0bb3f8097f90,443,1,00:13:41.520,13,41,30,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['1f3b5b06-65a6-4563-a412-7a21e5ac5fcb'],"[84.1, 50.6]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.52
1d8e12c9-142a-418e-8dec-2b7f8f9dc11f,444,1,00:13:41.520,13,41,30,1.494613,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['64870197-fbc6-45e5-aa7f-0bb3f8097f90', 'eeeacc94-6a00-417e-975b-dbd00e2ed921']","[84.1, 50.6]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,,,,,,,,,,,,"[92.5, 48.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.52
eeeacc94-6a00-417e-975b-dbd00e2ed921,445,1,00:13:43.015,13,43,30,1.199999,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['d7ea3cb8-ea21-478f-bf98-ae01842b7bf0'],"[92.5, 48.5]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,5719.0,Marco Asensio Willemsen,8.338465,-1.9646649,1.0,Ground Pass,"[89.3, 40.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.015
d7ea3cb8-ea21-478f-bf98-ae01842b7bf0,446,1,00:13:44.215,13,44,30,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['eeeacc94-6a00-417e-975b-dbd00e2ed921'],"[89.3, 40.8]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.215
e16ffbb7-964d-4a41-9804-4a7d5048d4c4,447,1,00:13:44.215,13,44,30,1.393371,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['c3c80427-4626-4519-919f-b472536a9114'],"[90.1, 41.6]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,6867.0,Papa Kouly Diop,7.156815,1.8394994,1.0,Ground Pass,"[88.2, 48.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.215
72a90f1e-3173-4a0c-94e9-8fa6011c300b,448,1,00:13:45.401,13,45,30,1.758471,17,Pressure,214,Espanyol,1,Regular Play,223,Málaga,,,"['7eef7dfb-5632-4bc4-86b4-40d7c95e343f', 'c3c80427-4626-4519-919f-b472536a9114', 'eb858a93-badf-4898-ace1-a711491daffc']","[31.5, 32.0]",3302.0,Nordin Amrabat,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.401
c3c80427-4626-4519-919f-b472536a9114,449,1,00:13:45.608,13,45,30,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,"['72a90f1e-3173-4a0c-94e9-8fa6011c300b', 'e16ffbb7-964d-4a41-9804-4a7d5048d4c4']","[88.2, 48.5]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.608
