id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,out,off_camera,shot_statsbomb_xg,shot_end_location,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_switch,pass_outswinging,pass_technique_id,pass_technique_name,pass_cut_back,50_50_outcome_id,50_50_outcome_name,shot_first_time,pass_assisted_shot_id,pass_shot_assist,pass_through_ball,shot_one_on_one,shot_key_pass_id,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_straight,clearance_head,pass_aerial_won,pass_cross,interception_outcome_id,interception_outcome_name,clearance_left_foot,pass_no_touch,pass_goal_assist,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,foul_won_defensive,clearance_aerial_won,shot_open_goal,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,dribble_overrun,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,shot_saved_to_post,goalkeeper_shot_saved_to_post,pass_inswinging,dribble_nutmeg,timestamp_seconds
9da77449-389c-4390-8a4c-18725b0ca770,1453,1,00:35:23.193,35,23,76,1.173,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['f7ac157d-231b-4b00-80fd-488259e8bdd6'],"[99.1, 16.2]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,5503.0,Lionel Andrés Messi Cuccittini,10.10198,2.517891,1.0,Ground Pass,"[90.9, 22.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123.193
a8281b44-54c7-40ef-9e0f-040de31e5e2e,1454,1,00:35:24.199,35,24,76,0.622907,17,Pressure,217,Barcelona,1,Regular Play,1049,Granada,,,"['f7ac157d-231b-4b00-80fd-488259e8bdd6', 'fb3a3468-e155-4bfb-ba9b-5e2d292f43bf']","[29.2, 58.0]",26387.0,Edgar Antonio Méndez Ortega,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2124.199
f7ac157d-231b-4b00-80fd-488259e8bdd6,1455,1,00:35:24.366,35,24,76,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,"['9da77449-389c-4390-8a4c-18725b0ca770', 'a8281b44-54c7-40ef-9e0f-040de31e5e2e']","[90.9, 22.1]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2124.366
fb3a3468-e155-4bfb-ba9b-5e2d292f43bf,1456,1,00:35:24.366,35,24,76,0.536599,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['8915f69e-3a83-4ed9-aedf-1b5c0c811261', 'a8281b44-54c7-40ef-9e0f-040de31e5e2e', 'f7ac157d-231b-4b00-80fd-488259e8bdd6']","[90.9, 22.1]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[89.7, 23.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2124.366
8915f69e-3a83-4ed9-aedf-1b5c0c811261,1457,1,00:35:24.903,35,24,76,1.1169,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['e32eab11-d00c-4adb-ab99-53ae879711dc'],"[89.7, 23.0]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5211.0,Jordi Alba Ramos,21.920994,-0.70466787,3.0,High Pass,"[106.4, 8.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2124.903
e32eab11-d00c-4adb-ab99-53ae879711dc,1458,1,00:35:26.019,35,26,76,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['8915f69e-3a83-4ed9-aedf-1b5c0c811261'],"[106.4, 8.8]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2126.019
ae8643d8-da71-4637-bb8b-e2aa0cc5cc05,1459,1,00:35:26.019,35,26,76,5.4791,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['e32eab11-d00c-4adb-ab99-53ae879711dc', 'e48c137f-4378-42b5-a6d3-3d320ab8b08a']","[106.4, 8.8]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[113.9, 14.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2126.019
e48c137f-4378-42b5-a6d3-3d320ab8b08a,1460,1,00:35:31.499,35,31,76,1.184201,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['6c9ff7c0-2789-448b-87a1-9ff268228a8f'],"[113.9, 14.4]",5211.0,Jordi Alba Ramos,6.0,Left Back,11094.0,Arda Turan,11.988328,-2.6555607,1.0,Ground Pass,"[103.3, 8.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2131.499
024ad2fc-d24a-4a38-b42c-9f8a88d5bf1f,1461,1,00:35:32.091,35,32,76,1.723604,17,Pressure,217,Barcelona,1,Regular Play,1049,Granada,,,"['6c9ff7c0-2789-448b-87a1-9ff268228a8f', 'af6e406b-d0ca-423e-8e76-039095987141']","[20.8, 66.4]",6847.0,Adalberto Peñaranda Maestre,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2132.091
6c9ff7c0-2789-448b-87a1-9ff268228a8f,1462,1,00:35:32.683,35,32,76,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,"['024ad2fc-d24a-4a38-b42c-9f8a88d5bf1f', 'e48c137f-4378-42b5-a6d3-3d320ab8b08a']","[103.3, 8.8]",11094.0,Arda Turan,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2132.683
af6e406b-d0ca-423e-8e76-039095987141,1463,1,00:35:32.683,35,32,76,2.4,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['024ad2fc-d24a-4a38-b42c-9f8a88d5bf1f', '362815cc-b1fc-47b2-861f-d3f9ffcc5e18', '6c9ff7c0-2789-448b-87a1-9ff268228a8f']","[103.3, 8.8]",11094.0,Arda Turan,15.0,Left Center Midfield,,,,,,,,,,,,"[95.9, 2.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2132.683
362815cc-b1fc-47b2-861f-d3f9ffcc5e18,1464,1,00:35:35.083,35,35,76,2.849499,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['530d740d-1af7-4716-a739-21a2ce050dba'],"[95.9, 2.2]",11094.0,Arda Turan,15.0,Left Center Midfield,6332.0,Thomas Vermaelen,35.229816,2.8090706,2.0,Low Pass,"[62.6, 13.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2135.083
530d740d-1af7-4716-a739-21a2ce050dba,1465,1,00:35:37.932,35,37,76,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['362815cc-b1fc-47b2-861f-d3f9ffcc5e18'],"[62.6, 13.7]",6332.0,Thomas Vermaelen,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.932
2349e9d3-867d-49cd-917b-e689bbae7d20,1466,1,00:35:37.932,35,37,76,1.633901,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['530d740d-1af7-4716-a739-21a2ce050dba', 'edd04139-ff1d-4ca6-a30c-874d8db69d7d']","[62.6, 13.7]",6332.0,Thomas Vermaelen,5.0,Left Center Back,,,,,,,,,,,,"[61.9, 15.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.932
edd04139-ff1d-4ca6-a30c-874d8db69d7d,1467,1,00:35:39.566,35,39,76,1.6,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['c6167d97-0da2-4393-90f8-9388ba923729'],"[61.9, 15.6]",6332.0,Thomas Vermaelen,5.0,Left Center Back,6379.0,Sergi Roberto Carnicer,17.844048,1.1121612,1.0,Ground Pass,"[69.8, 31.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2139.566
c6167d97-0da2-4393-90f8-9388ba923729,1468,1,00:35:41.166,35,41,76,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['edd04139-ff1d-4ca6-a30c-874d8db69d7d'],"[69.8, 31.6]",6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141.166
a8df673e-9a4b-4682-9d57-3de921bdf04b,1469,1,00:35:41.166,35,41,76,0.6,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['7831edbf-6eb0-4a6f-bd9f-b6dc6919fbaf', 'c6167d97-0da2-4393-90f8-9388ba923729']","[69.8, 31.6]",6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,,,,,,,,,,,,"[70.1, 31.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141.166
7831edbf-6eb0-4a6f-bd9f-b6dc6919fbaf,1470,1,00:35:41.766,35,41,76,1.3866,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['df747013-1d07-4cd4-bd08-47a7fd887019'],"[70.1, 31.6]",6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,5213.0,Gerard Piqué Bernabéu,11.403947,2.6779451,1.0,Ground Pass,"[59.9, 36.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141.766
df747013-1d07-4cd4-bd08-47a7fd887019,1471,1,00:35:43.153,35,43,76,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['7831edbf-6eb0-4a6f-bd9f-b6dc6919fbaf'],"[59.9, 36.7]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2143.153
96af4df7-510a-4d27-bb6a-fb3785f5dd7b,1472,1,00:35:43.153,35,43,76,1.0136,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['32e5a53d-c89b-4b37-9846-3469208e514b', 'df747013-1d07-4cd4-bd08-47a7fd887019']","[59.9, 36.7]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[59.8, 37.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2143.153
32e5a53d-c89b-4b37-9846-3469208e514b,1473,1,00:35:44.166,35,44,76,1.2,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['10bb9450-4f93-4a07-9647-bc19334b51c9'],"[59.8, 37.0]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,5470.0,Ivan Rakitić,19.504103,0.5624036,1.0,Ground Pass,"[76.3, 47.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2144.166
10bb9450-4f93-4a07-9647-bc19334b51c9,1474,1,00:35:45.366,35,45,76,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['32e5a53d-c89b-4b37-9846-3469208e514b'],"[76.3, 47.4]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2145.366
17297157-649e-4208-817e-5fab443fe4da,1475,1,00:35:45.366,35,45,76,0.9528,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['10bb9450-4f93-4a07-9647-bc19334b51c9', 'db2b60df-ebf6-4523-84bb-d424b2767d01']","[76.3, 47.4]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,"[77.2, 47.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2145.366
db2b60df-ebf6-4523-84bb-d424b2767d01,1476,1,00:35:46.319,35,46,76,2.232327,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['81a40b7a-4410-40b6-b3cf-803c65bda217'],"[77.2, 47.7]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,4320.0,Neymar da Silva Santos Junior,34.079468,-0.5530006,3.0,High Pass,"[106.2, 29.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,Through Ball,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2146.319
81a40b7a-4410-40b6-b3cf-803c65bda217,1477,1,00:35:48.552,35,48,76,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['db2b60df-ebf6-4523-84bb-d424b2767d01'],"[106.2, 29.8]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2148.552
f0af5312-f1b0-43eb-93a1-abd21a2ed5a2,1478,1,00:35:48.552,35,48,76,0.161573,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['81a40b7a-4410-40b6-b3cf-803c65bda217', '82f4fd5c-693c-4999-a5a9-58410fa409d2']","[106.2, 29.8]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,"[105.7, 29.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2148.552
82f4fd5c-693c-4999-a5a9-58410fa409d2,1479,1,00:35:48.713,35,48,76,0.0,38,Miscontrol,217,Barcelona,1,Regular Play,217,Barcelona,,,,"[105.7, 29.8]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2148.713
7807cebc-42d6-41f8-aaff-40073c780075,1480,1,00:35:49.223,35,49,76,0.0,9,Clearance,217,Barcelona,1,Regular Play,1049,Granada,,,,"[14.2, 48.5]",16338.0,Uche Henry Agbo,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2149.223
eeea1f9a-5dfa-4de0-b11f-97fd2efd062d,1481,1,00:35:49.335,35,49,76,0.0,2,Ball Recovery,217,Barcelona,1,Regular Play,217,Barcelona,,,,"[105.6, 31.8]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2149.335
bb3a113a-7ed5-48a8-a303-a5a973a20894,1482,1,00:35:50.633,35,50,76,1.3487,16,Shot,217,Barcelona,1,Regular Play,217,Barcelona,,,['88e14ed5-7041-4beb-abd3-f0000cb0386d'],"[105.4, 32.0]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,0.07076721,"[120.0, 43.3, 3.5]",87.0,Open Play,98.0,Off T,92.0,Lob,40.0,Right Foot,"[{'location': [97.9, 28.6], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.3, 39.6], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.7, 37.4], 'player': {'id': 8697, 'name': 'Andrés Eduardo Fernández Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.0, 49.0], 'player': {'id': 7158, 'name': 'Cristiano Biraghi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [95.8, 39.7], 'player': {'id': 3160, 'name': 'Rene Krhin'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.6, 33.8], 'player': {'id': 16338, 'name': 'Uche Henry Agbo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.9, 35.2], 'player': {'id': 6702, 'name': 'David Rodríguez Lombán'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.8, 34.4], 'player': {'id': 4418, 'name': 'Matheus Dória Macedo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150.633
88e14ed5-7041-4beb-abd3-f0000cb0386d,1483,1,00:35:51.982,35,51,76,0.0,23,Goal Keeper,217,Barcelona,1,Regular Play,1049,Granada,,,['bb3a113a-7ed5-48a8-a303-a5a973a20894'],"[3.4, 42.7]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3.4, 42.7]",32.0,Shot Faced,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2151.982
372b939e-b6ae-46cb-8d50-e6c4029bafbe,1484,1,00:36:22.121,36,22,77,2.595,30,Pass,1049,Granada,7,From Goal Kick,1049,Granada,,,"['0751d30f-0d89-4b6f-868e-69c9006add50', 'abfece93-122b-4c47-a0a1-6cdace9e868d']","[7.0, 36.1]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,6680.0,Rubén Rochina Naixes,36.490547,-0.6961418,3.0,High Pass,"[35.0, 12.7]",40.0,Right Foot,63.0,Goal Kick,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2182.121
abfece93-122b-4c47-a0a1-6cdace9e868d,1485,1,00:36:24.716,36,24,77,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,1049,Granada,,,['372b939e-b6ae-46cb-8d50-e6c4029bafbe'],"[36.1, 6.5]",6680.0,Rubén Rochina Naixes,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2184.716
0751d30f-0d89-4b6f-868e-69c9006add50,1486,1,00:36:24.716,36,24,78,0.9379,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['1d07ad72-4ac6-4cf4-8e5c-2f3d9383b735', '372b939e-b6ae-46cb-8d50-e6c4029bafbe']","[85.1, 67.4]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,5470.0,Ivan Rakitić,16.39756,2.617908,2.0,Low Pass,"[70.9, 75.6]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2184.716
1d07ad72-4ac6-4cf4-8e5c-2f3d9383b735,1487,1,00:36:25.654,36,25,78,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['0751d30f-0d89-4b6f-868e-69c9006add50'],"[70.9, 75.6]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2185.654
49716c08-501d-4bbe-9c22-cbd1147ac6f1,1488,1,00:36:25.654,36,25,78,0.040000003,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['1d07ad72-4ac6-4cf4-8e5c-2f3d9383b735', 'cffcf30e-8c1d-4412-af3e-59cfc395c355']","[70.9, 75.6]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,"[70.9, 75.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2185.654
cffcf30e-8c1d-4412-af3e-59cfc395c355,1489,1,00:36:25.694,36,25,78,2.1064,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['4b723d26-b7cc-4fbf-bb49-04257acc4709'],"[70.9, 75.6]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,5246.0,Luis Alberto Suárez Díaz,16.678429,-0.3615777,2.0,Low Pass,"[86.5, 69.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2185.694
4b723d26-b7cc-4fbf-bb49-04257acc4709,1490,1,00:36:27.800,36,27,78,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['cffcf30e-8c1d-4412-af3e-59cfc395c355'],"[86.5, 69.7]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2187.8
f33d8b2c-1a5c-471c-8b6c-1af371d547a7,1491,1,00:36:27.800,36,27,78,0.0719,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['4b723d26-b7cc-4fbf-bb49-04257acc4709', '8e0a824e-54b3-4c5e-84ba-79bddce7fe1a']","[86.5, 69.7]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,"[86.3, 69.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2187.8
8e0a824e-54b3-4c5e-84ba-79bddce7fe1a,1492,1,00:36:27.872,36,27,78,0.6088,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['3f5b37dd-a21b-4397-84a6-93911e084ad9', 'b3317ae7-2939-4f5e-b3c2-9a381094bf57']","[86.3, 69.7]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,5503.0,Lionel Andrés Messi Cuccittini,15.200329,-1.5773752,2.0,Low Pass,"[86.2, 54.5]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2187.872
3f5b37dd-a21b-4397-84a6-93911e084ad9,1493,1,00:36:28.481,36,28,78,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['8e0a824e-54b3-4c5e-84ba-79bddce7fe1a'],"[83.1, 45.8]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2188.481
b3317ae7-2939-4f5e-b3c2-9a381094bf57,1494,1,00:36:28.481,36,28,78,0.0,10,Interception,217,Barcelona,1,Regular Play,1049,Granada,,,['8e0a824e-54b3-4c5e-84ba-79bddce7fe1a'],"[33.9, 25.6]",3160.0,Rene Krhin,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,2188.481
498fb249-1a48-419f-86ef-6056c14b75e0,1495,1,00:36:29.747,36,29,79,0.0,2,Ball Recovery,1049,Granada,1,Regular Play,1049,Granada,,,,"[33.6, 25.8]",6599.0,Rubén Salvador Pérez Del Mármol,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2189.747
