id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,counterpress,out,interception_outcome_id,interception_outcome_name,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,duel_outcome_id,duel_outcome_name,clearance_left_foot,pass_switch,dribble_overrun,shot_aerial_won,goalkeeper_end_location,clearance_aerial_won,pass_deflected,pass_through_ball,pass_technique_id,pass_technique_name,pass_outswinging,shot_one_on_one,ball_recovery_recovery_failure,foul_won_defensive,clearance_right_foot,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,miscontrol_aerial_won,pass_inswinging,ball_recovery_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,50_50_outcome_id,50_50_outcome_name,foul_committed_penalty,foul_won_penalty,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
a2277651-5d65-46e4-a0a2-35b9e0a797a4,1733,1,00:39:01.795,39,1,81,3.153424,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['7985c965-26ff-42bc-b715-e8af5187874b', 'bee70c07-cbb9-4615-9f9b-83a37f1c2059']",,"[75.1, 76.5]",8724.0,Carlos Martínez Díez,2.0,Right Back,,,,,,,,,,,,"[89.0, 77.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341.795
bee70c07-cbb9-4615-9f9b-83a37f1c2059,1734,1,00:39:04.948,39,4,81,1.209677,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['8df2efce-2e00-429f-8126-a867873eaa92'],,"[89.0, 77.9]",8724.0,Carlos Martínez Díez,2.0,Right Back,6690.0,Xabier Prieto Argarate,4.2059484,-2.646041,1.0,Ground Pass,"[85.3, 75.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2344.948
8df2efce-2e00-429f-8126-a867873eaa92,1735,1,00:39:06.158,39,6,81,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['bee70c07-cbb9-4615-9f9b-83a37f1c2059'],,"[85.3, 75.9]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2346.158
f572fd4f-66bc-4802-990d-8d4de71e2d5e,1736,1,00:39:06.158,39,6,81,3.717269,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['8cea0ef1-41f0-4b82-8088-cfd1b767723d', '8df2efce-2e00-429f-8126-a867873eaa92']",,"[85.3, 75.9]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,"[88.2, 67.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2346.158
8cea0ef1-41f0-4b82-8088-cfd1b767723d,1737,1,00:39:09.875,39,9,81,1.642842,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['3d4a2413-acca-46ab-afd6-bd090f2cebf5'],,"[88.2, 67.2]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,5560.0,Carlos Alberto Vela Garrido,17.167702,-2.102225,1.0,Ground Pass,"[79.5, 52.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2349.875
3d4a2413-acca-46ab-afd6-bd090f2cebf5,1738,1,00:39:11.518,39,11,81,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['8cea0ef1-41f0-4b82-8088-cfd1b767723d'],,"[79.5, 52.4]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2351.518
e60ac7d5-fffa-46e8-9313-41172837379f,1739,1,00:39:11.518,39,11,81,0.909339,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['3d4a2413-acca-46ab-afd6-bd090f2cebf5', 'b77c7a69-dda1-40f6-b12d-f3bfd1483fa4']",,"[79.5, 52.4]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,"[80.1, 50.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2351.518
b77c7a69-dda1-40f6-b12d-f3bfd1483fa4,1740,1,00:39:12.427,39,12,81,1.906429,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['09ae3301-6426-495d-b566-4a88ad6360f9'],,"[80.1, 50.9]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,8522.0,Armindo Tué Na Bangna,34.977707,-0.48154852,3.0,High Pass,"[111.1, 34.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,ed8b5e31-59bc-49b4-8f34-aebb19ea756d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2352.427
09ae3301-6426-495d-b566-4a88ad6360f9,1741,1,00:39:14.334,39,14,81,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['b77c7a69-dda1-40f6-b12d-f3bfd1483fa4'],,"[111.1, 34.7]",8522.0,Armindo Tué Na Bangna,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2354.334
ed8b5e31-59bc-49b4-8f34-aebb19ea756d,1742,1,00:39:14.406,39,14,81,0.275636,16,Shot,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['0464a0e7-d85f-4a4d-a21e-3f2773a85995'],,"[109.5, 33.2]",8522.0,Armindo Tué Na Bangna,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23337348,"[114.2, 36.3, 0.2]",b77c7a69-dda1-40f6-b12d-f3bfd1483fa4,100.0,Saved,87.0,Open Play,40.0,Right Foot,95.0,Volley,True,"[{'location': [103.7, 49.9], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.8, 36.1], 'player': {'id': 26107, 'name': 'Alberto Lopo García'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.5, 42.5], 'player': {'id': 6777, 'name': 'Sidnei Rechel da Silva Júnior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.5, 33.9], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.5, 36.4], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.1, 54.2], 'player': {'id': 5560, 'name': 'Carlos Alberto Vela Garrido'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.7, 44.9], 'player': {'id': 8584, 'name': 'Jonathas Cristian de Jesus'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.8, 11.1], 'player': {'id': 3023, 'name': 'Yuri Berchiche Izeta'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2354.406
0464a0e7-d85f-4a4d-a21e-3f2773a85995,1743,1,00:39:14.682,39,14,81,0.0,23,Goal Keeper,210,Real Sociedad,1,Regular Play,219,RC Deportivo La Coruña,,,['ed8b5e31-59bc-49b4-8f34-aebb19ea756d'],,"[5.6, 43.7]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,44.0,Set,33.0,Shot Saved,59.0,Touched Out,46.0,Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2354.682
65472d36-9329-4768-b51e-a4fed4639a23,1744,1,00:39:46.014,39,46,82,2.028784,30,Pass,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,,,"[120.0, 0.1]",6899.0,Rubén Pardo Gutiérrez,9.0,Right Defensive Midfield,,,41.248756,1.6557496,3.0,High Pass,"[116.5, 41.2]",61.0,Corner,40.0,Right Foot,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,104.0,Inswinging,,,,,,,,,,True,,,,,,,,,,,,,,2386.014
e166d6b6-6309-4f11-9254-6731242cbdfa,1745,1,00:39:47.790,39,47,83,0.0,23,Goal Keeper,219,RC Deportivo La Coruña,8,From Keeper,219,RC Deportivo La Coruña,,,,,"[3.2, 39.5]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,Collected,15.0,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2387.79
8206dd8d-cb58-4c8a-b777-754590ff9a64,1746,1,00:39:47.790,39,47,83,0.643085,43,Carry,219,RC Deportivo La Coruña,8,From Keeper,219,RC Deportivo La Coruña,,,"['1d10db38-fe35-4eab-8e25-b395d4f58c24', 'a9282f96-b318-415f-a2da-139eb995ea88', 'e166d6b6-6309-4f11-9254-6731242cbdfa']",,"[3.2, 39.5]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,,,,,,,,,,"[3.6, 40.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2387.79
a9282f96-b318-415f-a2da-139eb995ea88,1747,1,00:39:48.433,39,48,83,0.0,22,Foul Committed,219,RC Deportivo La Coruña,8,From Keeper,210,Real Sociedad,,,"['1d10db38-fe35-4eab-8e25-b395d4f58c24', '8206dd8d-cb58-4c8a-b777-754590ff9a64']",,"[116.5, 39.9]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2388.433
1d10db38-fe35-4eab-8e25-b395d4f58c24,1748,1,00:39:48.433,39,48,83,0.0,21,Foul Won,219,RC Deportivo La Coruña,8,From Keeper,219,RC Deportivo La Coruña,,,['a9282f96-b318-415f-a2da-139eb995ea88'],,"[3.6, 40.2]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2388.433
293a403e-6fd6-452c-a38a-10fb37ff0177,1749,1,00:40:19.061,40,19,84,3.157116,30,Pass,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['68759a98-bbff-434d-9f04-14a205a007bd'],,"[7.5, 42.3]",27305.0,Germán Darío Lux,1.0,Goalkeeper,6738.0,Juan Francisco Moreno Fuertes,65.18052,0.4052947,3.0,High Pass,"[67.4, 68.0]",62.0,Free Kick,40.0,Right Foot,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2419.061
68759a98-bbff-434d-9f04-14a205a007bd,1750,1,00:40:22.218,40,22,84,,42,Ball Receipt*,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['293a403e-6fd6-452c-a38a-10fb37ff0177'],,"[67.4, 68.0]",6738.0,Juan Francisco Moreno Fuertes,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2422.218
d4ffd2dc-715b-4dca-94f0-0c3d8a93c4c1,1751,1,00:40:30.120,40,30,85,2.435011,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['b0e2f604-4336-46d6-887b-e11ec190695e'],,"[51.8, 11.8]",6899.0,Rubén Pardo Gutiérrez,9.0,Right Defensive Midfield,6679.0,Aritz Elustondo Irribaria,28.93752,2.0483534,1.0,Ground Pass,"[38.5, 37.5]",62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2430.12
b0e2f604-4336-46d6-887b-e11ec190695e,1752,1,00:40:32.555,40,32,85,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['d4ffd2dc-715b-4dca-94f0-0c3d8a93c4c1'],,"[38.5, 37.5]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.555
04cb5bff-0cd2-4498-96f1-f233ff17a237,1753,1,00:40:32.555,40,32,85,2.92185,43,Carry,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,"['906d85f1-6f42-44d9-9862-a744676907cb', 'b0e2f604-4336-46d6-887b-e11ec190695e']",,"[38.5, 37.5]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,,,,,,,,,,,,"[44.1, 43.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.555
906d85f1-6f42-44d9-9862-a744676907cb,1754,1,00:40:35.477,40,35,85,1.64,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['7ca1ad57-a8b8-4fa3-ad1a-33e749685d95'],,"[44.1, 43.9]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,6665.0,Íñigo Martínez Berridi,28.201595,-1.5601584,1.0,Ground Pass,"[44.4, 15.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2435.477
7ca1ad57-a8b8-4fa3-ad1a-33e749685d95,1755,1,00:40:37.117,40,37,85,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['906d85f1-6f42-44d9-9862-a744676907cb'],,"[44.4, 15.7]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.117
30b4dfaf-2148-41bf-837f-553699d43962,1756,1,00:40:37.117,40,37,85,5.31899,43,Carry,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,"['43b66c44-aa3d-422d-b0b6-db97bcbf26fe', '7ca1ad57-a8b8-4fa3-ad1a-33e749685d95']",,"[44.4, 15.7]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,"[52.0, 12.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.117
43b66c44-aa3d-422d-b0b6-db97bcbf26fe,1757,1,00:40:42.436,40,42,85,0.975742,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['1b28bcb5-609f-4fae-b475-d770dc01a977'],,"[52.0, 12.7]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,6899.0,Rubén Pardo Gutiérrez,18.189283,1.669918,1.0,Ground Pass,"[50.2, 30.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442.436
1b28bcb5-609f-4fae-b475-d770dc01a977,1758,1,00:40:43.412,40,43,85,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['43b66c44-aa3d-422d-b0b6-db97bcbf26fe'],,"[50.2, 30.8]",6899.0,Rubén Pardo Gutiérrez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2443.412
0787b9bb-6449-49cf-879c-5c8504d1e164,1759,1,00:40:43.412,40,43,85,2.39516,43,Carry,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,"['1b28bcb5-609f-4fae-b475-d770dc01a977', '7aeb6e49-a13d-4b0f-923a-c6c4cd0128b1']",,"[50.2, 30.8]",6899.0,Rubén Pardo Gutiérrez,9.0,Right Defensive Midfield,,,,,,,,,,,,"[52.6, 39.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2443.412
7aeb6e49-a13d-4b0f-923a-c6c4cd0128b1,1760,1,00:40:45.807,40,45,85,1.6,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['39eb50d1-3b08-4773-b4b1-6b002b39d9f2'],,"[52.6, 39.7]",6899.0,Rubén Pardo Gutiérrez,9.0,Right Defensive Midfield,6679.0,Aritz Elustondo Irribaria,15.738488,1.500847,1.0,Ground Pass,"[53.7, 55.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2445.807
39eb50d1-3b08-4773-b4b1-6b002b39d9f2,1761,1,00:40:47.407,40,47,85,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['7aeb6e49-a13d-4b0f-923a-c6c4cd0128b1'],,"[53.7, 55.4]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2447.407
d365fd6c-f0e1-4c1f-9652-fc42ee584175,1762,1,00:40:47.407,40,47,85,1.33441,43,Carry,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,"['39eb50d1-3b08-4773-b4b1-6b002b39d9f2', 'b51ecfa0-1406-4f7d-87d1-f269ec6b914e']",,"[53.7, 55.4]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,,,,,,,,,,,,"[62.5, 59.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2447.407
b51ecfa0-1406-4f7d-87d1-f269ec6b914e,1763,1,00:40:48.741,40,48,85,1.2,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['f8b786a6-2110-482b-a270-3730abde25c5'],,"[62.5, 59.3]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,5560.0,Carlos Alberto Vela Garrido,22.860008,0.9281701,1.0,Ground Pass,"[76.2, 77.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448.741
f8b786a6-2110-482b-a270-3730abde25c5,1764,1,00:40:49.941,40,49,85,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['b51ecfa0-1406-4f7d-87d1-f269ec6b914e'],,"[76.2, 77.6]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2449.941
0dff8e26-47f0-4f07-bb01-f185d61c5137,1765,1,00:40:49.941,40,49,85,0.169723,43,Carry,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,"['42e449fb-e43c-4ff4-b894-d8869a5cd28f', 'f8b786a6-2110-482b-a270-3730abde25c5']",,"[76.2, 77.6]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,"[77.0, 77.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2449.941
42e449fb-e43c-4ff4-b894-d8869a5cd28f,1766,1,00:40:50.111,40,50,85,2.153416,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['ff1b297d-bcfd-44df-91e9-67f145b36181'],,"[77.0, 77.9]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,6690.0,Xabier Prieto Argarate,32.160378,-0.55695134,3.0,High Pass,"[104.3, 60.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450.111
ff1b297d-bcfd-44df-91e9-67f145b36181,1767,1,00:40:52.264,40,52,85,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['42e449fb-e43c-4ff4-b894-d8869a5cd28f'],,"[104.3, 60.9]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2452.264
ebdb289b-85cd-4e65-80d3-ca7dbdb1d2a8,1768,1,00:40:52.264,40,52,85,0.541736,43,Carry,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,"['5f577577-7b61-4b8a-842d-34ad4159f1f8', 'ff1b297d-bcfd-44df-91e9-67f145b36181']",,"[104.3, 60.9]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,"[106.5, 62.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2452.264
5f577577-7b61-4b8a-842d-34ad4159f1f8,1769,1,00:40:52.806,40,52,85,1.209556,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['cf3faf10-09ae-4ab3-8ddf-4b630750f083'],,"[106.5, 62.0]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,26.7,-1.1171986,3.0,High Pass,"[118.2, 38.0]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2452.806
cf3faf10-09ae-4ab3-8ddf-4b630750f083,1770,1,00:40:54.016,40,54,86,0.0,2,Ball Recovery,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['5f577577-7b61-4b8a-842d-34ad4159f1f8'],,"[1.9, 42.1]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454.016
37cdf9e3-25fd-4888-af81-30f4f0bc6e4c,1771,1,00:40:54.016,40,54,86,7.264784,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['bf34607e-2e00-4193-b698-56498387bd70', 'cf3faf10-09ae-4ab3-8ddf-4b630750f083']",,"[1.9, 42.1]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,,,,,,,,,,"[13.4, 58.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454.016
bf34607e-2e00-4193-b698-56498387bd70,1772,1,00:41:01.280,41,1,86,3.092406,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['2bcba031-3cf5-4100-9d2f-2c3c60c9650c'],,"[13.4, 58.2]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,59.515377,0.15520425,3.0,High Pass,"[72.2, 67.4]",,,68.0,Drop Kick,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2461.28
2bcba031-3cf5-4100-9d2f-2c3c60c9650c,1773,1,00:41:04.373,41,4,86,1.770878,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,210,Real Sociedad,,,"['004a4737-f470-415d-b07b-bf4af1e2c88e', '0fba5aa0-15ee-4846-9d29-afa60c54485d', 'bf34607e-2e00-4193-b698-56498387bd70']",,"[47.9, 12.7]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,5560.0,Carlos Alberto Vela Garrido,16.05148,0.13749179,3.0,High Pass,"[63.8, 14.9]",66.0,Recovery,37.0,Head,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464.373
0fba5aa0-15ee-4846-9d29-afa60c54485d,1774,1,00:41:06.144,41,6,86,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,210,Real Sociedad,,,['2bcba031-3cf5-4100-9d2f-2c3c60c9650c'],,"[62.9, 14.0]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2466.144
