id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,foul_committed_type_id,foul_committed_type_name,interception_outcome_id,interception_outcome_name,pass_cross,pass_switch,out,pass_technique_id,pass_technique_name,pass_inswinging,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,clearance_aerial_won,clearance_head,clearance_left_foot,foul_won_defensive,shot_statsbomb_xg,shot_end_location,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble_nutmeg,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_end_location,ball_recovery_recovery_failure,50_50_outcome_id,50_50_outcome_name,pass_outswinging,shot_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_advantage,foul_won_advantage,pass_cut_back,shot_deflected,block_deflection,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_card_id,foul_committed_card_name,shot_one_on_one,clearance_other,pass_straight,pass_through_ball,block_offensive,shot_redirect,timestamp_seconds
d78f6500-34f7-4a7b-ac2c-1c28827d1968,2082,2,00:10:27.473,55,27,132,0.718229,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['94260eb7-a630-414e-815e-eff383a68e49'],True,"[72.2, 0.1]",6718.0,Sergio Escudero Palomo,6.0,Left Back,7154.0,Sebastián Carlos Cristóforo Pepe,14.297202,1.7750505,2.0,Low Pass,"[69.3, 14.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.473
94260eb7-a630-414e-815e-eff383a68e49,2083,2,00:10:28.191,55,28,132,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['d78f6500-34f7-4a7b-ac2c-1c28827d1968'],,"[69.3, 14.1]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.191
d38a90b7-7b29-4abd-b280-d0ce6a770648,2084,2,00:10:28.384,55,28,132,0.838453,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['dad8b85c-2250-4a34-8e7c-21bd1bd76f10'],True,"[69.2, 16.6]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,3637.0,Grzegorz Krychowiak,11.4982605,1.3068326,1.0,Ground Pass,"[72.2, 27.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.384
dad8b85c-2250-4a34-8e7c-21bd1bd76f10,2085,2,00:10:29.222,55,29,132,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['d38a90b7-7b29-4abd-b280-d0ce6a770648'],,"[72.2, 27.7]",3637.0,Grzegorz Krychowiak,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.222
0a6d4047-d538-42bd-adc7-073aafed3eb8,2086,2,00:10:31.303,55,31,132,1.091465,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['70609636-9d57-45ee-b410-213a09a99b8d'],,"[71.8, 28.5]",3637.0,Grzegorz Krychowiak,9.0,Right Defensive Midfield,6672.0,Jorge Andújar Moreno,12.571794,1.0180992,1.0,Ground Pass,"[78.4, 39.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.303
70609636-9d57-45ee-b410-213a09a99b8d,2087,2,00:10:32.395,55,32,132,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['0a6d4047-d538-42bd-adc7-073aafed3eb8'],,"[78.4, 39.2]",6672.0,Jorge Andújar Moreno,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.395
99463415-a563-482d-a620-76223817ed7f,2088,2,00:10:32.395,55,32,132,0.075017,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['70609636-9d57-45ee-b410-213a09a99b8d', '89f7a205-b492-495d-8a54-77efc609200b']",,"[78.4, 39.2]",6672.0,Jorge Andújar Moreno,17.0,Right Wing,,,,,,,,,,,,"[78.4, 39.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.395
89f7a205-b492-495d-8a54-77efc609200b,2089,2,00:10:32.470,55,32,132,1.121159,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['bf6cc07f-98ee-4989-a24e-913316db43aa'],,"[78.4, 39.2]",6672.0,Jorge Andújar Moreno,17.0,Right Wing,3637.0,Grzegorz Krychowiak,16.324827,-1.7994317,1.0,Ground Pass,"[74.7, 23.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.47
bf6cc07f-98ee-4989-a24e-913316db43aa,2090,2,00:10:33.591,55,33,132,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['89f7a205-b492-495d-8a54-77efc609200b'],,"[74.7, 23.3]",3637.0,Grzegorz Krychowiak,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.591
555096ef-2312-4f51-a513-54cdcd6e8cdc,2091,2,00:10:33.591,55,33,132,5.032202,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['b9080895-764e-4e03-8cda-d0918422096b', 'bf6cc07f-98ee-4989-a24e-913316db43aa', 'dfdb44fc-1ce3-48cb-9b7c-b18f4205f796']",,"[74.7, 23.3]",3637.0,Grzegorz Krychowiak,9.0,Right Defensive Midfield,,,,,,,,,,,,"[82.3, 35.8]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.591
b9080895-764e-4e03-8cda-d0918422096b,2092,2,00:10:37.880,55,37,132,0.929874,17,Pressure,213,Sevilla,4,From Throw In,1041,Sporting Gijón,,,"['555096ef-2312-4f51-a513-54cdcd6e8cdc', 'dfdb44fc-1ce3-48cb-9b7c-b18f4205f796']",,"[38.7, 46.3]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.88
dfdb44fc-1ce3-48cb-9b7c-b18f4205f796,2093,2,00:10:38.623,55,38,132,0.598266,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,"['b9080895-764e-4e03-8cda-d0918422096b', 'f2c4cd38-5a3e-4a5e-bdbc-c2335223d86e']",,"[82.3, 35.8]",3637.0,Grzegorz Krychowiak,9.0,Right Defensive Midfield,,,11.544696,1.3258177,1.0,Ground Pass,"[85.1, 47.0]",40.0,Right Foot,,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.623
f2c4cd38-5a3e-4a5e-bdbc-c2335223d86e,2094,2,00:10:39.222,55,39,132,0.0,10,Interception,213,Sevilla,4,From Throw In,1041,Sporting Gijón,,,['dfdb44fc-1ce3-48cb-9b7c-b18f4205f796'],,"[35.0, 33.1]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.222
a9c77ff3-f562-4025-baf0-10cceab066d9,2095,2,00:10:39.222,55,39,132,1.797029,43,Carry,213,Sevilla,4,From Throw In,1041,Sporting Gijón,,,"['4e78599f-a021-49fd-b68a-9d25de42a457', 'ce979b86-04dc-42e5-b00c-461ad2d29d7d', 'f2c4cd38-5a3e-4a5e-bdbc-c2335223d86e']",,"[35.0, 33.1]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,"[40.4, 33.8]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.222
4e78599f-a021-49fd-b68a-9d25de42a457,2096,2,00:10:40.487,55,40,132,0.442555,17,Pressure,213,Sevilla,4,From Throw In,213,Sevilla,,,['a9c77ff3-f562-4025-baf0-10cceab066d9'],,"[79.3, 46.7]",6672.0,Jorge Andújar Moreno,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.487
ce979b86-04dc-42e5-b00c-461ad2d29d7d,2097,2,00:10:41.019,55,41,132,0.0,14,Dribble,213,Sevilla,4,From Throw In,1041,Sporting Gijón,,,['e35252e0-fbe2-46c4-a2d9-6ddb977fb726'],,"[40.4, 33.8]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.019
e35252e0-fbe2-46c4-a2d9-6ddb977fb726,2098,2,00:10:41.019,55,41,132,0.0,4,Duel,213,Sevilla,4,From Throw In,213,Sevilla,,,['ce979b86-04dc-42e5-b00c-461ad2d29d7d'],,"[79.7, 46.3]",6672.0,Jorge Andújar Moreno,17.0,Right Wing,,,,,,,,,,,,,,,True,11.0,Tackle,,,,True,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.019
06e78219-c9c7-4b8a-a6dd-10696378af80,2099,2,00:10:41.019,55,41,132,2.346799,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['1d6034a5-bced-4b23-b5b0-d55da7dc8db9', 'e35252e0-fbe2-46c4-a2d9-6ddb977fb726']",,"[79.7, 46.3]",6672.0,Jorge Andújar Moreno,17.0,Right Wing,,,,,,,,,,,,"[80.4, 48.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.019
1d6034a5-bced-4b23-b5b0-d55da7dc8db9,2100,2,00:10:43.365,55,43,132,1.161696,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['a0badc92-c804-42ef-956c-3e6996fa107e'],,"[80.4, 48.3]",6672.0,Jorge Andújar Moreno,17.0,Right Wing,21210.0,Mariano Ferreira Filho,27.459242,1.1022627,1.0,Ground Pass,"[92.8, 72.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.365
a0badc92-c804-42ef-956c-3e6996fa107e,2101,2,00:10:44.527,55,44,132,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['1d6034a5-bced-4b23-b5b0-d55da7dc8db9'],,"[92.8, 72.8]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.527
a6af774e-111c-4495-a31c-2a1dbc7818e9,2102,2,00:10:44.527,55,44,132,1.518458,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['a0badc92-c804-42ef-956c-3e6996fa107e', 'aa5d831a-a005-4b58-b175-feea81643e81']",,"[92.8, 72.8]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,"[98.7, 72.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.527
aa5d831a-a005-4b58-b175-feea81643e81,2103,2,00:10:46.045,55,46,132,2.142178,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['5054e240-5eb1-4e96-b230-4f3abd1229e5'],,"[98.7, 72.4]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,42.739796,-1.3104954,3.0,High Pass,"[109.7, 31.1]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.045
5054e240-5eb1-4e96-b230-4f3abd1229e5,2104,2,00:10:48.188,55,48,132,0.0,9,Clearance,213,Sevilla,4,From Throw In,1041,Sporting Gijón,,,['aa5d831a-a005-4b58-b175-feea81643e81'],,"[10.4, 49.0]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.188
ff3142db-223f-4a81-98ae-085ee06f21cc,2105,2,00:11:13.807,56,13,133,0.973218,30,Pass,213,Sevilla,2,From Corner,213,Sevilla,,,['e329a375-e471-4fe1-8fef-021c7bdf591a'],,"[120.0, 0.1]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,30.018827,1.8683156,3.0,High Pass,"[111.2, 28.8]",40.0,Right Foot,61.0,Corner,,9.0,Incomplete,,,,,,,,,,,,,,,104.0,Inswinging,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.807
e329a375-e471-4fe1-8fef-021c7bdf591a,2106,2,00:11:14.780,56,14,133,0.0,9,Clearance,213,Sevilla,2,From Corner,1041,Sporting Gijón,,,['ff3142db-223f-4a81-98ae-085ee06f21cc'],,"[8.9, 51.3]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.78
04ae0080-d261-44a0-993d-6fe56cf86739,2107,2,00:11:16.113,56,16,133,2.587709,17,Pressure,213,Sevilla,2,From Corner,213,Sevilla,,,"['2315632f-010e-41a5-a0d2-983fa81b8628', '52469d4b-56e8-4e9b-b537-8f256b055131']",,"[108.4, 32.0]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.113
2315632f-010e-41a5-a0d2-983fa81b8628,2108,2,00:11:17.696,56,17,133,0.0,2,Ball Recovery,213,Sevilla,2,From Corner,1041,Sporting Gijón,,,['04ae0080-d261-44a0-993d-6fe56cf86739'],,"[22.6, 44.5]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.696
52469d4b-56e8-4e9b-b537-8f256b055131,2109,2,00:11:17.696,56,17,133,1.567222,43,Carry,213,Sevilla,2,From Corner,1041,Sporting Gijón,,,"['04ae0080-d261-44a0-993d-6fe56cf86739', '2315632f-010e-41a5-a0d2-983fa81b8628', '3078e43b-e323-413c-9c5a-75998ccbc8a0', '36089dfe-06e6-44e4-bea6-79c61262b057']",,"[22.6, 44.5]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,"[27.2, 38.4]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.696
3078e43b-e323-413c-9c5a-75998ccbc8a0,2110,2,00:11:18.459,56,18,133,0.717825,17,Pressure,213,Sevilla,2,From Corner,213,Sevilla,,,['52469d4b-56e8-4e9b-b537-8f256b055131'],,"[94.8, 40.8]",3637.0,Grzegorz Krychowiak,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.459
36089dfe-06e6-44e4-bea6-79c61262b057,2111,2,00:11:19.263,56,19,133,0.0,14,Dribble,213,Sevilla,2,From Corner,1041,Sporting Gijón,,,['e3665392-32bb-4fe2-b5c2-385c887550ea'],,"[27.2, 38.4]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.263
e3665392-32bb-4fe2-b5c2-385c887550ea,2112,2,00:11:19.263,56,19,133,0.0,4,Duel,213,Sevilla,2,From Corner,213,Sevilla,,,['36089dfe-06e6-44e4-bea6-79c61262b057'],,"[92.9, 41.7]",3637.0,Grzegorz Krychowiak,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,True,11.0,Tackle,,,,True,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.263
2bd54884-ad70-4a84-914d-01537d40911c,2113,2,00:11:21.176,56,21,133,1.582126,30,Pass,213,Sevilla,2,From Corner,213,Sevilla,,,['00b016d0-9821-4200-b5e0-f0dffc53a8a8'],,"[74.5, 28.8]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,21210.0,Mariano Ferreira Filho,22.716734,2.3966708,1.0,Ground Pass,"[57.8, 44.2]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.176
00b016d0-9821-4200-b5e0-f0dffc53a8a8,2114,2,00:11:22.758,56,22,133,,42,Ball Receipt*,213,Sevilla,2,From Corner,213,Sevilla,,,['2bd54884-ad70-4a84-914d-01537d40911c'],,"[57.8, 44.2]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.758
30aec15a-eb63-4b55-873d-52ff2c40ba53,2115,2,00:11:22.758,56,22,133,3.982064,43,Carry,213,Sevilla,2,From Corner,213,Sevilla,,,"['00b016d0-9821-4200-b5e0-f0dffc53a8a8', 'bc381ce8-25f9-4d4e-80f8-253a8272b393']",,"[57.8, 44.2]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,"[63.7, 61.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.758
bc381ce8-25f9-4d4e-80f8-253a8272b393,2116,2,00:11:26.740,56,26,133,1.385675,30,Pass,213,Sevilla,2,From Corner,213,Sevilla,,,['05d7dcda-f8cd-4b22-8d04-bbc60108304f'],,"[63.7, 61.4]",21210.0,Mariano Ferreira Filho,2.0,Right Back,7154.0,Sebastián Carlos Cristóforo Pepe,16.292944,-1.021956,1.0,Ground Pass,"[72.2, 47.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.74
05d7dcda-f8cd-4b22-8d04-bbc60108304f,2117,2,00:11:28.126,56,28,133,,42,Ball Receipt*,213,Sevilla,2,From Corner,213,Sevilla,,,['bc381ce8-25f9-4d4e-80f8-253a8272b393'],,"[72.2, 47.5]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.126
b2e254aa-3427-4e3d-a065-393890a32cdc,2118,2,00:11:28.126,56,28,133,1.9225,43,Carry,213,Sevilla,2,From Corner,213,Sevilla,,,"['05d7dcda-f8cd-4b22-8d04-bbc60108304f', 'e2f28cad-ab81-4e6c-927f-804cdf413a70']",,"[72.2, 47.5]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,"[72.8, 47.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.126
e2f28cad-ab81-4e6c-927f-804cdf413a70,2119,2,00:11:30.048,56,30,133,0.794003,30,Pass,213,Sevilla,2,From Corner,213,Sevilla,,,['87f2ef05-eb9a-4b08-a3f6-08b6642052be'],,"[72.8, 47.7]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,3486.0,Fernando Llorente Torres,16.183016,-0.2179987,1.0,Ground Pass,"[88.6, 44.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.048
87f2ef05-eb9a-4b08-a3f6-08b6642052be,2120,2,00:11:30.842,56,30,133,,42,Ball Receipt*,213,Sevilla,2,From Corner,213,Sevilla,,,['e2f28cad-ab81-4e6c-927f-804cdf413a70'],,"[88.6, 44.2]",3486.0,Fernando Llorente Torres,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.842
2bc68c03-f82c-472f-9180-e8bbd90c3666,2121,2,00:11:30.842,56,30,133,6.043787,43,Carry,213,Sevilla,2,From Corner,213,Sevilla,,,"['3da280df-8152-4354-a874-cd814334d80b', '87f2ef05-eb9a-4b08-a3f6-08b6642052be', '9b848b64-b68f-47ec-8f7b-2758700c3bde']",,"[88.6, 44.2]",3486.0,Fernando Llorente Torres,23.0,Center Forward,,,,,,,,,,,,"[104.0, 67.8]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.842
9b848b64-b68f-47ec-8f7b-2758700c3bde,2122,2,00:11:31.225,56,31,133,2.822244,17,Pressure,213,Sevilla,2,From Corner,1041,Sporting Gijón,,,['2bc68c03-f82c-472f-9180-e8bbd90c3666'],,"[37.2, 35.7]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.225
3da280df-8152-4354-a874-cd814334d80b,2123,2,00:11:36.886,56,36,133,2.046627,30,Pass,213,Sevilla,2,From Corner,213,Sevilla,,,['23942078-19c6-4949-a82e-fcea475d48b9'],,"[104.0, 67.8]",3486.0,Fernando Llorente Torres,23.0,Center Forward,21210.0,Mariano Ferreira Filho,14.266394,0.4573781,1.0,Ground Pass,"[116.8, 74.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.886
23942078-19c6-4949-a82e-fcea475d48b9,2124,2,00:11:38.933,56,38,133,,42,Ball Receipt*,213,Sevilla,2,From Corner,213,Sevilla,,,['3da280df-8152-4354-a874-cd814334d80b'],,"[116.8, 74.1]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.933
005f4e3a-3af3-4e3c-8ae3-aeffa3ed850b,2125,2,00:11:38.933,56,38,133,0.064964,43,Carry,213,Sevilla,2,From Corner,213,Sevilla,,,"['23942078-19c6-4949-a82e-fcea475d48b9', 'e95bafd6-a886-4d7e-873e-51c080933b62']",,"[116.8, 74.1]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,"[116.8, 74.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.933
e95bafd6-a886-4d7e-873e-51c080933b62,2126,2,00:11:38.998,56,38,133,1.080898,30,Pass,213,Sevilla,2,From Corner,213,Sevilla,,,['35fce1f0-b5bc-4f4a-b64d-40c00514372e'],,"[116.8, 74.1]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,23.80084,-1.5623932,2.0,Low Pass,"[117.0, 50.3]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.998
35fce1f0-b5bc-4f4a-b64d-40c00514372e,2127,2,00:11:40.079,56,40,133,0.0,9,Clearance,213,Sevilla,2,From Corner,1041,Sporting Gijón,,,['e95bafd6-a886-4d7e-873e-51c080933b62'],,"[3.1, 29.8]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.079
