id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,carry_end_location,clearance_body_part_id,clearance_body_part_name,clearance_head,counterpress,interception_outcome_id,interception_outcome_name,foul_committed_offensive,foul_won_defensive,out,clearance_aerial_won,ball_recovery_recovery_failure,pass_switch,dribble_outcome_id,dribble_outcome_name,clearance_right_foot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,duel_outcome_id,duel_outcome_name,pass_miscommunication,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_cross,pass_technique_id,pass_technique_name,pass_through_ball,foul_committed_advantage,foul_won_advantage,shot_first_time,goalkeeper_end_location,pass_no_touch,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,shot_one_on_one,pass_inswinging,miscontrol_aerial_won,dribble_overrun,dribble_nutmeg,ball_recovery_offensive,pass_goal_assist,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,50_50_outcome_id,50_50_outcome_name,pass_outswinging,shot_aerial_won,timestamp_seconds
0be81413-141c-4138-b2fd-43d283bb9d1b,2044,2,00:08:27.933,53,27,121,1.686765,30,Pass,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['6aaf027e-cbeb-4af9-874c-9a1cdca4403c'],,"[47.0, 49.9]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,8818.0,Jorge Meré Pérez,29.301537,-1.5810349,1.0,Ground Pass,"[46.7, 20.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.933
6aaf027e-cbeb-4af9-874c-9a1cdca4403c,2045,2,00:08:29.620,53,29,121,,42,Ball Receipt*,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['0be81413-141c-4138-b2fd-43d283bb9d1b'],,"[46.7, 20.6]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.62
d401a403-00b4-4d59-963e-dc7ca2dec8d1,2046,2,00:08:29.620,53,29,121,1.341902,43,Carry,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,"['6aaf027e-cbeb-4af9-874c-9a1cdca4403c', 'c3adf77b-4ecd-44e0-b250-942989636379']",,"[46.7, 20.6]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,"[45.7, 20.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.62
c3adf77b-4ecd-44e0-b250-942989636379,2047,2,00:08:30.962,53,30,121,2.404031,30,Pass,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['4427d0f3-cbc0-4a82-98b2-0181134af974'],,"[45.7, 20.6]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,6610.0,Iván Cuéllar Sacristán,34.820972,2.5814712,1.0,Ground Pass,"[16.2, 39.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.962
4427d0f3-cbc0-4a82-98b2-0181134af974,2048,2,00:08:33.366,53,33,121,,42,Ball Receipt*,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['c3adf77b-4ecd-44e0-b250-942989636379'],,"[16.2, 39.1]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.366
4dc2167b-ffde-4702-8cf3-09ba59a8feca,2049,2,00:08:33.366,53,33,121,0.759742,43,Carry,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,"['4427d0f3-cbc0-4a82-98b2-0181134af974', '7d8ef0fb-fba9-49c6-af6b-b5ea8878b210']",,"[16.2, 39.1]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,"[16.2, 39.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.366
7d8ef0fb-fba9-49c6-af6b-b5ea8878b210,2050,2,00:08:34.126,53,34,121,1.472188,30,Pass,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['b63634fa-313e-4926-8fb7-a5bac6ba36e5'],,"[16.2, 39.1]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,6561.0,Luis Hernández Rodríguez,21.606018,1.0843784,1.0,Ground Pass,"[26.3, 58.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.126
b63634fa-313e-4926-8fb7-a5bac6ba36e5,2051,2,00:08:35.598,53,35,121,,42,Ball Receipt*,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['7d8ef0fb-fba9-49c6-af6b-b5ea8878b210'],,"[26.3, 58.2]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.598
4cbaaef1-5d71-4d4f-83e5-fdf01c4a960f,2052,2,00:08:35.598,53,35,121,0.676121,43,Carry,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,"['b63634fa-313e-4926-8fb7-a5bac6ba36e5', 'ce196c8e-ee42-4419-a8a6-67ff22549b38']",,"[26.3, 58.2]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,"[26.9, 58.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.598
ce196c8e-ee42-4419-a8a6-67ff22549b38,2053,2,00:08:36.274,53,36,121,1.138081,30,Pass,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['efc87910-86b0-4745-ba36-c030b3356a16'],,"[26.9, 58.2]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,18398.0,Omar Mascarell González,16.08633,-0.85138154,1.0,Ground Pass,"[37.5, 46.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.274
