id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,duel_type_id,duel_type_name,pass_outcome_id,pass_outcome_name,pass_aerial_won,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,carry_end_location,counterpress,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,duel_outcome_id,duel_outcome_name,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_right_foot,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_end_location,out,clearance_left_foot,pass_inswinging,pass_technique_id,pass_technique_name,foul_won_defensive,pass_through_ball,shot_first_time,pass_switch,pass_deflected,block_deflection,shot_one_on_one,pass_outswinging,miscontrol_aerial_won,pass_cross,dribble_nutmeg,dribble_overrun,foul_committed_type_id,foul_committed_type_name,shot_saved_off_target,goalkeeper_shot_saved_off_target,foul_committed_card_id,foul_committed_card_name,pass_cut_back,foul_committed_penalty,shot_aerial_won,block_save_block,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,bad_behaviour_card_id,bad_behaviour_card_name,block_offensive,timestamp_seconds
54d0fe19-1b0e-428d-b716-cf33836ffa57,170,1,00:02:49.698,2,49,9,,42,Ball Receipt*,1049,Granada,4,From Throw In,218,Real Betis,,,"['531ade14-f1c2-4794-8597-62b6d7faefb9', 'fae9367f-f3ad-4aae-aca8-895cd05922d1']",,"[27.9, 22.9]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.698
4ff5463e-4710-4504-8ebb-a40e8585e3df,171,1,00:02:49.698,2,49,9,1.159526,43,Carry,1049,Granada,4,From Throw In,218,Real Betis,,,"['54d0fe19-1b0e-428d-b716-cf33836ffa57', 'b9db7975-7253-42e6-bb1d-9b53e809feea', 'fae9367f-f3ad-4aae-aca8-895cd05922d1']",,"[27.9, 22.9]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,True,,,,,,,,,,,,"[19.4, 27.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.698
b9db7975-7253-42e6-bb1d-9b53e809feea,172,1,00:02:50.857,2,50,9,0.0,3,Dispossessed,1049,Granada,4,From Throw In,218,Real Betis,,,['5533919a-f1a5-44cf-b745-e20b0ea2543f'],,"[19.4, 27.6]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.857
5533919a-f1a5-44cf-b745-e20b0ea2543f,173,1,00:02:50.857,2,50,9,0.0,4,Duel,1049,Granada,4,From Throw In,1049,Granada,,,['b9db7975-7253-42e6-bb1d-9b53e809feea'],,"[100.7, 52.5]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,True,11.0,Tackle,,,,,,,,,,,True,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.857
fcb8da07-e94e-4d28-937d-ecc30a6ae852,174,1,00:02:50.857,2,50,9,1.513642,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['1db3e165-e143-48f3-93cc-e1f65c0a42ec', '5533919a-f1a5-44cf-b745-e20b0ea2543f']",,"[100.7, 52.5]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,"[106.3, 48.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.857
1db3e165-e143-48f3-93cc-e1f65c0a42ec,175,1,00:02:52.371,2,52,9,1.119583,16,Shot,1049,Granada,4,From Throw In,1049,Granada,,,['f7a0fae0-4f7a-4ab7-9071-186dfd88088a'],,"[106.3, 48.8]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6858591,"[120.0, 39.5, 0.4]",93.0,Normal,40.0,Right Foot,87.0,Open Play,97.0,Goal,"[{'location': [102.7, 35.6], 'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.7, 65.5], 'player': {'id': 24132, 'name': 'Francisco Miguel Varela Martín'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.6, 37.6], 'player': {'id': 27109, 'name': 'Youssef El-Arabi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.1, 46.9], 'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.4, 44.4], 'player': {'id': 8697, 'name': 'Andrés Eduardo Fernández Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.371
f7a0fae0-4f7a-4ab7-9071-186dfd88088a,176,1,00:02:53.491,2,53,9,0.0,23,Goal Keeper,1049,Granada,4,From Throw In,218,Real Betis,,,['1db3e165-e143-48f3-93cc-e1f65c0a42ec'],,,6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,Touched In,26.0,Goal Conceded,38.0,Left Foot,44.0,Set,46.0,Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.49099999999999
eca5e63c-d767-4afa-879f-cce0424d3eb8,177,1,00:03:51.895,3,51,10,0.448177,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['fda9a2fe-c7e2-453e-b2d3-1592efbccaaf'],,"[61.0, 40.1]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,6651.0,Joaquín Sánchez Rodríguez,2.7784889,2.0988708,1.0,Ground Pass,"[59.6, 42.5]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.895
fda9a2fe-c7e2-453e-b2d3-1592efbccaaf,178,1,00:03:52.344,3,52,10,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['eca5e63c-d767-4afa-879f-cce0424d3eb8'],,"[59.6, 42.5]",6651.0,Joaquín Sánchez Rodríguez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.344
4f7351d1-f182-43d8-b17c-d350c28e2d93,179,1,00:03:52.344,3,52,10,0.661635,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['fda9a2fe-c7e2-453e-b2d3-1592efbccaaf', 'fde20035-f4a1-4cab-aa2d-ce09fa951b5d']",,"[59.6, 42.5]",6651.0,Joaquín Sánchez Rodríguez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,"[57.4, 43.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.344
fde20035-f4a1-4cab-aa2d-ce09fa951b5d,180,1,00:03:53.005,3,53,10,2.013903,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['6325bac4-6e59-4ea5-91db-1587c1c24dfa'],,"[57.4, 43.5]",6651.0,Joaquín Sánchez Rodríguez,12.0,Right Midfield,11634.0,Cristiano Piccini,15.241063,2.202487,1.0,Ground Pass,"[48.4, 55.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.005
c44289f3-1987-426e-a95f-e8cdb6d1d55f,181,1,00:03:54.752,3,54,10,0.468584,17,Pressure,218,Real Betis,9,From Kick Off,1049,Granada,,,"['6325bac4-6e59-4ea5-91db-1587c1c24dfa', 'd48391ac-5500-4a40-91b5-23fd90a0916f']",,"[67.9, 26.3]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.752
6325bac4-6e59-4ea5-91db-1587c1c24dfa,182,1,00:03:55.019,3,55,10,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['c44289f3-1987-426e-a95f-e8cdb6d1d55f', 'fde20035-f4a1-4cab-aa2d-ce09fa951b5d']",,"[48.4, 55.8]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.019
d48391ac-5500-4a40-91b5-23fd90a0916f,183,1,00:03:55.019,3,55,10,1.075203,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['44d2178d-6dba-45d7-80d7-44ead831a7bc', 'c44289f3-1987-426e-a95f-e8cdb6d1d55f']",,"[48.4, 56.2]",11634.0,Cristiano Piccini,2.0,Right Back,6651.0,Joaquín Sánchez Rodríguez,9.868131,-0.34097895,2.0,Low Pass,"[57.7, 52.9]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.019
44d2178d-6dba-45d7-80d7-44ead831a7bc,184,1,00:03:56.094,3,56,10,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['d48391ac-5500-4a40-91b5-23fd90a0916f'],,"[57.7, 52.9]",6651.0,Joaquín Sánchez Rodríguez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.094
a362f644-b578-49f4-968f-84882cabb0f5,185,1,00:03:56.094,3,56,10,0.801498,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['44d2178d-6dba-45d7-80d7-44ead831a7bc', '4a8d2051-c957-4001-b335-88fbfdef0a67']",,"[57.7, 52.9]",6651.0,Joaquín Sánchez Rodríguez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,"[57.5, 52.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.094
4a8d2051-c957-4001-b335-88fbfdef0a67,186,1,00:03:56.896,3,56,10,0.874744,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['10aa839b-7ca4-4227-bfdc-e402953d73b6'],,"[57.5, 52.7]",6651.0,Joaquín Sánchez Rodríguez,12.0,Right Midfield,27346.0,Petros Matheus dos Santos Araújo,9.912619,-1.6212585,1.0,Ground Pass,"[57.0, 42.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.89600000000002
10aa839b-7ca4-4227-bfdc-e402953d73b6,187,1,00:03:57.770,3,57,10,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['4a8d2051-c957-4001-b335-88fbfdef0a67'],,"[57.0, 42.8]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.77
8ae591c4-6198-4d18-aced-9d98de76e6c0,188,1,00:03:57.770,3,57,10,0.54723,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['10aa839b-7ca4-4227-bfdc-e402953d73b6', 'b34d7e35-76e2-4321-82da-a67da4295fd6']",,"[57.0, 42.8]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,"[56.5, 42.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.77
b34d7e35-76e2-4321-82da-a67da4295fd6,189,1,00:03:58.318,3,58,10,0.681874,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['2c8accf7-fd51-4a07-96a5-0240061197ef'],,"[56.5, 42.2]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,6832.0,Rubén Castro Martín,11.403947,-0.4636476,1.0,Ground Pass,"[66.7, 37.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.31799999999998
2c8accf7-fd51-4a07-96a5-0240061197ef,190,1,00:03:59.000,3,59,10,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['b34d7e35-76e2-4321-82da-a67da4295fd6'],,"[66.7, 37.1]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0
ac098968-01f9-4feb-a059-b78dc10239cc,191,1,00:03:59.000,3,59,10,0.899808,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['6da7f5b5-9587-4294-9925-efb7b270f263'],,"[66.7, 37.1]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,6873.0,Francisco Portillo Soler,7.5325956,1.4777325,1.0,Ground Pass,"[67.4, 44.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0
6da7f5b5-9587-4294-9925-efb7b270f263,192,1,00:03:59.899,3,59,10,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['ac098968-01f9-4feb-a059-b78dc10239cc'],,"[67.4, 44.6]",6873.0,Francisco Portillo Soler,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.899
fc939260-e30c-45d3-96cb-27127e1b0bcc,193,1,00:03:59.899,3,59,10,0.583483,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['6da7f5b5-9587-4294-9925-efb7b270f263', '7f8d03b0-2597-456a-8bb8-25ca51a1eca4']",,"[67.4, 44.6]",6873.0,Francisco Portillo Soler,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,"[67.2, 45.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.899
7f8d03b0-2597-456a-8bb8-25ca51a1eca4,194,1,00:04:00.483,4,0,10,0.687062,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['e00d900c-546a-4a3b-8911-681df787c194'],,"[67.2, 45.3]",6873.0,Francisco Portillo Soler,16.0,Left Midfield,27346.0,Petros Matheus dos Santos Araújo,5.5226803,-2.4074316,1.0,Ground Pass,"[63.1, 41.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.483
e00d900c-546a-4a3b-8911-681df787c194,195,1,00:04:01.170,4,1,10,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['7f8d03b0-2597-456a-8bb8-25ca51a1eca4'],,"[63.1, 41.6]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.17
0793a419-0728-49a3-80fb-487d4e28ddc9,196,1,00:04:01.170,4,1,10,0.379152,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['20db061e-c768-440f-b1e2-23919d84410f', 'e00d900c-546a-4a3b-8911-681df787c194']",,"[63.1, 41.6]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,"[63.1, 41.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.17
20db061e-c768-440f-b1e2-23919d84410f,197,1,00:04:01.549,4,1,10,0.713855,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['37ccf1b5-0644-4200-a3a0-66ce7908e84b'],,"[63.1, 41.6]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,6832.0,Rubén Castro Martín,11.389908,-0.8164441,1.0,Ground Pass,"[70.9, 33.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.549
63a59e1b-e584-4b1d-b80c-8b3491202e45,198,1,00:04:02.078,4,2,10,0.325437,17,Pressure,218,Real Betis,9,From Kick Off,1049,Granada,,,"['37ccf1b5-0644-4200-a3a0-66ce7908e84b', '84d33f48-6271-4cab-bc1f-e4c8c207e8f0', 'a2fbf00e-dcac-4086-9791-e0d285fd83a9']",,"[50.9, 48.3]",26797.0,Francisco Medina Luna,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.078
37ccf1b5-0644-4200-a3a0-66ce7908e84b,199,1,00:04:02.263,4,2,10,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['20db061e-c768-440f-b1e2-23919d84410f', '63a59e1b-e584-4b1d-b80c-8b3491202e45']",,"[70.9, 33.3]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.263
84d33f48-6271-4cab-bc1f-e4c8c207e8f0,200,1,00:04:02.263,4,2,10,0.026012002,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['37ccf1b5-0644-4200-a3a0-66ce7908e84b', '63a59e1b-e584-4b1d-b80c-8b3491202e45', 'a2fbf00e-dcac-4086-9791-e0d285fd83a9']",,"[70.9, 33.3]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,"[70.9, 34.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.263
a2fbf00e-dcac-4086-9791-e0d285fd83a9,201,1,00:04:02.289,4,2,10,1.176711,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['63a59e1b-e584-4b1d-b80c-8b3491202e45', '93ceb833-7f1d-4f0d-9c7d-a2de3d7cb9c9']",,"[70.9, 34.9]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,27346.0,Petros Matheus dos Santos Araújo,7.7472577,2.7299213,1.0,Ground Pass,"[63.8, 38.0]",38.0,Left Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.289
93ceb833-7f1d-4f0d-9c7d-a2de3d7cb9c9,202,1,00:04:03.466,4,3,10,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['a2fbf00e-dcac-4086-9791-e0d285fd83a9'],,"[63.8, 38.0]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.466
2c3dbe52-e790-4a40-b077-5e9de964e2a1,203,1,00:04:03.466,4,3,10,0.071366005,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['93ceb833-7f1d-4f0d-9c7d-a2de3d7cb9c9', '967dec73-5ecc-4b04-a57f-579f4da3c92e']",,"[63.8, 38.0]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,"[63.8, 38.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.466
967dec73-5ecc-4b04-a57f-579f4da3c92e,204,1,00:04:03.537,4,3,10,1.70786,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['4caba275-d4a0-49da-afac-55cafb5bf9eb'],,"[63.8, 38.0]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,24132.0,Francisco Miguel Varela Martín,29.358644,-1.3754047,1.0,Ground Pass,"[69.5, 9.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.537
25096c2e-99aa-4fdd-915b-e93e9f397b8a,205,1,00:04:04.913,4,4,10,0.572781,17,Pressure,218,Real Betis,9,From Kick Off,1049,Granada,,,"['4caba275-d4a0-49da-afac-55cafb5bf9eb', 'be72f672-f031-4aab-9924-46f68466d03b', 'd3ef9dc3-3eb9-4578-995c-c0999be0cf2b']",,"[47.7, 70.7]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.913
4caba275-d4a0-49da-afac-55cafb5bf9eb,206,1,00:04:05.245,4,5,10,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['25096c2e-99aa-4fdd-915b-e93e9f397b8a', '967dec73-5ecc-4b04-a57f-579f4da3c92e']",,"[69.5, 9.2]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.245
be72f672-f031-4aab-9924-46f68466d03b,207,1,00:04:05.245,4,5,10,0.019427,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['25096c2e-99aa-4fdd-915b-e93e9f397b8a', '4caba275-d4a0-49da-afac-55cafb5bf9eb', 'd3ef9dc3-3eb9-4578-995c-c0999be0cf2b']",,"[69.5, 9.2]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,,,,,,,,,,,,True,,,,,,,,,,,,"[69.0, 9.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.245
d3ef9dc3-3eb9-4578-995c-c0999be0cf2b,208,1,00:04:05.264,4,5,10,1.034787,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['25096c2e-99aa-4fdd-915b-e93e9f397b8a', 'e608906a-07aa-45f0-9077-70198a790a3e']",,"[69.0, 9.4]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,6873.0,Francisco Portillo Soler,17.293062,1.3314277,1.0,Ground Pass,"[73.1, 26.2]",38.0,Left Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.264
e608906a-07aa-45f0-9077-70198a790a3e,209,1,00:04:06.299,4,6,10,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['d3ef9dc3-3eb9-4578-995c-c0999be0cf2b'],,"[73.1, 26.2]",6873.0,Francisco Portillo Soler,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.299
b72e8c7f-d298-45f1-931d-14c576380f7e,210,1,00:04:06.299,4,6,10,1.488562,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['46c1a2f9-8057-405b-9a14-49ac253deb9f', '5a01518c-016a-4dc6-8fec-81f251901793', 'e608906a-07aa-45f0-9077-70198a790a3e']",,"[73.1, 26.2]",6873.0,Francisco Portillo Soler,16.0,Left Midfield,,,,,,,,,,,,True,,,,,,,,,,,,"[74.7, 27.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.299
46c1a2f9-8057-405b-9a14-49ac253deb9f,211,1,00:04:06.978,4,6,10,0.533764,17,Pressure,218,Real Betis,9,From Kick Off,1049,Granada,,,['b72e8c7f-d298-45f1-931d-14c576380f7e'],,"[43.0, 51.5]",6599.0,Rubén Salvador Pérez Del Mármol,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.978
d0eb80e8-57ed-4afa-bf16-d8252fae051f,212,1,00:04:07.512,4,7,10,0.177069,17,Pressure,218,Real Betis,9,From Kick Off,1049,Granada,,,,,"[45.4, 54.2]",26797.0,Francisco Medina Luna,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.512
