id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,off_camera,under_pressure,counterpress,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_recovery_recovery_failure,clearance_left_foot,duel_type_id,duel_type_name,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_right_foot,pass_switch,duel_outcome_id,duel_outcome_name,pass_cross,pass_technique_id,pass_technique_name,pass_through_ball,pass_goal_assist,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_won_defensive,out,clearance_aerial_won,shot_first_time,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,pass_deflected,block_deflection,block_offensive,shot_one_on_one,goalkeeper_body_part_id,goalkeeper_body_part_name,miscontrol_aerial_won,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,pass_inswinging,pass_cut_back,pass_straight,bad_behaviour_card_id,bad_behaviour_card_name,pass_outswinging,dribble_overrun,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_miscommunication,timestamp_seconds
bc75dc4f-d6f8-4f9f-a388-1f415c7e746a,474,1,00:12:47.282,12,47,31,1.049238,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['70617db4-ad54-47d2-b501-c35a434b936b', 'c4a6b524-e516-459a-b2c4-29b24372a25e']","[43.7, 30.2]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,,,,,,,,,,,,"[44.6, 38.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.282
c4a6b524-e516-459a-b2c4-29b24372a25e,475,1,00:12:48.331,12,48,31,2.170622,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['13ab479d-c3c3-48d1-845f-fe64325494ba', '5f7c0ce6-6a12-4f46-beee-3e3f603b2229']","[44.6, 38.7]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,6679.0,Aritz Elustondo Irribaria,32.276928,1.1764818,1.0,Ground Pass,"[57.0, 68.5]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.331
c98f9b39-fee6-434d-850b-c7cf8e373f2d,476,1,00:12:50.425,12,50,31,0.419826,17,Pressure,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['2a490b17-dff2-4fa7-9002-8233e03dd2bd', '5f7c0ce6-6a12-4f46-beee-3e3f603b2229', 'ab22aead-1da9-4c81-9e61-4c561d618de0', 'e435f7ff-2890-46bc-912b-3c740beab828']","[57.3, 71.6]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.425
13ab479d-c3c3-48d1-845f-fe64325494ba,477,1,00:12:50.502,12,50,31,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['c4a6b524-e516-459a-b2c4-29b24372a25e'],"[57.2, 73.5]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.502
5f7c0ce6-6a12-4f46-beee-3e3f603b2229,478,1,00:12:50.502,12,50,32,0.0,10,Interception,223,Málaga,1,Regular Play,223,Málaga,,,"['c4a6b524-e516-459a-b2c4-29b24372a25e', 'c98f9b39-fee6-434d-850b-c7cf8e373f2d']","[63.1, 11.6]",6559.0,Juan Carlos Pérez López,16.0,Left Midfield,,,,,,,,,,,,,,,,,4.0,Won,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.502
e435f7ff-2890-46bc-912b-3c740beab828,479,1,00:12:50.502,12,50,32,0.124864,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['2a490b17-dff2-4fa7-9002-8233e03dd2bd', '5f7c0ce6-6a12-4f46-beee-3e3f603b2229', 'a13fe27f-4232-48f7-9779-9421f5e805c9', 'c98f9b39-fee6-434d-850b-c7cf8e373f2d']","[63.1, 11.6]",6559.0,Juan Carlos Pérez López,16.0,Left Midfield,,,,,,,,,,,,"[68.7, 3.2]",,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.502
a13fe27f-4232-48f7-9779-9421f5e805c9,480,1,00:12:50.627,12,50,32,0.0,39,Dribbled Past,223,Málaga,1,Regular Play,210,Real Sociedad,,,"['2a490b17-dff2-4fa7-9002-8233e03dd2bd', 'ab22aead-1da9-4c81-9e61-4c561d618de0', 'e435f7ff-2890-46bc-912b-3c740beab828']","[51.4, 76.9]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.627
2a490b17-dff2-4fa7-9002-8233e03dd2bd,481,1,00:12:50.627,12,50,32,0.0,14,Dribble,223,Málaga,1,Regular Play,223,Málaga,,,"['a13fe27f-4232-48f7-9779-9421f5e805c9', 'c98f9b39-fee6-434d-850b-c7cf8e373f2d']","[68.7, 3.2]",6559.0,Juan Carlos Pérez López,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.627
ab22aead-1da9-4c81-9e61-4c561d618de0,482,1,00:12:50.627,12,50,32,4.966609,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['2a490b17-dff2-4fa7-9002-8233e03dd2bd', 'a13fe27f-4232-48f7-9779-9421f5e805c9', 'c98f9b39-fee6-434d-850b-c7cf8e373f2d', 'd2ef86ab-1c63-47bf-b2f9-6cc2062097d5']","[68.7, 3.2]",6559.0,Juan Carlos Pérez López,16.0,Left Midfield,,,,,,,,,,,,"[103.7, 3.3]",,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.627
d2ef86ab-1c63-47bf-b2f9-6cc2062097d5,483,1,00:12:55.594,12,55,32,2.055579,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['a4d744ca-6d35-4283-bce8-1a9e950d79bc'],"[103.7, 3.3]",6559.0,Juan Carlos Pérez López,16.0,Left Midfield,6707.0,Charles Días Barbosa de Oliveira,44.294697,1.7043922,1.0,Ground Pass,"[97.8, 47.2]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.594
a4d744ca-6d35-4283-bce8-1a9e950d79bc,484,1,00:12:57.649,12,57,32,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['d2ef86ab-1c63-47bf-b2f9-6cc2062097d5'],"[97.8, 47.2]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.649
a34b057e-c4e5-4304-bec4-e0b7c5222f0b,485,1,00:12:57.649,12,57,32,1.133852,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['5f3ea615-c63c-4127-b6cc-84f25a54915e', 'a4d744ca-6d35-4283-bce8-1a9e950d79bc']","[97.8, 47.2]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,"[97.8, 47.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.649
5f3ea615-c63c-4127-b6cc-84f25a54915e,486,1,00:12:58.783,12,58,32,1.43152,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['6c659ca9-2c07-451a-bc7b-6a2ce164d015'],"[97.8, 47.8]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,25859.0,Sérgio Paulo Barbosa Valente,1.8973666,-2.819842,1.0,Ground Pass,"[96.0, 47.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,76ff5cf2-2288-4da9-8b12-0fd25e54dab2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.783
6c659ca9-2c07-451a-bc7b-6a2ce164d015,487,1,00:13:00.215,13,0,32,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['5f3ea615-c63c-4127-b6cc-84f25a54915e'],"[96.0, 47.2]",25859.0,Sérgio Paulo Barbosa Valente,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.215
654e0718-960b-483e-8f43-40b9bc47de96,488,1,00:13:00.215,13,0,32,0.850735,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['6c659ca9-2c07-451a-bc7b-6a2ce164d015', '76ff5cf2-2288-4da9-8b12-0fd25e54dab2']","[96.0, 47.2]",25859.0,Sérgio Paulo Barbosa Valente,12.0,Right Midfield,,,,,,,,,,,,"[97.0, 44.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.215
76ff5cf2-2288-4da9-8b12-0fd25e54dab2,489,1,00:13:01.065,13,1,32,0.093929,16,Shot,223,Málaga,1,Regular Play,223,Málaga,,,"['8b910fb9-8e1e-4797-b061-ddff0a553a64', 'f0078fd0-eea6-4154-93c7-086c8b200f24']","[97.0, 44.2]",25859.0,Sérgio Paulo Barbosa Valente,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03724337,"[99.4, 43.8]",5f3ea615-c63c-4127-b6cc-84f25a54915e,96.0,Blocked,93.0,Normal,38.0,Left Foot,87.0,Open Play,"[{'location': [104.0, 35.8], 'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.7, 41.1], 'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.4, 17.3], 'player': {'id': 6559, 'name': 'Juan Carlos Pérez López'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [80.4, 47.0], 'player': {'id': 6673, 'name': 'Sergio Canales Madrazo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [83.3, 57.8], 'player': {'id': 6669, 'name': 'David Zurutuza Veillet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [116.2, 40.9], 'player': {'id': 6694, 'name': 'Gerónimo Rulli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 50.0], 'player': {'id': 6674, 'name': 'Alberto De La Bella Madureño'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.5, 29.6], 'player': {'id': 6679, 'name': 'Aritz Elustondo Irribaria'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.7, 37.2], 'player': {'id': 16539, 'name': 'Diego Antonio Reyes Rosales'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.5, 42.7], 'player': {'id': 6671, 'name': 'Asier Illarramendi Andonegi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.4, 41.0], 'player': {'id': 6899, 'name': 'Rubén Pardo Gutiérrez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.0, 43.7], 'player': {'id': 6665, 'name': 'Íñigo Martínez Berridi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 51.1], 'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.065
8b910fb9-8e1e-4797-b061-ddff0a553a64,490,1,00:13:01.159,13,1,32,0.0,6,Block,223,Málaga,1,Regular Play,210,Real Sociedad,,,['76ff5cf2-2288-4da9-8b12-0fd25e54dab2'],"[20.7, 36.3]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.159
f0078fd0-eea6-4154-93c7-086c8b200f24,491,1,00:13:01.199,13,1,32,0.0,23,Goal Keeper,223,Málaga,1,Regular Play,210,Real Sociedad,,,['76ff5cf2-2288-4da9-8b12-0fd25e54dab2'],"[3.9, 39.2]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3.9, 39.2]",44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.199
1535b81a-4e43-4a32-983f-75ff20b1d671,492,1,00:13:01.259,13,1,32,0.0,6,Block,223,Málaga,1,Regular Play,210,Real Sociedad,,,,"[20.6, 36.7]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,781.259
c25b16fe-1eef-4a3c-848c-b8b46d63865f,493,1,00:13:01.705,13,1,33,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,,"[22.1, 38.7]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.705
80bbe25b-89a0-4e33-bcac-c0b6dfea47f9,494,1,00:13:01.705,13,1,33,4.432575,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['77d1f039-2fba-4727-9bfa-5a4c4f8e0b48', 'c2382242-c185-449c-84e8-4eb36ce1b886', 'c25b16fe-1eef-4a3c-848c-b8b46d63865f']","[22.1, 38.7]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,"[45.6, 50.6]",,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.705
c2382242-c185-449c-84e8-4eb36ce1b886,495,1,00:13:02.835,13,2,33,1.296852,17,Pressure,210,Real Sociedad,1,Regular Play,223,Málaga,,,['80bbe25b-89a0-4e33-bcac-c0b6dfea47f9'],"[91.2, 35.5]",25859.0,Sérgio Paulo Barbosa Valente,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.835
77d1f039-2fba-4727-9bfa-5a4c4f8e0b48,496,1,00:13:06.138,13,6,33,0.644489,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['5c90036f-682d-46cf-aa8c-6daaf618633a'],"[45.6, 50.6]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,5560.0,Carlos Alberto Vela Garrido,7.971198,1.2252407,1.0,Ground Pass,"[48.3, 58.1]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.138
5c90036f-682d-46cf-aa8c-6daaf618633a,497,1,00:13:06.782,13,6,33,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['77d1f039-2fba-4727-9bfa-5a4c4f8e0b48'],"[48.3, 58.1]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.782
e499b744-0f7b-423c-9a7c-64423449386b,498,1,00:13:06.782,13,6,33,0.942665,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['5c90036f-682d-46cf-aa8c-6daaf618633a', 'da96287a-d30c-4949-9ad0-36af801219fb']","[48.3, 58.1]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,"[47.2, 54.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.782
da96287a-d30c-4949-9ad0-36af801219fb,499,1,00:13:07.725,13,7,33,1.818663,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['927746f2-1681-4792-ac2e-c28bdfe48b7d'],"[47.2, 54.2]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,6673.0,Sergio Canales Madrazo,23.61779,-1.4348872,1.0,Ground Pass,"[50.4, 30.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.725
927746f2-1681-4792-ac2e-c28bdfe48b7d,500,1,00:13:09.544,13,9,33,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['da96287a-d30c-4949-9ad0-36af801219fb'],"[50.4, 30.8]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.544
4c32c66b-ed29-4687-955e-4717985a5df2,501,1,00:13:09.544,13,9,33,4.015514,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['4c623b65-a980-42db-b137-aceb0604d84a', '927746f2-1681-4792-ac2e-c28bdfe48b7d']","[50.4, 30.8]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,,,,,,,,,,,,"[82.7, 24.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.544
4c623b65-a980-42db-b137-aceb0604d84a,502,1,00:13:13.559,13,13,33,2.508527,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['df54c93f-bc99-4345-814a-4597cc89c3f6'],"[82.7, 24.0]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,6669.0,David Zurutuza Veillet,23.29485,-0.837024,1.0,Ground Pass,"[98.3, 6.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.559
df54c93f-bc99-4345-814a-4597cc89c3f6,503,1,00:13:16.068,13,16,33,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['4c623b65-a980-42db-b137-aceb0604d84a'],"[98.3, 6.7]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.068
a1ea76e8-0ea8-4ed3-9b30-ebfe66314997,504,1,00:13:16.068,13,16,33,1.406166,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['a8e533b3-6a1f-4650-8867-aa7726c8f39c', 'df54c93f-bc99-4345-814a-4597cc89c3f6']","[98.3, 6.7]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,"[98.5, 6.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.068
a8e533b3-6a1f-4650-8867-aa7726c8f39c,505,1,00:13:17.474,13,17,33,1.604194,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['988e778d-9530-4c63-9b10-2e419ee334b2'],"[98.5, 6.5]",6669.0,David Zurutuza Veillet,21.0,Left Wing,6677.0,Imanol Agirretxe Arruti,35.537586,1.1474292,3.0,High Pass,"[113.1, 38.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,ba8dd6bd-9a6e-4d64-9e6a-af2e8b088cbf,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.474
988e778d-9530-4c63-9b10-2e419ee334b2,506,1,00:13:19.049,13,19,33,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['a8e533b3-6a1f-4650-8867-aa7726c8f39c'],"[113.1, 38.9]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.049
ba8dd6bd-9a6e-4d64-9e6a-af2e8b088cbf,507,1,00:13:19.049,13,19,33,0.585032,16,Shot,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['5fe3b37c-7272-48fd-94f4-2928aa427d6e'],"[112.9, 38.8]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2963298,"[120.0, 37.6, 0.7]",a8e533b3-6a1f-4650-8867-aa7726c8f39c,97.0,Goal,93.0,Normal,37.0,Head,87.0,Open Play,"[{'location': [111.4, 35.2], 'player': {'id': 6673, 'name': 'Sergio Canales Madrazo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [114.2, 39.6], 'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.0, 28.2], 'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.5, 14.0], 'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.7, 8.2], 'player': {'id': 6669, 'name': 'David Zurutuza Veillet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [96.0, 39.0], 'player': {'id': 19431, 'name': 'Fernando Damián Tissone'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.5, 42.1], 'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.3, 39.2], 'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.8, 31.9], 'player': {'id': 27184, 'name': 'Marcos Alberto Angeleri'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.4, 27.1], 'player': {'id': 5560, 'name': 'Carlos Alberto Vela Garrido'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,799.049
d1424424-dbb8-485f-a010-14740a1e75a1,508,1,00:13:19.273,13,19,33,0.0,37,Error,210,Real Sociedad,1,Regular Play,223,Málaga,,,,"[5.2, 39.2]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.273
5fe3b37c-7272-48fd-94f4-2928aa427d6e,509,1,00:13:19.634,13,19,33,0.0,23,Goal Keeper,210,Real Sociedad,1,Regular Play,223,Málaga,,,['ba8dd6bd-9a6e-4d64-9e6a-af2e8b088cbf'],"[5.9, 40.5]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,Moving,26.0,Goal Conceded,,,,,,,,,,55.0,No Touch,45.0,Diving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.634
1e9cf509-2b2a-4d53-ac34-68ebc78ff8fd,510,1,00:14:08.196,14,8,34,1.223373,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['e29d47e9-9b58-4493-9350-1e725645883d'],"[60.0, 40.0]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,19431.0,Fernando Damián Tissone,32.06696,2.1406348,1.0,Ground Pass,"[42.7, 67.0]",65.0,Kick Off,40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.196
e29d47e9-9b58-4493-9350-1e725645883d,511,1,00:14:09.419,14,9,34,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['1e9cf509-2b2a-4d53-ac34-68ebc78ff8fd'],"[42.7, 67.0]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.419
