id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,dribble_outcome_id,dribble_outcome_name,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,50_50_outcome_id,50_50_outcome_name,counterpress,off_camera,out,duel_type_id,duel_type_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,duel_outcome_id,duel_outcome_name,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_cross,pass_cut_back,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,pass_outswinging,shot_key_pass_id,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,block_offensive,clearance_head,clearance_aerial_won,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,foul_committed_offensive,foul_won_defensive,pass_goal_assist,goalkeeper_success_in_play,miscontrol_aerial_won,clearance_left_foot,foul_committed_advantage,foul_won_advantage,dribble_overrun,foul_committed_card_id,foul_committed_card_name,dribble_nutmeg,pass_miscommunication,block_deflection,shot_one_on_one,ball_recovery_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_other,pass_no_touch,shot_aerial_won,foul_committed_type_id,foul_committed_type_name,pass_deflected,timestamp_seconds
6b6272c5-269f-4551-9bc5-51c55ed81be8,11,1,00:00:04.950,0,4,2,1.964584,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['6123aa1e-b639-43d8-85f2-8fd11de59b73'],"[40.3, 65.3]",6400.0,Aleix Vidal Parreu,2.0,Right Back,10609.0,Jérémy Mathieu,38.360004,-1.8834788,1.0,Ground Pass,"[28.5, 28.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.95
6123aa1e-b639-43d8-85f2-8fd11de59b73,12,1,00:00:06.914,0,6,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['6b6272c5-269f-4551-9bc5-51c55ed81be8'],"[28.5, 28.8]",10609.0,Jérémy Mathieu,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.914
0e55d929-a80b-4336-a453-a1cfbd33ada1,13,1,00:00:06.914,0,6,2,1.243416,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['6123aa1e-b639-43d8-85f2-8fd11de59b73', '61d9258e-02a0-46d4-91d8-9fb29b2f4296']","[28.5, 28.8]",10609.0,Jérémy Mathieu,5.0,Left Center Back,,,,,,,,,,,,"[33.2, 28.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.914
61d9258e-02a0-46d4-91d8-9fb29b2f4296,14,1,00:00:08.158,0,8,2,1.478073,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['c7a493bb-c540-467e-90c2-cec985a3b14b'],"[33.2, 28.8]",10609.0,Jérémy Mathieu,5.0,Left Center Back,5211.0,Jordi Alba Ramos,23.954958,-1.1856388,1.0,Ground Pass,"[42.2, 6.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.158
c7a493bb-c540-467e-90c2-cec985a3b14b,15,1,00:00:09.636,0,9,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['61d9258e-02a0-46d4-91d8-9fb29b2f4296'],"[42.2, 6.6]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.636
d017514e-b98b-4129-a41c-43a01bec24f7,16,1,00:00:09.636,0,9,2,1.688627,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['4cda0556-276f-41e8-ac51-a3011a9bb55c', 'c7a493bb-c540-467e-90c2-cec985a3b14b']","[42.2, 6.6]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[44.2, 7.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.636
4cda0556-276f-41e8-ac51-a3011a9bb55c,17,1,00:00:11.325,0,11,2,1.37936,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['41cc9785-366c-47ec-a8f9-248b923dc66d'],"[44.2, 7.5]",5211.0,Jordi Alba Ramos,6.0,Left Back,10609.0,Jérémy Mathieu,10.36002,2.500022,1.0,Ground Pass,"[35.9, 13.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.325
41cc9785-366c-47ec-a8f9-248b923dc66d,18,1,00:00:12.704,0,12,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['4cda0556-276f-41e8-ac51-a3011a9bb55c'],"[35.9, 13.7]",10609.0,Jérémy Mathieu,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.704
f2bac134-9c6b-4a22-8d82-5830a5017106,19,1,00:00:12.704,0,12,2,1.47074,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['41cc9785-366c-47ec-a8f9-248b923dc66d', '7e1b564f-b2eb-4bcb-a2b0-9d457ace399b']","[35.9, 13.7]",10609.0,Jérémy Mathieu,5.0,Left Center Back,,,,,,,,,,,,"[36.6, 24.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.704
7e1b564f-b2eb-4bcb-a2b0-9d457ace399b,20,1,00:00:14.175,0,14,2,2.69093,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['85159d03-4be0-412f-9032-e9fc1fafd8c2'],"[36.6, 24.6]",10609.0,Jérémy Mathieu,5.0,Left Center Back,5213.0,Gerard Piqué Bernabéu,30.004333,1.6542144,1.0,Ground Pass,"[34.1, 54.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.175
85159d03-4be0-412f-9032-e9fc1fafd8c2,21,1,00:00:16.866,0,16,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['7e1b564f-b2eb-4bcb-a2b0-9d457ace399b'],"[34.1, 54.5]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.866
be79499e-4739-4cf0-b5dc-4e5de10ccbdc,22,1,00:00:16.866,0,16,2,1.78627,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['228627f7-67cd-4847-8f12-0dbd556139b7', '85159d03-4be0-412f-9032-e9fc1fafd8c2']","[34.1, 54.5]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[37.1, 53.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.866
228627f7-67cd-4847-8f12-0dbd556139b7,23,1,00:00:18.652,0,18,2,2.2777,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['50144abd-57fd-49ad-823c-17fa9d327390'],"[37.1, 53.3]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,10609.0,Jérémy Mathieu,28.146048,-1.7277676,1.0,Ground Pass,"[32.7, 25.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.652
50144abd-57fd-49ad-823c-17fa9d327390,24,1,00:00:20.930,0,20,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['228627f7-67cd-4847-8f12-0dbd556139b7'],"[32.7, 25.5]",10609.0,Jérémy Mathieu,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.93
99952d62-2f24-41da-93f6-37114a7bb405,25,1,00:00:20.930,0,20,2,2.826,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['3bf491f0-6478-4e76-a7b1-48dbacdd2293', '50144abd-57fd-49ad-823c-17fa9d327390']","[32.7, 25.5]",10609.0,Jérémy Mathieu,5.0,Left Center Back,,,,,,,,,,,,"[42.8, 20.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.93
3bf491f0-6478-4e76-a7b1-48dbacdd2293,26,1,00:00:23.756,0,23,2,2.152879,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['ca3fc7c5-b15f-4fbe-bd4d-4e0122409a56'],"[42.8, 20.4]",10609.0,Jérémy Mathieu,5.0,Left Center Back,5213.0,Gerard Piqué Bernabéu,35.512955,1.7234457,1.0,Ground Pass,"[37.4, 55.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.756
ca3fc7c5-b15f-4fbe-bd4d-4e0122409a56,27,1,00:00:25.908,0,25,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['3bf491f0-6478-4e76-a7b1-48dbacdd2293'],"[37.4, 55.5]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.908
b27fa857-1d10-4f37-9681-93e93bb1ec23,28,1,00:00:25.908,0,25,2,2.000021,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['ca3fc7c5-b15f-4fbe-bd4d-4e0122409a56', 'd6f48631-eac5-4bb8-87ac-487781a83bc6']","[37.4, 55.5]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[48.8, 61.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.908
d6f48631-eac5-4bb8-87ac-487781a83bc6,29,1,00:00:27.908,0,27,2,1.355928,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['a06f4962-cc94-403c-9273-4ff94e6a3525'],"[48.8, 61.1]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,5503.0,Lionel Andrés Messi Cuccittini,27.411676,0.5191461,1.0,Ground Pass,"[72.6, 74.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.908
48ef7d11-ca07-4d54-9629-48351f576222,30,1,00:00:28.972,0,28,2,0.827028,17,Pressure,217,Barcelona,9,From Kick Off,213,Sevilla,,,"['16252bc4-620e-4b04-adfd-1062f0da832a', 'a06f4962-cc94-403c-9273-4ff94e6a3525', 'cb851a6e-6f1d-402d-a99d-3c7cf6c6e273']","[52.3, 8.7]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.972
a06f4962-cc94-403c-9273-4ff94e6a3525,31,1,00:00:29.264,0,29,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['48ef7d11-ca07-4d54-9629-48351f576222', 'd6f48631-eac5-4bb8-87ac-487781a83bc6']","[72.6, 74.7]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.264
16252bc4-620e-4b04-adfd-1062f0da832a,32,1,00:00:29.264,0,29,2,0.411572,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['48ef7d11-ca07-4d54-9629-48351f576222', 'a06f4962-cc94-403c-9273-4ff94e6a3525', 'cb851a6e-6f1d-402d-a99d-3c7cf6c6e273']","[72.6, 74.7]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[74.8, 73.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.264
cb851a6e-6f1d-402d-a99d-3c7cf6c6e273,33,1,00:00:29.676,0,29,2,1.24322,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['48ef7d11-ca07-4d54-9629-48351f576222', '629cd10f-e095-4e95-b49f-e92f008f192b']","[74.8, 73.9]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,6400.0,Aleix Vidal Parreu,10.907337,-3.1049118,1.0,Ground Pass,"[63.9, 73.5]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.676
629cd10f-e095-4e95-b49f-e92f008f192b,34,1,00:00:30.919,0,30,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['cb851a6e-6f1d-402d-a99d-3c7cf6c6e273'],"[63.9, 73.5]",6400.0,Aleix Vidal Parreu,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.919
2c4a9231-64a3-44b3-a2d2-a4011a9c7a5d,35,1,00:00:30.919,0,30,2,0.70498,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['629cd10f-e095-4e95-b49f-e92f008f192b', 'bccd15e9-5f57-46dc-8f12-823d61d5b398']","[63.9, 73.5]",6400.0,Aleix Vidal Parreu,2.0,Right Back,,,,,,,,,,,,"[63.9, 73.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.919
bccd15e9-5f57-46dc-8f12-823d61d5b398,36,1,00:00:31.624,0,31,2,0.502865,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['ae1a2362-b186-4517-890a-8b5495edef36'],"[63.9, 73.5]",6400.0,Aleix Vidal Parreu,2.0,Right Back,5503.0,Lionel Andrés Messi Cuccittini,11.987077,0.3402181,1.0,Ground Pass,"[75.2, 77.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.624
ae1a2362-b186-4517-890a-8b5495edef36,37,1,00:00:32.127,0,32,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['bccd15e9-5f57-46dc-8f12-823d61d5b398'],"[75.2, 77.5]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.127
