id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,under_pressure,off_camera,counterpress,interception_outcome_id,interception_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_deflected,foul_won_defensive,ball_recovery_recovery_failure,50_50_outcome_id,50_50_outcome_name,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_cross,clearance_head,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,pass_through_ball,pass_technique_id,pass_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,foul_committed_card_id,foul_committed_card_name,shot_saved_off_target,goalkeeper_shot_saved_off_target,pass_miscommunication,clearance_aerial_won,foul_committed_advantage,foul_won_advantage,shot_one_on_one,clearance_left_foot,pass_goal_assist,pass_inswinging,pass_cut_back,shot_aerial_won,pass_outswinging,dribble_overrun,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,dribble_nutmeg,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,block_save_block,timestamp_seconds
e8c4f397-9bf9-433c-91f0-54d92b7fa2be,1112,1,00:26:13.622,26,13,62,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['64c365b2-a204-48c8-8889-5b414c7837c8'],"[88.6, 51.9]",5207.0,Cristiano Ronaldo dos Santos Aveiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573.622
e7f8ed36-00b9-47f3-bb81-8cd182c86234,1113,1,00:26:13.622,26,13,62,0.0,3,Dispossessed,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['1ee1a294-278f-4580-b9c5-c18c774db2ee'],"[88.9, 51.5]",5207.0,Cristiano Ronaldo dos Santos Aveiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573.622
1ee1a294-278f-4580-b9c5-c18c774db2ee,1114,1,00:26:13.622,26,13,63,0.0,4,Duel,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['e7f8ed36-00b9-47f3-bb81-8cd182c86234'],"[31.2, 28.6]",7692.0,Mauricio Lemos Merladet,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573.622
d5883a4c-7102-42e2-9264-bdf051e10e83,1115,1,00:26:15.566,26,15,63,1.594859,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['978d7067-2f93-4517-8142-3bf514b3cabc'],"[35.4, 26.1]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,26448.0,Javier Garrido Behovide,14.483784,-2.8111086,1.0,Ground Pass,"[21.7, 21.4]",66.0,Recovery,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575.566
978d7067-2f93-4517-8142-3bf514b3cabc,1116,1,00:26:17.160,26,17,63,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['d5883a4c-7102-42e2-9264-bdf051e10e83'],"[21.7, 21.4]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.16
46864ac9-98ad-4e01-8327-ce7933e62797,1117,1,00:26:17.160,26,17,63,0.889071,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['8144891e-1d64-4d4c-a82d-208835277021'],"[21.7, 21.4]",26448.0,Javier Garrido Behovide,6.0,Left Back,7907.0,Pedro Bigas Rigo,9.093404,1.7142485,1.0,Ground Pass,"[20.4, 30.4]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.16
8144891e-1d64-4d4c-a82d-208835277021,1118,1,00:26:18.050,26,18,63,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['46864ac9-98ad-4e01-8327-ce7933e62797'],"[20.4, 30.4]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578.05
ef2470e4-2d8f-48e0-b7b1-e2f44b84b8bc,1119,1,00:26:18.050,26,18,63,2.502547,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['b9a225ad-24d5-482d-a86d-df081190e801'],"[20.4, 30.4]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,39.78266,-0.63193804,3.0,High Pass,"[52.5, 6.9]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578.05
b9a225ad-24d5-482d-a86d-df081190e801,1120,1,00:26:20.552,26,20,63,3.013731,30,Pass,208,Las Palmas,1,Regular Play,220,Real Madrid,,,"['9fffa62f-9cea-4e7f-abcb-5cd29d35a97c', 'ef2470e4-2d8f-48e0-b7b1-e2f44b84b8bc']","[67.6, 73.2]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,31.005806,0.16196735,2.0,Low Pass,"[98.2, 78.2]",64.0,Interception,37.0,Head,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.552
cc45c0a1-cc42-41ab-ab88-a98a9483b461,1121,1,00:26:23.187,26,23,63,0.183558,17,Pressure,208,Las Palmas,1,Regular Play,220,Real Madrid,,,,"[96.5, 74.9]",5200.0,Lucas Vázquez Iglesias,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583.187
9fffa62f-9cea-4e7f-abcb-5cd29d35a97c,1122,1,00:26:23.566,26,23,63,2.281361,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['37e520ad-8d1a-4abd-93d9-c415486fe6ad', 'b9a225ad-24d5-482d-a86d-df081190e801']","[21.9, 1.9]",26448.0,Javier Garrido Behovide,6.0,Left Back,6934.0,Jerónimo Figueroa Cabrera,39.64253,0.13155137,3.0,High Pass,"[61.2, 7.1]",66.0,Recovery,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583.566
37e520ad-8d1a-4abd-93d9-c415486fe6ad,1123,1,00:26:25.847,26,25,63,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['9fffa62f-9cea-4e7f-abcb-5cd29d35a97c'],"[61.2, 7.1]",6934.0,Jerónimo Figueroa Cabrera,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585.847
3f2e676c-45bc-4976-8a70-c415c1429f29,1124,1,00:26:25.847,26,25,63,0.0,4,Duel,208,Las Palmas,1,Regular Play,220,Real Madrid,,,['c19a160a-fe4c-4196-ab97-dda24f713f8b'],"[59.3, 72.8]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585.847
c19a160a-fe4c-4196-ab97-dda24f713f8b,1125,1,00:26:25.847,26,25,63,0.665671,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['3f2e676c-45bc-4976-8a70-c415c1429f29', '8eb6f075-6840-45f7-bce0-e5ccb4fca898']","[60.8, 7.3]",6934.0,Jerónimo Figueroa Cabrera,16.0,Left Midfield,6721.0,Willian José da Silva,9.847842,1.0025095,2.0,Low Pass,"[66.1, 15.6]",,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585.847
8eb6f075-6840-45f7-bce0-e5ccb4fca898,1126,1,00:26:26.513,26,26,63,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['c19a160a-fe4c-4196-ab97-dda24f713f8b'],"[66.1, 15.6]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1586.513
db00e364-44de-4fdb-a481-c43550486765,1127,1,00:26:26.513,26,26,63,1.02972,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['8eb6f075-6840-45f7-bce0-e5ccb4fca898', 'f231d8fd-2ade-4172-b24b-02a8fbacf08f']","[66.1, 15.6]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,"[65.3, 18.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1586.513
f231d8fd-2ade-4172-b24b-02a8fbacf08f,1128,1,00:26:27.543,26,27,63,2.046995,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['6b05c831-a8e4-4fcf-b990-a877e400a101'],"[65.3, 18.0]",6721.0,Willian José da Silva,23.0,Center Forward,24144.0,Ángel Montoro Sánchez,18.162048,1.6534803,1.0,Ground Pass,"[63.8, 36.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.543
6b05c831-a8e4-4fcf-b990-a877e400a101,1129,1,00:26:29.590,26,29,63,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['f231d8fd-2ade-4172-b24b-02a8fbacf08f'],"[63.8, 36.1]",24144.0,Ángel Montoro Sánchez,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589.59
f35c075f-76b7-4940-a590-96eba39bdf7e,1130,1,00:26:29.590,26,29,63,1.272714,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['6b05c831-a8e4-4fcf-b990-a877e400a101', 'aac69c89-04e2-4ede-84ed-81a803d40fef']","[63.8, 36.1]",24144.0,Ángel Montoro Sánchez,13.0,Right Center Midfield,,,,,,,,,,,,"[71.1, 51.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589.59
aac69c89-04e2-4ede-84ed-81a803d40fef,1131,1,00:26:30.862,26,30,63,1.895421,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['3995ef09-910a-4f96-a30f-25c721cf93c5'],"[71.1, 51.1]",24144.0,Ángel Montoro Sánchez,13.0,Right Center Midfield,27251.0,Francisco José Perdomo Borges,26.744158,0.5641482,1.0,Ground Pass,"[93.7, 65.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1590.862
3995ef09-910a-4f96-a30f-25c721cf93c5,1132,1,00:26:32.758,26,32,63,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['aac69c89-04e2-4ede-84ed-81a803d40fef'],"[93.7, 65.4]",27251.0,Francisco José Perdomo Borges,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592.758
704a9e05-0012-4a47-bda4-001b58b7ed34,1133,1,00:26:32.758,26,32,63,1.91426,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['3995ef09-910a-4f96-a30f-25c721cf93c5', '47aabbdc-c2e5-4f8c-b83f-bf4a6562f81a']","[93.7, 65.4]",27251.0,Francisco José Perdomo Borges,12.0,Right Midfield,,,,,,,,,,,,"[103.3, 61.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592.758
47aabbdc-c2e5-4f8c-b83f-bf4a6562f81a,1134,1,00:26:34.672,26,34,63,0.130037,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['e346e267-8879-45ed-8dfa-a4f5bf72bf60'],"[103.3, 61.3]",27251.0,Francisco José Perdomo Borges,12.0,Right Midfield,,,5.872819,-0.7492693,2.0,Low Pass,"[107.6, 57.3]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.672
e346e267-8879-45ed-8dfa-a4f5bf72bf60,1135,1,00:26:34.802,26,34,63,0.0,6,Block,208,Las Palmas,1,Regular Play,220,Real Madrid,,,['47aabbdc-c2e5-4f8c-b83f-bf4a6562f81a'],"[12.5, 22.8]",20215.0,Álvaro Arbeloa Coca,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.802
26b5bc7d-af32-4f28-a433-eac7ce91bdff,1136,1,00:26:37.250,26,37,63,0.283834,30,Pass,208,Las Palmas,1,Regular Play,220,Real Madrid,,,"['43052d05-9215-4887-8153-8a60307fc28f', 'e174d906-e263-443a-838d-292c7a765d2d']","[28.3, 15.1]",6399.0,Gareth Frank Bale,21.0,Left Wing,4926.0,Francisco Román Alarcón Suárez,3.765634,1.3838171,1.0,Ground Pass,"[29.0, 18.8]",66.0,Recovery,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597.25
43052d05-9215-4887-8153-8a60307fc28f,1137,1,00:26:37.534,26,37,63,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,220,Real Madrid,,,['26b5bc7d-af32-4f28-a433-eac7ce91bdff'],"[25.1, 22.2]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597.534
e174d906-e263-443a-838d-292c7a765d2d,1138,1,00:26:37.534,26,37,63,0.0,10,Interception,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['26b5bc7d-af32-4f28-a433-eac7ce91bdff'],"[91.1, 61.3]",27251.0,Francisco José Perdomo Borges,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597.534
8af54d51-6ad2-4507-83d9-223933bb9a8a,1139,1,00:26:37.534,26,37,63,3.043818,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['5ba43433-1083-4371-b58b-547751dd93e8', 'e174d906-e263-443a-838d-292c7a765d2d']","[91.1, 61.3]",27251.0,Francisco José Perdomo Borges,12.0,Right Midfield,,,,,,,,,,,,"[88.4, 46.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597.534
5ba43433-1083-4371-b58b-547751dd93e8,1140,1,00:26:40.577,26,40,63,1.154248,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['f6983716-12c0-4e6c-99c6-a523255942ae'],"[88.4, 46.4]",27251.0,Francisco José Perdomo Borges,12.0,Right Midfield,10755.0,Jonathan Viera Ramos,16.160755,-1.8788491,1.0,Ground Pass,"[83.5, 31.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.577
f6983716-12c0-4e6c-99c6-a523255942ae,1141,1,00:26:41.732,26,41,63,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['5ba43433-1083-4371-b58b-547751dd93e8'],"[83.5, 31.0]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601.732
26f524bd-8c2e-4bed-b62f-dc21d81ded0b,1142,1,00:26:41.732,26,41,63,0.979885,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['90c3620f-c145-4de8-b737-4a63263e74c8', 'f6983716-12c0-4e6c-99c6-a523255942ae']","[83.5, 31.0]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,"[83.7, 31.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601.732
90c3620f-c145-4de8-b737-4a63263e74c8,1143,1,00:26:42.712,26,42,63,2.900468,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['40954cfe-5727-4a05-9bef-1dd33ffd600f'],"[83.7, 31.0]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,26448.0,Javier Garrido Behovide,24.45915,-1.6403561,1.0,Ground Pass,"[82.0, 6.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602.712
40954cfe-5727-4a05-9bef-1dd33ffd600f,1144,1,00:26:45.612,26,45,63,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['90c3620f-c145-4de8-b737-4a63263e74c8'],"[82.0, 6.6]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605.612
691b147a-0ce8-4289-ad02-1c08d184b192,1145,1,00:26:45.612,26,45,63,0.967161,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['40954cfe-5727-4a05-9bef-1dd33ffd600f', 'a1c90ed8-a020-4e0c-b39f-eeaedd8204cf']","[82.0, 6.6]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,"[85.2, 6.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605.612
a1c90ed8-a020-4e0c-b39f-eeaedd8204cf,1146,1,00:26:46.579,26,46,63,1.104753,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['552ec0ae-cae1-400f-a8ca-bae4f305ceec'],"[85.2, 6.2]",26448.0,Javier Garrido Behovide,6.0,Left Back,10755.0,Jonathan Viera Ramos,9.701547,1.8207749,1.0,Ground Pass,"[82.8, 15.6]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1606.579
552ec0ae-cae1-400f-a8ca-bae4f305ceec,1147,1,00:26:47.684,26,47,63,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['a1c90ed8-a020-4e0c-b39f-eeaedd8204cf'],"[82.8, 15.6]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607.684
00613da6-4e4b-4c9e-9493-befa41827397,1148,1,00:26:47.684,26,47,63,6.921772,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['552ec0ae-cae1-400f-a8ca-bae4f305ceec', 'b160bbf2-3ac4-4543-aea2-f68a7eb2798a', 'd0357799-fb96-4ddd-b82c-d0cff30581fa']","[82.8, 15.6]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,"[77.0, 38.3]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607.684
d0357799-fb96-4ddd-b82c-d0cff30581fa,1149,1,00:26:50.832,26,50,63,1.845202,17,Pressure,208,Las Palmas,1,Regular Play,220,Real Madrid,,,['00613da6-4e4b-4c9e-9493-befa41827397'],"[34.5, 62.1]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610.832
b160bbf2-3ac4-4543-aea2-f68a7eb2798a,1150,1,00:26:54.606,26,54,63,1.617907,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['16d60210-1b08-4863-ad19-00194aa0c704'],"[77.0, 38.3]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,7692.0,Mauricio Lemos Merladet,15.394155,2.7622926,1.0,Ground Pass,"[62.7, 44.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.606
16d60210-1b08-4863-ad19-00194aa0c704,1151,1,00:26:56.224,26,56,63,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['b160bbf2-3ac4-4543-aea2-f68a7eb2798a'],"[62.7, 44.0]",7692.0,Mauricio Lemos Merladet,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.224
881d3249-3dd7-4767-a7e5-c0fd6bd9b0f1,1152,1,00:26:56.224,26,56,63,1.234076,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['e2bf989d-d20d-43db-94e2-9806b6df9a2d'],"[62.7, 44.0]",7692.0,Mauricio Lemos Merladet,3.0,Right Center Back,3610.0,Roque Mesa Quevedo,17.39684,-1.11229,1.0,Ground Pass,"[70.4, 28.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.224
e2bf989d-d20d-43db-94e2-9806b6df9a2d,1153,1,00:26:57.458,26,57,63,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['881d3249-3dd7-4767-a7e5-c0fd6bd9b0f1'],"[70.4, 28.4]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.458
b446292a-b1f4-4a45-a6b9-e569947f7746,1154,1,00:26:57.458,26,57,63,1.955175,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['856d36fe-e4f5-4040-ab30-b55d510d614d', 'e2bf989d-d20d-43db-94e2-9806b6df9a2d']","[70.4, 28.4]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,,,,,,,,,,,,"[70.6, 26.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.458
856d36fe-e4f5-4040-ab30-b55d510d614d,1155,1,00:26:59.413,26,59,63,1.557759,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['963529b9-85cd-4b8c-af95-bea632d43962'],"[70.6, 26.1]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,26448.0,Javier Garrido Behovide,21.910044,-1.3546026,1.0,Ground Pass,"[75.3, 4.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619.413
963529b9-85cd-4b8c-af95-bea632d43962,1156,1,00:27:00.971,27,0,63,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['856d36fe-e4f5-4040-ab30-b55d510d614d'],"[75.3, 4.7]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620.971
