id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,carry_end_location,pass_cross,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,counterpress,pass_assisted_shot_id,pass_shot_assist,dribble_outcome_id,dribble_outcome_name,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_switch,shot_first_time,shot_one_on_one,shot_redirect,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_aerial_won,clearance_head,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,out,ball_recovery_recovery_failure,pass_through_ball,pass_technique_id,pass_technique_name,pass_inswinging,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,clearance_left_foot,pass_outswinging,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,pass_goal_assist,shot_aerial_won,foul_committed_advantage,foul_won_advantage,miscontrol_aerial_won,foul_committed_offensive,50_50_outcome_id,50_50_outcome_name,timestamp_seconds
3accf6dc-1d5e-4874-ab17-466e8248b0b0,786,1,00:26:48.785,26,48,55,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,1049,Granada,,,['303da919-9cae-48b2-b2fc-1a151623bd94'],,"[58.9, 36.7]",3160.0,Rene Krhin,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608.785
d6de3bb5-19e8-4775-896c-0b1110b1fb9e,787,1,00:26:48.785,26,48,55,1.31694,30,Pass,1049,Granada,7,From Goal Kick,1049,Granada,,,"['16f1580b-31e3-49cf-be59-a0889fefd235', '8bc0e142-b88b-49a4-bee3-9f36ec5999fb']",,"[58.9, 36.7]",3160.0,Rene Krhin,11.0,Left Defensive Midfield,27109.0,Youssef El-Arabi,12.495199,-0.17699023,3.0,High Pass,"[71.2, 34.5]",,,37.0,Head,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608.785
16f1580b-31e3-49cf-be59-a0889fefd235,788,1,00:26:50.102,26,50,55,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,1049,Granada,,,['d6de3bb5-19e8-4775-896c-0b1110b1fb9e'],,"[70.1, 33.0]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610.102
7d5d5977-114d-4fd4-b650-14e895fd75b7,789,1,00:26:50.102,26,50,55,0.0,4,Duel,1049,Granada,7,From Goal Kick,1049,Granada,,,['8bc0e142-b88b-49a4-bee3-9f36ec5999fb'],,"[71.2, 34.5]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610.102
8bc0e142-b88b-49a4-bee3-9f36ec5999fb,790,1,00:26:50.102,26,50,55,1.361203,30,Pass,1049,Granada,7,From Goal Kick,360,Rayo Vallecano,,,"['7d5d5977-114d-4fd4-b650-14e895fd75b7', 'd6de3bb5-19e8-4775-896c-0b1110b1fb9e']",,"[48.9, 45.6]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,15.47191,0.14920954,3.0,High Pass,"[64.2, 47.9]",66.0,Recovery,,,77.0,Unknown,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610.102
9294d841-7b8f-4fa5-acd1-4c7648c93bdc,791,1,00:26:52.159,26,52,55,0.0,22,Foul Committed,1049,Granada,7,From Goal Kick,360,Rayo Vallecano,,,['7609231b-5c3f-4582-b833-43a16ac23052'],,"[63.2, 48.1]",26848.0,Roberto Trashorras Gayoso,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,Dangerous Play,,,,,,,,,,,,,,,,,,,,,1612.159
7609231b-5c3f-4582-b833-43a16ac23052,792,1,00:26:52.159,26,52,55,0.0,21,Foul Won,1049,Granada,7,From Goal Kick,1049,Granada,,,['9294d841-7b8f-4fa5-acd1-4c7648c93bdc'],,"[56.9, 32.0]",6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,1612.159
b1780660-4444-44ed-abe0-63ec2317cfea,793,1,00:26:59.990,26,59,56,2.332076,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,"['d6243242-3e68-466e-9911-458f9295b295', 'd6cfc88b-8581-4e18-a168-157f68748bbf']",True,"[60.4, 30.1]",6702.0,David Rodríguez Lombán,5.0,Left Center Back,18721.0,Robert Ibáñez Castro,42.300117,0.8121476,3.0,High Pass,"[89.5, 60.8]",62.0,Free Kick,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619.99
d6cfc88b-8581-4e18-a168-157f68748bbf,794,1,00:27:02.322,27,2,56,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['b1780660-4444-44ed-abe0-63ec2317cfea'],,"[92.9, 66.8]",18721.0,Robert Ibáñez Castro,21.0,Left Wing,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622.322
d6243242-3e68-466e-9911-458f9295b295,795,1,00:27:02.322,27,2,56,1.958468,30,Pass,1049,Granada,3,From Free Kick,360,Rayo Vallecano,,,"['0ea4b00f-4afc-4a3a-a21a-1d3b97e4dfb1', 'b1780660-4444-44ed-abe0-63ec2317cfea']",,"[30.6, 19.3]",10727.0,Răzvan Dincă Raț,6.0,Left Back,,,39.123013,0.33872548,2.0,Low Pass,"[67.5, 32.3]",64.0,Interception,38.0,Left Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622.322
0ea4b00f-4afc-4a3a-a21a-1d3b97e4dfb1,796,1,00:27:04.280,27,4,56,0.0,2,Ball Recovery,1049,Granada,3,From Free Kick,1049,Granada,,,['d6243242-3e68-466e-9911-458f9295b295'],,"[52.6, 47.8]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.28
6becbda8-a8d3-4a0f-a611-feb4e023a895,797,1,00:27:04.280,27,4,56,1.57387,43,Carry,1049,Granada,3,From Free Kick,1049,Granada,,,"['0c0e54a5-f521-425f-b73b-dec8b0e6be71', '0ea4b00f-4afc-4a3a-a21a-1d3b97e4dfb1']",,"[52.6, 47.8]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,"[48.1, 54.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.28
0c0e54a5-f521-425f-b73b-dec8b0e6be71,798,1,00:27:05.854,27,5,56,1.338068,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['6bf557a7-f3b3-434a-9a4b-0215edb57e4c'],,"[48.1, 54.6]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,20064.0,Hugo Miguel Almeida Costa Lopes,19.912308,1.1408439,1.0,Ground Pass,"[56.4, 72.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625.854
6bf557a7-f3b3-434a-9a4b-0215edb57e4c,799,1,00:27:07.192,27,7,56,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['0c0e54a5-f521-425f-b73b-dec8b0e6be71'],,"[56.4, 72.7]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.192
70d6e027-5ef7-41ab-ad81-83795884f6dd,800,1,00:27:07.192,27,7,56,1.358932,43,Carry,1049,Granada,3,From Free Kick,1049,Granada,,,"['6bf557a7-f3b3-434a-9a4b-0215edb57e4c', '99be63c8-adac-4d33-b67f-93f67592b6f1']",,"[56.4, 72.7]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,"[59.4, 73.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.192
99be63c8-adac-4d33-b67f-93f67592b6f1,801,1,00:27:08.551,27,8,56,1.200462,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['41105b11-22e8-477d-aecc-0ef4dac7e3d8'],,"[59.4, 73.7]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,24783.0,Javier Márquez Moreno,25.538403,-1.6256433,1.0,Ground Pass,"[58.0, 48.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628.551
41105b11-22e8-477d-aecc-0ef4dac7e3d8,802,1,00:27:09.752,27,9,56,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['99be63c8-adac-4d33-b67f-93f67592b6f1'],,"[58.0, 48.2]",24783.0,Javier Márquez Moreno,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.752
51076af3-05cb-451c-9f3f-5191500a398e,803,1,00:27:09.752,27,9,56,2.697706,43,Carry,1049,Granada,3,From Free Kick,1049,Granada,,,"['41105b11-22e8-477d-aecc-0ef4dac7e3d8', '49d4981d-1514-40d2-89e1-6fff000ecee6']",,"[58.0, 48.2]",24783.0,Javier Márquez Moreno,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,"[64.2, 41.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.752
49d4981d-1514-40d2-89e1-6fff000ecee6,804,1,00:27:12.449,27,12,56,0.727939,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['66f311b7-30b6-4d78-9569-247fc7fd65b2'],,"[64.2, 41.5]",24783.0,Javier Márquez Moreno,19.0,Center Attacking Midfield,27109.0,Youssef El-Arabi,12.390722,-0.44199035,1.0,Ground Pass,"[75.4, 36.2]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632.449
66f311b7-30b6-4d78-9569-247fc7fd65b2,805,1,00:27:13.177,27,13,56,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['49d4981d-1514-40d2-89e1-6fff000ecee6'],,"[75.4, 36.2]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633.177
6b2e09f9-92f4-4f85-a718-9a50656b901d,806,1,00:27:13.177,27,13,56,0.928781,43,Carry,1049,Granada,3,From Free Kick,1049,Granada,,,"['66f311b7-30b6-4d78-9569-247fc7fd65b2', 'f18c610e-360a-4098-8400-f2d19b88aaf6']",,"[75.4, 36.2]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,"[75.4, 36.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633.177
f18c610e-360a-4098-8400-f2d19b88aaf6,807,1,00:27:14.106,27,14,56,1.065256,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['dd9271ac-38fd-4d8f-ae00-2ce2d0b04556'],,"[75.4, 36.2]",27109.0,Youssef El-Arabi,23.0,Center Forward,3160.0,Rene Krhin,19.636955,-2.1051023,1.0,Ground Pass,"[65.4, 19.3]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634.106
dd9271ac-38fd-4d8f-ae00-2ce2d0b04556,808,1,00:27:15.171,27,15,56,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['f18c610e-360a-4098-8400-f2d19b88aaf6'],,"[65.4, 19.3]",3160.0,Rene Krhin,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635.171
a7a6a183-9326-4412-864b-1ee3fcd78fe6,809,1,00:27:15.171,27,15,56,1.142164,43,Carry,1049,Granada,3,From Free Kick,1049,Granada,,,"['b58ed6ce-f2f8-4d1b-80bc-102f368d64d9', 'dd9271ac-38fd-4d8f-ae00-2ce2d0b04556']",,"[65.4, 19.3]",3160.0,Rene Krhin,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,"[67.5, 14.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635.171
b58ed6ce-f2f8-4d1b-80bc-102f368d64d9,810,1,00:27:16.314,27,16,56,0.827853,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['236901ae-cfba-4f47-a57a-e7100627f94b'],,"[67.5, 14.4]",3160.0,Rene Krhin,11.0,Left Defensive Midfield,26797.0,Francisco Medina Luna,16.423458,0.16514868,1.0,Ground Pass,"[83.7, 17.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636.314
236901ae-cfba-4f47-a57a-e7100627f94b,811,1,00:27:17.141,27,17,56,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['b58ed6ce-f2f8-4d1b-80bc-102f368d64d9'],,"[83.7, 17.1]",26797.0,Francisco Medina Luna,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.141
a8340fec-4c67-4a21-8c47-ff0113b8f0cf,812,1,00:27:17.141,27,17,56,1.404044,43,Carry,1049,Granada,3,From Free Kick,1049,Granada,,,"['0cf42411-8275-4039-b37a-9b9d880a94a3', '236901ae-cfba-4f47-a57a-e7100627f94b']",,"[83.7, 17.1]",26797.0,Francisco Medina Luna,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,"[82.4, 13.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.141
0cf42411-8275-4039-b37a-9b9d880a94a3,813,1,00:27:18.546,27,18,56,0.191088,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,"['9ce9cfad-e3d9-4ea1-8528-50863889a056', 'eda5c725-b5c2-415a-a45b-81d45a3990e9']",,"[82.4, 13.0]",26797.0,Francisco Medina Luna,17.0,Right Wing,7158.0,Cristiano Biraghi,3.8,0.0,1.0,Ground Pass,"[86.2, 13.0]",,,38.0,Left Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.546
9ce9cfad-e3d9-4ea1-8528-50863889a056,814,1,00:27:18.737,27,18,56,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['0cf42411-8275-4039-b37a-9b9d880a94a3'],,"[96.2, 10.7]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.737
eda5c725-b5c2-415a-a45b-81d45a3990e9,815,1,00:27:18.737,27,18,56,0.0,6,Block,1049,Granada,3,From Free Kick,360,Rayo Vallecano,,,['0cf42411-8275-4039-b37a-9b9d880a94a3'],,"[33.9, 67.1]",6914.0,Roberto Román Triguero,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.737
1e64d07b-7b0b-4bd9-a0b1-c63cd517908f,816,1,00:27:25.850,27,25,57,1.769902,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['d0b2d227-b4fc-48ee-9de9-fa3a5cab381b'],,"[88.2, 0.1]",7158.0,Cristiano Biraghi,6.0,Left Back,27109.0,Youssef El-Arabi,30.36791,1.0953672,3.0,High Pass,"[102.1, 27.1]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645.85
f3b5a63a-a455-400d-bd9d-cdc824e4d7a8,817,1,00:27:27.477,27,27,57,0.263306,17,Pressure,1049,Granada,4,From Throw In,360,Rayo Vallecano,,,"['7a8f2716-db39-4944-83ee-8f994a0732e5', 'd0b2d227-b4fc-48ee-9de9-fa3a5cab381b', 'e9a7f7aa-b2bc-4652-9ac9-e9ee4ed0ac2f']",,"[16.4, 52.5]",26607.0,José Raúl Baena Urdiales,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.477
d0b2d227-b4fc-48ee-9de9-fa3a5cab381b,818,1,00:27:27.620,27,27,57,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,"['1e64d07b-7b0b-4bd9-a0b1-c63cd517908f', 'f3b5a63a-a455-400d-bd9d-cdc824e4d7a8']",,"[102.1, 27.1]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.62
e9a7f7aa-b2bc-4652-9ac9-e9ee4ed0ac2f,819,1,00:27:27.620,27,27,57,0.016051,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['7a8f2716-db39-4944-83ee-8f994a0732e5', 'd0b2d227-b4fc-48ee-9de9-fa3a5cab381b', 'f3b5a63a-a455-400d-bd9d-cdc824e4d7a8']",,"[102.1, 27.1]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,,True,,,,"[103.7, 27.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.62
7a8f2716-db39-4944-83ee-8f994a0732e5,820,1,00:27:27.636,27,27,57,0.120304,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,"['ae92ff3e-2d75-45c2-abdd-4b1b3dd6feea', 'b409b967-ab3c-4a90-a5f0-12516c1fe48f', 'f3b5a63a-a455-400d-bd9d-cdc824e4d7a8']",,"[103.7, 27.6]",27109.0,Youssef El-Arabi,23.0,Center Forward,3160.0,Rene Krhin,1.2165525,1.735945,1.0,Ground Pass,"[103.5, 28.8]",,,40.0,Right Foot,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.636
ae92ff3e-2d75-45c2-abdd-4b1b3dd6feea,821,1,00:27:27.757,27,27,57,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['7a8f2716-db39-4944-83ee-8f994a0732e5'],,"[101.6, 23.1]",3160.0,Rene Krhin,11.0,Left Defensive Midfield,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.757
b409b967-ab3c-4a90-a5f0-12516c1fe48f,822,1,00:27:27.757,27,27,57,0.0,6,Block,1049,Granada,4,From Throw In,360,Rayo Vallecano,,,['7a8f2716-db39-4944-83ee-8f994a0732e5'],,"[16.6, 51.3]",26607.0,José Raúl Baena Urdiales,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.757
dc6f311b-2e12-41d3-adbc-4821d5726269,823,1,00:27:29.066,27,29,57,0.0,2,Ball Recovery,1049,Granada,4,From Throw In,360,Rayo Vallecano,,,,,"[6.2, 51.8]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1649.066
b3401498-d945-45ca-a8ee-a8912fa68654,824,1,00:27:29.066,27,29,57,1.086158,43,Carry,1049,Granada,4,From Throw In,360,Rayo Vallecano,,,"['28119e23-e94c-4cbc-892d-9cceae9fd62c', 'dc6f311b-2e12-41d3-adbc-4821d5726269']",,"[6.2, 51.8]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,"[7.3, 51.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1649.066
28119e23-e94c-4cbc-892d-9cceae9fd62c,825,1,00:27:30.152,27,30,57,1.626612,30,Pass,1049,Granada,4,From Throw In,360,Rayo Vallecano,,,,,"[7.3, 51.8]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,27.665321,1.6395285,1.0,Ground Pass,"[5.4, 79.4]",,,40.0,Right Foot,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.152
5fa44784-44c8-48d4-8c5c-54ad85205d7f,826,1,00:27:34.630,27,34,58,0.720923,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['9fc1e812-a4e9-4229-b252-df053bcfc5e2'],True,"[113.2, 0.1]",7158.0,Cristiano Biraghi,6.0,Left Back,26797.0,Francisco Medina Luna,13.612494,2.4289823,2.0,Low Pass,"[102.9, 9.0]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654.63
9fc1e812-a4e9-4229-b252-df053bcfc5e2,827,1,00:27:35.351,27,35,58,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['5fa44784-44c8-48d4-8c5c-54ad85205d7f'],,"[102.9, 9.0]",26797.0,Francisco Medina Luna,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655.351
e5b35dfb-bfdf-415f-9448-c871fa68df38,828,1,00:27:36.128,27,36,58,0.479615,17,Pressure,1049,Granada,4,From Throw In,360,Rayo Vallecano,,,['600d55f7-04f4-4668-aba7-1e64dba125d6'],,"[3.9, 69.1]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656.128
600d55f7-04f4-4668-aba7-1e64dba125d6,829,1,00:27:36.331,27,36,58,1.368453,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['e5b35dfb-bfdf-415f-9448-c871fa68df38'],,"[116.2, 11.0]",26797.0,Francisco Medina Luna,17.0,Right Wing,,,15.667801,1.3258177,3.0,High Pass,"[120.0, 26.2]",,,38.0,Left Foot,75.0,Out,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656.331
54ebbdda-783f-483b-8d08-15abb9b0af3a,830,1,00:28:05.891,28,5,59,3.781205,30,Pass,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['30ef90ae-c538-4f39-b525-ff31d5e80aa0'],,"[6.0, 44.0]",26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,,,71.731865,0.13282791,3.0,High Pass,"[77.1, 53.5]",63.0,Goal Kick,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685.891
d6ea1baf-064d-4f37-8ea2-947e3a0fe2be,831,1,00:28:09.673,28,9,59,0.0,4,Duel,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['30ef90ae-c538-4f39-b525-ff31d5e80aa0'],,"[77.1, 53.5]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689.673
