id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,pass_outcome_id,pass_outcome_name,pass_aerial_won,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,off_camera,pass_switch,interception_outcome_id,interception_outcome_name,out,clearance_right_foot,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,counterpress,pass_cross,dribble_outcome_id,dribble_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_won_defensive,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_outswinging,dribble_overrun,foul_committed_advantage,foul_won_advantage,pass_goal_assist,ball_recovery_recovery_failure,block_deflection,pass_deflected,shot_one_on_one,pass_cut_back,injury_stoppage_in_chain,block_save_block,foul_committed_penalty,foul_won_penalty,bad_behaviour_card_id,bad_behaviour_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_aerial_won,foul_committed_card_id,foul_committed_card_name,pass_miscommunication,timestamp_seconds
a657b066-18cb-43b8-b86e-4636caba01a9,582,1,00:13:57.267,13,57,20,1.506685,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['4f5158c1-0aa8-4a36-af36-a2ca1e58b26b'],"[69.6, 15.4]",10609.0,Jérémy Mathieu,5.0,Left Center Back,22102.0,Adriano Correia Claro,16.1722,-0.7066142,1.0,Ground Pass,"[81.9, 4.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.267
4f5158c1-0aa8-4a36-af36-a2ca1e58b26b,583,1,00:13:58.774,13,58,20,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['a657b066-18cb-43b8-b86e-4636caba01a9'],"[81.9, 4.9]",22102.0,Adriano Correia Claro,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.774
95a10cc5-f2cb-4b55-8cca-6da57489588e,584,1,00:13:58.774,13,58,20,3.691131,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['257200a7-a549-43fd-8ce3-36722b96558b', '4f5158c1-0aa8-4a36-af36-a2ca1e58b26b', 'a7ffae4b-42be-43f9-868b-92f053815fde']","[81.9, 4.9]",22102.0,Adriano Correia Claro,6.0,Left Back,,,,,,,,,,,,"[76.0, 5.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.774
257200a7-a549-43fd-8ce3-36722b96558b,585,1,00:14:00.766,14,0,20,0.651879,17,Pressure,217,Barcelona,1,Regular Play,1041,Sporting Gijón,,,['95a10cc5-f2cb-4b55-8cca-6da57489588e'],"[40.5, 73.8]",23838.0,Pablo Pérez Rodríguez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.766
a7ffae4b-42be-43f9-868b-92f053815fde,586,1,00:14:02.465,14,2,20,1.195722,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['a93a5ac6-e2c0-491b-a225-1c5872d72172'],"[76.0, 5.2]",22102.0,Adriano Correia Claro,6.0,Left Back,10609.0,Jérémy Mathieu,18.409237,2.9058363,1.0,Ground Pass,"[58.1, 9.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.465
a93a5ac6-e2c0-491b-a225-1c5872d72172,587,1,00:14:03.661,14,3,20,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['a7ffae4b-42be-43f9-868b-92f053815fde'],"[58.1, 9.5]",10609.0,Jérémy Mathieu,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.661
5ce7e4ac-c72c-4279-bc25-f8329e74e8eb,588,1,00:14:03.661,14,3,20,1.799994,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['0a0f34aa-5961-4c6f-b46d-b1aa2b984d6a', 'a93a5ac6-e2c0-491b-a225-1c5872d72172']","[58.1, 9.5]",10609.0,Jérémy Mathieu,5.0,Left Center Back,,,,,,,,,,,,"[53.5, 12.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.661
0a0f34aa-5961-4c6f-b46d-b1aa2b984d6a,589,1,00:14:05.461,14,5,20,1.012422,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['afcf92fa-1ee8-41a1-8e5c-0956bb3bbd46'],"[53.5, 12.2]",10609.0,Jérémy Mathieu,5.0,Left Center Back,5203.0,Sergio Busquets i Burgos,15.564704,1.2774934,1.0,Ground Pass,"[58.0, 27.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.461
afcf92fa-1ee8-41a1-8e5c-0956bb3bbd46,590,1,00:14:06.473,14,6,20,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['0a0f34aa-5961-4c6f-b46d-b1aa2b984d6a'],"[58.0, 27.1]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.473
ce827481-5b4f-498c-a56e-eb1614e6f3dc,591,1,00:14:06.473,14,6,20,0.250672,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['afcf92fa-1ee8-41a1-8e5c-0956bb3bbd46', 'e5a48a16-db47-4228-844e-49a8956dc9c0']","[58.0, 27.1]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[58.1, 26.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.473
e5a48a16-db47-4228-844e-49a8956dc9c0,592,1,00:14:06.724,14,6,20,2.094605,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['e424a659-ead7-4c83-adcb-da75cb587d5a'],"[58.1, 26.8]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,4691.0,Claudio Andrés Bravo Muñoz,32.066338,2.6863132,1.0,Ground Pass,"[29.3, 40.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.724
e424a659-ead7-4c83-adcb-da75cb587d5a,593,1,00:14:08.819,14,8,20,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['e5a48a16-db47-4228-844e-49a8956dc9c0'],"[29.3, 40.9]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.819
52089b2f-408e-4123-acee-9603a5d74ea6,594,1,00:14:08.819,14,8,20,0.251326,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['c19c4b74-9655-4e72-92ab-27a088713ec0', 'e424a659-ead7-4c83-adcb-da75cb587d5a']","[29.3, 40.9]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,"[30.7, 40.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.819
c19c4b74-9655-4e72-92ab-27a088713ec0,595,1,00:14:09.070,14,9,20,1.546879,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['11aa2c6b-367c-453b-bba2-0a8f41d4cd06'],"[30.7, 40.1]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,5213.0,Gerard Piqué Bernabéu,23.086792,1.0140336,1.0,Ground Pass,"[42.9, 59.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.07
11aa2c6b-367c-453b-bba2-0a8f41d4cd06,596,1,00:14:10.617,14,10,20,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['c19c4b74-9655-4e72-92ab-27a088713ec0'],"[42.9, 59.7]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.617
9106798e-8ad7-4da7-a8b0-7645c9e7e79b,597,1,00:14:10.617,14,10,20,3.438827,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['11aa2c6b-367c-453b-bba2-0a8f41d4cd06', '59c90b47-d011-4fad-82f9-389c47d463f1']","[42.9, 59.7]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[56.6, 68.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.617
59c90b47-d011-4fad-82f9-389c47d463f1,598,1,00:14:14.056,14,14,20,1.375497,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['72685842-d006-4da6-ade6-176a0e33015a'],"[56.6, 68.7]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,5203.0,Sergio Busquets i Burgos,21.003809,-1.811156,1.0,Ground Pass,"[51.6, 48.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.056
72685842-d006-4da6-ade6-176a0e33015a,599,1,00:14:15.431,14,15,20,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['59c90b47-d011-4fad-82f9-389c47d463f1'],"[51.6, 48.3]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.431
16ce0dff-fd60-42df-9ab7-2e651af79acf,600,1,00:14:15.431,14,15,20,4.487612,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['72685842-d006-4da6-ade6-176a0e33015a', '8985bbcb-e463-4d19-92a9-a860427f0217']","[51.6, 48.3]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[66.9, 42.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.431
8985bbcb-e463-4d19-92a9-a860427f0217,601,1,00:14:19.919,14,19,20,1.665177,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['19766650-69fe-4bf0-b87c-33694090bc2e'],"[66.9, 42.2]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5213.0,Gerard Piqué Bernabéu,26.184156,1.3591695,1.0,Ground Pass,"[72.4, 67.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.919
19766650-69fe-4bf0-b87c-33694090bc2e,602,1,00:14:21.584,14,21,20,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['8985bbcb-e463-4d19-92a9-a860427f0217'],"[72.4, 67.8]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.584
03528afb-104b-4fc3-a421-479d8fb3ddb6,603,1,00:14:21.584,14,21,20,2.345534,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['19766650-69fe-4bf0-b87c-33694090bc2e', '520a0708-b20f-48bb-800f-e5d1faf14c99']","[72.4, 67.8]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[78.1, 67.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.584
520a0708-b20f-48bb-800f-e5d1faf14c99,604,1,00:14:23.929,14,23,20,0.676374,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['0abae3c5-c037-428a-98ed-082184464f46'],"[78.1, 67.4]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,5503.0,Lionel Andrés Messi Cuccittini,7.324616,0.24828991,1.0,Ground Pass,"[85.2, 69.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.929
0abae3c5-c037-428a-98ed-082184464f46,605,1,00:14:24.606,14,24,20,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['520a0708-b20f-48bb-800f-e5d1faf14c99'],"[85.2, 69.2]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.606
b65198eb-7b54-447b-8381-5a36eb6ad5df,606,1,00:14:24.606,14,24,20,0.002579,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['0abae3c5-c037-428a-98ed-082184464f46', '16c1a55a-a21d-47b9-9af1-6b0929c5cb40']","[85.2, 69.2]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[85.2, 69.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.606
16c1a55a-a21d-47b9-9af1-6b0929c5cb40,607,1,00:14:24.608,14,24,20,1.037932,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['613f8bbe-c19f-4c5f-ba18-c38ef14c22d4'],"[85.2, 69.2]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5213.0,Gerard Piqué Bernabéu,10.113358,-2.7133286,1.0,Ground Pass,"[76.0, 65.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.608
613f8bbe-c19f-4c5f-ba18-c38ef14c22d4,608,1,00:14:25.646,14,25,20,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['16c1a55a-a21d-47b9-9af1-6b0929c5cb40'],"[76.0, 65.0]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.646
314d7b2d-555a-4449-9334-c9e4352e81a9,609,1,00:14:25.646,14,25,20,2.195112,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['613f8bbe-c19f-4c5f-ba18-c38ef14c22d4', 'a2e33138-7159-4d23-b18b-2a4b268318d4']","[76.0, 65.0]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[78.2, 65.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.646
a2e33138-7159-4d23-b18b-2a4b268318d4,610,1,00:14:27.841,14,27,20,1.741302,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['b3d0391d-ddc6-43ee-aa7b-aa0bc5f77ef3'],"[78.2, 65.0]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,6400.0,Aleix Vidal Parreu,27.224989,0.36822867,3.0,High Pass,"[103.6, 74.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.841
b3d0391d-ddc6-43ee-aa7b-aa0bc5f77ef3,611,1,00:14:29.583,14,29,20,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['a2e33138-7159-4d23-b18b-2a4b268318d4'],"[103.6, 74.8]",6400.0,Aleix Vidal Parreu,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.583
d27a7b45-f36f-455a-803a-499f3dc93ab2,612,1,00:14:29.583,14,29,20,3.25112,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['08437dc9-089b-47eb-b73b-85ab37f2206f', '0c8752b2-18df-4b01-8241-a01d5e2d2b12', 'b3d0391d-ddc6-43ee-aa7b-aa0bc5f77ef3']","[103.6, 74.8]",6400.0,Aleix Vidal Parreu,2.0,Right Back,,,,,,,,,,,,"[95.5, 78.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.583
08437dc9-089b-47eb-b73b-85ab37f2206f,613,1,00:14:30.312,14,30,20,2.666187,17,Pressure,217,Barcelona,1,Regular Play,1041,Sporting Gijón,,,"['0c8752b2-18df-4b01-8241-a01d5e2d2b12', 'd27a7b45-f36f-455a-803a-499f3dc93ab2']","[14.8, 6.7]",23994.0,Alejandro Menéndez Díez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.312
0c8752b2-18df-4b01-8241-a01d5e2d2b12,614,1,00:14:32.834,14,32,20,2.111648,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['08437dc9-089b-47eb-b73b-85ab37f2206f', '8166b624-3e14-4cab-b08d-dae2cdf31194']","[95.5, 78.0]",6400.0,Aleix Vidal Parreu,2.0,Right Back,5470.0,Ivan Rakitić,20.71835,-2.1534443,1.0,Ground Pass,"[84.1, 60.7]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.8340000000001
8166b624-3e14-4cab-b08d-dae2cdf31194,615,1,00:14:34.946,14,34,20,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['0c8752b2-18df-4b01-8241-a01d5e2d2b12'],"[84.1, 60.7]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.946
4f6e56af-ae91-4055-b011-49a0fdea86b6,616,1,00:14:34.946,14,34,20,1.753207,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['77c18d5e-f865-420c-b8f3-790eaad36308', '8166b624-3e14-4cab-b08d-dae2cdf31194', '89eb5b46-12f9-4b88-a50c-32207eb300b4']","[84.1, 60.7]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,"[84.6, 57.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.946
77c18d5e-f865-420c-b8f3-790eaad36308,617,1,00:14:36.096,14,36,20,0.758828,17,Pressure,217,Barcelona,1,Regular Play,1041,Sporting Gijón,,,"['4f6e56af-ae91-4055-b011-49a0fdea86b6', '89eb5b46-12f9-4b88-a50c-32207eb300b4']","[33.1, 20.8]",18398.0,Omar Mascarell González,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.096
89eb5b46-12f9-4b88-a50c-32207eb300b4,618,1,00:14:36.699,14,36,20,0.947882,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['560f879e-c8ff-4d40-bf50-7301a0747f08', '77c18d5e-f865-420c-b8f3-790eaad36308']","[84.6, 57.4]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,5203.0,Sergio Busquets i Burgos,11.627554,-2.6779451,1.0,Ground Pass,"[74.2, 52.2]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.699
560f879e-c8ff-4d40-bf50-7301a0747f08,619,1,00:14:37.647,14,37,20,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['89eb5b46-12f9-4b88-a50c-32207eb300b4'],"[74.2, 52.2]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.647
e20f48a4-da16-49e3-9858-879490bd0511,620,1,00:14:37.647,14,37,20,2.01796,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['560f879e-c8ff-4d40-bf50-7301a0747f08', 'c994fd41-f198-41af-b774-c34c2325d21e']","[74.2, 52.2]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[78.2, 51.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.647
c994fd41-f198-41af-b774-c34c2325d21e,621,1,00:14:39.665,14,39,20,2.683433,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['49fcfad0-832d-48cf-b16a-428e85064f4d'],"[78.2, 51.0]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,22102.0,Adriano Correia Claro,49.7548,-1.2070857,3.0,High Pass,"[95.9, 4.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.665
49fcfad0-832d-48cf-b16a-428e85064f4d,622,1,00:14:42.348,14,42,20,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['c994fd41-f198-41af-b774-c34c2325d21e'],"[95.9, 4.5]",22102.0,Adriano Correia Claro,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.348
6f0eb497-7acc-4bb8-919a-6924d75c8dab,623,1,00:14:42.348,14,42,20,1.927342,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['49fcfad0-832d-48cf-b16a-428e85064f4d', '5c867434-e766-4acb-9d11-7e783038a5f3']","[95.9, 4.5]",22102.0,Adriano Correia Claro,6.0,Left Back,,,,,,,,,,,,"[97.8, 3.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.348
5c867434-e766-4acb-9d11-7e783038a5f3,624,1,00:14:44.275,14,44,20,1.076566,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['d1f09c16-abf2-454e-908a-170374568fdf'],"[97.8, 3.7]",22102.0,Adriano Correia Claro,6.0,Left Back,11094.0,Arda Turan,11.232987,2.1662061,1.0,Ground Pass,"[91.5, 13.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.275
d1f09c16-abf2-454e-908a-170374568fdf,625,1,00:14:45.352,14,45,20,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['5c867434-e766-4acb-9d11-7e783038a5f3'],"[91.5, 13.0]",11094.0,Arda Turan,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.352
76b5f806-91bf-4961-9c26-cac2260f1f90,626,1,00:14:45.352,14,45,20,0.718731,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['532a89e5-87d0-4699-bd39-6593bf628273', 'd1f09c16-abf2-454e-908a-170374568fdf']","[91.5, 13.0]",11094.0,Arda Turan,15.0,Left Center Midfield,,,,,,,,,,,,"[93.7, 20.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.352
