id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,out,pass_through_ball,pass_technique_id,pass_technique_name,interception_outcome_id,interception_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,dribble_overrun,pass_aerial_won,block_deflection,block_offensive,pass_switch,foul_committed_advantage,foul_won_defensive,foul_won_advantage,pass_straight,pass_cross,clearance_aerial_won,goalkeeper_end_location,ball_recovery_recovery_failure,pass_inswinging,clearance_right_foot,miscontrol_aerial_won,pass_cut_back,pass_goal_assist,shot_first_time,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,pass_outswinging,shot_aerial_won,pass_miscommunication,block_save_block,shot_one_on_one,shot_saved_to_post,goalkeeper_shot_saved_to_post,timestamp_seconds
6b53918e-dbc0-4574-9eea-c6fe5d013d39,509,1,00:12:32.032,12,32,36,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['f47afa89-ff48-4523-b311-0470b95f385c'],,"[58.7, 4.6]",6559.0,Juan Carlos Pérez López,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.032
44dc3599-6d01-4a45-a6ec-54ea82919dfb,510,1,00:12:32.032,12,32,36,0.0,4,Duel,223,Málaga,7,From Goal Kick,1041,Sporting Gijón,,,['682e576f-badd-4eb5-8239-da151af61752'],,"[61.4, 75.5]",23838.0,Pablo Pérez Rodríguez,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.032
682e576f-badd-4eb5-8239-da151af61752,511,1,00:12:32.032,12,32,36,0.456433,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,['44dc3599-6d01-4a45-a6ec-54ea82919dfb'],,"[58.7, 4.6]",6559.0,Juan Carlos Pérez López,21.0,Left Wing,,,12.748726,-0.29446205,2.0,Low Pass,"[70.9, 0.9]",,,,,True,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.032
c9c43ea4-2bed-4118-aca2-454900b1ed40,512,1,00:12:41.538,12,41,37,1.175716,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['4f10eb85-99da-4dc4-8fb6-89aa5dcd88aa'],,"[57.2, 80.0]",26633.0,Alberto Lora Ramos,2.0,Right Back,23838.0,Pablo Pérez Rodríguez,14.222517,-0.45106965,3.0,High Pass,"[70.0, 73.8]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.538
4f10eb85-99da-4dc4-8fb6-89aa5dcd88aa,513,1,00:12:42.713,12,42,37,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['c9c43ea4-2bed-4118-aca2-454900b1ed40'],,"[70.0, 73.8]",23838.0,Pablo Pérez Rodríguez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.713
e97586cf-4bbc-49db-bbf4-5c89e54d958b,514,1,00:12:42.833,12,42,37,0.915704,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['7790aa2f-5d70-42f8-9c47-30312e688b67'],,"[70.0, 73.8]",23838.0,Pablo Pérez Rodríguez,17.0,Right Wing,26633.0,Alberto Lora Ramos,11.842297,-3.0570488,2.0,Low Pass,"[58.2, 72.8]",,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.833
7790aa2f-5d70-42f8-9c47-30312e688b67,515,1,00:12:43.749,12,43,37,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['e97586cf-4bbc-49db-bbf4-5c89e54d958b'],,"[58.2, 72.8]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.749
b09619c5-3268-4fec-a04f-f70737cf5e0b,516,1,00:12:43.749,12,43,37,0.931862,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['6513f93c-d2ab-4366-8669-21f5cebb6dc7', '7790aa2f-5d70-42f8-9c47-30312e688b67', 'd27f52eb-07d4-43f8-b982-f604df9f4003']",,"[58.2, 72.8]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,True,"[58.4, 68.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.749
d27f52eb-07d4-43f8-b982-f604df9f4003,517,1,00:12:44.289,12,44,37,0.422324,17,Pressure,1041,Sporting Gijón,4,From Throw In,223,Málaga,,,"['6513f93c-d2ab-4366-8669-21f5cebb6dc7', 'b09619c5-3268-4fec-a04f-f70737cf5e0b']",,"[60.9, 11.0]",6559.0,Juan Carlos Pérez López,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.289
6513f93c-d2ab-4366-8669-21f5cebb6dc7,518,1,00:12:44.681,12,44,37,2.019252,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['390d1b10-a994-4ce3-9afd-85a3eece3307', '7e27bf6b-89d4-4080-87f0-d23ab9cea11b', 'd27f52eb-07d4-43f8-b982-f604df9f4003']",,"[58.4, 68.6]",26633.0,Alberto Lora Ramos,2.0,Right Back,6602.0,Miguel Ángel Guerrero Martín,31.865341,-0.5479543,3.0,High Pass,"[85.6, 52.0]",,,38.0,Left Foot,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.681
7e27bf6b-89d4-4080-87f0-d23ab9cea11b,519,1,00:12:46.700,12,46,37,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['6513f93c-d2ab-4366-8669-21f5cebb6dc7'],,"[83.7, 52.0]",6602.0,Miguel Ángel Guerrero Martín,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.7
390d1b10-a994-4ce3-9afd-85a3eece3307,520,1,00:12:46.700,12,46,37,2.254172,30,Pass,1041,Sporting Gijón,4,From Throw In,223,Málaga,,,"['008e3be7-3c27-47cf-ab61-8a1dac8b68eb', '6513f93c-d2ab-4366-8669-21f5cebb6dc7']",,"[34.5, 28.1]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,23.467424,-1.0537643,3.0,High Pass,"[46.1, 7.7]",66.0,Recovery,37.0,Head,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.7
a6f2b886-3a66-41e5-b387-5e7a6ad3e40b,521,1,00:12:48.954,12,48,37,0.0,4,Duel,1041,Sporting Gijón,4,From Throw In,223,Málaga,,,['008e3be7-3c27-47cf-ab61-8a1dac8b68eb'],,"[46.1, 7.7]",27335.0,Arthur Etienne Boka,6.0,Left Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.954
008e3be7-3c27-47cf-ab61-8a1dac8b68eb,522,1,00:12:48.954,12,48,37,2.648585,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['390d1b10-a994-4ce3-9afd-85a3eece3307', '4b0d2691-7e7e-4f8d-9ff2-f6da0dbeeb66', '668e84b5-a8ce-4b84-b341-9ca6a0db4558', 'a6f2b886-3a66-41e5-b387-5e7a6ad3e40b']",,"[74.0, 72.4]",23838.0,Pablo Pérez Rodríguez,17.0,Right Wing,6926.0,Alen Halilović,23.221542,-0.13824299,3.0,High Pass,"[97.0, 69.2]",66.0,Recovery,,,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.954
668e84b5-a8ce-4b84-b341-9ca6a0db4558,523,1,00:12:51.603,12,51,37,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['008e3be7-3c27-47cf-ab61-8a1dac8b68eb'],,"[94.7, 71.7]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.603
4b0d2691-7e7e-4f8d-9ff2-f6da0dbeeb66,524,1,00:12:51.603,12,51,37,0.0,10,Interception,1041,Sporting Gijón,4,From Throw In,223,Málaga,,,['008e3be7-3c27-47cf-ab61-8a1dac8b68eb'],,"[23.1, 10.9]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.603
397217c3-f48a-4702-a2fd-2446f8076f22,525,1,00:13:26.947,13,26,38,2.76201,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['2eaf1123-deee-4a95-bdc5-4fddbc96e476', 'd6e797e6-5809-47fa-8285-665ecd0d3e76']",,"[94.3, 80.0]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,6602.0,Miguel Ángel Guerrero Martín,38.249836,-1.2184515,3.0,High Pass,"[107.5, 44.1]",67.0,Throw-in,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.947
d6e797e6-5809-47fa-8285-665ecd0d3e76,526,1,00:13:29.709,13,29,38,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['397217c3-f48a-4702-a2fd-2446f8076f22'],,"[108.7, 40.2]",6602.0,Miguel Ángel Guerrero Martín,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.709
27c35333-8264-451d-b500-b946e2dccb75,527,1,00:13:29.709,13,29,38,0.0,4,Duel,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['2eaf1123-deee-4a95-bdc5-4fddbc96e476'],,"[107.5, 44.1]",6602.0,Miguel Ángel Guerrero Martín,23.0,Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.709
2eaf1123-deee-4a95-bdc5-4fddbc96e476,528,1,00:13:29.709,13,29,38,0.0,9,Clearance,1041,Sporting Gijón,4,From Throw In,223,Málaga,,,"['27c35333-8264-451d-b500-b946e2dccb75', '397217c3-f48a-4702-a2fd-2446f8076f22']",,"[12.6, 36.0]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,True,,,,,,,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,809.709
fa1d9621-d994-40a9-a709-2705bb0221b7,529,1,00:13:31.255,13,31,38,0.0,2,Ball Recovery,1041,Sporting Gijón,4,From Throw In,223,Málaga,,,,,"[12.3, 43.2]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,811.255
1bbcc9ad-bda2-41d5-b88d-9c6f4115791c,530,1,00:13:31.624,13,31,38,0.799994,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['a2797cd3-ddc9-462f-9685-b24b6579645c'],,"[106.8, 37.5]",23838.0,Pablo Pérez Rodríguez,17.0,Right Wing,6602.0,Miguel Ángel Guerrero Martín,7.300685,1.1623074,1.0,Ground Pass,"[109.7, 44.2]",66.0,Recovery,40.0,Right Foot,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.624
a2797cd3-ddc9-462f-9685-b24b6579645c,531,1,00:13:32.424,13,32,38,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['1bbcc9ad-bda2-41d5-b88d-9c6f4115791c'],,"[109.7, 44.2]",6602.0,Miguel Ángel Guerrero Martín,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.424
f619b429-dc84-49b0-952c-0371ecbd1ae9,532,1,00:13:39.752,13,39,39,2.836687,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,['c6900581-a492-4e6d-aa3b-d55f0b5ffc37'],True,"[10.4, 35.7]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,6764.0,Pablo Fornals Malla,76.44534,0.6021526,3.0,High Pass,"[73.4, 79.0]",62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.752
5b7b0aca-8d69-4fad-a156-767416306a43,533,1,00:13:42.397,13,42,39,0.796192,17,Pressure,223,Málaga,3,From Free Kick,1041,Sporting Gijón,,,"['14a95c4e-afc4-421a-ad6c-3678ea88688d', '3399ef6e-bf15-4eec-a636-1c039142a8a1', 'c6900581-a492-4e6d-aa3b-d55f0b5ffc37']",,"[40.9, 4.4]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.397
c6900581-a492-4e6d-aa3b-d55f0b5ffc37,534,1,00:13:42.588,13,42,39,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,"['5b7b0aca-8d69-4fad-a156-767416306a43', 'f619b429-dc84-49b0-952c-0371ecbd1ae9']",,"[73.4, 79.0]",6764.0,Pablo Fornals Malla,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.588
14a95c4e-afc4-421a-ad6c-3678ea88688d,535,1,00:13:42.588,13,42,39,0.604184,43,Carry,223,Málaga,3,From Free Kick,223,Málaga,,,"['3399ef6e-bf15-4eec-a636-1c039142a8a1', '5b7b0aca-8d69-4fad-a156-767416306a43', 'c6900581-a492-4e6d-aa3b-d55f0b5ffc37']",,"[73.4, 79.0]",6764.0,Pablo Fornals Malla,17.0,Right Wing,,,,,,,,,,,,True,"[75.3, 77.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.588
3399ef6e-bf15-4eec-a636-1c039142a8a1,536,1,00:13:43.193,13,43,39,1.622528,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,"['52f4f10c-6c94-40ed-bbc1-a74a9dd3658a', '5b7b0aca-8d69-4fad-a156-767416306a43', 'ac21031e-21b6-4cd6-80db-938883bd8621']",,"[75.3, 77.7]",6764.0,Pablo Fornals Malla,17.0,Right Wing,6707.0,Charles Días Barbosa de Oliveira,36.222782,-0.97590256,3.0,High Pass,"[95.6, 47.7]",,,40.0,Right Foot,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.193
ac21031e-21b6-4cd6-80db-938883bd8621,537,1,00:13:44.815,13,44,39,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,['3399ef6e-bf15-4eec-a636-1c039142a8a1'],,"[98.3, 47.7]",6707.0,Charles Días Barbosa de Oliveira,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.815
52f4f10c-6c94-40ed-bbc1-a74a9dd3658a,538,1,00:13:44.815,13,44,39,1.823329,30,Pass,223,Málaga,3,From Free Kick,1041,Sporting Gijón,,,"['3399ef6e-bf15-4eec-a636-1c039142a8a1', 'e703e198-702b-4e3e-aa0d-b64f71ba9f6a']",,"[24.5, 32.4]",24263.0,Ismael López Blanco,6.0,Left Back,18398.0,Omar Mascarell González,20.379646,-1.4379206,3.0,High Pass,"[27.2, 12.2]",64.0,Interception,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.815
e703e198-702b-4e3e-aa0d-b64f71ba9f6a,539,1,00:13:46.638,13,46,39,,42,Ball Receipt*,223,Málaga,3,From Free Kick,1041,Sporting Gijón,,,['52f4f10c-6c94-40ed-bbc1-a74a9dd3658a'],,"[27.2, 12.2]",18398.0,Omar Mascarell González,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.638
eb8321eb-06ac-40d6-a85f-92b5a850ad40,540,1,00:13:46.638,13,46,39,0.284647,43,Carry,223,Málaga,3,From Free Kick,1041,Sporting Gijón,,,"['8e2a1137-89eb-4581-8361-ba3e531b3002', 'e703e198-702b-4e3e-aa0d-b64f71ba9f6a']",,"[27.2, 12.2]",18398.0,Omar Mascarell González,11.0,Left Defensive Midfield,,,,,,,,,,,,,"[27.6, 13.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.638
8e2a1137-89eb-4581-8361-ba3e531b3002,541,1,00:13:46.923,13,46,39,0.0,38,Miscontrol,223,Málaga,3,From Free Kick,1041,Sporting Gijón,,,,,"[27.6, 13.5]",18398.0,Omar Mascarell González,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.923
d8241ad9-9cba-45fa-b7ac-79dfefd16bc1,542,1,00:13:47.601,13,47,39,0.0,2,Ball Recovery,223,Málaga,3,From Free Kick,223,Málaga,,,,,"[89.4, 65.2]",6764.0,Pablo Fornals Malla,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.601
46f3f38a-67e4-4a2c-a65f-f66839a6ba9a,543,1,00:13:47.601,13,47,39,0.588683,43,Carry,223,Málaga,3,From Free Kick,223,Málaga,,,"['b9be40ed-25a1-4a57-a13f-7d1bb5c1180b', 'd8241ad9-9cba-45fa-b7ac-79dfefd16bc1', 'd9b6d818-dd20-4d66-81c5-b9b8440270a0']",,"[89.4, 65.2]",6764.0,Pablo Fornals Malla,17.0,Right Wing,,,,,,,,,,,,True,"[88.1, 62.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.601
b9be40ed-25a1-4a57-a13f-7d1bb5c1180b,544,1,00:13:47.616,13,47,39,0.588867,17,Pressure,223,Málaga,3,From Free Kick,1041,Sporting Gijón,,,"['46f3f38a-67e4-4a2c-a65f-f66839a6ba9a', 'd9b6d818-dd20-4d66-81c5-b9b8440270a0']",,"[31.1, 17.5]",18398.0,Omar Mascarell González,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.616
d9b6d818-dd20-4d66-81c5-b9b8440270a0,545,1,00:13:48.190,13,48,39,2.607962,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,"['5c8e4784-e4f4-42b5-9152-260ef9145f92', 'b9be40ed-25a1-4a57-a13f-7d1bb5c1180b']",,"[88.1, 62.4]",6764.0,Pablo Fornals Malla,17.0,Right Wing,6580.0,José Luis García del Pozo,3.0083218,-1.1964628,3.0,High Pass,"[89.2, 59.6]",,,38.0,Left Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.19
5c8e4784-e4f4-42b5-9152-260ef9145f92,546,1,00:13:50.798,13,50,39,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,['d9b6d818-dd20-4d66-81c5-b9b8440270a0'],,"[89.2, 59.6]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.798
d34e811b-8e48-4dfd-9b53-1650485dc481,547,1,00:13:50.798,13,50,39,1.905717,43,Carry,223,Málaga,3,From Free Kick,223,Málaga,,,"['0a5e692d-1602-448b-8578-309e3896badb', '5c8e4784-e4f4-42b5-9152-260ef9145f92']",,"[89.2, 59.6]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[89.2, 30.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.798
0a5e692d-1602-448b-8578-309e3896badb,548,1,00:13:52.703,13,52,39,1.152064,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,"['a3d4b57c-a868-47f5-8399-0b38e8425764', 'fcf9c61d-30fc-406d-8a34-f80f5f6ab574']",,"[89.2, 30.1]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,6559.0,Juan Carlos Pérez López,13.28006,-0.9242832,1.0,Ground Pass,"[97.2, 19.5]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.703
a3d4b57c-a868-47f5-8399-0b38e8425764,549,1,00:13:53.855,13,53,39,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,['0a5e692d-1602-448b-8578-309e3896badb'],,"[100.8, 14.9]",6559.0,Juan Carlos Pérez López,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.855
fcf9c61d-30fc-406d-8a34-f80f5f6ab574,550,1,00:13:53.855,13,53,40,0.0,10,Interception,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['0a5e692d-1602-448b-8578-309e3896badb'],,"[22.9, 60.6]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,True,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.855
a634a0b3-d20e-46c2-93a6-aff7c344185f,551,1,00:13:53.855,13,53,40,2.263511,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['e68927f0-d941-4230-bb02-925a34dfa845', 'fcf9c61d-30fc-406d-8a34-f80f5f6ab574']",,"[22.9, 60.6]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,"[37.5, 67.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.855
e68927f0-d941-4230-bb02-925a34dfa845,552,1,00:13:56.119,13,56,40,1.083512,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['104e2a8f-0c5d-4142-9249-92f51771ff23', '6004b882-f885-4f13-b926-1192cb10421d']",,"[37.5, 67.8]",26633.0,Alberto Lora Ramos,2.0,Right Back,6926.0,Alen Halilović,23.555254,0.114876606,3.0,High Pass,"[60.9, 70.5]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.119
