id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,carry_end_location,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,counterpress,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_switch,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,duel_outcome_id,duel_outcome_name,out,interception_outcome_id,interception_outcome_name,clearance_aerial_won,pass_cut_back,clearance_right_foot,block_offensive,dribble_nutmeg,dribble_overrun,foul_committed_offensive,ball_recovery_recovery_failure,pass_miscommunication,pass_through_ball,pass_technique_id,pass_technique_name,pass_outswinging,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,foul_won_advantage,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_aerial_won,goalkeeper_technique_id,goalkeeper_technique_name,clearance_left_foot,pass_inswinging,shot_first_time,50_50_outcome_id,50_50_outcome_name,goalkeeper_punched_out,miscontrol_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_straight,timestamp_seconds
1f917f6d-abfc-4d9f-b563-f5e96f675b08,683,1,00:17:29.750,17,29,35,4.226529,30,Pass,214,Espanyol,4,From Throw In,1049,Granada,,,"['0d7b60e8-eeef-40d5-adfd-4e37d362e837', 'b9ceedd3-f0d9-4414-bf50-2d24d0b1a224']",,"[37.8, 59.3]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,27109.0,Youssef El-Arabi,53.218887,-0.46784925,3.0,High Pass,"[85.3, 35.3]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.75
0d7b60e8-eeef-40d5-adfd-4e37d362e837,684,1,00:17:33.977,17,33,35,,42,Ball Receipt*,214,Espanyol,4,From Throw In,1049,Granada,,,['1f917f6d-abfc-4d9f-b563-f5e96f675b08'],,"[70.5, 41.6]",27109.0,Youssef El-Arabi,22.0,Right Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.977
b9ceedd3-f0d9-4414-bf50-2d24d0b1a224,685,1,00:17:33.977,17,33,35,0.0,2,Ball Recovery,214,Espanyol,4,From Throw In,214,Espanyol,,,['1f917f6d-abfc-4d9f-b563-f5e96f675b08'],,"[34.8, 44.8]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.977
fc45fb4b-0a2a-44f5-bcac-5acb33ea2323,686,1,00:17:33.977,17,33,35,3.716543,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['b9ceedd3-f0d9-4414-bf50-2d24d0b1a224', 'cad50b58-b464-4910-9609-2373dd513a06']",,"[34.8, 44.8]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,"[43.5, 56.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.977
cad50b58-b464-4910-9609-2373dd513a06,687,1,00:17:37.693,17,37,35,3.036839,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,"['08a7f07a-c3b0-4418-ab54-8feb84f572e4', 'bc856d76-3642-4318-b565-0a2611275fd9']",,"[43.5, 56.2]",6762.0,Álvaro González Soberón,3.0,Right Center Back,6838.0,Hernán Arsenio Pérez González,57.244125,0.1614152,3.0,High Pass,"[100.0, 65.4]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.693
bc856d76-3642-4318-b565-0a2611275fd9,688,1,00:17:40.730,17,40,35,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['cad50b58-b464-4910-9609-2373dd513a06'],,"[103.8, 63.6]",6838.0,Hernán Arsenio Pérez González,12.0,Right Midfield,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.73
08a7f07a-c3b0-4418-ab54-8feb84f572e4,689,1,00:17:40.730,17,40,35,0.0,10,Interception,214,Espanyol,4,From Throw In,1049,Granada,,,['cad50b58-b464-4910-9609-2373dd513a06'],,"[20.1, 14.7]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.73
7f695165-48c5-477c-91c8-88dadd86532b,690,1,00:18:16.011,18,16,36,1.161329,30,Pass,214,Espanyol,2,From Corner,214,Espanyol,,,['14d47a9b-4a33-4143-ad74-5336d826bef8'],,"[120.0, 80.0]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,,,33.391766,-1.7241287,3.0,High Pass,"[114.9, 47.0]",40.0,Right Foot,61.0,Corner,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,Outswinging,True,,,,,,,,,,,,,,,,,,,,,,,,1096.011
71d1994b-7e45-4da4-aa0a-49fd22a51af5,691,1,00:18:17.172,18,17,36,0.0,4,Duel,214,Espanyol,2,From Corner,214,Espanyol,,,['14d47a9b-4a33-4143-ad74-5336d826bef8'],,"[114.9, 47.0]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.172
14d47a9b-4a33-4143-ad74-5336d826bef8,692,1,00:18:17.172,18,17,36,0.0,9,Clearance,214,Espanyol,2,From Corner,1049,Granada,,,"['71d1994b-7e45-4da4-aa0a-49fd22a51af5', '7f695165-48c5-477c-91c8-88dadd86532b']",,"[5.2, 33.1]",26248.0,David Barral Torres,24.0,Left Center Forward,,,,,,,,,,,,,,,,True,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.172
c6bd6c25-7cb3-48fa-a41f-91d8c32eb3ce,693,1,00:18:19.605,18,19,36,1.631477,30,Pass,214,Espanyol,2,From Corner,214,Espanyol,,,['88f143cb-a3cb-4a1f-b60a-a1161fa0deb4'],,"[91.0, 59.0]",27148.0,Abraham González Casanova,15.0,Left Center Midfield,6612.0,Rubén Duarte Sánchez,29.069056,0.80729246,1.0,Ground Pass,"[111.1, 80.0]",40.0,Right Foot,66.0,Recovery,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.605
88f143cb-a3cb-4a1f-b60a-a1161fa0deb4,694,1,00:18:21.236,18,21,36,,42,Ball Receipt*,214,Espanyol,2,From Corner,214,Espanyol,,,['c6bd6c25-7cb3-48fa-a41f-91d8c32eb3ce'],,"[106.4, 78.7]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.236
06f124cb-df13-499d-8cf1-3dbfd723193d,695,1,00:18:38.277,18,38,37,2.02602,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['bbcacbf5-a29d-4a8d-b0fb-b5a15e9d955a'],True,"[16.6, 0.1]",7158.0,Cristiano Biraghi,6.0,Left Back,26248.0,David Barral Torres,25.302372,0.15475269,3.0,High Pass,"[41.6, 4.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.277
bbcacbf5-a29d-4a8d-b0fb-b5a15e9d955a,696,1,00:18:40.303,18,40,37,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['06f124cb-df13-499d-8cf1-3dbfd723193d'],,"[41.6, 4.0]",26248.0,David Barral Torres,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.3029999999999
f7741971-0410-4e83-bb9e-4c9928ac07c6,697,1,00:18:40.303,18,40,37,0.0,4,Duel,1049,Granada,4,From Throw In,214,Espanyol,,,['f4f2b88c-08d7-43fc-8e1a-3cda9d5d00bb'],,"[78.2, 76.8]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.3029999999999
f4f2b88c-08d7-43fc-8e1a-3cda9d5d00bb,698,1,00:18:40.303,18,40,37,2.263433,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,"['9de99473-e4bf-41c3-814a-e9e54d5e2bfe', 'f7741971-0410-4e83-bb9e-4c9928ac07c6']",,"[41.9, 3.3]",26248.0,David Barral Torres,24.0,Left Center Forward,6918.0,Isaac Ajayi Success,10.796759,0.2719384,3.0,High Pass,"[52.3, 6.2]",,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.3029999999999
9de99473-e4bf-41c3-814a-e9e54d5e2bfe,699,1,00:18:42.567,18,42,37,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['f4f2b88c-08d7-43fc-8e1a-3cda9d5d00bb'],,"[52.3, 6.2]",6918.0,Isaac Ajayi Success,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.567
9b6427b9-c9b8-4e85-a9b0-2cac870d97c2,700,1,00:18:42.567,18,42,37,0.534884,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['8643a2b9-3022-43b6-8f53-8807303778df', '9de99473-e4bf-41c3-814a-e9e54d5e2bfe', 'e46a9ba7-1cf3-4adb-8149-6cc0402557d9']",,"[52.3, 6.2]",6918.0,Isaac Ajayi Success,16.0,Left Midfield,,,,,,,,,,,,,,,,True,,,,"[52.3, 6.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.567
e46a9ba7-1cf3-4adb-8149-6cc0402557d9,701,1,00:18:42.639,18,42,37,0.781156,17,Pressure,1049,Granada,4,From Throw In,214,Espanyol,,,"['8643a2b9-3022-43b6-8f53-8807303778df', '9b6427b9-c9b8-4e85-a9b0-2cac870d97c2']",,"[67.8, 73.9]",5598.0,Óscar Esau Duarte Gaitán,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.639
8643a2b9-3022-43b6-8f53-8807303778df,702,1,00:18:43.102,18,43,37,0.0,22,Foul Committed,1049,Granada,4,From Throw In,1049,Granada,,,['e46a9ba7-1cf3-4adb-8149-6cc0402557d9'],,"[52.3, 6.4]",6918.0,Isaac Ajayi Success,16.0,Left Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,24.0,Handball,,,,,,,,,,,,,,,,,,,,,,1123.102
305d9cca-f96c-4df6-a33a-d8949c5806e3,703,1,00:19:06.902,19,6,38,1.729638,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['a3bbc290-5eba-490a-9be9-cada9b27d50d'],,"[64.8, 72.8]",6762.0,Álvaro González Soberón,3.0,Right Center Back,6766.0,Gerard Moreno Balaguero,34.857998,-0.34533966,3.0,High Pass,"[97.6, 61.0]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.902
a3bbc290-5eba-490a-9be9-cada9b27d50d,704,1,00:19:08.631,19,8,38,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['305d9cca-f96c-4df6-a33a-d8949c5806e3'],,"[97.6, 61.0]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148.631
57992cd0-aca9-4608-b361-773545a905e6,705,1,00:19:08.631,19,8,38,0.856998,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['f11a945e-4420-4c3a-aa4a-26d8746d70cf'],,"[97.6, 61.0]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,5719.0,Marco Asensio Willemsen,13.602941,-0.84781694,2.0,Low Pass,"[106.6, 50.8]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148.631
c3ab6410-e7c5-4489-a110-4baab5b491e0,706,1,00:19:09.268,19,9,38,0.268282,17,Pressure,214,Espanyol,3,From Free Kick,1049,Granada,,,"['4c47e5de-87ab-4549-8207-4cad91c2736a', 'f11a945e-4420-4c3a-aa4a-26d8746d70cf']",,"[12.8, 30.0]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149.268
f11a945e-4420-4c3a-aa4a-26d8746d70cf,707,1,00:19:09.488,19,9,38,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['57992cd0-aca9-4608-b361-773545a905e6', 'c3ab6410-e7c5-4489-a110-4baab5b491e0']",,"[106.6, 50.8]",5719.0,Marco Asensio Willemsen,13.0,Right Center Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149.488
4c47e5de-87ab-4549-8207-4cad91c2736a,708,1,00:19:09.488,19,9,38,1.907594,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['c3ab6410-e7c5-4489-a110-4baab5b491e0', 'ef28f2d8-e3c3-423b-97d4-8e562125dea2']",,"[106.4, 50.5]",5719.0,Marco Asensio Willemsen,13.0,Right Center Midfield,,,13.453624,-1.7652764,1.0,Ground Pass,"[103.8, 37.3]",40.0,Right Foot,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149.488
ef28f2d8-e3c3-423b-97d4-8e562125dea2,709,1,00:19:11.396,19,11,39,0.778129,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['3132604c-6e83-4f8b-8eae-d4c9e60b8c79', '4c47e5de-87ab-4549-8207-4cad91c2736a']",,"[16.3, 42.8]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,6599.0,Rubén Salvador Pérez Del Mármol,7.119691,-1.0568767,1.0,Ground Pass,"[19.8, 36.6]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151.396
3132604c-6e83-4f8b-8eae-d4c9e60b8c79,710,1,00:19:12.174,19,12,39,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['ef28f2d8-e3c3-423b-97d4-8e562125dea2'],,"[19.8, 36.6]",6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.174
b7215dbc-6d49-4b75-a2ae-d367ecab5f5c,711,1,00:19:12.174,19,12,39,0.731739,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['2b370f4c-0f06-44a0-a192-07eb84fa263c', '3132604c-6e83-4f8b-8eae-d4c9e60b8c79', 'e8d06f45-232f-43ec-8f31-2664baf75840']",,"[19.8, 36.6]",6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,,,,"[19.4, 36.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.174
e8d06f45-232f-43ec-8f31-2664baf75840,712,1,00:19:12.449,19,12,39,0.460695,17,Pressure,1049,Granada,1,Regular Play,214,Espanyol,,,"['2b370f4c-0f06-44a0-a192-07eb84fa263c', 'b7215dbc-6d49-4b75-a2ae-d367ecab5f5c']",,"[100.3, 39.2]",6838.0,Hernán Arsenio Pérez González,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.449
2b370f4c-0f06-44a0-a192-07eb84fa263c,713,1,00:19:12.906,19,12,39,2.07299,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['18f776f1-e687-4a82-8791-7b208f9228cc', '57bd8234-f2d8-44c6-b7bc-1f9c495891c5', 'e8d06f45-232f-43ec-8f31-2664baf75840']",,"[19.4, 36.6]",6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,6680.0,Rubén Rochina Naixes,30.473103,0.88067985,3.0,High Pass,"[38.8, 60.1]",40.0,Right Foot,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.906
18f776f1-e687-4a82-8791-7b208f9228cc,714,1,00:19:14.979,19,14,39,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['2b370f4c-0f06-44a0-a192-07eb84fa263c'],,"[35.7, 59.1]",6680.0,Rubén Rochina Naixes,12.0,Right Midfield,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154.979
9c4d7f89-e9f4-4ac7-84e1-2985ba3f1c0b,715,1,00:19:14.979,19,14,39,0.0,4,Duel,1049,Granada,1,Regular Play,1049,Granada,,,['57bd8234-f2d8-44c6-b7bc-1f9c495891c5'],,"[38.8, 60.1]",6680.0,Rubén Rochina Naixes,12.0,Right Midfield,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154.979
57bd8234-f2d8-44c6-b7bc-1f9c495891c5,716,1,00:19:14.979,19,14,39,1.483135,30,Pass,1049,Granada,1,Regular Play,214,Espanyol,,,"['2b370f4c-0f06-44a0-a192-07eb84fa263c', '7e7e4524-85bf-4071-86a4-d48937db00cf', '9c4d7f89-e9f4-4ac7-84e1-2985ba3f1c0b']",,"[81.3, 20.0]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,,,11.454257,0.43240777,2.0,Low Pass,"[91.7, 24.8]",,,66.0,Recovery,9.0,Incomplete,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154.979
7e7e4524-85bf-4071-86a4-d48937db00cf,717,1,00:19:16.462,19,16,39,0.0,2,Ball Recovery,1049,Granada,1,Regular Play,1049,Granada,,,['57bd8234-f2d8-44c6-b7bc-1f9c495891c5'],,"[28.4, 55.3]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156.462
38f0a55f-7582-4648-835c-0c67702dd32a,718,1,00:19:16.462,19,16,39,2.728072,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['7e7e4524-85bf-4071-86a4-d48937db00cf', '958020ff-b43e-4209-98fd-5df521148422', 'e08ce371-297d-4dc9-bd85-cfeef5e158e8']",,"[28.4, 55.3]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,,True,,,,"[42.5, 68.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156.462
958020ff-b43e-4209-98fd-5df521148422,719,1,00:19:18.683,19,18,39,0.58586,17,Pressure,1049,Granada,1,Regular Play,214,Espanyol,,,"['38f0a55f-7582-4648-835c-0c67702dd32a', 'e08ce371-297d-4dc9-bd85-cfeef5e158e8']",,"[77.1, 17.2]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158.683
e08ce371-297d-4dc9-bd85-cfeef5e158e8,720,1,00:19:19.190,19,19,39,1.077777,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['51137c4e-9e53-4e42-be93-089823825798', '958020ff-b43e-4209-98fd-5df521148422']",,"[42.5, 68.8]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,27109.0,Youssef El-Arabi,19.7,0.14261493,1.0,Ground Pass,"[62.0, 71.6]",40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159.19
22fd49d2-b512-4687-be19-c28d55ba0701,721,1,00:19:20.034,19,20,39,1.703874,17,Pressure,1049,Granada,1,Regular Play,214,Espanyol,,,"['51137c4e-9e53-4e42-be93-089823825798', 'b67ee962-c1e3-4d5b-95b0-a486a8c7dbce', 'c0cb7fa4-b447-4e39-9ff4-ab2b12863352']",,"[56.5, 9.6]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.034
51137c4e-9e53-4e42-be93-089823825798,722,1,00:19:20.268,19,20,39,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,"['22fd49d2-b512-4687-be19-c28d55ba0701', 'e08ce371-297d-4dc9-bd85-cfeef5e158e8']",,"[62.0, 71.6]",27109.0,Youssef El-Arabi,22.0,Right Center Forward,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.268
b67ee962-c1e3-4d5b-95b0-a486a8c7dbce,723,1,00:19:20.268,19,20,39,1.281533,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['22fd49d2-b512-4687-be19-c28d55ba0701', '51137c4e-9e53-4e42-be93-089823825798', 'c0cb7fa4-b447-4e39-9ff4-ab2b12863352', 'dfaef870-a778-4223-a59a-a44e7d501598']",,"[62.0, 71.6]",27109.0,Youssef El-Arabi,22.0,Right Center Forward,,,,,,,,,,,,,,,,True,,,,"[60.1, 70.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.268
dfaef870-a778-4223-a59a-a44e7d501598,724,1,00:19:21.549,19,21,39,0.0,22,Foul Committed,1049,Granada,1,Regular Play,214,Espanyol,,,"['b67ee962-c1e3-4d5b-95b0-a486a8c7dbce', 'c0cb7fa4-b447-4e39-9ff4-ab2b12863352']",,"[60.0, 9.2]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.549
c0cb7fa4-b447-4e39-9ff4-ab2b12863352,725,1,00:19:21.549,19,21,39,0.0,21,Foul Won,1049,Granada,1,Regular Play,1049,Granada,,,"['22fd49d2-b512-4687-be19-c28d55ba0701', 'dfaef870-a778-4223-a59a-a44e7d501598']",,"[60.1, 70.9]",27109.0,Youssef El-Arabi,22.0,Right Center Forward,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.549
e65c783d-5108-4907-a4b1-64db5b862b2e,726,1,00:19:33.930,19,33,40,3.423866,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['6d62e8bb-91dc-4299-b183-2edbd5f5a929'],True,"[55.8, 70.2]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,19454.0,Ricardo Miguel Moreira da Costa,44.002842,-1.8659536,1.0,Ground Pass,"[43.0, 28.1]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.93
