id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_switch,out,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,counterpress,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,foul_won_defensive,pass_aerial_won,foul_committed_advantage,foul_won_advantage,ball_recovery_offensive,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,ball_recovery_recovery_failure,clearance_right_foot,pass_technique_id,pass_technique_name,pass_through_ball,foul_committed_card_id,foul_committed_card_name,clearance_other,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_aerial_won,clearance_head,pass_inswinging,miscontrol_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_aerial_won,dribble_overrun,foul_committed_type_id,foul_committed_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_outswinging,foul_committed_penalty,foul_won_penalty,bad_behaviour_card_id,bad_behaviour_card_name,shot_one_on_one,pass_no_touch,pass_goal_assist,block_offensive,timestamp_seconds
2ab5a629-76ac-4d14-aab2-ff0b7f1752ab,454,1,00:11:46.203,11,46,22,0.0,27,Player Off,222,Villarreal,1,Regular Play,222,Villarreal,,,['9e82214a-4bcc-4610-bf44-596bf3799a2e'],,,6862.0,Cédric Bakambu,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.203
302ac1c2-a95e-4e62-8917-55ee8a2729c3,455,1,00:11:54.933,11,54,23,3.63199,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['242103ab-56ea-42cc-8e6a-8818664bbe55'],,"[25.0, 10.9]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,26518.0,Enrique Sola Clemente,74.22109,0.55959904,3.0,High Pass,"[87.9, 50.3]",62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.933
242103ab-56ea-42cc-8e6a-8818664bbe55,456,1,00:11:58.565,11,58,23,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['302ac1c2-a95e-4e62-8917-55ee8a2729c3'],,"[87.9, 50.3]",26518.0,Enrique Sola Clemente,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.565
e00beaef-9c58-419c-860c-3a7cf0dbf610,457,1,00:11:58.565,11,58,23,1.076735,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['3e3a8063-c9c9-404f-a6dd-b37584be72f2', '5aa49fa6-42ea-4878-833f-f45ee193bf9a', '712344b6-ba51-4bbc-92d3-bd564d204a18']",,"[87.3, 52.5]",26518.0,Enrique Sola Clemente,23.0,Center Forward,6666.0,Sabin Merino Zuloaga,12.53196,0.19270076,2.0,Low Pass,"[99.6, 54.9]",,,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.565
3e3a8063-c9c9-404f-a6dd-b37584be72f2,458,1,00:11:58.565,11,58,23,0.0,4,Duel,215,Athletic Club,3,From Free Kick,222,Villarreal,,,['e00beaef-9c58-419c-860c-3a7cf0dbf610'],,"[32.8, 27.6]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.565
712344b6-ba51-4bbc-92d3-bd564d204a18,459,1,00:11:59.642,11,59,23,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['e00beaef-9c58-419c-860c-3a7cf0dbf610'],,"[98.3, 58.2]",6666.0,Sabin Merino Zuloaga,17.0,Right Wing,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.642
5aa49fa6-42ea-4878-833f-f45ee193bf9a,460,1,00:11:59.642,11,59,24,1.623555,30,Pass,222,Villarreal,6,From Counter,222,Villarreal,,,"['4008e6cf-978b-4021-83d5-509bc8ad8de6', 'e00beaef-9c58-419c-860c-3a7cf0dbf610']",,"[20.5, 25.2]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,6829.0,Samuel Castillejo Azuaga,15.550241,-0.26681608,3.0,High Pass,"[35.5, 21.1]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.642
4008e6cf-978b-4021-83d5-509bc8ad8de6,461,1,00:12:01.266,12,1,24,,42,Ball Receipt*,222,Villarreal,6,From Counter,222,Villarreal,,,['5aa49fa6-42ea-4878-833f-f45ee193bf9a'],,"[35.5, 21.1]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.266
3acb9b19-6996-4de1-b7a2-06919b218691,462,1,00:12:01.266,12,1,24,1.414767,43,Carry,222,Villarreal,6,From Counter,222,Villarreal,,,"['4008e6cf-978b-4021-83d5-509bc8ad8de6', '85966d72-550c-4f9f-b98d-acf4c2a5f76f', '8faf4e18-c174-4fcd-865c-b5eb7a818def']",,"[35.5, 21.1]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,,,,,,,,,,"[41.6, 17.6]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.266
85966d72-550c-4f9f-b98d-acf4c2a5f76f,463,1,00:12:02.014,12,2,24,0.235326,17,Pressure,222,Villarreal,6,From Counter,215,Athletic Club,,,['3acb9b19-6996-4de1-b7a2-06919b218691'],,"[83.8, 62.9]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.014
2830530d-ddc5-44cf-b90d-926bf7f22274,464,1,00:12:02.681,12,2,24,0.0,39,Dribbled Past,222,Villarreal,6,From Counter,215,Athletic Club,,,"['1d168768-2ac4-4f7e-8108-aea853d37a84', '8faf4e18-c174-4fcd-865c-b5eb7a818def']",,"[78.5, 62.5]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.681
8faf4e18-c174-4fcd-865c-b5eb7a818def,465,1,00:12:02.681,12,2,24,0.0,14,Dribble,222,Villarreal,6,From Counter,222,Villarreal,,,['2830530d-ddc5-44cf-b90d-926bf7f22274'],,"[41.6, 17.6]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,,,,,,,,,,,,,True,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.681
1d168768-2ac4-4f7e-8108-aea853d37a84,466,1,00:12:02.681,12,2,24,4.481677,43,Carry,222,Villarreal,6,From Counter,222,Villarreal,,,"['2830530d-ddc5-44cf-b90d-926bf7f22274', '812e5d54-c2d8-44b7-9a1b-d67f9e0cec0c', '8faf4e18-c174-4fcd-865c-b5eb7a818def', 'ec7a1560-cd43-47ab-a579-fa493d9731a9']",,"[41.6, 17.6]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,,,,,,,,,,"[83.8, 5.2]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.681
ec7a1560-cd43-47ab-a579-fa493d9731a9,467,1,00:12:05.033,12,5,24,1.914315,17,Pressure,222,Villarreal,6,From Counter,215,Athletic Club,,,['1d168768-2ac4-4f7e-8108-aea853d37a84'],,"[64.8, 64.0]",6656.0,Mikel Rico Moreno,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.033
812e5d54-c2d8-44b7-9a1b-d67f9e0cec0c,468,1,00:12:07.162,12,7,24,0.0,38,Miscontrol,222,Villarreal,6,From Counter,222,Villarreal,,,,,"[83.8, 5.2]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.162
8ab0863d-5715-4777-bec9-a816308233ba,469,1,00:12:13.916,12,13,25,1.647301,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['94d3d34b-7f3b-43a8-8f00-c9083f2a442d'],,"[24.4, 80.0]",6649.0,Óscar de Marcos Arana,2.0,Right Back,26087.0,Carlos Gurpegi Nausia,15.993123,-1.9756881,2.0,Low Pass,"[18.1, 65.3]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.916
94d3d34b-7f3b-43a8-8f00-c9083f2a442d,470,1,00:12:15.564,12,15,25,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['8ab0863d-5715-4777-bec9-a816308233ba'],,"[18.1, 65.3]",26087.0,Carlos Gurpegi Nausia,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.564
32cfb9b6-19b0-42c7-9fcb-d9aabfaff37d,471,1,00:12:15.564,12,15,25,0.69639,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['293063a7-76ec-4001-be6e-b1184e6c24c7', '94d3d34b-7f3b-43a8-8f00-c9083f2a442d']",,"[18.1, 65.3]",26087.0,Carlos Gurpegi Nausia,3.0,Right Center Back,,,,,,,,,,,,"[21.1, 63.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.564
293063a7-76ec-4001-be6e-b1184e6c24c7,472,1,00:12:16.260,12,16,25,1.620963,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['069718ce-169d-4db8-bfe4-5a689f38954c'],,"[21.1, 63.6]",26087.0,Carlos Gurpegi Nausia,3.0,Right Center Back,4353.0,Aymeric Laporte,23.501915,-1.5580311,1.0,Ground Pass,"[21.4, 40.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.26
069718ce-169d-4db8-bfe4-5a689f38954c,473,1,00:12:17.881,12,17,25,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['293063a7-76ec-4001-be6e-b1184e6c24c7'],,"[21.4, 40.1]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.881
29b76ddf-186f-4ef7-904b-ade882382144,474,1,00:12:17.881,12,17,25,6.233965,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['069718ce-169d-4db8-bfe4-5a689f38954c', '20a24e1c-030f-4375-b8f5-3b86ea527e38']",,"[21.4, 40.1]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,"[56.3, 21.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.881
20a24e1c-030f-4375-b8f5-3b86ea527e38,475,1,00:12:24.115,12,24,25,1.188615,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['2450f338-bd03-438b-8899-b3c5d4af2705'],,"[56.3, 21.4]",4353.0,Aymeric Laporte,5.0,Left Center Back,6789.0,Mikel Balenziaga Oruesagasti,20.006248,-0.95229,1.0,Ground Pass,"[67.9, 5.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.115
2450f338-bd03-438b-8899-b3c5d4af2705,476,1,00:12:25.304,12,25,25,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['20a24e1c-030f-4375-b8f5-3b86ea527e38'],,"[67.9, 5.1]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.304
fcc3b73f-9b97-4102-81d6-b08ee1f9775e,477,1,00:12:25.304,12,25,25,3.498024,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['2450f338-bd03-438b-8899-b3c5d4af2705', '8be57eb6-61b7-4008-a82c-984c5cfa94d6']",,"[67.9, 5.1]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,"[55.1, 4.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.304
8be57eb6-61b7-4008-a82c-984c5cfa94d6,478,1,00:12:28.802,12,28,25,3.132842,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['0c588a34-7c59-4471-b6c9-bf75f8c1309c'],,"[55.1, 4.8]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,6576.0,Gorka Iraizoz Moreno,37.23238,2.4723046,1.0,Ground Pass,"[25.9, 27.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.802
0c588a34-7c59-4471-b6c9-bf75f8c1309c,479,1,00:12:31.934,12,31,25,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['8be57eb6-61b7-4008-a82c-984c5cfa94d6'],,"[25.9, 27.9]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.934
7a06a455-364f-4d18-bb70-d7d88f8d7a69,480,1,00:12:31.934,12,31,25,0.087053,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['0c588a34-7c59-4471-b6c9-bf75f8c1309c', '8d64c82b-a572-4931-af59-756da54a24b1']",,"[25.9, 27.9]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,"[25.0, 32.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.934
8d64c82b-a572-4931-af59-756da54a24b1,481,1,00:12:32.022,12,32,25,2.318818,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['44bad96a-2792-4490-9c7f-c2d2e61bfe49'],,"[25.0, 32.0]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,26087.0,Carlos Gurpegi Nausia,35.00914,1.153152,1.0,Ground Pass,"[39.2, 64.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.022
44bad96a-2792-4490-9c7f-c2d2e61bfe49,482,1,00:12:34.340,12,34,25,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['8d64c82b-a572-4931-af59-756da54a24b1'],,"[39.2, 64.0]",26087.0,Carlos Gurpegi Nausia,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.34
2280f5e5-7e37-4346-b8b3-59dd376d6cbf,483,1,00:12:34.340,12,34,25,0.233365,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['44bad96a-2792-4490-9c7f-c2d2e61bfe49', '4ade6f3e-a335-4c61-a96f-18374adb3a00']",,"[39.2, 64.0]",26087.0,Carlos Gurpegi Nausia,3.0,Right Center Back,,,,,,,,,,,,"[42.4, 64.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.34
4ade6f3e-a335-4c61-a96f-18374adb3a00,484,1,00:12:34.574,12,34,25,1.388179,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['5df3ca6c-97c7-43af-8a0c-2ca70e5acb8a'],,"[42.4, 64.7]",26087.0,Carlos Gurpegi Nausia,3.0,Right Center Back,6389.0,Mikel San José Domínguez,20.106964,-1.395836,1.0,Ground Pass,"[45.9, 44.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.574
5df3ca6c-97c7-43af-8a0c-2ca70e5acb8a,485,1,00:12:35.962,12,35,25,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['4ade6f3e-a335-4c61-a96f-18374adb3a00'],,"[45.9, 44.9]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.962
157004c1-de6a-46ce-ab00-facbbb0d3da0,486,1,00:12:35.962,12,35,25,3.055952,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['5df3ca6c-97c7-43af-8a0c-2ca70e5acb8a', '8278ac58-ce59-4099-bfde-d9245838e3e1']",,"[45.9, 44.9]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,"[45.7, 51.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.962
8278ac58-ce59-4099-bfde-d9245838e3e1,487,1,00:12:39.018,12,39,25,2.328796,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['91837584-5500-4cf4-aca3-07c62347a3a0'],,"[45.7, 51.8]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,6649.0,Óscar de Marcos Arana,56.00223,0.40371946,3.0,High Pass,"[97.2, 73.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.018
91837584-5500-4cf4-aca3-07c62347a3a0,488,1,00:12:41.347,12,41,25,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['8278ac58-ce59-4099-bfde-d9245838e3e1'],,"[97.2, 73.8]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.347
d860caba-8af7-4951-ae63-3ca57dea03f1,489,1,00:12:41.347,12,41,25,0.094165,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['5fbbbbdd-4e25-4ca8-894d-606308710f4e', '91837584-5500-4cf4-aca3-07c62347a3a0']",,"[97.2, 73.8]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,"[101.0, 75.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.347
5fbbbbdd-4e25-4ca8-894d-606308710f4e,490,1,00:12:41.441,12,41,25,0.0,38,Miscontrol,215,Athletic Club,4,From Throw In,215,Athletic Club,,,,,"[101.0, 75.8]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.441
8a98f812-3aef-488a-acf1-b03674af2198,491,1,00:12:43.104,12,43,25,0.742092,17,Pressure,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['648819fc-068e-443b-89a0-0f67487f173d', 'd23fa34c-1e5c-455e-85f0-2d0dc4b3153f']",,"[109.6, 71.9]",6666.0,Sabin Merino Zuloaga,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.104
d23fa34c-1e5c-455e-85f0-2d0dc4b3153f,492,1,00:12:43.556,12,43,26,0.0,2,Ball Recovery,222,Villarreal,1,Regular Play,222,Villarreal,,,['8a98f812-3aef-488a-acf1-b03674af2198'],,"[8.7, 5.4]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.556
648819fc-068e-443b-89a0-0f67487f173d,493,1,00:12:43.556,12,43,26,1.303346,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['8a98f812-3aef-488a-acf1-b03674af2198', 'd23fa34c-1e5c-455e-85f0-2d0dc4b3153f', 'e4abf9a6-8a1d-4ff7-9d99-9eeea058df3c']",,"[8.7, 5.4]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,,,,,,,,,,,,"[5.5, 6.1]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.556
e4abf9a6-8a1d-4ff7-9d99-9eeea058df3c,494,1,00:12:44.859,12,44,26,1.22067,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['f2e7e15c-563f-43c7-b2a0-cb89901f4663'],,"[5.5, 6.1]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,6752.0,Víctor Ruíz Torre,10.47855,1.3397057,1.0,Ground Pass,"[7.9, 16.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.859
f2e7e15c-563f-43c7-b2a0-cb89901f4663,495,1,00:12:46.080,12,46,26,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['e4abf9a6-8a1d-4ff7-9d99-9eeea058df3c'],,"[7.9, 16.3]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.08
5a5035a5-229d-4573-b298-a2939cb28c38,496,1,00:12:46.080,12,46,26,2.492907,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['2d1e52ad-a910-4b03-9d52-bc6c8a8906cd', '9635b1aa-8d64-401d-b755-4124a4abcd1c', 'f2e7e15c-563f-43c7-b2a0-cb89901f4663']",,"[7.9, 16.3]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,"[7.6, 16.7]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.08
2d1e52ad-a910-4b03-9d52-bc6c8a8906cd,497,1,00:12:46.086,12,46,26,0.639447,17,Pressure,222,Villarreal,1,Regular Play,215,Athletic Club,,,['5a5035a5-229d-4573-b298-a2939cb28c38'],,"[111.0, 67.1]",6666.0,Sabin Merino Zuloaga,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.086
9635b1aa-8d64-401d-b755-4124a4abcd1c,498,1,00:12:48.573,12,48,26,0.892692,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['eeb0d671-50d9-4582-a337-d4148cb31358'],,"[7.6, 16.7]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,6828.0,Jaume Vicent Costa Jordá,8.471718,-1.7010077,1.0,Ground Pass,"[6.5, 8.3]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.573
eeb0d671-50d9-4582-a337-d4148cb31358,499,1,00:12:49.465,12,49,26,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['9635b1aa-8d64-401d-b755-4124a4abcd1c'],,"[6.5, 8.3]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.465
