id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,pass_through_ball,pass_technique_id,pass_technique_name,interception_outcome_id,interception_outcome_name,under_pressure,pass_cross,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_deflected,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,miscontrol_aerial_won,foul_won_defensive,off_camera,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,clearance_head,pass_aerial_won,clearance_left_foot,goalkeeper_end_location,pass_outswinging,clearance_aerial_won,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,pass_goal_assist,pass_cut_back,pass_straight,shot_aerial_won,injury_stoppage_in_chain,dribble_nutmeg,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_card_id,foul_committed_card_name,block_offensive,foul_committed_penalty,foul_won_penalty,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,shot_one_on_one,timestamp_seconds
ab488a50-6d33-4585-89f0-80caaf642f9c,979,1,00:28:15.517,28,15,60,0.0,23,Goal Keeper,322,Eibar,1,Regular Play,216,Getafe,,,['d7ee0875-ce50-4b1d-86a4-d97c0033ac29'],"[2.0, 42.6]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,No Touch,26.0,Goal Conceded,46.0,Standing,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695.517
64ecfea0-b987-4608-9ef6-abacb976721d,980,1,00:29:20.423,29,20,61,0.706639,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['c294d210-90d7-47d2-b701-36f07488dd60'],"[60.0, 40.0]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,6745.0,Mehdi Lacen,7.6843996,-2.8239572,1.0,Ground Pass,"[52.7, 37.6]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.423
c294d210-90d7-47d2-b701-36f07488dd60,981,1,00:29:21.130,29,21,61,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['64ecfea0-b987-4608-9ef6-abacb976721d'],"[52.7, 37.6]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.13
26e7d20c-bb2c-44cc-811a-713aa3bc9ac3,982,1,00:29:21.130,29,21,61,0.487534,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['8c2967fb-afe3-45b9-a670-566482110e6c', 'c294d210-90d7-47d2-b701-36f07488dd60']","[52.7, 37.6]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,"[52.7, 37.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.13
8c2967fb-afe3-45b9-a670-566482110e6c,983,1,00:29:21.617,29,21,61,0.90542,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['c57cf0be-9ef3-4e5f-8511-be3cc453fbf1'],"[52.7, 37.6]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,25881.0,Juan Antonio Rodríguez Villamuela,14.930506,2.2518134,1.0,Ground Pass,"[43.3, 49.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.617
c57cf0be-9ef3-4e5f-8511-be3cc453fbf1,984,1,00:29:22.523,29,22,61,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['8c2967fb-afe3-45b9-a670-566482110e6c'],"[43.3, 49.2]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.523
675eda71-23d0-4efc-bb40-7384334a76e4,985,1,00:29:22.523,29,22,61,1.208547,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['c57cf0be-9ef3-4e5f-8511-be3cc453fbf1', 'ed090e3c-b349-4563-b438-5521ac1a3dfc']","[43.3, 49.2]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,"[43.3, 49.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.523
ed090e3c-b349-4563-b438-5521ac1a3dfc,986,1,00:29:23.731,29,23,61,1.018995,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['2f08efde-c45f-4122-b50d-51c8a986bef1'],"[43.3, 49.2]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,17054.0,Emiliano Daniel Velázquez Maldonado,10.728001,-2.9350567,1.0,Ground Pass,"[32.8, 47.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763.731
2f08efde-c45f-4122-b50d-51c8a986bef1,987,1,00:29:24.750,29,24,61,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['ed090e3c-b349-4563-b438-5521ac1a3dfc'],"[32.8, 47.0]",17054.0,Emiliano Daniel Velázquez Maldonado,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1764.75
6d249473-675c-4a52-b636-e520b9953908,988,1,00:29:24.750,29,24,61,1.090833,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['2f08efde-c45f-4122-b50d-51c8a986bef1', 'b6fe522c-8224-4227-b223-336388213aee']","[32.8, 47.0]",17054.0,Emiliano Daniel Velázquez Maldonado,3.0,Right Center Back,,,,,,,,,,,,"[32.8, 47.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1764.75
b6fe522c-8224-4227-b223-336388213aee,989,1,00:29:25.841,29,25,61,2.783849,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['c19c6174-4919-4365-aba6-7d4c6a30c486'],"[32.8, 47.0]",17054.0,Emiliano Daniel Velázquez Maldonado,3.0,Right Center Back,6625.0,Vicente Guaita Panadero,28.935272,-2.3879685,1.0,Ground Pass,"[11.7, 27.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1765.841
c19c6174-4919-4365-aba6-7d4c6a30c486,990,1,00:29:28.625,29,28,61,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['b6fe522c-8224-4227-b223-336388213aee'],"[11.7, 27.2]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768.625
60d3eec3-77f6-4d2f-99fc-684b6c1a2b84,991,1,00:29:28.625,29,28,61,2.945463,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,"['3612693d-af79-4902-82a2-e70012710417', 'a6fea364-10f9-4758-851f-82278d303632']","[12.7, 27.2]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,6720.0,Pablo Sarabia García,55.97321,0.848605,3.0,High Pass,"[49.7, 69.2]",38.0,Left Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768.625
3612693d-af79-4902-82a2-e70012710417,992,1,00:29:31.570,29,31,61,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['60d3eec3-77f6-4d2f-99fc-684b6c1a2b84'],"[57.2, 69.7]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1771.57
a6fea364-10f9-4758-851f-82278d303632,993,1,00:29:31.570,29,31,61,0.0,10,Interception,216,Getafe,9,From Kick Off,322,Eibar,,,['60d3eec3-77f6-4d2f-99fc-684b6c1a2b84'],"[70.4, 10.9]",24070.0,Saúl Berjón Pérez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1771.57
d7b8e06f-6acb-4fae-8ca2-67a0df97bada,994,1,00:29:46.398,29,46,62,1.108543,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,"['583f6afc-54e7-44fa-b0da-ccb72bba4746', 'ebe16093-e8e7-43f6-98d6-3c57b3584d38']","[51.8, 80.0]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,6720.0,Pablo Sarabia García,23.840302,-0.6485346,3.0,High Pass,"[70.8, 65.6]",,,67.0,Throw-in,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1786.398
583f6afc-54e7-44fa-b0da-ccb72bba4746,995,1,00:29:47.507,29,47,62,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['d7b8e06f-6acb-4fae-8ca2-67a0df97bada'],"[76.8, 62.8]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787.507
ebe16093-e8e7-43f6-98d6-3c57b3584d38,996,1,00:29:47.507,29,47,62,0.0,10,Interception,216,Getafe,4,From Throw In,322,Eibar,,,['d7b8e06f-6acb-4fae-8ca2-67a0df97bada'],"[49.3, 14.5]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787.507
5f4376e1-beda-4cf0-8807-7d71a6f639f7,997,1,00:29:49.244,29,49,62,0.0,2,Ball Recovery,216,Getafe,4,From Throw In,216,Getafe,,,,"[65.9, 64.5]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1789.244
1c85e698-059c-4661-9ec9-a1ce6aead249,998,1,00:29:49.244,29,49,62,2.768109,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['1892887e-e41f-4fde-9892-d32fcb0e877d', '5f4376e1-beda-4cf0-8807-7d71a6f639f7', 'a6bc7be0-9beb-481c-88f3-2e1e1547ed53']","[65.9, 64.5]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,"[61.2, 51.5]",,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1789.244
1892887e-e41f-4fde-9892-d32fcb0e877d,999,1,00:29:49.369,29,49,62,0.733663,17,Pressure,216,Getafe,4,From Throw In,322,Eibar,,,['1c85e698-059c-4661-9ec9-a1ce6aead249'],"[55.9, 19.2]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1789.369
25803732-e07a-4208-b3fe-a356c21f39f0,1000,1,00:29:51.881,29,51,62,0.208556,17,Pressure,216,Getafe,4,From Throw In,322,Eibar,,,['a6bc7be0-9beb-481c-88f3-2e1e1547ed53'],"[58.9, 28.8]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1791.881
a6bc7be0-9beb-481c-88f3-2e1e1547ed53,1001,1,00:29:52.012,29,52,62,1.834576,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,"['0866f182-0bd8-476c-af66-18ec3d44c5df', '25803732-e07a-4208-b3fe-a356c21f39f0']","[61.2, 51.5]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,6614.0,Alexis Ruano Delgado,18.921417,-2.0131705,1.0,Ground Pass,"[53.1, 34.4]",38.0,Left Foot,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1792.012
0866f182-0bd8-476c-af66-18ec3d44c5df,1002,1,00:29:53.847,29,53,62,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['a6bc7be0-9beb-481c-88f3-2e1e1547ed53'],"[53.1, 34.4]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793.847
b0ff4488-2334-42a1-8533-ef4f10237e74,1003,1,00:29:53.847,29,53,62,0.044488,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['0866f182-0bd8-476c-af66-18ec3d44c5df', '6df1f3b8-43b4-49ca-905c-1f54f83e5cd8']","[53.1, 34.4]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,,,,,,,,,,,,"[53.1, 34.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793.847
6df1f3b8-43b4-49ca-905c-1f54f83e5cd8,1004,1,00:29:53.891,29,53,62,1.443337,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['fe5cdac8-15ff-474f-becf-f47dc28eb0e6'],"[53.1, 34.4]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,27054.0,Roberto Lago Soto,29.152872,-0.9980161,2.0,Low Pass,"[68.9, 9.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793.891
fe5cdac8-15ff-474f-becf-f47dc28eb0e6,1005,1,00:29:55.335,29,55,62,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['6df1f3b8-43b4-49ca-905c-1f54f83e5cd8'],"[68.9, 9.9]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795.335
855170fc-1dca-4919-931f-5b7cdea6ebe5,1006,1,00:29:55.335,29,55,62,3.324495,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['fceb5ecb-1997-41c6-b827-1a1294ff9cbe', 'fe5cdac8-15ff-474f-becf-f47dc28eb0e6']","[68.9, 9.9]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,"[73.0, 7.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795.335
fceb5ecb-1997-41c6-b827-1a1294ff9cbe,1007,1,00:29:58.659,29,58,62,1.063328,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['7bf227dc-800b-45a0-b562-fb1901e6e203'],"[73.0, 7.9]",27054.0,Roberto Lago Soto,6.0,Left Back,6745.0,Mehdi Lacen,5.0447993,2.4544685,1.0,Ground Pass,"[69.1, 11.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798.659
7bf227dc-800b-45a0-b562-fb1901e6e203,1008,1,00:29:59.723,29,59,62,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['fceb5ecb-1997-41c6-b827-1a1294ff9cbe'],"[69.1, 11.1]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1799.723
39086f40-05b2-41aa-a919-f3a76d6acdaa,1009,1,00:29:59.723,29,59,62,0.155499,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['7bf227dc-800b-45a0-b562-fb1901e6e203', 'e6ec9917-89a7-4502-b64b-8f52094fce23']","[69.1, 11.1]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,"[69.1, 11.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1799.723
e6ec9917-89a7-4502-b64b-8f52094fce23,1010,1,00:29:59.878,29,59,62,0.799505,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['b811ef44-66a3-4b26-9815-0c247115d32d'],"[69.1, 11.1]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,27054.0,Roberto Lago Soto,7.2062473,-1.5291537,1.0,Ground Pass,"[69.4, 3.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1799.878
b811ef44-66a3-4b26-9815-0c247115d32d,1011,1,00:30:00.678,30,0,62,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['e6ec9917-89a7-4502-b64b-8f52094fce23'],"[69.4, 3.9]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.678
0cced8e1-57e9-4842-be6b-a83a88b31735,1012,1,00:30:00.678,30,0,62,0.216323,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['298b59a4-fc45-41c9-af5b-4a74b341f00f', 'b811ef44-66a3-4b26-9815-0c247115d32d']","[69.4, 3.9]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,"[69.4, 3.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.678
298b59a4-fc45-41c9-af5b-4a74b341f00f,1013,1,00:30:00.894,30,0,62,1.777926,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['acc25d78-ecbc-4a3a-869e-d03801a4c83d'],"[69.4, 3.9]",27054.0,Roberto Lago Soto,6.0,Left Back,6614.0,Alexis Ruano Delgado,21.630072,2.2448153,1.0,Ground Pass,"[55.9, 20.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.894
acc25d78-ecbc-4a3a-869e-d03801a4c83d,1014,1,00:30:02.672,30,2,62,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['298b59a4-fc45-41c9-af5b-4a74b341f00f'],"[55.9, 20.8]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802.672
46129b3a-814f-44bb-ab84-b4b5711e649f,1015,1,00:30:02.672,30,2,62,1.771597,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['acc25d78-ecbc-4a3a-869e-d03801a4c83d', 'f35b84ef-93b6-4277-bf74-2b1a0e8ac023']","[55.9, 20.8]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,,,,,,,,,,,,"[54.0, 26.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802.672
f35b84ef-93b6-4277-bf74-2b1a0e8ac023,1016,1,00:30:04.443,30,4,62,2.809224,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,"['4f02069c-e8d8-4294-b279-48d0c327b9e0', '9dde9fe5-29ea-4a0e-84a3-e9c70a370afd']","[54.0, 26.9]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,6720.0,Pablo Sarabia García,49.59486,0.81819665,3.0,High Pass,"[87.9, 63.1]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1804.443
9dde9fe5-29ea-4a0e-84a3-e9c70a370afd,1017,1,00:30:07.253,30,7,62,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['f35b84ef-93b6-4277-bf74-2b1a0e8ac023'],"[89.9, 71.2]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1807.253
4f02069c-e8d8-4294-b279-48d0c327b9e0,1018,1,00:30:07.253,30,7,62,2.29153,30,Pass,216,Getafe,4,From Throw In,322,Eibar,,,"['ec015745-b667-4a28-a132-397906bf5e72', 'f35b84ef-93b6-4277-bf74-2b1a0e8ac023']","[32.2, 17.0]",6776.0,David Juncà Reñé,6.0,Left Back,,,24.480604,0.17656524,3.0,High Pass,"[56.3, 21.3]",37.0,Head,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1807.253
ec015745-b667-4a28-a132-397906bf5e72,1019,1,00:30:09.544,30,9,62,2.024315,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,"['376029e8-6492-477c-b258-6c08ffc549f7', '4f02069c-e8d8-4294-b279-48d0c327b9e0', 'a039e1f4-75bd-44cf-9206-bdfdf829081c']","[63.8, 58.8]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,24035.0,Álvaro Vázquez García,19.233305,-0.29544082,3.0,High Pass,"[82.2, 53.2]",37.0,Head,64.0,Interception,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1809.544
a039e1f4-75bd-44cf-9206-bdfdf829081c,1020,1,00:30:11.568,30,11,62,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['ec015745-b667-4a28-a132-397906bf5e72'],"[86.7, 46.8]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1811.568
376029e8-6492-477c-b258-6c08ffc549f7,1021,1,00:30:11.568,30,11,62,3.893916,30,Pass,216,Getafe,4,From Throw In,322,Eibar,,,"['ddc13db9-6443-4bcc-bd3e-d1eee568674d', 'ec015745-b667-4a28-a132-397906bf5e72']","[37.9, 26.9]",23799.0,Eddy Silvestre Pascual İsrafilov,9.0,Right Defensive Midfield,,,27.404015,-0.28481585,3.0,High Pass,"[64.2, 19.2]",40.0,Right Foot,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1811.568
01fa0944-b11d-467a-a3d1-16cb215af313,1022,1,00:30:15.462,30,15,62,0.0,4,Duel,216,Getafe,4,From Throw In,322,Eibar,,,['ddc13db9-6443-4bcc-bd3e-d1eee568674d'],"[64.2, 19.2]",6566.0,Borja González Tomás,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815.462
ddc13db9-6443-4bcc-bd3e-d1eee568674d,1023,1,00:30:15.462,30,15,62,2.517172,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,"['01fa0944-b11d-467a-a3d1-16cb215af313', '376029e8-6492-477c-b258-6c08ffc549f7', 'a9360925-c523-402b-861a-a0f01171d168']","[55.9, 60.9]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,6720.0,Pablo Sarabia García,28.786802,0.7116406,3.0,High Pass,"[77.7, 79.7]",,,66.0,Recovery,,,75.0,Out,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1815.462
