id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,carry_end_location,dribble_outcome_id,dribble_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,foul_won_defensive,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,pass_switch,clearance_head,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_cross,pass_inswinging,pass_technique_id,pass_technique_name,50_50_outcome_id,50_50_outcome_name,shot_saved_to_post,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_shot_saved_to_post,shot_first_time,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,foul_committed_advantage,foul_won_advantage,miscontrol_aerial_won,shot_one_on_one,pass_outswinging,shot_aerial_won,clearance_aerial_won,clearance_left_foot,foul_committed_card_id,foul_committed_card_name,goalkeeper_punched_out,foul_committed_penalty,foul_won_penalty,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,pass_cut_back,ball_recovery_recovery_failure,pass_goal_assist,shot_open_goal,timestamp_seconds
6bab2bb5-a055-46c6-be4b-8ebe56e2d69e,1705,2,00:08:27.539,53,27,130,0.0,38,Miscontrol,214,Espanyol,1,Regular Play,214,Espanyol,,,,,"[57.2, 67.7]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.539
49dcf5af-bf90-4b3f-81d2-b18862fc6092,1706,2,00:08:29.957,53,29,131,0.0,2,Ball Recovery,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,"[54.8, 17.6]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.957
00350300-d2ba-411b-a3ab-e8035d2905a1,1707,2,00:08:29.957,53,29,131,2.131437,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['49dcf5af-bf90-4b3f-81d2-b18862fc6092', '877081a2-5f0a-46ba-b3f9-f0d87fe78afe']",,"[54.8, 17.6]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,"[58.5, 20.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.957
877081a2-5f0a-46ba-b3f9-f0d87fe78afe,1708,2,00:08:32.089,53,32,131,1.016902,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['ec38fc39-afd5-40a3-ab56-66e8fe92dde4'],,"[58.5, 20.2]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,26848.0,Roberto Trashorras Gayoso,9.080198,0.93390304,1.0,Ground Pass,"[63.9, 27.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.0889999999999
ec38fc39-afd5-40a3-ab56-66e8fe92dde4,1709,2,00:08:33.106,53,33,131,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['877081a2-5f0a-46ba-b3f9-f0d87fe78afe'],,"[63.9, 27.5]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.106
2ee9a1f1-8d67-453a-9d8c-539405d73180,1710,2,00:08:33.106,53,33,131,2.09544,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['2604c9e1-d7ab-4aa1-a84d-dd56a1d3e4a6', 'ec38fc39-afd5-40a3-ab56-66e8fe92dde4', 'f9141352-9a1a-436b-a894-d614195a0212']",,"[63.9, 27.5]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,,,"[62.9, 26.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.106
2604c9e1-d7ab-4aa1-a84d-dd56a1d3e4a6,1711,2,00:08:34.551,53,34,131,0.73137,17,Pressure,360,Rayo Vallecano,1,Regular Play,214,Espanyol,,,"['2ee9a1f1-8d67-453a-9d8c-539405d73180', 'f9141352-9a1a-436b-a894-d614195a0212']",,"[54.1, 54.1]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.551
f9141352-9a1a-436b-a894-d614195a0212,1712,2,00:08:35.201,53,35,131,1.18234,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['2604c9e1-d7ab-4aa1-a84d-dd56a1d3e4a6', '6ff72f01-0949-4116-b93d-c873c954b0d2']",,"[62.9, 26.7]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,26222.0,José Eduardo Rosa Vale de Castro,13.695254,-2.0736396,1.0,Ground Pass,"[56.3, 14.7]",38.0,Left Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.201
6ff72f01-0949-4116-b93d-c873c954b0d2,1713,2,00:08:36.383,53,36,131,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['f9141352-9a1a-436b-a894-d614195a0212'],,"[56.3, 14.7]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.383
8930ee0d-3eca-4478-afd6-e028f92220f6,1714,2,00:08:36.383,53,36,131,0.712325,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['27229a4c-3073-4639-9368-0a4eb66ec6bd', '6ff72f01-0949-4116-b93d-c873c954b0d2']",,"[56.3, 14.7]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,"[57.9, 14.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.383
27229a4c-3073-4639-9368-0a4eb66ec6bd,1715,2,00:08:37.096,53,37,131,0.868404,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['e8b9a467-e52a-4225-96c4-08ec992bf628'],,"[57.9, 14.0]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,9246.0,Patrick Ebert,19.054659,0.3649131,1.0,Ground Pass,"[75.7, 20.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.096
e8b9a467-e52a-4225-96c4-08ec992bf628,1716,2,00:08:37.964,53,37,131,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['27229a4c-3073-4639-9368-0a4eb66ec6bd'],,"[75.7, 20.8]",9246.0,Patrick Ebert,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.9639999999999
a88ac313-2fcb-45d1-9614-2cbc18976842,1717,2,00:08:37.964,53,37,131,0.161374,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['a45d9d1e-049b-490d-95ef-f1393e7dd558', 'e8b9a467-e52a-4225-96c4-08ec992bf628']",,"[75.7, 20.8]",9246.0,Patrick Ebert,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,"[75.7, 20.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.9639999999999
a45d9d1e-049b-490d-95ef-f1393e7dd558,1718,2,00:08:38.125,53,38,131,0.0,38,Miscontrol,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,"[75.7, 20.8]",9246.0,Patrick Ebert,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.125
3c7d4e62-17af-49f0-b193-962bc008b5fc,1719,2,00:08:38.612,53,38,131,0.328575,17,Pressure,360,Rayo Vallecano,1,Regular Play,214,Espanyol,,,,,"[46.1, 63.9]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.612
7fefae9b-0476-4d50-a36d-c3f6cab8970d,1720,2,00:08:40.233,53,40,131,0.0,22,Foul Committed,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['cbbf0aa9-9a4f-4ca6-be7b-1a20bb9994c1'],,"[73.7, 15.3]",9246.0,Patrick Ebert,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,520.233
cbbf0aa9-9a4f-4ca6-be7b-1a20bb9994c1,1721,2,00:08:40.233,53,40,131,0.0,21,Foul Won,360,Rayo Vallecano,1,Regular Play,214,Espanyol,,,['7fefae9b-0476-4d50-a36d-c3f6cab8970d'],,"[46.4, 64.8]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.233
432b04f6-8041-4526-a28e-862e89b67b21,1722,2,00:09:16.233,54,16,132,0.857758,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['7cf1c2b2-8cf7-4c52-a647-4cd4e389a465'],,"[49.5, 66.2]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,6758.0,Víctor Sánchez Mata,12.54472,-1.418753,1.0,Ground Pass,"[51.4, 53.8]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.233
7cf1c2b2-8cf7-4c52-a647-4cd4e389a465,1723,2,00:09:17.091,54,17,132,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['432b04f6-8041-4526-a28e-862e89b67b21'],,"[51.4, 53.8]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.091
3cd4c2e2-29a6-4c36-a3a5-a67deeabfecc,1724,2,00:09:17.091,54,17,132,0.026863001,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['7cf1c2b2-8cf7-4c52-a647-4cd4e389a465', 'f1e44e69-3ebc-4f77-a75c-52773ebb4f75']",,"[51.4, 53.8]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,"[51.4, 53.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.091
f1e44e69-3ebc-4f77-a75c-52773ebb4f75,1725,2,00:09:17.118,54,17,132,0.65425,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['f9fce051-593e-429a-be6a-6d287d5bd22c'],,"[51.4, 53.8]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,6709.0,Anaitz Arbilla Zabala,10.662551,1.9251763,1.0,Ground Pass,"[47.7, 63.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.118
f9fce051-593e-429a-be6a-6d287d5bd22c,1726,2,00:09:17.772,54,17,132,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['f1e44e69-3ebc-4f77-a75c-52773ebb4f75'],,"[47.7, 63.8]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.772
3f20f0aa-eec8-4777-a515-df9a8375c2da,1727,2,00:09:17.772,54,17,132,0.04,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['0e9916ae-17ab-4e6e-a448-9a41fb97eeb1', 'f9fce051-593e-429a-be6a-6d287d5bd22c']",,"[47.7, 63.8]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,"[47.7, 63.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.772
0e9916ae-17ab-4e6e-a448-9a41fb97eeb1,1728,2,00:09:17.812,54,17,132,2.572923,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['73e0cdfa-3a65-49fa-8965-b9bc87b05955'],,"[47.7, 63.8]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,16456.0,Enzo Pablo Roco Roco,44.083557,-2.2015939,1.0,Ground Pass,"[21.7, 28.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.812
73e0cdfa-3a65-49fa-8965-b9bc87b05955,1729,2,00:09:20.385,54,20,132,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['0e9916ae-17ab-4e6e-a448-9a41fb97eeb1'],,"[21.7, 28.2]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.385
7fefc8a4-18d3-482c-a5cf-8f0cb01b1d42,1730,2,00:09:20.385,54,20,132,2.797227,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['43b9cf55-8da5-465b-a092-f5cc15d17a42', '73e0cdfa-3a65-49fa-8965-b9bc87b05955']",,"[21.7, 28.2]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,"[23.8, 16.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.385
43b9cf55-8da5-465b-a092-f5cc15d17a42,1731,2,00:09:23.182,54,23,132,2.177263,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['2c6a92f5-a0b6-4452-937f-0de3e8d56ff8'],,"[23.8, 16.9]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,43.156113,-0.05099982,3.0,High Pass,"[66.9, 14.7]",38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.182
2c6a92f5-a0b6-4452-937f-0de3e8d56ff8,1732,2,00:09:25.360,54,25,133,1.050057,30,Pass,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,,,"['43b9cf55-8da5-465b-a092-f5cc15d17a42', '5b8f284e-4e55-40ac-8712-65c1e955bca8']",,"[53.2, 65.4]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,26848.0,Roberto Trashorras Gayoso,13.509256,-0.606481,2.0,Low Pass,"[64.3, 57.7]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.36
5b8f284e-4e55-40ac-8712-65c1e955bca8,1733,2,00:09:26.410,54,26,133,,42,Ball Receipt*,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,,,['2c6a92f5-a0b6-4452-937f-0de3e8d56ff8'],,"[64.3, 57.7]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.41
8027f8b8-1941-4c84-acd8-1c508ad11758,1734,2,00:09:26.410,54,26,133,0.044775,43,Carry,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,,,"['49ec8e78-ff8e-4ecb-af72-a77c5311841a', '5b8f284e-4e55-40ac-8712-65c1e955bca8']",,"[64.3, 57.7]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,"[64.3, 57.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.41
49ec8e78-ff8e-4ecb-af72-a77c5311841a,1735,2,00:09:26.454,54,26,133,1.443202,30,Pass,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,,,['10a9a8d7-d20a-4ee7-b022-668966b6f590'],,"[64.3, 57.7]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,11542.0,Javier Guerra Rodríguez,15.892766,0.5792768,3.0,High Pass,"[77.6, 66.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.454
10a9a8d7-d20a-4ee7-b022-668966b6f590,1736,2,00:09:27.898,54,27,133,,42,Ball Receipt*,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,,,['49ec8e78-ff8e-4ecb-af72-a77c5311841a'],,"[77.6, 66.4]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.898
193c406e-1837-4b8d-a867-e053cc2d6efe,1737,2,00:09:27.915,54,27,133,0.0,4,Duel,360,Rayo Vallecano,6,From Counter,214,Espanyol,,,['a27ff440-8443-42ce-a1b2-229b3c965e62'],,"[42.5, 13.7]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.915
a27ff440-8443-42ce-a1b2-229b3c965e62,1738,2,00:09:27.915,54,27,133,1.046794,30,Pass,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,,,"['193c406e-1837-4b8d-a867-e053cc2d6efe', '25b6a759-27ab-4f1e-9b90-4c95fa091449', '6a44a727-c8b9-4a91-9d56-fd58a3a07848']",,"[77.6, 66.4]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,6852.0,Jozabed Sánchez Ruiz,10.153324,-0.48126695,3.0,High Pass,"[86.6, 61.7]",,,,,9.0,Incomplete,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.915
6a44a727-c8b9-4a91-9d56-fd58a3a07848,1739,2,00:09:28.962,54,28,133,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['a27ff440-8443-42ce-a1b2-229b3c965e62'],,"[84.2, 62.5]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.962
25b6a759-27ab-4f1e-9b90-4c95fa091449,1740,2,00:09:28.962,54,28,134,2.358536,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['96c8bff8-a941-463b-bc7c-6db15fa27e88', 'a27ff440-8443-42ce-a1b2-229b3c965e62']",,"[33.5, 18.4]",6762.0,Álvaro González Soberón,3.0,Right Center Back,6792.0,Pau López Sabata,22.181974,2.6739128,3.0,High Pass,"[13.7, 28.4]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.962
96c8bff8-a941-463b-bc7c-6db15fa27e88,1741,2,00:09:31.320,54,31,134,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['25b6a759-27ab-4f1e-9b90-4c95fa091449'],,"[13.7, 28.4]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.32
2c44f768-beec-40f3-aacc-2a8ee3e6fb62,1742,2,00:09:31.320,54,31,134,8.221173,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['45d0fa06-687a-4a23-8d05-eb0b22e9d450', '96c8bff8-a941-463b-bc7c-6db15fa27e88']",,"[13.7, 28.4]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,"[17.3, 32.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.32
45d0fa06-687a-4a23-8d05-eb0b22e9d450,1743,2,00:09:39.542,54,39,134,3.424546,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['a42c5c97-e3a5-4d67-b817-4a72e50d558e'],,"[17.3, 32.1]",6792.0,Pau López Sabata,1.0,Goalkeeper,6838.0,Hernán Arsenio Pérez González,74.44602,0.43540993,3.0,High Pass,"[84.8, 63.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.542
a42c5c97-e3a5-4d67-b817-4a72e50d558e,1744,2,00:09:42.966,54,42,134,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['45d0fa06-687a-4a23-8d05-eb0b22e9d450'],,"[84.8, 63.5]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.966
300b5300-0dc6-4b6c-8564-5e6006948aea,1745,2,00:09:43.006,54,43,134,0.0,4,Duel,214,Espanyol,1,Regular Play,360,Rayo Vallecano,,,['4e05a51b-d085-4898-9fbc-7ec21d3e5267'],,"[33.8, 16.8]",10727.0,Răzvan Dincă Raț,6.0,Left Back,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.006
4e05a51b-d085-4898-9fbc-7ec21d3e5267,1746,2,00:09:43.006,54,43,134,2.930485,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['300b5300-0dc6-4b6c-8564-5e6006948aea', '6104e0f9-14f4-461b-bdef-4aefa640db9f', 'c0cb28a1-8394-4f6b-9912-ccf5dda3d768']",,"[86.3, 63.3]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,7781.0,Felipe Salvador Caicedo Corozo,27.29707,-0.34376323,3.0,High Pass,"[112.0, 54.1]",,,,,9.0,Incomplete,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.006
6104e0f9-14f4-461b-bdef-4aefa640db9f,1747,2,00:09:45.937,54,45,134,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['4e05a51b-d085-4898-9fbc-7ec21d3e5267'],,"[107.5, 54.1]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.937
c0cb28a1-8394-4f6b-9912-ccf5dda3d768,1748,2,00:09:45.937,54,45,135,0.0,23,Goal Keeper,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,['4e05a51b-d085-4898-9fbc-7ec21d3e5267'],,"[8.1, 26.0]",26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,Claim,27.0,Keeper Sweeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.937
