id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,off_camera,counterpress,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,dribble_outcome_id,dribble_outcome_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,interception_outcome_id,interception_outcome_name,pass_switch,miscontrol_aerial_won,out,pass_inswinging,pass_technique_id,pass_technique_name,clearance_right_foot,pass_cross,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,pass_goal_assist,shot_first_time,foul_won_defensive,clearance_head,clearance_aerial_won,pass_aerial_won,pass_no_touch,foul_committed_type_id,foul_committed_type_name,goalkeeper_end_location,pass_through_ball,shot_one_on_one,dribble_nutmeg,dribble_overrun,shot_aerial_won,ball_recovery_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,50_50_outcome_id,50_50_outcome_name,pass_straight,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,shot_open_goal,pass_outswinging,pass_deflected,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
c269fc3d-457a-40d6-ad15-fad7fcafe895,2393,2,00:13:46.202,58,46,130,0.1457,43,Carry,218,Real Betis,8,From Keeper,220,Real Madrid,,,"['33187203-c4cb-41a7-acec-0bca38aa90e9', 'a922f6e1-d9f2-48ad-8fcf-36c24bd6a664', 'e34baa51-9c16-46e8-9e38-a8af3e0b9abc']","[70.5, 20.3]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,"[69.9, 24.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.202
e34baa51-9c16-46e8-9e38-a8af3e0b9abc,2394,2,00:13:46.348,58,46,130,1.29248,30,Pass,218,Real Betis,8,From Keeper,220,Real Madrid,,,['fcf9ae66-fc8c-4b9a-8474-0678cfce5927'],"[69.9, 24.7]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,5695.0,James David Rodríguez Rubio,12.7624445,1.0088748,1.0,Ground Pass,"[76.7, 35.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.348
fcf9ae66-fc8c-4b9a-8474-0678cfce5927,2395,2,00:13:47.641,58,47,130,,42,Ball Receipt*,218,Real Betis,8,From Keeper,220,Real Madrid,,,['e34baa51-9c16-46e8-9e38-a8af3e0b9abc'],"[76.7, 35.5]",5695.0,James David Rodríguez Rubio,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.641
aec6f1bc-c1cb-44ba-9e2e-0857ad26a408,2396,2,00:13:47.641,58,47,130,1.219991,43,Carry,218,Real Betis,8,From Keeper,220,Real Madrid,,,"['71c05303-e30f-4270-9427-38cb5b3788cd', 'a1ea12b3-68f4-4e16-b28c-6b0d23d9dde6', 'fcf9ae66-fc8c-4b9a-8474-0678cfce5927']","[76.7, 35.5]",5695.0,James David Rodríguez Rubio,17.0,Right Wing,,,,,,,,,,,,"[79.1, 36.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.641
71c05303-e30f-4270-9427-38cb5b3788cd,2397,2,00:13:48.655,58,48,130,0.396298,17,Pressure,218,Real Betis,8,From Keeper,218,Real Betis,,,"['a1ea12b3-68f4-4e16-b28c-6b0d23d9dde6', 'aec6f1bc-c1cb-44ba-9e2e-0857ad26a408']","[41.3, 47.8]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.655
748a5786-acc9-4b67-9da2-e94750ab52cd,2398,2,00:13:48.707,58,48,130,0.055779,17,Pressure,218,Real Betis,8,From Keeper,218,Real Betis,,,,"[39.0, 44.4]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.707
a1ea12b3-68f4-4e16-b28c-6b0d23d9dde6,2399,2,00:13:48.861,58,48,130,1.663953,30,Pass,218,Real Betis,8,From Keeper,220,Real Madrid,,,"['71c05303-e30f-4270-9427-38cb5b3788cd', '8dd6bd5d-f265-423a-8577-4b4c7fee9d21', 'f207d83e-c018-44ad-925f-5e63e15c0faa']","[79.1, 36.5]",5695.0,James David Rodríguez Rubio,17.0,Right Wing,19677.0,Karim Benzema,22.140009,-0.9263919,1.0,Ground Pass,"[92.4, 18.8]",38.0,Left Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.861
f207d83e-c018-44ad-925f-5e63e15c0faa,2400,2,00:13:50.524,58,50,130,,42,Ball Receipt*,218,Real Betis,8,From Keeper,220,Real Madrid,,,['a1ea12b3-68f4-4e16-b28c-6b0d23d9dde6'],"[94.1, 14.9]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.524
8dd6bd5d-f265-423a-8577-4b4c7fee9d21,2401,2,00:13:50.524,58,50,130,0.0,10,Interception,218,Real Betis,8,From Keeper,218,Real Betis,,,['a1ea12b3-68f4-4e16-b28c-6b0d23d9dde6'],"[27.7, 61.3]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.524
db34a436-65bc-462f-812a-4c7b9532ebf7,2402,2,00:13:52.892,58,52,130,0.0,2,Ball Recovery,218,Real Betis,8,From Keeper,218,Real Betis,,,,"[48.1, 73.5]",6651.0,Joaquín Sánchez Rodríguez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.892
2ce6426c-6aeb-47c0-8e4d-6d4f646cb017,2403,2,00:13:52.892,58,52,130,3.144891,43,Carry,218,Real Betis,8,From Keeper,218,Real Betis,,,"['b6b926fd-1289-4d8b-bcf2-adb43e8c4fc1', 'db34a436-65bc-462f-812a-4c7b9532ebf7']","[48.1, 73.5]",6651.0,Joaquín Sánchez Rodríguez,17.0,Right Wing,,,,,,,,,,,,"[57.6, 72.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.892
b6b926fd-1289-4d8b-bcf2-adb43e8c4fc1,2404,2,00:13:56.037,58,56,130,1.256431,30,Pass,218,Real Betis,8,From Keeper,218,Real Betis,,,['82e3f0bb-4421-41bf-a84c-d3b26c35f780'],"[57.6, 72.2]",6651.0,Joaquín Sánchez Rodríguez,17.0,Right Wing,6697.0,Daniel Ceballos Fernández,7.5716577,2.55359,1.0,Ground Pass,"[51.3, 76.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.037
82e3f0bb-4421-41bf-a84c-d3b26c35f780,2405,2,00:13:57.294,58,57,130,,42,Ball Receipt*,218,Real Betis,8,From Keeper,218,Real Betis,,,['b6b926fd-1289-4d8b-bcf2-adb43e8c4fc1'],"[51.3, 76.4]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.294
1cd42ee2-b414-4877-9068-ae6576628867,2406,2,00:13:57.294,58,57,130,1.110022,43,Carry,218,Real Betis,8,From Keeper,218,Real Betis,,,"['0cbc2f7f-ad78-4bcb-ace5-8b494cd5339d', '82e3f0bb-4421-41bf-a84c-d3b26c35f780']","[51.3, 76.4]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,"[54.6, 75.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.294
0cbc2f7f-ad78-4bcb-ace5-8b494cd5339d,2407,2,00:13:58.404,58,58,130,0.11549,30,Pass,218,Real Betis,8,From Keeper,218,Real Betis,,,"['50e818a6-3ded-4512-8cf2-c50c8e42bf0a', '6752ca4d-cb1b-494f-9ee1-a6e1208f6a54']","[54.6, 75.5]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,6651.0,Joaquín Sánchez Rodríguez,2.6683328,-0.22679885,1.0,Ground Pass,"[57.2, 74.9]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.404
6752ca4d-cb1b-494f-9ee1-a6e1208f6a54,2408,2,00:13:58.519,58,58,130,,42,Ball Receipt*,218,Real Betis,8,From Keeper,218,Real Betis,,,['0cbc2f7f-ad78-4bcb-ace5-8b494cd5339d'],"[64.9, 74.9]",6651.0,Joaquín Sánchez Rodríguez,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.519
50e818a6-3ded-4512-8cf2-c50c8e42bf0a,2409,2,00:13:58.519,58,58,130,0.0,6,Block,218,Real Betis,8,From Keeper,220,Real Madrid,,,['0cbc2f7f-ad78-4bcb-ace5-8b494cd5339d'],"[62.9, 5.2]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.519
88945957-4537-4af1-b9a1-b393d9fc661a,2410,2,00:13:59.058,58,59,130,0.0,6,Block,218,Real Betis,8,From Keeper,218,Real Betis,,,,"[53.1, 75.8]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.058
6f66ef3a-9016-40b4-bd00-ff272e28b9d5,2411,2,00:14:00.240,59,0,130,0.701817,17,Pressure,218,Real Betis,8,From Keeper,220,Real Madrid,,,"['da8bdd2a-0c21-4ace-b284-88cf9173ca52', 'e25e0a78-ba52-4c80-8cb9-baa1b90b0fa1']","[61.9, 4.1]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.24
da8bdd2a-0c21-4ace-b284-88cf9173ca52,2412,2,00:14:00.696,59,0,130,0.0,2,Ball Recovery,218,Real Betis,8,From Keeper,218,Real Betis,,,['6f66ef3a-9016-40b4-bd00-ff272e28b9d5'],"[61.4, 75.2]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.696
e25e0a78-ba52-4c80-8cb9-baa1b90b0fa1,2413,2,00:14:00.696,59,0,130,0.503404,43,Carry,218,Real Betis,8,From Keeper,218,Real Betis,,,"['6f66ef3a-9016-40b4-bd00-ff272e28b9d5', 'da8bdd2a-0c21-4ace-b284-88cf9173ca52', 'efdb07c0-5709-42fe-b1f7-165aac9f3b2c']","[61.4, 75.2]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,"[62.8, 75.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.696
efdb07c0-5709-42fe-b1f7-165aac9f3b2c,2414,2,00:14:01.199,59,1,130,0.0,3,Dispossessed,218,Real Betis,8,From Keeper,218,Real Betis,,,['1ab8068b-0b33-4424-9de2-0975be92d36b'],"[62.8, 75.2]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.199
1ab8068b-0b33-4424-9de2-0975be92d36b,2415,2,00:14:01.199,59,1,131,0.0,4,Duel,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['efdb07c0-5709-42fe-b1f7-165aac9f3b2c'],"[57.3, 4.9]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,True,,,,,,True,4.0,Won,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.199
9fe8f7bd-0cd9-44ff-a888-636fa7bc8267,2416,2,00:14:01.199,59,1,131,2.237132,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['075acb99-46f6-464f-8e4f-401cc30974cc', '1ab8068b-0b33-4424-9de2-0975be92d36b', '69b2cb1e-af38-4fe5-8b39-5ad071fe9279']","[57.3, 4.9]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,"[62.6, 4.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.199
075acb99-46f6-464f-8e4f-401cc30974cc,2417,2,00:14:02.433,59,2,131,0.940925,17,Pressure,220,Real Madrid,1,Regular Play,218,Real Betis,,,['9fe8f7bd-0cd9-44ff-a888-636fa7bc8267'],"[58.6, 78.0]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.433
69b2cb1e-af38-4fe5-8b39-5ad071fe9279,2418,2,00:14:03.436,59,3,131,0.548657,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['31bac7d7-aa71-4d6b-8f66-9e19ff5152ca'],"[62.6, 4.0]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,19677.0,Karim Benzema,6.7911706,-0.23783593,1.0,Ground Pass,"[69.2, 2.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.436
31bac7d7-aa71-4d6b-8f66-9e19ff5152ca,2419,2,00:14:03.985,59,3,131,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['69b2cb1e-af38-4fe5-8b39-5ad071fe9279'],"[69.2, 2.4]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.985
f60d50a7-c0eb-491e-b631-641ba2c95a62,2420,2,00:14:03.985,59,3,131,0.079999,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['31bac7d7-aa71-4d6b-8f66-9e19ff5152ca', 'f097b7a2-a1b1-4c54-877d-d0acf9d04110']","[69.2, 2.4]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,"[70.4, 4.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.985
f097b7a2-a1b1-4c54-877d-d0acf9d04110,2421,2,00:14:04.065,59,4,131,0.864481,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['6569554e-3210-48a2-9a70-7ceef03a0a9e'],"[70.4, 4.4]",19677.0,Karim Benzema,23.0,Center Forward,5695.0,James David Rodríguez Rubio,5.80517,1.3801575,1.0,Ground Pass,"[71.5, 10.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.065
6569554e-3210-48a2-9a70-7ceef03a0a9e,2422,2,00:14:04.929,59,4,131,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['f097b7a2-a1b1-4c54-877d-d0acf9d04110'],"[71.5, 10.1]",5695.0,James David Rodríguez Rubio,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.929
a9acfc60-9043-4e45-a531-a85000701c64,2423,2,00:14:04.929,59,4,131,1.053832,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['0153a6bd-2194-4cf4-9212-8cf065c6cbd6', '07a0ac8f-a7ab-4970-bd19-4c8a8bb60f46', '6569554e-3210-48a2-9a70-7ceef03a0a9e']","[71.5, 10.1]",5695.0,James David Rodríguez Rubio,17.0,Right Wing,,,,,,,,,,,,"[76.4, 9.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.929
07a0ac8f-a7ab-4970-bd19-4c8a8bb60f46,2424,2,00:14:05.953,59,5,131,0.184323,17,Pressure,220,Real Madrid,1,Regular Play,218,Real Betis,,,"['0153a6bd-2194-4cf4-9212-8cf065c6cbd6', 'a9acfc60-9043-4e45-a531-a85000701c64']","[44.5, 70.2]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.953
0153a6bd-2194-4cf4-9212-8cf065c6cbd6,2425,2,00:14:05.983,59,5,131,1.147609,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['07a0ac8f-a7ab-4970-bd19-4c8a8bb60f46', '3e777bbd-22da-4b2a-ab0b-8c43014e1a55']","[76.4, 9.6]",5695.0,James David Rodríguez Rubio,17.0,Right Wing,19677.0,Karim Benzema,7.7006493,-0.9143089,1.0,Ground Pass,"[81.1, 3.5]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.983
1890ae2b-c43c-4912-9261-06808de745c9,2426,2,00:14:06.970,59,6,131,0.426276,17,Pressure,220,Real Madrid,1,Regular Play,218,Real Betis,,,"['3e777bbd-22da-4b2a-ab0b-8c43014e1a55', '5cec86e8-ed0c-4413-baee-66dd96bd948c']","[39.0, 76.6]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.97
3e777bbd-22da-4b2a-ab0b-8c43014e1a55,2427,2,00:14:07.131,59,7,131,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['0153a6bd-2194-4cf4-9212-8cf065c6cbd6', '1890ae2b-c43c-4912-9261-06808de745c9']","[81.1, 3.5]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.131
5cec86e8-ed0c-4413-baee-66dd96bd948c,2428,2,00:14:07.131,59,7,131,2.243334,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['1890ae2b-c43c-4912-9261-06808de745c9', '2fc556b5-7d6b-4ca2-a7c6-736144eaae97', '8be8d503-fe59-46ff-b018-28b51bd2be81']","[84.0, 3.7]",19677.0,Karim Benzema,23.0,Center Forward,5695.0,James David Rodríguez Rubio,19.44942,1.0427219,1.0,Ground Pass,"[93.8, 20.5]",40.0,Right Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.131
0e9ee1b6-12f5-4640-8562-bfd88daa5f04,2429,2,00:14:08.761,59,8,131,0.444081,17,Pressure,220,Real Madrid,1,Regular Play,220,Real Madrid,,,,"[89.9, 18.2]",5695.0,James David Rodríguez Rubio,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.761
2fc556b5-7d6b-4ca2-a7c6-736144eaae97,2430,2,00:14:09.374,59,9,131,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['5cec86e8-ed0c-4413-baee-66dd96bd948c'],"[90.5, 18.8]",5695.0,James David Rodríguez Rubio,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.374
8be8d503-fe59-46ff-b018-28b51bd2be81,2431,2,00:14:09.374,59,9,132,0.736425,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['5cec86e8-ed0c-4413-baee-66dd96bd948c', 'fc809f6e-18aa-45f4-bea0-7d8dc511086b']","[26.3, 59.6]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,5671.0,Alfred John Momar N''Diaye,10.165136,-0.2688405,1.0,Ground Pass,"[36.1, 56.9]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.374
fc809f6e-18aa-45f4-bea0-7d8dc511086b,2432,2,00:14:10.111,59,10,132,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['8be8d503-fe59-46ff-b018-28b51bd2be81'],"[36.1, 56.9]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.111
8634f968-d93d-478a-97f0-d2fbbdf77977,2433,2,00:14:10.111,59,10,132,3.604915,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['6efe831a-9390-4e42-a7ce-b001d8880e25', 'd764d5e2-5869-4a24-8d1e-39b43d0f0c5c', 'fc809f6e-18aa-45f4-bea0-7d8dc511086b']","[36.1, 56.9]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,,,,,,,,,,,,"[42.0, 61.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.111
6efe831a-9390-4e42-a7ce-b001d8880e25,2434,2,00:14:11.481,59,11,132,1.124654,17,Pressure,218,Real Betis,1,Regular Play,220,Real Madrid,,,['8634f968-d93d-478a-97f0-d2fbbdf77977'],"[78.7, 22.2]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.481
f58570b3-d1df-4ed7-9e60-a3e637cda68e,2435,2,00:14:13.716,59,13,132,0.0,39,Dribbled Past,218,Real Betis,1,Regular Play,220,Real Madrid,,,"['aae2646c-9525-440e-a31e-71847a3cc9a2', 'd764d5e2-5869-4a24-8d1e-39b43d0f0c5c']","[78.1, 18.4]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.716
d764d5e2-5869-4a24-8d1e-39b43d0f0c5c,2436,2,00:14:13.716,59,13,132,0.0,14,Dribble,218,Real Betis,1,Regular Play,218,Real Betis,,,['f58570b3-d1df-4ed7-9e60-a3e637cda68e'],"[42.0, 61.7]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.716
