id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,under_pressure,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,miscontrol_aerial_won,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,pass_aerial_won,pass_switch,off_camera,foul_won_defensive,out,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed_advantage,foul_won_advantage,pass_inswinging,pass_technique_id,pass_technique_name,pass_cut_back,clearance_left_foot,clearance_right_foot,dribble_nutmeg,clearance_aerial_won,dribble_overrun,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time,ball_recovery_offensive,foul_committed_card_id,foul_committed_card_name,shot_one_on_one,pass_through_ball,pass_goal_assist,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_deflected,shot_saved_to_post,goalkeeper_shot_saved_to_post,pass_outswinging,timestamp_seconds
a9722100-82fd-4ef6-a3a2-6bf063fbbc8e,135,1,00:02:12.105,2,12,6,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['79d55bb2-018c-43f6-9b76-0b446dd415dc'],"[25.2, 22.1]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.105
70601464-0ecd-4575-9d5f-ac9f5d0377db,136,1,00:02:12.105,2,12,6,2.731117,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['a9722100-82fd-4ef6-a3a2-6bf063fbbc8e', 'bcd06bd8-5f03-4373-8c9a-b109e5300a67', 'd91888fa-980b-48a9-98db-b670d9a35c6a']","[25.2, 22.1]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,"[37.2, 22.5]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.105
bcd06bd8-5f03-4373-8c9a-b109e5300a67,137,1,00:02:14.417,2,14,6,0.459005,17,Pressure,322,Eibar,4,From Throw In,1041,Sporting Gijón,,,"['70601464-0ecd-4575-9d5f-ac9f5d0377db', 'd91888fa-980b-48a9-98db-b670d9a35c6a']","[82.9, 57.6]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.417
d91888fa-980b-48a9-98db-b670d9a35c6a,138,1,00:02:14.836,2,14,6,0.940254,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['703976aa-661a-4ac7-b578-14d5e489810e', 'bcd06bd8-5f03-4373-8c9a-b109e5300a67']","[37.2, 22.5]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,6557.0,Adrián González Morales,14.46271,-0.51314276,1.0,Ground Pass,"[49.8, 15.4]",40.0,Right Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.836
465cc1ee-4b30-4124-8dda-7a5853baeb02,139,1,00:02:15.503,2,15,6,0.464448,17,Pressure,322,Eibar,4,From Throw In,1041,Sporting Gijón,,,"['3b1a1865-c8e7-4f73-8bb4-c77c3302d80c', '703976aa-661a-4ac7-b578-14d5e489810e', 'd47d8f15-0b88-48ed-90b6-e0e98b4cb089']","[67.6, 65.2]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.503
703976aa-661a-4ac7-b578-14d5e489810e,140,1,00:02:15.776,2,15,6,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,"['465cc1ee-4b30-4124-8dda-7a5853baeb02', 'd91888fa-980b-48a9-98db-b670d9a35c6a']","[49.8, 15.4]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.776
d47d8f15-0b88-48ed-90b6-e0e98b4cb089,141,1,00:02:15.776,2,15,6,0.079999,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['3b1a1865-c8e7-4f73-8bb4-c77c3302d80c', '465cc1ee-4b30-4124-8dda-7a5853baeb02', '703976aa-661a-4ac7-b578-14d5e489810e']","[49.8, 15.4]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,"[51.5, 15.5]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.776
3b1a1865-c8e7-4f73-8bb4-c77c3302d80c,142,1,00:02:15.856,2,15,6,0.776966,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['4080bdae-3ecb-4d20-947c-97215844aef0', '465cc1ee-4b30-4124-8dda-7a5853baeb02']","[51.5, 15.5]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,6775.0,Daniel García Carrillo,9.6166525,2.3561945,1.0,Ground Pass,"[44.7, 22.3]",40.0,Right Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.856
4080bdae-3ecb-4d20-947c-97215844aef0,143,1,00:02:16.633,2,16,6,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['3b1a1865-c8e7-4f73-8bb4-c77c3302d80c'],"[44.7, 22.3]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.633
366dca0f-91b4-452b-a7d3-f8f101db680d,144,1,00:02:16.633,2,16,6,0.054991,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['00bf7fe6-1434-48b0-b245-a81ae69b91ad', '4080bdae-3ecb-4d20-947c-97215844aef0']","[44.7, 22.3]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[44.7, 22.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.633
00bf7fe6-1434-48b0-b245-a81ae69b91ad,145,1,00:02:16.688,2,16,6,1.479706,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['73d4c1db-feea-4952-b510-602360720247'],"[44.7, 22.3]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,6675.0,Antonio Manuel Luna Rodríguez,22.138203,-1.8782622,1.0,Ground Pass,"[38.0, 1.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.688
73d4c1db-feea-4952-b510-602360720247,146,1,00:02:18.168,2,18,6,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['00bf7fe6-1434-48b0-b245-a81ae69b91ad'],"[38.0, 1.2]",6675.0,Antonio Manuel Luna Rodríguez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.168
b3a31b82-d18e-4e5e-9cc7-8e31fac7e9c3,147,1,00:02:18.168,2,18,6,1.158986,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['39ac133e-c288-45ef-a070-c3933dc23c15', '73d4c1db-feea-4952-b510-602360720247']","[38.0, 1.2]",6675.0,Antonio Manuel Luna Rodríguez,6.0,Left Back,,,,,,,,,,,,"[38.0, 1.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.168
39ac133e-c288-45ef-a070-c3933dc23c15,148,1,00:02:19.327,2,19,6,1.273237,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['48a0d9ae-afc4-46a3-b215-9835b405cd57'],"[38.0, 1.2]",6675.0,Antonio Manuel Luna Rodríguez,6.0,Left Back,9403.0,Izet Hajrović,24.503265,-0.01632508,1.0,Ground Pass,"[62.5, 0.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.327
cc16bc39-4f71-4f2d-bf5f-c2d8e096f513,149,1,00:02:20.257,2,20,6,2.036431,17,Pressure,322,Eibar,4,From Throw In,1041,Sporting Gijón,,,"['48a0d9ae-afc4-46a3-b215-9835b405cd57', '9109d2fd-5cf6-405c-89b9-c8cfdb7396a4', 'e9aa0ab8-d9d8-43a7-a1f3-5abc478e7c7b']","[57.6, 79.3]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.257
48a0d9ae-afc4-46a3-b215-9835b405cd57,150,1,00:02:20.600,2,20,6,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,"['39ac133e-c288-45ef-a070-c3933dc23c15', 'cc16bc39-4f71-4f2d-bf5f-c2d8e096f513']","[62.5, 0.8]",9403.0,Izet Hajrović,21.0,Left Wing,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.6
e9aa0ab8-d9d8-43a7-a1f3-5abc478e7c7b,151,1,00:02:20.600,2,20,6,1.282973,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['48a0d9ae-afc4-46a3-b215-9835b405cd57', '9109d2fd-5cf6-405c-89b9-c8cfdb7396a4', 'cc16bc39-4f71-4f2d-bf5f-c2d8e096f513']","[62.5, 0.8]",9403.0,Izet Hajrović,21.0,Left Wing,,,,,,,,,,,,"[57.5, 4.2]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.6
9109d2fd-5cf6-405c-89b9-c8cfdb7396a4,152,1,00:02:21.883,2,21,6,1.266797,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['c90ec6fd-437f-4728-beb0-4865d9b408c6', 'cc16bc39-4f71-4f2d-bf5f-c2d8e096f513']","[57.5, 4.2]",9403.0,Izet Hajrović,21.0,Left Wing,6775.0,Daniel García Carrillo,7.9259067,2.0852478,1.0,Ground Pass,"[53.6, 11.1]",40.0,Right Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.883
c90ec6fd-437f-4728-beb0-4865d9b408c6,153,1,00:02:23.150,2,23,6,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['9109d2fd-5cf6-405c-89b9-c8cfdb7396a4'],"[53.6, 11.1]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.15
379fa854-de0f-45c5-80f6-35dbca5096f5,154,1,00:02:23.150,2,23,6,1.634827,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['794ec6d3-de4a-4df4-80d8-fe008b20785e', 'c90ec6fd-437f-4728-beb0-4865d9b408c6']","[53.6, 11.1]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[53.6, 11.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.15
794ec6d3-de4a-4df4-80d8-fe008b20785e,155,1,00:02:24.785,2,24,6,2.246511,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['b3b2c8be-66eb-4bc5-ac0b-f78e3b47efb7'],"[53.6, 11.1]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,6837.0,Mauro Javier Dos Santos,42.694847,1.7640578,1.0,Ground Pass,"[45.4, 53.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.785
b3b2c8be-66eb-4bc5-ac0b-f78e3b47efb7,156,1,00:02:27.031,2,27,6,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['794ec6d3-de4a-4df4-80d8-fe008b20785e'],"[45.4, 53.0]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.031
b170237e-351b-4b82-b947-03bbde0f9a91,157,1,00:02:27.031,2,27,6,0.811647,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['694d8e5e-f2ec-41d8-bae2-fdc485bfb36e', 'b3b2c8be-66eb-4bc5-ac0b-f78e3b47efb7']","[45.4, 53.0]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,"[45.4, 53.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.031
694d8e5e-f2ec-41d8-bae2-fdc485bfb36e,158,1,00:02:27.843,2,27,6,1.776263,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['ca4b3ae8-8398-4b8e-b896-587aa56c76e2'],"[45.4, 53.4]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,6699.0,Ander Capa Rodríguez,22.14159,1.3707435,1.0,Ground Pass,"[49.8, 75.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.843
ca4b3ae8-8398-4b8e-b896-587aa56c76e2,159,1,00:02:29.619,2,29,6,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['694d8e5e-f2ec-41d8-bae2-fdc485bfb36e'],"[49.8, 75.1]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.619
b7982087-2287-4e1b-9738-108debd2531e,160,1,00:02:29.619,2,29,6,1.988923,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['1f6c1ad0-9e4a-46c9-9ebf-4ba512775827', 'ca4b3ae8-8398-4b8e-b896-587aa56c76e2', 'ded733fe-dca2-42db-aa25-301b54385038']","[49.8, 75.1]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,"[45.4, 74.8]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.619
1f6c1ad0-9e4a-46c9-9ebf-4ba512775827,161,1,00:02:30.425,2,30,6,1.209333,17,Pressure,322,Eibar,4,From Throw In,1041,Sporting Gijón,,,"['b7982087-2287-4e1b-9738-108debd2531e', 'ded733fe-dca2-42db-aa25-301b54385038']","[70.3, 5.0]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.425
ded733fe-dca2-42db-aa25-301b54385038,162,1,00:02:31.608,2,31,6,3.074984,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['1f6c1ad0-9e4a-46c9-9ebf-4ba512775827', '3dfdf885-5a16-484e-a91e-1b698eb236ae']","[45.4, 74.8]",6699.0,Ander Capa Rodríguez,2.0,Right Back,10763.0,Asier Riesgo Unamuno,47.236637,-2.2782745,1.0,Ground Pass,"[14.7, 38.9]",38.0,Left Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.608
3dfdf885-5a16-484e-a91e-1b698eb236ae,163,1,00:02:34.683,2,34,6,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['ded733fe-dca2-42db-aa25-301b54385038'],"[14.7, 38.9]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.683
3d54f956-02cc-4500-bec8-cd2af1263200,164,1,00:02:46.177,2,46,6,2.93999,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['d483ff85-eca1-40de-98fc-e92e5d08b4d7'],"[14.7, 38.9]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,6700.0,Sergio Enrich Ametller,64.33296,0.55134946,3.0,High Pass,"[69.5, 72.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.177
d483ff85-eca1-40de-98fc-e92e5d08b4d7,165,1,00:02:49.117,2,49,6,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['3d54f956-02cc-4500-bec8-cd2af1263200'],"[69.5, 72.6]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.117
788c00a2-2a06-4523-b4a0-8606c94c163e,166,1,00:02:49.161,2,49,6,1.598296,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,,"[69.6, 72.4]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,18.621492,0.42040536,3.0,High Pass,"[86.6, 80.0]",37.0,Head,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.161
fc0e9b75-a75b-4c33-be67-04c53deb4c2d,167,1,00:02:59.887,2,59,7,1.278234,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['8be0c3a8-9da2-4f22-a885-632a65817553'],"[33.6, 0.1]",24263.0,Ismael López Blanco,6.0,Left Back,6581.0,Jonathan Rodríguez Menéndez,31.21618,0.25585625,3.0,High Pass,"[63.8, 8.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.887
8be0c3a8-9da2-4f22-a885-632a65817553,168,1,00:03:01.165,3,1,7,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['fc0e9b75-a75b-4c33-be67-04c53deb4c2d'],"[63.8, 8.0]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.165
22bb9a8f-c302-45b3-b2a4-c3fece01bf64,169,1,00:03:01.605,3,1,7,0.36,17,Pressure,1041,Sporting Gijón,4,From Throw In,322,Eibar,,,['9e1ba304-b73a-438f-87b3-b6e431fab0b5'],"[56.3, 72.1]",9462.0,José Ignacio Peleteiro Ramallo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.605
9e1ba304-b73a-438f-87b3-b6e431fab0b5,170,1,00:03:01.888,3,1,7,0.521543,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['22bb9a8f-c302-45b3-b2a4-c3fece01bf64', '8694dfd8-3aad-493f-815f-c6ef70967483', 'ad15da35-63df-46a2-9bf2-3cf55b452ecb']","[63.8, 8.0]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,18925.0,Ignacio Cases Mora,5.8694124,0.77335054,3.0,High Pass,"[68.0, 12.1]",37.0,Head,,,,9.0,Incomplete,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.888
ad15da35-63df-46a2-9bf2-3cf55b452ecb,171,1,00:03:02.409,3,2,7,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['9e1ba304-b73a-438f-87b3-b6e431fab0b5'],"[70.9, 13.2]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.409
8694dfd8-3aad-493f-815f-c6ef70967483,172,1,00:03:02.409,3,2,7,1.871968,30,Pass,1041,Sporting Gijón,4,From Throw In,322,Eibar,,,"['2992b318-261c-42b3-b51c-6a355cefa148', '9e1ba304-b73a-438f-87b3-b6e431fab0b5']","[52.1, 68.0]",6699.0,Ander Capa Rodríguez,2.0,Right Back,6700.0,Sergio Enrich Ametller,18.809572,0.031904064,3.0,High Pass,"[70.9, 68.6]",37.0,Head,64.0,Interception,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.409
2992b318-261c-42b3-b51c-6a355cefa148,173,1,00:03:04.281,3,4,7,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,322,Eibar,,,['8694dfd8-3aad-493f-815f-c6ef70967483'],"[69.6, 68.8]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.281
88d20e57-2c71-45aa-ac6e-9acca3e4fe5b,174,1,00:03:04.401,3,4,7,0.0,22,Foul Committed,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['8db5a410-2b71-4a75-befa-a3580f48bfae'],"[47.3, 17.9]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.401
8db5a410-2b71-4a75-befa-a3580f48bfae,175,1,00:03:04.401,3,4,7,0.0,21,Foul Won,1041,Sporting Gijón,4,From Throw In,322,Eibar,,,['88d20e57-2c71-45aa-ac6e-9acca3e4fe5b'],"[72.8, 62.2]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.401
e84237b4-786b-4bea-adcf-d094720c0e06,176,1,00:03:37.160,3,37,8,2.621167,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,['1f09aa50-bf96-430b-ac88-4e423a9d90fa'],"[77.0, 63.4]",9403.0,Izet Hajrović,21.0,Left Wing,,,47.75458,-0.6187889,3.0,High Pass,"[115.9, 35.7]",38.0,Left Foot,62.0,Free Kick,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.16
1f09aa50-bf96-430b-ac88-4e423a9d90fa,177,1,00:03:39.781,3,39,9,0.0,2,Ball Recovery,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['e84237b4-786b-4bea-adcf-d094720c0e06'],"[4.2, 44.4]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.781
fa3fadea-da0a-4372-beb6-698d604962d5,178,1,00:03:39.781,3,39,9,5.914422,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['1f09aa50-bf96-430b-ac88-4e423a9d90fa', 'd41b1321-5aa5-4f52-9093-447603183aca']","[4.2, 44.4]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,,,,,,,,,,"[14.4, 50.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.781
d41b1321-5aa5-4f52-9093-447603183aca,179,1,00:03:45.696,3,45,9,2.869794,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['2ddc4167-95cd-4591-8674-ddcfd90e7fcb'],"[14.4, 50.6]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,26633.0,Alberto Lora Ramos,41.910976,0.7094027,3.0,High Pass,"[46.2, 77.9]",69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.696
