id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,pass_aerial_won,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,foul_won_defensive,pass_switch,interception_outcome_id,interception_outcome_name,counterpress,out,pass_no_touch,pass_assisted_shot_id,pass_shot_assist,pass_through_ball,pass_technique_id,pass_technique_name,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble_outcome_id,dribble_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,dribble_nutmeg,dribble_overrun,clearance_left_foot,clearance_aerial_won,clearance_right_foot,shot_aerial_won,pass_inswinging,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_miscommunication,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_deflection,pass_goal_assist,block_offensive,pass_outswinging,pass_cut_back,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
bfb84190-046c-44ce-b1a3-04be662247a5,304,1,00:07:31.585,7,31,21,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['85fdfd69-5f27-4874-a441-786b21a36efa'],,"[94.3, 15.2]",26288.0,Jonathan Javier Rodríguez Portillo,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.585
63e361aa-cdc6-4022-bac2-89f9c35f700f,305,1,00:07:31.585,7,31,22,0.0,10,Interception,218,Real Betis,1,Regular Play,218,Real Betis,,,['85fdfd69-5f27-4874-a441-786b21a36efa'],,"[31.0, 65.1]",6872.0,Bruno González Cabrera,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.585
3d574177-6e89-494e-bc14-82242266497c,306,1,00:07:31.585,7,31,22,0.898154,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['63e361aa-cdc6-4022-bac2-89f9c35f700f', '8bbda180-48ea-4d7a-b69e-44b5dfd338af']",,"[31.0, 65.1]",6872.0,Bruno González Cabrera,3.0,Right Center Back,,,,,,,,,,,,"[33.0, 63.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.585
8bbda180-48ea-4d7a-b69e-44b5dfd338af,307,1,00:07:32.483,7,32,22,1.341759,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['37934662-572c-4940-b950-1a4a5318bc6d'],,"[33.0, 63.3]",6872.0,Bruno González Cabrera,3.0,Right Center Back,27346.0,Petros Matheus dos Santos Araújo,18.301092,-1.5598679,1.0,Ground Pass,"[33.2, 45.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.483
37934662-572c-4940-b950-1a4a5318bc6d,308,1,00:07:33.825,7,33,22,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['8bbda180-48ea-4d7a-b69e-44b5dfd338af'],,"[33.2, 45.0]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.825
cdc7a92f-034d-4276-8b2e-a511433c4407,309,1,00:07:33.825,7,33,22,1.734588,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['37934662-572c-4940-b950-1a4a5318bc6d', '520e08fd-14aa-42cb-b3f9-809461eeef2f', '5f6cf7b1-271f-46f7-ba9c-8b2d6e51780a']",,"[33.2, 45.0]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[37.0, 39.8]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.825
520e08fd-14aa-42cb-b3f9-809461eeef2f,310,1,00:07:35.213,7,35,22,0.381199,17,Pressure,218,Real Betis,1,Regular Play,219,RC Deportivo La Coruña,,,"['5f6cf7b1-271f-46f7-ba9c-8b2d6e51780a', 'cdc7a92f-034d-4276-8b2e-a511433c4407']",,"[79.7, 40.1]",24234.0,Juan Domínguez Lamas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.213
5f6cf7b1-271f-46f7-ba9c-8b2d6e51780a,311,1,00:07:35.559,7,35,22,2.285741,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['0f0d3bfc-0ae5-405a-9596-1ce519edee02', '520e08fd-14aa-42cb-b3f9-809461eeef2f']",,"[37.0, 39.8]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,27347.0,Juan Manuel Vargas Risco,39.864773,-1.9242823,1.0,Ground Pass,"[23.2, 2.4]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.55899999999997
0f0d3bfc-0ae5-405a-9596-1ce519edee02,312,1,00:07:37.845,7,37,22,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['5f6cf7b1-271f-46f7-ba9c-8b2d6e51780a'],,"[23.2, 2.4]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.845
f570e821-9c46-4904-bce4-866c1ec06f6a,313,1,00:07:37.845,7,37,22,6.300143,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['0f0d3bfc-0ae5-405a-9596-1ce519edee02', '1406a1c1-3d87-4ba4-8031-2fde30f727e7', '4e9eb9ff-a5d9-4b06-9946-9de22affeb31']",,"[23.2, 2.4]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,,,,,,,,,,"[18.2, 2.4]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.845
4e9eb9ff-a5d9-4b06-9946-9de22affeb31,314,1,00:07:39.172,7,39,22,4.772276,17,Pressure,218,Real Betis,1,Regular Play,219,RC Deportivo La Coruña,,,['f570e821-9c46-4904-bce4-866c1ec06f6a'],,"[96.9, 77.7]",6728.0,Federico Nicolás Cartabia,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.172
1406a1c1-3d87-4ba4-8031-2fde30f727e7,315,1,00:07:44.145,7,44,22,2.054359,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['3fe79b5b-8a8f-4a5c-b755-c225acedccbe'],,"[18.2, 2.4]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,6630.0,Jorge Molina Vidal,33.35416,0.41670227,3.0,High Pass,"[48.7, 15.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.145
3fe79b5b-8a8f-4a5c-b755-c225acedccbe,316,1,00:07:46.200,7,46,22,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['1406a1c1-3d87-4ba4-8031-2fde30f727e7'],,"[48.7, 15.9]",6630.0,Jorge Molina Vidal,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.2
be4f0556-4686-478a-a5ae-716a42622408,317,1,00:07:46.200,7,46,22,0.04,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['3fe79b5b-8a8f-4a5c-b755-c225acedccbe', '978c034b-aa17-4f2b-bf6d-7d3bf63940d4']",,"[48.7, 15.9]",6630.0,Jorge Molina Vidal,22.0,Right Center Forward,,,,,,,,,,,,"[49.5, 16.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.2
978c034b-aa17-4f2b-bf6d-7d3bf63940d4,318,1,00:07:46.240,7,46,22,0.764784,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['0ab1769e-077a-42eb-837d-31a4ee545ccd'],,"[49.5, 16.5]",6630.0,Jorge Molina Vidal,22.0,Right Center Forward,19724.0,Rafael van der Vaart,6.0,-2.2142975,2.0,Low Pass,"[45.9, 11.7]",70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.24
0ab1769e-077a-42eb-837d-31a4ee545ccd,319,1,00:07:47.004,7,47,22,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['978c034b-aa17-4f2b-bf6d-7d3bf63940d4'],,"[45.9, 11.7]",19724.0,Rafael van der Vaart,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.004
1f39032c-b6f6-4080-80d5-e26ce16e7a3f,320,1,00:07:47.004,7,47,22,1.564361,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['0ab1769e-077a-42eb-837d-31a4ee545ccd', '672dd7fe-97e3-4489-9dfb-45e60e2b8e6a', '6cfac55b-b0bc-4337-b0a8-84cb76ca9648']",,"[45.9, 11.7]",19724.0,Rafael van der Vaart,16.0,Left Midfield,,,,,,,,,,,,"[47.5, 14.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.004
672dd7fe-97e3-4489-9dfb-45e60e2b8e6a,321,1,00:07:47.539,7,47,22,1.08137,17,Pressure,218,Real Betis,1,Regular Play,219,RC Deportivo La Coruña,,,"['1f39032c-b6f6-4080-80d5-e26ce16e7a3f', '6cfac55b-b0bc-4337-b0a8-84cb76ca9648']",,"[69.0, 69.4]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.539
6cfac55b-b0bc-4337-b0a8-84cb76ca9648,322,1,00:07:48.569,7,48,22,5.477305,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['672dd7fe-97e3-4489-9dfb-45e60e2b8e6a', 'c0767e71-b815-49a7-9334-c341eb30bfd3', 'c5077e9f-e915-4471-864c-f27ca0b18ca5']",,"[47.5, 14.3]",19724.0,Rafael van der Vaart,16.0,Left Midfield,6832.0,Rubén Castro Martín,80.48379,0.8047279,3.0,High Pass,"[103.3, 72.3]",40.0,Right Foot,,,,9.0,Incomplete,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.569
21b350b2-96fc-4cfc-9eb0-b48a7de19265,323,1,00:07:53.587,7,53,22,0.497296,17,Pressure,218,Real Betis,1,Regular Play,218,Real Betis,,,['c0767e71-b815-49a7-9334-c341eb30bfd3'],,"[99.0, 70.5]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.587
c5077e9f-e915-4471-864c-f27ca0b18ca5,324,1,00:07:54.046,7,54,22,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['6cfac55b-b0bc-4337-b0a8-84cb76ca9648'],,"[98.6, 70.1]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.046
c0767e71-b815-49a7-9334-c341eb30bfd3,325,1,00:07:54.046,7,54,22,3.00631,30,Pass,218,Real Betis,1,Regular Play,219,RC Deportivo La Coruña,,,"['21b350b2-96fc-4cfc-9eb0-b48a7de19265', '6cfac55b-b0bc-4337-b0a8-84cb76ca9648', '9637115b-9cc1-4d8c-a543-aafa0cf49f2a']",,"[16.8, 7.8]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,6734.0,Luis Carlos Correia Pinto,50.77204,-0.1502534,3.0,High Pass,"[67.0, 0.2]",38.0,Left Foot,66.0,Recovery,,75.0,Out,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.046
9637115b-9cc1-4d8c-a543-aafa0cf49f2a,326,1,00:07:57.052,7,57,22,,42,Ball Receipt*,218,Real Betis,1,Regular Play,219,RC Deportivo La Coruña,,,['c0767e71-b815-49a7-9334-c341eb30bfd3'],,"[53.4, 5.4]",6734.0,Luis Carlos Correia Pinto,21.0,Left Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.052
44f0dd7b-1915-4b16-a3e6-bade23004138,327,1,00:08:02.604,8,2,23,1.242131,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['751a1483-0cbf-4f5b-bbd2-c6bd1c5483ec'],True,"[52.9, 80.0]",11634.0,Cristiano Piccini,2.0,Right Back,6872.0,Bruno González Cabrera,21.78302,-2.6594667,2.0,Low Pass,"[33.6, 69.9]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.604
751a1483-0cbf-4f5b-bbd2-c6bd1c5483ec,328,1,00:08:03.846,8,3,23,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['44f0dd7b-1915-4b16-a3e6-bade23004138'],,"[33.6, 69.9]",6872.0,Bruno González Cabrera,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.846
4b011906-9117-497b-9abd-39a89ccc56bc,329,1,00:08:04.562,8,4,23,1.803273,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['e4f70e6d-09a6-450a-8fb1-d884221d6d38'],True,"[33.6, 68.3]",6872.0,Bruno González Cabrera,3.0,Right Center Back,27349.0,Heiko Westermann,35.36849,-1.6330388,2.0,Low Pass,"[31.4, 33.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.562
e4f70e6d-09a6-450a-8fb1-d884221d6d38,330,1,00:08:06.365,8,6,23,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['4b011906-9117-497b-9abd-39a89ccc56bc'],,"[31.4, 33.0]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.365
96fc72a5-c6f0-4e7c-b7dc-ea2341190c9d,331,1,00:08:09.181,8,9,23,2.030781,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['787ef03f-c51d-42b2-ab74-e522915a0e93'],,"[41.6, 30.9]",27349.0,Heiko Westermann,5.0,Left Center Back,27347.0,Juan Manuel Vargas Risco,29.607094,-1.2725457,1.0,Ground Pass,"[50.3, 2.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.181
787ef03f-c51d-42b2-ab74-e522915a0e93,332,1,00:08:11.212,8,11,23,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['96fc72a5-c6f0-4e7c-b7dc-ea2341190c9d'],,"[50.3, 2.6]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.212
999b802d-d0fe-4fed-9268-fc3674ad60ab,333,1,00:08:11.212,8,11,23,3.159997,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['1f709374-ca44-49ae-8a47-7d7773d6387e', '787ef03f-c51d-42b2-ab74-e522915a0e93']",,"[50.3, 2.6]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,,,,,,,,,,"[55.3, 2.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.212
1f709374-ca44-49ae-8a47-7d7773d6387e,334,1,00:08:14.372,8,14,23,1.366775,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['7a5f3322-8822-4024-8fd4-1208b58cebcd'],,"[55.3, 2.0]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,24162.0,Xavier Torres Buigues,9.861542,1.9663675,1.0,Ground Pass,"[51.5, 11.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.372
7a5f3322-8822-4024-8fd4-1208b58cebcd,335,1,00:08:15.739,8,15,23,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['1f709374-ca44-49ae-8a47-7d7773d6387e'],,"[51.5, 11.1]",24162.0,Xavier Torres Buigues,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.739
80112c01-c420-415a-9b58-c3febd9e3240,336,1,00:08:15.739,8,15,23,1.839949,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['1837a99d-e70a-4de1-87ee-7e936d717113', '7a5f3322-8822-4024-8fd4-1208b58cebcd']",,"[51.5, 11.1]",24162.0,Xavier Torres Buigues,9.0,Right Defensive Midfield,,,,,,,,,,,,"[43.8, 8.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.739
1837a99d-e70a-4de1-87ee-7e936d717113,337,1,00:08:17.579,8,17,23,1.917732,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['2a0fb0f6-5c3e-4d7b-a938-8f1ba72c0340'],,"[43.8, 8.9]",24162.0,Xavier Torres Buigues,9.0,Right Defensive Midfield,6872.0,Bruno González Cabrera,43.322166,1.7659284,3.0,High Pass,"[35.4, 51.4]",40.0,Right Foot,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.579
2a0fb0f6-5c3e-4d7b-a938-8f1ba72c0340,338,1,00:08:19.497,8,19,23,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['1837a99d-e70a-4de1-87ee-7e936d717113'],,"[35.4, 51.4]",6872.0,Bruno González Cabrera,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.497
0d5033e8-2030-4903-acb7-ea30cedce06f,339,1,00:08:19.497,8,19,23,2.723719,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['2a0fb0f6-5c3e-4d7b-a938-8f1ba72c0340', 'a5464706-f48e-4955-9b8a-ea237eb32245']",,"[35.4, 51.4]",6872.0,Bruno González Cabrera,3.0,Right Center Back,,,,,,,,,,,,"[26.6, 52.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.497
a5464706-f48e-4955-9b8a-ea237eb32245,340,1,00:08:22.220,8,22,23,2.271495,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['152ea273-ed1b-4982-822d-24d507f93275'],,"[26.6, 52.4]",6872.0,Bruno González Cabrera,3.0,Right Center Back,27349.0,Heiko Westermann,31.2853,-1.461904,1.0,Ground Pass,"[30.0, 21.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.22
152ea273-ed1b-4982-822d-24d507f93275,341,1,00:08:24.492,8,24,23,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['a5464706-f48e-4955-9b8a-ea237eb32245'],,"[30.0, 21.3]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.492
d16aa9c4-5f6a-43a8-8261-20864c48729d,342,1,00:08:24.492,8,24,23,1.08277,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['152ea273-ed1b-4982-822d-24d507f93275', 'b9dbaca2-d1e4-4cea-bd95-60f8830ee611']",,"[30.0, 21.3]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,"[30.2, 19.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.492
b9dbaca2-d1e4-4cea-bd95-60f8830ee611,343,1,00:08:25.575,8,25,23,1.475606,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['3f72f8c9-f9d2-462f-826d-ab7a348bfb98'],,"[30.2, 19.9]",27349.0,Heiko Westermann,5.0,Left Center Back,24162.0,Xavier Torres Buigues,18.127604,1.5156038,1.0,Ground Pass,"[31.2, 38.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.575
3f72f8c9-f9d2-462f-826d-ab7a348bfb98,344,1,00:08:27.050,8,27,23,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['b9dbaca2-d1e4-4cea-bd95-60f8830ee611'],,"[31.2, 38.0]",24162.0,Xavier Torres Buigues,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.05
accd005d-a72b-4c86-be00-8e9b5e677de2,345,1,00:08:27.050,8,27,23,4.799994,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['3f72f8c9-f9d2-462f-826d-ab7a348bfb98', '8e14cf14-cb71-45b7-b4c0-6a73456e7311']",,"[31.2, 38.0]",24162.0,Xavier Torres Buigues,9.0,Right Defensive Midfield,,,,,,,,,,,,"[45.0, 46.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.05
8e14cf14-cb71-45b7-b4c0-6a73456e7311,346,1,00:08:31.850,8,31,23,0.864139,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['7a8662dd-2f96-41e4-af1b-9cec755744f8'],,"[45.0, 46.8]",24162.0,Xavier Torres Buigues,9.0,Right Defensive Midfield,6630.0,Jorge Molina Vidal,18.432852,0.24103132,1.0,Ground Pass,"[62.9, 51.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.85
7a8662dd-2f96-41e4-af1b-9cec755744f8,347,1,00:08:32.714,8,32,23,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['8e14cf14-cb71-45b7-b4c0-6a73456e7311'],,"[62.9, 51.2]",6630.0,Jorge Molina Vidal,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.7139999999999
0fa8c994-0ec8-44d1-93d7-ef677dcc591a,348,1,00:08:32.714,8,32,23,0.079998,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['7a8662dd-2f96-41e4-af1b-9cec755744f8', 'd953e09e-ad16-4fd6-aa99-4d4c181afba0']",,"[62.9, 51.2]",6630.0,Jorge Molina Vidal,22.0,Right Center Forward,,,,,,,,,,,,"[62.9, 51.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.7139999999999
d953e09e-ad16-4fd6-aa99-4d4c181afba0,349,1,00:08:32.794,8,32,23,2.27891,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['dfd06ed9-50cd-4cfc-bf7b-586345e612d6'],,"[62.9, 51.2]",6630.0,Jorge Molina Vidal,22.0,Right Center Forward,6651.0,Joaquín Sánchez Rodríguez,19.543285,0.4613593,1.0,Ground Pass,"[80.4, 59.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.794
