id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,out,counterpress,interception_outcome_id,interception_outcome_name,clearance_left_foot,pass_switch,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_aerial_won,pass_cross,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_outswinging,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,foul_won_defensive,clearance_right_foot,shot_one_on_one,pass_through_ball,foul_committed_card_id,foul_committed_card_name,shot_first_time,goalkeeper_end_location,pass_goal_assist,shot_deflected,block_deflection,dribble_nutmeg,dribble_overrun,pass_cut_back,foul_committed_advantage,foul_won_advantage,miscontrol_aerial_won,pass_inswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_offensive,pass_no_touch,timestamp_seconds
9def4b12-32d1-4566-b3b2-04ff03782295,203,1,00:04:26.382,4,26,17,1.162827,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['a9a638da-b0fc-446d-98b5-bf98fb5a1258'],True,"[8.9, 80.0]",4546.0,Dimitri Foulquier,2.0,Right Back,25707.0,Francisco Manuel Rico Castro,15.814234,-0.86148417,2.0,Low Pass,"[19.2, 68.0]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.382
7492755b-06e8-404e-9527-571b50a162ed,204,1,00:04:27.512,4,27,17,0.16,17,Pressure,1049,Granada,4,From Throw In,210,Real Sociedad,,,"['8e71b5e0-5d37-4906-bd08-9928563c7f51', 'a9a638da-b0fc-446d-98b5-bf98fb5a1258']",,"[100.7, 12.1]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.512
a9a638da-b0fc-446d-98b5-bf98fb5a1258,205,1,00:04:27.545,4,27,17,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,"['7492755b-06e8-404e-9527-571b50a162ed', '9def4b12-32d1-4566-b3b2-04ff03782295']",,"[19.2, 68.0]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.545
8e71b5e0-5d37-4906-bd08-9928563c7f51,206,1,00:04:27.545,4,27,17,0.174835,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['4b15d147-ba28-46b8-9f05-898a74f527b3', '7492755b-06e8-404e-9527-571b50a162ed', 'a9a638da-b0fc-446d-98b5-bf98fb5a1258']",,"[19.2, 68.0]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,,,,,,,,,,,,True,"[18.6, 68.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.545
4b15d147-ba28-46b8-9f05-898a74f527b3,207,1,00:04:27.719,4,27,17,0.749389,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['3a23ce95-c759-4e27-ae31-df33c4cca0ee'],,"[18.6, 68.0]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,4546.0,Dimitri Foulquier,6.621178,2.7049656,2.0,Low Pass,"[12.6, 70.8]",,,70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.719
3a23ce95-c759-4e27-ae31-df33c4cca0ee,208,1,00:04:28.469,4,28,17,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['4b15d147-ba28-46b8-9f05-898a74f527b3'],,"[12.6, 70.8]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.469
fcd4203b-dcdf-4ced-b206-f32bdae257eb,209,1,00:04:28.469,4,28,17,0.555871,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['3a23ce95-c759-4e27-ae31-df33c4cca0ee', '4ef33f87-ec92-48dd-8240-3d00fe40e1fd', '757ed071-6c22-476e-9fe0-3b7efbce5735']",,"[12.6, 70.8]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,True,"[9.9, 71.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.469
757ed071-6c22-476e-9fe0-3b7efbce5735,210,1,00:04:28.753,4,28,17,0.48,17,Pressure,1049,Granada,4,From Throw In,210,Real Sociedad,,,"['4ef33f87-ec92-48dd-8240-3d00fe40e1fd', 'fcd4203b-dcdf-4ced-b206-f32bdae257eb']",,"[107.5, 9.3]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.753
4ef33f87-ec92-48dd-8240-3d00fe40e1fd,211,1,00:04:29.025,4,29,17,0.519054,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,"['63cdbdb8-c568-483d-9f81-16f01da5c148', '757ed071-6c22-476e-9fe0-3b7efbce5735', 'bae57fe5-13ce-4a60-b3f5-bccd12f49dbb']",,"[9.9, 71.9]",4546.0,Dimitri Foulquier,2.0,Right Back,6918.0,Isaac Ajayi Success,16.701197,0.011975476,2.0,Low Pass,"[26.6, 72.1]",,,40.0,Right Foot,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.025
63cdbdb8-c568-483d-9f81-16f01da5c148,212,1,00:04:29.544,4,29,17,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['4ef33f87-ec92-48dd-8240-3d00fe40e1fd'],,"[37.4, 69.4]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.544
bae57fe5-13ce-4a60-b3f5-bccd12f49dbb,213,1,00:04:29.544,4,29,17,0.0,2,Ball Recovery,1049,Granada,4,From Throw In,210,Real Sociedad,,,['4ef33f87-ec92-48dd-8240-3d00fe40e1fd'],,"[93.5, 8.0]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.544
e9b83a16-6b3a-43cf-9727-9cb6dadb211a,214,1,00:04:40.643,4,40,18,1.731963,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['15c9a16c-f33b-477e-9671-1b77d1b3f38e'],,"[39.1, 80.0]",4546.0,Dimitri Foulquier,2.0,Right Back,6918.0,Isaac Ajayi Success,25.20496,-0.3104587,3.0,High Pass,"[63.1, 72.3]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.64300000000003
204d2dad-d3eb-4645-bd96-0f85881a0f29,215,1,00:04:42.057,4,42,18,0.36,17,Pressure,1049,Granada,4,From Throw In,210,Real Sociedad,,,"['15c9a16c-f33b-477e-9671-1b77d1b3f38e', '59545b84-3928-4a3f-a072-d4c79c2430b5']",,"[55.5, 8.2]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.057
15c9a16c-f33b-477e-9671-1b77d1b3f38e,216,1,00:04:42.375,4,42,18,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,"['204d2dad-d3eb-4645-bd96-0f85881a0f29', 'e9b83a16-6b3a-43cf-9727-9cb6dadb211a']",,"[63.1, 72.3]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.375
59545b84-3928-4a3f-a072-d4c79c2430b5,217,1,00:04:42.375,4,42,18,2.942732,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['15c9a16c-f33b-477e-9671-1b77d1b3f38e', '204d2dad-d3eb-4645-bd96-0f85881a0f29', 'ee902bfe-ea44-4684-985c-dd273f25bef3']",,"[63.1, 72.3]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,True,"[67.8, 72.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.375
cc6afbf8-7b08-4a8d-b99d-65b3770e10a9,218,1,00:04:42.657,4,42,18,0.0,2,Ball Recovery,1049,Granada,4,From Throw In,210,Real Sociedad,,,,,"[56.6, 8.2]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.657
cfd3494a-a732-4661-b38a-e7047233d868,219,1,00:04:43.246,4,43,18,2.072485,17,Pressure,1049,Granada,4,From Throw In,210,Real Sociedad,,,,,"[57.8, 8.6]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.246
ee902bfe-ea44-4684-985c-dd273f25bef3,220,1,00:04:45.318,4,45,18,0.0,3,Dispossessed,1049,Granada,4,From Throw In,1049,Granada,,,['44a95aca-0389-45e1-aeef-31afb8670cb0'],,"[67.8, 72.7]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.318
44a95aca-0389-45e1-aeef-31afb8670cb0,221,1,00:04:45.318,4,45,18,0.0,4,Duel,1049,Granada,4,From Throw In,210,Real Sociedad,,,['ee902bfe-ea44-4684-985c-dd273f25bef3'],,"[52.3, 7.4]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,True,,,,,,11.0,Tackle,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.318
5cf8b81d-cec8-446d-9538-1217ee9c4459,222,1,00:04:58.109,4,58,19,2.761616,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,"['0614875a-d6b1-42f5-abbc-af836ed0ee93', '802d7bda-3f13-4e3e-b35a-5b36a808e954']",,"[67.0, 80.0]",4546.0,Dimitri Foulquier,2.0,Right Back,6918.0,Isaac Ajayi Success,36.11205,-0.58032227,3.0,High Pass,"[97.2, 60.2]",67.0,Throw-in,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.109
802d7bda-3f13-4e3e-b35a-5b36a808e954,223,1,00:05:00.870,5,0,19,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['5cf8b81d-cec8-446d-9538-1217ee9c4459'],,"[97.2, 62.8]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.87
0614875a-d6b1-42f5-abbc-af836ed0ee93,224,1,00:05:00.870,5,0,19,1.315698,30,Pass,1049,Granada,4,From Throw In,210,Real Sociedad,,,"['5cf8b81d-cec8-446d-9538-1217ee9c4459', 'b3e7d387-ad70-4c1d-b184-5504c2f9064c']",,"[22.9, 19.9]",16539.0,Diego Antonio Reyes Rosales,5.0,Left Center Back,6685.0,Mikel Oyarzabal Ugarte,14.668674,-1.1041,3.0,High Pass,"[29.5, 6.8]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.87
b3e7d387-ad70-4c1d-b184-5504c2f9064c,225,1,00:05:02.186,5,2,19,,42,Ball Receipt*,1049,Granada,4,From Throw In,210,Real Sociedad,,,['0614875a-d6b1-42f5-abbc-af836ed0ee93'],,"[29.5, 6.8]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.186
6a0fafdc-0589-421e-8c78-f740d97a0788,226,1,00:05:02.226,5,2,19,1.572254,30,Pass,1049,Granada,4,From Throw In,210,Real Sociedad,,,"['6aa3246e-fd9d-4bd9-9153-d34888fbffd1', 'ed4e1069-aa09-4200-addf-42849a90603e']",,"[29.3, 7.4]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,6690.0,Xabier Prieto Argarate,14.227087,0.8301444,3.0,High Pass,"[38.9, 17.9]",,,37.0,Head,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.226
6aa3246e-fd9d-4bd9-9153-d34888fbffd1,227,1,00:05:03.798,5,3,19,,42,Ball Receipt*,1049,Granada,4,From Throw In,210,Real Sociedad,,,['6a0fafdc-0589-421e-8c78-f740d97a0788'],,"[38.5, 16.9]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.798
ed4e1069-aa09-4200-addf-42849a90603e,228,1,00:05:03.798,5,3,19,0.724557,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,"['5be45d78-fa42-4f04-9a47-46e381b13783', '6a0fafdc-0589-421e-8c78-f740d97a0788']",,"[81.2, 62.2]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,27109.0,Youssef El-Arabi,11.1507845,1.0549872,2.0,Low Pass,"[86.7, 71.9]",66.0,Recovery,70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.798
19b683f4-cb4c-483a-bab4-5bb62dac4159,229,1,00:05:03.840,5,3,19,0.12,17,Pressure,1049,Granada,4,From Throw In,210,Real Sociedad,,,,,"[35.8, 12.6]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.84
5be45d78-fa42-4f04-9a47-46e381b13783,230,1,00:05:04.523,5,4,19,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['ed4e1069-aa09-4200-addf-42849a90603e'],,"[86.7, 71.9]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.523
b3265319-bf32-42c2-8e1c-f548f4a0a713,231,1,00:05:04.523,5,4,19,0.714098,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['68f2bc4c-a24f-4884-9941-c564a7c8ef25'],,"[85.5, 69.2]",27109.0,Youssef El-Arabi,23.0,Center Forward,4546.0,Dimitri Foulquier,5.186521,2.5482426,1.0,Ground Pass,"[81.2, 72.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.523
68f2bc4c-a24f-4884-9941-c564a7c8ef25,232,1,00:05:05.237,5,5,19,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['b3265319-bf32-42c2-8e1c-f548f4a0a713'],,"[81.2, 72.1]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.237
c071da79-3479-4748-ba66-6b1e6abdc68c,233,1,00:05:05.237,5,5,19,0.645222,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,"['597072cd-67fb-4017-9619-266716d06826', 'a5376399-2b13-45e5-8030-9c390ab09edc']",,"[81.2, 72.1]",4546.0,Dimitri Foulquier,2.0,Right Back,25707.0,Francisco Manuel Rico Castro,6.0166435,-1.3016288,1.0,Ground Pass,"[82.8, 66.3]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.237
a5376399-2b13-45e5-8030-9c390ab09edc,234,1,00:05:05.882,5,5,19,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['c071da79-3479-4748-ba66-6b1e6abdc68c'],,"[83.7, 66.3]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.882
597072cd-67fb-4017-9619-266716d06826,235,1,00:05:05.882,5,5,20,0.0,10,Interception,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['c071da79-3479-4748-ba66-6b1e6abdc68c'],,"[37.3, 13.8]",6899.0,Rubén Pardo Gutiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,True,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.882
6e21ecca-2cb9-43e3-a7ca-84c168f6ad7b,236,1,00:05:05.882,5,5,20,1.881653,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['1dada9b5-5698-4287-b985-efd17ed23a69', '1e96a51d-7410-4cb9-8283-ecb81993bfd7', '597072cd-67fb-4017-9619-266716d06826']",,"[37.3, 13.8]",6899.0,Rubén Pardo Gutiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,True,"[39.3, 6.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.882
1e96a51d-7410-4cb9-8283-ecb81993bfd7,237,1,00:05:06.735,5,6,20,0.850728,17,Pressure,210,Real Sociedad,1,Regular Play,1049,Granada,,,['6e21ecca-2cb9-43e3-a7ca-84c168f6ad7b'],,"[80.8, 73.9]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.735
1dada9b5-5698-4287-b985-efd17ed23a69,238,1,00:05:07.764,5,7,20,0.0,14,Dribble,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['322109b4-c08b-419c-927b-b22845989cbd'],,"[39.3, 6.6]",6899.0,Rubén Pardo Gutiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.764
322109b4-c08b-419c-927b-b22845989cbd,239,1,00:05:07.764,5,7,20,0.0,4,Duel,210,Real Sociedad,1,Regular Play,1049,Granada,,,['1dada9b5-5698-4287-b985-efd17ed23a69'],,"[80.8, 73.5]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,True,,,,,,11.0,Tackle,,,,,,True,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.764
ad31223d-267d-4096-8d69-c830763874d3,240,1,00:05:19.015,5,19,21,1.029762,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['f34c0ae9-fecd-432e-8d03-060d7277af32'],,"[40.6, 0.1]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,8584.0,Jonathas Cristian de Jesus,17.920101,0.64684933,2.0,Low Pass,"[54.9, 10.9]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.015
8e7e1183-c5b0-4976-9ae1-8409e3ef52d6,241,1,00:05:20.006,5,20,21,0.325581,17,Pressure,210,Real Sociedad,4,From Throw In,1049,Granada,,,"['33468858-2e4a-4193-a5f2-84b25b2ed1d0', 'bd3eea3a-85ee-4fdc-9ee2-cb1484598446', 'f34c0ae9-fecd-432e-8d03-060d7277af32']",,"[65.6, 69.2]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.006
f34c0ae9-fecd-432e-8d03-060d7277af32,242,1,00:05:20.044,5,20,21,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['8e7e1183-c5b0-4976-9ae1-8409e3ef52d6', 'ad31223d-267d-4096-8d69-c830763874d3']",,"[54.9, 10.9]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.044
33468858-2e4a-4193-a5f2-84b25b2ed1d0,243,1,00:05:20.044,5,20,21,0.08,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['8e7e1183-c5b0-4976-9ae1-8409e3ef52d6', 'bd3eea3a-85ee-4fdc-9ee2-cb1484598446', 'f34c0ae9-fecd-432e-8d03-060d7277af32']",,"[54.9, 10.9]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,,,,,,True,"[54.5, 10.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.044
bd3eea3a-85ee-4fdc-9ee2-cb1484598446,244,1,00:05:20.124,5,20,21,0.0,38,Miscontrol,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['8e7e1183-c5b0-4976-9ae1-8409e3ef52d6'],,"[54.5, 10.9]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.124
e42376b9-f756-4de1-a361-ca6f13436763,245,1,00:05:21.756,5,21,22,0.0,2,Ball Recovery,1049,Granada,1,Regular Play,1049,Granada,,,,,"[59.0, 66.7]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.756
c262600a-801f-4620-830a-752cd6d07c2c,246,1,00:05:21.756,5,21,22,1.074546,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['41f97e1d-9768-4e13-800f-df436c25c58d', 'e42376b9-f756-4de1-a361-ca6f13436763']",,"[59.0, 66.7]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,"[57.6, 62.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.756
41f97e1d-9768-4e13-800f-df436c25c58d,247,1,00:05:22.830,5,22,22,2.084051,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['ace88c6e-765c-46ad-b6ee-cec073ac825f'],,"[57.6, 62.4]",4546.0,Dimitri Foulquier,2.0,Right Back,19454.0,Ricardo Miguel Moreira da Costa,26.79179,-2.094572,1.0,Ground Pass,"[44.2, 39.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.83
ace88c6e-765c-46ad-b6ee-cec073ac825f,248,1,00:05:24.914,5,24,22,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['41f97e1d-9768-4e13-800f-df436c25c58d'],,"[44.2, 39.2]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.914
