id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,counterpress,out,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,pass_switch,foul_won_defensive,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,pass_outswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,clearance_right_foot,block_offensive,foul_committed_card_id,foul_committed_card_name,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_through_ball,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,foul_committed_advantage,foul_won_advantage,pass_inswinging,bad_behaviour_card_id,bad_behaviour_card_name,dribble_nutmeg,pass_straight,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,clearance_other,pass_cut_back,pass_deflected,pass_goal_assist,pass_no_touch,block_save_block,50_50_outcome_id,50_50_outcome_name,shot_aerial_won,miscontrol_aerial_won,timestamp_seconds
2f52af8b-14a0-4e33-a592-e755f292ca9c,790,1,00:21:58.444,21,58,47,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['d6fe26c3-b1d2-4c22-874b-59f81b882d8c'],,"[43.5, 13.8]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318.444
f2ae4834-8a8a-4690-b319-b7d54ff85c3c,791,1,00:21:58.444,21,58,47,4.518814,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['2f52af8b-14a0-4e33-a592-e755f292ca9c', '3b463879-454d-4dac-8812-6e76caf250b5']",,"[43.5, 13.8]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,"[43.3, 20.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318.444
3b463879-454d-4dac-8812-6e76caf250b5,792,1,00:22:02.963,22,2,47,2.283314,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['bd2d2778-681c-41bd-9919-14dd4ee366fd'],,"[43.3, 20.1]",6872.0,Bruno González Cabrera,5.0,Left Center Back,7161.0,Germán Alejandro Pezzella,40.38341,1.8235826,1.0,Ground Pass,"[33.2, 59.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.963
bd2d2778-681c-41bd-9919-14dd4ee366fd,793,1,00:22:05.246,22,5,47,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['3b463879-454d-4dac-8812-6e76caf250b5'],,"[33.2, 59.2]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.246
80e6b46f-aad6-41bc-befb-a4657a9b45b0,794,1,00:22:05.246,22,5,47,2.169239,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['ae038ded-686f-4344-b241-de91727d476b', 'bd2d2778-681c-41bd-9919-14dd4ee366fd']",,"[33.2, 59.2]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,"[37.5, 63.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.246
ae038ded-686f-4344-b241-de91727d476b,795,1,00:22:07.415,22,7,47,0.877113,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['9c2b4335-4204-474a-81f4-41ad144d6e3b'],,"[37.5, 63.1]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,6593.0,Martín Montoya Torralbo,13.218548,1.3184783,1.0,Ground Pass,"[40.8, 75.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327.415
9c2b4335-4204-474a-81f4-41ad144d6e3b,796,1,00:22:08.292,22,8,47,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['ae038ded-686f-4344-b241-de91727d476b'],,"[40.8, 75.9]",6593.0,Martín Montoya Torralbo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328.292
d6c64a6b-b932-48bd-9d72-4c9ef78e75b3,797,1,00:22:08.292,22,8,47,0.98716,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['044cdd33-8ee6-41da-9238-0efc6e9ec4c1', '9c2b4335-4204-474a-81f4-41ad144d6e3b']",,"[40.8, 75.9]",6593.0,Martín Montoya Torralbo,2.0,Right Back,,,,,,,,,,,,"[43.0, 76.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328.292
044cdd33-8ee6-41da-9238-0efc6e9ec4c1,798,1,00:22:09.279,22,9,47,0.065098,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['65842b46-0b56-4dda-9696-143855901cc9'],,"[43.0, 76.5]",6593.0,Martín Montoya Torralbo,2.0,Right Back,,,2.4,0.0,2.0,Low Pass,"[45.4, 76.5]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1329.279
65842b46-0b56-4dda-9696-143855901cc9,799,1,00:22:09.345,22,9,47,0.0,6,Block,218,Real Betis,3,From Free Kick,207,Valencia,,,['044cdd33-8ee6-41da-9238-0efc6e9ec4c1'],,"[74.7, 3.6]",5186.0,Denis Cheryshev,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1329.345
35a959d3-10be-4565-a3a9-ee4b47ea6343,800,1,00:22:21.309,22,21,48,1.645661,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,"['619ecb67-b50a-44ef-94b5-718c771a4641', 'fb6f61be-dd6f-4975-919b-ef781ece8951']",,"[55.0, 80.0]",6593.0,Martín Montoya Torralbo,2.0,Right Back,27348.0,Ricky van Wolfswinkel,22.184004,-0.2832532,3.0,High Pass,"[76.3, 73.8]",,,67.0,Throw-in,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.309
619ecb67-b50a-44ef-94b5-718c771a4641,801,1,00:22:22.955,22,22,48,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['35a959d3-10be-4565-a3a9-ee4b47ea6343'],,"[78.6, 75.4]",27348.0,Ricky van Wolfswinkel,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342.955
18235ae7-eb5c-4fca-b0ab-d483ac236635,802,1,00:22:22.955,22,22,48,0.0,4,Duel,218,Real Betis,4,From Throw In,218,Real Betis,,,['fb6f61be-dd6f-4975-919b-ef781ece8951'],,"[76.3, 73.8]",27348.0,Ricky van Wolfswinkel,22.0,Right Center Forward,,,,,,,,,,,,,,,True,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342.955
fb6f61be-dd6f-4975-919b-ef781ece8951,803,1,00:22:22.955,22,22,48,0.0,9,Clearance,218,Real Betis,4,From Throw In,207,Valencia,,,"['18235ae7-eb5c-4fca-b0ab-d483ac236635', '35a959d3-10be-4565-a3a9-ee4b47ea6343']",,"[43.8, 6.3]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,,,,True,,,,,,,,,,True,37.0,Head,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342.955
b4c1d505-3d16-4f44-affd-cb11de1939a6,804,1,00:22:24.687,22,24,49,1.091028,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['26434ba8-095e-4f3b-b5d2-1680bfce74d5'],,"[34.3, 2.5]",4406.0,Aymen Abdennour,5.0,Left Center Back,5186.0,Denis Cheryshev,15.81455,0.30175322,1.0,Ground Pass,"[49.4, 7.2]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.687
26434ba8-095e-4f3b-b5d2-1680bfce74d5,805,1,00:22:25.778,22,25,49,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['b4c1d505-3d16-4f44-affd-cb11de1939a6'],,"[49.4, 7.2]",5186.0,Denis Cheryshev,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345.778
aab09a5f-c99a-4889-9165-0f81862090ad,806,1,00:22:25.778,22,25,49,0.459098,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['e94ecb61-07c4-4fd3-ac47-63bc1673492c'],,"[48.6, 6.1]",5186.0,Denis Cheryshev,21.0,Left Wing,12349.0,Wilfried Aimeric Zahibo,5.325411,2.1692152,1.0,Ground Pass,"[45.6, 10.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345.778
e94ecb61-07c4-4fd3-ac47-63bc1673492c,807,1,00:22:26.237,22,26,49,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['aab09a5f-c99a-4889-9165-0f81862090ad'],,"[45.6, 10.5]",12349.0,Wilfried Aimeric Zahibo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1346.237
7e7929c7-0749-4ec3-bdfa-5187cf766505,808,1,00:22:26.237,22,26,49,0.035436,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['5efc6570-e13e-4716-98c9-05d93502eed0', 'e94ecb61-07c4-4fd3-ac47-63bc1673492c']",,"[45.6, 10.5]",12349.0,Wilfried Aimeric Zahibo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[45.6, 10.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1346.237
5efc6570-e13e-4716-98c9-05d93502eed0,809,1,00:22:26.272,22,26,49,0.0,38,Miscontrol,207,Valencia,1,Regular Play,207,Valencia,,,,,"[45.6, 10.7]",12349.0,Wilfried Aimeric Zahibo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1346.272
0b118f92-cbe7-42cd-8ead-5009a8a85664,810,1,00:22:26.471,22,26,49,0.0,2,Ball Recovery,207,Valencia,1,Regular Play,218,Real Betis,,,,,"[71.2, 69.7]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1346.471
00c3653e-5a0a-421c-8ef3-3d76537ff6bc,811,1,00:22:27.773,22,27,49,1.343552,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['fd8146da-a0ab-4b3d-8705-3d37a0d44824'],,"[38.3, 19.8]",6595.0,Daniel Parejo Muñoz,9.0,Right Defensive Midfield,3638.0,Shkodran Mustafi,17.85077,2.8925378,1.0,Ground Pass,"[21.0, 24.2]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.773
fd8146da-a0ab-4b3d-8705-3d37a0d44824,812,1,00:22:29.117,22,29,49,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['00c3653e-5a0a-421c-8ef3-3d76537ff6bc'],,"[21.0, 24.2]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.117
25256e5e-bfa0-463d-9eb8-1f933f27820c,813,1,00:22:29.117,22,29,49,1.392716,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['72e12909-2d87-40c9-926f-72734502375b', 'fd8146da-a0ab-4b3d-8705-3d37a0d44824']",,"[21.0, 24.2]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,"[22.6, 25.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.117
72e12909-2d87-40c9-926f-72734502375b,814,1,00:22:30.510,22,30,49,1.795913,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['50a93ae1-8923-4ea8-ae49-cdadd7558491', 'a09e85e5-3fcd-47e0-838a-e5a5cc2493b6']",,"[22.6, 25.7]",3638.0,Shkodran Mustafi,3.0,Right Center Back,6663.0,Antonio Barragán Fernández,36.461075,1.2499131,1.0,Ground Pass,"[34.1, 60.3]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.51
a09e85e5-3fcd-47e0-838a-e5a5cc2493b6,815,1,00:22:32.306,22,32,49,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['72e12909-2d87-40c9-926f-72734502375b'],,"[35.0, 63.1]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352.306
50a93ae1-8923-4ea8-ae49-cdadd7558491,816,1,00:22:32.306,22,32,49,0.0,10,Interception,207,Valencia,1,Regular Play,218,Real Betis,,,['72e12909-2d87-40c9-926f-72734502375b'],,"[86.0, 19.8]",6697.0,Daniel Ceballos Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352.306
21791608-da4b-45a9-a501-89d601cd097f,817,1,00:22:45.097,22,45,50,1.842006,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['c65ba4c8-3f51-4136-9620-d3fffc48c322'],True,"[33.1, 80.0]",6663.0,Antonio Barragán Fernández,2.0,Right Back,10802.0,André Filipe Tavares Gomes,16.070469,-0.34930265,2.0,Low Pass,"[48.2, 74.5]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.097
c65ba4c8-3f51-4136-9620-d3fffc48c322,818,1,00:22:46.939,22,46,50,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['21791608-da4b-45a9-a501-89d601cd097f'],,"[48.2, 74.5]",10802.0,André Filipe Tavares Gomes,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1366.939
950ebffa-404c-4c23-bc65-26a60a041023,819,1,00:22:46.974,22,46,50,0.700314,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['759806af-33e9-446a-873e-710ff4fd96c5'],,"[49.4, 72.9]",10802.0,André Filipe Tavares Gomes,19.0,Center Attacking Midfield,6595.0,Daniel Parejo Muñoz,7.8517513,-2.383215,1.0,Ground Pass,"[43.7, 67.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1366.974
759806af-33e9-446a-873e-710ff4fd96c5,820,1,00:22:47.675,22,47,50,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['950ebffa-404c-4c23-bc65-26a60a041023'],,"[43.7, 67.5]",6595.0,Daniel Parejo Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367.675
1e9b77e8-c564-426f-9d11-02019979275a,821,1,00:22:47.675,22,47,50,1.477103,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['759806af-33e9-446a-873e-710ff4fd96c5', 'd430286f-8879-4c53-ad4b-f04bc3e691d6']",,"[43.7, 67.5]",6595.0,Daniel Parejo Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,"[49.7, 56.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367.675
d430286f-8879-4c53-ad4b-f04bc3e691d6,822,1,00:22:49.152,22,49,50,1.193126,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['21907807-51a8-4029-8268-9ae5db7a3de9'],,"[49.7, 56.5]",6595.0,Daniel Parejo Muñoz,9.0,Right Defensive Midfield,18724.0,Sofiane Feghouli,17.564169,-0.5579958,1.0,Ground Pass,"[64.6, 47.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1369.152
21907807-51a8-4029-8268-9ae5db7a3de9,823,1,00:22:50.345,22,50,50,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['d430286f-8879-4c53-ad4b-f04bc3e691d6'],,"[64.6, 47.2]",18724.0,Sofiane Feghouli,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370.345
75a79eaa-b66d-4ccb-8664-ff0ca463ef0b,824,1,00:22:50.345,22,50,50,0.176436,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['21907807-51a8-4029-8268-9ae5db7a3de9', 'f414147a-c43a-4abf-b1d8-b1523ead3441']",,"[64.6, 47.2]",18724.0,Sofiane Feghouli,17.0,Right Wing,,,,,,,,,,,,"[65.0, 46.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370.345
f414147a-c43a-4abf-b1d8-b1523ead3441,825,1,00:22:50.521,22,50,50,2.884385,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,,,"[65.0, 46.8]",18724.0,Sofiane Feghouli,17.0,Right Wing,,,47.538197,-1.8086323,1.0,Ground Pass,"[53.8, 0.6]",40.0,Right Foot,,,,75.0,Out,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370.521
49695679-9aae-4bd8-b296-ed78f24e2355,826,1,00:23:07.686,23,7,51,1.621678,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,"['0047493a-3dc8-45c3-8bc6-e300ce9703cb', '3d3de545-b463-4d1b-9234-5006f234cf90']",,"[70.9, 80.0]",6593.0,Martín Montoya Torralbo,2.0,Right Back,27348.0,Ricky van Wolfswinkel,20.793509,-0.7002801,3.0,High Pass,"[86.8, 66.6]",,,67.0,Throw-in,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387.686
0047493a-3dc8-45c3-8bc6-e300ce9703cb,827,1,00:23:09.307,23,9,51,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['49695679-9aae-4bd8-b296-ed78f24e2355'],,"[88.4, 67.2]",27348.0,Ricky van Wolfswinkel,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.307
cfceebcb-daab-4255-bbc0-713349f30ef8,828,1,00:23:09.307,23,9,51,0.0,4,Duel,218,Real Betis,4,From Throw In,218,Real Betis,,,['3d3de545-b463-4d1b-9234-5006f234cf90'],,"[86.8, 66.6]",27348.0,Ricky van Wolfswinkel,22.0,Right Center Forward,,,,,,,,,,,,,,,True,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.307
3d3de545-b463-4d1b-9234-5006f234cf90,829,1,00:23:09.307,23,9,51,0.0,9,Clearance,218,Real Betis,4,From Throw In,207,Valencia,,,"['49695679-9aae-4bd8-b296-ed78f24e2355', 'cfceebcb-daab-4255-bbc0-713349f30ef8']",,"[33.3, 13.5]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,,,,True,,,,,,,,,,True,37.0,Head,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.307
52b3aa95-f77e-4d83-8597-b756280433ea,830,1,00:23:11.400,23,11,51,1.396403,30,Pass,218,Real Betis,4,From Throw In,207,Valencia,,,['910ab54f-7eed-4f37-90d7-49f568bd43fe'],,"[26.7, 12.6]",12349.0,Wilfried Aimeric Zahibo,11.0,Left Defensive Midfield,,,14.425672,-0.13209344,3.0,High Pass,"[41.0, 10.7]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391.4
910ab54f-7eed-4f37-90d7-49f568bd43fe,831,1,00:23:12.796,23,12,51,0.063122,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,"['52b3aa95-f77e-4d83-8597-b756280433ea', '8f1abc3c-6259-44ad-aac1-48d958fed21e']",,"[79.1, 69.4]",6593.0,Martín Montoya Torralbo,2.0,Right Back,,,1.9723083,0.5317241,2.0,Low Pass,"[80.8, 70.4]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.796
8f1abc3c-6259-44ad-aac1-48d958fed21e,832,1,00:23:12.859,23,12,51,0.0,6,Block,218,Real Betis,4,From Throw In,207,Valencia,,,['910ab54f-7eed-4f37-90d7-49f568bd43fe'],,"[39.3, 9.7]",5186.0,Denis Cheryshev,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.859
61a2a8bd-32a9-458c-a30a-9b0b17864ac5,833,1,00:23:16.799,23,16,52,0.762401,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['3aae5058-5351-4152-8acb-15c72df1e715'],,"[81.8, 80.0]",6593.0,Martín Montoya Torralbo,2.0,Right Back,6832.0,Rubén Castro Martín,15.160475,-1.4251679,2.0,Low Pass,"[84.0, 65.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.799
3aae5058-5351-4152-8acb-15c72df1e715,834,1,00:23:17.561,23,17,52,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['61a2a8bd-32a9-458c-a30a-9b0b17864ac5'],,"[84.0, 65.0]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.561
5d3eb348-8459-4e67-a30e-bdbe0cbf2b6b,835,1,00:23:17.561,23,17,52,0.159999,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['3aae5058-5351-4152-8acb-15c72df1e715', '4cda6c2b-3a18-4233-a07a-08cb5762832f']",,"[84.0, 65.0]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,"[84.3, 66.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.561
