id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,pass_switch,off_camera,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_cross,out,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_technique_id,pass_technique_name,pass_inswinging,clearance_right_foot,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_committed_type_id,foul_committed_type_name,clearance_aerial_won,dribble_overrun,pass_no_touch,pass_goal_assist,shot_deflected,shot_aerial_won,block_deflection,pass_through_ball,shot_one_on_one,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_outswinging,foul_won_defensive,clearance_left_foot,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_other,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,ball_recovery_recovery_failure,ball_recovery_offensive,pass_deflected,timestamp_seconds
8cfacaf6-c0b6-46d3-ac63-c65cd1f36042,1059,1,00:21:32.934,21,32,40,1.733876,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['03af594d-d642-45d3-9820-19ee2f57daca', '3223880f-539c-4b9a-808b-f761cca8c4ee']","[53.8, 20.4]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,"[55.1, 21.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1292.934
03af594d-d642-45d3-9820-19ee2f57daca,1060,1,00:21:34.668,21,34,40,2.031835,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['928593ca-6446-4f6c-bfb4-5aaf30fbf66b'],"[55.1, 21.0]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,6913.0,Fernando Navarro i Corbacho,26.217743,-0.4926497,3.0,High Pass,"[78.2, 8.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.668
928593ca-6446-4f6c-bfb4-5aaf30fbf66b,1061,1,00:21:36.700,21,36,40,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['03af594d-d642-45d3-9820-19ee2f57daca'],"[78.2, 8.6]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.7
773db0df-6551-4463-80f7-a071c6debff0,1062,1,00:21:36.700,21,36,40,1.21313,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['31d9f5b9-74ec-426e-9284-518b8c2043ef', '928593ca-6446-4f6c-bfb4-5aaf30fbf66b']","[78.2, 8.6]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,"[87.3, 8.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.7
31d9f5b9-74ec-426e-9284-518b8c2043ef,1063,1,00:21:37.913,21,37,40,1.22581,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['8a6985a1-630e-4597-a7c5-565a545e22a3'],"[87.3, 8.3]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,5724.0,Fayçal Fajr,13.813037,2.1708465,1.0,Ground Pass,"[79.5, 19.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.913
8a6985a1-630e-4597-a7c5-565a545e22a3,1064,1,00:21:39.139,21,39,40,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['31d9f5b9-74ec-426e-9284-518b8c2043ef'],"[79.5, 19.7]",5724.0,Fayçal Fajr,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.139
2ccf6f45-56e3-4dc1-bc0f-aea4ecdab3ea,1065,1,00:21:39.139,21,39,40,4.19168,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['8a6985a1-630e-4597-a7c5-565a545e22a3', 'b551c0c4-ec25-4c08-810e-2efc588b0e68']","[79.5, 19.7]",5724.0,Fayçal Fajr,15.0,Left Center Midfield,,,,,,,,,,,,"[81.1, 23.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.139
b551c0c4-ec25-4c08-810e-2efc588b0e68,1066,1,00:21:43.330,21,43,40,0.778941,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['ddb07b10-0892-45e5-a82e-38c49589a729'],"[81.1, 23.6]",5724.0,Fayçal Fajr,15.0,Left Center Midfield,6733.0,Pedro Mosquera Parada,24.158022,1.8047312,1.0,Ground Pass,"[75.5, 47.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303.33
ddb07b10-0892-45e5-a82e-38c49589a729,1067,1,00:21:44.109,21,44,40,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['b551c0c4-ec25-4c08-810e-2efc588b0e68'],"[75.5, 47.1]",6733.0,Pedro Mosquera Parada,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.109
ae24972e-0b45-43b4-abef-b260766921c5,1068,1,00:21:44.109,21,44,40,0.459896,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['ddb07b10-0892-45e5-a82e-38c49589a729', 'ef260353-c414-4d90-a66c-b02f3177928f']","[75.5, 47.1]",6733.0,Pedro Mosquera Parada,10.0,Center Defensive Midfield,,,,,,,,,,,,"[75.6, 47.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.109
ef260353-c414-4d90-a66c-b02f3177928f,1069,1,00:21:44.569,21,44,40,0.634427,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['01798be6-ee05-4c65-98dc-353dc544d619', 'b40495b0-5606-4068-bbb2-7532965629fe']","[75.6, 47.0]",6733.0,Pedro Mosquera Parada,10.0,Center Defensive Midfield,6728.0,Federico Nicolás Cartabia,8.032434,1.241172,1.0,Ground Pass,"[78.2, 54.6]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.569
b40495b0-5606-4068-bbb2-7532965629fe,1070,1,00:21:45.204,21,45,40,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['ef260353-c414-4d90-a66c-b02f3177928f'],"[83.0, 59.4]",6728.0,Federico Nicolás Cartabia,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.204
01798be6-ee05-4c65-98dc-353dc544d619,1071,1,00:21:45.204,21,45,41,0.0,10,Interception,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['ef260353-c414-4d90-a66c-b02f3177928f'],"[41.9, 25.5]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,True,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.204
6278884a-ebfb-4a78-8afb-10e8fc568890,1072,1,00:21:45.204,21,45,41,1.294039,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['01798be6-ee05-4c65-98dc-353dc544d619', '6ee8a936-6131-4d9f-8188-87b7d2f4fa08']","[41.9, 25.5]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,"[39.6, 23.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.204
6ee8a936-6131-4d9f-8188-87b7d2f4fa08,1073,1,00:21:46.498,21,46,41,0.887378,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['3cfb65da-adab-414f-966b-197d00020196'],"[39.6, 23.7]",19677.0,Karim Benzema,23.0,Center Forward,5207.0,Cristiano Ronaldo dos Santos Aveiro,22.99239,0.9803812,1.0,Ground Pass,"[52.4, 42.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306.498
3cfb65da-adab-414f-966b-197d00020196,1074,1,00:21:47.385,21,47,41,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['6ee8a936-6131-4d9f-8188-87b7d2f4fa08'],"[52.4, 42.8]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.385
b1ea899d-4f7a-4cc4-888a-8c88837b7733,1075,1,00:21:47.385,21,47,41,2.522455,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['3cfb65da-adab-414f-966b-197d00020196', '802b3aca-138f-4e72-8451-00313c557762', 'bc030bf6-be63-4f7c-91f0-ce103523700f']","[52.4, 42.8]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,"[52.0, 55.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.385
802b3aca-138f-4e72-8451-00313c557762,1076,1,00:21:47.427,21,47,41,1.235631,17,Pressure,220,Real Madrid,1,Regular Play,219,RC Deportivo La Coruña,,,['b1ea899d-4f7a-4cc4-888a-8c88837b7733'],"[67.7, 37.2]",5724.0,Fayçal Fajr,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.427
bc030bf6-be63-4f7c-91f0-ce103523700f,1077,1,00:21:49.907,21,49,41,0.855665,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['b3d31ff3-bb2c-4b10-b236-b6e08349b1c3'],"[52.0, 55.2]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,6399.0,Gareth Frank Bale,5.234501,-3.026716,1.0,Ground Pass,"[46.8, 54.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309.907
b3d31ff3-bb2c-4b10-b236-b6e08349b1c3,1078,1,00:21:50.763,21,50,41,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['bc030bf6-be63-4f7c-91f0-ce103523700f'],"[46.8, 54.6]",6399.0,Gareth Frank Bale,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310.763
f28d74e2-b04a-42cd-a34a-268b42cb8086,1079,1,00:21:50.763,21,50,41,0.755794,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['6d6e3199-3a8c-4cbf-9599-2c8d997a598f', 'a35bcf52-29f3-43ba-aa3e-fb9109fa6d8d', 'b3d31ff3-bb2c-4b10-b236-b6e08349b1c3']","[46.8, 54.6]",6399.0,Gareth Frank Bale,17.0,Right Wing,,,,,,,,,,,,"[45.0, 50.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310.763
a35bcf52-29f3-43ba-aa3e-fb9109fa6d8d,1080,1,00:21:51.050,21,51,41,0.279998,17,Pressure,220,Real Madrid,1,Regular Play,219,RC Deportivo La Coruña,,,['f28d74e2-b04a-42cd-a34a-268b42cb8086'],"[73.3, 25.5]",5724.0,Fayçal Fajr,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311.05
708edc36-aa7e-4c0e-833d-f6acc22cbcd3,1081,1,00:21:51.519,21,51,41,0.0,39,Dribbled Past,220,Real Madrid,1,Regular Play,219,RC Deportivo La Coruña,,,"['6d6e3199-3a8c-4cbf-9599-2c8d997a598f', 'f1ce6494-2aa2-44ce-817f-69067861a59d']","[75.1, 29.5]",5724.0,Fayçal Fajr,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311.519
6d6e3199-3a8c-4cbf-9599-2c8d997a598f,1082,1,00:21:51.519,21,51,41,0.0,14,Dribble,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['708edc36-aa7e-4c0e-833d-f6acc22cbcd3'],"[45.0, 50.6]",6399.0,Gareth Frank Bale,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311.519
f1ce6494-2aa2-44ce-817f-69067861a59d,1083,1,00:21:51.519,21,51,41,0.635656,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['6d6e3199-3a8c-4cbf-9599-2c8d997a598f', '708edc36-aa7e-4c0e-833d-f6acc22cbcd3', 'f4b7ff06-e1c7-4b97-810d-ff266bba82a4']","[45.0, 50.6]",6399.0,Gareth Frank Bale,17.0,Right Wing,,,,,,,,,,,,"[45.2, 49.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311.519
f4b7ff06-e1c7-4b97-810d-ff266bba82a4,1084,1,00:21:52.155,21,52,41,1.496489,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['383610d9-e331-4e5b-8b79-bce467ba87dd'],"[45.2, 49.7]",6399.0,Gareth Frank Bale,17.0,Right Wing,5201.0,Sergio Ramos García,24.135036,-1.984393,1.0,Ground Pass,"[35.5, 27.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.155
383610d9-e331-4e5b-8b79-bce467ba87dd,1085,1,00:21:53.651,21,53,41,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['f4b7ff06-e1c7-4b97-810d-ff266bba82a4'],"[35.5, 27.6]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313.651
f5293cd1-5b54-46d3-8ac3-3c06984bcc69,1086,1,00:21:53.651,21,53,41,1.593156,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['383610d9-e331-4e5b-8b79-bce467ba87dd', 'bf976723-2456-4f1c-a76d-9a336bb499e7']","[35.5, 27.6]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,"[42.4, 27.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313.651
bf976723-2456-4f1c-a76d-9a336bb499e7,1087,1,00:21:55.244,21,55,41,1.3046,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['71944022-f7c0-4eb4-9fe7-c0cb7f91dece'],"[42.4, 27.6]",5201.0,Sergio Ramos García,5.0,Left Center Back,5552.0,Marcelo Vieira da Silva Júnior,25.681122,-0.9179497,1.0,Ground Pass,"[58.0, 7.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.244
71944022-f7c0-4eb4-9fe7-c0cb7f91dece,1088,1,00:21:56.549,21,56,41,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['bf976723-2456-4f1c-a76d-9a336bb499e7'],"[58.0, 7.2]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.549
c4fb11af-809b-4bfe-b966-4788f4cf93a2,1089,1,00:21:56.549,21,56,41,1.494987,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['71944022-f7c0-4eb4-9fe7-c0cb7f91dece', '9c79b427-003d-4bc3-918a-f00dc7227efc']","[58.0, 7.2]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,"[58.0, 7.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.549
9c79b427-003d-4bc3-918a-f00dc7227efc,1090,1,00:21:58.044,21,58,41,0.728753,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['c2fb0db3-870e-4f04-9050-e373966c5a80'],"[58.0, 7.2]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,5574.0,Toni Kroos,15.163443,1.7901806,1.0,Ground Pass,"[54.7, 22.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318.044
c2fb0db3-870e-4f04-9050-e373966c5a80,1091,1,00:21:58.773,21,58,41,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['9c79b427-003d-4bc3-918a-f00dc7227efc'],"[54.7, 22.0]",5574.0,Toni Kroos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318.773
776cb6f5-b067-4065-a5f8-c48aa44b8b73,1092,1,00:21:58.773,21,58,41,1.245442,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['c2fb0db3-870e-4f04-9050-e373966c5a80', 'cd520447-e311-4dae-bc4b-6cdae5510e9c']","[54.7, 22.0]",5574.0,Toni Kroos,15.0,Left Center Midfield,,,,,,,,,,,,"[50.1, 23.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318.773
cd520447-e311-4dae-bc4b-6cdae5510e9c,1093,1,00:22:00.018,22,0,41,1.328893,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['b6244a91-394e-4402-9b81-472c3bce2c48'],"[50.1, 23.6]",5574.0,Toni Kroos,15.0,Left Center Midfield,5539.0,Carlos Henrique Casimiro,10.885311,0.8960554,1.0,Ground Pass,"[56.9, 32.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320.018
b6244a91-394e-4402-9b81-472c3bce2c48,1094,1,00:22:01.347,22,1,41,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['cd520447-e311-4dae-bc4b-6cdae5510e9c'],"[56.9, 32.1]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.347
26c2fc21-fa3c-4a63-899c-ea58c163b563,1095,1,00:22:01.347,22,1,41,0.062338,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['66fae5f4-d490-46f3-ab16-5c5c8451f7e6', 'b6244a91-394e-4402-9b81-472c3bce2c48']","[56.9, 32.1]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,"[56.9, 32.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.347
66fae5f4-d490-46f3-ab16-5c5c8451f7e6,1096,1,00:22:01.409,22,1,41,1.977497,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['27c395f5-093d-431f-9784-ef7b1f5885a1'],"[56.9, 32.1]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,5201.0,Sergio Ramos García,15.33884,-2.7538226,1.0,Ground Pass,"[42.7, 26.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.409
27c395f5-093d-431f-9784-ef7b1f5885a1,1097,1,00:22:03.387,22,3,41,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['66fae5f4-d490-46f3-ab16-5c5c8451f7e6'],"[42.7, 26.3]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323.387
7f76f404-1713-4df9-8b71-47deb31dfb40,1098,1,00:22:03.387,22,3,41,1.310189,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['27c395f5-093d-431f-9784-ef7b1f5885a1', 'a56b7e67-c9e2-4d41-812c-8ece0e4a3e75']","[42.7, 26.3]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,"[43.2, 29.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323.387
a56b7e67-c9e2-4d41-812c-8ece0e4a3e75,1099,1,00:22:04.697,22,4,41,1.781144,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['32f5b4fa-95f4-4ccc-8f5a-21a05f89848c'],"[43.2, 29.2]",5201.0,Sergio Ramos García,5.0,Left Center Back,5463.0,Luka Modrić,21.232523,1.0206841,1.0,Ground Pass,"[54.3, 47.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324.697
32f5b4fa-95f4-4ccc-8f5a-21a05f89848c,1100,1,00:22:06.478,22,6,41,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['a56b7e67-c9e2-4d41-812c-8ece0e4a3e75'],"[54.3, 47.3]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326.478
ec234911-6c15-47a3-bbb6-bceaf8eaec9f,1101,1,00:22:06.478,22,6,41,1.419961,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['32f5b4fa-95f4-4ccc-8f5a-21a05f89848c', 'a25877fa-0da4-4317-99df-4208e95875ab']","[54.3, 47.3]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,"[60.6, 53.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326.478
a25877fa-0da4-4317-99df-4208e95875ab,1102,1,00:22:07.898,22,7,41,1.879034,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['9c09e2e3-b7e9-42c7-a15c-4a3a7cb7ff5e'],"[60.6, 53.0]",5463.0,Luka Modrić,13.0,Right Center Midfield,5721.0,Daniel Carvajal Ramos,20.966879,1.3593699,1.0,Ground Pass,"[65.0, 73.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327.898
9c09e2e3-b7e9-42c7-a15c-4a3a7cb7ff5e,1103,1,00:22:09.777,22,9,41,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['a25877fa-0da4-4317-99df-4208e95875ab'],"[65.0, 73.5]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1329.777
