id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,interception_outcome_id,interception_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,clearance_right_foot,dribble_overrun,dribble_outcome_id,dribble_outcome_name,pass_switch,out,off_camera,clearance_left_foot,pass_cross,foul_won_defensive,pass_technique_id,pass_technique_name,pass_outswinging,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,ball_recovery_recovery_failure,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_inswinging,foul_committed_card_id,foul_committed_card_name,dribble_nutmeg,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time,pass_cut_back,shot_aerial_won,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_advantage,foul_won_advantage,block_deflection,clearance_aerial_won,pass_through_ball,foul_committed_offensive,pass_no_touch,foul_committed_penalty,foul_won_penalty,foul_committed_type_id,foul_committed_type_name,pass_deflected,miscontrol_aerial_won,timestamp_seconds
14e72e21-81f6-4b08-a062-2ae8b25dd71f,390,1,00:09:55.996,9,55,19,,42,Ball Receipt*,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['0a8181d6-52f9-476f-aa82-3cd8a0d9cfdb'],"[116.1, 21.5]",6732.0,Lucas Pérez Martínez,22.0,Right Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.996
2a40b747-c46b-4ea7-a810-b90f8919cbff,391,1,00:09:55.996,9,55,19,0.0,9,Clearance,219,RC Deportivo La Coruña,3,From Free Kick,322,Eibar,,,['0a8181d6-52f9-476f-aa82-3cd8a0d9cfdb'],"[3.0, 57.0]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,True,,,,40.0,Right Foot,,,,,,,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.996
6db3d8d3-1413-4a65-aa72-353f408522d1,392,1,00:10:27.802,10,27,20,1.098872,30,Pass,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,"['1e1ffa66-7648-49e7-87ee-94115cc9b009', '67baadfe-dff3-47de-b267-09a833c5a675']","[120.0, 0.1]",5724.0,Fayçal Fajr,12.0,Right Midfield,6777.0,Sidnei Rechel da Silva Júnior,33.63644,1.7804362,3.0,High Pass,"[113.0, 33.0]",40.0,Right Foot,61.0,Corner,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,104.0,Inswinging,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.802
67baadfe-dff3-47de-b267-09a833c5a675,393,1,00:10:28.901,10,28,20,,42,Ball Receipt*,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,['6db3d8d3-1413-4a65-aa72-353f408522d1'],"[113.0, 38.7]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.901
1e1ffa66-7648-49e7-87ee-94115cc9b009,394,1,00:10:28.901,10,28,20,0.0,9,Clearance,219,RC Deportivo La Coruña,2,From Corner,322,Eibar,,,['6db3d8d3-1413-4a65-aa72-353f408522d1'],"[7.1, 47.1]",6700.0,Sergio Enrich Ametller,22.0,Right Center Forward,,,,,,,,,,,,,,,,,True,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.901
6832a912-d420-49f9-88da-55f68870050b,395,1,00:10:31.384,10,31,20,0.328888,17,Pressure,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,,"[75.7, 25.2]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.384
a9f6859e-0326-4a1b-a595-8ca4e068d8fd,396,1,00:10:31.797,10,31,20,0.0,22,Foul Committed,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,['b49494c4-5814-464c-92e6-ffe455dbd511'],"[75.7, 25.2]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.797
b49494c4-5814-464c-92e6-ffe455dbd511,397,1,00:10:31.797,10,31,20,0.0,21,Foul Won,219,RC Deportivo La Coruña,2,From Corner,322,Eibar,,,['a9f6859e-0326-4a1b-a595-8ca4e068d8fd'],"[44.4, 54.9]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.797
0a639a64-6884-4643-bc6e-a12d4932a272,398,1,00:11:03.541,11,3,21,2.779862,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,['d5c9ddc1-2e6b-49d3-906f-3b2418d70310'],"[44.4, 54.9]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,6700.0,Sergio Enrich Ametller,45.72144,-0.030624995,3.0,High Pass,"[90.1, 53.5]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.541
d5c9ddc1-2e6b-49d3-906f-3b2418d70310,399,1,00:11:06.321,11,6,21,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['0a639a64-6884-4643-bc6e-a12d4932a272'],"[90.1, 53.5]",6700.0,Sergio Enrich Ametller,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.321
8eb677eb-27c0-4aa2-957b-868519b0792b,400,1,00:11:06.321,11,6,21,1.968961,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,"['59d3d598-cede-480b-ad38-85ed0a78a057', 'ac72c52d-e062-44b6-9798-fe67a058157b']","[90.1, 53.5]",6700.0,Sergio Enrich Ametller,22.0,Right Center Forward,,,9.433981,-0.3686959,3.0,High Pass,"[98.9, 50.1]",,,,,,9.0,Incomplete,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.321
ac72c52d-e062-44b6-9798-fe67a058157b,401,1,00:11:06.321,11,6,21,0.0,4,Duel,322,Eibar,3,From Free Kick,219,RC Deportivo La Coruña,,,['8eb677eb-27c0-4aa2-957b-868519b0792b'],"[30.0, 26.6]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.321
59d3d598-cede-480b-ad38-85ed0a78a057,402,1,00:11:08.290,11,8,21,3.51242,30,Pass,322,Eibar,3,From Free Kick,219,RC Deportivo La Coruña,,,"['6504651e-d690-40ea-9855-e82a3e9aa7f5', '8eb677eb-27c0-4aa2-957b-868519b0792b', 'b6695395-56b1-4b65-af47-0bf979b546e6']","[21.2, 30.0]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,6734.0,Luis Carlos Correia Pinto,21.778889,-0.7853982,3.0,High Pass,"[36.6, 14.6]",37.0,Head,64.0,Interception,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.29
6504651e-d690-40ea-9855-e82a3e9aa7f5,403,1,00:11:11.802,11,11,21,,42,Ball Receipt*,322,Eibar,3,From Free Kick,219,RC Deportivo La Coruña,,,['59d3d598-cede-480b-ad38-85ed0a78a057'],"[33.6, 12.0]",6734.0,Luis Carlos Correia Pinto,16.0,Left Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.802
b6695395-56b1-4b65-af47-0bf979b546e6,404,1,00:11:11.802,11,11,21,1.048107,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,"['09466213-5227-43e0-801c-79a782568660', '59d3d598-cede-480b-ad38-85ed0a78a057']","[83.5, 65.5]",6712.0,Gonzalo Escalante,11.0,Left Defensive Midfield,6699.0,Ander Capa Rodríguez,14.029255,2.6109529,2.0,Low Pass,"[71.4, 72.6]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.802
09466213-5227-43e0-801c-79a782568660,405,1,00:11:12.851,11,12,21,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['b6695395-56b1-4b65-af47-0bf979b546e6'],"[71.4, 72.6]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.851
6de374e5-343b-4490-9ff2-37c41765506e,406,1,00:11:12.851,11,12,21,0.298024,43,Carry,322,Eibar,3,From Free Kick,322,Eibar,,,"['09466213-5227-43e0-801c-79a782568660', 'd4e5d7aa-d1f1-4c14-be3b-c48b0daeca60']","[71.4, 72.6]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,"[69.5, 71.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.851
d4e5d7aa-d1f1-4c14-be3b-c48b0daeca60,407,1,00:11:13.149,11,13,21,4.3346,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,"['ca3112b6-2597-43b0-87a3-c906cc6ca051', 'ea70e9b3-6e6f-4a41-a9d1-74058fa5732e']","[69.5, 71.6]",6699.0,Ander Capa Rodríguez,2.0,Right Back,24070.0,Saúl Berjón Pérez,54.458515,-0.90121734,3.0,High Pass,"[103.3, 28.9]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.149
ea70e9b3-6e6f-4a41-a9d1-74058fa5732e,408,1,00:11:17.483,11,17,21,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['d4e5d7aa-d1f1-4c14-be3b-c48b0daeca60'],"[101.0, 29.6]",24070.0,Saúl Berjón Pérez,16.0,Left Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.483
ca3112b6-2597-43b0-87a3-c906cc6ca051,409,1,00:11:17.483,11,17,21,0.0,9,Clearance,322,Eibar,3,From Free Kick,219,RC Deportivo La Coruña,,,['d4e5d7aa-d1f1-4c14-be3b-c48b0daeca60'],"[16.8, 51.2]",6738.0,Juan Francisco Moreno Fuertes,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,,40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.483
04c6ea67-306d-45ed-ba67-abbd4b526192,410,1,00:11:18.577,11,18,21,1.947754,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,['fedf8df5-b1ed-4a73-b9ce-81350c228396'],"[88.2, 17.0]",6675.0,Antonio Manuel Luna Rodríguez,6.0,Left Back,24070.0,Saúl Berjón Pérez,13.172699,-0.5247958,2.0,Low Pass,"[99.6, 10.4]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.577
fedf8df5-b1ed-4a73-b9ce-81350c228396,411,1,00:11:20.525,11,20,21,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['04c6ea67-306d-45ed-ba67-abbd4b526192'],"[99.6, 10.4]",24070.0,Saúl Berjón Pérez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.525
1004cf58-b1af-4ec8-9705-76a410a6e279,412,1,00:11:20.525,11,20,21,6.26082,43,Carry,322,Eibar,3,From Free Kick,322,Eibar,,,"['6ebd8414-17ff-402b-bc3f-e81fb7dff0b7', '87897aed-9576-4e68-a78f-ddc33bcf19c0', 'fedf8df5-b1ed-4a73-b9ce-81350c228396']","[99.6, 10.4]",24070.0,Saúl Berjón Pérez,16.0,Left Midfield,,,,,,,,,,,,"[85.6, 3.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.525
87897aed-9576-4e68-a78f-ddc33bcf19c0,413,1,00:11:25.888,11,25,21,0.817586,17,Pressure,322,Eibar,3,From Free Kick,219,RC Deportivo La Coruña,,,['1004cf58-b1af-4ec8-9705-76a410a6e279'],"[35.9, 73.3]",5724.0,Fayçal Fajr,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.888
6ebd8414-17ff-402b-bc3f-e81fb7dff0b7,414,1,00:11:26.786,11,26,21,0.0,3,Dispossessed,322,Eibar,3,From Free Kick,322,Eibar,,,['404c9aea-7108-4a45-8fc5-edb2dee3222a'],"[85.6, 3.0]",24070.0,Saúl Berjón Pérez,16.0,Left Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.7860000000001
404c9aea-7108-4a45-8fc5-edb2dee3222a,415,1,00:11:26.786,11,26,21,0.0,4,Duel,322,Eibar,3,From Free Kick,219,RC Deportivo La Coruña,,,['6ebd8414-17ff-402b-bc3f-e81fb7dff0b7'],"[34.5, 77.1]",5724.0,Fayçal Fajr,12.0,Right Midfield,,,,,,,,,,,,,,,,,True,11.0,Tackle,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.7860000000001
de85cc34-0d62-4866-975d-15a151eee074,416,1,00:11:37.941,11,37,22,1.141222,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['89d5ae75-24ce-4372-8794-94dff8000bfb'],"[86.5, 0.1]",6675.0,Antonio Manuel Luna Rodríguez,6.0,Left Back,24070.0,Saúl Berjón Pérez,14.234114,0.84007,2.0,Low Pass,"[96.0, 10.7]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.941
89d5ae75-24ce-4372-8794-94dff8000bfb,417,1,00:11:39.082,11,39,22,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['de85cc34-0d62-4866-975d-15a151eee074'],"[96.0, 10.7]",24070.0,Saúl Berjón Pérez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.082
e948f9b9-6c16-49d2-94dc-a5a49292a6e8,418,1,00:11:39.082,11,39,22,1.189851,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['4be356bf-8cd9-45a5-8c32-25c0d3600a62'],"[96.0, 10.7]",24070.0,Saúl Berjón Pérez,16.0,Left Midfield,,,6.1983867,-0.31154683,1.0,Ground Pass,"[101.9, 8.8]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.082
4be356bf-8cd9-45a5-8c32-25c0d3600a62,419,1,00:11:40.272,11,40,22,1.065133,30,Pass,322,Eibar,4,From Throw In,219,RC Deportivo La Coruña,,,"['b5b45a65-1b86-437e-916d-769af74eab57', 'd963fc38-da57-4aab-a70b-e9e0208ebdcd', 'e948f9b9-6c16-49d2-94dc-a5a49292a6e8']","[18.2, 71.3]",5724.0,Fayçal Fajr,12.0,Right Midfield,6732.0,Lucas Pérez Martínez,20.736923,-0.24848743,2.0,Low Pass,"[38.3, 66.2]",38.0,Left Foot,64.0,Interception,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.272
d963fc38-da57-4aab-a70b-e9e0208ebdcd,420,1,00:11:41.337,11,41,22,,42,Ball Receipt*,322,Eibar,4,From Throw In,219,RC Deportivo La Coruña,,,['4be356bf-8cd9-45a5-8c32-25c0d3600a62'],"[45.9, 67.3]",6732.0,Lucas Pérez Martínez,22.0,Right Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.337
b5b45a65-1b86-437e-916d-769af74eab57,421,1,00:11:41.337,11,41,22,0.0,10,Interception,322,Eibar,4,From Throw In,322,Eibar,,,['4be356bf-8cd9-45a5-8c32-25c0d3600a62'],"[81.8, 13.9]",6775.0,Daniel García Carrillo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.337
802cca87-5f0b-46e3-9386-3fbff00880b5,422,1,00:11:42.121,11,42,22,0.0,22,Foul Committed,322,Eibar,4,From Throw In,322,Eibar,,,['2fcf588e-f361-468e-ac34-87f3aad32393'],"[80.4, 13.0]",27239.0,Aleksandar Pantić,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.121
2fcf588e-f361-468e-ac34-87f3aad32393,423,1,00:11:42.121,11,42,22,0.0,21,Foul Won,322,Eibar,4,From Throw In,219,RC Deportivo La Coruña,,,['802cca87-5f0b-46e3-9386-3fbff00880b5'],"[39.7, 67.1]",6732.0,Lucas Pérez Martínez,22.0,Right Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.121
39808dfc-a66a-4295-9d41-4de04f766985,424,1,00:12:22.602,12,22,23,1.918558,30,Pass,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['8891dd52-da41-4f12-bd34-d5517c095610'],"[39.9, 67.6]",6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,27305.0,Germán Darío Lux,27.860367,-2.3612707,1.0,Ground Pass,"[20.1, 48.0]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.602
8891dd52-da41-4f12-bd34-d5517c095610,425,1,00:12:24.520,12,24,23,,42,Ball Receipt*,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['39808dfc-a66a-4295-9d41-4de04f766985'],"[20.1, 48.0]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.52
851e3f63-ac0f-46b0-bf3e-efc0f6bd6078,426,1,00:12:27.503,12,27,23,2.541045,30,Pass,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,"['d58af098-4c49-4879-85e1-ea360905b758', 'dd36ea63-5e8f-49ad-94a2-f1d270fe3f08']","[24.8, 57.9]",27305.0,Germán Darío Lux,1.0,Goalkeeper,6732.0,Lucas Pérez Martínez,62.142178,0.257078,3.0,High Pass,"[84.9, 73.7]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.503
d58af098-4c49-4879-85e1-ea360905b758,427,1,00:12:30.044,12,30,23,,42,Ball Receipt*,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['851e3f63-ac0f-46b0-bf3e-efc0f6bd6078'],"[86.8, 73.0]",6732.0,Lucas Pérez Martínez,22.0,Right Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.044
dd36ea63-5e8f-49ad-94a2-f1d270fe3f08,428,1,00:12:30.044,12,30,23,1.126605,30,Pass,219,RC Deportivo La Coruña,3,From Free Kick,322,Eibar,,,"['45ff5bab-7a7b-43ec-b70d-22475d266861', '851e3f63-ac0f-46b0-bf3e-efc0f6bd6078']","[35.2, 6.4]",6675.0,Antonio Manuel Luna Rodríguez,6.0,Left Back,24070.0,Saúl Berjón Pérez,14.143904,0.22096956,3.0,High Pass,"[49.0, 9.5]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.044
c4710ea2-da47-4c41-9fe1-6b2acd153805,429,1,00:12:30.618,12,30,23,0.53505,17,Pressure,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,,"[71.1, 70.6]",23806.0,Alejandro Bergantiños García,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.618
45ff5bab-7a7b-43ec-b70d-22475d266861,430,1,00:12:31.170,12,31,23,,42,Ball Receipt*,219,RC Deportivo La Coruña,3,From Free Kick,322,Eibar,,,['dd36ea63-5e8f-49ad-94a2-f1d270fe3f08'],"[49.0, 9.5]",24070.0,Saúl Berjón Pérez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.17
db4a1678-57a2-434a-a651-445fe4603a3b,431,1,00:12:31.170,12,31,23,0.063107,43,Carry,219,RC Deportivo La Coruña,3,From Free Kick,322,Eibar,,,"['45ff5bab-7a7b-43ec-b70d-22475d266861', '4bd72eb1-8fba-4e11-a106-82edc7285364']","[49.0, 9.5]",24070.0,Saúl Berjón Pérez,16.0,Left Midfield,,,,,,,,,,,,"[49.2, 9.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.17
4bd72eb1-8fba-4e11-a106-82edc7285364,432,1,00:12:31.233,12,31,23,0.112379,3,Dispossessed,219,RC Deportivo La Coruña,3,From Free Kick,322,Eibar,,,['1b42c755-02de-4466-b447-757add3466e3'],"[49.2, 9.5]",24070.0,Saúl Berjón Pérez,16.0,Left Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.233
1b42c755-02de-4466-b447-757add3466e3,433,1,00:12:31.233,12,31,23,0.0,4,Duel,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['4bd72eb1-8fba-4e11-a106-82edc7285364'],"[70.9, 70.6]",23806.0,Alejandro Bergantiños García,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,11.0,Tackle,,,,,,,True,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.233
7dad0d67-7042-481c-a2f4-bf9550c707f6,434,1,00:12:31.233,12,31,23,2.646344,43,Carry,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,"['1b42c755-02de-4466-b447-757add3466e3', '1d4e0827-28cd-45cc-89f8-114f3dab44d9', 'b9646afa-ad78-4dce-aead-93305f1e20a1']","[70.9, 70.6]",23806.0,Alejandro Bergantiños García,9.0,Right Defensive Midfield,,,,,,,,,,,,"[77.8, 77.5]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.233
1d4e0827-28cd-45cc-89f8-114f3dab44d9,435,1,00:12:33.635,12,33,23,0.277092,17,Pressure,219,RC Deportivo La Coruña,3,From Free Kick,322,Eibar,,,"['7dad0d67-7042-481c-a2f4-bf9550c707f6', 'b9646afa-ad78-4dce-aead-93305f1e20a1']","[36.7, 3.0]",6675.0,Antonio Manuel Luna Rodríguez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.635
