id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,out,miscontrol_aerial_won,pass_cross,foul_won_defensive,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,clearance_right_foot,pass_switch,pass_through_ball,pass_technique_id,pass_technique_name,pass_deflected,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_penalty,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,ball_recovery_recovery_failure,pass_outswinging,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_freeze_frame,clearance_left_foot,goalkeeper_end_location,pass_inswinging,shot_one_on_one,dribble_overrun,shot_aerial_won,shot_first_time,pass_cut_back,block_offensive,pass_goal_assist,pass_no_touch,shot_deflected,block_deflection,foul_committed_advantage,foul_won_advantage,ball_recovery_offensive,pass_straight,timestamp_seconds
bade3198-3440-497e-a5f2-4192bcce7d64,2210,2,00:06:17.229,51,17,123,1.259421,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['f62e4150-5d5a-4b74-8335-afe5a5ae2c8f'],,"[42.2, 54.5]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,6797.0,Daniel Wass,13.269891,0.266913,1.0,Ground Pass,"[55.0, 58.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.229
f62e4150-5d5a-4b74-8335-afe5a5ae2c8f,2211,2,00:06:18.489,51,18,123,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['bade3198-3440-497e-a5f2-4192bcce7d64'],,"[55.0, 58.0]",6797.0,Daniel Wass,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.489
1c8f7f57-4b2d-4255-bd4b-8a79736878d6,2212,2,00:06:18.489,51,18,123,1.419713,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['80901c47-4770-4874-be30-259eda9fc39c', 'f62e4150-5d5a-4b74-8335-afe5a5ae2c8f']",,"[55.0, 58.0]",6797.0,Daniel Wass,13.0,Right Center Midfield,,,,,,,,,,,,"[60.0, 65.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.489
80901c47-4770-4874-be30-259eda9fc39c,2213,2,00:06:19.909,51,19,123,1.879327,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['d12d4e45-8fe8-4177-8e7b-a32029b76a54'],,"[60.0, 65.3]",6797.0,Daniel Wass,13.0,Right Center Midfield,6805.0,Hugo Mallo Novegil,14.516542,0.731791,1.0,Ground Pass,"[70.8, 75.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.909
d12d4e45-8fe8-4177-8e7b-a32029b76a54,2214,2,00:06:21.788,51,21,123,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['80901c47-4770-4874-be30-259eda9fc39c'],,"[70.8, 75.0]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.788
3c3fca84-d6bd-4a03-81fc-9c64721911a1,2215,2,00:06:21.788,51,21,123,0.059204,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['bc2db282-ec5a-444d-9c63-063a4c6e6d9a', 'd12d4e45-8fe8-4177-8e7b-a32029b76a54']",,"[70.8, 75.0]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,"[70.8, 74.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.788
bc2db282-ec5a-444d-9c63-063a4c6e6d9a,2216,2,00:06:21.847,51,21,123,1.342367,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['39a8c9ef-38ed-47d7-a9b7-64904e96509a'],,"[70.8, 74.0]",6805.0,Hugo Mallo Novegil,2.0,Right Back,6797.0,Daniel Wass,7.2945185,-2.5611944,1.0,Ground Pass,"[64.7, 70.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.847
39a8c9ef-38ed-47d7-a9b7-64904e96509a,2217,2,00:06:23.189,51,23,123,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['bc2db282-ec5a-444d-9c63-063a4c6e6d9a'],,"[64.7, 70.0]",6797.0,Daniel Wass,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.189
1ffcbdf7-815f-4ba5-aade-4fcff26d6e4f,2218,2,00:06:23.189,51,23,123,0.031677,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['39a8c9ef-38ed-47d7-a9b7-64904e96509a', 'c57efc40-640b-4a25-973a-6c7ac45ac4eb']",,"[64.7, 70.0]",6797.0,Daniel Wass,13.0,Right Center Midfield,,,,,,,,,,,,"[63.5, 69.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.189
c57efc40-640b-4a25-973a-6c7ac45ac4eb,2219,2,00:06:23.221,51,23,123,1.511308,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['38653637-3f8e-46fe-8e52-4b866b3f4513'],,"[63.5, 69.5]",6797.0,Daniel Wass,13.0,Right Center Midfield,7105.0,Fabián Ariel Orellana Valenzuela,11.388591,-1.2212751,1.0,Ground Pass,"[67.4, 58.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.221
38653637-3f8e-46fe-8e52-4b866b3f4513,2220,2,00:06:24.732,51,24,123,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['c57efc40-640b-4a25-973a-6c7ac45ac4eb'],,"[67.4, 58.8]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.73199999999997
a1379ecb-45d4-43d6-b461-eea8282c8c7a,2221,2,00:06:24.732,51,24,123,1.466361,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['2be3350b-e803-459a-9204-0188fca62617', '38653637-3f8e-46fe-8e52-4b866b3f4513', 'dd2b1d5d-a5f5-45be-bda4-2fd4611fb1ec']",,"[67.4, 58.8]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,"[66.3, 55.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.73199999999997
2be3350b-e803-459a-9204-0188fca62617,2222,2,00:06:25.614,51,25,123,0.854914,17,Pressure,209,Celta Vigo,1,Regular Play,360,Rayo Vallecano,,,"['a1379ecb-45d4-43d6-b461-eea8282c8c7a', 'dd2b1d5d-a5f5-45be-bda4-2fd4611fb1ec']",,"[53.3, 21.4]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.614
dd2b1d5d-a5f5-45be-bda4-2fd4611fb1ec,2223,2,00:06:26.199,51,26,123,1.108387,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['2be3350b-e803-459a-9204-0188fca62617', 'a543b07b-c56b-4523-a642-a3face373e6d']",,"[66.3, 55.4]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,6801.0,Pedro Pablo Hernández,19.212757,-1.6072385,1.0,Ground Pass,"[65.6, 36.2]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.199
a543b07b-c56b-4523-a642-a3face373e6d,2224,2,00:06:27.307,51,27,123,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['dd2b1d5d-a5f5-45be-bda4-2fd4611fb1ec'],,"[65.6, 36.2]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.307
2fe88d3b-973c-4897-86ca-32dd7b31c183,2225,2,00:06:27.307,51,27,123,1.379474,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['448e9140-b4a1-4eaa-bbc4-500cd12b7b6d', '8618304e-fd89-4b74-9ddd-d7e978aa8dd3', 'a543b07b-c56b-4523-a642-a3face373e6d']",,"[65.6, 36.2]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,"[65.0, 28.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.307
448e9140-b4a1-4eaa-bbc4-500cd12b7b6d,2226,2,00:06:28.309,51,28,123,0.727384,17,Pressure,209,Celta Vigo,1,Regular Play,360,Rayo Vallecano,,,"['2fe88d3b-973c-4897-86ca-32dd7b31c183', '8618304e-fd89-4b74-9ddd-d7e978aa8dd3']",,"[53.2, 49.9]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.309
8618304e-fd89-4b74-9ddd-d7e978aa8dd3,2227,2,00:06:28.687,51,28,123,2.165691,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['448e9140-b4a1-4eaa-bbc4-500cd12b7b6d', '4b90a26c-0c29-4589-b109-9d9d5cd61897']",,"[65.0, 28.6]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,6724.0,Manuel Agudo Durán,38.663807,-0.5958934,3.0,High Pass,"[97.0, 6.9]",38.0,Left Foot,,,,True,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.687
4b90a26c-0c29-4589-b109-9d9d5cd61897,2228,2,00:06:30.852,51,30,123,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['8618304e-fd89-4b74-9ddd-d7e978aa8dd3'],,"[97.0, 6.9]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.852
213b8f9f-28d3-4d27-8053-d5e2a4cb0402,2229,2,00:06:40.094,51,40,124,1.233741,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['e651046c-79a7-4a09-90ba-7e1fb4707803'],,"[21.2, 74.9]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,27144.0,Antonio Amaya Carazo,9.304837,-1.9333405,1.0,Ground Pass,"[17.9, 66.2]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.094
e651046c-79a7-4a09-90ba-7e1fb4707803,2230,2,00:06:41.327,51,41,124,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['213b8f9f-28d3-4d27-8053-d5e2a4cb0402'],,"[17.9, 66.2]",27144.0,Antonio Amaya Carazo,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.327
045bcb0d-d97f-47ed-bb67-efdc0efff42d,2231,2,00:06:41.327,51,41,124,2.151752,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['201bdb38-4d5e-4d83-9249-94705211dd38', 'c48077b4-6aed-4ea3-9903-d7383d2e0a11', 'e651046c-79a7-4a09-90ba-7e1fb4707803']",,"[17.9, 66.2]",27144.0,Antonio Amaya Carazo,3.0,Right Center Back,,,,,,,,,,,,"[20.2, 69.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.327
c48077b4-6aed-4ea3-9903-d7383d2e0a11,2232,2,00:06:42.590,51,42,124,0.999343,17,Pressure,360,Rayo Vallecano,3,From Free Kick,209,Celta Vigo,,,"['045bcb0d-d97f-47ed-bb67-efdc0efff42d', '201bdb38-4d5e-4d83-9249-94705211dd38']",,"[101.7, 14.0]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.59000000000003
201bdb38-4d5e-4d83-9249-94705211dd38,2233,2,00:06:43.479,51,43,124,0.896764,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['a2b3ed34-144f-4ec3-9107-469a7854d286', 'c48077b4-6aed-4ea3-9903-d7383d2e0a11']",,"[20.2, 69.3]",27144.0,Antonio Amaya Carazo,3.0,Right Center Back,24138.0,Joaquín José Marín Ruiz,13.727709,0.25027898,1.0,Ground Pass,"[33.5, 72.7]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.479
86b9a9cf-aa4c-4f7c-910f-18b17ad29cfd,2234,2,00:06:44.322,51,44,124,2.21373,17,Pressure,360,Rayo Vallecano,3,From Free Kick,209,Celta Vigo,,,"['4c957bf3-4605-45c0-a91f-38aa3ad7cd71', '6049797d-039c-4ccd-8cd3-fbb881349a9a', 'a2b3ed34-144f-4ec3-9107-469a7854d286']",,"[85.2, 8.9]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.322
a2b3ed34-144f-4ec3-9107-469a7854d286,2235,2,00:06:44.376,51,44,124,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['201bdb38-4d5e-4d83-9249-94705211dd38', '86b9a9cf-aa4c-4f7c-910f-18b17ad29cfd']",,"[33.5, 72.7]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.376
4c957bf3-4605-45c0-a91f-38aa3ad7cd71,2236,2,00:06:44.376,51,44,124,2.151494,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['6049797d-039c-4ccd-8cd3-fbb881349a9a', '86b9a9cf-aa4c-4f7c-910f-18b17ad29cfd', 'a2b3ed34-144f-4ec3-9107-469a7854d286']",,"[33.5, 72.7]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,"[29.3, 72.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.376
6049797d-039c-4ccd-8cd3-fbb881349a9a,2237,2,00:06:46.527,51,46,124,0.008611,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['5dc92129-5992-485f-bca6-a775c7bcd0fc', '86b9a9cf-aa4c-4f7c-910f-18b17ad29cfd']",,"[29.3, 72.5]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,1.6124516,0.124354996,2.0,Low Pass,"[30.9, 72.7]",40.0,Right Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.527
5dc92129-5992-485f-bca6-a775c7bcd0fc,2238,2,00:06:46.536,51,46,124,0.0,6,Block,360,Rayo Vallecano,3,From Free Kick,209,Celta Vigo,,,['6049797d-039c-4ccd-8cd3-fbb881349a9a'],,"[89.2, 7.4]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.536
5c60594c-2344-42f9-b82e-288a4cf8a4ff,2239,2,00:06:47.059,51,47,124,0.0,2,Ball Recovery,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,,,"[51.2, 72.8]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.05899999999997
c85a8578-d385-4ec9-966e-8429a8730e30,2240,2,00:06:47.059,51,47,124,0.710326,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['0590f906-5761-40d8-af5e-e7814deebd5d', '5c60594c-2344-42f9-b82e-288a4cf8a4ff', '6ccae256-e86c-4f6a-855b-ac6c7e6b8768']",,"[51.2, 72.8]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,"[28.3, 71.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.05899999999997
6ccae256-e86c-4f6a-855b-ac6c7e6b8768,2241,2,00:06:47.320,51,47,124,0.461196,17,Pressure,360,Rayo Vallecano,3,From Free Kick,209,Celta Vigo,,,"['0590f906-5761-40d8-af5e-e7814deebd5d', 'c85a8578-d385-4ec9-966e-8429a8730e30']",,"[92.5, 7.1]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.32
0590f906-5761-40d8-af5e-e7814deebd5d,2242,2,00:06:47.770,51,47,124,2.863961,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['6ccae256-e86c-4f6a-855b-ac6c7e6b8768', '9a659d95-8461-4836-9836-ae49beb7b12f']",,"[28.3, 71.9]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,26848.0,Roberto Trashorras Gayoso,1.9,0.0,3.0,High Pass,"[30.2, 71.9]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.77
9a659d95-8461-4836-9836-ae49beb7b12f,2243,2,00:06:47.843,51,47,124,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['0590f906-5761-40d8-af5e-e7814deebd5d'],,"[30.2, 71.9]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.843
ccb34643-d4d5-455c-9006-6573004ebb05,2244,2,00:06:47.843,51,47,124,5.0402,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['7192024c-1eb3-4d30-b359-cefe16df267c', '9a659d95-8461-4836-9836-ae49beb7b12f', 'f670c1ac-9625-47da-8799-8bccdd8123d5']",,"[30.2, 71.9]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,"[44.9, 74.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.843
7192024c-1eb3-4d30-b359-cefe16df267c,2245,2,00:06:47.843,51,47,124,0.0,6,Block,360,Rayo Vallecano,3,From Free Kick,209,Celta Vigo,,,['ccb34643-d4d5-455c-9006-6573004ebb05'],,"[89.2, 8.6]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.843
6af75f2c-454b-4e96-9c54-1d89b38bd446,2246,2,00:06:52.079,51,52,124,1.182149,17,Pressure,360,Rayo Vallecano,3,From Free Kick,209,Celta Vigo,,,['f670c1ac-9625-47da-8799-8bccdd8123d5'],,"[76.0, 11.5]",19668.0,Augusto Matías Fernández,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.079
f670c1ac-9625-47da-8799-8bccdd8123d5,2247,2,00:06:52.883,51,52,124,0.0,38,Miscontrol,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['6af75f2c-454b-4e96-9c54-1d89b38bd446'],,"[44.9, 74.1]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.883
bab4ddac-1785-4f41-b700-dfef6ea059d9,2248,2,00:07:08.824,52,8,125,2.776502,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['f22472f3-92ff-4ac5-ad4e-ecefaf1632b2'],,"[68.5, 0.1]",6802.0,Jonathan Castro Otto,6.0,Left Back,6890.0,Andreu Fontàs Prat,21.756838,2.8140283,2.0,Low Pass,"[47.9, 7.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.824
f22472f3-92ff-4ac5-ad4e-ecefaf1632b2,2249,2,00:07:11.600,52,11,125,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['bab4ddac-1785-4f41-b700-dfef6ea059d9'],,"[47.9, 7.1]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.6
2b955c77-c59e-43bf-bfcd-b8d5a6b1a90a,2250,2,00:07:11.600,52,11,125,0.920589,43,Carry,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['4201088f-81cb-49fb-83f5-c82aed2f3d69', 'f22472f3-92ff-4ac5-ad4e-ecefaf1632b2']",,"[47.9, 7.1]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,,,,,,,,,,,,"[45.3, 14.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.6
4201088f-81cb-49fb-83f5-c82aed2f3d69,2251,2,00:07:12.521,52,12,125,1.728412,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['0acac9e4-be21-4636-befc-597868c84e8b'],,"[45.3, 14.4]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,6794.0,Gustavo Daniel Cabral Cáceres,30.8911,1.7300909,1.0,Ground Pass,"[40.4, 44.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.521
0acac9e4-be21-4636-befc-597868c84e8b,2252,2,00:07:14.249,52,14,125,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['4201088f-81cb-49fb-83f5-c82aed2f3d69'],,"[40.4, 44.9]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.249
e5306228-1ed9-46cf-94ed-947f812e56d5,2253,2,00:07:14.249,52,14,125,3.624422,43,Carry,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['0acac9e4-be21-4636-befc-597868c84e8b', 'c21113f5-88eb-47d2-b9bd-0c449a2d32d4']",,"[40.4, 44.9]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,"[42.2, 47.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.249
