id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,counterpress,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,foul_won_defensive,off_camera,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,dribble_overrun,ball_recovery_offensive,pass_cross,clearance_right_foot,ball_recovery_recovery_failure,out,pass_switch,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_outswinging,interception_outcome_id,interception_outcome_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_straight,shot_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_left_foot,foul_committed_advantage,foul_won_advantage,shot_saved_to_post,goalkeeper_shot_saved_to_post,shot_open_goal,pass_inswinging,shot_saved_off_target,goalkeeper_shot_saved_off_target,miscontrol_aerial_won,pass_goal_assist,bad_behaviour_card_id,bad_behaviour_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,50_50_outcome_id,50_50_outcome_name,foul_committed_card_id,foul_committed_card_name,foul_committed_penalty,foul_won_penalty,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,shot_one_on_one,timestamp_seconds
e684f1a9-ff3c-487a-b59e-e4241ed08424,1387,1,00:35:23.257,35,23,64,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['62ef8429-dc8f-443a-bde7-b01369282cd6'],"[63.4, 56.3]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123.257
ac0cfc33-e255-4093-8f8e-5389e5970fe2,1388,1,00:35:23.257,35,23,64,0.422439,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['60f29462-789c-4bcd-88de-eabb297f4b9f', 'e684f1a9-ff3c-487a-b59e-e4241ed08424']","[63.4, 56.3]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,"[63.4, 55.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123.257
60f29462-789c-4bcd-88de-eabb297f4b9f,1389,1,00:35:23.679,35,23,64,1.123724,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['c21ea3a4-93f0-44b4-9b8f-5d42247faa38'],"[63.4, 55.9]",26633.0,Alberto Lora Ramos,2.0,Right Back,6561.0,Luis Hernández Rodríguez,11.449454,-2.0227258,1.0,Ground Pass,"[58.4, 45.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123.679
c21ea3a4-93f0-44b4-9b8f-5d42247faa38,1390,1,00:35:24.803,35,24,64,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['60f29462-789c-4bcd-88de-eabb297f4b9f'],"[58.4, 45.6]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2124.803
a5af8bcc-1e6f-465b-9e8a-c3f45ea167e5,1391,1,00:35:24.803,35,24,64,0.854848,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['3985f8e2-55ea-46a5-aebe-5316a2792bbd', 'c21ea3a4-93f0-44b4-9b8f-5d42247faa38']","[58.4, 45.6]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,"[59.7, 46.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2124.803
3985f8e2-55ea-46a5-aebe-5316a2792bbd,1392,1,00:35:25.658,35,25,64,1.065106,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['14b8d86e-1e8f-4407-ab74-dd569637e12c'],"[59.7, 46.5]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,6926.0,Alen Halilović,20.465826,1.0546805,1.0,Ground Pass,"[69.8, 64.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2125.658
14b8d86e-1e8f-4407-ab74-dd569637e12c,1393,1,00:35:26.723,35,26,64,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['3985f8e2-55ea-46a5-aebe-5316a2792bbd'],"[69.8, 64.3]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2126.723
00dc45b4-c2e5-4ee0-8db4-b3c049af7c53,1394,1,00:35:26.723,35,26,64,3.900094,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['14b8d86e-1e8f-4407-ab74-dd569637e12c', '9a3b02bb-94ec-4cff-91f9-991bdd1aa706', 'd9278ee0-f78b-47c2-8424-132e956220d4']","[69.8, 64.3]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,,,,,,,,,,,,"[89.7, 61.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2126.723
d9278ee0-f78b-47c2-8424-132e956220d4,1395,1,00:35:30.232,35,30,64,0.636478,17,Pressure,1041,Sporting Gijón,4,From Throw In,221,Levante UD,,,"['00dc45b4-c2e5-4ee0-8db4-b3c049af7c53', '9a3b02bb-94ec-4cff-91f9-991bdd1aa706']","[30.4, 19.0]",6659.0,Víctor Camarasa Ferrando,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2130.232
9a3b02bb-94ec-4cff-91f9-991bdd1aa706,1396,1,00:35:30.623,35,30,64,0.0,14,Dribble,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['d9278ee0-f78b-47c2-8424-132e956220d4', 'da9d5829-4a16-4150-9217-59f10cc56b1f']","[89.7, 61.1]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2130.623
da9d5829-4a16-4150-9217-59f10cc56b1f,1397,1,00:35:30.623,35,30,64,0.0,4,Duel,1041,Sporting Gijón,4,From Throw In,221,Levante UD,,,['9a3b02bb-94ec-4cff-91f9-991bdd1aa706'],"[30.4, 19.0]",6659.0,Víctor Camarasa Ferrando,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,True,,13.0,Lost In Play,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2130.623
6e919cb4-251f-450b-ae95-da49245bb684,1398,1,00:35:31.742,35,31,64,0.200793,17,Pressure,1041,Sporting Gijón,4,From Throw In,221,Levante UD,,,['d5651e69-5d27-45d6-a4e4-d985292eff84'],"[26.3, 18.0]",6659.0,Víctor Camarasa Ferrando,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2131.742
d5651e69-5d27-45d6-a4e4-d985292eff84,1399,1,00:35:31.894,35,31,64,1.202926,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['6e919cb4-251f-450b-ae95-da49245bb684', '7c5dbf56-dc56-46a5-a4df-3cb0d54572db']","[91.7, 63.9]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,30429.0,Hugo Fraile Martín,14.227438,0.89495766,1.0,Ground Pass,"[100.6, 75.0]",40.0,Right Foot,66.0,Recovery,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2131.894
7c5dbf56-dc56-46a5-a4df-3cb0d54572db,1400,1,00:35:33.097,35,33,64,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['d5651e69-5d27-45d6-a4e4-d985292eff84'],"[100.6, 75.0]",30429.0,Hugo Fraile Martín,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2133.097
01e5e41a-16c9-476a-958a-a6a328bad22d,1401,1,00:35:33.097,35,33,64,1.816003,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['7c5dbf56-dc56-46a5-a4df-3cb0d54572db', 'c4340479-77cb-4360-937d-8086bacab09b']","[100.6, 75.0]",30429.0,Hugo Fraile Martín,17.0,Right Wing,,,,,,,,,,,,"[102.4, 75.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2133.097
c4340479-77cb-4360-937d-8086bacab09b,1402,1,00:35:34.913,35,34,64,0.838584,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['84e204a8-142c-493f-bc77-0285e83be837'],"[102.4, 75.9]",30429.0,Hugo Fraile Martín,17.0,Right Wing,18925.0,Ignacio Cases Mora,16.50606,-1.728973,1.0,Ground Pass,"[99.8, 59.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2134.913
84e204a8-142c-493f-bc77-0285e83be837,1403,1,00:35:35.752,35,35,64,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['c4340479-77cb-4360-937d-8086bacab09b'],"[99.8, 59.6]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2135.752
85632b17-2c90-4328-8ce4-a1bc7d8864bf,1404,1,00:35:35.752,35,35,64,1.438765,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['53edd66c-ad15-48c1-97bf-669363aae91a'],"[99.8, 59.6]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,26633.0,Alberto Lora Ramos,13.408206,0.3264675,1.0,Ground Pass,"[112.5, 63.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2135.752
53edd66c-ad15-48c1-97bf-669363aae91a,1405,1,00:35:37.191,35,37,64,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['85632b17-2c90-4328-8ce4-a1bc7d8864bf'],"[112.5, 63.9]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.191
d64bbf0a-17fb-43ee-a87e-092dc6ee6075,1406,1,00:35:37.191,35,37,64,0.159998,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['53edd66c-ad15-48c1-97bf-669363aae91a', '5587e9d3-ba63-4edd-87a6-e60ae25cea38']","[112.5, 63.9]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,"[112.5, 63.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.191
5587e9d3-ba63-4edd-87a6-e60ae25cea38,1407,1,00:35:37.351,35,37,64,0.205129,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['0db04591-34ad-4cc5-a149-c22741e8e133'],"[112.5, 63.9]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,3.5510561,-1.401018,2.0,Low Pass,"[113.1, 60.4]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.351
0db04591-34ad-4cc5-a149-c22741e8e133,1408,1,00:35:37.556,35,37,64,0.0,6,Block,1041,Sporting Gijón,4,From Throw In,221,Levante UD,,,['5587e9d3-ba63-4edd-87a6-e60ae25cea38'],"[7.0, 19.7]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.556
7c296bf9-bf15-42f7-babe-29f6229dd89c,1409,1,00:35:56.545,35,56,65,1.798335,30,Pass,1041,Sporting Gijón,2,From Corner,1041,Sporting Gijón,,,['639e035b-18a0-4d23-9c9a-3f58d1e58dd2'],"[120.0, 80.0]",30429.0,Hugo Fraile Martín,17.0,Right Wing,6880.0,Arnaldo Antonio Sanabria Ayala,40.660175,-1.703998,3.0,High Pass,"[114.6, 39.7]",40.0,Right Foot,61.0,Corner,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,86895c26-dae1-4315-9213-7563ff6fe74d,True,105.0,Outswinging,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2156.545
639e035b-18a0-4d23-9c9a-3f58d1e58dd2,1410,1,00:35:58.343,35,58,65,,42,Ball Receipt*,1041,Sporting Gijón,2,From Corner,1041,Sporting Gijón,,,['7c296bf9-bf15-42f7-babe-29f6229dd89c'],"[114.6, 39.7]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2158.343
a0e30f1f-82d0-4187-9dd4-ef1337e92a2a,1411,1,00:35:58.343,35,58,65,0.0,4,Duel,1041,Sporting Gijón,2,From Corner,221,Levante UD,,,['86895c26-dae1-4315-9213-7563ff6fe74d'],"[5.6, 40.3]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2158.343
86895c26-dae1-4315-9213-7563ff6fe74d,1412,1,00:35:58.343,35,58,65,0.12474,16,Shot,1041,Sporting Gijón,2,From Corner,1041,Sporting Gijón,,,"['a0e30f1f-82d0-4187-9dd4-ef1337e92a2a', 'c6b0bd0f-fdf9-424c-94fe-037a49685d51']","[114.5, 39.8]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21999831,"[114.4, 2.5]",7c296bf9-bf15-42f7-babe-29f6229dd89c,,101.0,Wayward,87.0,Open Play,93.0,Normal,37.0,Head,"[{'location': [118.9, 39.8], 'player': {'id': 6730, 'name': 'Rubén Iván Martínez Andrade'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.5, 51.0], 'player': {'id': 18925, 'name': 'Ignacio Cases Mora'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.9, 42.3], 'player': {'id': 6926, 'name': 'Alen Halilović'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.2, 41.0], 'player': {'id': 6561, 'name': 'Luis Hernández Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.3, 46.4], 'player': {'id': 6573, 'name': 'Bernardo José Espinosa Zúñiga'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.8, 27.1], 'player': {'id': 6581, 'name': 'Jonathan Rodríguez Menéndez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.5, 39.4], 'player': {'id': 23943, 'name': 'Rubén García Santos'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.7, 47.1], 'player': {'id': 25134, 'name': 'Deyverson Brum Silva Acosta'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.2, 47.2], 'player': {'id': 27122, 'name': 'Simão Mate'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.1, 46.4], 'player': {'id': 6659, 'name': 'Víctor Camarasa Ferrando'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.8, 40.7], 'player': {'id': 26012, 'name': 'David Navarro Pedrós'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.8, 40.1], 'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.1, 37.5], 'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.3, 44.8], 'player': {'id': 6787, 'name': 'Pedro López Muñoz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 46.7], 'player': {'id': 6784, 'name': 'Antonio García Aranda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.7, 46.8], 'player': {'id': 18398, 'name': 'Omar Mascarell González'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2158.343
c6b0bd0f-fdf9-424c-94fe-037a49685d51,1413,1,00:35:58.468,35,58,65,0.0,23,Goal Keeper,1041,Sporting Gijón,2,From Corner,221,Levante UD,,,['86895c26-dae1-4315-9213-7563ff6fe74d'],"[1.2, 40.3]",6730.0,Rubén Iván Martínez Andrade,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1.2, 40.3]",32.0,Shot Faced,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2158.468
00109199-e586-46e5-b108-298ccd7a279f,1414,1,00:36:02.793,36,2,65,0.0,2,Ball Recovery,1041,Sporting Gijón,2,From Corner,1041,Sporting Gijón,,,,"[111.5, 5.6]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2162.793
3b134cca-7f7a-4989-a159-f07b652b2632,1415,1,00:36:02.793,36,2,65,3.231522,43,Carry,1041,Sporting Gijón,2,From Corner,1041,Sporting Gijón,,,"['00109199-e586-46e5-b108-298ccd7a279f', '7ec16b63-2e52-4055-b240-6060d7d4b9db']","[111.5, 5.6]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,"[117.8, 13.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2162.793
7ec16b63-2e52-4055-b240-6060d7d4b9db,1416,1,00:36:06.025,36,6,65,0.073962,30,Pass,1041,Sporting Gijón,2,From Corner,1041,Sporting Gijón,,,['f1ad5cc1-9464-4410-ab22-adf588bf70a6'],"[117.8, 13.9]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,2.5,1.8545904,1.0,Ground Pass,"[117.1, 16.3]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2166.025
f1ad5cc1-9464-4410-ab22-adf588bf70a6,1417,1,00:36:06.099,36,6,65,0.0,6,Block,1041,Sporting Gijón,2,From Corner,221,Levante UD,,,['7ec16b63-2e52-4055-b240-6060d7d4b9db'],"[3.0, 63.8]",23943.0,Rubén García Santos,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2166.099
35865f67-1275-412d-8125-4167c4392bec,1418,1,00:36:08.531,36,8,65,0.637162,30,Pass,1041,Sporting Gijón,2,From Corner,1041,Sporting Gijón,,,"['772cc5f9-1ca8-41a0-9a67-41dfd5ef5c86', '9af57bf1-dcf9-4b96-8f7b-aa75a3bc8bc1']","[106.7, 29.8]",18398.0,Omar Mascarell González,9.0,Right Defensive Midfield,,,6.536819,0.51155615,2.0,Low Pass,"[112.4, 33.0]",,,66.0,Recovery,,9.0,Incomplete,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2168.531
9af57bf1-dcf9-4b96-8f7b-aa75a3bc8bc1,1419,1,00:36:08.531,36,8,65,0.0,4,Duel,1041,Sporting Gijón,2,From Corner,221,Levante UD,,,['35865f67-1275-412d-8125-4167c4392bec'],"[12.9, 47.2]",6659.0,Víctor Camarasa Ferrando,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2168.531
772cc5f9-1ca8-41a0-9a67-41dfd5ef5c86,1420,1,00:36:09.169,36,9,65,0.0,9,Clearance,1041,Sporting Gijón,2,From Corner,221,Levante UD,,,['35865f67-1275-412d-8125-4167c4392bec'],"[7.7, 47.1]",5678.0,Jefferson Andrés Lerma Solís,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,True,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2169.169
81c8c000-a87e-4ae8-886a-42386dcdcaef,1421,1,00:36:10.449,36,10,65,1.36922,30,Pass,1041,Sporting Gijón,2,From Corner,1041,Sporting Gijón,,,['db5c85ea-7f8b-414b-9520-fa3293318cd8'],"[93.4, 24.9]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,18.940168,0.6392773,3.0,High Pass,"[108.6, 36.2]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2170.449
db5c85ea-7f8b-414b-9520-fa3293318cd8,1422,1,00:36:11.819,36,11,65,0.0,9,Clearance,1041,Sporting Gijón,2,From Corner,221,Levante UD,,,['81c8c000-a87e-4ae8-886a-42386dcdcaef'],"[11.5, 43.9]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,,,,,,True,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2171.819
f206c575-1b91-492a-b7ad-e8b6e93c5c15,1423,1,00:36:14.348,36,14,65,1.497034,30,Pass,1041,Sporting Gijón,2,From Corner,1041,Sporting Gijón,,,['0a1eca4e-7971-4e9b-89a1-924b6698086d'],"[87.0, 31.3]",18398.0,Omar Mascarell González,9.0,Right Defensive Midfield,,,11.8207445,-1.0579461,2.0,Low Pass,"[92.8, 21.0]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2174.348
0a1eca4e-7971-4e9b-89a1-924b6698086d,1424,1,00:36:15.845,36,15,66,0.0,2,Ball Recovery,221,Levante UD,1,Regular Play,221,Levante UD,,,['f206c575-1b91-492a-b7ad-e8b6e93c5c15'],"[27.3, 59.1]",5678.0,Jefferson Andrés Lerma Solís,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2175.845
d65d214e-4b14-42b3-8a2b-c9499ae1764c,1425,1,00:36:15.845,36,15,66,1.117012,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['0a1eca4e-7971-4e9b-89a1-924b6698086d', '9bbfb6ee-3948-4326-86a2-3fe2c811d792']","[27.3, 59.1]",5678.0,Jefferson Andrés Lerma Solís,13.0,Right Center Midfield,,,,,,,,,,,,"[30.6, 60.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2175.845
