id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,off_camera,pass_switch,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_right_foot,out,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_aerial_won,dribble_outcome_id,dribble_outcome_name,pass_technique_id,pass_technique_name,pass_outswinging,clearance_left_foot,foul_committed_advantage,foul_won_advantage,pass_aerial_won,ball_recovery_recovery_failure,foul_won_defensive,pass_through_ball,foul_committed_card_id,foul_committed_card_name,dribble_overrun,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,pass_no_touch,goalkeeper_punched_out,bad_behaviour_card_id,bad_behaviour_card_name,pass_straight,shot_first_time,shot_aerial_won,block_save_block,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,dribble_no_touch,pass_cut_back,block_deflection,pass_goal_assist,shot_one_on_one,dribble_nutmeg,timestamp_seconds
6adf073e-fc12-43c2-9c6c-af8895f4fcae,661,1,00:16:21.969,16,21,34,0.145793,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['2adc0f58-a454-4ced-9cac-44bca03cf106'],"[97.6, 47.8]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,3.4132097,0.5554937,2.0,Low Pass,"[100.5, 49.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.969
2adc0f58-a454-4ced-9cac-44bca03cf106,662,1,00:16:22.115,16,22,34,0.0,6,Block,209,Celta Vigo,4,From Throw In,216,Getafe,,,['6adf073e-fc12-43c2-9c6c-af8895f4fcae'],"[19.6, 30.5]",27092.0,Abdoul Karim Yoda,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.115
e8fd2320-815f-43f7-9738-24a08db92aaa,663,1,00:16:22.168,16,22,34,0.0,6,Block,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,,"[97.5, 50.3]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.168
69fba9a1-fb75-4092-935f-d7ae7c92e81e,664,1,00:16:23.225,16,23,35,0.554745,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['59f0f0b2-388c-4c82-ba78-7274811ac53d'],"[21.3, 28.9]",27092.0,Abdoul Karim Yoda,6.0,Left Back,6745.0,Mehdi Lacen,3.8327537,-0.1308274,1.0,Ground Pass,"[25.1, 28.4]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.225
59f0f0b2-388c-4c82-ba78-7274811ac53d,665,1,00:16:23.780,16,23,35,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['69fba9a1-fb75-4092-935f-d7ae7c92e81e'],"[25.1, 28.4]",6745.0,Mehdi Lacen,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.78
5c8d672e-f4cb-4411-8991-c7e714fa810f,666,1,00:16:23.780,16,23,35,2.871282,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['59f0f0b2-388c-4c82-ba78-7274811ac53d', 'eefb5a47-5bdb-4939-97e6-8dfcd0da6f7a']","[25.1, 28.4]",6745.0,Mehdi Lacen,9.0,Right Defensive Midfield,,,,,,,,,,,,"[29.8, 28.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.78
eefb5a47-5bdb-4939-97e6-8dfcd0da6f7a,667,1,00:16:26.651,16,26,35,0.927337,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['b1274010-0a5e-4c61-8798-fa9dc06fdace'],"[29.8, 28.1]",6745.0,Mehdi Lacen,9.0,Right Defensive Midfield,15893.0,Víctor Rodríguez Romero,26.772,-0.28394353,2.0,Low Pass,"[55.5, 20.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.651
b1274010-0a5e-4c61-8798-fa9dc06fdace,668,1,00:16:27.579,16,27,35,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['eefb5a47-5bdb-4939-97e6-8dfcd0da6f7a'],"[55.5, 20.6]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.579
871953af-8b72-4ac2-93fe-6040318ebeb0,669,1,00:16:27.579,16,27,35,0.027387,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['4ac06128-08c0-4851-bf3d-6ad42718e9ec', 'b1274010-0a5e-4c61-8798-fa9dc06fdace']","[55.5, 20.6]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[55.8, 20.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.579
4ac06128-08c0-4851-bf3d-6ad42718e9ec,670,1,00:16:27.606,16,27,35,1.401346,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['32d35df7-a1b4-4fd4-8a57-77ea35e37845'],"[55.8, 20.2]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,16426.0,Wanderson Maciel Sousa Campos,7.800641,-2.2014775,2.0,Low Pass,"[51.2, 13.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.606
32d35df7-a1b4-4fd4-8a57-77ea35e37845,671,1,00:16:29.007,16,29,35,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['4ac06128-08c0-4851-bf3d-6ad42718e9ec'],"[51.2, 13.9]",16426.0,Wanderson Maciel Sousa Campos,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.007
87eca2a1-c4ae-4235-a02b-5675f0ebeb05,672,1,00:16:29.007,16,29,35,1.336955,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['32d35df7-a1b4-4fd4-8a57-77ea35e37845', '3860ec97-b2d5-4008-90df-63be320f71a3', '5cfe4836-00f4-4dd1-a2d2-bc22f8f46151']","[51.2, 13.9]",16426.0,Wanderson Maciel Sousa Campos,21.0,Left Wing,,,,,,,,,,,,"[56.6, 9.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.007
5cfe4836-00f4-4dd1-a2d2-bc22f8f46151,673,1,00:16:29.802,16,29,35,0.338174,17,Pressure,216,Getafe,1,Regular Play,209,Celta Vigo,,,['87eca2a1-c4ae-4235-a02b-5675f0ebeb05'],"[64.1, 72.5]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.802
06b50a12-082d-40a2-a99e-0412c2c89a14,674,1,00:16:30.344,16,30,35,0.0,39,Dribbled Past,216,Getafe,1,Regular Play,209,Celta Vigo,,,"['3860ec97-b2d5-4008-90df-63be320f71a3', '583bb700-cfec-48b3-9cd6-d89cef3287dd']","[63.5, 70.3]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.344
3860ec97-b2d5-4008-90df-63be320f71a3,675,1,00:16:30.344,16,30,35,0.0,14,Dribble,216,Getafe,1,Regular Play,216,Getafe,,,['06b50a12-082d-40a2-a99e-0412c2c89a14'],"[56.6, 9.8]",16426.0,Wanderson Maciel Sousa Campos,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.344
583bb700-cfec-48b3-9cd6-d89cef3287dd,676,1,00:16:30.344,16,30,35,2.260201,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['06b50a12-082d-40a2-a99e-0412c2c89a14', '1e3ca61f-cefa-44d6-b102-5308f515421e', '3860ec97-b2d5-4008-90df-63be320f71a3']","[56.6, 9.8]",16426.0,Wanderson Maciel Sousa Campos,21.0,Left Wing,,,,,,,,,,,,"[70.9, 14.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.344
1e3ca61f-cefa-44d6-b102-5308f515421e,677,1,00:16:32.604,16,32,35,1.994782,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['a9109bb6-cf7f-4241-8039-2d12ee7b296f'],"[70.9, 14.5]",16426.0,Wanderson Maciel Sousa Campos,21.0,Left Wing,6720.0,Pablo Sarabia García,27.060118,0.4471202,1.0,Ground Pass,"[95.3, 26.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.604
a9109bb6-cf7f-4241-8039-2d12ee7b296f,678,1,00:16:34.599,16,34,35,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['1e3ca61f-cefa-44d6-b102-5308f515421e'],"[95.3, 26.2]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.599
1084dc25-7b26-4131-b415-05a0928a2972,679,1,00:16:34.599,16,34,35,0.839835,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['4e08b0b4-e6d1-49e8-bd1e-a9867693147f', 'a9109bb6-cf7f-4241-8039-2d12ee7b296f']","[95.3, 26.2]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,"[111.2, 20.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.599
4e08b0b4-e6d1-49e8-bd1e-a9867693147f,680,1,00:16:35.439,16,35,35,0.13934,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['1b77fc0b-dd0f-4711-9a19-7d2022992204'],"[111.2, 20.8]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,24.027693,1.4330193,2.0,Low Pass,"[114.5, 44.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.439
1b77fc0b-dd0f-4711-9a19-7d2022992204,681,1,00:16:35.578,16,35,35,0.0,6,Block,216,Getafe,1,Regular Play,209,Celta Vigo,,,['4e08b0b4-e6d1-49e8-bd1e-a9867693147f'],"[5.6, 35.5]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.578
01f97eba-24e5-4b11-91a2-4eba652fb21c,682,1,00:16:36.831,16,36,35,0.0,2,Ball Recovery,216,Getafe,1,Regular Play,209,Celta Vigo,,,,"[6.6, 39.5]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.831
059de3e5-1e45-4e9b-a6f8-e268464f6ccf,683,1,00:16:36.831,16,36,35,16.210707,43,Carry,216,Getafe,1,Regular Play,209,Celta Vigo,,,"['01f97eba-24e5-4b11-91a2-4eba652fb21c', '077fff76-73af-4746-92cf-8af82fce35ce']","[6.6, 39.5]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,"[7.6, 39.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.831
077fff76-73af-4746-92cf-8af82fce35ce,684,1,00:16:53.042,16,53,35,5.814896,30,Pass,216,Getafe,1,Regular Play,209,Celta Vigo,,,['fa1558ab-bdd6-43d4-9b11-c64b0e933026'],"[7.6, 39.2]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,23785.0,Théo Bongonda Mbul''Ofeko Batombo,96.29543,-0.4181189,3.0,High Pass,"[95.6, 0.1]",68.0,Drop Kick,,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.042
fa1558ab-bdd6-43d4-9b11-c64b0e933026,685,1,00:16:58.857,16,58,35,,42,Ball Receipt*,216,Getafe,1,Regular Play,209,Celta Vigo,,,['077fff76-73af-4746-92cf-8af82fce35ce'],"[87.5, 2.9]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.857
5d5b06c4-e854-4240-af0e-a190741b678f,686,1,00:17:08.074,17,8,36,1.077579,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['10a60cc2-6e40-4b30-ab72-b835a2668f40'],"[31.2, 80.0]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,25881.0,Juan Antonio Rodríguez Villamuela,7.017834,-1.4994888,2.0,Low Pass,"[31.7, 73.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.074
8b08df14-7dfb-4b8a-8fd3-af14144916cf,687,1,00:17:08.950,17,8,36,0.449883,17,Pressure,216,Getafe,4,From Throw In,209,Celta Vigo,,,"['10a60cc2-6e40-4b30-ab72-b835a2668f40', '66b5d5ab-106b-4952-9d11-bda5b2213a92']","[88.4, 7.1]",6801.0,Pedro Pablo Hernández,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.95
10a60cc2-6e40-4b30-ab72-b835a2668f40,688,1,00:17:09.152,17,9,36,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,"['5d5b06c4-e854-4240-af0e-a190741b678f', '8b08df14-7dfb-4b8a-8fd3-af14144916cf']","[31.7, 73.0]",25881.0,Juan Antonio Rodríguez Villamuela,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.152
66b5d5ab-106b-4952-9d11-bda5b2213a92,689,1,00:17:09.152,17,9,36,0.256901,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['10a60cc2-6e40-4b30-ab72-b835a2668f40', '8b08df14-7dfb-4b8a-8fd3-af14144916cf', 'bec688e3-e878-4bef-98bf-21958e1ebaa6']","[31.7, 73.0]",25881.0,Juan Antonio Rodríguez Villamuela,11.0,Left Defensive Midfield,,,,,,,,,,,,"[31.7, 73.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.152
bec688e3-e878-4bef-98bf-21958e1ebaa6,690,1,00:17:09.409,17,9,36,2.800624,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['84e27904-de20-4c85-bc16-e9b73bcc3ea2'],"[31.7, 73.0]",25881.0,Juan Antonio Rodríguez Villamuela,11.0,Left Defensive Midfield,,,36.903793,-0.32260746,3.0,High Pass,"[66.7, 61.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.409
96ab63bc-0f39-45fe-9dfa-8f900dadb552,691,1,00:17:11.745,17,11,36,0.553699,17,Pressure,216,Getafe,4,From Throw In,216,Getafe,,,"['84e27904-de20-4c85-bc16-e9b73bcc3ea2', 'c11d78dd-83a5-4429-b5d1-2149969ff8cf']","[66.7, 61.3]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.745
84e27904-de20-4c85-bc16-e9b73bcc3ea2,692,1,00:17:12.209,17,12,37,0.0,10,Interception,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['96ab63bc-0f39-45fe-9dfa-8f900dadb552', 'bec688e3-e878-4bef-98bf-21958e1ebaa6']","[53.4, 18.8]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.209
c11d78dd-83a5-4429-b5d1-2149969ff8cf,693,1,00:17:12.209,17,12,37,1.128596,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['55366253-184f-44aa-ac8f-f5e3cb54ac24', '84e27904-de20-4c85-bc16-e9b73bcc3ea2', '96ab63bc-0f39-45fe-9dfa-8f900dadb552']","[53.4, 18.8]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,"[56.5, 32.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.209
55366253-184f-44aa-ac8f-f5e3cb54ac24,694,1,00:17:13.338,17,13,37,1.01093,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['3a84a695-68b7-42bd-be19-3e9324a0c16d'],"[56.5, 32.0]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,5217.0,Iago Aspas Juncal,16.224981,0.33929262,1.0,Ground Pass,"[71.8, 37.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.338
3a84a695-68b7-42bd-be19-3e9324a0c16d,695,1,00:17:14.349,17,14,37,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['55366253-184f-44aa-ac8f-f5e3cb54ac24'],"[71.8, 37.4]",5217.0,Iago Aspas Juncal,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.349
cad4f0a6-8edf-4a43-bf40-23c07ae1cb36,696,1,00:17:14.349,17,14,37,1.061693,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['04eca131-bbcf-406c-a85b-c09d5329c44d', '3a84a695-68b7-42bd-be19-3e9324a0c16d', '9187379f-e3ef-47ce-a038-43ac10a50b5a']","[71.8, 37.4]",5217.0,Iago Aspas Juncal,17.0,Right Wing,,,,,,,,,,,,"[67.6, 35.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.349
9187379f-e3ef-47ce-a038-43ac10a50b5a,697,1,00:17:14.776,17,14,37,0.684782,17,Pressure,209,Celta Vigo,1,Regular Play,216,Getafe,,,"['04eca131-bbcf-406c-a85b-c09d5329c44d', 'cad4f0a6-8edf-4a43-bf40-23c07ae1cb36']","[48.3, 42.7]",6745.0,Mehdi Lacen,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.776
04eca131-bbcf-406c-a85b-c09d5329c44d,698,1,00:17:15.411,17,15,37,1.029164,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['9187379f-e3ef-47ce-a038-43ac10a50b5a', '946ec7b3-7462-42fe-b3c1-d88ecdc9df36']","[67.6, 35.0]",5217.0,Iago Aspas Juncal,17.0,Right Wing,6796.0,Nemanja Radoja,7.267049,-2.5421402,1.0,Ground Pass,"[61.6, 30.9]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.411
946ec7b3-7462-42fe-b3c1-d88ecdc9df36,699,1,00:17:16.440,17,16,37,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['04eca131-bbcf-406c-a85b-c09d5329c44d'],"[61.6, 30.9]",6796.0,Nemanja Radoja,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.44
61ef8fb0-69ce-4d2c-b3ed-d4a19f132808,700,1,00:17:16.440,17,16,37,1.945872,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['2584fa79-7628-4972-afb7-865097ffaf67', '946ec7b3-7462-42fe-b3c1-d88ecdc9df36']","[61.6, 30.9]",6796.0,Nemanja Radoja,11.0,Left Defensive Midfield,,,,,,,,,,,,"[62.0, 30.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.44
2584fa79-7628-4972-afb7-865097ffaf67,701,1,00:17:18.386,17,18,37,0.87325,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['34a6562f-f98b-4ad9-87fa-93a9c815d41c', 'c86ec3c6-4198-4aef-bd64-848c92dd1576']","[62.0, 30.7]",6796.0,Nemanja Radoja,11.0,Left Defensive Midfield,7105.0,Fabián Ariel Orellana Valenzuela,18.2011,0.010988569,1.0,Ground Pass,"[80.2, 30.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038.386
34a6562f-f98b-4ad9-87fa-93a9c815d41c,702,1,00:17:19.259,17,19,37,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['2584fa79-7628-4972-afb7-865097ffaf67'],"[85.8, 36.3]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.259
c86ec3c6-4198-4aef-bd64-848c92dd1576,703,1,00:17:19.259,17,19,37,0.0,2,Ball Recovery,209,Celta Vigo,1,Regular Play,216,Getafe,,,['2584fa79-7628-4972-afb7-865097ffaf67'],"[39.9, 49.2]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.259
8f586070-d12d-4898-9a03-afee3f8adda6,704,1,00:17:19.259,17,19,37,1.01486,43,Carry,209,Celta Vigo,1,Regular Play,216,Getafe,,,"['8df8b77e-dedb-47b7-898a-87f85edeb78e', 'c86ec3c6-4198-4aef-bd64-848c92dd1576', 'eb44d893-4f92-4ba2-9c3a-f85ae3fa8f8a']","[39.9, 49.2]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,"[43.2, 50.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.259
eb44d893-4f92-4ba2-9c3a-f85ae3fa8f8a,705,1,00:17:19.926,17,19,37,0.576553,17,Pressure,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['8df8b77e-dedb-47b7-898a-87f85edeb78e', '8f586070-d12d-4898-9a03-afee3f8adda6']","[76.7, 30.7]",6796.0,Nemanja Radoja,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.926
