id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,foul_committed_advantage,foul_won_advantage,pass_switch,interception_outcome_id,interception_outcome_name,off_camera,clearance_head,clearance_body_part_id,clearance_body_part_name,out,foul_won_defensive,clearance_right_foot,pass_cross,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,pass_technique_id,pass_technique_name,dribble_nutmeg,foul_committed_card_id,foul_committed_card_name,ball_recovery_recovery_failure,clearance_aerial_won,pass_assisted_shot_id,pass_goal_assist,shot_open_goal,shot_key_pass_id,shot_first_time,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,pass_shot_assist,shot_aerial_won,goalkeeper_end_location,miscontrol_aerial_won,pass_outswinging,dribble_overrun,clearance_left_foot,pass_cut_back,pass_through_ball,50_50_outcome_id,50_50_outcome_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,timestamp_seconds
92f7b40f-3c4a-46a9-9bb0-3e078722b56f,2188,2,00:01:21.655,46,21,116,0.0,9,Clearance,214,Espanyol,1,Regular Play,209,Celta Vigo,,,['4f31e141-ca7d-42b3-88d9-4c346d66d551'],"[6.6, 31.6]",6802.0,Jonathan Castro Otto,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.655
dcc7af76-3716-4d86-a040-a83af170c80e,2189,2,00:01:21.880,46,21,116,0.0,2,Ball Recovery,214,Espanyol,1,Regular Play,214,Espanyol,,,,"[109.8, 49.2]",27148.0,Abraham González Casanova,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.88
3563f0d1-0b09-4455-a3d8-e7bf00491412,2190,2,00:01:21.880,46,21,116,0.610529,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['11d0eb3c-1434-4d80-9ed1-1b2f17f5b8eb', 'dcc7af76-3716-4d86-a040-a83af170c80e']","[109.8, 49.2]",27148.0,Abraham González Casanova,15.0,Left Center Midfield,,,,,,,,,,,,"[109.3, 47.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.88
11d0eb3c-1434-4d80-9ed1-1b2f17f5b8eb,2191,2,00:01:22.491,46,22,116,0.202702,16,Shot,214,Espanyol,1,Regular Play,214,Espanyol,,,"['7e8abb46-e926-4fd4-bfff-045a975b6b2d', 'c24ffe3d-5b7c-4de1-aac8-e104434c6c2b']","[109.3, 47.4]",27148.0,Abraham González Casanova,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09847897,"[111.9, 46.5]",40.0,Right Foot,87.0,Open Play,96.0,Blocked,93.0,Normal,"[{'location': [110.5, 49.7], 'player': {'id': 7577, 'name': 'Carles Planas Antolínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.2, 48.6], 'player': {'id': 6804, 'name': 'Sergi Gómez Solà'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.2, 39.8], 'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.3, 45.6], 'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.2, 42.0], 'player': {'id': 6796, 'name': 'Nemanja Radoja'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.8, 46.5], 'player': {'id': 27341, 'name': 'Marcelo Alfonso Díaz Rojas'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.8, 36.1], 'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.5, 42.2], 'player': {'id': 6884, 'name': 'Sergio Álvarez Conde'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.1, 47.8], 'player': {'id': 6838, 'name': 'Hernán Arsenio Pérez González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.491
c24ffe3d-5b7c-4de1-aac8-e104434c6c2b,2192,2,00:01:22.694,46,22,116,0.0,6,Block,214,Espanyol,1,Regular Play,209,Celta Vigo,,,['11d0eb3c-1434-4d80-9ed1-1b2f17f5b8eb'],"[8.2, 33.6]",27341.0,Marcelo Alfonso Díaz Rojas,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.694
7e8abb46-e926-4fd4-bfff-045a975b6b2d,2193,2,00:01:22.954,46,22,116,0.0,23,Goal Keeper,214,Espanyol,1,Regular Play,209,Celta Vigo,,,['11d0eb3c-1434-4d80-9ed1-1b2f17f5b8eb'],"[2.6, 37.9]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,44.0,Set,,,,,,,,,,,,,,,,,,,,,"[2.6, 37.9]",,,,,,,,,,,,,,82.95400000000001
c1fbc3bb-7592-4878-9a7f-5689b5263de7,2194,2,00:01:24.265,46,24,116,0.600084,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['c7b5f1a0-4867-45c4-af46-4f59c55d12d0'],"[105.9, 48.7]",27148.0,Abraham González Casanova,15.0,Left Center Midfield,5719.0,Marco Asensio Willemsen,4.1,3.1415927,1.0,Ground Pass,"[101.8, 48.7]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdd9c28d-a28b-4b7e-af3b-f8900d595cba,,,,,,,,True,,,,,,,,,,,,,,,,84.265
c7b5f1a0-4867-45c4-af46-4f59c55d12d0,2195,2,00:01:24.866,46,24,116,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['c1fbc3bb-7592-4878-9a7f-5689b5263de7'],"[101.8, 48.7]",5719.0,Marco Asensio Willemsen,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.866
bdd9c28d-a28b-4b7e-af3b-f8900d595cba,2196,2,00:01:25.038,46,25,116,0.092435,16,Shot,214,Espanyol,1,Regular Play,214,Espanyol,,,"['c04a38f7-928b-43e2-8442-9c0cbbbb1cd1', 'db6ec653-85e2-4160-a194-ed973459990a']","[101.4, 50.0]",5719.0,Marco Asensio Willemsen,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045433793,"[105.1, 48.6]",38.0,Left Foot,87.0,Open Play,96.0,Blocked,93.0,Normal,"[{'location': [113.3, 45.5], 'player': {'id': 6804, 'name': 'Sergi Gómez Solà'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.5, 41.0], 'player': {'id': 6884, 'name': 'Sergio Álvarez Conde'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 48.4], 'player': {'id': 7577, 'name': 'Carles Planas Antolínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.1, 38.3], 'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.2, 35.7], 'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.9, 51.7], 'player': {'id': 27148, 'name': 'Abraham González Casanova'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.9, 53.1], 'player': {'id': 6838, 'name': 'Hernán Arsenio Pérez González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.0, 40.9], 'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [95.1, 45.5], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.6, 48.1], 'player': {'id': 27341, 'name': 'Marcelo Alfonso Díaz Rojas'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.8, 52.9], 'player': {'id': 7105, 'name': 'Fabián Ariel Orellana Valenzuela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.4, 45.9], 'player': {'id': 6801, 'name': 'Pedro Pablo Hernández'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.9, 43.8], 'player': {'id': 6796, 'name': 'Nemanja Radoja'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.1, 45.6], 'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,c1fbc3bb-7592-4878-9a7f-5689b5263de7,True,,,,,,,,,,,,,,,,,,,,85.038
db6ec653-85e2-4160-a194-ed973459990a,2197,2,00:01:25.130,46,25,116,0.0,6,Block,214,Espanyol,1,Regular Play,209,Celta Vigo,,,['bdd9c28d-a28b-4b7e-af3b-f8900d595cba'],"[15.0, 31.5]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.13
c04a38f7-928b-43e2-8442-9c0cbbbb1cd1,2198,2,00:01:25.221,46,25,116,0.0,23,Goal Keeper,214,Espanyol,1,Regular Play,209,Celta Vigo,,,['bdd9c28d-a28b-4b7e-af3b-f8900d595cba'],"[2.6, 39.1]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,44.0,Set,,,,,,,,,,,,,,,,,,,,,"[2.6, 39.1]",,,,,,,,,,,,,,85.221
20e95931-144e-4830-9dee-edd40c0b9f9b,2199,2,00:01:26.635,46,26,116,0.0,2,Ball Recovery,214,Espanyol,1,Regular Play,214,Espanyol,,,,"[105.7, 57.4]",27148.0,Abraham González Casanova,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.635
a8446247-667d-486f-93ee-1ebac1ef202e,2200,2,00:01:27.779,46,27,116,0.952463,16,Shot,214,Espanyol,1,Regular Play,214,Espanyol,,,['a538f6f3-e05e-4265-8d9a-8fc7a809e8e4'],"[109.1, 58.1]",27148.0,Abraham González Casanova,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011250059,"[117.9, 42.8, 0.5]",40.0,Right Foot,87.0,Open Play,100.0,Saved,91.0,Half Volley,"[{'location': [103.9, 61.1], 'player': {'id': 6801, 'name': 'Pedro Pablo Hernández'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.0, 46.0], 'player': {'id': 27341, 'name': 'Marcelo Alfonso Díaz Rojas'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 42.1], 'player': {'id': 6796, 'name': 'Nemanja Radoja'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.1, 51.1], 'player': {'id': 7577, 'name': 'Carles Planas Antolínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.7, 58.3], 'player': {'id': 7105, 'name': 'Fabián Ariel Orellana Valenzuela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.4, 38.0], 'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [109.2, 34.9], 'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.2, 43.4], 'player': {'id': 6884, 'name': 'Sergio Álvarez Conde'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.4, 42.9], 'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.1, 41.1], 'player': {'id': 6804, 'name': 'Sergi Gómez Solà'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.8, 36.7], 'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.7, 60.8], 'player': {'id': 6838, 'name': 'Hernán Arsenio Pérez González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.4, 53.4], 'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.6, 47.2], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [90.2, 29.9], 'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,87.779
a538f6f3-e05e-4265-8d9a-8fc7a809e8e4,2201,2,00:01:28.732,46,28,117,0.0,23,Goal Keeper,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['a8446247-667d-486f-93ee-1ebac1ef202e'],"[1.9, 36.7]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,Success,33.0,Shot Saved,46.0,Standing,44.0,Set,35.0,Both Hands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.732
dc53e757-f092-4e9b-b591-8f8154cd17a9,2202,2,00:01:48.422,46,48,118,3.866641,30,Pass,209,Celta Vigo,8,From Keeper,209,Celta Vigo,,,['9899dcc2-6723-46b8-b63b-bde424ad02f2'],"[15.5, 39.9]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,6801.0,Pedro Pablo Hernández,94.15413,-0.39234015,3.0,High Pass,"[102.5, 3.9]",,,68.0,Drop Kick,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.422
9899dcc2-6723-46b8-b63b-bde424ad02f2,2203,2,00:01:52.289,46,52,118,,42,Ball Receipt*,209,Celta Vigo,8,From Keeper,209,Celta Vigo,,,['dc53e757-f092-4e9b-b591-8f8154cd17a9'],"[102.5, 3.9]",6801.0,Pedro Pablo Hernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.289
d83c3c9a-a37b-42d0-9308-f2a2f76e9d1c,2204,2,00:01:53.522,46,53,118,1.288835,17,Pressure,209,Celta Vigo,8,From Keeper,214,Espanyol,,,,"[18.9, 75.1]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.52199999999999
cb624c5d-ce96-4ccd-9cb1-3fe88c7f4c10,2205,2,00:01:56.045,46,56,119,0.205334,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['2f745415-f3f3-41fa-9983-d971b0c90c54', '58db5ac9-7ee5-490f-b2cf-b702a4be9edf']","[102.8, 3.7]",6801.0,Pedro Pablo Hernández,19.0,Center Attacking Midfield,6724.0,Manuel Agudo Durán,2.6172504,2.383215,1.0,Ground Pass,"[100.9, 5.5]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.045
58db5ac9-7ee5-490f-b2cf-b702a4be9edf,2206,2,00:01:56.250,46,56,119,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['cb624c5d-ce96-4ccd-9cb1-3fe88c7f4c10'],"[93.8, 4.6]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.25
2f745415-f3f3-41fa-9983-d971b0c90c54,2207,2,00:01:56.250,46,56,119,0.0,6,Block,209,Celta Vigo,1,Regular Play,214,Espanyol,,,['cb624c5d-ce96-4ccd-9cb1-3fe88c7f4c10'],"[19.2, 74.6]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.25
ece0f372-21ad-46e4-b324-131d863abc20,2208,2,00:02:13.284,47,13,120,2.052676,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['81df15c9-1a03-4a85-acd4-1eac378b658d'],"[99.6, 0.1]",7577.0,Carles Planas Antolínez,6.0,Left Back,6724.0,Manuel Agudo Durán,6.8359346,1.6733762,2.0,Low Pass,"[98.9, 6.9]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.284
81df15c9-1a03-4a85-acd4-1eac378b658d,2209,2,00:02:15.337,47,15,120,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['ece0f372-21ad-46e4-b324-131d863abc20'],"[98.9, 6.9]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.337
3f774daa-282a-434a-bd7e-30c3b4b656ac,2210,2,00:02:15.337,47,15,120,0.68127,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['87be59e1-ac9b-4bd6-9f78-6048e2c6dabc'],"[98.9, 6.9]",6724.0,Manuel Agudo Durán,21.0,Left Wing,7577.0,Carles Planas Antolínez,5.503635,-1.5344487,2.0,Low Pass,"[99.1, 1.4]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.337
87be59e1-ac9b-4bd6-9f78-6048e2c6dabc,2211,2,00:02:16.018,47,16,120,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['3f774daa-282a-434a-bd7e-30c3b4b656ac'],"[99.1, 1.4]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.018
d4704ad8-55b4-4c91-bf02-b10d99205ebf,2212,2,00:02:16.018,47,16,120,0.638641,43,Carry,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['7331073f-cee7-4afe-be15-3963ba292e95', '87be59e1-ac9b-4bd6-9f78-6048e2c6dabc']","[99.1, 1.4]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,"[99.1, 1.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.018
7331073f-cee7-4afe-be15-3963ba292e95,2213,2,00:02:16.656,47,16,120,0.752278,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['6d6cc450-5ed7-47c4-b2c2-296774fa4cf1'],"[99.1, 1.4]",7577.0,Carles Planas Antolínez,6.0,Left Back,6724.0,Manuel Agudo Durán,4.4294467,2.0647378,1.0,Ground Pass,"[97.0, 5.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.656
6d6cc450-5ed7-47c4-b2c2-296774fa4cf1,2214,2,00:02:17.409,47,17,120,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['7331073f-cee7-4afe-be15-3963ba292e95'],"[97.0, 5.3]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.409
663ea98e-8113-420e-9235-81932c8788b8,2215,2,00:02:17.409,47,17,120,0.079999,43,Carry,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['6d6cc450-5ed7-47c4-b2c2-296774fa4cf1', '9caed960-f667-40a3-a3a7-4b1d284478b6']","[97.0, 5.3]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,"[99.3, 4.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.409
9caed960-f667-40a3-a3a7-4b1d284478b6,2216,2,00:02:17.489,47,17,120,0.999497,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['34ca9902-c1b2-4899-95ae-e2a31b2fa7c1'],"[99.3, 4.8]",6724.0,Manuel Agudo Durán,21.0,Left Wing,7577.0,Carles Planas Antolínez,10.323759,-0.067856826,1.0,Ground Pass,"[109.6, 4.1]",,,40.0,Right Foot,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.489
34ca9902-c1b2-4899-95ae-e2a31b2fa7c1,2217,2,00:02:18.488,47,18,120,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['9caed960-f667-40a3-a3a7-4b1d284478b6'],"[109.6, 4.1]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.488
4883806d-680e-41fb-8b13-470c0fdd30d2,2218,2,00:02:43.269,47,43,121,2.509095,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['77bf3d95-ef5b-41e2-a30a-c2bfeb8881f6'],"[14.6, 70.2]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,76.0198,-0.17185272,3.0,High Pass,"[89.5, 57.2]",62.0,Free Kick,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.269
77bf3d95-ef5b-41e2-a30a-c2bfeb8881f6,2219,2,00:02:45.778,47,45,121,0.0,9,Clearance,214,Espanyol,3,From Free Kick,209,Celta Vigo,,,['4883806d-680e-41fb-8b13-470c0fdd30d2'],"[30.6, 22.9]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.778
c88301f0-e9e4-4b2d-8bc1-bb9c10589857,2220,2,00:02:47.970,47,47,121,2.578799,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['1066a398-3786-4f4d-9c68-85171136255d', '2bcb58ed-848e-4098-879c-f7dae0cd7f36']","[67.5, 52.3]",27148.0,Abraham González Casanova,15.0,Left Center Midfield,6766.0,Gerard Moreno Balaguero,30.953514,0.48387605,3.0,High Pass,"[94.9, 66.7]",66.0,Recovery,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.97
1066a398-3786-4f4d-9c68-85171136255d,2221,2,00:02:50.549,47,50,121,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['c88301f0-e9e4-4b2d-8bc1-bb9c10589857'],"[91.9, 65.3]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.549
d9faf387-cb33-47c6-854b-29362328e456,2222,2,00:02:50.549,47,50,121,0.0,4,Duel,214,Espanyol,3,From Free Kick,214,Espanyol,,,['2bcb58ed-848e-4098-879c-f7dae0cd7f36'],"[94.9, 66.7]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,,,,,,,,,,,,,True,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.549
