id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,counterpress,off_camera,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,out,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_switch,pass_technique_id,pass_technique_name,pass_straight,interception_outcome_id,interception_outcome_name,dribble_overrun,ball_recovery_offensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_won_defensive,pass_cross,pass_cut_back,clearance_head,foul_committed_type_id,foul_committed_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_right_foot,pass_through_ball,pass_outswinging,ball_recovery_recovery_failure,50_50_outcome_id,50_50_outcome_name,foul_committed_card_id,foul_committed_card_name,pass_no_touch,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,clearance_aerial_won,shot_aerial_won,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist,block_offensive,foul_committed_offensive,bad_behaviour_card_id,bad_behaviour_card_name,shot_one_on_one,timestamp_seconds
56e44a1e-5bc5-497c-aeef-6e20a687d06c,1972,2,00:01:52.401,46,52,116,1.036998,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['9c750326-dcbf-4755-96b5-5861a27e863c', 'c5692108-fcce-4746-be13-8eacdad4d2c8']","[46.7, 64.1]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,,,,,,,,,,,,"[46.7, 64.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.40100000000001
9c750326-dcbf-4755-96b5-5861a27e863c,1973,2,00:01:53.438,46,53,116,1.9115,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['c06188db-461a-405a-bca7-598d7f39f244'],"[46.7, 64.1]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,20064.0,Hugo Miguel Almeida Costa Lopes,20.833866,0.67998827,3.0,High Pass,"[62.9, 77.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.438
c06188db-461a-405a-bca7-598d7f39f244,1974,2,00:01:55.350,46,55,116,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['9c750326-dcbf-4755-96b5-5861a27e863c'],"[62.9, 77.2]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.35
f6217f4f-197d-4a54-8861-b8dd8d7ccafd,1975,2,00:01:55.350,46,55,116,2.290398,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['6426c4d8-386c-4835-970f-6f6c07cf78ba', 'c06188db-461a-405a-bca7-598d7f39f244', 'c29bd5a3-b2db-4a26-8afc-c7deba3629d8']","[62.9, 77.2]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,"[59.5, 75.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.35
6426c4d8-386c-4835-970f-6f6c07cf78ba,1976,2,00:01:56.540,46,56,116,0.694655,17,Pressure,1049,Granada,1,Regular Play,207,Valencia,,,['f6217f4f-197d-4a54-8861-b8dd8d7ccafd'],"[57.2, 5.7]",5186.0,Denis Cheryshev,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.53999999999999
13b6869e-3d93-4ec3-9816-120389e85661,1977,2,00:01:57.640,46,57,116,0.0,39,Dribbled Past,1049,Granada,1,Regular Play,207,Valencia,,,"['bb28ac8f-2846-402f-ab96-abfdb285f4ea', 'c29bd5a3-b2db-4a26-8afc-c7deba3629d8']","[60.6, 4.4]",5186.0,Denis Cheryshev,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.64
c29bd5a3-b2db-4a26-8afc-c7deba3629d8,1978,2,00:01:57.640,46,57,116,0.0,14,Dribble,1049,Granada,1,Regular Play,1049,Granada,,,['13b6869e-3d93-4ec3-9816-120389e85661'],"[59.5, 75.7]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.64
bb28ac8f-2846-402f-ab96-abfdb285f4ea,1979,2,00:01:57.640,46,57,116,2.609898,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['13b6869e-3d93-4ec3-9816-120389e85661', '5caae0e9-35a3-41ff-969b-fdce3b6b8637', 'c29bd5a3-b2db-4a26-8afc-c7deba3629d8']","[59.5, 75.7]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,"[56.5, 68.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.64
5caae0e9-35a3-41ff-969b-fdce3b6b8637,1980,2,00:02:00.250,47,0,116,2.2413,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['02a4b790-1d32-47f8-9944-c3f3102bc873'],"[56.5, 68.6]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,6702.0,David Rodríguez Lombán,10.239629,-3.0535853,1.0,Ground Pass,"[46.3, 67.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.25
02a4b790-1d32-47f8-9944-c3f3102bc873,1981,2,00:02:02.491,47,2,116,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['5caae0e9-35a3-41ff-969b-fdce3b6b8637'],"[46.3, 67.7]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.491
a2750dde-9e5e-4e25-a4c1-951e56e54649,1982,2,00:02:02.491,47,2,116,2.0345,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['02a4b790-1d32-47f8-9944-c3f3102bc873', 'ea1acbd3-2580-418c-abde-ff01a3ffd38e']","[46.3, 67.7]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,,,,,,,,,,,,"[52.3, 67.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.491
ea1acbd3-2580-418c-abde-ff01a3ffd38e,1983,2,00:02:04.526,47,4,116,3.434529,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['8cf23b0e-9820-4dbd-864c-91bb24964a40', 'be0f129e-bb29-41ed-97f9-a741ac5dd146']","[52.3, 67.5]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,4546.0,Dimitri Foulquier,60.59909,-0.7842313,3.0,High Pass,"[95.2, 24.7]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.526
be0f129e-bb29-41ed-97f9-a741ac5dd146,1984,2,00:02:07.960,47,7,116,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['ea1acbd3-2580-418c-abde-ff01a3ffd38e'],"[93.7, 19.8]",4546.0,Dimitri Foulquier,6.0,Left Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.96
8cf23b0e-9820-4dbd-864c-91bb24964a40,1985,2,00:02:07.960,47,7,116,2.000965,30,Pass,1049,Granada,1,Regular Play,207,Valencia,,,"['c57431f0-f3a0-4f75-8985-76467ded9b3a', 'ea1acbd3-2580-418c-abde-ff01a3ffd38e']","[24.9, 55.4]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,25144.0,Diego Alves Carreira,17.486567,-2.6856174,2.0,Low Pass,"[9.2, 47.7]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.96
c57431f0-f3a0-4f75-8985-76467ded9b3a,1986,2,00:02:09.961,47,9,116,,42,Ball Receipt*,1049,Granada,1,Regular Play,207,Valencia,,,['8cf23b0e-9820-4dbd-864c-91bb24964a40'],"[9.2, 47.7]",25144.0,Diego Alves Carreira,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.961
7e0b561b-bfe0-4505-8711-cd55c13ad1ff,1987,2,00:02:09.961,47,9,116,3.376849,43,Carry,1049,Granada,1,Regular Play,207,Valencia,,,"['376ae970-011d-4265-ab13-8afa28c614ea', 'c57431f0-f3a0-4f75-8985-76467ded9b3a']","[9.2, 47.7]",25144.0,Diego Alves Carreira,1.0,Goalkeeper,,,,,,,,,,,,"[13.3, 46.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.961
376ae970-011d-4265-ab13-8afa28c614ea,1988,2,00:02:13.338,47,13,116,4.685953,30,Pass,1049,Granada,1,Regular Play,207,Valencia,,,"['8322aa7c-b272-46a7-9695-117c568699bf', 'aca7bbd8-3917-411a-99e4-ee426255055b']","[13.3, 46.8]",25144.0,Diego Alves Carreira,1.0,Goalkeeper,18724.0,Sofiane Feghouli,82.84069,0.16614094,3.0,High Pass,"[95.0, 60.5]",,,68.0,Drop Kick,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.338
aca7bbd8-3917-411a-99e4-ee426255055b,1989,2,00:02:18.024,47,18,116,,42,Ball Receipt*,1049,Granada,1,Regular Play,207,Valencia,,,['376ae970-011d-4265-ab13-8afa28c614ea'],"[91.8, 63.3]",18724.0,Sofiane Feghouli,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.024
8322aa7c-b272-46a7-9695-117c568699bf,1990,2,00:02:18.024,47,18,116,1.6096,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['376ae970-011d-4265-ab13-8afa28c614ea', '3e860ec8-3a07-4602-9eb2-7a0549c3f0b9']","[25.1, 19.6]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,8697.0,Andrés Eduardo Fernández Moreno,19.840363,2.4920433,1.0,Ground Pass,"[9.3, 31.6]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.024
314c58c6-8060-4df4-95b4-db402fe30c2c,1991,2,00:02:19.488,47,19,116,0.391622,17,Pressure,1049,Granada,1,Regular Play,207,Valencia,,,"['3e860ec8-3a07-4602-9eb2-7a0549c3f0b9', '401b5c3d-9998-49dc-b0fb-aaac8cf4a13e', '77f3de26-e770-4e2e-9264-c7719c7fbe29']","[107.4, 47.2]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.488
3e860ec8-3a07-4602-9eb2-7a0549c3f0b9,1992,2,00:02:19.633,47,19,116,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,"['314c58c6-8060-4df4-95b4-db402fe30c2c', '8322aa7c-b272-46a7-9695-117c568699bf']","[9.3, 31.6]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.633
77f3de26-e770-4e2e-9264-c7719c7fbe29,1993,2,00:02:19.633,47,19,116,0.039999,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['314c58c6-8060-4df4-95b4-db402fe30c2c', '3e860ec8-3a07-4602-9eb2-7a0549c3f0b9', '401b5c3d-9998-49dc-b0fb-aaac8cf4a13e']","[9.3, 31.6]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,"[8.0, 30.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.633
401b5c3d-9998-49dc-b0fb-aaac8cf4a13e,1994,2,00:02:19.673,47,19,116,3.759395,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['314c58c6-8060-4df4-95b4-db402fe30c2c', 'cbcde224-4eef-4810-8a32-7768152a91ef']","[8.0, 30.7]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,26387.0,Edgar Antonio Méndez Ortega,45.68851,-0.2885218,3.0,High Pass,"[51.8, 17.7]",,,40.0,Right Foot,,True,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.673
cbcde224-4eef-4810-8a32-7768152a91ef,1995,2,00:02:23.433,47,23,116,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['401b5c3d-9998-49dc-b0fb-aaac8cf4a13e'],"[50.5, 17.7]",26387.0,Edgar Antonio Méndez Ortega,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.433
24ea97d6-07e7-4908-b609-468dbbcf0c69,1996,2,00:02:23.668,47,23,116,0.0,22,Foul Committed,1049,Granada,1,Regular Play,207,Valencia,,,['403de90a-65f9-4cd3-87e7-75445efe397c'],"[70.2, 62.6]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.668
403de90a-65f9-4cd3-87e7-75445efe397c,1997,2,00:02:23.668,47,23,116,0.0,21,Foul Won,1049,Granada,1,Regular Play,1049,Granada,,,['24ea97d6-07e7-4908-b609-468dbbcf0c69'],"[49.9, 17.5]",26387.0,Edgar Antonio Méndez Ortega,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.668
8dd3bd34-005c-4905-ba9a-346703de4867,1998,2,00:02:38.290,47,38,117,1.713598,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['0923ff86-715b-407b-b5fb-b32b3e2d37dd'],"[49.5, 18.1]",4546.0,Dimitri Foulquier,6.0,Left Back,20064.0,Hugo Miguel Almeida Costa Lopes,38.100525,1.5760456,1.0,Ground Pass,"[49.3, 56.2]",62.0,Free Kick,38.0,Left Foot,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.29
0923ff86-715b-407b-b5fb-b32b3e2d37dd,1999,2,00:02:40.004,47,40,117,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['8dd3bd34-005c-4905-ba9a-346703de4867'],"[49.3, 56.2]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.004
d299f87e-ccb5-4c81-b627-2250bf38be73,2000,2,00:02:40.959,47,40,117,1.0694,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['9e46783a-ee85-48c9-832a-6ecca6ee89ac'],"[59.3, 63.0]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,26248.0,David Barral Torres,17.267889,-0.33640152,1.0,Ground Pass,"[75.6, 57.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.959
9e46783a-ee85-48c9-832a-6ecca6ee89ac,2001,2,00:02:42.029,47,42,117,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['d299f87e-ccb5-4c81-b627-2250bf38be73'],"[75.6, 57.3]",26248.0,David Barral Torres,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.029
e46284ca-6665-4446-a523-5d634b584d3f,2002,2,00:02:42.029,47,42,117,2.680999,43,Carry,1049,Granada,3,From Free Kick,1049,Granada,,,"['9e46783a-ee85-48c9-832a-6ecca6ee89ac', 'e3133d42-19ea-4eee-8ef0-397859c8cb50']","[75.6, 57.3]",26248.0,David Barral Torres,23.0,Center Forward,,,,,,,,,,,,"[70.4, 65.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.029
e3133d42-19ea-4eee-8ef0-397859c8cb50,2003,2,00:02:44.710,47,44,117,1.5813,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['13620592-ccfb-4331-b573-2343f3dad6cd'],"[70.4, 65.8]",26248.0,David Barral Torres,23.0,Center Forward,6702.0,David Rodríguez Lombán,14.956604,-3.0545647,1.0,Ground Pass,"[55.5, 64.5]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.71
13620592-ccfb-4331-b573-2343f3dad6cd,2004,2,00:02:46.291,47,46,117,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['e3133d42-19ea-4eee-8ef0-397859c8cb50'],"[55.5, 64.5]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.291
0b0f5c69-2f3a-48d5-94bd-f9532dfb3ab6,2005,2,00:02:46.291,47,46,117,0.040000003,43,Carry,1049,Granada,3,From Free Kick,1049,Granada,,,"['13620592-ccfb-4331-b573-2343f3dad6cd', '53fa0471-fddf-4829-98d0-97eceafd94d1']","[55.5, 64.5]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,,,,,,,,,,,,"[55.7, 64.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.291
53fa0471-fddf-4829-98d0-97eceafd94d1,2006,2,00:02:46.331,47,46,117,3.2921,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['f935ddf0-b28a-47d8-9e1a-b91c37733fa3'],"[55.7, 64.1]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,26387.0,Edgar Antonio Méndez Ortega,68.43698,-1.0659686,3.0,High Pass,"[88.8, 4.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.33100000000002
f935ddf0-b28a-47d8-9e1a-b91c37733fa3,2007,2,00:02:49.623,47,49,117,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['53fa0471-fddf-4829-98d0-97eceafd94d1'],"[88.8, 4.2]",26387.0,Edgar Antonio Méndez Ortega,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.623
b1db5720-61bb-4bac-8433-66686182d306,2008,2,00:02:49.623,47,49,117,2.1653,43,Carry,1049,Granada,3,From Free Kick,1049,Granada,,,"['9b7cb0a5-952f-4ba3-8f66-743ff8cf0fee', 'f935ddf0-b28a-47d8-9e1a-b91c37733fa3']","[88.8, 4.2]",26387.0,Edgar Antonio Méndez Ortega,21.0,Left Wing,,,,,,,,,,,,"[81.8, 4.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.623
9b7cb0a5-952f-4ba3-8f66-743ff8cf0fee,2009,2,00:02:51.789,47,51,117,1.3044,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['fab71781-ef2c-4745-adbc-a561e5bd26c4'],"[81.8, 4.9]",26387.0,Edgar Antonio Méndez Ortega,21.0,Left Wing,4546.0,Dimitri Foulquier,19.386593,2.7610862,1.0,Ground Pass,"[63.8, 12.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.789
fab71781-ef2c-4745-adbc-a561e5bd26c4,2010,2,00:02:53.093,47,53,117,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['9b7cb0a5-952f-4ba3-8f66-743ff8cf0fee'],"[63.8, 12.1]",4546.0,Dimitri Foulquier,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.09300000000002
a150a078-8ced-40dd-ab49-4b17afe15a15,2011,2,00:02:53.093,47,53,117,1.4421,43,Carry,1049,Granada,3,From Free Kick,1049,Granada,,,"['d535099c-9f2a-489e-b6d3-3bd93d9bfcf6', 'fab71781-ef2c-4745-adbc-a561e5bd26c4']","[63.8, 12.1]",4546.0,Dimitri Foulquier,6.0,Left Back,,,,,,,,,,,,"[61.9, 17.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.09300000000002
d535099c-9f2a-489e-b6d3-3bd93d9bfcf6,2012,2,00:02:54.535,47,54,117,0.7969,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['d5be601d-8621-49bd-999b-7bca28ce7fe3'],"[61.9, 17.3]",4546.0,Dimitri Foulquier,6.0,Left Back,6599.0,Rubén Salvador Pérez Del Mármol,8.935883,1.4811496,1.0,Ground Pass,"[62.7, 26.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.535
d5be601d-8621-49bd-999b-7bca28ce7fe3,2013,2,00:02:55.332,47,55,117,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['d535099c-9f2a-489e-b6d3-3bd93d9bfcf6'],"[62.7, 26.2]",6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.332
4b0abf43-76eb-491b-8250-29dd733683f5,2014,2,00:02:55.332,47,55,117,0.963498,43,Carry,1049,Granada,3,From Free Kick,1049,Granada,,,"['5f515e75-86ba-42cc-8d18-e14515eaa7b1', 'a5b853c5-a287-4d61-a938-6c57dc7ef4db', 'd5be601d-8621-49bd-999b-7bca28ce7fe3']","[62.7, 26.2]",6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,,,,,,,,,,,,"[63.2, 25.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.332
5f515e75-86ba-42cc-8d18-e14515eaa7b1,2015,2,00:02:55.994,47,55,117,0.539965,17,Pressure,1049,Granada,3,From Free Kick,207,Valencia,,,"['4b0abf43-76eb-491b-8250-29dd733683f5', 'a5b853c5-a287-4d61-a938-6c57dc7ef4db']","[55.0, 48.9]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.994
