id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,counterpress,dribble_outcome_id,dribble_outcome_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,foul_won_defensive,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_switch,out,clearance_right_foot,pass_cross,clearance_left_foot,clearance_aerial_won,dribble_nutmeg,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_technique_id,pass_technique_name,pass_through_ball,pass_straight,pass_shot_assist,goalkeeper_end_location,shot_first_time,foul_committed_card_id,foul_committed_card_name,shot_aerial_won,pass_cut_back,foul_committed_advantage,foul_won_advantage,block_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outswinging,shot_one_on_one,dribble_overrun,timestamp_seconds
92b4f405-511b-48fb-bef3-e85e1676131b,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,222,Villarreal,1,Regular Play,222,Villarreal,442.0,"[{'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 3324, 'name': 'Eric Bertrand Bailly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 24}, {'player': {'id': 7034, 'name': 'Mateo Pablo Musacchio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 6827, 'name': 'Daniele Bonera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 6935, 'name': 'Adrián Marín Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 27}, {'player': {'id': 6771, 'name': 'Manuel Trigueros Muñoz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 18867, 'name': 'Matías Nahuel Leiva Esquivel'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 26}, {'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 19}, {'player': {'id': 6761, 'name': 'Leonardo Carrilho Baptistão'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 10}, {'player': {'id': 6735, 'name': 'Adrián López Álvarez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
e358a6f0-940c-4897-9575-10efca25f280,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,222,Villarreal,1,Regular Play,221,Levante UD,442.0,"[{'player': {'id': 23843, 'name': 'Diego Mariño Villar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 8}, {'player': {'id': 26012, 'name': 'David Navarro Pedrós'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 27656, 'name': 'Carl Medjani'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 14}, {'player': {'id': 6784, 'name': 'Antonio García Aranda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 24149, 'name': 'José Antonio García Rabasco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 27122, 'name': 'Simão Mate'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 26211, 'name': 'Joan Verdú Fernández'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 25}, {'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 25134, 'name': 'Deyverson Brum Silva Acosta'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 20}, {'player': {'id': 7141, 'name': 'Giuseppe Rossi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 21}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
ed1a7f9c-9080-48aa-b0a4-e54d719880d7,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,222,Villarreal,1,Regular Play,221,Levante UD,,,['42433c10-a3df-44dc-b3fa-a3bddc5bbb95'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
42433c10-a3df-44dc-b3fa-a3bddc5bbb95,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,222,Villarreal,1,Regular Play,222,Villarreal,,,['ed1a7f9c-9080-48aa-b0a4-e54d719880d7'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
ac5c9821-caee-4260-8d56-b00183946cfb,5,1,00:00:01.933,0,1,2,2.375983,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['04b1703f-3899-44a5-9eee-30cc68c44270'],True,"[60.0, 40.0]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,24149.0,José Antonio García Rabasco,16.62077,3.020969,1.0,Ground Pass,"[43.5, 42.0]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.933
04b1703f-3899-44a5-9eee-30cc68c44270,6,1,00:00:04.309,0,4,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['ac5c9821-caee-4260-8d56-b00183946cfb'],,"[43.5, 42.0]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.309
09e606ad-a53f-4f3c-8bb5-350c8c933cd4,7,1,00:00:05.464,0,5,2,1.404348,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['c9f0b077-3cfc-4a03-ab89-5bd3d6200bab'],,"[43.5, 36.0]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,6784.0,Antonio García Aranda,23.916939,-1.5331572,1.0,Ground Pass,"[44.4, 12.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.464
c9f0b077-3cfc-4a03-ab89-5bd3d6200bab,8,1,00:00:06.868,0,6,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['09e606ad-a53f-4f3c-8bb5-350c8c933cd4'],,"[44.4, 12.1]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.868
f509d52a-ad1d-4407-a563-54b124b0ab4b,9,1,00:00:06.868,0,6,2,1.683496,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['46ebec32-5c09-4e6b-ba2a-9c4bb62b0aef', 'c9f0b077-3cfc-4a03-ab89-5bd3d6200bab', 'cc0bcc85-dfe2-460d-b651-d876318c95c7']",,"[44.4, 12.1]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,True,"[38.0, 12.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.868
46ebec32-5c09-4e6b-ba2a-9c4bb62b0aef,10,1,00:00:07.766,0,7,2,0.876371,17,Pressure,221,Levante UD,9,From Kick Off,222,Villarreal,,,"['cc0bcc85-dfe2-460d-b651-d876318c95c7', 'f509d52a-ad1d-4407-a563-54b124b0ab4b']",,"[77.0, 68.4]",18867.0,Matías Nahuel Leiva Esquivel,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.766
cc0bcc85-dfe2-460d-b651-d876318c95c7,11,1,00:00:08.551,0,8,2,1.266327,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['46ebec32-5c09-4e6b-ba2a-9c4bb62b0aef', 'd43278e8-e495-45e6-9a51-0b4ca5325edf']",,"[38.0, 12.7]",6784.0,Antonio García Aranda,6.0,Left Back,27656.0,Carl Medjani,12.332883,2.819842,1.0,Ground Pass,"[26.3, 16.6]",38.0,Left Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.551
d43278e8-e495-45e6-9a51-0b4ca5325edf,12,1,00:00:09.818,0,9,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['cc0bcc85-dfe2-460d-b651-d876318c95c7'],,"[26.3, 16.6]",27656.0,Carl Medjani,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.818
d1bef21d-b1f0-4f51-9126-8d40f00de4c5,13,1,00:00:09.818,0,9,2,0.133287,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['ce14df49-a6fe-4cce-8be0-c47c526f89d0', 'd43278e8-e495-45e6-9a51-0b4ca5325edf']",,"[26.3, 16.6]",27656.0,Carl Medjani,5.0,Left Center Back,,,,,,,,,,,,,"[24.6, 17.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.818
ce14df49-a6fe-4cce-8be0-c47c526f89d0,14,1,00:00:09.951,0,9,2,2.015138,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['799452e4-bff2-42d4-ac9b-406fc7b3d44d'],,"[24.6, 17.6]",27656.0,Carl Medjani,5.0,Left Center Back,,,39.656525,-0.15188245,3.0,High Pass,"[63.8, 11.6]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.951
799452e4-bff2-42d4-ac9b-406fc7b3d44d,15,1,00:00:11.966,0,11,2,0.730723,30,Pass,221,Levante UD,9,From Kick Off,222,Villarreal,,,"['658b1d79-06c6-4b32-87cb-25131a2fedc0', 'c7b6f130-94ab-480e-bc10-9a8a9f62dea7', 'ce14df49-a6fe-4cce-8be0-c47c526f89d0']",,"[56.3, 68.5]",3324.0,Eric Bertrand Bailly,2.0,Right Back,6771.0,Manuel Trigueros Muñoz,6.6030297,0.03029376,2.0,Low Pass,"[62.9, 68.7]",37.0,Head,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.966
658b1d79-06c6-4b32-87cb-25131a2fedc0,16,1,00:00:12.697,0,12,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,222,Villarreal,,,['799452e4-bff2-42d4-ac9b-406fc7b3d44d'],,"[62.7, 65.1]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.697
c7b6f130-94ab-480e-bc10-9a8a9f62dea7,17,1,00:00:12.697,0,12,2,0.866362,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['6fc4ee95-fcb1-4542-887f-a29d05d4c489', '799452e4-bff2-42d4-ac9b-406fc7b3d44d']",,"[57.2, 11.4]",26211.0,Joan Verdú Fernández,12.0,Right Midfield,25134.0,Deyverson Brum Silva Acosta,13.413426,-0.04474623,2.0,Low Pass,"[70.6, 10.8]",40.0,Right Foot,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.697
6fc4ee95-fcb1-4542-887f-a29d05d4c489,18,1,00:00:13.563,0,13,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['c7b6f130-94ab-480e-bc10-9a8a9f62dea7'],,"[70.6, 10.8]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.563
3e48b6b2-5dc0-4b1b-b6bb-976a8ee8521c,19,1,00:00:13.563,0,13,2,1.245974,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['503465a4-6935-4a0c-88ca-e7ab3ff449b7', '6fc4ee95-fcb1-4542-887f-a29d05d4c489']",,"[70.6, 10.8]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,,"[64.8, 13.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.563
503465a4-6935-4a0c-88ca-e7ab3ff449b7,20,1,00:00:14.809,0,14,2,1.247769,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['1b9935ef-dd95-408e-bafb-518bd9e4da17'],,"[64.8, 13.7]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,27122.0,Simão Mate,9.170606,2.819842,1.0,Ground Pass,"[56.1, 16.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.809
1b9935ef-dd95-408e-bafb-518bd9e4da17,21,1,00:00:16.057,0,16,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['503465a4-6935-4a0c-88ca-e7ab3ff449b7'],,"[56.1, 16.6]",27122.0,Simão Mate,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.057
fa1ff294-432a-4709-bfb7-469bdddc3f71,22,1,00:00:16.057,0,16,2,0.999479,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['1b9935ef-dd95-408e-bafb-518bd9e4da17', '91a7c0b3-7e3e-44f2-94ac-7524bff6ece5']",,"[56.1, 16.6]",27122.0,Simão Mate,11.0,Left Defensive Midfield,,,,,,,,,,,,,"[63.0, 18.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.057
91a7c0b3-7e3e-44f2-94ac-7524bff6ece5,23,1,00:00:17.056,0,17,2,1.930482,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['bac9bffd-08e0-4509-b905-d22a6f31bb7c'],,"[63.0, 18.5]",27122.0,Simão Mate,11.0,Left Defensive Midfield,6668.0,José Luis Morales Nogales,30.598856,0.43879893,3.0,High Pass,"[90.7, 31.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.056
bac9bffd-08e0-4509-b905-d22a6f31bb7c,24,1,00:00:18.987,0,18,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['91a7c0b3-7e3e-44f2-94ac-7524bff6ece5'],,"[90.7, 31.5]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.987
191c6bd0-cb1c-4fc2-a3cd-78f4c97c13a6,25,1,00:00:18.987,0,18,2,0.658951,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['6d3718c6-9b8e-458f-868f-7c210b1a5d3b', 'bac9bffd-08e0-4509-b905-d22a6f31bb7c']",,"[90.7, 31.5]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,,"[97.1, 29.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.987
6d3718c6-9b8e-458f-868f-7c210b1a5d3b,26,1,00:00:19.646,0,19,2,0.0,38,Miscontrol,221,Levante UD,9,From Kick Off,221,Levante UD,,,,,"[97.1, 29.4]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.646
4c69f34c-e89e-414f-9004-d2fc2f0e3121,27,1,00:00:19.780,0,19,2,0.0,2,Ball Recovery,221,Levante UD,9,From Kick Off,222,Villarreal,,,,,"[23.0, 50.7]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.78
0b3b4a01-e4ba-43fd-b66d-05a2f5e7d349,28,1,00:00:20.148,0,20,2,0.149158,17,Pressure,221,Levante UD,9,From Kick Off,221,Levante UD,,,,,"[100.0, 27.9]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.148
d24da5ab-630b-4bd4-ae1c-df4591fcbced,29,1,00:00:21.242,0,21,2,0.0,2,Ball Recovery,221,Levante UD,9,From Kick Off,222,Villarreal,,,,,"[21.0, 52.2]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.242
5ac3870c-4c22-41f9-9299-3c8abdf83758,30,1,00:00:21.242,0,21,2,0.477277,43,Carry,221,Levante UD,9,From Kick Off,222,Villarreal,,,"['d24da5ab-630b-4bd4-ae1c-df4591fcbced', 'fac4c81d-fe37-463f-b2c1-c645507e9dfd']",,"[21.0, 52.2]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,,"[18.9, 48.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.242
fac4c81d-fe37-463f-b2c1-c645507e9dfd,31,1,00:00:21.719,0,21,2,3.50021,30,Pass,221,Levante UD,9,From Kick Off,222,Villarreal,,,,,"[18.9, 48.8]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,43.56145,0.7983844,3.0,High Pass,"[49.3, 80.0]",38.0,Left Foot,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.719
aa88f415-9940-4227-9669-f903d8d19ffb,32,1,00:00:32.857,0,32,3,2.465428,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['f6aa1f5a-98fd-4253-ae53-7d7d4b29a8ad'],,"[71.6, 0.1]",6784.0,Antonio García Aranda,6.0,Left Back,27656.0,Carl Medjani,28.461378,2.7140927,2.0,Low Pass,"[45.7, 11.9]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.857
f6aa1f5a-98fd-4253-ae53-7d7d4b29a8ad,33,1,00:00:35.322,0,35,3,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['aa88f415-9940-4227-9669-f903d8d19ffb'],,"[45.7, 11.9]",27656.0,Carl Medjani,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.322
938c47d6-15b7-440c-9728-62497464da3a,34,1,00:00:35.322,0,35,3,1.152738,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['2af1d351-91f5-4cea-a625-d32119d8485e', 'f6aa1f5a-98fd-4253-ae53-7d7d4b29a8ad']",,"[45.7, 11.9]",27656.0,Carl Medjani,5.0,Left Center Back,,,,,,,,,,,,,"[39.8, 17.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.322
2af1d351-91f5-4cea-a625-d32119d8485e,35,1,00:00:36.475,0,36,3,1.294314,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['3bb5ff6a-9ded-488e-96da-851854b49ec7'],,"[39.8, 17.2]",27656.0,Carl Medjani,5.0,Left Center Back,26012.0,David Navarro Pedrós,13.038404,1.6475682,1.0,Ground Pass,"[38.8, 30.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.475
3bb5ff6a-9ded-488e-96da-851854b49ec7,36,1,00:00:37.769,0,37,3,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['2af1d351-91f5-4cea-a625-d32119d8485e'],,"[38.8, 30.2]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.769
a985feeb-6311-4566-a09a-355d51e0d603,37,1,00:00:37.769,0,37,3,1.503687,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['38be651a-a01b-4ddd-8199-5885999639bd', '3bb5ff6a-9ded-488e-96da-851854b49ec7']",,"[38.8, 30.2]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,,"[36.8, 32.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.769
38be651a-a01b-4ddd-8199-5885999639bd,38,1,00:00:39.273,0,39,3,1.248894,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['ee76e3a1-3812-4af6-a133-096f9343d280'],,"[36.8, 32.8]",26012.0,David Navarro Pedrós,3.0,Right Center Back,27656.0,Carl Medjani,17.30029,-1.5765766,1.0,Ground Pass,"[36.7, 15.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.273
ee76e3a1-3812-4af6-a133-096f9343d280,39,1,00:00:40.522,0,40,3,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['38be651a-a01b-4ddd-8199-5885999639bd'],,"[36.7, 15.5]",27656.0,Carl Medjani,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.522
d6b4bf63-f1ad-4b30-932a-7bb1f3c1059d,40,1,00:00:40.522,0,40,3,1.30305,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['0d592d03-faf4-4305-9a1a-f6dec125f25e', 'ee76e3a1-3812-4af6-a133-096f9343d280']",,"[36.7, 15.5]",27656.0,Carl Medjani,5.0,Left Center Back,,,,,,,,,,,,,"[31.4, 15.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.522
0d592d03-faf4-4305-9a1a-f6dec125f25e,41,1,00:00:41.825,0,41,3,2.717888,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['dc67b284-4f5b-4234-927d-b2ca2aa5fc6a'],,"[31.4, 15.6]",27656.0,Carl Medjani,5.0,Left Center Back,23843.0,Diego Mariño Villar,24.613209,2.5851467,1.0,Ground Pass,"[10.5, 28.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.825
dc67b284-4f5b-4234-927d-b2ca2aa5fc6a,42,1,00:00:44.543,0,44,3,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['0d592d03-faf4-4305-9a1a-f6dec125f25e'],,"[10.5, 28.6]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.543
93db2c08-d96b-4123-b434-94364f9fe64a,43,1,00:00:44.543,0,44,3,1.670626,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['7598765c-c349-40c2-9073-4a09217a485d', 'ae112e0b-ef8e-4c50-913d-bcf7ed860afb', 'dc67b284-4f5b-4234-927d-b2ca2aa5fc6a']",,"[10.5, 28.6]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,True,"[9.7, 35.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.543
