id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,under_pressure,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,duel_type_id,duel_type_name,pass_aerial_won,carry_end_location,counterpress,interception_outcome_id,interception_outcome_name,clearance_left_foot,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_switch,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_outswinging,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,pass_no_touch,shot_first_time,goalkeeper_end_location,miscontrol_aerial_won,pass_through_ball,foul_committed_card_id,foul_committed_card_name,clearance_head,clearance_aerial_won,foul_committed_advantage,foul_won_advantage,foul_won_defensive,dribble_overrun,pass_cut_back,block_offensive,pass_inswinging,shot_one_on_one,ball_recovery_recovery_failure,shot_deflected,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,pass_deflected,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
6a8dcbdd-8d2c-49e7-b4ff-0cc490b9a347,1816,1,00:40:28.259,40,28,76,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['29efac39-05f3-453c-b07c-de097f1789c3'],,"[43.0, 1.9]",25997.0,Jonás Manuel Gutiérrez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2428.259
cedba943-ad2a-48ab-acdb-2a7c49e4eb79,1817,1,00:40:28.303,40,28,76,0.930193,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['156ab606-b0f6-4399-94a7-d5c3c1e1c702'],True,"[43.0, 2.3]",25997.0,Jonás Manuel Gutiérrez,21.0,Left Wing,6733.0,Pedro Mosquera Parada,18.832153,2.1558535,2.0,Low Pass,"[32.6, 18.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2428.303
156ab606-b0f6-4399-94a7-d5c3c1e1c702,1818,1,00:40:29.233,40,29,76,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['cedba943-ad2a-48ab-acdb-2a7c49e4eb79'],,"[32.6, 18.0]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2429.233
18fc8aef-cd3f-4212-a351-f0305befef79,1819,1,00:40:29.356,40,29,76,2.133058,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['7ad2ece4-0037-4845-97ce-3c476e914321', '95450dd2-f4eb-4f64-85c6-a414902f8d50']",,"[32.6, 18.0]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,6732.0,Lucas Pérez Martínez,30.816229,-0.03245613,3.0,High Pass,"[63.4, 17.0]",38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2429.356
7ad2ece4-0037-4845-97ce-3c476e914321,1820,1,00:40:31.489,40,31,76,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['18fc8aef-cd3f-4212-a351-f0305befef79'],,"[69.7, 17.2]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2431.489
95450dd2-f4eb-4f64-85c6-a414902f8d50,1821,1,00:40:31.489,40,31,76,1.513924,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,212,Atlético Madrid,,,"['0f3277b9-1fa5-475c-8e8a-61c290d05271', '18fc8aef-cd3f-4212-a351-f0305befef79']",,"[56.7, 63.1]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,6384.0,Gabriel Fernández Arenas,14.003214,1.549371,2.0,Low Pass,"[57.0, 77.1]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2431.489
8c6e2204-1814-4723-8ae9-72d9b3f07d04,1822,1,00:40:32.965,40,32,76,0.85701,17,Pressure,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['062d0f23-6031-4d54-9fe6-78351e1683fd', '0f3277b9-1fa5-475c-8e8a-61c290d05271']",,"[58.1, 2.6]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.965
0f3277b9-1fa5-475c-8e8a-61c290d05271,1823,1,00:40:33.003,40,33,76,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,212,Atlético Madrid,,,"['8c6e2204-1814-4723-8ae9-72d9b3f07d04', '95450dd2-f4eb-4f64-85c6-a414902f8d50']",,"[57.0, 77.1]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2433.003
062d0f23-6031-4d54-9fe6-78351e1683fd,1824,1,00:40:33.003,40,33,76,1.02438,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,212,Atlético Madrid,,,"['0f3277b9-1fa5-475c-8e8a-61c290d05271', '29e89872-01a3-4393-842e-c49bb0db3dad', '8c6e2204-1814-4723-8ae9-72d9b3f07d04']",,"[57.0, 77.1]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,"[55.8, 77.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2433.003
29e89872-01a3-4393-842e-c49bb0db3dad,1825,1,00:40:34.028,40,34,76,0.0,14,Dribble,219,RC Deportivo La Coruña,4,From Throw In,212,Atlético Madrid,,,['e870af11-4202-420d-aa85-474bfd1adca8'],,"[55.8, 77.7]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2434.028
e870af11-4202-420d-aa85-474bfd1adca8,1826,1,00:40:34.028,40,34,76,0.0,4,Duel,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['29e89872-01a3-4393-842e-c49bb0db3dad'],,"[64.3, 2.4]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,11.0,Tackle,,,True,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2434.028
1c2f5b3b-5433-43c3-a10b-64420a29abac,1827,1,00:40:34.028,40,34,76,3.618859,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['6acad83f-211f-486e-8064-427bcbabff60', 'e870af11-4202-420d-aa85-474bfd1adca8']",,"[64.3, 2.4]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,"[75.0, 5.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2434.028
6acad83f-211f-486e-8064-427bcbabff60,1828,1,00:40:37.647,40,37,76,1.904354,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['039afaaf-2001-46bf-a342-c7e55af58fe4', '92881ef4-26df-4e5c-8801-81368729c38a']",,"[75.0, 5.2]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,6728.0,Federico Nicolás Cartabia,49.777607,1.2115554,3.0,High Pass,"[92.5, 51.8]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.647
039afaaf-2001-46bf-a342-c7e55af58fe4,1829,1,00:40:39.551,40,39,76,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['6acad83f-211f-486e-8064-427bcbabff60'],,"[83.0, 62.9]",6728.0,Federico Nicolás Cartabia,17.0,Right Wing,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2439.551
92881ef4-26df-4e5c-8801-81368729c38a,1830,1,00:40:39.551,40,39,76,1.007164,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,212,Atlético Madrid,,,"['3087397a-f8a0-40b9-8c2f-723fc2afb3f8', '6acad83f-211f-486e-8064-427bcbabff60']",,"[27.6, 28.3]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,5249.0,Diego Roberto Godín Leal,25.775183,1.6874517,2.0,Low Pass,"[24.6, 53.9]",70.0,Other,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2439.551
e950437b-8233-4411-b788-931678413d73,1831,1,00:40:40.001,40,40,76,0.784662,17,Pressure,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['3087397a-f8a0-40b9-8c2f-723fc2afb3f8', '73ccdd93-c953-4791-b7a2-3945611b742d']",,"[90.1, 21.1]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440.001
3087397a-f8a0-40b9-8c2f-723fc2afb3f8,1832,1,00:40:40.558,40,40,76,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,212,Atlético Madrid,,,"['92881ef4-26df-4e5c-8801-81368729c38a', 'e950437b-8233-4411-b788-931678413d73']",,"[24.6, 53.9]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440.558
73ccdd93-c953-4791-b7a2-3945611b742d,1833,1,00:40:40.558,40,40,76,3.962243,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,212,Atlético Madrid,,,"['3b9c9940-5a8b-4d1f-a65f-41f624f058b6', 'e950437b-8233-4411-b788-931678413d73']",,"[27.9, 53.8]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,17622.0,Jackson Arley Martínez Valencia,50.097206,-0.41721097,3.0,High Pass,"[73.7, 33.5]",38.0,Left Foot,,,77.0,Unknown,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440.558
3b9c9940-5a8b-4d1f-a65f-41f624f058b6,1834,1,00:40:44.520,40,44,76,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,212,Atlético Madrid,,,['73ccdd93-c953-4791-b7a2-3945611b742d'],,"[75.4, 32.1]",17622.0,Jackson Arley Martínez Valencia,24.0,Left Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2444.52
9a545bf7-bcf6-4e82-ba9b-0ef97e660d05,1835,1,00:40:44.584,40,44,76,0.0,22,Foul Committed,219,RC Deportivo La Coruña,4,From Throw In,212,Atlético Madrid,,,['7a6ee289-d24b-4f7e-b4f9-83801c5ee32c'],,"[73.0, 35.9]",17622.0,Jackson Arley Martínez Valencia,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2444.584
7a6ee289-d24b-4f7e-b4f9-83801c5ee32c,1836,1,00:40:44.584,40,44,76,0.0,21,Foul Won,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['9a545bf7-bcf6-4e82-ba9b-0ef97e660d05'],,"[47.1, 44.2]",26107.0,Alberto Lopo García,3.0,Right Center Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,2444.584
804f49bc-48b2-44f4-9604-ed4e33fd621d,1837,1,00:40:55.832,40,55,77,2.56111,30,Pass,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['c882197f-a7b4-4a8e-971d-e2634f091e58'],True,"[47.7, 48.7]",26107.0,Alberto Lopo García,3.0,Right Center Back,6777.0,Sidnei Rechel da Silva Júnior,38.466217,-1.0897086,1.0,Ground Pass,"[65.5, 14.6]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455.832
c882197f-a7b4-4a8e-971d-e2634f091e58,1838,1,00:40:58.393,40,58,77,,42,Ball Receipt*,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['804f49bc-48b2-44f4-9604-ed4e33fd621d'],,"[65.5, 14.6]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458.393
3c7ecb9e-96e3-4e68-a299-104a71289a97,1839,1,00:41:04.236,41,4,77,2.766161,30,Pass,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['57bb8dd6-f18e-4266-aa02-965fde1e349a'],,"[74.2, 33.4]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,6728.0,Federico Nicolás Cartabia,41.692684,1.2232548,2.0,Low Pass,"[88.4, 72.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464.236
57bb8dd6-f18e-4266-aa02-965fde1e349a,1840,1,00:41:07.002,41,7,77,,42,Ball Receipt*,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['3c7ecb9e-96e3-4e68-a299-104a71289a97'],,"[88.4, 72.6]",6728.0,Federico Nicolás Cartabia,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2467.002
4f6d3a37-a864-4f60-94a1-60082a2a9dfc,1841,1,00:41:07.002,41,7,77,3.257401,43,Carry,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,"['13ff3bed-8146-48d9-b014-bb0d5438f081', '57bb8dd6-f18e-4266-aa02-965fde1e349a']",,"[88.4, 72.6]",6728.0,Federico Nicolás Cartabia,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,"[113.3, 72.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2467.002
13ff3bed-8146-48d9-b014-bb0d5438f081,1842,1,00:41:10.260,41,10,77,0.964565,30,Pass,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,"['95996cc6-562f-456b-8762-ec6d6c6c7459', 'b4cf7db9-67ad-4088-b5e4-64b2ee52ca36']",,"[113.3, 72.3]",6728.0,Federico Nicolás Cartabia,17.0,Right Wing,6732.0,Lucas Pérez Martínez,30.974344,-1.7460296,3.0,High Pass,"[107.9, 41.8]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2470.26
b4cf7db9-67ad-4088-b5e4-64b2ee52ca36,1843,1,00:41:11.224,41,11,77,,42,Ball Receipt*,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['13ff3bed-8146-48d9-b014-bb0d5438f081'],,"[108.3, 38.3]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2471.224
95996cc6-562f-456b-8762-ec6d6c6c7459,1844,1,00:41:11.224,41,11,77,0.0,9,Clearance,219,RC Deportivo La Coruña,3,From Free Kick,212,Atlético Madrid,,,['13ff3bed-8146-48d9-b014-bb0d5438f081'],,"[12.2, 38.3]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,,,,True,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2471.224
7caa001a-918e-420b-ad95-5eb2ffc5a4d7,1845,1,00:41:18.085,41,18,78,2.039393,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['636eef93-1130-4d85-b825-7a876c63aaaa'],,"[74.2, 80.0]",5582.0,Celso Borges Mora,9.0,Right Defensive Midfield,26107.0,Alberto Lopo García,28.700174,-2.4946072,2.0,Low Pass,"[51.3, 62.7]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2478.085
636eef93-1130-4d85-b825-7a876c63aaaa,1846,1,00:41:20.124,41,20,78,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['7caa001a-918e-420b-ad95-5eb2ffc5a4d7'],,"[51.3, 62.7]",26107.0,Alberto Lopo García,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2480.124
ceb74a34-f197-42c0-8521-1cb452664a68,1847,1,00:41:20.124,41,20,78,1.166438,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['636eef93-1130-4d85-b825-7a876c63aaaa', 'dbd7a2fd-f795-436b-ae28-3afd0be43402']",,"[51.3, 62.7]",26107.0,Alberto Lopo García,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,"[50.6, 59.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2480.124
dbd7a2fd-f795-436b-ae28-3afd0be43402,1848,1,00:41:21.291,41,21,78,1.943256,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['960ed892-dcb3-4498-b89d-be81afb5ba16'],,"[50.6, 59.1]",26107.0,Alberto Lopo García,3.0,Right Center Back,6777.0,Sidnei Rechel da Silva Júnior,34.7036,-1.5852046,1.0,Ground Pass,"[50.1, 24.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481.291
960ed892-dcb3-4498-b89d-be81afb5ba16,1849,1,00:41:23.234,41,23,78,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['dbd7a2fd-f795-436b-ae28-3afd0be43402'],,"[50.1, 24.4]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483.234
7d7d7003-17db-4a4e-9b50-fcc3529ee1bf,1850,1,00:41:23.234,41,23,78,3.572137,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['254656b7-21ab-49bb-ab8d-ad61420ea501', '960ed892-dcb3-4498-b89d-be81afb5ba16', 'e799b494-3fbd-4ec8-afb4-85ba9c19a263']",,"[50.1, 24.4]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,,,,,,,"[54.8, 16.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483.234
254656b7-21ab-49bb-ab8d-ad61420ea501,1851,1,00:41:25.282,41,25,78,1.6,17,Pressure,219,RC Deportivo La Coruña,4,From Throw In,212,Atlético Madrid,,,"['7d7d7003-17db-4a4e-9b50-fcc3529ee1bf', 'e799b494-3fbd-4ec8-afb4-85ba9c19a263']",,"[68.3, 59.3]",17622.0,Jackson Arley Martínez Valencia,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485.282
e799b494-3fbd-4ec8-afb4-85ba9c19a263,1852,1,00:41:26.806,41,26,78,4.405162,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['254656b7-21ab-49bb-ab8d-ad61420ea501', '41fd8f7d-18a0-4a1b-81e7-19d5d6ce565e']",,"[54.8, 16.1]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,25997.0,Jonás Manuel Gutiérrez,65.34906,-0.08733488,3.0,High Pass,"[119.9, 10.4]",38.0,Left Foot,,,75.0,Out,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2486.806
41fd8f7d-18a0-4a1b-81e7-19d5d6ce565e,1853,1,00:41:31.211,41,31,78,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['e799b494-3fbd-4ec8-afb4-85ba9c19a263'],,"[102.6, 4.5]",25997.0,Jonás Manuel Gutiérrez,21.0,Left Wing,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2491.211
c055f00a-8e34-405a-940b-2fa3c3d1b7c1,1854,1,00:41:48.446,41,48,79,5.728363,30,Pass,212,Atlético Madrid,7,From Goal Kick,212,Atlético Madrid,,,['2d0a35c6-117d-41b4-9a7f-4439fe4d5a2b'],True,"[7.0, 44.1]",6378.0,Jan Oblak,1.0,Goalkeeper,6375.0,Juan Francisco Torres Belén,58.993645,0.58142066,3.0,High Pass,"[56.3, 76.5]",40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2508.446
2d0a35c6-117d-41b4-9a7f-4439fe4d5a2b,1855,1,00:41:54.175,41,54,79,,42,Ball Receipt*,212,Atlético Madrid,7,From Goal Kick,212,Atlético Madrid,,,['c055f00a-8e34-405a-940b-2fa3c3d1b7c1'],,"[56.3, 76.5]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2514.175
19a9b1e4-864e-4c67-a3c9-ccd2ffcc2964,1856,1,00:41:54.175,41,54,79,2.968948,30,Pass,212,Atlético Madrid,7,From Goal Kick,212,Atlético Madrid,,,['01fd1dce-776b-4805-a136-d2546a80d8e3'],,"[53.7, 75.8]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,5259.0,José María Giménez de Vargas,26.948284,-2.3798122,1.0,Ground Pass,"[34.2, 57.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2514.175
01fd1dce-776b-4805-a136-d2546a80d8e3,1857,1,00:41:57.144,41,57,79,,42,Ball Receipt*,212,Atlético Madrid,7,From Goal Kick,212,Atlético Madrid,,,['19a9b1e4-864e-4c67-a3c9-ccd2ffcc2964'],,"[34.2, 57.2]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2517.144
97a13ef6-9e7d-4a89-b2bb-d95efda334c0,1858,1,00:41:57.144,41,57,79,0.159997,43,Carry,212,Atlético Madrid,7,From Goal Kick,212,Atlético Madrid,,,"['01fd1dce-776b-4805-a136-d2546a80d8e3', 'a10f4848-ca2a-4c3f-af6e-81e4e063d55e']",,"[34.2, 57.2]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,"[34.7, 50.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2517.144
