id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,carry_end_location,pass_aerial_won,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,foul_won_defensive,counterpress,clearance_left_foot,pass_miscommunication,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,foul_committed_card_id,foul_committed_card_name,out,clearance_right_foot,pass_cross,pass_switch,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_type_id,foul_committed_type_name,miscontrol_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_end_location,dribble_overrun,ball_recovery_offensive,pass_inswinging,pass_technique_id,pass_technique_name,pass_through_ball,pass_cut_back,dribble_nutmeg,ball_recovery_recovery_failure,foul_committed_penalty,foul_won_penalty,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_deflected,pass_no_touch,shot_first_time,pass_outswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_aerial_won,shot_open_goal,pass_goal_assist,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
1ba531b9-5062-4489-96f3-3357911a4cb8,2224,2,00:06:43.663,51,43,125,0.513763,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['70d39dc8-ecad-43ce-a4ea-963377504734'],,"[26.8, 15.3]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,18407.0,José Alberto Cañas Ruiz Herrera,13.529966,0.066568166,1.0,Ground Pass,"[40.3, 16.2]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.663
70d39dc8-ecad-43ce-a4ea-963377504734,2225,2,00:06:44.177,51,44,125,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['1ba531b9-5062-4489-96f3-3357911a4cb8'],,"[40.3, 16.2]",18407.0,José Alberto Cañas Ruiz Herrera,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.177
3d20567e-d26e-49e4-a1bc-2e5db32b0dbc,2226,2,00:06:44.177,51,44,125,0.12,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['090c13c1-e161-45a5-bc20-9d1cfe31ebb7', '70d39dc8-ecad-43ce-a4ea-963377504734']",,"[40.3, 16.2]",18407.0,José Alberto Cañas Ruiz Herrera,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,"[36.2, 16.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.177
090c13c1-e161-45a5-bc20-9d1cfe31ebb7,2227,2,00:06:44.297,51,44,125,2.082684,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['0eacd101-55ba-449c-8f53-0453b87229ef'],,"[36.2, 16.6]",18407.0,José Alberto Cañas Ruiz Herrera,11.0,Left Defensive Midfield,6624.0,Jorge Franco Alviz,16.265915,-0.8027877,2.0,Low Pass,"[47.5, 4.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.297
0eacd101-55ba-449c-8f53-0453b87229ef,2228,2,00:06:46.380,51,46,125,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['090c13c1-e161-45a5-bc20-9d1cfe31ebb7'],,"[47.5, 4.9]",6624.0,Jorge Franco Alviz,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.38
ce787e4d-a318-4dcd-9a5d-ef18d0b0c6a1,2229,2,00:06:46.380,51,46,125,0.988349,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['0eacd101-55ba-449c-8f53-0453b87229ef', 'f41b7315-5797-4622-9faf-e5c040cc5cb2']",,"[47.5, 4.9]",6624.0,Jorge Franco Alviz,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,"[54.8, 4.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.38
f41b7315-5797-4622-9faf-e5c040cc5cb2,2230,2,00:06:47.368,51,47,125,1.06516,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['c8d96eb8-e0c6-4fde-9696-d0bea90f341b'],,"[54.8, 4.4]",6624.0,Jorge Franco Alviz,21.0,Left Wing,7781.0,Felipe Salvador Caicedo Corozo,13.524792,1.1600794,1.0,Ground Pass,"[60.2, 16.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.368
c8d96eb8-e0c6-4fde-9696-d0bea90f341b,2231,2,00:06:48.433,51,48,125,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['f41b7315-5797-4622-9faf-e5c040cc5cb2'],,"[60.2, 16.8]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.433
839fcc8b-17d0-4c1d-bf3f-32b2621c9e23,2232,2,00:06:48.433,51,48,125,1.520205,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['1bc4f9bb-698a-4f58-92fe-518c7dcca2a1', 'c8d96eb8-e0c6-4fde-9696-d0bea90f341b', 'f742cb04-6cd1-4bc4-8136-ff925d5f24ac']",,"[60.2, 16.8]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,,True,,,,,,,"[64.9, 15.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.433
f742cb04-6cd1-4bc4-8136-ff925d5f24ac,2233,2,00:06:48.967,51,48,125,1.053625,17,Pressure,214,Espanyol,1,Regular Play,1041,Sporting Gijón,,,"['1bc4f9bb-698a-4f58-92fe-518c7dcca2a1', '839fcc8b-17d0-4c1d-bf3f-32b2621c9e23']",,"[53.5, 59.8]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.967
1bc4f9bb-698a-4f58-92fe-518c7dcca2a1,2234,2,00:06:49.953,51,49,125,0.561535,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['c8b55962-5415-423b-b8ec-500cbd0b078e', 'c8f08986-ec44-4154-b3f4-57d93299dc96', 'f742cb04-6cd1-4bc4-8136-ff925d5f24ac']",,"[64.9, 15.3]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,6624.0,Jorge Franco Alviz,17.756407,-0.22722097,3.0,High Pass,"[82.2, 11.3]",38.0,Left Foot,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.953
c8f08986-ec44-4154-b3f4-57d93299dc96,2235,2,00:06:50.515,51,50,125,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['1bc4f9bb-698a-4f58-92fe-518c7dcca2a1'],,"[79.2, 4.0]",6624.0,Jorge Franco Alviz,21.0,Left Wing,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.515
c8b55962-5415-423b-b8ec-500cbd0b078e,2236,2,00:06:50.515,51,50,126,3.993543,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['1bc4f9bb-698a-4f58-92fe-518c7dcca2a1', '80542eeb-440c-497f-afaa-d6d7e7a3d995']",,"[37.9, 68.8]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,11537.0,Alberto García Cabrera,30.486883,-2.5736055,3.0,High Pass,"[12.2, 52.4]",37.0,Head,64.0,Interception,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.515
80542eeb-440c-497f-afaa-d6d7e7a3d995,2237,2,00:06:54.508,51,54,126,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['c8b55962-5415-423b-b8ec-500cbd0b078e'],,"[12.2, 52.4]",11537.0,Alberto García Cabrera,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.508
9a134ab4-2627-47c0-a554-6badc4c8e50b,2238,2,00:06:54.508,51,54,126,7.35,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['80542eeb-440c-497f-afaa-d6d7e7a3d995', '9d613716-4df2-4b44-8587-6d3e02b3b865']",,"[12.2, 52.4]",11537.0,Alberto García Cabrera,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,"[14.6, 54.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.508
9d613716-4df2-4b44-8587-6d3e02b3b865,2239,2,00:07:01.858,52,1,126,1.168061,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['659e17e6-8162-4695-afb0-2ad2c9e2abff'],,"[14.6, 54.5]",11537.0,Alberto García Cabrera,1.0,Goalkeeper,6561.0,Luis Hernández Rodríguez,17.117243,0.81018645,1.0,Ground Pass,"[26.4, 66.9]",69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.858
659e17e6-8162-4695-afb0-2ad2c9e2abff,2240,2,00:07:03.026,52,3,126,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['9d613716-4df2-4b44-8587-6d3e02b3b865'],,"[26.4, 66.9]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.026
3194c025-dfa3-478f-b5f4-6a03258bc423,2241,2,00:07:03.026,52,3,126,0.776957,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['563d2f50-c798-4b3a-8d71-c8c39823381b', '659e17e6-8162-4695-afb0-2ad2c9e2abff']",,"[26.4, 66.9]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,"[27.4, 66.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.026
563d2f50-c798-4b3a-8d71-c8c39823381b,2242,2,00:07:03.803,52,3,126,1.155344,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['7e1db47a-c675-498f-a629-f47adb0584b5'],,"[27.4, 66.5]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,18925.0,Ignacio Cases Mora,10.323759,-0.7853982,1.0,Ground Pass,"[34.7, 59.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.803
7e1db47a-c675-498f-a629-f47adb0584b5,2243,2,00:07:04.959,52,4,126,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['563d2f50-c798-4b3a-8d71-c8c39823381b'],,"[34.7, 59.2]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.959
40f0023e-d9d3-4976-a4b8-45698f57ece1,2244,2,00:07:04.959,52,4,126,1.431978,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['7e1db47a-c675-498f-a629-f47adb0584b5', '931897b5-d7ea-4fdc-b034-7574242cb144']",,"[34.7, 59.2]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,"[35.1, 54.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.959
931897b5-d7ea-4fdc-b034-7574242cb144,2245,2,00:07:06.391,52,6,126,1.329146,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['9ada4ab0-7a69-425e-8b10-48aff9e94ac6'],,"[35.1, 54.9]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,13107.0,Sergio Álvarez Díaz,17.71807,-1.6159633,1.0,Ground Pass,"[34.3, 37.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.391
9ada4ab0-7a69-425e-8b10-48aff9e94ac6,2246,2,00:07:07.720,52,7,126,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['931897b5-d7ea-4fdc-b034-7574242cb144'],,"[34.3, 37.2]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.72
9e8be1e6-332e-49fb-8d8c-046497309d19,2247,2,00:07:07.720,52,7,126,0.927015,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['64b721a1-2715-4c26-9071-9ad7112724fb', '70a35770-1786-4f4e-8d33-16b7349a6b79', '9ada4ab0-7a69-425e-8b10-48aff9e94ac6']",,"[34.3, 37.2]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,,"[34.1, 38.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.72
64b721a1-2715-4c26-9071-9ad7112724fb,2248,2,00:07:08.328,52,8,126,0.319999,17,Pressure,1041,Sporting Gijón,1,Regular Play,214,Espanyol,,,"['70a35770-1786-4f4e-8d33-16b7349a6b79', '9e8be1e6-332e-49fb-8d8c-046497309d19']",,"[82.0, 42.3]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.328
70a35770-1786-4f4e-8d33-16b7349a6b79,2249,2,00:07:08.647,52,8,126,1.829977,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['64b721a1-2715-4c26-9071-9ad7112724fb', '659b2a62-8d8e-4326-b06b-3a723cee96f6']",,"[34.1, 38.5]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,11537.0,Alberto García Cabrera,20.508047,2.859944,1.0,Ground Pass,"[14.4, 44.2]",40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.647
659b2a62-8d8e-4326-b06b-3a723cee96f6,2250,2,00:07:10.477,52,10,126,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['70a35770-1786-4f4e-8d33-16b7349a6b79'],,"[14.4, 44.2]",11537.0,Alberto García Cabrera,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.477
4ae02a96-55b6-4a34-b9e1-21e4efe7e5e3,2251,2,00:07:10.477,52,10,126,1.361862,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['659b2a62-8d8e-4326-b06b-3a723cee96f6', 'da2eddec-f06b-412d-b593-fce6d3b2e48d', 'f412b8d5-c938-4fc3-8446-a5ef3511492e']",,"[14.4, 44.2]",11537.0,Alberto García Cabrera,1.0,Goalkeeper,,,,,,,,,,,,,,,,True,,,,,,,"[13.1, 50.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.477
da2eddec-f06b-412d-b593-fce6d3b2e48d,2252,2,00:07:11.571,52,11,126,0.24,17,Pressure,1041,Sporting Gijón,1,Regular Play,214,Espanyol,,,['4ae02a96-55b6-4a34-b9e1-21e4efe7e5e3'],,"[101.9, 36.3]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.571
f412b8d5-c938-4fc3-8446-a5ef3511492e,2253,2,00:07:11.839,52,11,126,1.510812,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['9ec4d728-68f4-4854-a53b-f32775cd8713'],,"[13.1, 50.0]",11537.0,Alberto García Cabrera,1.0,Goalkeeper,6561.0,Luis Hernández Rodríguez,23.123365,0.79457223,1.0,Ground Pass,"[29.3, 66.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.839
9ec4d728-68f4-4854-a53b-f32775cd8713,2254,2,00:07:13.349,52,13,126,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['f412b8d5-c938-4fc3-8446-a5ef3511492e'],,"[29.3, 66.5]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.349
2c2ef307-ac64-4c48-a2cc-ef7f26099256,2255,2,00:07:13.349,52,13,126,1.566714,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['6d93879e-f29e-4540-86ab-bf4c527f419d', '9ec4d728-68f4-4854-a53b-f32775cd8713', 'b543867e-19a0-4a92-9b80-e8d6b2251a88']",,"[29.3, 66.5]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,,,,,True,,,,,,,"[28.9, 70.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.349
b543867e-19a0-4a92-9b80-e8d6b2251a88,2256,2,00:07:14.227,52,14,126,0.799999,17,Pressure,1041,Sporting Gijón,1,Regular Play,214,Espanyol,,,"['2c2ef307-ac64-4c48-a2cc-ef7f26099256', '6d93879e-f29e-4540-86ab-bf4c527f419d']",,"[91.0, 15.5]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.227
6d93879e-f29e-4540-86ab-bf4c527f419d,2257,2,00:07:14.916,52,14,126,1.991255,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['99ef365f-b774-44a2-a623-3e630f1d0c53', 'b543867e-19a0-4a92-9b80-e8d6b2251a88']",,"[28.9, 70.3]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,6926.0,Alen Halilović,21.10924,-0.47212198,1.0,Ground Pass,"[47.7, 60.7]",40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.916
99ef365f-b774-44a2-a623-3e630f1d0c53,2258,2,00:07:16.907,52,16,126,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['6d93879e-f29e-4540-86ab-bf4c527f419d'],,"[47.7, 60.7]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.907
925ea057-5cc1-4a85-ac91-fb844f45e800,2259,2,00:07:16.907,52,16,126,0.879528,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['59108d50-2f47-4217-b7c2-dcce93e02992', '59e1e602-62e5-4d82-a074-ed947f413515', '99ef365f-b774-44a2-a623-3e630f1d0c53']",,"[47.7, 60.7]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,True,,,,,,,"[46.9, 60.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.907
59e1e602-62e5-4d82-a074-ed947f413515,2260,2,00:07:17.067,52,17,126,0.599999,17,Pressure,1041,Sporting Gijón,1,Regular Play,214,Espanyol,,,['925ea057-5cc1-4a85-ac91-fb844f45e800'],,"[70.2, 22.4]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.067
bb4f4cf1-8d77-4596-8d7e-c9cb8d7ade56,2261,2,00:07:17.787,52,17,126,0.0,39,Dribbled Past,1041,Sporting Gijón,1,Regular Play,214,Espanyol,,,"['4ff44d4b-b076-4a79-9f23-76292a39470b', '59108d50-2f47-4217-b7c2-dcce93e02992']",,"[73.2, 19.4]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.787
59108d50-2f47-4217-b7c2-dcce93e02992,2262,2,00:07:17.787,52,17,126,0.0,14,Dribble,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['bb4f4cf1-8d77-4596-8d7e-c9cb8d7ade56'],,"[46.9, 60.7]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.787
4ff44d4b-b076-4a79-9f23-76292a39470b,2263,2,00:07:17.787,52,17,126,3.506609,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['079518f4-1457-49b9-8d8e-ade51762cadc', '12a5a831-0da9-4993-9750-95987398f2ff', '59108d50-2f47-4217-b7c2-dcce93e02992', 'bb4f4cf1-8d77-4596-8d7e-c9cb8d7ade56']",,"[46.9, 60.7]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,True,,,,,,,"[58.9, 41.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.787
12a5a831-0da9-4993-9750-95987398f2ff,2264,2,00:07:20.455,52,20,126,0.879999,17,Pressure,1041,Sporting Gijón,1,Regular Play,214,Espanyol,,,"['079518f4-1457-49b9-8d8e-ade51762cadc', '4ff44d4b-b076-4a79-9f23-76292a39470b']",,"[59.1, 32.0]",18407.0,José Alberto Cañas Ruiz Herrera,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.455
0c7a3be0-5db8-4c8d-8475-b33c7d360817,2265,2,00:07:20.879,52,20,126,0.44,17,Pressure,1041,Sporting Gijón,1,Regular Play,214,Espanyol,,,['079518f4-1457-49b9-8d8e-ade51762cadc'],,"[59.7, 36.1]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.879
079518f4-1457-49b9-8d8e-ade51762cadc,2266,2,00:07:21.294,52,21,126,0.090515,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['0c7a3be0-5db8-4c8d-8475-b33c7d360817', '0fb51a25-2a98-451f-b010-cd7b1336c1d8', '12a5a831-0da9-4993-9750-95987398f2ff']",,"[58.9, 41.5]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,,,6.6887965,-0.5506756,1.0,Ground Pass,"[64.6, 38.0]",38.0,Left Foot,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.294
