id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,counterpress,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,pass_switch,dribble_overrun,dribble_outcome_id,dribble_outcome_name,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_no_touch,clearance_left_foot,pass_goal_assist,pass_outswinging,pass_technique_id,pass_technique_name,shot_one_on_one,shot_open_goal,shot_aerial_won,goalkeeper_technique_id,goalkeeper_technique_name,block_deflection,shot_first_time,50_50_outcome_id,50_50_outcome_name,foul_committed_advantage,foul_won_advantage,block_offensive,pass_miscommunication,duel_outcome_id,duel_outcome_name,pass_aerial_won,pass_through_ball,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_cut_back,foul_won_defensive,pass_inswinging,foul_committed_type_id,foul_committed_type_name,pass_deflected,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_other,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,timestamp_seconds
346d6a39-ae20-4e51-a45e-e37861973bba,594,1,00:14:14.853,14,14,25,,42,Ball Receipt*,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['f8458208-5069-416a-a1af-349fde1d649d'],"[42.8, 10.4]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.853
1314c97a-5d5d-445c-9bd7-c8c6d322b5b2,595,1,00:14:14.853,14,14,25,1.704015,43,Carry,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,"['0c47c23b-022a-43bb-adc5-f66e72e71951', '346d6a39-ae20-4e51-a45e-e37861973bba']","[42.8, 10.4]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,"[48.8, 11.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.853
0c47c23b-022a-43bb-adc5-f66e72e71951,596,1,00:14:16.557,14,16,25,1.000993,30,Pass,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['b961d8e4-0086-464e-8f88-f2fab712290d'],"[48.8, 11.1]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,19677.0,Karim Benzema,15.0632,0.35954767,1.0,Ground Pass,"[62.9, 16.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.557
b961d8e4-0086-464e-8f88-f2fab712290d,597,1,00:14:17.558,14,17,25,,42,Ball Receipt*,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['0c47c23b-022a-43bb-adc5-f66e72e71951'],"[62.9, 16.4]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.558
05016c6d-4b21-499b-ba1f-83178679f9c9,598,1,00:14:17.558,14,17,25,1.284905,30,Pass,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['4fba8ae2-58be-48fe-afeb-f9d1239704c7'],"[62.9, 16.4]",19677.0,Karim Benzema,23.0,Center Forward,4926.0,Francisco Román Alarcón Suárez,8.637129,-2.4053352,1.0,Ground Pass,"[56.5, 10.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.558
4fba8ae2-58be-48fe-afeb-f9d1239704c7,599,1,00:14:18.843,14,18,25,,42,Ball Receipt*,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['05016c6d-4b21-499b-ba1f-83178679f9c9'],"[56.5, 10.6]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.843
f1a2d5f0-8342-4499-a22c-e8966bfa4e78,600,1,00:14:18.843,14,18,25,0.903404,43,Carry,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,"['4caba489-1502-40ce-b7d5-6191b305c0f1', '4fba8ae2-58be-48fe-afeb-f9d1239704c7']","[56.5, 10.6]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,"[59.7, 9.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.843
4caba489-1502-40ce-b7d5-6191b305c0f1,601,1,00:14:19.747,14,19,25,1.066761,30,Pass,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['bd2deec3-b8d3-4bda-93f6-6a2ab8b1f05c'],"[59.7, 9.6]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,5552.0,Marcelo Vieira da Silva Júnior,12.900388,-0.5643511,1.0,Ground Pass,"[70.6, 2.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.747
bd2deec3-b8d3-4bda-93f6-6a2ab8b1f05c,602,1,00:14:20.813,14,20,25,,42,Ball Receipt*,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['4caba489-1502-40ce-b7d5-6191b305c0f1'],"[70.6, 2.7]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.813
7b3ac36b-5c67-4643-a91a-e693513aebdd,603,1,00:14:20.813,14,20,25,0.034094,43,Carry,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,"['bd2deec3-b8d3-4bda-93f6-6a2ab8b1f05c', 'f215b899-4b7c-44bc-87b0-bc26be5a393b']","[70.6, 2.7]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,"[70.6, 2.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.813
f215b899-4b7c-44bc-87b0-bc26be5a393b,604,1,00:14:20.848,14,20,25,1.189046,30,Pass,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['759581cf-0fad-425c-8803-cc2cf7e37d5d'],"[70.6, 2.7]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,4926.0,Francisco Román Alarcón Suárez,10.20049,2.488288,1.0,Ground Pass,"[62.5, 8.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.848
759581cf-0fad-425c-8803-cc2cf7e37d5d,605,1,00:14:22.037,14,22,25,,42,Ball Receipt*,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['f215b899-4b7c-44bc-87b0-bc26be5a393b'],"[62.5, 8.9]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.037
3c15cbeb-b24a-4769-86ca-3097d6a4a0a6,606,1,00:14:22.037,14,22,25,1.606096,43,Carry,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,"['759581cf-0fad-425c-8803-cc2cf7e37d5d', 'afab1df4-beb1-4bed-a828-7ba55f97662e']","[62.5, 8.9]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,"[57.0, 12.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.037
afab1df4-beb1-4bed-a828-7ba55f97662e,607,1,00:14:23.643,14,23,25,1.82234,30,Pass,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['50d4ba04-a4a9-402f-a4b0-962fec49ada9'],"[57.0, 12.3]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,5463.0,Luka Modrić,26.309315,1.597406,1.0,Ground Pass,"[56.3, 38.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.643
50d4ba04-a4a9-402f-a4b0-962fec49ada9,608,1,00:14:25.465,14,25,25,,42,Ball Receipt*,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['afab1df4-beb1-4bed-a828-7ba55f97662e'],"[56.3, 38.6]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.465
692f0f7d-af92-410d-88b0-828bb29f7f82,609,1,00:14:25.465,14,25,25,1.187199,43,Carry,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,"['50d4ba04-a4a9-402f-a4b0-962fec49ada9', 'f7f16b3e-b3d9-4051-a509-c7f336b998fe']","[56.3, 38.6]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,"[57.2, 43.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.465
f7f16b3e-b3d9-4051-a509-c7f336b998fe,610,1,00:14:26.652,14,26,25,1.446056,30,Pass,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['ee4eb4b4-875c-4ad3-a0f2-d10f8d04dc19'],"[57.2, 43.8]",5463.0,Luka Modrić,13.0,Right Center Midfield,20016.0,Kléper Laveran Lima Ferreira,17.801685,1.4638612,1.0,Ground Pass,"[59.1, 61.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.652
ee4eb4b4-875c-4ad3-a0f2-d10f8d04dc19,611,1,00:14:28.098,14,28,25,,42,Ball Receipt*,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['f7f16b3e-b3d9-4051-a509-c7f336b998fe'],"[59.1, 61.5]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.098
45588928-1d9d-46cb-96ad-0144eeb99056,612,1,00:14:28.098,14,28,25,0.605822,43,Carry,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,"['62abd279-cb48-45b7-9c66-2ccd4963e982', 'ee4eb4b4-875c-4ad3-a0f2-d10f8d04dc19']","[59.1, 61.5]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,"[59.5, 61.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.098
62abd279-cb48-45b7-9c66-2ccd4963e982,613,1,00:14:28.704,14,28,25,0.937378,30,Pass,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['1868c308-00ad-46b1-93a9-64cdb1c16348'],"[59.5, 61.8]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,5207.0,Cristiano Ronaldo dos Santos Aveiro,13.250283,-0.31459078,1.0,Ground Pass,"[72.1, 57.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.704
1868c308-00ad-46b1-93a9-64cdb1c16348,614,1,00:14:29.642,14,29,25,,42,Ball Receipt*,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['62abd279-cb48-45b7-9c66-2ccd4963e982'],"[72.1, 57.7]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.642
bf6c0493-e041-46db-b72e-502470817b68,615,1,00:14:29.642,14,29,25,3.364687,43,Carry,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,"['1868c308-00ad-46b1-93a9-64cdb1c16348', '7c0a53bc-8136-4d8e-9269-d5178e8b01f3', 'b852ad87-9495-42fa-82cf-624dbbd11553']","[72.1, 57.7]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,"[71.9, 54.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.642
7c0a53bc-8136-4d8e-9269-d5178e8b01f3,616,1,00:14:31.638,14,31,25,1.368027,17,Pressure,220,Real Madrid,7,From Goal Kick,1041,Sporting Gijón,,,['bf6c0493-e041-46db-b72e-502470817b68'],"[47.3, 27.1]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.638
b852ad87-9495-42fa-82cf-624dbbd11553,617,1,00:14:33.006,14,33,25,0.0,3,Dispossessed,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['df876f94-db6c-47b9-9ecc-eb01c3dc7ad6'],"[71.9, 54.5]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.006
df876f94-db6c-47b9-9ecc-eb01c3dc7ad6,618,1,00:14:33.006,14,33,26,0.0,4,Duel,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['b852ad87-9495-42fa-82cf-624dbbd11553'],"[48.2, 25.6]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,11.0,Tackle,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,873.006
ef06f247-1126-4053-9b5f-5a056b52a521,619,1,00:14:33.006,14,33,26,0.059587,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['430923dc-6c67-424d-a3c9-a90655fd7d46', 'bb5de1d4-a0ff-484b-a6f7-9918a2114c46', 'df876f94-db6c-47b9-9ecc-eb01c3dc7ad6']","[48.2, 25.6]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,"[48.6, 23.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.006
bb5de1d4-a0ff-484b-a6f7-9918a2114c46,620,1,00:14:33.066,14,33,26,0.0,22,Foul Committed,1041,Sporting Gijón,1,Regular Play,220,Real Madrid,,,"['430923dc-6c67-424d-a3c9-a90655fd7d46', 'ef06f247-1126-4053-9b5f-5a056b52a521']","[71.5, 56.4]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.066
430923dc-6c67-424d-a3c9-a90655fd7d46,621,1,00:14:33.066,14,33,26,0.0,21,Foul Won,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['bb5de1d4-a0ff-484b-a6f7-9918a2114c46'],"[48.6, 23.7]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.066
bb57371b-f506-4da3-b63e-976b5e060df6,622,1,00:14:41.288,14,41,27,1.45774,30,Pass,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['3b472e72-deb2-4904-aa62-3dfcd1eb4c77'],"[50.1, 18.1]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,8818.0,Jorge Meré Pérez,13.345411,2.5265696,1.0,Ground Pass,"[39.2, 25.8]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.288
3b472e72-deb2-4904-aa62-3dfcd1eb4c77,623,1,00:14:42.746,14,42,27,,42,Ball Receipt*,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['bb57371b-f506-4da3-b63e-976b5e060df6'],"[39.2, 25.8]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.746
f4d3f69a-47b2-49cb-ba66-b0e6ea658b34,624,1,00:14:42.746,14,42,27,0.885052,30,Pass,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['a014f505-be18-48de-9716-187096dea2e2'],"[39.2, 25.8]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,18925.0,Ignacio Cases Mora,7.7103825,0.81291413,1.0,Ground Pass,"[44.5, 31.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.746
a014f505-be18-48de-9716-187096dea2e2,625,1,00:14:43.631,14,43,27,,42,Ball Receipt*,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['f4d3f69a-47b2-49cb-ba66-b0e6ea658b34'],"[44.5, 31.4]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.631
9c3f3e5b-7246-4966-b099-6784848001e7,626,1,00:14:43.631,14,43,27,2.601157,43,Carry,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,"['241fe671-ac40-43ef-ac58-8e709aa29500', 'a014f505-be18-48de-9716-187096dea2e2']","[44.5, 31.4]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,"[47.7, 41.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.631
241fe671-ac40-43ef-ac58-8e709aa29500,627,1,00:14:46.232,14,46,27,1.736496,30,Pass,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['709872f9-7eda-473f-ae67-b46856ecc543'],"[47.7, 41.0]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,26633.0,Alberto Lora Ramos,38.351273,1.1433057,1.0,Ground Pass,"[63.6, 75.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.232
709872f9-7eda-473f-ae67-b46856ecc543,628,1,00:14:47.969,14,47,27,,42,Ball Receipt*,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['241fe671-ac40-43ef-ac58-8e709aa29500'],"[63.6, 75.9]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.969
c58a9228-d9df-41b9-a749-fad8ffec0c85,629,1,00:14:47.969,14,47,27,2.507691,43,Carry,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,"['709872f9-7eda-473f-ae67-b46856ecc543', '714422b6-90c6-4e69-b33a-a7320b8e1388']","[63.6, 75.9]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,"[76.2, 72.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.969
714422b6-90c6-4e69-b33a-a7320b8e1388,630,1,00:14:50.477,14,50,27,0.805479,30,Pass,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['89cc1270-423d-4cb6-84c7-227e4431d8e9'],"[76.2, 72.0]",26633.0,Alberto Lora Ramos,2.0,Right Back,6581.0,Jonathan Rodríguez Menéndez,7.4431176,-1.4631065,1.0,Ground Pass,"[77.0, 64.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.477
89cc1270-423d-4cb6-84c7-227e4431d8e9,631,1,00:14:51.282,14,51,27,,42,Ball Receipt*,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['714422b6-90c6-4e69-b33a-a7320b8e1388'],"[77.0, 64.6]",6581.0,Jonathan Rodríguez Menéndez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.282
bd37135a-5927-4a24-871c-4628468ac217,632,1,00:14:51.282,14,51,27,1.783498,43,Carry,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,"['89cc1270-423d-4cb6-84c7-227e4431d8e9', 'f7c49693-b2c4-4719-a501-a3c4320b2eea']","[77.0, 64.6]",6581.0,Jonathan Rodríguez Menéndez,17.0,Right Wing,,,,,,,,,,,,"[79.2, 66.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.282
f7c49693-b2c4-4719-a501-a3c4320b2eea,633,1,00:14:53.066,14,53,27,1.194181,30,Pass,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['d0a75aa3-1cc7-4ef9-b2f1-958c3b42704f'],"[79.2, 66.9]",6581.0,Jonathan Rodríguez Menéndez,17.0,Right Wing,18925.0,Ignacio Cases Mora,13.705838,-2.7759902,1.0,Ground Pass,"[66.4, 62.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.066
d0a75aa3-1cc7-4ef9-b2f1-958c3b42704f,634,1,00:14:54.260,14,54,27,,42,Ball Receipt*,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['f7c49693-b2c4-4719-a501-a3c4320b2eea'],"[66.4, 62.0]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.26
e09f78db-be27-4320-befd-6a324ebfc449,635,1,00:14:54.260,14,54,27,1.617825,43,Carry,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,"['05bea6b4-6201-45c8-b7b2-f35b359479a2', 'd0a75aa3-1cc7-4ef9-b2f1-958c3b42704f']","[66.4, 62.0]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,"[68.5, 60.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.26
05bea6b4-6201-45c8-b7b2-f35b359479a2,636,1,00:14:55.878,14,55,27,1.199722,30,Pass,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['d1761d62-11d9-4545-8e65-3a9de4efec92'],"[68.5, 60.5]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,6581.0,Jonathan Rodríguez Menéndez,18.741665,0.7665325,1.0,Ground Pass,"[82.0, 73.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.878
d1761d62-11d9-4545-8e65-3a9de4efec92,637,1,00:14:57.077,14,57,27,,42,Ball Receipt*,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['05bea6b4-6201-45c8-b7b2-f35b359479a2'],"[82.0, 73.5]",6581.0,Jonathan Rodríguez Menéndez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.077
