id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,out,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,off_camera,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,foul_won_defensive,duel_outcome_id,duel_outcome_name,miscontrol_aerial_won,foul_committed_card_id,foul_committed_card_name,pass_deflected,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_inswinging,pass_cross,clearance_head,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_straight,pass_no_touch,pass_cut_back,pass_switch,foul_committed_type_id,foul_committed_type_name,pass_through_ball,dribble_overrun,pass_outswinging,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_aerial_won,shot_first_time,pass_goal_assist,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,block_deflection,clearance_left_foot,bad_behaviour_card_id,bad_behaviour_card_name,shot_aerial_won,timestamp_seconds
2c8501c5-5e12-464b-9d7f-abdcea03bb37,1287,1,00:34:33.675,34,33,77,0.0,9,Clearance,214,Espanyol,2,From Corner,209,Celta Vigo,,,"['1755be45-a838-433a-9fe9-25372c68f8c7', '4c04e508-7131-4c2b-971c-1c4e263799c4']","[9.3, 41.2]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,2073.675
75c67a58-a781-40dd-a2b4-f39ce6befa1f,1288,1,00:34:36.431,34,36,77,0.0,2,Ball Recovery,214,Espanyol,2,From Corner,214,Espanyol,,,,"[86.5, 23.4]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2076.431
13a3bde7-2cfa-434d-8367-7951b171437f,1289,1,00:34:36.431,34,36,77,1.773657,43,Carry,214,Espanyol,2,From Corner,214,Espanyol,,,"['469bc96d-870d-4217-9c06-1951cbd817a2', '75c67a58-a781-40dd-a2b4-f39ce6befa1f', '87699e77-f2a0-4c8b-8280-301c278458e5']","[86.5, 23.4]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,,,,,,,,,,,,"[86.6, 18.6]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2076.431
87699e77-f2a0-4c8b-8280-301c278458e5,1290,1,00:34:37.544,34,37,77,1.539507,17,Pressure,214,Espanyol,2,From Corner,209,Celta Vigo,,,"['13a3bde7-2cfa-434d-8367-7951b171437f', '469bc96d-870d-4217-9c06-1951cbd817a2']","[34.3, 58.5]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2077.544
469bc96d-870d-4217-9c06-1951cbd817a2,1291,1,00:34:38.204,34,38,77,0.0,38,Miscontrol,214,Espanyol,2,From Corner,214,Espanyol,,,['87699e77-f2a0-4c8b-8280-301c278458e5'],"[86.6, 18.6]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2078.204
01392b73-3f17-449d-b6d9-8ba360f4dcef,1292,1,00:34:39.155,34,39,77,0.0,2,Ball Recovery,214,Espanyol,2,From Corner,209,Celta Vigo,,,,"[32.7, 62.1]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079.155
0471588c-62d5-4a9e-ab34-04d702c28c30,1293,1,00:34:39.155,34,39,77,0.816592,43,Carry,214,Espanyol,2,From Corner,209,Celta Vigo,,,"['01392b73-3f17-449d-b6d9-8ba360f4dcef', '41e6de05-eab9-41cd-9b75-094e6a3e884c', '8f97b045-f90f-437a-a2fb-69e8c80fde61']","[32.7, 62.1]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,"[33.1, 59.1]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079.155
41e6de05-eab9-41cd-9b75-094e6a3e884c,1294,1,00:34:39.239,34,39,77,0.732781,17,Pressure,214,Espanyol,2,From Corner,214,Espanyol,,,"['0471588c-62d5-4a9e-ab34-04d702c28c30', '8f97b045-f90f-437a-a2fb-69e8c80fde61']","[87.4, 19.3]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079.239
8f97b045-f90f-437a-a2fb-69e8c80fde61,1295,1,00:34:39.971,34,39,77,0.0,3,Dispossessed,214,Espanyol,2,From Corner,209,Celta Vigo,,,"['24087a50-03c2-4faa-9a53-9c110d0013a7', '41e6de05-eab9-41cd-9b75-094e6a3e884c']","[33.1, 59.1]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079.971
24087a50-03c2-4faa-9a53-9c110d0013a7,1296,1,00:34:39.971,34,39,77,0.0,4,Duel,214,Espanyol,2,From Corner,214,Espanyol,,,['8f97b045-f90f-437a-a2fb-69e8c80fde61'],"[87.0, 21.0]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,,,,,,,,,,,,,,,True,11.0,Tackle,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079.971
040216b7-e863-4834-9355-ef3f422c5698,1297,1,00:34:39.971,34,39,77,1.453577,43,Carry,214,Espanyol,2,From Corner,214,Espanyol,,,"['0f794181-cec8-46e4-9708-cc972b775249', '16172c54-0045-4cdf-8451-d860d3183384', '24087a50-03c2-4faa-9a53-9c110d0013a7']","[87.0, 21.0]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,,,,,,,,,,,,"[94.3, 21.6]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079.971
0f794181-cec8-46e4-9708-cc972b775249,1298,1,00:34:41.389,34,41,77,0.210298,17,Pressure,214,Espanyol,2,From Corner,209,Celta Vigo,,,"['040216b7-e863-4834-9355-ef3f422c5698', '16172c54-0045-4cdf-8451-d860d3183384']","[26.5, 57.8]",6805.0,Hugo Mallo Novegil,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2081.389
16172c54-0045-4cdf-8451-d860d3183384,1299,1,00:34:41.425,34,41,77,1.938071,30,Pass,214,Espanyol,2,From Corner,214,Espanyol,,,"['0f794181-cec8-46e4-9708-cc972b775249', '715f0531-b353-468c-bcbe-f87d91f1ada3']","[94.3, 21.6]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,27241.0,Víctor Guillermo Álvarez Delgado,6.5734315,-0.579564,1.0,Ground Pass,"[99.8, 18.0]",40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2081.425
715f0531-b353-468c-bcbe-f87d91f1ada3,1300,1,00:34:43.363,34,43,77,,42,Ball Receipt*,214,Espanyol,2,From Corner,214,Espanyol,,,['16172c54-0045-4cdf-8451-d860d3183384'],"[99.8, 18.0]",27241.0,Víctor Guillermo Álvarez Delgado,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2083.363
3f836cc1-1e7a-4e18-afbb-8c012f74fc9a,1301,1,00:34:43.363,34,43,77,0.835,30,Pass,214,Espanyol,2,From Corner,214,Espanyol,,,['a601bbf7-05fb-442e-88da-cc90cc166514'],"[103.5, 19.4]",27241.0,Víctor Guillermo Álvarez Delgado,16.0,Left Midfield,6766.0,Gerard Moreno Balaguero,20.552616,0.892256,3.0,High Pass,"[116.4, 35.4]",38.0,Left Foot,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2083.363
a601bbf7-05fb-442e-88da-cc90cc166514,1302,1,00:34:44.198,34,44,77,,42,Ball Receipt*,214,Espanyol,2,From Corner,214,Espanyol,,,['3f836cc1-1e7a-4e18-afbb-8c012f74fc9a'],"[116.4, 35.4]",6766.0,Gerard Moreno Balaguero,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2084.198
7ee96319-5f58-4030-9fbd-3c5d181c0ecd,1303,1,00:35:08.138,35,8,78,1.508692,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['8103ea63-dc2d-4dfd-88d1-50ddec94653e'],"[10.3, 45.1]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,6801.0,Pedro Pablo Hernández,35.523655,-0.49260676,2.0,Low Pass,"[41.6, 28.3]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2108.138
8103ea63-dc2d-4dfd-88d1-50ddec94653e,1304,1,00:35:09.647,35,9,78,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['7ee96319-5f58-4030-9fbd-3c5d181c0ecd'],"[41.6, 28.3]",6801.0,Pedro Pablo Hernández,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2109.647
3c7b5cb3-78fa-4b12-87e4-781507e74c53,1305,1,00:35:09.647,35,9,78,1.012873,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['2b6dd16f-86c5-4e23-8d98-6253ca999e68', '8103ea63-dc2d-4dfd-88d1-50ddec94653e']","[41.6, 28.3]",6801.0,Pedro Pablo Hernández,11.0,Left Defensive Midfield,,,,,,,,,,,,"[43.3, 27.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2109.647
2b6dd16f-86c5-4e23-8d98-6253ca999e68,1306,1,00:35:10.660,35,10,78,1.346525,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['8aa46ae5-72b0-4535-9a58-a3359d66024e'],"[43.3, 27.2]",6801.0,Pedro Pablo Hernández,11.0,Left Defensive Midfield,7577.0,Carles Planas Antolínez,17.168575,-1.4305468,1.0,Ground Pass,"[45.7, 10.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110.66
8aa46ae5-72b0-4535-9a58-a3359d66024e,1307,1,00:35:12.006,35,12,78,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['2b6dd16f-86c5-4e23-8d98-6253ca999e68'],"[45.7, 10.2]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2112.006
1dfbb344-1342-484d-816c-9997d4cee0b6,1308,1,00:35:12.006,35,12,78,1.31822,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['2d603fe8-aef9-4a42-8550-1b115b058a94', '8aa46ae5-72b0-4535-9a58-a3359d66024e']","[45.7, 10.2]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,"[51.9, 11.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2112.006
2d603fe8-aef9-4a42-8550-1b115b058a94,1309,1,00:35:13.325,35,13,78,1.285842,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['92ddb03b-a073-4cbf-9dbf-64eddc79606d'],"[51.9, 11.9]",7577.0,Carles Planas Antolínez,6.0,Left Back,7105.0,Fabián Ariel Orellana Valenzuela,17.745985,0.69762427,1.0,Ground Pass,"[65.5, 23.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2113.325
92ddb03b-a073-4cbf-9dbf-64eddc79606d,1310,1,00:35:14.610,35,14,78,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['2d603fe8-aef9-4a42-8550-1b115b058a94'],"[65.5, 23.3]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2114.61
99c718b8-f1ba-41cc-b5d3-571b86bac043,1311,1,00:35:14.610,35,14,78,2.342121,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['7e14365a-568c-4369-85d3-c78c3cbd5ecd', '92ddb03b-a073-4cbf-9dbf-64eddc79606d']","[65.5, 23.3]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,"[71.2, 27.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2114.61
7e14365a-568c-4369-85d3-c78c3cbd5ecd,1312,1,00:35:16.952,35,16,78,4.001233,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['d02c1d53-fc13-4b6c-ba4d-914041535fdf'],"[71.2, 27.0]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,6797.0,Daniel Wass,58.089672,0.9455439,2.0,Low Pass,"[105.2, 74.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,2116.952
d02c1d53-fc13-4b6c-ba4d-914041535fdf,1313,1,00:35:20.954,35,20,78,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['7e14365a-568c-4369-85d3-c78c3cbd5ecd'],"[105.2, 74.1]",6797.0,Daniel Wass,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120.954
61320d5f-d7c9-4be8-93da-bde1dbd757aa,1314,1,00:35:20.954,35,20,78,0.30565602,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['6f0b4f78-523c-4f88-8fb2-92a62e0432c2', 'd02c1d53-fc13-4b6c-ba4d-914041535fdf']","[105.2, 74.1]",6797.0,Daniel Wass,2.0,Right Back,,,,,,,,,,,,"[110.2, 71.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120.954
6f0b4f78-523c-4f88-8fb2-92a62e0432c2,1315,1,00:35:21.259,35,21,78,0.932821,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['7b33f578-f93c-40af-9a31-7d9e222896b4'],"[110.2, 71.6]",6797.0,Daniel Wass,2.0,Right Back,23785.0,Théo Bongonda Mbul''Ofeko Batombo,22.43212,-1.6243166,2.0,Low Pass,"[109.0, 49.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,e2fd8bdc-398c-4fb6-bfd9-02f5e0f55414,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2121.259
af6ced86-3bff-4b57-bb0c-44ec51ab4b65,1316,1,00:35:22.096,35,22,78,0.159998,17,Pressure,209,Celta Vigo,3,From Free Kick,214,Espanyol,,,"['7b33f578-f93c-40af-9a31-7d9e222896b4', 'e2fd8bdc-398c-4fb6-bfd9-02f5e0f55414']","[11.0, 31.4]",24086.0,Antonio José Raillo Arenas,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2122.096
7b33f578-f93c-40af-9a31-7d9e222896b4,1317,1,00:35:22.182,35,22,78,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['6f0b4f78-523c-4f88-8fb2-92a62e0432c2', 'af6ced86-3bff-4b57-bb0c-44ec51ab4b65']","[109.0, 49.2]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,17.0,Right Wing,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2122.182
e2fd8bdc-398c-4fb6-bfd9-02f5e0f55414,1318,1,00:35:22.182,35,22,78,0.714005,16,Shot,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['70642cba-10a0-4797-b1da-183f493d3642', 'af6ced86-3bff-4b57-bb0c-44ec51ab4b65']","[109.5, 46.2]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,17.0,Right Wing,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,0.055494927,"[120.0, 44.3, 0.5]",6f0b4f78-523c-4f88-8fb2-92a62e0432c2,98.0,Off T,91.0,Half Volley,40.0,Right Foot,87.0,Open Play,"[{'location': [96.7, 35.4], 'player': {'id': 7105, 'name': 'Fabián Ariel Orellana Valenzuela'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.1, 69.9], 'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [108.4, 40.7], 'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.5, 42.1], 'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.1, 34.0], 'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.1, 40.3], 'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.3, 45.7], 'player': {'id': 24086, 'name': 'Antonio José Raillo Arenas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.5, 35.4], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.5, 54.5], 'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [92.7, 21.1], 'player': {'id': 6838, 'name': 'Hernán Arsenio Pérez González'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [110.9, 64.9], 'player': {'id': 4741, 'name': 'Juan Rafael Fuentes Hernández'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.1, 43.2], 'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.3, 33.3], 'player': {'id': 6724, 'name': 'Manuel Agudo Durán'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,2122.182
70642cba-10a0-4797-b1da-183f493d3642,1319,1,00:35:22.896,35,22,78,0.0,23,Goal Keeper,209,Celta Vigo,3,From Free Kick,214,Espanyol,,,['e2fd8bdc-398c-4fb6-bfd9-02f5e0f55414'],"[1.6, 38.0]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1.6, 38.0]",32.0,Shot Faced,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2122.896
f06244a9-363f-4d5d-8d0b-d811b4b37156,1320,1,00:35:51.697,35,51,79,3.587017,30,Pass,214,Espanyol,7,From Goal Kick,214,Espanyol,,,"['a1442047-45d3-4a57-bfe9-5dadb4219e6b', 'b4ad305a-8794-4ac0-942a-381e1d757fa8']","[6.0, 36.0]",6792.0,Pau López Sabata,1.0,Goalkeeper,6838.0,Hernán Arsenio Pérez González,69.50583,0.50290626,3.0,High Pass,"[66.9, 69.5]",38.0,Left Foot,63.0,Goal Kick,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2151.697
b4ad305a-8794-4ac0-942a-381e1d757fa8,1321,1,00:35:55.284,35,55,79,,42,Ball Receipt*,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['f06244a9-363f-4d5d-8d0b-d811b4b37156'],"[68.2, 71.9]",6838.0,Hernán Arsenio Pérez González,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2155.284
2f936d74-d81b-43dc-873c-db1b4981fb75,1322,1,00:35:55.284,35,55,79,0.0,4,Duel,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['a1442047-45d3-4a57-bfe9-5dadb4219e6b'],"[66.9, 69.5]",6838.0,Hernán Arsenio Pérez González,12.0,Right Midfield,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2155.284
a1442047-45d3-4a57-bfe9-5dadb4219e6b,1323,1,00:35:55.284,35,55,79,1.158936,30,Pass,214,Espanyol,7,From Goal Kick,209,Celta Vigo,,,"['2f936d74-d81b-43dc-873c-db1b4981fb75', '37831332-274a-4028-8d63-6134e034e7e9', 'f06244a9-363f-4d5d-8d0b-d811b4b37156']","[53.2, 10.6]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,18.808775,0.6988227,3.0,High Pass,"[67.6, 22.7]",,,66.0,Recovery,,9.0,Incomplete,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2155.284
f6990ef4-aeda-4cc8-a18f-675e1b44f7ac,1324,1,00:35:56.443,35,56,79,0.0,4,Duel,214,Espanyol,7,From Goal Kick,209,Celta Vigo,,,['37831332-274a-4028-8d63-6134e034e7e9'],"[67.6, 22.7]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2156.443
37831332-274a-4028-8d63-6134e034e7e9,1325,1,00:35:56.443,35,56,79,1.222973,30,Pass,214,Espanyol,7,From Goal Kick,214,Espanyol,,,"['596ac5c2-99fd-4558-9ab9-2823376825fd', 'a1442047-45d3-4a57-bfe9-5dadb4219e6b', 'f6990ef4-aeda-4cc8-a18f-675e1b44f7ac']","[52.5, 57.4]",6762.0,Álvaro González Soberón,3.0,Right Center Back,6766.0,Gerard Moreno Balaguero,18.94967,-0.35012358,3.0,High Pass,"[70.3, 50.9]",,,64.0,Interception,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2156.443
85d07887-50b2-43e1-a1c9-b15f02e924ca,1326,1,00:35:57.593,35,57,79,1.069746,17,Pressure,214,Espanyol,7,From Goal Kick,209,Celta Vigo,,,"['3d66de68-3591-4bfe-bf68-a72a369f6acc', '596ac5c2-99fd-4558-9ab9-2823376825fd']","[48.5, 29.6]",6805.0,Hugo Mallo Novegil,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2157.593
596ac5c2-99fd-4558-9ab9-2823376825fd,1327,1,00:35:57.666,35,57,79,,42,Ball Receipt*,214,Espanyol,7,From Goal Kick,214,Espanyol,,,"['37831332-274a-4028-8d63-6134e034e7e9', '85d07887-50b2-43e1-a1c9-b15f02e924ca']","[70.3, 50.9]",6766.0,Gerard Moreno Balaguero,22.0,Right Center Forward,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2157.666
