id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_aerial_won,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_aerial_won,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,pass_technique_id,pass_technique_name,pass_inswinging,clearance_left_foot,out,miscontrol_aerial_won,counterpress,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_switch,off_camera,clearance_right_foot,foul_won_defensive,dribble_overrun,foul_committed_advantage,foul_won_advantage,shot_first_time,goalkeeper_end_location,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,shot_one_on_one,shot_aerial_won,pass_goal_assist,bad_behaviour_card_id,bad_behaviour_card_name,block_offensive,50_50_outcome_id,50_50_outcome_name,goalkeeper_punched_out,pass_outswinging,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_deflection,pass_no_touch,ball_recovery_offensive,injury_stoppage_in_chain,foul_committed_offensive,pass_cut_back,timestamp_seconds
9babaa09-8e16-4f19-a494-89a4fdd15956,714,1,00:15:43.525,15,43,33,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['db1b144f-b5f7-42ba-a348-1741577eb375'],"[48.9, 30.3]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.525
ce3d0fa5-2228-4b36-980e-362df514bfa0,715,1,00:15:43.525,15,43,33,3.684218,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['9babaa09-8e16-4f19-a494-89a4fdd15956', 'a4e1f4ab-30e9-4f66-9779-2df7d4f56df7']","[48.9, 30.3]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,"[56.4, 53.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.525
a4e1f4ab-30e9-4f66-9779-2df7d4f56df7,716,1,00:15:47.209,15,47,33,2.279469,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['0b80eafe-af8e-401f-b7a0-0e664b33e6cf'],"[56.4, 53.5]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,6569.0,Roberto José Rosales Altuve,30.139011,0.8182502,1.0,Ground Pass,"[77.0, 75.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.2090000000001
0b80eafe-af8e-401f-b7a0-0e664b33e6cf,717,1,00:15:49.488,15,49,33,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['a4e1f4ab-30e9-4f66-9779-2df7d4f56df7'],"[77.0, 75.5]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.488
5578b6c2-26e9-4312-8cc1-9bcabf02d334,718,1,00:15:49.488,15,49,33,1.814113,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['1f106c51-5aea-4ed9-8aae-2f186afc9bb4'],"[79.0, 75.1]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,6563.0,Juan Pablo Añor Acosta,19.226284,0.114677876,1.0,Ground Pass,"[98.1, 77.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.488
1f106c51-5aea-4ed9-8aae-2f186afc9bb4,719,1,00:15:51.302,15,51,33,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['5578b6c2-26e9-4312-8cc1-9bcabf02d334'],"[98.1, 77.3]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.302
b1b29250-00ef-4702-be42-087fe68f04aa,720,1,00:15:51.302,15,51,33,2.169133,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['1f106c51-5aea-4ed9-8aae-2f186afc9bb4', '1ffbe869-c4d2-481d-be51-e9a9f96281e7']","[98.1, 77.3]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,"[110.7, 75.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.302
1ffbe869-c4d2-481d-be51-e9a9f96281e7,721,1,00:15:53.471,15,53,33,1.600597,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['58722ef8-e7f7-4127-a940-442859e40b2e'],"[110.7, 75.3]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,6569.0,Roberto José Rosales Altuve,19.501026,3.1313367,1.0,Ground Pass,"[91.2, 75.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.471
58722ef8-e7f7-4127-a940-442859e40b2e,722,1,00:15:55.072,15,55,33,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['1ffbe869-c4d2-481d-be51-e9a9f96281e7'],"[91.2, 75.5]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.072
5859cca0-ea0f-4232-97b9-45306bf00b02,723,1,00:15:55.072,15,55,33,1.183233,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['20585beb-fcf8-4af6-8ccd-9fd971848fd4', '58722ef8-e7f7-4127-a940-442859e40b2e']","[91.2, 75.5]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,"[89.9, 71.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.072
20585beb-fcf8-4af6-8ccd-9fd971848fd4,724,1,00:15:56.255,15,56,33,0.612021,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['519a7795-148d-422f-9b05-58550306c14e'],"[89.9, 71.9]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,6563.0,Juan Pablo Añor Acosta,4.879549,0.77090645,1.0,Ground Pass,"[93.4, 75.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.255
519a7795-148d-422f-9b05-58550306c14e,725,1,00:15:56.867,15,56,33,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['20585beb-fcf8-4af6-8ccd-9fd971848fd4'],"[93.4, 75.3]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.867
b43dfe58-035f-4f53-9a6c-efbe1cd73e17,726,1,00:15:56.867,15,56,33,5.487706,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['35f861e8-bde0-4f65-a250-adcfd7f3c795', '42c0a6d0-a465-4ae2-af4c-227be6cc0573', '519a7795-148d-422f-9b05-58550306c14e']","[93.4, 75.3]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,"[83.0, 62.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.867
35f861e8-bde0-4f65-a250-adcfd7f3c795,727,1,00:16:02.088,16,2,33,0.435233,17,Pressure,223,Málaga,4,From Throw In,1041,Sporting Gijón,,,"['42c0a6d0-a465-4ae2-af4c-227be6cc0573', 'b43dfe58-035f-4f53-9a6c-efbe1cd73e17']","[34.4, 15.9]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.088
42c0a6d0-a465-4ae2-af4c-227be6cc0573,728,1,00:16:02.355,16,2,33,0.448689,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,"['1f207732-0dda-4211-9d2a-f0e6f6f0c787', '35f861e8-bde0-4f65-a250-adcfd7f3c795']","[83.0, 62.4]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,8.627862,-0.7690062,3.0,High Pass,"[89.2, 56.4]",38.0,Left Foot,,,,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.355
1f207732-0dda-4211-9d2a-f0e6f6f0c787,729,1,00:16:02.804,16,2,33,0.0,6,Block,223,Málaga,4,From Throw In,1041,Sporting Gijón,,,['42c0a6d0-a465-4ae2-af4c-227be6cc0573'],"[30.9, 23.7]",18398.0,Omar Mascarell González,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.804
34b9e5d8-3303-430b-8367-dd209a8e8122,730,1,00:16:03.735,16,3,33,0.463025,17,Pressure,223,Málaga,4,From Throw In,223,Málaga,,,"['13777fdf-c7bb-4a2d-9427-73bc2e0ad909', 'ce2d5dae-9844-4a81-be17-de1d45f4acf6']","[77.2, 67.3]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.735
ce2d5dae-9844-4a81-be17-de1d45f4acf6,731,1,00:16:04.140,16,4,33,0.0,2,Ball Recovery,223,Málaga,4,From Throw In,1041,Sporting Gijón,,,['34b9e5d8-3303-430b-8367-dd209a8e8122'],"[41.7, 10.8]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.14
13777fdf-c7bb-4a2d-9427-73bc2e0ad909,732,1,00:16:04.140,16,4,33,5.054902,43,Carry,223,Málaga,4,From Throw In,1041,Sporting Gijón,,,"['34b9e5d8-3303-430b-8367-dd209a8e8122', '39d18cfe-e406-4fa4-845f-03f468ae09d8', '625545ef-73da-4e18-a546-208f66169431', 'ce2d5dae-9844-4a81-be17-de1d45f4acf6']","[41.7, 10.8]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,"[34.6, 11.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.14
625545ef-73da-4e18-a546-208f66169431,733,1,00:16:06.388,16,6,33,0.739297,17,Pressure,223,Málaga,4,From Throw In,223,Málaga,,,['13777fdf-c7bb-4a2d-9427-73bc2e0ad909'],"[84.3, 60.6]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.388
c3614118-c0f3-4e41-b2b9-12cf6d3f951e,734,1,00:16:07.917,16,7,33,0.47118,17,Pressure,223,Málaga,4,From Throw In,223,Málaga,,,,"[84.8, 59.1]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.917
39d18cfe-e406-4fa4-845f-03f468ae09d8,735,1,00:16:09.195,16,9,33,0.0,38,Miscontrol,223,Málaga,4,From Throw In,1041,Sporting Gijón,,,,"[34.6, 11.3]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.195
39fc1ccf-1f12-4138-a689-f00974189bb2,736,1,00:16:10.031,16,10,33,1.141347,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['10a12461-bc51-4bc4-a24f-bc71c26164dd'],"[86.1, 70.2]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,6764.0,Pablo Fornals Malla,14.469969,-1.9756881,1.0,Ground Pass,"[80.4, 56.9]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.031
10a12461-bc51-4bc4-a24f-bc71c26164dd,737,1,00:16:11.173,16,11,33,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['39fc1ccf-1f12-4138-a689-f00974189bb2'],"[80.4, 56.9]",6764.0,Pablo Fornals Malla,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.173
323d9f00-c296-421b-aa82-a9876b027e97,738,1,00:16:11.173,16,11,33,1.199999,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['10a12461-bc51-4bc4-a24f-bc71c26164dd', '63fd7a6a-8f80-42b6-857f-6f61d0e3ceeb']","[80.4, 56.9]",6764.0,Pablo Fornals Malla,11.0,Left Defensive Midfield,,,,,,,,,,,,"[81.5, 56.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.173
63fd7a6a-8f80-42b6-857f-6f61d0e3ceeb,739,1,00:16:12.373,16,12,33,1.2,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['9696e1c5-932d-4f50-8ad4-9368e5ac729b'],"[81.5, 56.9]",6764.0,Pablo Fornals Malla,11.0,Left Defensive Midfield,6580.0,José Luis García del Pozo,7.574299,-2.3094995,1.0,Ground Pass,"[76.4, 51.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.373
9696e1c5-932d-4f50-8ad4-9368e5ac729b,740,1,00:16:13.573,16,13,33,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['63fd7a6a-8f80-42b6-857f-6f61d0e3ceeb'],"[76.4, 51.3]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.573
331f6161-39b0-4af6-9df6-fdfb499f5a80,741,1,00:16:13.573,16,13,33,2.223582,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['91e1465a-7ff0-4a39-95e0-c744c5d54f24', '9696e1c5-932d-4f50-8ad4-9368e5ac729b']","[76.4, 51.3]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[73.0, 53.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.573
91e1465a-7ff0-4a39-95e0-c744c5d54f24,742,1,00:16:15.796,16,15,33,0.628281,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['88c5d7af-3299-4569-a9d0-720f20e34123'],"[73.0, 53.8]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,6764.0,Pablo Fornals Malla,12.5004,1.1680053,1.0,Ground Pass,"[77.9, 65.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.796
88c5d7af-3299-4569-a9d0-720f20e34123,743,1,00:16:16.425,16,16,33,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['91e1465a-7ff0-4a39-95e0-c744c5d54f24'],"[77.9, 65.3]",6764.0,Pablo Fornals Malla,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.425
203412a1-b966-45de-b77c-59ab1cc23015,744,1,00:16:16.425,16,16,33,0.16599,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['88c5d7af-3299-4569-a9d0-720f20e34123', '8f38b142-8220-4172-b179-959b6e6cd767']","[77.9, 65.3]",6764.0,Pablo Fornals Malla,11.0,Left Defensive Midfield,,,,,,,,,,,,"[77.7, 64.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.425
8f38b142-8220-4172-b179-959b6e6cd767,745,1,00:16:16.591,16,16,33,0.602032,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['2d4a782d-fcc2-4311-8a38-d239d016186f'],"[77.7, 64.9]",6764.0,Pablo Fornals Malla,11.0,Left Defensive Midfield,6580.0,José Luis García del Pozo,16.47574,-1.8983049,1.0,Ground Pass,"[72.4, 49.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.591
2d4a782d-fcc2-4311-8a38-d239d016186f,746,1,00:16:17.193,16,17,33,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['8f38b142-8220-4172-b179-959b6e6cd767'],"[72.4, 49.3]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.193
795bc85b-b17e-4bde-910e-2481fd9095ed,747,1,00:16:17.193,16,17,33,1.087213,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['2d4a782d-fcc2-4311-8a38-d239d016186f', '6426f521-36cc-4d47-89ed-010fcd7696cc']","[72.4, 49.3]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[73.7, 48.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.193
6426f521-36cc-4d47-89ed-010fcd7696cc,748,1,00:16:18.280,16,18,33,0.825239,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['c74d30e3-0fd6-4be7-babc-1711af3f7dfd'],"[73.7, 48.7]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,6707.0,Charles Días Barbosa de Oliveira,14.098227,-0.55258435,1.0,Ground Pass,"[85.7, 41.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.28
c74d30e3-0fd6-4be7-babc-1711af3f7dfd,749,1,00:16:19.105,16,19,33,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['6426f521-36cc-4d47-89ed-010fcd7696cc'],"[85.7, 41.3]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.105
e4497170-2a7a-43a4-8a36-d2ea88455661,750,1,00:16:19.105,16,19,33,1.151496,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['c74d30e3-0fd6-4be7-babc-1711af3f7dfd', 'f74977df-a591-43ea-9b04-848d5ccfeab9']","[85.7, 41.3]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,"[85.5, 41.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.105
f74977df-a591-43ea-9b04-848d5ccfeab9,751,1,00:16:20.257,16,20,33,0.375577,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['e68dde0f-6d89-4665-9810-852bfb35be0b'],"[85.5, 41.3]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,6563.0,Juan Pablo Añor Acosta,13.018832,1.1346332,1.0,Ground Pass,"[91.0, 53.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.257
e68dde0f-6d89-4665-9810-852bfb35be0b,752,1,00:16:20.632,16,20,33,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['f74977df-a591-43ea-9b04-848d5ccfeab9'],"[91.0, 53.1]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.632
2419f89a-474d-4da7-a7fc-e317851a479a,753,1,00:16:20.632,16,20,33,0.416918,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['3f73fd63-a566-40a8-820a-60cfb862f7a2', 'e68dde0f-6d89-4665-9810-852bfb35be0b']","[91.0, 53.1]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,"[95.9, 52.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.632
3f73fd63-a566-40a8-820a-60cfb862f7a2,754,1,00:16:21.049,16,21,33,0.744388,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['2f1ac0b1-b44e-4a10-af10-396b396459b2'],"[95.9, 52.2]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,6707.0,Charles Días Barbosa de Oliveira,8.324061,-1.069532,1.0,Ground Pass,"[99.9, 44.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,5fbf1567-c815-4d3a-9e65-11832c5d8f07,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.049
dcc9a7db-3083-4535-9a67-ccc9de861159,755,1,00:16:21.723,16,21,33,0.345438,17,Pressure,223,Málaga,4,From Throw In,1041,Sporting Gijón,,,"['2f1ac0b1-b44e-4a10-af10-396b396459b2', '825e1f5a-30b8-443b-8ad5-c09f0c050974']","[19.8, 36.1]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.723
2f1ac0b1-b44e-4a10-af10-396b396459b2,756,1,00:16:21.794,16,21,33,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,"['3f73fd63-a566-40a8-820a-60cfb862f7a2', 'dcc9a7db-3083-4535-9a67-ccc9de861159']","[99.9, 44.9]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.794
825e1f5a-30b8-443b-8ad5-c09f0c050974,757,1,00:16:21.794,16,21,33,0.699316,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['2f1ac0b1-b44e-4a10-af10-396b396459b2', '5fbf1567-c815-4d3a-9e65-11832c5d8f07', 'dcc9a7db-3083-4535-9a67-ccc9de861159']","[99.9, 44.9]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,"[100.9, 42.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.794
