id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,duel_type_id,duel_type_name,pass_aerial_won,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,clearance_head,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,pass_technique_id,pass_technique_name,pass_cross,counterpress,duel_outcome_id,duel_outcome_name,pass_switch,pass_deflected,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,pass_goal_assist,shot_first_time,foul_won_advantage,dribble_outcome_id,dribble_outcome_name,dribble_overrun,dribble_nutmeg,off_camera,goalkeeper_end_location,interception_outcome_id,interception_outcome_name,ball_recovery_offensive,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,clearance_left_foot,pass_through_ball,shot_one_on_one,miscontrol_aerial_won,foul_won_defensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outswinging,shot_aerial_won,block_offensive,pass_miscommunication,foul_committed_offensive,timestamp_seconds
2e852197-7782-4de4-8040-8ff6f02c8fb1,111,1,00:02:41.334,2,41,7,1.076422,30,Pass,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,['fcbf987e-97a0-437c-b3e3-5db0aafc678f'],"[116.0, 22.8]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,5199.0,Jorge Resurrección Merodio,11.940268,-2.2075973,1.0,Ground Pass,"[108.9, 13.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.334
fcbf987e-97a0-437c-b3e3-5db0aafc678f,112,1,00:02:42.410,2,42,7,,42,Ball Receipt*,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,['2e852197-7782-4de4-8040-8ff6f02c8fb1'],"[108.9, 13.2]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.41
314c4b19-a4d4-4972-b35d-051a2799e215,113,1,00:02:42.410,2,42,7,0.988978,43,Carry,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,"['0e1c4629-bbda-46d3-bd8c-4e10ff7faac9', 'ee063474-1b66-4301-9355-75f0905b54e6', 'fcbf987e-97a0-437c-b3e3-5db0aafc678f']","[108.9, 13.2]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,"[108.7, 13.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.41
0e1c4629-bbda-46d3-bd8c-4e10ff7faac9,114,1,00:02:42.752,2,42,7,0.69901,17,Pressure,212,Atlético Madrid,2,From Corner,217,Barcelona,,,"['314c4b19-a4d4-4972-b35d-051a2799e215', 'ee063474-1b66-4301-9355-75f0905b54e6']","[9.9, 64.3]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.752
ee063474-1b66-4301-9355-75f0905b54e6,115,1,00:02:43.399,2,43,7,0.8242,30,Pass,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,"['0e1c4629-bbda-46d3-bd8c-4e10ff7faac9', 'bd932162-1c80-4936-88a1-6b17762d28a6']","[108.7, 13.2]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,18.146626,1.4990963,2.0,Low Pass,"[110.0, 31.3]",,,40.0,Right Foot,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.399
bd932162-1c80-4936-88a1-6b17762d28a6,116,1,00:02:44.224,2,44,7,0.0,9,Clearance,212,Atlético Madrid,2,From Corner,217,Barcelona,,,['ee063474-1b66-4301-9355-75f0905b54e6'],"[10.1, 48.8]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,True,,,,,,,,,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.224
32c8a472-5af2-4d3e-90a8-e99629e7102d,117,1,00:02:45.457,2,45,7,0.768097,17,Pressure,212,Atlético Madrid,2,From Corner,217,Barcelona,,,"['14c370ec-ea52-4bd5-86e0-f1709a1bfd42', 'e95a3f4a-9c51-428a-ae62-0b305732988b']","[27.9, 53.3]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.457
e95a3f4a-9c51-428a-ae62-0b305732988b,118,1,00:02:45.631,2,45,7,0.0,2,Ball Recovery,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,['32c8a472-5af2-4d3e-90a8-e99629e7102d'],"[99.7, 24.9]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.631
14c370ec-ea52-4bd5-86e0-f1709a1bfd42,119,1,00:02:45.631,2,45,7,0.699538,43,Carry,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,"['1fbc07ae-cd41-483f-92ec-0cd812ceefcf', '32c8a472-5af2-4d3e-90a8-e99629e7102d', 'e95a3f4a-9c51-428a-ae62-0b305732988b']","[99.7, 24.9]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,"[94.7, 26.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.631
1fbc07ae-cd41-483f-92ec-0cd812ceefcf,120,1,00:02:46.331,2,46,7,1.8733,30,Pass,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,"['8959e95b-ce22-47d1-bc72-2c76b752f0e3', '8d4138f9-736f-470b-93d4-7dee9b7a0eba']","[94.7, 26.9]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,5249.0,Diego Roberto Godín Leal,24.298147,0.5743048,3.0,High Pass,"[115.1, 40.1]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.33100000000002
8d4138f9-736f-470b-93d4-7dee9b7a0eba,121,1,00:02:48.204,2,48,7,,42,Ball Receipt*,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,['1fbc07ae-cd41-483f-92ec-0cd812ceefcf'],"[107.9, 36.7]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.204
8959e95b-ce22-47d1-bc72-2c76b752f0e3,122,1,00:02:48.204,2,48,7,0.0,2,Ball Recovery,212,Atlético Madrid,2,From Corner,217,Barcelona,,,['1fbc07ae-cd41-483f-92ec-0cd812ceefcf'],"[5.0, 40.0]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.204
748ded12-b18e-4223-86f6-8210c5bdec5a,123,1,00:02:48.204,2,48,7,3.7425,43,Carry,212,Atlético Madrid,2,From Corner,217,Barcelona,,,"['78d63e3b-14ec-420a-8ff7-ac20d20d68d7', '8959e95b-ce22-47d1-bc72-2c76b752f0e3']","[5.0, 40.0]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,"[17.3, 37.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.204
78d63e3b-14ec-420a-8ff7-ac20d20d68d7,124,1,00:02:51.947,2,51,7,3.7999,30,Pass,212,Atlético Madrid,2,From Corner,217,Barcelona,,,"['49eb9bb1-9edd-4487-b6fb-f91c672ad29a', '599091e5-dbf1-4df3-a982-d39f3c0596b5']","[17.3, 37.0]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,5246.0,Luis Alberto Suárez Díaz,57.273468,0.33445004,3.0,High Pass,"[71.4, 55.8]",,,68.0,Drop Kick,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.947
599091e5-dbf1-4df3-a982-d39f3c0596b5,125,1,00:02:55.747,2,55,7,,42,Ball Receipt*,212,Atlético Madrid,2,From Corner,217,Barcelona,,,['78d63e3b-14ec-420a-8ff7-ac20d20d68d7'],"[71.4, 55.8]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.747
66f3ef3f-dde3-412f-b0d2-30f1800d4cac,126,1,00:02:55.747,2,55,7,0.0,4,Duel,212,Atlético Madrid,2,From Corner,217,Barcelona,,,['49eb9bb1-9edd-4487-b6fb-f91c672ad29a'],"[71.4, 55.8]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.747
49eb9bb1-9edd-4487-b6fb-f91c672ad29a,127,1,00:02:55.747,2,55,7,2.25808,30,Pass,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,"['66f3ef3f-dde3-412f-b0d2-30f1800d4cac', '78d63e3b-14ec-420a-8ff7-ac20d20d68d7', 'e64455a0-490a-4d2a-af2e-96ed0d3c618b']","[48.7, 24.3]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,6375.0,Juan Francisco Torres Belén,15.120847,2.48751,3.0,High Pass,"[36.7, 33.5]",66.0,Recovery,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.747
e64455a0-490a-4d2a-af2e-96ed0d3c618b,128,1,00:02:58.005,2,58,7,,42,Ball Receipt*,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,['49eb9bb1-9edd-4487-b6fb-f91c672ad29a'],"[36.7, 33.5]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.005
949758b1-66c4-4672-8dcc-1b39a515556e,129,1,00:02:58.005,2,58,7,1.009897,43,Carry,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,"['2b348956-4ef5-4a2f-9fe0-a0be435260fc', 'e64455a0-490a-4d2a-af2e-96ed0d3c618b']","[36.7, 33.5]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,"[33.8, 32.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.005
2b348956-4ef5-4a2f-9fe0-a0be435260fc,130,1,00:02:59.015,2,59,7,1.913035,30,Pass,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,['5513040c-73d8-4397-aff7-748048d90943'],"[33.8, 32.9]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,5259.0,José María Giménez de Vargas,16.648123,2.0720606,1.0,Ground Pass,"[25.8, 47.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.015
5513040c-73d8-4397-aff7-748048d90943,131,1,00:03:00.928,3,0,7,,42,Ball Receipt*,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,['2b348956-4ef5-4a2f-9fe0-a0be435260fc'],"[25.8, 47.5]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.928
d27b1a12-3b37-491a-97fc-09f827dcc5c9,132,1,00:03:00.928,3,0,7,0.712488,43,Carry,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,"['5513040c-73d8-4397-aff7-748048d90943', 'f6a60a18-8690-4349-8b68-2c514b8b0072']","[25.8, 47.5]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,"[25.8, 47.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.928
f6a60a18-8690-4349-8b68-2c514b8b0072,133,1,00:03:01.640,3,1,7,2.1542,30,Pass,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,['d5b20bf8-112b-4cee-a5a2-62a3675e60f9'],"[25.8, 47.5]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,6381.0,Saúl Ñíguez Esclapez,39.080048,0.28532943,3.0,High Pass,"[63.3, 58.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.64
d5b20bf8-112b-4cee-a5a2-62a3675e60f9,134,1,00:03:03.794,3,3,7,,42,Ball Receipt*,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,['f6a60a18-8690-4349-8b68-2c514b8b0072'],"[63.3, 58.5]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.794
f68df7ba-db64-4be9-b6cc-301135e94d26,135,1,00:03:03.834,3,3,7,1.221602,30,Pass,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,['638f1f1b-9183-4a5b-b5b3-68cd13d09df2'],"[63.7, 58.9]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,6384.0,Gabriel Fernández Arenas,15.530937,2.6376212,2.0,Low Pass,"[50.1, 66.4]",,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.834
638f1f1b-9183-4a5b-b5b3-68cd13d09df2,136,1,00:03:05.056,3,5,7,,42,Ball Receipt*,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,['f68df7ba-db64-4be9-b6cc-301135e94d26'],"[50.1, 66.4]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.056
aa45042b-cd80-40f2-8dc2-2c0836df2b07,137,1,00:03:05.056,3,5,7,1.398358,43,Carry,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,"['2076045b-607d-46f1-8fc4-68bf11c2d98d', '638f1f1b-9183-4a5b-b5b3-68cd13d09df2']","[50.1, 66.4]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,"[53.7, 68.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.056
2076045b-607d-46f1-8fc4-68bf11c2d98d,138,1,00:03:06.454,3,6,7,2.93134,30,Pass,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,"['0eea3ba4-63b1-4c1d-8cd7-c2e7c85a1c2e', '11610522-e937-4cb4-b28c-6c37ccd0b5da']","[53.7, 68.4]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,5633.0,Yannick Ferreira Carrasco,44.05145,-0.32821134,1.0,Ground Pass,"[95.4, 54.2]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.454
11610522-e937-4cb4-b28c-6c37ccd0b5da,139,1,00:03:09.386,3,9,7,,42,Ball Receipt*,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,['2076045b-607d-46f1-8fc4-68bf11c2d98d'],"[89.8, 54.9]",5633.0,Yannick Ferreira Carrasco,24.0,Left Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.386
0eea3ba4-63b1-4c1d-8cd7-c2e7c85a1c2e,140,1,00:03:09.386,3,9,8,0.0,2,Ball Recovery,217,Barcelona,1,Regular Play,217,Barcelona,,,['2076045b-607d-46f1-8fc4-68bf11c2d98d'],"[24.7, 25.9]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.386
6835b208-6e88-41d6-8f3a-e2c4cb2726c8,141,1,00:03:09.386,3,9,8,1.0604,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['0eea3ba4-63b1-4c1d-8cd7-c2e7c85a1c2e', 'ab92ce06-0af5-44e4-b015-29d6d27e773d']","[24.7, 25.9]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[18.3, 29.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.386
ab92ce06-0af5-44e4-b015-29d6d27e773d,142,1,00:03:10.446,3,10,8,1.9058,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['9d65882d-bbb5-43c0-a297-629486adc046'],"[18.3, 29.9]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,4691.0,Claudio Andrés Bravo Muñoz,19.791412,2.118148,1.0,Ground Pass,"[8.0, 46.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.446
9d65882d-bbb5-43c0-a297-629486adc046,143,1,00:03:12.352,3,12,8,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['ab92ce06-0af5-44e4-b015-29d6d27e773d'],"[8.0, 46.8]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.352
d533896b-be39-4109-a9c9-7e37d906ed25,144,1,00:03:12.352,3,12,8,1.6813,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['02edd59e-6749-4be5-986c-505ee25488b2', '3102727d-3d68-46aa-9643-76c7ae5c4bea', '9d65882d-bbb5-43c0-a297-629486adc046']","[8.0, 46.8]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,"[9.1, 46.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.352
3102727d-3d68-46aa-9643-76c7ae5c4bea,145,1,00:03:12.816,3,12,8,1.123714,17,Pressure,217,Barcelona,1,Regular Play,212,Atlético Madrid,,,['d533896b-be39-4109-a9c9-7e37d906ed25'],"[109.2, 37.9]",5633.0,Yannick Ferreira Carrasco,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.816
02edd59e-6749-4be5-986c-505ee25488b2,146,1,00:03:14.033,3,14,8,3.331,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['9406b62c-f0e7-4819-989b-68f1b4496dd8'],"[9.1, 46.3]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,5211.0,Jordi Alba Ramos,51.209568,-0.89331067,3.0,High Pass,"[41.2, 6.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.033
9406b62c-f0e7-4819-989b-68f1b4496dd8,147,1,00:03:17.364,3,17,8,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['02edd59e-6749-4be5-986c-505ee25488b2'],"[41.2, 6.4]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.364
9dc139f6-cebe-40c6-a7f6-31ebe590dba0,148,1,00:03:17.444,3,17,8,0.0,4,Duel,217,Barcelona,1,Regular Play,212,Atlético Madrid,,,['e55744b2-9ee2-4c39-88b9-949c2863627c'],"[78.9, 73.7]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,,,,,,,,,,,,,True,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.444
e55744b2-9ee2-4c39-88b9-949c2863627c,149,1,00:03:17.444,3,17,8,3.936,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['9dc139f6-cebe-40c6-a7f6-31ebe590dba0', 'cbfe3f21-92cf-42c0-961a-4b3a1affac19', 'ececc593-ee1e-4403-a386-9e41667cc3a2']","[41.2, 6.4]",5211.0,Jordi Alba Ramos,6.0,Left Back,4320.0,Neymar da Silva Santos Junior,28.208155,0.3284769,3.0,High Pass,"[67.9, 15.5]",,,,,,True,9.0,Incomplete,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.444
cbfe3f21-92cf-42c0-961a-4b3a1affac19,150,1,00:03:21.380,3,21,8,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['e55744b2-9ee2-4c39-88b9-949c2863627c'],"[61.1, 8.7]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.38
ececc593-ee1e-4403-a386-9e41667cc3a2,151,1,00:03:21.380,3,21,8,0.0,2,Ball Recovery,217,Barcelona,1,Regular Play,212,Atlético Madrid,,,['e55744b2-9ee2-4c39-88b9-949c2863627c'],"[52.2, 64.6]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.38
90349965-588d-42e7-8ca0-b0e3274d7785,152,1,00:03:21.380,3,21,8,0.5455,43,Carry,217,Barcelona,1,Regular Play,212,Atlético Madrid,,,"['1b10c621-1fcd-4280-b626-2113580fd59e', '69524b3d-9c42-4114-8c2a-a86d657994a1', 'ececc593-ee1e-4403-a386-9e41667cc3a2']","[52.2, 64.6]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,"[48.7, 62.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.38
69524b3d-9c42-4114-8c2a-a86d657994a1,153,1,00:03:21.562,3,21,8,0.597365,17,Pressure,217,Barcelona,1,Regular Play,217,Barcelona,,,"['1b10c621-1fcd-4280-b626-2113580fd59e', '90349965-588d-42e7-8ca0-b0e3274d7785']","[62.6, 13.2]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.562
1b10c621-1fcd-4280-b626-2113580fd59e,154,1,00:03:21.926,3,21,8,3.65,30,Pass,217,Barcelona,1,Regular Play,212,Atlético Madrid,,,"['69524b3d-9c42-4114-8c2a-a86d657994a1', 'b73f5de9-27ed-4bfb-816e-936c62cfcee6']","[48.7, 62.4]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,6378.0,Jan Oblak,38.745968,-2.5156426,1.0,Ground Pass,"[17.3, 39.7]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.926
b73f5de9-27ed-4bfb-816e-936c62cfcee6,155,1,00:03:25.576,3,25,8,,42,Ball Receipt*,217,Barcelona,1,Regular Play,212,Atlético Madrid,,,['1b10c621-1fcd-4280-b626-2113580fd59e'],"[17.3, 39.7]",6378.0,Jan Oblak,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.576
