id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,pass_switch,interception_outcome_id,interception_outcome_name,out,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,clearance_head,clearance_left_foot,pass_technique_id,pass_technique_name,pass_through_ball,pass_inswinging,clearance_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_outswinging,foul_committed_offensive,foul_won_defensive,foul_committed_card_id,foul_committed_card_name,pass_miscommunication,shot_one_on_one,shot_open_goal,block_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,block_deflection,shot_aerial_won,ball_recovery_recovery_failure,dribble_overrun,foul_committed_advantage,foul_won_advantage,pass_goal_assist,block_save_block,pass_cut_back,pass_straight,dribble_nutmeg,timestamp_seconds
afabf516-703e-45e8-8034-67738ea74cae,2453,2,00:12:26.792,57,26,114,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,217,Barcelona,,,['721d037a-86ac-4df1-a9ad-058f0bf4fed1'],"[24.1, 43.2]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.792
62ec0a1c-7caf-4920-83a8-27acd94b1e33,2454,2,00:12:26.792,57,26,114,6.667909,43,Carry,212,Atlético Madrid,1,Regular Play,217,Barcelona,,,"['afabf516-703e-45e8-8034-67738ea74cae', 'b341bc9e-23b9-4f80-8bc2-cd0193273ee9']","[24.1, 43.2]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[53.7, 38.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.792
b341bc9e-23b9-4f80-8bc2-cd0193273ee9,2455,2,00:12:33.460,57,33,114,0.678448,30,Pass,212,Atlético Madrid,1,Regular Play,217,Barcelona,,,"['52660053-1322-4313-8f4a-37ce5efe179a', 'ccf1b8e6-991a-46aa-b28b-9b444fa92a32']","[53.7, 38.9]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5246.0,Luis Alberto Suárez Díaz,14.538225,-0.13800602,1.0,Ground Pass,"[68.1, 36.9]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.46
ccf1b8e6-991a-46aa-b28b-9b444fa92a32,2456,2,00:12:34.138,57,34,114,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,217,Barcelona,,,['b341bc9e-23b9-4f80-8bc2-cd0193273ee9'],"[71.3, 34.3]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.138
52660053-1322-4313-8f4a-37ce5efe179a,2457,2,00:12:34.138,57,34,114,0.780316,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['b341bc9e-23b9-4f80-8bc2-cd0193273ee9', 'fd64cbaf-8e23-4444-a27a-75100fb131d8']","[52.0, 43.2]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,6384.0,Gabriel Fernández Arenas,10.10198,0.37499171,1.0,Ground Pass,"[61.4, 46.9]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.138
fd64cbaf-8e23-4444-a27a-75100fb131d8,2458,2,00:12:34.918,57,34,114,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['52660053-1322-4313-8f4a-37ce5efe179a'],"[61.4, 46.9]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.918
d09ba9a5-855d-4829-b744-5da09e42988c,2459,2,00:12:34.918,57,34,114,0.192636,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['b0822070-dc84-4ad6-bf59-b27fabf15408', 'fd64cbaf-8e23-4444-a27a-75100fb131d8', 'ff76868c-7c64-4d36-b9ee-65bf87ad18a8']","[61.4, 46.9]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,"[62.7, 46.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.918
ff76868c-7c64-4d36-b9ee-65bf87ad18a8,2460,2,00:12:35.049,57,35,114,0.809862,17,Pressure,212,Atlético Madrid,1,Regular Play,217,Barcelona,,,"['b0822070-dc84-4ad6-bf59-b27fabf15408', 'd09ba9a5-855d-4829-b744-5da09e42988c', 'dfde0b36-64b9-41de-a1cb-9f8c104eba3b', 'f1bab462-9200-410b-b69f-efe093ae0684']","[56.3, 34.1]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.049
b0822070-dc84-4ad6-bf59-b27fabf15408,2461,2,00:12:35.111,57,35,114,0.7344,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['dfde0b36-64b9-41de-a1cb-9f8c104eba3b', 'ff76868c-7c64-4d36-b9ee-65bf87ad18a8']","[62.7, 46.5]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,20669.0,Tiago Cardoso Mendes,7.655717,-2.7246945,1.0,Ground Pass,"[55.7, 43.4]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.111
dfde0b36-64b9-41de-a1cb-9f8c104eba3b,2462,2,00:12:35.845,57,35,114,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['b0822070-dc84-4ad6-bf59-b27fabf15408', 'ff76868c-7c64-4d36-b9ee-65bf87ad18a8']","[55.7, 43.4]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.845
f1bab462-9200-410b-b69f-efe093ae0684,2463,2,00:12:35.845,57,35,114,0.9432,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['b773ee55-34a7-44ff-bf4a-306304e7e07b', 'dfde0b36-64b9-41de-a1cb-9f8c104eba3b', 'ff76868c-7c64-4d36-b9ee-65bf87ad18a8']","[55.7, 43.4]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,,,,,,,,,,,,"[57.3, 41.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.845
b773ee55-34a7-44ff-bf4a-306304e7e07b,2464,2,00:12:36.789,57,36,114,0.86491,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['e708b343-a4ec-4b4a-9e43-9a7057c4ce78'],"[57.3, 41.2]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,6382.0,Fernando José Torres Sanz,13.370116,-0.38328415,1.0,Ground Pass,"[69.7, 36.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.789
e708b343-a4ec-4b4a-9e43-9a7057c4ce78,2465,2,00:12:37.653,57,37,114,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['b773ee55-34a7-44ff-bf4a-306304e7e07b'],"[69.7, 36.2]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.653
4d13f652-224a-4d0b-9c9d-c2257be0e839,2466,2,00:12:37.653,57,37,114,1.76869,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['8519173d-41f7-4c59-8296-bfdb88b1f0a6', 'dfad853e-8432-48ea-988e-8e7f2332d992', 'e708b343-a4ec-4b4a-9e43-9a7057c4ce78']","[69.7, 36.2]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,"[76.2, 41.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.653
dfad853e-8432-48ea-988e-8e7f2332d992,2467,2,00:12:38.033,57,38,114,0.647751,17,Pressure,212,Atlético Madrid,1,Regular Play,217,Barcelona,,,['4d13f652-224a-4d0b-9c9d-c2257be0e839'],"[53.0, 43.6]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.033
8519173d-41f7-4c59-8296-bfdb88b1f0a6,2468,2,00:12:39.422,57,39,114,0.0,14,Dribble,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['f06d74dd-2ebe-4b55-ae43-48f9d84d2e4c'],"[76.2, 41.2]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.422
f06d74dd-2ebe-4b55-ae43-48f9d84d2e4c,2469,2,00:12:39.422,57,39,114,0.0,4,Duel,212,Atlético Madrid,1,Regular Play,217,Barcelona,,,['8519173d-41f7-4c59-8296-bfdb88b1f0a6'],"[43.9, 38.9]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.422
eeab5be6-b0ad-495b-b29f-1e3f9ecf3826,2470,2,00:12:39.422,57,39,114,6.738992,43,Carry,212,Atlético Madrid,1,Regular Play,217,Barcelona,,,"['da22ea36-3656-487a-9609-b33ff5492bee', 'f06d74dd-2ebe-4b55-ae43-48f9d84d2e4c', 'f0a61a4c-3260-44d5-b999-edc0bb100266']","[43.9, 38.9]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,"[78.1, 23.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.422
da22ea36-3656-487a-9609-b33ff5492bee,2471,2,00:12:43.169,57,43,114,0.777087,17,Pressure,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['eeab5be6-b0ad-495b-b29f-1e3f9ecf3826'],"[55.1, 34.9]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.169
f0a61a4c-3260-44d5-b999-edc0bb100266,2472,2,00:12:46.161,57,46,114,1.213022,30,Pass,212,Atlético Madrid,1,Regular Play,217,Barcelona,,,['efd82ddc-c403-4b71-a6ac-566bc0b61c2b'],"[78.1, 23.4]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,5211.0,Jordi Alba Ramos,17.740631,-1.8978944,1.0,Ground Pass,"[72.4, 6.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.1610000000001
efd82ddc-c403-4b71-a6ac-566bc0b61c2b,2473,2,00:12:47.374,57,47,114,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,217,Barcelona,,,['f0a61a4c-3260-44d5-b999-edc0bb100266'],"[72.4, 6.6]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.374
3f07083a-4de2-42fe-bd9b-3790228bede8,2474,2,00:12:47.374,57,47,114,2.692356,43,Carry,212,Atlético Madrid,1,Regular Play,217,Barcelona,,,"['8828a9ff-1bbd-4359-b0af-91e48f15ce00', 'c56bb0d6-06c5-4442-9be8-9002bccf6905', 'efd82ddc-c403-4b71-a6ac-566bc0b61c2b']","[72.4, 6.6]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[70.7, 19.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.374
c56bb0d6-06c5-4442-9be8-9002bccf6905,2475,2,00:12:48.436,57,48,114,0.536829,17,Pressure,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['3f07083a-4de2-42fe-bd9b-3790228bede8'],"[43.6, 73.0]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.436
8828a9ff-1bbd-4359-b0af-91e48f15ce00,2476,2,00:12:50.066,57,50,114,0.0,3,Dispossessed,212,Atlético Madrid,1,Regular Play,217,Barcelona,,,['d6451fde-61ec-4f6c-99ce-302f64476e51'],"[70.7, 19.9]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.066
d6451fde-61ec-4f6c-99ce-302f64476e51,2477,2,00:12:50.066,57,50,114,0.0,4,Duel,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['8828a9ff-1bbd-4359-b0af-91e48f15ce00'],"[49.4, 60.2]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,True,,,,,True,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.066
cd250bb5-994a-4048-811c-2ba610b674c0,2478,2,00:12:50.066,57,50,114,1.70563,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['5b5d008d-dee3-40a8-a9f1-0b9be567d7ac', 'd6451fde-61ec-4f6c-99ce-302f64476e51']","[49.4, 60.2]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,"[46.4, 61.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.066
5b5d008d-dee3-40a8-a9f1-0b9be567d7ac,2479,2,00:12:51.772,57,51,114,0.5121,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['115648ce-ffcd-4295-8d30-cc9f1f1e75cc'],"[46.4, 61.7]",5487.0,Antoine Griezmann,24.0,Left Center Forward,6384.0,Gabriel Fernández Arenas,4.8270073,2.444202,1.0,Ground Pass,"[42.7, 64.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.772
115648ce-ffcd-4295-8d30-cc9f1f1e75cc,2480,2,00:12:52.284,57,52,114,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['5b5d008d-dee3-40a8-a9f1-0b9be567d7ac'],"[42.7, 64.8]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.284
e349f1e8-2672-4bce-9364-f7d0b49a9560,2481,2,00:12:52.284,57,52,114,0.08,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['115648ce-ffcd-4295-8d30-cc9f1f1e75cc', 'b6e35e7f-2254-40f7-b5b7-0f683e434f2b']","[42.7, 64.8]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,"[43.8, 65.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.284
b6e35e7f-2254-40f7-b5b7-0f683e434f2b,2482,2,00:12:52.364,57,52,114,1.264157,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['d302bbf5-a88b-45fd-b09f-d3d7cf70f57b'],"[43.8, 65.2]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,6375.0,Juan Francisco Torres Belén,11.454257,0.43240777,2.0,Low Pass,"[54.2, 70.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.364
d302bbf5-a88b-45fd-b09f-d3d7cf70f57b,2483,2,00:12:53.628,57,53,114,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['b6e35e7f-2254-40f7-b5b7-0f683e434f2b'],"[54.2, 70.0]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.628
65d12967-c8f8-4594-b24b-b03579d97b1d,2484,2,00:12:53.628,57,53,114,2.275313,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['45fb2d9b-e1b4-4ea6-9a3b-db754176c94e', 'd302bbf5-a88b-45fd-b09f-d3d7cf70f57b']","[54.2, 70.0]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,"[66.0, 71.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.628
45fb2d9b-e1b4-4ea6-9a3b-db754176c94e,2485,2,00:12:55.904,57,55,114,0.821515,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['82c27f2b-50ba-4c1e-8c81-7fa7616adfd9'],"[66.0, 71.5]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,5487.0,Antoine Griezmann,7.77946,-1.2571757,1.0,Ground Pass,"[68.4, 64.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.904
5c0c0b99-78b4-465a-9f4f-20b1666f60e9,2486,2,00:12:56.336,57,56,114,1.104035,17,Pressure,212,Atlético Madrid,1,Regular Play,217,Barcelona,,,"['7b61bfa7-0f59-4840-9187-7a438c855c7b', '82c27f2b-50ba-4c1e-8c81-7fa7616adfd9']","[47.2, 17.7]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.336
82c27f2b-50ba-4c1e-8c81-7fa7616adfd9,2487,2,00:12:56.725,57,56,114,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['45fb2d9b-e1b4-4ea6-9a3b-db754176c94e', '5c0c0b99-78b4-465a-9f4f-20b1666f60e9']","[68.4, 64.1]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.725
7b61bfa7-0f59-4840-9187-7a438c855c7b,2488,2,00:12:56.725,57,56,114,3.384315,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['003296fa-bb1f-43ab-8868-6f7dd0f13cb0', '5c0c0b99-78b4-465a-9f4f-20b1666f60e9', '82c27f2b-50ba-4c1e-8c81-7fa7616adfd9']","[68.4, 64.1]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,"[58.8, 45.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.725
003296fa-bb1f-43ab-8868-6f7dd0f13cb0,2489,2,00:13:00.110,58,0,114,1.966085,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['0acc0346-4ca3-41c1-8840-d85f6b8fd8fc'],"[58.8, 45.2]",5487.0,Antoine Griezmann,24.0,Left Center Forward,12021.0,Óliver Torres Muñoz,27.46962,-1.1706846,1.0,Ground Pass,"[69.5, 19.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.11
0acc0346-4ca3-41c1-8840-d85f6b8fd8fc,2490,2,00:13:02.076,58,2,114,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['003296fa-bb1f-43ab-8868-6f7dd0f13cb0'],"[69.5, 19.9]",12021.0,Óliver Torres Muñoz,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.076
923b5319-35d1-4a7f-a1c0-9798391aaab0,2491,2,00:13:02.076,58,2,114,2.382915,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['0acc0346-4ca3-41c1-8840-d85f6b8fd8fc', 'd5332d07-9ca7-4398-afae-79fa0b53120f']","[69.5, 19.9]",12021.0,Óliver Torres Muñoz,12.0,Right Midfield,,,,,,,,,,,,"[78.2, 17.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.076
d5332d07-9ca7-4398-afae-79fa0b53120f,2492,2,00:13:04.459,58,4,114,0.80333,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['2e9ddf2a-bac2-4784-9934-81ed8cfd2988'],"[78.2, 17.9]",12021.0,Óliver Torres Muñoz,12.0,Right Midfield,6320.0,Filipe Luís Kasmirski,10.904128,-0.9548112,1.0,Ground Pass,"[84.5, 9.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.459
2e9ddf2a-bac2-4784-9934-81ed8cfd2988,2493,2,00:13:05.262,58,5,114,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['d5332d07-9ca7-4398-afae-79fa0b53120f'],"[84.5, 9.0]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.262
e522bbcc-566e-4afc-bdcb-f58730770f23,2494,2,00:13:05.262,58,5,114,1.92247,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['2560573c-d0aa-43bb-8964-27154169e831', '2e9ddf2a-bac2-4784-9934-81ed8cfd2988']","[84.5, 9.0]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,"[80.3, 13.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.262
2560573c-d0aa-43bb-8964-27154169e831,2495,2,00:13:07.184,58,7,114,0.6906,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['4eeee277-0a49-4041-b6e0-0bcaf393430a'],"[80.3, 13.4]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,5199.0,Jorge Resurrección Merodio,7.0,0.9272952,1.0,Ground Pass,"[84.5, 19.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.184
4eeee277-0a49-4041-b6e0-0bcaf393430a,2496,2,00:13:07.875,58,7,114,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['2560573c-d0aa-43bb-8964-27154169e831'],"[84.5, 19.0]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.875
