id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,foul_won_defensive,out,duel_type_id,duel_type_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,off_camera,interception_outcome_id,interception_outcome_name,pass_switch,pass_outswinging,pass_technique_id,pass_technique_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,counterpress,dribble_outcome_id,dribble_outcome_name,pass_cross,ball_recovery_recovery_failure,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_goal_assist,dribble_nutmeg,bad_behaviour_card_id,bad_behaviour_card_name,pass_inswinging,shot_aerial_won,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,pass_straight,foul_committed_card_id,foul_committed_card_name,pass_through_ball,clearance_aerial_won,pass_cut_back,shot_one_on_one,clearance_right_foot,foul_committed_advantage,foul_won_advantage,pass_deflected,clearance_left_foot,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_deflection,dribble_overrun,miscontrol_aerial_won,foul_committed_penalty,clearance_other,timestamp_seconds
5590a11c-d500-4eae-bd5e-214f89360c5e,2039,2,00:07:24.522,52,24,137,0.409637,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['6f4f151d-7e2e-4f9b-aac5-d7f050efb044', '88daf827-5a81-4b52-ab88-042834203059', 'd5089652-649b-48f7-b7a6-aaaaa79859f6']","[78.1, 47.7]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,6391.0,Raúl García Escudero,4.4777226,-2.0844023,2.0,Low Pass,"[75.9, 43.8]",,,40.0,Right Foot,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.522
6f4f151d-7e2e-4f9b-aac5-d7f050efb044,2040,2,00:07:24.931,52,24,137,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['5590a11c-d500-4eae-bd5e-214f89360c5e'],"[72.0, 42.4]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.931
d5089652-649b-48f7-b7a6-aaaaa79859f6,2041,2,00:07:24.931,52,24,137,0.0,6,Block,215,Athletic Club,1,Regular Play,218,Real Betis,,,['5590a11c-d500-4eae-bd5e-214f89360c5e'],"[44.2, 36.3]",27345.0,Didier Digard,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.931
e7430d6a-982b-45be-b6a5-37c71331efe0,2042,2,00:07:26.831,52,26,137,0.0,2,Ball Recovery,215,Athletic Club,1,Regular Play,215,Athletic Club,,,,"[75.4, 41.0]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.831
0833de1e-8d20-4a51-ab99-a02b25079352,2043,2,00:07:26.831,52,26,137,0.301704,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['46b3d662-7c56-458b-a4d8-fc3e191e0f14', '8d0b9b79-929b-435c-9fef-26eb53f1eb9c', 'e7430d6a-982b-45be-b6a5-37c71331efe0']","[75.4, 41.0]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[75.1, 39.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.831
46b3d662-7c56-458b-a4d8-fc3e191e0f14,2044,2,00:07:26.955,52,26,137,0.418846,17,Pressure,215,Athletic Club,1,Regular Play,218,Real Betis,,,"['0833de1e-8d20-4a51-ab99-a02b25079352', '8d0b9b79-929b-435c-9fef-26eb53f1eb9c']","[46.2, 42.4]",6697.0,Daniel Ceballos Fernández,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.955
8d0b9b79-929b-435c-9fef-26eb53f1eb9c,2045,2,00:07:27.132,52,27,137,0.381897,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['46b3d662-7c56-458b-a4d8-fc3e191e0f14', 'cbe40415-e2a6-4453-8f2b-bf48ddf55c1b', 'ee002fdb-b1f1-4ef1-bc0d-c05e30d13f67']","[75.1, 39.7]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,6396.0,Beñat Etxebarria Urkiaga,5.0,-2.8577986,1.0,Ground Pass,"[70.3, 38.3]",,,40.0,Right Foot,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.132
ee002fdb-b1f1-4ef1-bc0d-c05e30d13f67,2046,2,00:07:27.514,52,27,137,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['8d0b9b79-929b-435c-9fef-26eb53f1eb9c'],"[64.0, 36.6]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.514
cbe40415-e2a6-4453-8f2b-bf48ddf55c1b,2047,2,00:07:27.514,52,27,137,0.0,10,Interception,215,Athletic Club,1,Regular Play,218,Real Betis,,,['8d0b9b79-929b-435c-9fef-26eb53f1eb9c'],"[49.8, 41.8]",27348.0,Ricky van Wolfswinkel,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.514
829d56e7-65b5-418a-be69-cdcfb1150d70,2048,2,00:07:29.375,52,29,137,0.562018,17,Pressure,215,Athletic Club,1,Regular Play,218,Real Betis,,,"['19fc4a86-57f2-4e1a-b139-161ca86a4426', '48c2cfc8-bded-4aba-93e0-23199af64c59', 'd2eea13d-cdfc-4b41-9367-3a5770a967be', 'faefbad0-5777-4bc7-b632-e41366b0c244']","[53.4, 62.0]",6651.0,Joaquín Sánchez Rodríguez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.375
48c2cfc8-bded-4aba-93e0-23199af64c59,2049,2,00:07:29.678,52,29,137,0.0,2,Ball Recovery,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['829d56e7-65b5-418a-be69-cdcfb1150d70'],"[67.5, 25.8]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.678
19fc4a86-57f2-4e1a-b139-161ca86a4426,2050,2,00:07:29.678,52,29,137,0.223173,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['304e22de-41f5-459e-81be-2516e3840b3b', '48c2cfc8-bded-4aba-93e0-23199af64c59', '829d56e7-65b5-418a-be69-cdcfb1150d70', 'd2eea13d-cdfc-4b41-9367-3a5770a967be']","[67.5, 25.8]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,"[67.5, 21.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.678
304e22de-41f5-459e-81be-2516e3840b3b,2051,2,00:07:29.902,52,29,137,0.0,39,Dribbled Past,215,Athletic Club,1,Regular Play,218,Real Betis,,,"['19fc4a86-57f2-4e1a-b139-161ca86a4426', 'd2eea13d-cdfc-4b41-9367-3a5770a967be', 'faefbad0-5777-4bc7-b632-e41366b0c244']","[52.6, 58.8]",6651.0,Joaquín Sánchez Rodríguez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.902
d2eea13d-cdfc-4b41-9367-3a5770a967be,2052,2,00:07:29.902,52,29,137,0.0,14,Dribble,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['304e22de-41f5-459e-81be-2516e3840b3b', '829d56e7-65b5-418a-be69-cdcfb1150d70']","[67.5, 21.3]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.902
faefbad0-5777-4bc7-b632-e41366b0c244,2053,2,00:07:29.902,52,29,137,4.478182,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['304e22de-41f5-459e-81be-2516e3840b3b', '829d56e7-65b5-418a-be69-cdcfb1150d70', '8e2b6cc1-030b-46ae-8b74-f2e68fa59057', 'd2eea13d-cdfc-4b41-9367-3a5770a967be']","[67.5, 21.3]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,"[74.7, 9.4]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.902
8e2b6cc1-030b-46ae-8b74-f2e68fa59057,2054,2,00:07:34.380,52,34,137,1.406201,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['49651e94-4356-4e99-8810-8e41b23f4335'],"[74.7, 9.4]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,6389.0,Mikel San José Domínguez,29.082642,2.0652034,1.0,Ground Pass,"[60.9, 35.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.38
49651e94-4356-4e99-8810-8e41b23f4335,2055,2,00:07:35.786,52,35,137,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['8e2b6cc1-030b-46ae-8b74-f2e68fa59057'],"[60.9, 35.0]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.786
c7d3580d-79f9-40f1-b532-e28dc3e0983e,2056,2,00:07:35.786,52,35,137,1.983886,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['49651e94-4356-4e99-8810-8e41b23f4335', '9d82d4d4-d4ef-4958-9815-062006c13bdf']","[60.9, 35.0]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,"[57.6, 38.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.786
9d82d4d4-d4ef-4958-9815-062006c13bdf,2057,2,00:07:37.770,52,37,137,1.711249,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['be8f3f03-8064-48f9-9b8c-4a07f347d4cf'],"[57.6, 38.1]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,6788.0,Xabier Etxeita Gorritxategi,14.91878,1.8352847,1.0,Ground Pass,"[53.7, 52.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.77
be8f3f03-8064-48f9-9b8c-4a07f347d4cf,2058,2,00:07:39.481,52,39,137,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['9d82d4d4-d4ef-4958-9815-062006c13bdf'],"[53.7, 52.5]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.481
8a69b945-a86f-4e76-9ce9-0f3f6d29d112,2059,2,00:07:39.481,52,39,137,0.459718,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['be8f3f03-8064-48f9-9b8c-4a07f347d4cf', 'd1abaa78-22d3-4f3a-ac8f-56feeec23cd0']","[53.7, 52.5]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,"[52.6, 52.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.481
d1abaa78-22d3-4f3a-ac8f-56feeec23cd0,2060,2,00:07:39.941,52,39,137,1.309904,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['4d122803-c30d-42e9-97f9-9feb0beaeb62'],"[52.6, 52.2]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,6393.0,Iñaki Williams Arthuer,16.6,0.0,1.0,Ground Pass,"[69.2, 52.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.94100000000003
4d122803-c30d-42e9-97f9-9feb0beaeb62,2061,2,00:07:41.251,52,41,137,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['d1abaa78-22d3-4f3a-ac8f-56feeec23cd0'],"[69.2, 52.2]",6393.0,Iñaki Williams Arthuer,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.251
4eb59afb-a327-43f9-8026-ae1121938efd,2062,2,00:07:41.251,52,41,137,3.359146,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['4d122803-c30d-42e9-97f9-9feb0beaeb62', '8a1f65f8-0191-4f20-92da-c0162a08783a']","[69.2, 52.2]",6393.0,Iñaki Williams Arthuer,17.0,Right Wing,,,,,,,,,,,,"[84.5, 54.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.251
8a1f65f8-0191-4f20-92da-c0162a08783a,2063,2,00:07:44.610,52,44,137,1.652879,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['e79fbf4a-b8a2-4caf-8fdc-5e7387715eae'],"[84.5, 54.2]",6393.0,Iñaki Williams Arthuer,17.0,Right Wing,6386.0,Eneko Bóveda Altube,23.664742,0.48821732,1.0,Ground Pass,"[105.4, 65.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.61
e79fbf4a-b8a2-4caf-8fdc-5e7387715eae,2064,2,00:07:46.263,52,46,137,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['8a1f65f8-0191-4f20-92da-c0162a08783a'],"[105.4, 65.3]",6386.0,Eneko Bóveda Altube,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.263
7716385c-d7aa-4e18-baf4-486ecfd1efa7,2065,2,00:07:46.263,52,46,137,1.227095,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['273b0d89-8cc0-4e44-9cac-bf50edad0e36', 'add26e87-ade6-4cca-9f44-3d39204b836c', 'e79fbf4a-b8a2-4caf-8fdc-5e7387715eae']","[105.4, 65.3]",6386.0,Eneko Bóveda Altube,2.0,Right Back,,,,,,,,,,,,"[107.5, 63.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.263
273b0d89-8cc0-4e44-9cac-bf50edad0e36,2066,2,00:07:46.757,52,46,137,0.40679,17,Pressure,215,Athletic Club,1,Regular Play,218,Real Betis,,,['7716385c-d7aa-4e18-baf4-486ecfd1efa7'],"[14.4, 17.7]",6865.0,Francisco José Molinero Calderón,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.757
1853d274-ebdf-4ff0-844c-a686873d42ce,2067,2,00:07:47.490,52,47,137,0.0,39,Dribbled Past,215,Athletic Club,1,Regular Play,218,Real Betis,,,"['3f013f47-ddef-4cbb-b182-c600e818b3bb', 'add26e87-ade6-4cca-9f44-3d39204b836c']","[12.6, 17.1]",6865.0,Francisco José Molinero Calderón,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.49
add26e87-ade6-4cca-9f44-3d39204b836c,2068,2,00:07:47.490,52,47,137,0.0,14,Dribble,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['1853d274-ebdf-4ff0-844c-a686873d42ce'],"[107.5, 63.0]",6386.0,Eneko Bóveda Altube,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.49
3f013f47-ddef-4cbb-b182-c600e818b3bb,2069,2,00:07:47.490,52,47,137,1.245134,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['1853d274-ebdf-4ff0-844c-a686873d42ce', 'add26e87-ade6-4cca-9f44-3d39204b836c', 'aedc3b13-a62f-4130-912d-323f97dc5f5b']","[107.5, 63.0]",6386.0,Eneko Bóveda Altube,2.0,Right Back,,,,,,,,,,,,"[112.5, 62.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.49
aedc3b13-a62f-4130-912d-323f97dc5f5b,2070,2,00:07:48.735,52,48,137,3.755649,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['21896acb-1c08-4fcf-b783-5f8ef0760398', '3e0cf8d8-6301-41e9-bfbc-877d904e8a93']","[112.5, 62.0]",6386.0,Eneko Bóveda Altube,2.0,Right Back,6391.0,Raúl García Escudero,43.590137,-1.8330243,3.0,High Pass,"[101.2, 19.9]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.735
21896acb-1c08-4fcf-b783-5f8ef0760398,2071,2,00:07:52.491,52,52,137,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['aedc3b13-a62f-4130-912d-323f97dc5f5b'],"[105.4, 24.5]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.491
3e0cf8d8-6301-41e9-bfbc-877d904e8a93,2072,2,00:07:52.491,52,52,138,0.0,2,Ball Recovery,218,Real Betis,1,Regular Play,218,Real Betis,,,['aedc3b13-a62f-4130-912d-323f97dc5f5b'],"[18.9, 60.2]",6651.0,Joaquín Sánchez Rodríguez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.491
3b6ddae9-fa43-478a-9f62-affb01f5fd4b,2073,2,00:07:52.491,52,52,138,5.707006,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['31a6b48a-6dd9-4661-9415-560b6e4d2b2a', '3e0cf8d8-6301-41e9-bfbc-877d904e8a93', '95f51dd2-0e6e-45da-9b89-4bb5b67bd49f']","[18.9, 60.2]",6651.0,Joaquín Sánchez Rodríguez,17.0,Right Wing,,,,,,,,,,,,"[49.4, 69.8]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.491
95f51dd2-0e6e-45da-9b89-4bb5b67bd49f,2074,2,00:07:53.031,52,53,138,3.18273,17,Pressure,218,Real Betis,1,Regular Play,215,Athletic Club,,,['3b6ddae9-fa43-478a-9f62-affb01f5fd4b'],"[103.9, 22.2]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.031
31a6b48a-6dd9-4661-9415-560b6e4d2b2a,2075,2,00:07:58.198,52,58,138,1.913591,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['37c7fa65-1355-4d68-8d81-5b1e855ac7ab'],"[49.4, 69.8]",6651.0,Joaquín Sánchez Rodríguez,17.0,Right Wing,27348.0,Ricky van Wolfswinkel,33.7818,-0.97704667,1.0,Ground Pass,"[68.3, 41.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.198
37c7fa65-1355-4d68-8d81-5b1e855ac7ab,2076,2,00:08:00.111,53,0,138,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['31a6b48a-6dd9-4661-9415-560b6e4d2b2a'],"[68.3, 41.8]",27348.0,Ricky van Wolfswinkel,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.111
501a1c5e-cd8d-4436-aa71-14aeb42bfb36,2077,2,00:08:00.111,53,0,138,1.67448,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['37c7fa65-1355-4d68-8d81-5b1e855ac7ab', 'b2693cb3-de76-440e-a26b-2f4b906e7659']","[68.3, 41.8]",27348.0,Ricky van Wolfswinkel,23.0,Center Forward,,,,,,,,,,,,"[64.4, 48.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.111
b2693cb3-de76-440e-a26b-2f4b906e7659,2078,2,00:08:01.786,53,1,138,0.877408,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['0d151528-837c-4740-a96d-0dd92254b173'],"[64.4, 48.8]",27348.0,Ricky van Wolfswinkel,23.0,Center Forward,6697.0,Daniel Ceballos Fernández,7.2062473,-3.09995,1.0,Ground Pass,"[57.2, 48.5]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.786
0d151528-837c-4740-a96d-0dd92254b173,2079,2,00:08:02.663,53,2,138,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['b2693cb3-de76-440e-a26b-2f4b906e7659'],"[57.2, 48.5]",6697.0,Daniel Ceballos Fernández,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.663
4a611a6f-db2d-4518-aa66-4021236eb824,2080,2,00:08:02.663,53,2,138,0.622228,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['0d151528-837c-4740-a96d-0dd92254b173', 'd88ec38a-ecaf-4b89-9974-7d20af446ed7']","[57.2, 48.5]",6697.0,Daniel Ceballos Fernández,15.0,Left Center Midfield,,,,,,,,,,,,"[57.3, 46.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.663
d88ec38a-ecaf-4b89-9974-7d20af446ed7,2081,2,00:08:03.285,53,3,138,0.92268,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['82fc8d72-9369-468d-b342-55a30eb56191'],"[57.3, 46.3]",6697.0,Daniel Ceballos Fernández,15.0,Left Center Midfield,5671.0,Alfred John Momar N''Diaye,11.7046995,-0.99227214,1.0,Ground Pass,"[63.7, 36.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.285
82fc8d72-9369-468d-b342-55a30eb56191,2082,2,00:08:04.208,53,4,138,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['d88ec38a-ecaf-4b89-9974-7d20af446ed7'],"[63.7, 36.5]",5671.0,Alfred John Momar N''Diaye,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.208
